"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","K","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered","cps_sum_filtered_pc"
"HER44L","HER44L_2B","HER44L_2B_297",25.8,8774.79,6.95,1,22191,77980,1.55,0.091048986919723,0.565529622980251,2.64683252115927,0.972044113875353,0.56424724288279,43.8484226724801,0.166709412669915,0.138497050525776,0.818158502180046,0.18722749422929,3.4393434213901,36.0630931007951,8.87791741472172,4.06211180124224,0.246177370030581,-0.541638510195526,-1.54335625115461,-1.00171774095908,100,98.8253398307258,98.3790715568094
"HER44L","HER44L_2B","HER44L_2B_298",25.85,8775.96,6.96,1,22449,79334,1.59,0.0894950462601155,0.57730607305821,2.44031562759977,1.1155368442282,0.558398668918749,44.2332417374644,0.146217258678498,0.231930824110722,0.809236897168931,0.366803640305544,2.81720321677969,35.5648271863262,8.83984168200267,4.02324254955083,0.248555732766259,-0.658718460893745,-1.44151008372234,-0.782791622828593,100,98.2277459853279,97.7903547029017
"HER44L","HER44L_2B","HER44L_2B_299",25.9,8777.13,6.97,1,22526,80182,1.51,0.119727619665262,0.579930657753611,2.16008580479409,0.941607842159088,0.545010102017909,44.3952508044199,0.0922900401586391,0.14841236187673,1.10623331919882,0.426529645057494,2.51552717567534,36.2612556434112,8.67276944950238,4.18104687949382,0.239174548581255,-0.484680343661668,-1.31499468353502,-0.830314339873356,100,98.326307650096,97.9646304656905
"HER44L","HER44L_2B","HER44L_2B_300",25.95,8778.31,6.97,1,21932,78084,1.43,0.135751242251934,0.540443624814303,2.37820808360227,0.901593156088315,0.461041954817888,42.4862968085651,0.231801649505661,0.216433584345064,1.02966036575995,0.276625172890733,3.07489370421597,36.6707648173762,8.82895343476256,4.1534667827096,0.240762729622128,-0.511773042122031,-1.48171224731669,-0.969939205194663,100,97.6345986373649,97.232467598996
"HER44L","HER44L_2B","HER44L_2B_301",26,8779.48,6.97,1,22703,81189,1.47,0.118242619074012,0.750101614750767,1.85616278067226,1.08142728694774,0.448336597322297,44.0367537474288,0.151498355688579,0.173668846764956,1.2045966818165,0.468043700501299,2.52497259480964,35.9802436290631,8.7425636477848,4.11552550014089,0.242982336026291,-0.36582832592522,-0.906057930916598,-0.540229604991379,100,97.9172055327692,97.5366121026247
"HER44L","HER44L_2B","HER44L_2B_302",26.05,8780.66,6.97,1,22637,83163,1.68,0.0949941680795546,0.435289732212643,1.98405540925652,0.910260572610416,0.474970840397773,47.2830465471424,0.119043324555391,0.300614455947958,1.1916357033777,0.272957926000746,2.67186128446545,34.2760602671861,8.17791565960824,4.19129539773563,0.238589721101561,-0.737719041611678,-1.51688635506886,-0.779167313457177,100,98.6893209720669,98.1927058908409
"HER44L","HER44L_2B","HER44L_2B_303",26.1,8781.83,6.97,1,22578,80825,1.57,0.0791834209712342,0.527064645839777,2.14661305289205,0.93906588308073,0.600061862047634,45.3733374574698,0.201670275286112,0.225177853386947,1.25456232601299,0.284565419115373,2.6650170120631,35.2341478502938,8.50479430869162,4.14285714285714,0.241379310344828,-0.577562431126259,-1.40432334611159,-0.82676091498533,100,98.5239715434581,98.0352613671513
"HER44L","HER44L_2B","HER44L_2B_304",26.15,8783.01,6.98,1,22068,77724,1.42,0.0926354793886058,0.509495136637332,1.93376563223715,0.798981009726725,0.523647779321702,42.0976789665998,0.199423601461582,0.136380011322114,1.11291235654367,0.569965519016005,3.00164685296691,37.2381761103391,9.23138284185065,4.03386759581882,0.247901046885257,-0.449916870678998,-1.33380417849849,-0.883887307819496,100,98.0546549328393,97.4460912974113
"HER44L","HER44L_2B","HER44L_2B_305",26.2,8784.18,6.98,1,22842,82142,1.54,0.0876530885539675,0.428526210708286,1.9466290083027,1.01166273039371,0.570962479608483,43.8168050449222,0.165566945046383,0.199654257261815,1.09931581894768,0.378612646392832,3.04229261522729,35.9596795792652,9.1000949575126,3.95157190635451,0.253063849955989,-0.858998619257351,-1.51350253723586,-0.654503917978506,100,98.2432860168976,97.8074553821431
"HER44L","HER44L_2B","HER44L_2B_306",26.25,8785.35,6.98,1,23445,82737,1.59,0.091857331061073,0.531805600879897,1.9241693559109,0.891983030566736,0.472581795327363,43.5995987285012,0.153498434799425,0.244147116767589,1.01647388713635,0.524553706322443,2.8391167192429,36.5833907441652,8.89565732380918,4.1125,0.243161094224924,-0.517169097688166,-1.28597163949202,-0.768802541803856,100,98.2075733952162,97.7688337744902
"HER44L","HER44L_2B","HER44L_2B_307",26.3,8786.53,6.98,1,24401,89730,1.53,0.0980719937590549,0.707678591329544,2.00601805416249,1.21921319514098,0.66644377577176,47.0622980051265,0.145993536164048,0.245179984397637,1.14454474534715,0.509305694862365,2.4974924774323,33.7300791262677,8.01627103532821,4.20770193243431,0.237659419811009,-0.543970984089235,-1.04191694499156,-0.49794596090233,100,98.4475649169731,98.0485902150897
"HER44L","HER44L_2B","HER44L_2B_308",26.35,8787.7,6.99,1,23622,83118,1.46,0.147982386486682,0.573882913448351,2.09701869631127,0.973315046079068,0.534180321951924,43.3431988257658,0.101061141990905,0.238215548978561,1.30056064871628,0.415072547462643,2.64924565076157,36.5528525710436,8.35318462908155,4.37591819098372,0.228523467842802,-0.52828242617015,-1.29584655463168,-0.767564128461529,100,97.8235761206959,97.2797709280782
"HER44L","HER44L_2B","HER44L_2B_309",26.4,8788.88,6.99,1,23714,86209,1.42,0.119477084759132,0.525467178600842,2.18654664826178,1.2214501966152,0.742381885881985,46.2817107262583,0.128756858332657,0.271433377025601,1.3455671681611,0.341031678827037,2.72825343061629,33.5150622324815,7.97480541474788,4.20261818181818,0.237946907555463,-0.843506386650941,-1.42579097439908,-0.582284587748136,100,97.9352503798907,97.3819438805693
"HER44L","HER44L_2B","HER44L_2B_310",26.45,8790.05,6.98,1,23417,84590,1.59,0.102849036529141,0.664381132521575,2.37380305000591,1.04031209362809,0.592268589667809,45.4249911337037,0.146589431374867,0.355834022934153,1.14079678448989,0.416124837451235,2.86322260314458,34.3433029908973,8.16644993498049,4.20541401273885,0.237788716395305,-0.448420057578561,-1.27339263091793,-0.824972573339368,100,98.1510816881428,97.6309256413288
"HER44L","HER44L_2B","HER44L_2B_311",26.5,8791.22,6.97,1,23462,83976,1.73,0.0762122511193674,0.635895970277222,2.25659712298752,1.06816233209488,0.6144612746499,46.3382394969991,0.0857387825092884,0.377488806325617,1.37062970372487,0.441792893207583,2.70672573116128,34.1680956463752,7.98204248833,4.2806206176339,0.233610985257728,-0.518660023098601,-1.26657827855633,-0.747918255457731,100,98.6269886634277,98.1220824997618
"HER44L","HER44L_2B","HER44L_2B_312",26.55,8792.4,6.97,1,22979,80413,1.42,0.0907813413254076,0.517329287553008,2.14766269135588,0.890403292999888,0.507380647407757,45.0573912178379,0.131819481924564,0.286023404175942,1.29332321888252,0.637956549314166,2.72841455983485,34.8015868081032,8.59313792545981,4.04992764109986,0.246917991781311,-0.542994906699382,-1.42345581788542,-0.880460911186033,100,98.2726673547809,97.6832104261749
"HER44L","HER44L_2B","HER44L_2B_313",26.6,8793.57,6.97,1,22866,83866,1.48,0.171702477762144,0.662962344692724,2.21782367109436,1.01709870507715,0.572341592540481,47.6176281210502,0.119237831779267,0.177664369351108,1.06121670283548,0.476951327117068,2.51591825054253,32.8524074118236,8.05809267164286,4.07694584196508,0.245281649245064,-0.427991253241097,-1.20756347245666,-0.779572219215568,100,98.0969642048029,97.521045477309
"HER44L","HER44L_2B","HER44L_2B_314",26.65,8794.75,6.96,1,22108,81322,1.49,0.126656993187575,0.673864390939721,2.28597427510391,1.03907921595632,0.632055286392366,48.3104203044687,0.141413147733701,0.30864956592312,0.862005361402818,0.548437077297656,2.69053884557684,32.1856324241903,8.03595582991072,4.00520275439939,0.249675250248338,-0.433061340409158,-1.22151870077343,-0.78845736036427,100,98.2772189567399,97.8406827180837
"HER44L","HER44L_2B","HER44L_2B_315",26.7,8795.92,6.96,1,21997,82660,1.44,0.124606823130898,0.625453665618195,2.68570045971449,1.15533510766997,0.65932736511009,49.546334381805,0.0399225744011614,0.216549721751754,0.890394386644084,0.435518993467215,2.69900798451488,30.9399951609001,8.10549237841761,3.81716417910448,0.26197458455523,-0.613668465972301,-1.4572196003579,-0.843551134385595,100,98.5700459714493,98.1236390031454
"HER44L","HER44L_2B","HER44L_2B_316",26.75,8797.09,6.95,1,20927,76137,1.48,0.165491154103787,0.61862169510225,2.8474985880715,1.12691595413531,0.506980837175092,45.7898262342882,0.0893126863417261,0.110327436069191,0.940410050304057,0.462324494004229,3.12463060010245,33.032559727859,8.71849429318203,3.78879180476047,0.263936381709742,-0.599746005471545,-1.52670226854312,-0.926956263071575,100,98.0338074786241,97.5333937507388
"HER44L","HER44L_2B","HER44L_2B_317",26.8,8798.27,6.94,1,21123,77407,1.54,0.171819086129161,0.698903199968995,2.89637888046301,0.976655857997339,0.528375986667872,44.9752606353431,0.0930148436187942,0.196364669861899,0.720865038045655,0.396604958207914,3.8782022297725,33.3044815068405,8.80540519591252,3.78227699530516,0.264391000775795,-0.334622097333052,-1.42170432478562,-1.08708222745257,100,98.0931957058147,97.6423320888292
"HER44L","HER44L_2B","HER44L_2B_318",26.85,8799.44,6.93,1,20556,73965,1.61,0.24200635435679,0.759818833231934,2.50523896437504,0.801730548232272,0.506996552423444,44.2682349760022,0.147366997904414,0.136551071452714,0.721963090650984,0.534036368552694,3.75447846954641,34.0674643412425,9.05022645846008,3.76426650731999,0.265656004444797,-0.0536925491040343,-1.19305937639167,-1.13936682728763,100,98.0166294869195,97.4961130264314
"HER44L","HER44L_2B","HER44L_2B_319",26.9,8800.62,6.94,1,21158,80247,1.64,0.213092078208531,0.73896843495707,2.06861315687814,1.17013720139071,0.485999476615948,48.9912395478959,0.0847383702817551,0.0585691676947425,0.554537864343838,0.438645681458497,3.26865801836829,31.1924433312149,8.71185215646691,3.58046059218996,0.279293675841956,-0.459621080210538,-1.02937848235286,-0.569757402142326,100,98.4485401323414,97.9774944857752
"HER44L","HER44L_2B","HER44L_2B_320",26.95,8801.79,6.94,1,21235,78007,1.71,0.202545925365672,0.660197161793172,2.61643185867935,1.19989231735613,0.523029984488572,44.5088261309882,0.135885241068109,0,0.673016524158088,0.508928685887164,3.30098580896586,33.6636455702693,8.88253618265028,3.78986866791745,0.263861386138614,-0.597448575813856,-1.37702826214611,-0.779579686332253,100,97.3617752253003,96.87592139167
"HER44L","HER44L_2B","HER44L_2B_321",27,8802.96,6.94,1,20428,72881,1.55,0.156419368559707,0.828748233421605,3.07761968139844,1.07298198433062,0.470630205403329,41.8874603806205,0.109767977936636,0.171512465525994,0.326559734361493,0.573537684718925,3.76504164322663,34.976194069785,9.54844198076316,3.66302629688174,0.272998313130124,-0.258280542610496,-1.31199533658539,-1.0537147939749,100,97.3367544353124,96.964915410052
"HER44L","HER44L_2B","HER44L_2B_322",27.05,8804.14,6.94,1,21733,78887,1.62,0.134369414478938,0.675649980351642,2.43005818449174,0.841710294471839,0.503251486303193,44.2658486189106,0.101410878852029,0.207892301646659,1.01664406049159,0.45634895483413,3.35670009000216,34.2565948762153,8.98753913826106,3.81156558533145,0.262359384251036,-0.219760725310589,-1.2799953188798,-1.06023459356921,100,97.8348777365092,97.2340182793109
"HER44L","HER44L_2B","HER44L_2B_323",27.1,8805.31,6.94,1,23387,86158,1.52,0.118387149191021,0.568722579447062,2.46872025813041,0.841477285916572,0.557115996193041,47.330485851575,0.0510689663176954,0.120708465841825,0.810139511130713,0.532742171359595,3.03163954595046,33.064834374057,8.53548132500755,3.87381017133533,0.258143779837124,-0.391766263750002,-1.46806242409556,-1.07629616034556,100,98.5387311683187,98.0315234801179
"HER44L","HER44L_2B","HER44L_2B_324",27.15,8806.49,6.94,1,23656,86877,1.51,0.170355790370294,0.62732368751223,2.18239580095998,0.932352636486066,0.546750002877632,46.5623812976967,0.181866316746665,0.1519389481681,0.904727373182776,0.454665791866662,2.71533317218596,33.6141901769168,8.2208179380043,4.08891066928031,0.244563914666301,-0.39624845300324,-1.24671588815172,-0.850467435148483,100,97.8521357781691,97.2650989329742
"HER44L","HER44L_2B","HER44L_2B_325",27.2,8807.66,6.94,1,23563,84802,1.51,0.0813660055187378,0.645031956793472,1.93745430532299,0.932761019787269,0.52003490483715,46.6451262941912,0.159194358623617,0.226409754486922,1.06719181151388,0.252352538855216,2.59899530671446,34.710266267305,8.18730690313908,4.23952182053867,0.235875658229998,-0.368849165345673,-1.09983031561529,-0.730981150269614,100,98.4776302445697,97.963491427089
"HER44L","HER44L_2B","HER44L_2B_326",27.25,8808.83,6.95,1,24031,88426,1.69,0.0757695700359623,0.482889647841133,2.05369461470608,0.796145929930111,0.530386990251736,48.6779906362382,0.161717142017054,0.214868929952729,1.13541266143442,0.333612285979237,2.3386786691697,33.3476579286635,7.84950127790469,4.24837919608126,0.235383884970157,-0.499994342929418,-1.44760754593261,-0.947613203003196,100,98.5309750525863,97.9983262841246
"HER44L","HER44L_2B","HER44L_2B_327",27.3,8810.01,6.95,1,23521,87228,1.41,0.121520612647315,0.49525381758151,1.91796212225432,0.88159765213005,0.518182235062136,48.9636355298757,0.071078094189939,0.374879625808227,1.08680698858165,0.354244050075664,2.26303480533774,32.7979547851607,7.94125739441464,4.13007073769309,0.242126603516376,-0.576665381261534,-1.35394811274271,-0.77728273148118,100,98.2505617462283,97.7874077131196
"HER44L","HER44L_2B","HER44L_2B_328",27.35,8811.18,6.95,1,22544,82506,1.49,0.153928199161273,0.545414878917897,1.67260562868155,1.01447167478729,0.477541027319225,48.8752333163649,0.0981746782052214,0.169684628996679,0.832666715147989,0.385426514435314,2.1780234164788,33.3175769034979,8.29394225874482,4.01709776413854,0.248935938011568,-0.62057648772511,-1.12059119538689,-0.500014707661775,100,98.5637408188495,98.0146898407389
"HER44L","HER44L_2B","HER44L_2B_329",27.4,8812.36,6.95,1,22034,81013,1.34,0.10615580215521,0.554232036833595,1.77625813141101,0.923308604791824,0.487576068038463,48.4712330119857,0.10615580215521,0.259217656425512,0.986261464209448,0.251811437670497,2.72795724143039,33.1045634651229,8.22213718785874,4.02627233148176,0.248368693836459,-0.510380090232223,-1.16468081914511,-0.654300728912891,100,98.4446940614469,97.9768679100885
"HER44L","HER44L_2B","HER44L_2B_330",27.45,8813.53,6.95,1,22105,82294,1.46,0.122730697256179,0.51887136364741,2.22251926021338,0.812938974894889,0.630665662138187,49.2952098573408,0.104503365980509,0.18348846817508,0.795926799037597,0.447177193963108,2.86047585486184,31.3728825916835,8.29222057501154,3.78341148886284,0.264311720505074,-0.449000046899604,-1.45474063516224,-1.00574058826264,100,98.1894184266168,97.659610664204
"HER44L","HER44L_2B","HER44L_2B_331",27.5,8814.7,6.95,1,21446,80979,1.43,0.0987910445918078,0.563108954173304,2.2092147346843,0.973091789229307,0.537176304967955,50.2883463614023,0.149421454945109,0.232158954790748,0.886649625211475,0.290198693488435,2.55868805492782,31.0389113226886,8.03788636560096,3.86157627899831,0.258961607320469,-0.547005280343493,-1.36691927399433,-0.81991399365084,100,98.3711826522926,97.8636436607022
"HER44L","HER44L_2B","HER44L_2B_332",27.55,8815.88,6.95,1,20565,73879,1.73,0.100163781318101,0.71738924457559,2.63674386496839,1.03141623465396,0.452090580543862,45.3376466925649,0.0554961491086777,0.12588150895383,0.499465341978099,0.536011586513082,3.40692212942785,33.5832915984245,9.19611797669162,3.65189873417722,0.273830155979203,-0.363069549140479,-1.30168147765631,-0.938611928515834,100,98.1456164810027,97.6786366897224
"HER44L","HER44L_2B","HER44L_2B_333",27.6,8817.05,6.95,1,21450,79073,1.64,0.131524034752697,0.698089107533545,2.23970255333679,1.14577668736484,0.614621931632795,47.7849582031793,0.0632327090157196,0.158081772539299,0.285811844751053,0.700618415894174,2.96561405283725,31.4304503433536,8.51238728769618,3.6923191204873,0.270832495071018,-0.495491259765884,-1.16575159150574,-0.670260331739854,100,97.3480201838807,96.7308689438873
"HER44L","HER44L_2B","HER44L_2B_334",27.65,8818.23,6.95,1,21951,80494,1.47,0.121748204835143,0.576440480035779,2.19892165875717,0.8410564762591,0.437299674509901,48.2334087012697,0.151564091733545,0.243496409670286,0.711854299699356,0.480781176236738,3.56299848435908,31.6358983278257,8.56461351156608,3.69379170293008,0.270724523856273,-0.37778672068602,-1.33885027334162,-0.9610635526556,100,98.1787462419559,97.7600814967575
"HER44L","HER44L_2B","HER44L_2B_335",27.7,8819.4,6.95,1,22590,86639,1.53,0.145431041447847,0.700608271101929,2.10297902792045,1.05610637241889,0.579415736562056,51.25059153499,0.0496312284306144,0.159281616823832,0.771015362596521,0.388970325142257,3.02173386119415,29.5825205738755,7.87636053047704,3.75586166471278,0.266250487709715,-0.410395274216023,-1.09916128676041,-0.688766012544382,100,98.0967001004167,97.6846454829811
"HER44L","HER44L_2B","HER44L_2B_336",27.75,8820.57,6.95,1,22784,89004,1.48,0.141566671160847,0.71008044582266,2.2785492786841,1.15949844950789,0.583119859781583,52.5425823558492,0.0707833355804234,0.155049211271404,0.875241562176981,0.561772504606535,2.99537099456204,28.2571569817087,7.73673093344119,3.65233807725821,0.273797216699801,-0.490364551894651,-1.16591597056422,-0.675551418669566,100,98.5663565682441,98.0675025841535
"HER44L","HER44L_2B","HER44L_2B_337",27.8,8821.75,6.96,1,22515,85812,1.47,0.0990537453969142,0.621125250547709,2.99841514007365,0.994033468512562,0.743485759567426,50.8285554467907,0.0990537453969142,0.21092621078637,0.901971752202489,0.374073556145994,3.25129352538107,29.4108050156155,7.88933948631893,3.72791728212703,0.268246295269039,-0.470238123325835,-1.5743063881159,-1.10406826479007,100,98.8451498624901,98.4221321027362
"HER44L","HER44L_2B","HER44L_2B_338",27.85,8822.92,6.95,1,21861,77911,1.36,0.138619707101693,0.817599568738689,2.35268447330929,0.948518181001399,0.454364595499994,45.0783586399866,0.12193400161723,0.233599876782483,0.88049184325705,0.716201820025414,3.6567365327104,33.7192437524868,9.01798205644902,3.73911187019641,0.267443188306498,-0.148528265376038,-1.05693959226754,-0.908411326891503,100,98.5162557276893,98.1363350489661
"HER44L","HER44L_2B","HER44L_2B_339",27.9,8824.1,6.94,1,22279,81427,1.49,0.15351173443698,0.648433566261805,2.41443255922483,0.93949181475432,0.508430864455279,47.3958269370111,0.135090326304543,0.270180652609085,1.0045807901556,0.367200068773257,3.55287558180947,32.5506281700173,8.10419148439707,4.01651765419003,0.248971892095831,-0.370779550120274,-1.31466001700085,-0.943880466880576,100,98.5422525697864,98.0448745502106
"HER44L","HER44L_2B","HER44L_2B_340",27.95,8825.27,6.93,1,21192,75191,1.55,0.160923514782354,0.631724541500977,2.60802489659667,0.974850713516245,0.454841669880704,43.2711361732122,0.057187695335878,0.324506922371028,1.21291111968188,0.393664135335346,3.91669215730606,34.9057732973361,8.92128047239696,3.91264162194395,0.255581802941401,-0.43383089785201,-1.41789502216171,-0.984064124309695,100,98.3176178000027,97.8335173092524
"HER44L","HER44L_2B","HER44L_2B_341",28,8826.45,6.93,1,21854,79063,1.46,0.146718439725282,0.639995952594766,2.91160214006552,1.04600129011042,0.50086639768286,44.9046962548853,0.112568458065087,0.0898018036249573,1.08015127177061,0.653908908085957,3.69578690411444,33.0192378230019,8.62350277626703,3.8289821061895,0.26116601547537,-0.491268025736226,-1.51499691999436,-1.02372889425814,100,98.1230158228248,97.4248384199942
"HER44L","HER44L_2B","HER44L_2B_342",28.05,8827.6,6.93,1,21342,78505,1.42,0.12355900898032,0.594866569008343,1.99732501114579,0.999936309789185,0.486593210623527,48.5128335774791,0.0509521686516782,0.215272912553341,0.63180689128081,0.584676135278008,2.92210687217375,32.478186102796,8.54085727023756,3.80268456375839,0.262972114366396,-0.519354460113511,-1.21122694324146,-0.691872483127945,100,98.5898987325648,98.1389720399975
"HER44L","HER44L_2B","HER44L_2B_343",28.1,8828.75,6.93,1,22102,80903,1.56,0.0988838485593859,0.608135668640224,2.16802837966454,1.00861525530574,0.661285737240893,48.9796422876778,0.0618024053496162,0.263278246789365,0.726796286911487,0.603191476212254,3.1716994425423,31.8529597171922,8.23702458499685,3.86704681872749,0.258595265812961,-0.505935638471799,-1.27117545643982,-0.765239817968021,100,98.8430589718552,98.4413433370827
"HER44L","HER44L_2B","HER44L_2B_344",28.15,8829.9,6.93,1,21992,80182,1.46,0.0860542266344067,0.528796986854905,2.31099249208052,0.964056770846325,0.558728891771221,46.3994412711082,0.167119802449428,0.197051707365743,0.86303659175376,0.43525978399142,3.84001396822229,33.4513980693921,8.24623980444489,4.05656382335148,0.246514055625979,-0.600545593355464,-1.4748277710534,-0.874282177697938,100,98.464742710334,98.0481903669153
"HER44L","HER44L_2B","HER44L_2B_345",28.2,8831.05,6.93,1,22191,80760,1.5,0.0854383358098068,0.520059435364042,2.14462605250124,0.96087171867261,0.517582961862308,46.3112927191679,0.123823675086677,0.219167904903418,1.01040118870728,0.445765230312036,3.22436849925706,33.6267954432888,8.72090143635463,3.85588527616073,0.259343815590824,-0.613897808905805,-1.41677737784497,-0.802879568939162,100,98.4311540366518,97.9110946012878
"HER44L","HER44L_2B","HER44L_2B_346",28.25,8832.2,6.93,1,21811,77326,1.84,0.103458086542689,0.702221762408504,2.27995758218452,1.0022502133823,0.539275276103768,44.1649639189923,0.0569019475984792,0.116390347360526,0.920776970229936,0.292269094483098,3.09856969195355,34.5912112355482,10.1375992551018,3.41216991963261,0.29306864064603,-0.355753709419412,-1.17766286246393,-0.821909153044523,100,98.5696919535473,98.0058453818897
"HER44L","HER44L_2B","HER44L_2B_347",28.3,8833.35,6.93,1,22723,82934,1.85,0.0856102442906407,0.582390816794077,1.86292714688789,1.27691899582801,0.450961005136615,46.1053367738201,0.0759640195818362,0.130224033568862,0.86092555526081,0.33641208671956,3.05061856415945,33.952299418815,9.04695299877011,3.75289884046381,0.266460686128276,-0.785063691948834,-1.16276253567927,-0.377698843730439,100,98.5229218414643,97.817541659633
"HER44L","HER44L_2B","HER44L_2B_348",28.35,8834.5,6.93,1,25067,96039,1.84,0.0489384520871729,0.370682743468799,1.32758566832224,1.14328554024927,0.355064088547361,51.14380616208,0.07913451826862,0.141609137954373,1.05477982902779,0.445652287091702,1.94712564687262,32.1785941128083,7.81140994804194,4.11943481738203,0.242751747346622,-1.12631489121745,-1.2757707267405,-0.149455835523051,100,98.4370932641948,98.0476681348202
"HER44L","HER44L_2B","HER44L_2B_349",28.4,8835.65,6.93,1,26198,98640,1.6,0.0527169505271695,0.376115166261152,1.54095701540957,0.813057583130576,0.387266828872668,51.2145174371452,0.110502838605028,0.260543390105434,1.14760746147607,0.295012165450122,1.83495539334955,32.9957420924574,7.17862935928629,4.59638469142776,0.217562294527913,-0.770906545259079,-1.41026355123289,-0.639357005973808,100,98.6009732360097,98.2076236820762
"HER44L","HER44L_2B","HER44L_2B_350",28.45,8836.8,6.94,1,25279,90097,1.41,0.0488362542592983,0.407338757117329,1.34410690700023,0.919009511970432,0.480593138506277,45.1269187653307,0.1354096140826,0.233082122601197,1.5272428604726,0.218653229297313,1.66487230429426,37.9934958988646,7.75275536366361,4.90064423765211,0.204054804124916,-0.813651306330689,-1.19383989549852,-0.380188589167832,100,98.3995027581385,97.8523147274604
"HER44L","HER44L_2B","HER44L_2B_351",28.5,8837.95,6.94,1,25240,88021,1.56,0.0840708467297577,0.423762511218914,1.33377262244237,0.896377000942957,0.465797934583792,44.1792299564877,0.0817986616830075,0.227218504675021,1.54281364674339,0.248804262619148,1.56212721964077,38.4987673396121,7.9946830869906,4.81554639761262,0.207660754861746,-0.749187901202059,-1.14659358074423,-0.397405679542167,100,98.0788675429727,97.5392235943695
"HER44L","HER44L_2B","HER44L_2B_352",28.55,8839.11,6.95,1,24559,85349,1.46,0.0796728725585537,0.503813752943795,1.33452061535577,0.788527106351568,0.445230758415447,42.3004370291392,0.157002425335973,0.228473678660558,1.58994247149937,0.458119017211684,1.80435623147313,39.3689439829406,8.30003866477639,4.74322416713721,0.210827058718491,-0.44796012095712,-0.974120754759574,-0.526160633802454,100,97.8699223189492,97.3590786066621
"HER44L","HER44L_2B","HER44L_2B_353",28.6,8840.26,6.95,1,24353,84659,1.45,0.077959815258862,0.448859542399509,1.69267295857499,0.832752572083299,0.421691727991117,42.978301184753,0.139382700008268,0.30947684239124,1.52494123483623,0.349637959342775,1.6962165865413,39.0684983285888,8.72795568102624,4.4762484774665,0.223401360544218,-0.618026550091837,-1.32735417510774,-0.709327625015903,100,98.7585490024687,98.2683471337956
"HER44L","HER44L_2B","HER44L_2B_354",28.65,8841.41,6.96,1,23872,85519,1.52,0.115763748406787,0.520352202434547,1.68734433283832,0.900384709830564,0.557770787778155,43.6265625182708,0.064313193559326,0.230358166021586,1.38682631929747,0.39406447689987,2.22172850477672,37.9471228615863,8.16309825886645,4.64861767655064,0.215117712313571,-0.548316232681489,-1.17640527660763,-0.628089043926141,100,98.3243489750816,97.8156900805669
"HER44L","HER44L_2B","HER44L_2B_355",28.7,8842.56,6.96,1,23345,81648,1.5,0.0943072702331962,0.510728982951205,1.86165000979816,1.02513227513228,0.428669410150892,41.6972859102489,0.0783852635704488,0.127376053301979,1.25538898687047,0.273123652753282,2.7128649813835,38.8496962571037,8.62482853223594,4.50440215847771,0.222005044136192,-0.696737848690674,-1.29337939204152,-0.596641543350847,100,98.0134234763864,97.5394375857339
"HER44L","HER44L_2B","HER44L_2B_356",28.75,8843.71,6.97,1,23701,85394,1.42,0.0983675668079725,0.647586481485819,2.06337681804342,0.845492657563763,0.549218914677846,42.909337892592,0.147551350211959,0.227182237627936,1.32796215190763,0.409864861699885,2.27884863105136,37.7696325268754,8.41862425931564,4.48643761301989,0.222893994357114,-0.266667137370491,-1.15884680497379,-0.892179667603299,100,98.1052532964845,97.6930463498607
"HER44L","HER44L_2B","HER44L_2B_357",28.8,8844.86,6.97,1,23928,85393,1.5,0.0983687187474383,0.497698874615015,1.70974201632452,1.12772709706885,0.541027953110911,42.2575620952537,0.170974201632452,0.195566381319312,1.36076727600623,0.463738245523638,2.34679657583174,38.4399189629126,8.32738046444088,4.61608775137111,0.216633663366337,-0.817964242873709,-1.23410254577797,-0.416138302904257,100,98.0384809059291,97.5372688627873
"HER44L","HER44L_2B","HER44L_2B_358",28.85,8846.01,6.97,1,24196,83954,1.42,0.047645139004693,0.451437692069467,1.79979512590228,0.844510088858184,0.464540105295757,41.1546799437787,0.10243704886009,0.315649045906091,1.4091049860638,0.389499011363366,2.23098363389475,39.9242442289825,8.54396455201658,4.67280078070542,0.21400441553792,-0.626319321449701,-1.38299075719031,-0.756671435740612,100,98.1132524954142,97.6784906019963
"HER44L","HER44L_2B","HER44L_2B_359",28.9,8847.16,6.97,1,25428,88852,1.57,0.0472696168910098,0.35677306082024,1.4282177103498,0.885742583172016,0.396164408229415,43.420519515599,0.123801377571692,0.266735695313555,1.65443659118534,0.360149462026741,1.69157700445685,39.2135236122991,8.22378787196687,4.76830436567675,0.209718156248206,-0.909326474540123,-1.38708269383711,-0.477756219296984,100,98.525638139828,98.0686985098816
"HER44L","HER44L_2B","HER44L_2B_360",28.95,8848.31,6.97,1,25568,89368,1.63,0.0525915316444365,0.363664846477486,1.42109032315818,0.783278130874586,0.393877002954078,44.2429057380718,0.104064094530481,0.339047533792857,1.88770029540775,0.377092471578194,1.63033748097753,38.4880494136604,7.81152090233641,4.92708780976937,0.20295964647052,-0.767255152713667,-1.3629469971229,-0.595691844409232,100,98.2499328618745,97.8952197654641
