"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Si","Ca","Ti","Mn","Fe","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2B","HER44L_2B_356",28.75,8843.71,6.97,1,23701,85394,1.42,-0.708062800613895,-2.58257623087086,0.449544695036691,-0.441818265202414,-0.872494792657074,3.48375020580435,-2.18104040090259,-1.75222792879743,0.00916044255432425,-1.16444126389531,0.548817518011021,3.35616985817928,1.85521896335391,4.48643761301989,0.222893994357114,-0.266667137370491,-1.15884680497379,-0.892179667603299
"HER44L","HER44L_2B","HER44L_2B_357",28.8,8844.86,6.97,1,23928,85393,1.5,-0.969826107599056,-2.58161419737811,0.262610957882273,-0.153174159257881,-0.886538399782193,3.46939480359982,-2.03383286708969,-1.90030147446517,0.0344926986502378,-1.04032917318124,0.579133885872243,3.37471070942345,1.84527332332531,4.61608775137111,0.216633663366337,-0.817964242873709,-1.23410254577797,-0.416138302904257
"HER44L","HER44L_2B","HER44L_2B_358",28.85,8846.01,6.97,1,24196,83954,1.42,-0.960760579140792,-3.18735976515692,0.420256724878255,-0.335666861825862,-0.932224271875857,3.54928888277931,-2.43502371320664,-1.31743552307952,0.175721983582728,-1.10791822347708,0.634898630937144,3.51893588935422,1.977286826231,4.67280078070542,0.21400441553792,-0.626319321449701,-1.38299075719031,-0.756671435740612
"HER44L","HER44L_2B","HER44L_2B_359",28.9,8847.16,6.97,1,25428,88852,1.57,-1.13676867159763,-3.13761993868424,0.247952125074831,-0.229321964519927,-1.03235199744451,3.66169515191188,-2.18928985306547,-1.42654938070633,0.394877666223632,-1.12737893124779,0.417063450131979,3.55978748080349,1.99790486312009,4.76830436567675,0.209718156248206,-0.909326474540123,-1.38708269383711,-0.477756219296984
"HER44L","HER44L_2B","HER44L_2B_360",28.95,8848.31,6.97,1,25568,89368,1.63,-1.12894923316879,-3.04464560362761,0.231712656653955,-0.363338727500909,-1.0493785576022,3.66922148218911,-2.37255183226549,-1.19881891312928,0.515453060620404,-1.09280071905248,0.368974298033105,3.52987801572071,1.93524407312948,4.92708780976937,0.20295964647052,-0.767255152713667,-1.3629469971229,-0.595691844409232
"HER44L","HER44L_2B","HER44L_2B_361",29,8849.46,6.97,1,25549,91664,1.48,-0.966279049585393,-2.87010725320639,0.262875450310096,-0.277439126223028,-0.980709314414422,3.83637886066806,-2.67821624539629,-1.59560429807462,0.512978378512716,-1.20822286539975,0.300708909841322,3.62875396861236,2.03488258435534,4.923329058002,0.203114597504848,-0.69026948073233,-1.23118536785082,-0.54091588711849
"HER44L","HER44L_2B","HER44L_2B_362",29.05,8850.61,6.97,1,25305,90419,1.35,-1.10350766245145,-3.08136941131337,0.273307954713896,-0.241493817431734,-0.884144833977147,3.764969739512,-2.0864355521201,-1.34409812736938,0.394963552858225,-1.6452032201533,0.416514612861837,3.5694681076676,1.96702865720293,4.96570844885452,0.201381134293271,-0.863834550072559,-1.37917126016707,-0.515336710094507
"HER44L","HER44L_2B","HER44L_2B_363",29.1,8851.77,6.98,1,24473,84120,1.41,-1.04852997085231,-3.20593305400186,0.209575842053554,-0.344504672145181,-0.900648904038646,3.67353396660728,-2.27355618437608,-1.33205403315543,0.373825067686126,-1.34879082551095,0.569000111479127,3.60059729015151,2.02748536610285,4.82218055956158,0.207375063552352,-0.705608400997757,-1.26034721185368,-0.554738810855919
"HER44L","HER44L_2B","HER44L_2B_364",29.15,8852.92,6.98,1,24760,86992,1.43,-1.10555756540602,-2.84205435595903,0.2063009726201,-0.401110829592146,-0.770710024511814,3.56650100646451,-2.02754631839482,-1.45575999483914,0.255564664763849,-1.29586547383263,0.526353202880134,3.45484701744612,1.88903769836089,4.78708576304935,0.208895359201379,-0.705886206337375,-1.31393808637051,-0.608051880033135
"HER44L","HER44L_2B","HER44L_2B_365",29.2,8854.07,6.99,1,24807,85446,1.33,-0.950110422397871,-2.82932919695451,0.334511196143378,-0.237450427614344,-0.928185061768906,3.52506889394031,-2.35129339601151,-1.48840344086447,0.24246765868857,-1.3074893438384,0.594197661105732,3.46786922968476,1.92814664988727,4.66380385094889,0.214417250801948,-0.713917627917152,-1.28640581534006,-0.572488187422906
"HER44L","HER44L_2B","HER44L_2B_366",29.25,8855.22,6.99,1,25447,91665,1.54,-0.876687568232986,-2.94168097416544,0.241822460950074,-0.280619282499145,-0.79680479658538,3.5755785618167,-2.24853379360549,-1.60581746667244,0.115254345977697,-0.733586724592313,0.363823640854181,3.37548371258185,1.81176788417269,4.77707096409386,0.20933329387743,-0.597003320007043,-1.1199116166995,-0.522908296692458
"HER44L","HER44L_2B","HER44L_2B_367",29.3,8856.37,6.99,1,25582,91973,1.63,-0.823637737282227,-3.04160994681269,0.295300454399922,-0.312401520203138,-0.981216600103553,3.61981039934395,-2.17561995341334,-1.6553155856928,0.183285459813892,-0.86771622623917,0.39662870652981,3.42321344356657,1.93927910609279,4.41070502851218,0.226721123615315,-0.512059430214919,-1.12032277503901,-0.608263344824092
"HER44L","HER44L_2B","HER44L_2B_368",29.35,8857.52,7,1,25924,93671,1.44,-0.890955527834569,-2.42982947654968,0.302823991598954,-0.241188642904849,-0.872263394822417,3.74159578414564,-2.62320086953022,-1.70424702023658,0.242422718676754,-1.42323608660182,0.449492445159903,3.50203670767227,1.94654937122661,4.73791102514507,0.211063482343335,-0.650895875069135,-1.19542574374748,-0.544529868678343
"HER44L","HER44L_2B","HER44L_2B_369",29.4,8858.67,7,1,25546,89590,1.43,-0.876039306920787,-2.49677677460882,0.199078153399572,-0.272153223084486,-0.948247615261712,3.60852363436519,-2.36894340309894,-1.15700242912382,0.286409009002826,-1.60347556095936,0.28429856150828,3.46706544634965,1.87726350843241,4.90333667478161,0.203942757009346,-0.604906547115586,-1.07660001469262,-0.471693467577035
"HER44L","HER44L_2B","HER44L_2B_370",29.45,8859.82,7,1,25426,90356,1.65,-0.967470811862781,-2.53004441532066,0.449289069853204,-0.235928822440191,-0.704718122453525,3.67300314089094,-2.1782003986516,-1.36538871433556,0.171559349275227,-2.00724260050796,0.283848113060354,3.47862074697084,1.93267346552171,4.69292760872586,0.213086602516654,-0.732854630155058,-1.41867577062293,-0.685821140467872
"HER44L","HER44L_2B","HER44L_2B_371",29.5,8860.97,7.01,1,25028,85714,1.35,-1.01470273867584,-3.25310960597848,0.276425524478456,-0.147432745101725,-0.918606910016128,3.65061051566864,-2.18189629149848,-1.74006353921944,0.343091337585053,-1.00609436413924,0.449859313010759,3.57088208747807,1.97103741640837,4.9528384279476,0.201904426027156,-0.868944611276957,-1.2932215609072,-0.424276949630239
"HER44L","HER44L_2B","HER44L_2B_372",29.55,8862.12,7.01,1,24581,83626,1.5,-1.06616847196955,-2.55026057636557,0.241828551841338,-0.274047587710721,-0.91646422009943,3.64033549972995,-2.44627086284152,-1.55245298681943,0.364172492690712,-1.34355179222076,0.348447720906361,3.59398384843589,1.96044838442273,5.12257190182202,0.195214438989976,-0.793823846905345,-1.31026746297556,-0.516443616070214
"HER44L","HER44L_2B","HER44L_2B_373",29.6,8863.27,7.01,1,24471,83820,1.44,-0.976315329906105,-3.87590374290719,0.304448606456918,-0.189805931755135,-0.850073438195924,3.70238380523887,-2.12188460166199,-1.27321405746281,0.458477904964612,-1.28563657746137,0.397671183539189,3.65957091131243,2.0502812678385,4.99985172004745,0.200005931374003,-0.788178459232913,-1.28297674709186,-0.494798287858952
"HER44L","HER44L_2B","HER44L_2B_374",29.65,8864.43,7.01,1,24880,86105,1.49,-1.04276819874751,-2.62190076168628,0.268470996209882,-0.26839557826498,-0.926696027494757,3.68033543893433,-2.25188240257387,-1.29716429356583,0.351952102686451,-1.88495095846794,0.366340840138551,3.63373468330432,1.99292415952764,5.15996451803666,0.193799782247436,-0.776034840365713,-1.31349133013243,-0.537456489766713
"HER44L","HER44L_2B","HER44L_2B_375",29.7,8865.58,7.01,1,24586,83670,1.3,-0.981949972231547,-2.73114982704081,0.178139089987564,-0.343247499639954,-0.981949972231547,3.56377017358805,-2.03022050603881,-1.63775948235385,0.316344381071774,-1.10007273950322,0.227172592763866,3.55088324769617,1.9700405139323,4.85959681998864,0.205778388010867,-0.639987812279849,-1.16195800059891,-0.521970188319056
"HER44L","HER44L_2B","HER44L_2B_376",29.75,8866.73,7.02,1,24818,86952,1.47,-0.966021773280295,-2.69480644334696,0.365684397555193,-0.389408408976301,-0.956071442427127,3.55872438234,-2.33251350710401,-1.51074894872197,0.315606275611245,-1.13148621300783,0.376190075269407,3.47268051983701,1.89217108625163,4.85798307272988,0.205846744426399,-0.577711012913377,-1.33354901710753,-0.755838004194153
"HER44L","HER44L_2B","HER44L_2B_377",29.8,8867.88,7.03,1,24693,85185,1.5,-0.955510801305468,-2.77338141453721,0.317661038821107,-0.154943372124686,-0.736499487276169,3.56439905104096,-2.47386488443843,-1.64865798186541,0.269628163593584,-1.21942265442334,0.331276440839104,3.5269965497778,1.95231935189815,4.8297213622291,0.207051282051282,-0.801989998053646,-1.27503072559166,-0.473040727538011
"HER44L","HER44L_2B","HER44L_2B_378",29.85,8869.03,7.03,1,24600,82589,1.51,-1.02243982333658,-3.05387214583005,0.228760644840899,-0.322485264548607,-0.916259971295348,3.46342978266436,-2.26163406262588,-1.44860960480643,0.350791443808589,-1.05860509980465,0.57157928143034,3.5175942130607,1.95175060644266,4.78723998324724,0.208888629669593,-0.701332765146385,-1.25315428135499,-0.551821516208604
"HER44L","HER44L_2B","HER44L_2B_379",29.9,8870.18,7.04,1,25076,84215,1.51,-1.07125403806666,-2.88040525000658,0.143010452295823,0.0841440961107183,-0.934495100951271,3.46072729347947,-2.3591083263733,-1.48537720891794,0.398393195947221,-1.22301294445045,0.326469018876853,3.56887269844562,1.9720361136105,4.93792819950671,0.202514082748286,-1.15737044689018,-1.21628858365086,-0.0589181367606768
"HER44L","HER44L_2B","HER44L_2B_380",29.95,8871.33,7.05,1,25140,83337,1.43,-1.065496184295,-2.58247698590718,0.172093230829922,-0.444705278484434,-1.07984363270314,3.44620827368741,-2.32111222177277,-1.20597063115345,0.393582522048105,-1.22249993310466,0.381590373002841,3.5658803037385,1.96275016411388,4.96910770928148,0.201243373761483,-0.622111407443194,-1.23961569613133,-0.61750428868814
"HER44L","HER44L_2B","HER44L_2B_381",30,8872.48,7.06,1,25638,86675,1.57,-1.24061078645645,-3.47173691546835,0.222301621455614,-0.270954834042848,-0.840096183508141,3.64775921945907,-2.19464184631345,-1.12860572807995,0.501154089865292,-1.49192521473736,0.548676493626217,3.6367893674245,2.08189071677586,4.73510553032327,0.211188534995909,-0.971961050201402,-1.46576498639796,-0.49380393619656
"HER44L","HER44L_2B","HER44L_2B_382",30.05,8873.63,7.07,1,26275,90534,1.61,-1.11576219982675,-3.76101149968993,0.288881299961341,-0.244933842029348,-0.938081022589293,3.69832739553037,-2.0366933112574,-1.09741306115855,0.498601830943411,-1.18277291010971,0.371019712209097,3.57982405443335,1.9400135535834,5.15479651162791,0.19399407866911,-0.872626725364765,-1.40697682949466,-0.534350104129893
"HER44L","HER44L_2B","HER44L_2B_383",30.1,8874.78,7.08,1,26455,93898,1.67,-1.11134532965485,-3.12346670723524,0.192233302268503,-0.281711517466058,-0.995731156196445,3.67011619730095,-1.82988174421961,-1.17755655817992,0.43603936440284,-1.29757423163772,0.194500020277194,3.48369010736189,1.84068825297848,5.17127473806752,0.193375918057236,-0.83120740865548,-1.30561131812163,-0.474403909466145
"HER44L","HER44L_2B","HER44L_2B_384",30.15,8875.93,7.08,1,25893,90346,1.55,-0.904042101960145,-3.29701125642246,0.303627564247117,-0.144044260504249,-0.839503580822574,3.71393461807516,-2.04811676470501,-1.19419636355731,0.476060288911825,-1.73177943649285,0.211706468950952,3.52768551065535,1.92567931362421,4.96355685131195,0.201468428781204,-0.761314628970729,-1.20940357551107,-0.448088946540341
"HER44L","HER44L_2B","HER44L_2B_385",30.2,8877.09,7.08,1,25273,89411,1.55,-1.08229021170113,-2.6411555504996,0.30544403447675,-0.179344615506246,-0.898528769849186,3.70457693644654,-2.23113462585557,-1.37478692994845,0.143348206318056,-1.4426772654913,0.323976282605677,3.47043327723406,1.90213923177041,4.79900889083224,0.208376359108303,-0.904662693879036,-1.38990056769662,-0.485237873817584
"HER44L","HER44L_2B","HER44L_2B_386",30.25,8878.24,7.09,1,24216,83692,1.48,-0.919726610007501,-2.96354097404419,0.375781003899882,-0.310299009436971,-0.956670125199185,3.62961314313491,-2.15706510817724,-1.31873591777279,0.116532447943556,-1.43748467054914,0.462674170593257,3.50741331651993,1.97150833309548,4.64605206385733,0.215236503219416,-0.610612192244343,-1.2973921776109,-0.686779985366553
"HER44L","HER44L_2B","HER44L_2B_387",30.3,8879.39,7.09,1,23909,80216,1.36,-1.08099688278924,-4.29653380639192,0.28160770720825,-0.021025765096494,-0.8025546912788,3.59734916405315,-1.75100253478749,-1.09786068884124,0.348658053945656,-1.63394597936647,0.773418064860754,3.60909219145679,2.07379516702705,4.6432239657632,0.215367599619036,-1.06216178415829,-1.36509814578115,-0.302936361622863
"HER44L","HER44L_2B","HER44L_2B_388",30.35,8880.54,7.09,1,23983,84293,1.49,-1.03788025880276,-3.02026008763946,0.285160338628922,-0.282004044480188,-0.976445723602779,3.59382187383794,-1.88885797614836,-1.30107131124624,0.116971748188226,-1.43511486777441,0.611519774433899,3.42167480014314,1.91248573446208,4.52356926625342,0.2210643722116,-0.757340338199005,-1.32506527488369,-0.567724936684682
"HER44L","HER44L_2B","HER44L_2B_389",30.4,8881.69,7.09,1,23754,82225,1.42,-0.960902709214788,-3.11049923756175,0.373242193081692,-0.289674214362489,-0.944773327284904,3.60107139261837,-2.1712189874629,-1.48262762343881,0.000428748083671219,-1.20873887311937,0.699259229913695,3.48721738542643,2.00721602332117,4.39342435218724,0.227612886859462,-0.672556199116018,-1.33614457743442,-0.663588378318401
"HER44L","HER44L_2B","HER44L_2B_390",30.45,8882.84,7.09,1,24006,83897,1.5,-1.14558014740632,-2.69837102417576,0.206389471172501,-0.466332804535403,-0.887472214737011,3.57157579802748,-1.99800359564233,-1.49439821984983,0.140792188686688,-1.15173401298069,0.545126714424566,3.43505845597017,1.94294939104594,4.44694533762058,0.224873463485177,-0.680763121360224,-1.35424785171461,-0.673484730354386
"HER44L","HER44L_2B","HER44L_2B_391",30.5,8883.99,7.09,1,24494,88844,1.37,-1.15147512242243,-2.65872209395999,0.351898792087754,-0.292491735805586,-0.938509776023981,3.69276179833712,-2.24377824189728,-2.1197255932273,0.182859499766745,-0.9883234817362,0.643969531286803,3.47848029304633,2.04305613054803,4.20184200285381,0.23799086194122,-0.860811579553926,-1.50583951176967,-0.645027932215747
"HER44L","HER44L_2B","HER44L_2B_392",30.55,8885.14,7.1,1,25246,91991,1.55,-0.950691297790943,-3.0277715632851,0.2963138224516,-0.243459377349259,-0.994176409730682,3.65410056605133,-2.16178156988574,-1.40707649632636,0.172056066612407,-1.26472219993948,0.58467501207719,3.40759233237371,1.93494111474133,4.3612247591395,0.229293387804509,-0.708432604561768,-1.24869240656543,-0.540259802003658
"HER44L","HER44L_2B","HER44L_2B_393",30.6,8886.29,7.11,1,25846,91791,1.4,-0.979067626774169,-2.74415884892006,0.417868111715986,-0.357087494182702,-1.16409554516587,3.54112841768952,-2.18454306098464,-1.51806412750686,0.207868990399199,-0.961210009374162,0.57050551022224,3.36990169434931,1.8009539885322,4.80212409167132,0.208241182632988,-0.623025003475842,-1.39863327257361,-0.775608269097763
"HER44L","HER44L_2B","HER44L_2B_394",30.65,8887.44,7.11,1,26223,92848,1.47,-0.9433589597852,-2.67464051005045,0.432280333434639,-0.212286744924927,-0.873535178404161,3.73119304946971,-2.66065426807571,-1.57134437206992,0.23202962957883,-1.40393089836425,0.489228685305535,3.50648362797738,1.94853560590853,4.74958494742667,0.21054471307894,-0.732367893713227,-1.37750585508681,-0.645137961373585
"HER44L","HER44L_2B","HER44L_2B_395",30.7,8888.59,7.1,1,25478,89277,1.6,-0.771150111708543,-2.72721263222787,0.230669417195019,-0.343706096881603,-0.954684524927707,3.60080067918525,-2.27522750848482,-1.58663614446073,0.289022303652634,-1.18881049291053,0.364478961042883,3.46876586491974,1.89369028560628,4.83164556962025,0.206968823683521,-0.428147868454449,-1.00309965922244,-0.574951790767992
"HER44L","HER44L_2B","HER44L_2B_396",30.75,8889.75,7.09,1,25251,86837,1.82,-0.778653009059299,-2.61566906987547,0.406109912616617,-0.252459355064994,-0.789776594277961,3.62568914362263,-2.21020396176731,-2.04030492497191,0.414196210047975,-1.79858498808477,0.522237692459059,3.54416013434424,1.97325881001119,4.81152054214316,0.207834507042254,-0.527100449663842,-1.1863009430287,-0.659200493364859
"HER44L","HER44L_2B","HER44L_2B_398",30.85,8892.05,7.08,1,25674,92069,1.48,-1.14081745105785,-2.98485842679594,0.332711675860822,-0.337362228534821,-0.814352996193234,3.5790688143122,-2.41800497156029,-1.0317106104404,0.0628872208090475,-0.942098451750713,0.5039151440708,3.35917093431176,1.83145134696862,4.60815262146583,0.217006701414743,-0.804938586548062,-1.47559925294589,-0.670660666397829
"HER44L","HER44L_2B","HER44L_2B_399",30.9,8893.2,7.08,1,25358,89845,1.58,-1.07054694595189,-2.54708818491956,0.355553665568417,-0.0383926731675475,-0.740622568301812,3.54753445429105,-2.66487122057595,-1.46340154646813,0.112394049547737,-1.23575686227313,0.571844522420586,3.36259371577307,1.81075959405716,4.72064892557279,0.2118352827686,-1.03379100208259,-1.42803196687457,-0.394240964791977
"HER44L","HER44L_2B","HER44L_2B_400",30.95,8894.35,7.07,1,24872,85778,1.47,-0.956911267155037,-2.39199579244436,0.434133696723451,-0.0834286277727665,-0.905856096354753,3.52085835408171,-2.14513571451283,-1.08096391582502,0.0546896445234431,-2.27866710713736,0.58302343951209,3.38862425893643,1.861629127425,4.60483297796731,0.217163142460256,-0.874871900571038,-1.39283616262383,-0.517964262052792
"HER44L","HER44L_2B","HER44L_2B_401",31,8895.5,7.07,1,25162,89356,1.36,-0.885078087236593,-2.51999508497168,0.308145324933343,-0.0931960659909588,-0.897736484108516,3.54581358152028,-2.37976574366303,-1.31925330122719,0.17579387344867,-1.55133636758021,0.466555379544889,3.33747713380415,1.81257584152684,4.59519774011299,0.217618491424356,-0.793030539066235,-1.19468611875773,-0.401655579691497
"HER44L","HER44L_2B","HER44L_2B_402",31.05,8896.65,7.06,1,24877,86672,1.48,-0.936670750474883,-2.8531336982039,0.2775937398876,-0.386624413555611,-0.902769198799202,3.51550900188017,-2.3485776874515,-1.16269200161671,0.109235671680974,-1.18601667418312,0.600320055604178,3.3874771298402,1.88634882539179,4.4872250307419,0.222854880945131,-0.551020693699489,-1.21588316042085,-0.664862466721363
"HER44L","HER44L_2B","HER44L_2B_403",31.1,8897.8,7.06,1,24502,84293,1.43,-0.86376174470085,-3.19986952973354,0.29525967176282,-0.319650143301393,-0.965465949155566,3.45193722348146,-1.77457301081038,-1.26703146224558,0.223059692555955,-1.64172491168699,0.698884006226491,3.44318010953645,1.91975604807112,4.58839516238619,0.217941124207783,-0.545035497949455,-1.16053174427933,-0.615496246329879
"HER44L","HER44L_2B","HER44L_2B_404",31.15,8898.95,7.05,1,25381,88957,1.49,-0.784880133089307,-2.83098525450155,0.243527896905554,-0.303291329508342,-0.908772896876061,3.61079760324882,-2.49920786218455,-1.53468734721474,0.108263401594197,-1.19885593086538,0.583241627450938,3.50656558725602,2.0082846377844,4.4744421380384,0.223491548029807,-0.482399937268039,-1.0297710587009,-0.547371121432858
"HER44L","HER44L_2B","HER44L_2B_405",31.2,8900.1,7.05,1,27055,100301,1.52,-1.08623871226868,-2.67863075742979,0.131111266066262,-0.362059422461008,-1.06637990361908,3.87168469764234,-1.96457689205053,-1.36158080848489,0.377228914096793,-1.67345247540778,0.342824171724096,3.52538624151057,1.9446836806817,4.85890164614746,0.205807829181495,-0.725658877946572,-1.21937088443706,-0.493712006490485
"HER44L","HER44L_2B","HER44L_2B_406",31.25,8901.25,7.05,1,27342,101013,1.37,-1.1037078046252,-3.1801687181669,0.241453568347299,-0.207315226997837,-0.967195783862538,3.9042772144235,-2.22649045422112,-1.69748251137194,0.406651642898267,-1.14951734065649,0.453021830086451,3.56150386567233,1.96496971847418,4.93644185401055,0.202575059035196,-0.898163347281598,-1.34737300435262,-0.449209657071021
"HER44L","HER44L_2B","HER44L_2B_407",31.3,8902.41,7.05,1,26787,98831,1.49,-1.11697971901919,-2.84031304956095,0.210238042442627,-0.26322762081719,-0.969732619909683,3.76762331044801,-2.1159133254969,-1.66532778210827,0.279881841524351,-1.08081444255112,0.32308362298702,3.5066034717408,1.96487827032049,4.6731219131791,0.213989709358921,-0.855381978787163,-1.3293030456177,-0.47392106683054
"HER44L","HER44L_2B","HER44L_2B_408",31.35,8903.56,7.05,1,26981,100172,1.55,-0.858874086629386,-3.45692339251727,0.225686448583073,-0.361628629420421,-0.872925840085036,3.84881070879917,-2.14353580220546,-1.68091228025735,0.339969305657247,-1.0590281197189,0.446311106877799,3.56217758015725,2.01087300075929,4.71811106714154,0.211949228360546,-0.498158318565225,-1.08610235226144,-0.587944033696212
"HER44L","HER44L_2B","HER44L_2B_409",31.4,8904.71,7.06,1,26997,97856,1.44,-1.25628919621359,-2.76036659298986,0.193596267687835,-0.430874047075891,-0.971135570115165,3.78898063936671,-1.7189127181617,-1.75706448412608,0.342996344756495,-1.23959431764142,0.31330828246055,3.5446914083544,1.95066398369771,4.92407306434024,0.203083907759599,-0.827311818588215,-1.45246794683756,-0.625156128249346
"HER44L","HER44L_2B","HER44L_2B_410",31.45,8905.86,7.06,1,26606,94252,1.41,-1.02622243105243,-2.80375690934914,0.231847755452228,-0.424524697682697,-1.02622243105243,3.78700966653157,-2.1106097287892,-1.28287239425649,0.439894203484618,-1.83143834600532,0.415796651905558,3.60925738103306,2.02184127978068,4.89162360620071,0.204431101103605,-0.602996083565648,-1.26012496493644,-0.657128881370789
"HER44L","HER44L_2B","HER44L_2B_411",31.5,8907.01,7.06,1,26668,94494,1.52,-0.978740052834482,-3.23528120732712,0.275517684250115,-0.223429551893247,-0.830590891395922,3.75255524012739,-2.26072156732899,-1.22037818678486,0.290343752710086,-1.55818464641921,0.466020766785372,3.55801674967719,1.96487191043368,4.9197352089367,0.203262971995627,-0.756700965034977,-1.25613186556147,-0.499430900526496
"HER44L","HER44L_2B","HER44L_2B_412",31.55,8908.16,7.07,1,26516,93348,1.39,-1.04823838698612,-2.65481506713918,0.114195833752714,-0.412586774686035,-1.13498931339477,3.74679409826115,-2.49659106192429,-1.346482247489,0.409243188914055,-1.06849957212594,0.335904664591264,3.58885240231082,1.96721223591533,5.06195560550716,0.19755210790708,-0.637002451550843,-1.16440720411974,-0.527404752568902
"HER44L","HER44L_2B","HER44L_2B_413",31.6,8909.31,7.07,1,26378,93398,1.52,-0.892174829017625,-2.9024695464737,0.282742510574421,-0.358968732419642,-1.04940955138184,3.67291885047877,-2.14263099141508,-1.32455788768637,0.323279157682268,-1.50759144166241,0.419211808717398,3.52404680926686,1.95560384333695,4.79967862881628,0.208347282669345,-0.534162303945226,-1.1765159580929,-0.64235365414767
"HER44L","HER44L_2B","HER44L_2B_414",31.65,8910.46,7.07,1,26589,93201,1.45,-0.824253254996057,-3.03982697100047,0.282657836486748,-0.340145019568779,-0.942320421922998,3.73817548186049,-2.23819914744646,-1.13337565868571,0.408836947900606,-1.79303416949161,0.348088146188737,3.5641168536,1.96927937707551,4.92807456872565,0.202919007424555,-0.484982007339125,-1.10843480814063,-0.623452800801504
"HER44L","HER44L_2B","HER44L_2B_415",31.7,8911.61,7.08,1,26453,91850,1.64,-1.20714617457371,-3.20281783318808,0.109635068797607,-0.403795853880147,-0.840168499451388,3.66173165991852,-2.08845718755183,-1.13535248255496,0.315103822782213,-1.08255429698799,0.378052097096449,3.55136992922738,1.94439975036595,4.98822877717768,0.20047196002221,-0.805141488040084,-1.31915505828226,-0.514013570242178
"HER44L","HER44L_2B","HER44L_2B_416",31.75,8912.76,7.08,1,27215,95829,1.49,-1.00763502790169,-2.84708937093776,0.163191725776097,-0.322740989098463,-1.0186544231513,3.77447697318121,-2.38574380443514,-1.53225397380001,0.483266140251496,-1.29440427509611,0.386844917804642,3.61127593614739,1.98946617125964,5.06279928854836,0.197519187114906,-0.686255354522024,-1.17272026082183,-0.486464906299808
"HER44L","HER44L_2B","HER44L_2B_417",31.8,8913.92,7.09,1,27887,100743,1.58,-1.08132064617208,-2.99824325835414,0.247469220467616,-0.292863285807814,-0.95442889431746,3.86685501016201,-2.11447571818555,-1.80432078988171,0.555389046351766,-1.51210356226454,0.504306617568298,3.61272192914548,1.97101433128813,5.16455872133426,0.193627385021125,-0.790065077752367,-1.33095625723519,-0.540891179482819
"HER44L","HER44L_2B","HER44L_2B_418",31.85,8915.07,7.09,1,27510,95916,1.39,-1.12802433253268,-2.95856982679589,0.320810971654408,-0.371698250351205,-0.80365925415109,3.60229301162693,-1.92411948234507,-1.3942001997635,0.354691251034063,-1.49877300368308,0.41745460094176,3.4863694889907,1.89742502537467,4.89908982983775,0.204119547657512,-0.757770847936233,-1.45091802849618,-0.693147180559945
"HER44L","HER44L_2B","HER44L_2B_419",31.9,8916.22,7.09,1,27899,99539,1.47,-1.0046986292333,-3.21869006642659,0.274518250872673,-0.231691472841352,-0.852926071811011,3.69522014508054,-2.06372484120735,-1.27589033978567,0.352066620415671,-1.27901046712191,0.283073748928719,3.465677066113,1.85607605701658,5.00135943447526,0.199945637401468,-0.774288185982544,-1.28093384546206,-0.50664565947952
"HER44L","HER44L_2B","HER44L_2B_420",31.95,8917.37,7.09,1,27376,95711,1.42,-1.08882301138592,-3.2056022235034,0.197043384335123,-0.309209977825649,-0.903017130509351,3.61393937498416,-1.80849694627929,-1.41022611380515,0.443360623205097,-1.31065851804011,0.479465627847213,3.47838430877061,1.82384060220667,5.23129445234708,0.191157276484664,-0.781033065694508,-1.28776377828259,-0.506730712588083
"HER44L","HER44L_2B","HER44L_2B_421",32,8918.52,7.09,1,27532,99608,1.47,-0.988513176892835,-3.71854228471382,0.142577213897487,-0.24358972680917,-0.865910854800503,3.71196718889958,-2.03077252900981,-1.15930722851572,0.346996278259199,-0.955255955136353,0.369610307260359,3.50375335422297,1.88698741333863,5.03732461517504,0.198518077827956,-0.74619438389147,-1.13272904451958,-0.386534660628113
"HER44L","HER44L_2B","HER44L_2B_422",32.05,8920.35,7.08,1,27214,94395,1.36,-0.858337647423181,-3.54903383383224,0.400968419661123,-0.153227300804961,-0.836691780648489,3.62901941492854,-2.1154865878618,-1.38459907931901,0.396611114292167,-1.32006055818144,0.307271844129211,3.53411042491574,1.94945557014435,4.87811963554734,0.204997022359374,-0.706219262127298,-1.260875337478,-0.554656075350699
"HER44L","HER44L_2B","HER44L_2B_423",32.1,8922.18,7.08,1,27332,93833,1.48,-1.13028545300146,-3.00881260481073,0.201606510039248,-0.0634506906456877,-0.817453146926908,3.53054515318681,-2.00200786539574,-1.38198294966476,0.392384776851426,-1.30247088673703,0.23501253910542,3.47705396028038,1.86986065771903,4.9893219434063,0.200428036383093,-1.06859639272784,-1.33386856378004,-0.265272171052197
"HER44L","HER44L_2B","HER44L_2B_424",32.15,8924.01,7.08,1,27516,95969,1.6,-1.16714278421909,-3.67342429359183,0.198548024720286,0.118312545961816,-0.646695919668874,3.69018403991059,-2.34428834631189,-1.13445042253355,0.470885521066531,-1.24894938298875,0.273536763197598,3.55049252916396,1.91299172529321,5.14287697861705,0.194443694484192,-1.28764528005005,-1.36794522245169,-0.080299942401643
