"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Si","S","Cl","K","Ca","Ti","V","Mn","Fe","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER44L","HER44L_2B","HER44L_2B_365",29.2,8854.07,6.99,1,24807,85446,1.33,61,132,73,405,1466,827,86,414,35650,99,236,188,1337,283,1901,33668,7219,40887,4.66380385094889,0.214417250801948,-0.713917627917152,-1.28640581534006,-0.572488187422906
"HER44L","HER44L_2B","HER44L_2B_366",29.25,8855.22,6.99,1,25447,91665,1.54,60,117,53,480,1471,872,61,520,41279,121,231,239,1296,554,1662,33793,7074,40867,4.77707096409386,0.20933329387743,-0.597003320007043,-1.1199116166995,-0.522908296692458
"HER44L","HER44L_2B","HER44L_2B_367",29.3,8856.37,6.99,1,25582,91973,1.63,52,134,74,486,1490,811,84,415,41427,125,211,125,1332,465,1649,34033,7716,41749,4.41070502851218,0.226721123615315,-0.512059430214919,-1.12032277503901,-0.608263344824092
"HER44L","HER44L_2B","HER44L_2B_368",29.35,8857.52,7,1,25924,93671,1.44,90,145,75,423,1398,811,111,431,43576,74,187,164,1316,248,1619,34293,7238,41531,4.73791102514507,0.211063482343335,-0.650895875069135,-1.19542574374748,-0.544529868678343
"HER44L","HER44L_2B","HER44L_2B_369",29.4,8858.67,7,1,25546,89590,1.43,87,129,77,444,1303,813,107,413,39443,99,335,297,1422,214,1419,34240,6983,41223,4.90333667478161,0.203942757009346,-0.604906547115586,-1.07660001469262,-0.471693467577035
"HER44L","HER44L_2B","HER44L_2B_370",29.45,8859.82,7,1,25426,90356,1.65,82,117,28,395,1632,822,82,514,41022,117,265,225,1236,139,1383,33775,7197,40972,4.69292760872586,0.213086602516654,-0.732854630155058,-1.41867577062293,-0.685821140467872
"HER44L","HER44L_2B","HER44L_2B_371",29.5,8860.97,7.01,1,25028,85714,1.35,36,128,53,346,1261,825,82,381,36850,107,167,165,1348,349,1500,34026,6870,40896,4.9528384279476,0.201904426027156,-0.868944611276957,-1.2932215609072,-0.424276949630239
"HER44L","HER44L_2B","HER44L_2B_372",29.55,8862.12,7.01,1,24581,83626,1.5,72,140,57,321,1190,710,82,373,35633,80,197,74,1345,243,1324,34019,6641,40660,5.12257190182202,0.195214438989976,-0.793823846905345,-1.31026746297556,-0.516443616070214
"HER44L","HER44L_2B","HER44L_2B_373",29.6,8863.27,7.01,1,24471,83820,1.44,17,115,72,326,1176,717,97,370,35194,103,242,102,1372,239,1291,33719,6744,40463,4.99985172004745,0.200005931374003,-0.788178459232913,-1.28297674709186,-0.494798287858952
"HER44L","HER44L_2B","HER44L_2B_374",29.65,8864.43,7.01,1,24880,86105,1.49,66,104,63,324,1205,704,62,364,36567,96,251,144,1310,139,1329,34902,6764,41666,5.15996451803666,0.193799782247436,-0.776034840365713,-1.31349133013243,-0.537456489766713
"HER44L","HER44L_2B","HER44L_2B_375",29.7,8865.58,7.01,1,24586,83670,1.3,63,130,41,367,1173,696,67,367,34675,128,190,160,1347,326,1232,34231,7044,41275,4.85959681998864,0.205778388010867,-0.639987812279849,-1.16195800059891,-0.521970188319056
"HER44L","HER44L_2B","HER44L_2B_376",29.75,8866.73,7.02,1,24818,86952,1.47,70,108,52,399,1514,711,78,403,36908,101,231,141,1440,338,1530,33865,6971,40836,4.85798307272988,0.205846744426399,-0.577711012913377,-1.33354901710753,-0.755838004194153
"HER44L","HER44L_2B","HER44L_2B_377",29.8,8867.88,7.03,1,24693,85185,1.5,62,106,48,387,1385,863,93,482,35628,84,193,145,1320,297,1404,34320,7106,41426,4.8297213622291,0.207051282051282,-0.801989998053646,-1.27503072559166,-0.473040727538011
"HER44L","HER44L_2B","HER44L_2B_378",29.85,8869.03,7.03,1,24600,82589,1.51,47,110,45,365,1278,736,50,406,32483,105,238,115,1444,352,1801,34291,7163,41454,4.78723998324724,0.208888629669593,-0.701332765146385,-1.25315428135499,-0.551821516208604
"HER44L","HER44L_2B","HER44L_2B_379",29.9,8870.18,7.04,1,25076,84215,1.51,56,120,77,347,1171,1104,82,398,32343,95,229,125,1512,298,1407,36037,7298,43335,4.93792819950671,0.202514082748286,-1.15737044689018,-1.21628858365086,-0.0589181367606768
"HER44L","HER44L_2B","HER44L_2B_380",29.95,8871.33,7.05,1,25140,83337,1.43,76,105,69,350,1209,652,83,345,31967,99,304,134,1509,299,1491,36031,7251,43282,4.96910770928148,0.201243373761483,-0.622111407443194,-1.23961569613133,-0.61750428868814
"HER44L","HER44L_2B","HER44L_2B_381",30,8872.48,7.06,1,25638,86675,1.57,28,122,52,269,1165,711,50,402,35838,103,301,136,1540,209,1615,35447,7486,42933,4.73510553032327,0.211188534995909,-0.971961050201402,-1.46576498639796,-0.49380393619656
"HER44L","HER44L_2B","HER44L_2B_382",30.05,8873.63,7.07,1,26275,90534,1.61,22,83,51,323,1319,773,105,386,39927,128,329,166,1627,302,1432,35465,6880,42345,5.15479651162791,0.19399407866911,-0.872626725364765,-1.40697682949466,-0.534350104129893
"HER44L","HER44L_2B","HER44L_2B_383",30.1,8874.78,7.08,1,26455,93898,1.67,47,93,53,358,1321,822,115,402,42820,174,335,127,1686,297,1324,35537,6872,42409,5.17127473806752,0.193375918057236,-0.83120740865548,-1.30561131812163,-0.474403909466145
"HER44L","HER44L_2B","HER44L_2B_384",30.15,8875.93,7.08,1,25893,90346,1.55,36,96,73,404,1354,865,81,431,41021,128,302,108,1609,176,1235,34050,6860,40910,4.96355685131195,0.201468428781204,-0.761314628970729,-1.20940357551107,-0.448088946540341
"HER44L","HER44L_2B","HER44L_2B_385",30.2,8877.09,7.08,1,25273,89411,1.55,72,142,70,346,1389,855,92,416,41613,109,258,76,1181,241,1415,32926,6861,39787,4.79900889083224,0.208376359108303,-0.904662693879036,-1.38990056769662,-0.485237873817584
"HER44L","HER44L_2B","HER44L_2B_386",30.25,8878.24,7.09,1,24216,83692,1.48,49,124,53,385,1409,709,65,371,36503,111,258,61,1087,229,1537,32304,6953,39257,4.64605206385733,0.215236503219416,-0.610612192244343,-1.2973921776109,-0.686779985366553
"HER44L","HER44L_2B","HER44L_2B_387",30.3,8879.39,7.09,1,23909,80216,1.36,11,93,46,298,1167,862,69,394,32169,152,293,136,1248,171,1909,32549,7010,39559,4.6432239657632,0.215367599619036,-1.06216178415829,-1.36509814578115,-0.302936361622863
"HER44L","HER44L_2B","HER44L_2B_388",30.35,8880.54,7.09,1,23983,84293,1.49,49,144,57,362,1362,772,69,385,37275,154,278,163,1151,243,1888,31380,6937,38317,4.52356926625342,0.2210643722116,-0.757340338199005,-1.32506527488369,-0.567724936684682
"HER44L","HER44L_2B","HER44L_2B_389",30.4,8881.69,7.09,1,23754,82225,1.42,42,108,39,368,1400,721,48,374,35339,109,218,172,964,287,1940,31536,7178,38714,4.39342435218724,0.227612886859462,-0.672556199116018,-1.33614457743442,-0.663588378318401
"HER44L","HER44L_2B","HER44L_2B_390",30.45,8882.84,7.09,1,24006,83897,1.5,68,103,49,325,1259,642,85,421,36462,138,229,112,1179,323,1767,31809,7153,38962,4.44694533762058,0.224873463485177,-0.680763121360224,-1.35424785171461,-0.673484730354386
"HER44L","HER44L_2B","HER44L_2B_391",30.5,8883.99,7.09,1,24494,88844,1.37,69,118,58,315,1420,745,94,390,40133,105,119,136,1199,371,1902,32392,7709,40101,4.20184200285381,0.23799086194122,-0.860811579553926,-1.50583951176967,-0.645027932215747
"HER44L","HER44L_2B","HER44L_2B_392",30.55,8885.14,7.1,1,25246,91991,1.55,52,120,42,422,1471,857,107,404,42283,125,267,128,1299,308,1963,33045,7577,40622,4.3612247591395,0.229293387804509,-0.708432604561768,-1.24869240656543,-0.540259802003658
"HER44L","HER44L_2B","HER44L_2B_393",30.6,8886.29,7.11,1,25846,91791,1.4,75,130,57,443,1794,826,71,368,40782,132,258,122,1454,451,2090,34364,7156,41520,4.80212409167132,0.208241182632988,-0.623025003475842,-1.39863327257361,-0.775608269097763
"HER44L","HER44L_2B","HER44L_2B_394",30.65,8887.44,7.11,1,26223,92848,1.47,70,144,62,400,1586,832,64,429,42980,71,213,99,1298,252,1679,34330,7228,41558,4.74958494742667,0.21054471307894,-0.732367893713227,-1.37750585508681,-0.645137961373585
"HER44L","HER44L_2B","HER44L_2B_395",30.7,8888.59,7.1,1,25478,89277,1.6,69,157,71,494,1347,758,72,411,39202,109,218,164,1428,325,1540,34353,7110,41463,4.83164556962025,0.206968823683521,-0.428147868454449,-1.00309965922244,-0.574951790767992
"HER44L","HER44L_2B","HER44L_2B_396",30.75,8889.75,7.09,1,25251,86837,1.82,71,124,61,451,1477,764,102,446,36975,107,127,148,1489,162,1659,34080,7083,41163,4.81152054214316,0.207834507042254,-0.527100449663842,-1.1863009430287,-0.659200493364859
"HER44L","HER44L_2B","HER44L_2B_398",30.85,8892.05,7.08,1,25674,92069,1.48,58,143,72,372,1627,832,87,516,41833,103,415,170,1242,454,1931,33575,7286,40861,4.60815262146583,0.217006701414743,-0.804938586548062,-1.47559925294589,-0.670660666397829
"HER44L","HER44L_2B","HER44L_2B_399",30.9,8893.2,7.08,1,25358,89845,1.58,89,127,68,393,1639,1105,83,547,39911,79,265,173,1285,333,2035,33172,7027,40199,4.72064892557279,0.2118352827686,-1.03379100208259,-1.42803196687457,-0.394240964791977
"HER44L","HER44L_2B","HER44L_2B_400",30.95,8894.35,7.07,1,24872,85778,1.47,99,138,66,419,1687,1005,52,441,36975,127,370,226,1154,111,1958,32395,7035,39430,4.60483297796731,0.217163142460256,-0.874871900571038,-1.39283616262383,-0.517964262052792
"HER44L","HER44L_2B","HER44L_2B_401",31,8895.5,7.07,1,25162,89356,1.36,92,142,56,476,1572,1052,103,470,40070,106,308,218,1377,244,1842,32534,7080,39614,4.59519774011299,0.217618491424356,-0.793030539066235,-1.19468611875773,-0.401655579691497
"HER44L","HER44L_2B","HER44L_2B_402",31.05,8896.65,7.06,1,24877,86672,1.48,63,132,61,434,1464,753,68,449,37328,105,346,163,1237,338,2022,32842,7319,40161,4.4872250307419,0.222854880945131,-0.551020693699489,-1.21588316042085,-0.664862466721363
"HER44L","HER44L_2B","HER44L_2B_403",31.1,8897.8,7.06,1,24502,84293,1.43,43,96,41,454,1449,783,86,410,34063,182,303,113,1348,208,2170,33766,7359,41125,4.58839516238619,0.217941124207783,-0.545035497949455,-1.16053174427933,-0.615496246329879
"HER44L","HER44L_2B","HER44L_2B_404",31.15,8898.95,7.05,1,25381,88957,1.49,60,168,41,471,1319,763,64,416,38278,84,222,164,1152,311,1853,34489,7708,42197,4.4744421380384,0.223491548029807,-0.482399937268039,-1.0297710587009,-0.547371121432858
"HER44L","HER44L_2B","HER44L_2B_405",31.2,8900.1,7.05,1,27055,100301,1.52,70,144,62,348,1178,719,50,355,49661,144,264,247,1507,193,1456,35125,7229,42354,4.85890164614746,0.205807829181495,-0.725658877946572,-1.21937088443706,-0.493712006490485
"HER44L","HER44L_2B","HER44L_2B_406",31.25,8901.25,7.05,1,27342,101013,1.37,41,137,58,334,1285,820,58,383,50116,108,184,87,1516,319,1588,35572,7206,42778,4.93644185401055,0.202575059035196,-0.898163347281598,-1.34737300435262,-0.449209657071021
"HER44L","HER44L_2B","HER44L_2B_407",31.3,8902.41,7.05,1,26787,98831,1.49,62,176,58,352,1330,828,96,408,46679,129,203,114,1426,365,1489,35955,7694,43649,4.6731219131791,0.213989709358921,-0.855381978787163,-1.3293030456177,-0.47392106683054
"HER44L","HER44L_2B","HER44L_2B_408",31.35,8903.56,7.05,1,26981,100172,1.55,31,156,60,429,1271,706,72,423,47641,118,188,191,1425,351,1585,35768,7581,43349,4.71811106714154,0.211949228360546,-0.498158318565225,-1.08610235226144,-0.587944033696212
"HER44L","HER44L_2B","HER44L_2B_409",31.4,8904.71,7.06,1,26997,97856,1.44,65,156,70,296,1265,677,78,394,46119,186,179,167,1469,301,1426,36123,7336,43459,4.92407306434024,0.203083907759599,-0.827311818588215,-1.45246794683756,-0.625156128249346
"HER44L","HER44L_2B","HER44L_2B_410",31.45,8905.86,7.06,1,26606,94252,1.41,58,140,65,348,1227,636,96,348,42971,117,269,166,1511,155,1475,35973,7354,43327,4.89162360620071,0.204431101103605,-0.602996083565648,-1.26012496493644,-0.657128881370789
"HER44L","HER44L_2B","HER44L_2B_411",31.5,8907.01,7.06,1,26668,94494,1.52,39,144,71,381,1338,812,100,442,43334,105,299,99,1358,213,1619,35673,7251,42924,4.9197352089367,0.203262971995627,-0.756700965034977,-1.25613186556147,-0.499430900526496
"HER44L","HER44L_2B","HER44L_2B_412",31.55,8908.16,7.07,1,26516,93348,1.39,69,137,42,348,1115,658,62,319,42196,81,258,145,1498,341,1392,36031,7118,43149,5.06195560550716,0.19755210790708,-0.637002451550843,-1.16440720411974,-0.527404752568902
"HER44L","HER44L_2B","HER44L_2B_413",31.6,8909.31,7.07,1,26378,93398,1.52,57,157,46,432,1401,737,68,369,41598,123,280,195,1459,233,1606,35844,7468,43312,4.79967862881628,0.208347282669345,-0.534162303945226,-1.1765159580929,-0.64235365414767
"HER44L","HER44L_2B","HER44L_2B_414",31.65,8910.46,7.07,1,26589,93201,1.45,47,154,61,439,1330,713,93,390,42158,106,322,179,1509,166,1420,35423,7188,42611,4.92807456872565,0.202919007424555,-0.484982007339125,-1.10843480814063,-0.623452800801504
"HER44L","HER44L_2B","HER44L_2B_415",31.7,8911.61,7.08,1,26453,91850,1.64,41,146,65,308,1152,689,91,445,40223,127,331,228,1415,349,1507,36020,7221,43241,4.98822877717768,0.20047196002221,-0.805141488040084,-1.31915505828226,-0.514013570242178
"HER44L","HER44L_2B","HER44L_2B_416",31.75,8912.76,7.08,1,27215,95829,1.49,57,132,48,364,1176,723,86,360,43564,91,215,211,1620,273,1471,37004,7309,44313,5.06279928854836,0.197519187114906,-0.686255354522024,-1.17272026082183,-0.486464906299808
"HER44L","HER44L_2B","HER44L_2B_417",31.8,8913.92,7.09,1,27887,100743,1.58,49,147,77,339,1283,747,103,385,47911,120,164,148,1746,220,1659,37159,7195,44354,5.16455872133426,0.193627385021125,-0.790065077752367,-1.33095625723519,-0.540891179482819
"HER44L","HER44L_2B","HER44L_2B_418",31.85,8915.07,7.09,1,27510,95916,1.39,58,203,100,367,1566,783,73,508,41705,165,281,247,1620,253,1725,37140,7581,44721,4.89908982983775,0.204119547657512,-0.757770847936233,-1.45091802849618,-0.693147180559945
"HER44L","HER44L_2B","HER44L_2B_419",31.9,8916.22,7.09,1,27899,99539,1.47,45,135,60,420,1512,911,128,489,46283,145,320,240,1634,319,1525,36790,7356,44146,5.00135943447526,0.199945637401468,-0.774288185982544,-1.28093384546206,-0.50664565947952
"HER44L","HER44L_2B","HER44L_2B_420",31.95,8917.37,7.09,1,27376,95711,1.42,45,135,77,381,1381,832,76,459,42115,185,276,293,1767,305,1832,36776,7030,43806,5.23129445234708,0.191157276484664,-0.781033065694508,-1.28776377828259,-0.506730712588083
"HER44L","HER44L_2B","HER44L_2B_421",32,8918.52,7.09,1,27532,99608,1.47,26,161,72,413,1282,871,83,467,45539,145,348,271,1573,427,1609,36979,7341,44320,5.03732461517504,0.198518077827956,-0.74619438389147,-1.13272904451958,-0.386534660628113
"HER44L","HER44L_2B","HER44L_2B_422",32.05,8920.35,7.08,1,27214,94395,1.36,30,122,71,456,1609,924,108,466,40620,129,269,291,1602,287,1465,36942,7573,44515,4.87811963554734,0.204997022359374,-0.706219262127298,-1.260875337478,-0.554656075350699
"HER44L","HER44L_2B","HER44L_2B_423",32.1,8922.18,7.08,1,27332,93833,1.48,56,118,69,372,1412,1083,83,509,39434,155,289,289,1709,313,1460,37380,7492,44872,4.9893219434063,0.200428036383093,-1.06859639272784,-1.33386856378004,-0.265272171052197
"HER44L","HER44L_2B","HER44L_2B_424",32.15,8924.01,7.08,1,27516,95969,1.6,26,148,82,330,1296,1196,158,556,42592,101,341,211,1702,304,1397,37039,7202,44241,5.14287697861705,0.194443694484192,-1.28764528005005,-1.36794522245169,-0.080299942401643
"HER44L","HER44L_2B","HER44L_2B_425",32.2,8925.84,7.08,1,27532,97352,1.52,44,134,81,389,1570,837,103,541,43763,128,276,247,1679,267,1538,36804,7266,44070,5.06523534269199,0.197424193022498,-0.766244726871029,-1.39525155472391,-0.629006827852878
"HER44L","HER44L_2B","HER44L_2B_426",32.25,8927.67,7.07,1,27818,102666,1.52,48,120,69,375,1549,885,117,418,49332,58,250,190,1426,327,1831,36557,7227,43784,5.05839214058392,0.197691276636485,-0.858661619037519,-1.41843881444646,-0.559777195408939
"HER44L","HER44L_2B","HER44L_2B_427",32.3,8929.5,7.07,1,27626,98007,1.5,58,131,82,369,1349,849,95,438,45783,118,165,239,1621,288,1658,36186,7249,43435,4.99186094633743,0.20032609296413,-0.83326254227082,-1.29632221216723,-0.463059669896409
"HER44L","HER44L_2B","HER44L_2B_428",32.35,8931.32,7.07,1,27051,96397,1.47,7,127,84,348,1312,824,107,470,44429,145,241,190,1578,366,1516,35925,7089,43014,5.06771053745239,0.197327766179541,-0.861968050134997,-1.32710548972956,-0.465137439594563
"HER44L","HER44L_2B","HER44L_2B_429",32.4,8933.15,7.07,1,26507,95258,1.5,51,150,48,385,1266,805,70,421,44701,83,249,222,1225,480,1695,34802,7066,41868,4.92527596943108,0.203034308373082,-0.737598943130779,-1.19037426841634,-0.452775325285558
"HER44L","HER44L_2B","HER44L_2B_430",32.45,8934.98,7.07,1,26184,92315,1.31,61,133,63,540,1391,815,91,388,40525,140,275,295,1250,438,1634,34872,7601,42473,4.58781739244836,0.217968570773113,-0.411618973682543,-0.946209052365123,-0.53459007868258
"HER44L","HER44L_2B","HER44L_2B_431",32.5,8936.81,7.06,1,26800,97256,1.43,80,128,70,457,1715,1053,106,589,45907,117,257,256,1312,421,1808,34398,7142,41540,4.81629795575469,0.207628350485493,-0.834715121239771,-1.32248496870584,-0.487769847466065
"HER44L","HER44L_2B","HER44L_2B_432",32.55,8938.64,7.06,1,25571,88542,1.68,74,120,70,539,1556,901,59,476,39257,88,171,174,1278,214,1683,33497,6897,40394,4.85674931129477,0.205899035734543,-0.513789686699341,-1.06015813382934,-0.546368447129999
"HER44L","HER44L_2B","HER44L_2B_433",32.6,8940.47,7.06,1,24451,83042,1.5,106,124,38,414,1472,727,80,402,33854,113,218,266,1129,339,1554,33486,7048,40534,4.7511350737798,0.210476019829182,-0.563060503708205,-1.26851132546351,-0.705450821755302
"HER44L","HER44L_2B","HER44L_2B_434",32.65,8942.3,7.06,1,23977,82693,1.4,74,102,46,449,1771,736,75,433,33145,83,153,242,1279,373,1824,33284,6979,40263,4.76916463676744,0.209680326883788,-0.494207230986622,-1.37227675004058,-0.878069519053957
"HER44L","HER44L_2B","HER44L_2B_435",32.7,8944.13,7.05,1,24144,82228,1.44,79,148,61,560,1886,757,51,361,31895,108,231,263,1216,485,2107,33321,7256,40577,4.59219955898567,0.217760571411422,-0.301426469708254,-1.21427667946421,-0.912850209755954
"HER44L","HER44L_2B","HER44L_2B_436",32.75,8945.96,7.05,1,24328,80672,1.55,86,107,70,490,1677,640,49,361,31140,89,351,189,1198,411,1755,33004,6994,39998,4.71890191592794,0.211913707429402,-0.267062785249045,-1.23035637071854,-0.963293585469491
"HER44L","HER44L_2B","HER44L_2B_437",32.8,8947.79,7.05,1,24338,84915,1.45,86,89,70,425,1512,747,43,488,36485,151,353,209,1090,402,1786,31755,6990,38745,4.54291845493562,0.220122815304676,-0.563976016208401,-1.26909938781506,-0.705123371606661
"HER44L","HER44L_2B","HER44L_2B_438",32.85,8949.62,7.05,1,23898,85857,1.5,83,142,80,462,1920,836,60,467,39952,151,306,277,1044,408,2052,29101,6850,35951,4.24832116788321,0.235387100099653,-0.593063722002963,-1.42451557394009,-0.831451851937126
"HER44L","HER44L_2B","HER44L_2B_439",32.9,8951.45,7.05,1,22145,80146,1.48,96,147,52,508,1923,807,79,425,37170,175,216,308,924,382,2371,26475,6712,33187,3.94442789034565,0.253522190745987,-0.462842220691467,-1.3311602980103,-0.868318077318831
"HER44L","HER44L_2B","HER44L_2B_440",32.95,8953.28,7.05,1,20975,76187,1.63,153,127,49,672,2424,770,52,300,35251,143,153,146,766,439,2469,24360,6515,30875,3.73906369915579,0.267446633825944,-0.13613217432458,-1.28291600666606,-1.14678383234148
"HER44L","HER44L_2B","HER44L_2B_441",33,8955.11,7.04,1,20624,78929,1.64,264,167,52,899,2875,1247,88,414,37612,78,113,139,396,536,3119,22974,6662,29636,3.44851395977184,0.289979977365718,-0.327212911208416,-1.16252491875983,-0.835312007551414
"HER44L","HER44L_2B","HER44L_2B_442",33.05,8956.94,7.04,1,18610,67110,1.7,263,157,44,830,3051,456,104,394,28520,102,125,212,326,274,2864,21406,6665,28071,3.21170292573143,0.311361300569934,0.598932891276257,-1.30179898392603,-1.90073187520228
"HER44L","HER44L_2B","HER44L_2B_443",33.1,8958.77,7.04,1,17352,58238,1.5,308,122,31,770,2662,440,5,163,19711,85,96,144,253,452,3113,21710,6650,28360,3.26466165413534,0.306310456011055,0.559615787935423,-1.24044248410733,-1.80005827204275
"HER44L","HER44L_2B","HER44L_2B_445",33.2,8962.42,7.02,1,18010,65796,1.61,208,104,34,630,2766,680,43,299,26910,195,18,189,233,460,2990,21766,6751,28517,3.22411494593394,0.310162638978223,-0.076372978784574,-1.47943769283913,-1.40306471405455
"HER44L","HER44L_2B","HER44L_2B_446",33.25,8964.25,7.02,1,19328,77226,1.52,181,91,35,530,2339,943,18,547,38597,254,34,227,212,537,3071,21692,6727,28419,3.22461721421139,0.310114327862807,-0.57618927608729,-1.48460176003801,-0.908412483950722
"HER44L","HER44L_2B","HER44L_2B_447",33.3,8966.08,7.02,1,19942,75990,1.55,155,137,40,669,2070,802,16,429,36813,64,34,262,410,504,2714,22821,6644,29465,3.4348284166165,0.291135357784497,-0.181324547738286,-1.12951982613119,-0.9481952783929
"HER44L","HER44L_2B","HER44L_2B_448",33.35,8967.91,7.02,1,20022,75482,1.56,125,137,42,757,2127,799,63,415,36322,69,77,178,358,418,2888,22658,6737,29395,3.36321804957696,0.297334274869803,-0.0539976923288259,-1.03310456176279,-0.979106869433962
"HER44L","HER44L_2B","HER44L_2B_449",33.4,8969.74,7.02,1,19911,73060,1.81,142,108,65,579,1745,591,85,391,33154,48,61,169,379,291,2777,24117,6690,30807,3.60493273542601,0.277397686279388,-0.0205135398331029,-1.10320735706353,-1.08269381723043
"HER44L","HER44L_2B","HER44L_2B_450",33.45,8971.57,7.02,1,21342,82747,1.73,151,120,59,548,1733,803,80,492,42740,102,146,244,485,347,2525,23564,7038,30602,3.34811025859619,0.298675946358852,-0.382079426998746,-1.15133400276759,-0.769254575768844
"HER44L","HER44L_2B","HER44L_2B_451",33.5,8973.4,7.02,1,21453,78847,1.54,98,98,51,667,2228,803,44,353,36401,100,133,72,527,567,2804,25134,7540,32674,3.33342175066313,0.299992042651389,-0.185564668031138,-1.20606955513155,-1.02050488710041
"HER44L","HER44L_2B","HER44L_2B_452",33.55,8975.23,7.01,1,21820,83101,1.58,115,124,63,598,2559,691,69,516,40507,98,288,252,641,331,3095,24800,6814,31614,3.63956560023481,0.274758064516129,-0.144549069817038,-1.45378108220916,-1.30923201239212
"HER44L","HER44L_2B","HER44L_2B_453",33.6,8977.06,7.02,1,21506,84233,1.68,166,103,45,761,2940,728,10,555,41373,41,115,198,615,581,3303,24665,6835,31500,3.60863204096562,0.277113318467464,0.0443323096649999,-1.35153150247104,-1.39586381213604
"HER44L","HER44L_2B","HER44L_2B_454",33.65,8978.89,7.01,1,19546,67166,1.56,274,90,50,672,3543,511,25,392,25363,157,79,207,362,329,3434,23317,7066,30383,3.29988678177187,0.303040699918514,0.273888750319445,-1.66247076434232,-1.93635951466177
"HER44L","HER44L_2B","HER44L_2B_455",33.7,8980.72,7,1,19190,66484,1.41,303,87,36,800,3685,457,32,414,25653,30,39,136,186,224,3533,22523,7193,29716,3.13123870429584,0.319362429516494,0.559928336773723,-1.52741407695551,-2.08734241372923
"HER44L","HER44L_2B","HER44L_2B_456",33.75,8982.55,7,1,20758,82052,1.69,252,77,43,618,2773,882,62,598,41908,78,138,302,352,280,3203,22288,7119,29407,3.13077679449361,0.319409547738693,-0.355703598549101,-1.50119658815809,-1.14549298960899
"HER44L","HER44L_2B","HER44L_2B_457",33.8,8984.38,7.01,1,21034,84860,1.63,248,113,42,671,3032,1254,94,704,43154,115,78,183,354,315,3229,22808,7092,29900,3.21601804850536,0.310943528586461,-0.625324584221184,-1.50820860979058,-0.882884025569396
"HER44L","HER44L_2B","HER44L_2B_458",33.85,8986.21,7.02,1,20896,78867,1.58,325,130,43,793,3201,646,40,542,36037,258,156,93,411,452,3138,23820,7339,31159,3.2456737975201,0.308102434928631,0.205023717852246,-1.39539531833502,-1.60041903618726
"HER44L","HER44L_2B","HER44L_2B_459",33.9,8988.04,7.02,1,20357,75870,1.57,480,76,36,788,4535,759,8,442,30910,200,132,213,385,283,4093,23520,7472,30992,3.14775160599572,0.317687074829932,0.0374963124622491,-1.75008227269136,-1.78757858515361
"HER44L","HER44L_2B","HER44L_2B_460",33.95,8989.86,7.01,1,18058,61683,1.45,407,115,22,829,3471,373,18,280,20865,116,66,152,65,292,3526,22214,7029,29243,3.16033575188505,0.316422076168182,0.798641735491479,-1.43197786072649,-2.23061959621797
"HER44L","HER44L_2B","HER44L_2B_461",34,8991.69,7,1,19428,74369,1.61,404,93,12,928,5058,491,31,569,32808,41,NA,206,141,324,3946,20864,6812,27676,3.06283029947152,0.326495398773006,0.63658760499168,-1.69569469444371,-2.33228229943539
"HER44L","HER44L_2B","HER44L_2B_462",34.05,8993.52,6.99,1,17392,61726,1.5,351,109,32,874,3619,591,28,360,22840,38,NA,160,107,373,3644,20334,6950,27284,2.92575539568345,0.341792072391069,0.391264358249437,-1.42087264790821,-1.81213700615764
"HER44L","HER44L_2B","HER44L_2B_463",34.1,8995.35,6.98,1,18441,65744,1.58,313,107,30,831,3014,690,64,347,25921,71,178,267,234,410,3239,21604,6698,28302,3.2254404299791,0.310035178670617,0.185938197264143,-1.28839358433099,-1.47433178159514
"HER44L","HER44L_2B","HER44L_2B_464",34.15,8997.18,6.97,1,20247,74114,1.56,194,119,43,582,2453,608,82,383,32495,83,103,102,633,343,3386,24302,7051,31353,3.4466033186782,0.290140729158094,-0.0437044342347292,-1.43859659652705,-1.39489216229232
"HER44L","HER44L_2B","HER44L_2B_465",34.2,8999.01,6.97,1,20998,77432,1.44,141,117,21,591,2109,708,31,315,32909,136,194,208,657,450,3077,26841,7591,34432,3.53589777367936,0.282813606050445,-0.180628076287622,-1.27215316307268,-1.09152508678505
"HER44L","HER44L_2B","HER44L_2B_466",34.25,9000.84,6.98,1,21866,78921,1.39,116,107,61,498,1806,620,39,317,31976,117,252,153,951,371,2767,29604,7785,37389,3.80269749518304,0.262971220105391,-0.219119401014484,-1.28826965695228,-1.06915025593779
"HER44L","HER44L_2B","HER44L_2B_467",34.3,9002.67,6.98,1,24701,90978,1.46,85,104,42,407,1674,633,86,425,40187,122,130,254,1121,552,2331,33658,7772,41430,4.33067421513124,0.230910927565512,-0.441657236701581,-1.41415806560683,-0.972500828905244
"HER44L","HER44L_2B","HER44L_2B_468",34.35,9004.5,6.99,1,26260,97607,1.5,91,141,56,453,1605,709,55,381,44739,122,232,138,1614,302,1926,36125,7329,43454,4.92904898349024,0.202878892733564,-0.447963401049093,-1.26498691008108,-0.817023509031989
