"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","Fe a*2"
"HER44L","HER44L_2A","HER44L_2A_99",6.05,704.7,6.47,1,23171,73815,1.35,5,51,22,7,34,63,119,172,1005,399,11,21,410,23658,220,142,148,183,122,49,1428,213,1697,0,1101,5,0,0,0,9,0,0,0,7,0,0,0,0,35178,7336,59
"HER44L","HER44L_2A","HER44L_2A_100",6.1,706.35,6.47,1,24759,79512,1.36,16,25,15,12,46,53,112,188,1132,404,34,0,441,27144,68,136,184,154,0,26,1641,331,1870,0,1225,0,0,0,0,0,17,0,37,0,0,20,111,16,36578,7476,24
"HER44L","HER44L_2A","HER44L_2A_101",6.15,708,6.46,1,25919,80830,1.46,0,12,28,10,17,51,118,161,1201,467,11,22,414,25810,155,104,186,142,51,169,1990,168,1759,0,1054,0,0,0,0,29,12,0,0,0,0,49,51,0,38936,7653,0
"HER44L","HER44L_2A","HER44L_2A_102",6.2,709.65,6.46,1,26857,83792,1.51,0,19,10,9,41,81,112,159,1103,482,26,0,403,26586,0,149,109,178,0,79,2201,224,1512,0,839,0,0,0,0,8,0,0,0,73,0,95,124,139,41318,7713,28
"HER44L","HER44L_2A","HER44L_2A_103",6.25,711.3,6.46,1,27620,86422,1.32,0,61,23,19,41,75,126,188,1170,536,22,0,490,27639,40,99,203,147,135,83,2220,209,1545,0,932,0,0,0,0,0,8,0,0,0,8,0,0,0,42264,8139,155
"HER44L","HER44L_2A","HER44L_2A_104",6.3,712.95,6.46,1,27982,87846,1.31,12,21,50,37,40,75,89,191,1184,477,40,20,430,27072,149,167,154,224,0,67,2109,280,1339,0,991,0,22,0,0,72,47,0,0,0,0,155,52,0,44034,8246,0
"HER44L","HER44L_2A","HER44L_2A_105",6.35,714.6,6.46,1,28149,88052,1.36,7,18,29,13,34,56,140,193,1064,431,36,13,486,26310,196,152,219,181,0,101,2469,306,1446,0,909,0,0,0,0,18,65,34,0,0,0,57,32,0,44916,8121,98
"HER44L","HER44L_2A","HER44L_2A_106",6.4,716.25,6.47,1,28102,86293,1.34,0,43,32,7,48,60,93,167,955,373,26,9,391,24873,208,150,231,187,59,104,2355,307,1363,0,942,0,0,0,21,8,0,0,0,44,0,0,30,60,44941,8206,115
"HER44L","HER44L_2A","HER44L_2A_107",6.45,717.9,6.47,1,28461,86673,1.33,0,11,11,9,30,79,117,182,1077,441,23,10,466,25171,181,88,195,133,17,139,2673,333,1429,0,998,0,0,14,0,0,12,0,0,0,0,0,0,18,44713,8103,138
"HER44L","HER44L_2A","HER44L_2A_108",6.5,719.55,6.47,1,28993,91337,1.42,0,45,0,14,47,97,111,209,1115,437,24,13,474,29076,163,193,211,146,76,177,2272,227,1498,0,910,0,0,0,0,0,0,0,0,128,0,0,112,0,45429,8133,141
"HER44L","HER44L_2A","HER44L_2A_109",6.55,721.2,6.47,1,28632,86757,1.39,0,11,9,37,45,82,114,218,1099,417,55,29,390,25037,108,156,208,47,0,60,2205,333,1271,0,840,0,10,0,0,0,0,0,0,0,0,29,127,0,45513,8307,0
"HER44L","HER44L_2A","HER44L_2A_110",6.6,722.85,6.47,1,28542,84600,1.34,0,16,18,0,48,70,129,150,978,402,0,21,380,23775,153,166,95,76,0,87,2315,205,1079,0,1044,0,13,0,0,59,10,0,0,0,0,247,90,141,45010,7823,0
"HER44L","HER44L_2A","HER44L_2A_111",6.65,724.5,6.47,1,28270,82842,1.42,0,30,5,15,16,84,100,113,772,326,21,27,334,21708,119,128,158,130,0,84,2311,231,1157,0,975,4,0,0,0,0,17,0,0,0,0,67,79,16,45743,8072,150
"HER44L","HER44L_2A","HER44L_2A_112",6.7,726.15,6.47,1,28278,83180,1.38,7,37,17,32,35,67,116,172,963,337,0,7,297,22039,144,140,106,90,0,0,2306,127,993,0,829,0,0,0,0,66,11,0,0,0,0,125,137,34,45868,8078,0
"HER44L","HER44L_2A","HER44L_2A_113",6.75,727.8,6.47,1,28116,82254,1.31,0,0,10,6,33,68,115,134,819,378,38,0,255,20262,144,142,149,120,0,187,2358,26,1227,0,1012,5,0,0,0,29,0,0,0,0,0,122,167,0,46190,8258,29
"HER44L","HER44L_2A","HER44L_2A_114",6.8,729.45,6.48,1,28424,83114,1.4,19,51,35,25,60,61,137,145,964,339,36,18,315,21728,71,191,178,210,0,0,2320,19,1343,0,890,0,0,0,0,14,0,75,0,0,0,33,66,0,45654,8117,0
"HER44L","HER44L_2A","HER44L_2A_115",6.85,731.1,6.48,1,28437,84000,1.31,0,31,28,0,18,97,116,143,847,384,20,20,311,21317,46,97,235,138,70,0,2307,246,1287,19,1069,0,0,0,0,0,0,0,0,25,0,0,83,0,46850,8196,132
"HER44L","HER44L_2A","HER44L_2A_116",6.9,732.75,6.48,1,28473,81935,1.4,0,34,17,22,38,85,135,123,668,232,32,0,227,19542,180,170,239,44,0,48,2466,164,1272,0,944,0,0,0,22,0,0,0,0,0,0,159,145,0,46975,7952,9
"HER44L","HER44L_2A","HER44L_2A_117",6.95,734.4,6.48,1,29375,86037,1.47,0,13,24,0,33,89,128,174,880,381,36,15,328,21130,59,166,241,112,0,67,2396,74,1012,0,1140,0,0,0,0,39,0,0,0,0,0,145,0,0,48890,8465,55
"HER44L","HER44L_2A","HER44L_2A_118",7,736.05,6.48,1,29467,86352,1.57,0,31,0,18,47,79,125,129,738,324,52,19,304,21022,119,180,178,190,0,151,2510,200,963,0,1035,0,0,0,0,71,0,0,0,31,0,53,104,179,49084,8416,59
"HER44L","HER44L_2A","HER44L_2A_119",7.05,737.7,6.49,1,29493,88141,1.43,57,56,41,17,66,64,122,132,793,373,29,0,274,21570,188,159,172,169,36,115,2566,303,1319,0,1298,0,0,0,0,58,28,0,0,0,0,0,0,88,49765,8283,229
"HER44L","HER44L_2A","HER44L_2A_120",7.1,739.35,6.49,1,29344,86387,1.22,47,27,19,22,30,80,131,124,806,354,45,0,311,21135,49,185,184,153,0,137,2618,185,934,0,1052,0,0,0,0,15,36,17,0,65,0,36,0,145,49295,8150,170
"HER44L","HER44L_2A","HER44L_2A_121",7.15,741,6.5,1,29711,88198,1.25,0,30,40,26,52,79,110,157,844,403,32,13,325,22206,87,139,87,59,0,34,2526,251,842,0,1017,0,5,0,0,60,16,0,0,0,0,85,29,0,50090,8554,62
"HER44L","HER44L_2A","HER44L_2A_122",7.2,742.65,6.5,1,30167,89957,1.42,7,17,15,0,41,68,106,157,932,345,39,13,385,23354,102,116,177,146,0,0,2757,295,1161,0,1034,14,0,0,6,6,0,0,0,0,0,178,39,0,49954,8493,0
"HER44L","HER44L_2A","HER44L_2A_123",7.25,744.3,6.5,1,30506,88791,1.4,22,15,23,17,30,73,115,160,895,380,89,13,309,22038,92,174,247,173,0,114,2575,194,836,0,1018,4,0,0,0,0,0,0,0,0,0,133,98,0,50742,8212,81
"HER44L","HER44L_2A","HER44L_2A_124",7.3,745.95,6.5,1,29974,84755,1.53,0,9,26,9,74,77,125,132,780,281,11,47,246,18869,70,213,177,134,11,121,2642,57,683,0,962,0,0,0,13,58,0,0,0,24,0,90,96,0,50466,8252,37
"HER44L","HER44L_2A","HER44L_2A_125",7.35,747.6,6.5,1,30090,84744,1.47,0,31,11,11,36,107,151,110,753,296,30,0,281,19571,0,118,194,65,0,58,2692,107,649,0,831,0,0,0,0,0,17,13,0,0,0,133,0,0,50395,8084,52
"HER44L","HER44L_2A","HER44L_2A_126",7.4,749.25,6.5,1,29992,83949,1.39,46,24,15,10,18,73,126,94,612,303,0,11,195,17838,116,129,198,112,0,31,2538,173,686,0,1102,0,0,0,0,0,0,0,13,0,0,10,33,0,51253,8190,35
"HER44L","HER44L_2A","HER44L_2A_127",7.45,750.9,6.5,1,30334,84951,1.49,0,0,0,6,34,57,122,119,574,292,0,18,185,18865,150,172,75,83,0,42,2736,0,476,0,1021,0,9,0,0,85,36,0,0,0,0,0,35,10,51808,7941,27
"HER44L","HER44L_2A","HER44L_2A_128",7.5,752.55,6.5,1,30399,85035,1.46,0,25,15,28,37,77,148,120,552,305,0,48,188,18900,122,171,206,109,9,149,2816,29,613,0,1105,0,19,0,0,27,48,0,0,0,0,0,97,0,51168,7904,0
"HER44L","HER44L_2A","HER44L_2A_129",7.55,754.2,6.49,1,30518,86168,1.35,0,0,22,7,36,80,135,108,584,255,9,29,144,19526,40,218,203,86,0,0,2751,5,632,0,1125,0,0,0,0,0,43,0,0,0,0,119,85,0,51512,8414,0
"HER44L","HER44L_2A","HER44L_2A_130",7.6,755.85,6.49,1,30185,85741,1.34,41,69,32,23,48,74,125,105,553,227,0,10,200,19546,87,215,130,78,0,42,2724,102,603,0,932,0,0,0,0,24,0,0,0,0,0,97,98,0,50976,8580,0
"HER44L","HER44L_2A","HER44L_2A_131",7.65,757.5,6.49,1,30284,85392,1.34,0,0,0,5,41,68,137,91,547,231,45,12,175,18966,129,125,211,113,0,57,2712,98,617,0,1026,0,0,0,0,36,62,0,0,0,0,176,0,0,51384,8328,160
"HER44L","HER44L_2A","HER44L_2A_132",7.7,759.15,6.49,1,30415,86175,1.44,16,16,5,43,47,62,146,86,541,203,14,0,200,20007,0,147,123,38,0,130,2634,118,474,0,1019,5,0,0,0,0,0,0,0,0,0,190,119,0,51662,8130,31
"HER44L","HER44L_2A","HER44L_2A_133",7.75,760.8,6.48,1,30246,85616,1.39,0,33,0,14,10,86,110,62,566,260,17,0,184,20071,184,154,218,74,0,35,2560,56,622,0,970,0,0,0,0,25,0,0,0,0,0,132,0,0,50951,8222,0
"HER44L","HER44L_2A","HER44L_2A_134",7.8,762.45,6.48,1,30496,87787,1.56,0,24,17,8,45,80,115,82,519,222,6,17,200,20971,104,126,112,84,0,94,2734,91,588,0,1130,5,0,0,12,31,0,0,0,0,0,362,0,0,51869,8139,84
"HER44L","HER44L_2A","HER44L_2A_135",7.85,764.1,6.49,1,30435,86413,1.28,0,43,15,17,27,87,114,84,464,235,14,7,164,21504,146,162,121,106,31,153,2621,156,601,0,944,0,0,0,8,43,0,0,0,17,0,16,0,173,50328,8012,101
"HER44L","HER44L_2A","HER44L_2A_136",7.9,765.75,6.49,1,30410,87168,1.51,59,50,25,37,60,80,124,89,477,253,10,38,187,22310,5,167,176,103,0,0,2600,53,532,0,1094,0,0,0,0,66,28,0,0,0,18,101,56,0,50365,8005,22
"HER44L","HER44L_2A","HER44L_2A_137",7.95,767.4,6.49,1,30031,85953,1.34,35,23,21,28,62,80,133,88,523,236,0,28,153,21841,79,179,163,160,0,149,2567,29,241,0,1032,0,9,0,10,53,84,0,0,0,0,62,98,0,49871,7916,0
"HER44L","HER44L_2A","HER44L_2A_138",8,769.05,6.48,1,29767,85417,1.34,0,42,14,28,60,74,139,91,486,193,41,11,145,20642,150,71,135,71,0,0,2600,24,497,0,1065,0,0,0,0,40,0,0,0,0,0,79,0,0,50474,8245,198
"HER44L","HER44L_2A","HER44L_2A_139",8.05,774.78,6.48,1,29829,86054,1.43,13,40,37,14,45,64,132,96,501,224,47,0,158,20553,138,133,120,85,0,0,2685,48,406,0,1050,0,5,0,0,39,31,0,0,0,0,157,83,0,50822,8328,63
"HER44L","HER44L_2A","HER44L_2A_140",8.1,780.52,6.48,1,29353,82836,1.44,0,0,0,20,14,77,127,81,371,185,0,20,149,18046,141,135,210,160,0,124,2451,92,333,0,912,0,12,0,0,20,20,0,0,0,0,0,203,0,50791,8142,0
"HER44L","HER44L_2A","HER44L_2A_141",8.15,786.25,6.48,1,29844,84671,1.36,0,27,21,25,31,85,117,89,440,232,13,0,167,19641,7,169,281,114,0,90,2635,162,491,0,934,0,7,0,0,0,0,0,0,0,0,86,103,0,50533,8171,96
"HER44L","HER44L_2A","HER44L_2A_142",8.2,791.99,6.48,1,30113,87069,1.38,0,31,0,10,48,74,112,81,535,265,0,11,205,21117,233,173,95,51,0,10,2729,0,447,0,964,0,0,7,0,63,24,0,0,0,0,153,69,69,51227,8266,11
"HER44L","HER44L_2A","HER44L_2A_143",8.25,797.72,6.48,1,30171,87694,1.4,0,19,22,35,24,77,132,108,575,306,20,0,229,22200,79,169,131,163,0,0,2589,229,553,0,883,0,0,0,0,61,0,0,0,54,0,153,101,0,50600,8182,29
"HER44L","HER44L_2A","HER44L_2A_144",8.3,803.46,6.49,1,30271,87076,1.5,0,21,0,15,53,68,108,117,528,345,16,0,212,22232,112,142,223,181,0,160,2799,38,344,0,794,0,0,0,0,0,14,0,0,101,0,118,14,0,50368,7953,62
"HER44L","HER44L_2A","HER44L_2A_145",8.35,809.19,6.49,1,30139,87454,1.33,52,52,56,28,59,57,112,102,470,205,30,0,258,21747,204,158,138,110,0,166,2679,141,543,0,975,0,0,0,0,28,0,9,0,96,0,203,0,0,50694,8082,165
"HER44L","HER44L_2A","HER44L_2A_146",8.4,814.93,6.49,1,30276,88733,1.41,0,17,0,33,42,85,129,104,636,514,30,0,306,23393,33,155,173,133,0,55,2625,88,313,0,1088,0,0,0,0,22,0,0,0,0,0,7,143,0,50496,8113,33
"HER44L","HER44L_2A","HER44L_2A_147",8.45,820.66,6.5,1,29892,87321,1.28,15,37,30,34,47,65,113,87,537,271,35,4,142,22408,272,129,227,57,0,207,2617,159,438,0,1020,5,0,0,0,6,0,0,0,0,0,0,99,0,50213,8047,171
"HER44L","HER44L_2A","HER44L_2A_148",8.5,826.4,6.5,1,29807,85369,1.28,0,7,7,18,41,71,130,68,433,258,8,27,121,20803,63,180,143,105,0,0,2792,65,345,0,1169,0,0,0,0,34,0,0,0,0,0,24,31,0,50506,7920,171
"HER44L","HER44L_2A","HER44L_2A_149",8.55,832.13,6.51,1,29939,85244,1.3,17,0,15,0,14,63,130,65,522,180,15,0,124,20248,121,178,184,15,0,0,2568,0,639,0,1014,0,0,6,0,38,0,0,0,9,0,95,118,27,51021,7818,82
"HER44L","HER44L_2A","HER44L_2A_150",8.6,837.87,6.51,1,30178,86694,1.39,0,0,0,0,27,68,146,100,501,235,16,24,164,21052,188,174,124,97,0,42,2553,103,358,0,1189,0,0,0,0,25,0,0,0,0,0,71,147,0,51162,8128,0
"HER44L","HER44L_2A","HER44L_2A_151",8.65,843.6,6.52,1,30198,86515,1.22,0,62,17,20,47,75,118,90,412,200,0,19,146,20583,152,248,129,100,0,171,2648,172,371,0,934,0,0,0,0,68,94,0,0,0,0,58,149,14,51147,8271,118
"HER44L","HER44L_2A","HER44L_2A_152",8.7,849.34,6.52,1,30121,86549,1.38,0,24,25,5,67,98,162,90,406,191,49,20,139,21353,95,204,188,45,126,94,2632,40,226,0,1012,0,0,0,0,23,0,0,0,70,0,0,0,0,50904,8261,38
"HER44L","HER44L_2A","HER44L_2A_153",8.75,855.07,6.53,1,29614,84236,1.42,0,36,0,9,60,63,161,65,335,152,27,0,105,19057,190,115,160,34,0,79,2865,0,596,0,945,0,11,0,6,0,15,0,0,0,0,137,80,0,50680,8253,88
"HER44L","HER44L_2A","HER44L_2A_154",8.8,860.8,6.53,1,29488,83465,1.34,57,38,10,44,44,73,142,69,331,139,25,0,118,18996,120,150,88,94,0,121,2621,0,386,22,1009,0,0,0,0,20,0,0,0,0,0,0,0,0,50615,8133,100
"HER44L","HER44L_2A","HER44L_2A_155",8.85,866.54,6.53,1,29251,81114,1.24,33,17,0,11,12,61,123,87,302,178,28,0,135,16710,109,181,199,151,0,38,2421,7,441,0,1139,0,0,0,0,16,0,0,0,0,0,71,139,0,50397,8108,0
"HER44L","HER44L_2A","HER44L_2A_156",8.9,872.27,6.53,1,29439,82181,1.45,0,0,0,34,36,59,121,77,395,203,0,31,175,17242,127,237,105,20,0,0,2696,128,629,0,1192,15,6,0,0,36,23,0,0,0,0,141,88,45,50319,8001,0
"HER44L","HER44L_2A","HER44L_2A_157",8.95,878.01,6.52,1,29294,81892,1.44,12,20,32,30,48,67,145,84,373,196,17,7,138,17677,174,154,197,73,0,63,2498,70,375,0,1031,0,0,0,0,0,0,0,0,0,0,0,73,0,50478,7860,77
"HER44L","HER44L_2A","HER44L_2A_158",9,883.74,6.52,1,29151,82638,1.41,18,52,0,6,53,58,154,72,331,213,7,30,109,17551,233,106,180,142,0,0,2500,62,474,0,1358,0,11,0,0,50,84,5,0,0,0,214,291,0,50210,8064,0
"HER44L","HER44L_2A","HER44L_2A_159",9.05,889.48,6.52,1,29164,82455,1.33,0,26,10,0,36,68,141,57,346,189,21,12,152,18800,166,164,189,170,0,23,2587,0,354,0,1038,6,0,0,0,0,0,0,0,0,0,42,25,48,49966,7819,124
"HER44L","HER44L_2A","HER44L_2A_160",9.1,895.21,6.52,1,28922,81598,1.3,35,55,26,26,44,38,125,62,340,159,22,0,139,18648,177,186,98,64,0,153,2490,0,350,0,960,5,0,0,0,25,4,0,0,0,0,196,0,0,49093,8078,41
"HER44L","HER44L_2A","HER44L_2A_161",9.15,900.95,6.52,1,28829,81082,1.28,10,36,28,19,36,66,162,48,335,187,23,24,114,18858,126,125,99,59,0,187,2393,100,419,0,982,0,5,0,0,40,14,0,0,0,0,148,15,24,48642,7758,28
"HER44L","HER44L_2A","HER44L_2A_162",9.2,906.68,6.52,1,28755,80866,1.34,20,18,4,31,56,56,144,55,347,168,14,4,116,18283,93,165,116,95,0,136,2536,106,247,0,1001,6,0,0,0,43,5,13,0,99,0,263,0,0,48529,8097,130
"HER44L","HER44L_2A","HER44L_2A_163",9.25,912.42,6.53,1,28739,81972,1.43,9,17,0,0,49,63,150,79,416,174,15,33,157,20246,0,171,171,103,0,0,2474,90,561,0,705,8,5,0,0,80,30,0,0,0,0,185,78,0,47776,8127,59
"HER44L","HER44L_2A","HER44L_2A_164",9.3,918.15,6.53,1,28673,82022,1.49,15,24,18,8,35,80,123,90,405,205,18,44,132,21015,199,169,131,76,0,80,2646,113,461,0,916,0,0,0,0,70,18,0,0,0,0,259,62,92,46910,7608,17
"HER44L","HER44L_2A","HER44L_2A_165",9.35,923.89,6.53,1,28331,81571,1.57,0,6,5,5,72,81,148,95,444,239,38,47,152,22782,139,185,176,104,0,72,2708,151,534,0,775,7,0,17,0,0,0,0,0,0,0,48,147,13,45097,7284,159
"HER44L","HER44L_2A","HER44L_2A_166",9.4,929.62,6.53,1,27633,80385,1.59,0,22,15,10,50,65,126,102,457,231,61,35,200,23021,94,162,218,58,0,134,2542,283,658,0,810,0,0,0,0,56,0,0,0,34,0,205,93,0,43396,7247,81
"HER44L","HER44L_2A","HER44L_2A_167",9.45,935.36,6.54,1,26842,77097,1.33,0,0,0,0,47,76,154,82,437,208,6,0,171,22849,220,99,123,52,0,75,2374,165,808,0,914,0,7,0,20,41,11,0,0,0,0,23,21,0,41182,6932,12
"HER44L","HER44L_2A","HER44L_2A_168",9.5,941.09,6.54,1,25735,74396,1.4,0,16,0,20,23,110,119,95,509,231,42,0,207,23867,215,123,213,64,0,82,2095,37,592,0,936,0,0,0,0,0,36,0,0,0,0,0,9,0,38312,6443,116
"HER44L","HER44L_2A","HER44L_2A_169",9.55,946.83,6.55,1,24487,73721,1.4,0,0,12,10,63,86,127,87,528,265,29,31,216,25010,85,99,133,58,0,65,1747,140,1334,0,947,0,9,0,0,0,0,0,0,0,0,164,79,32,35358,7007,73
"HER44L","HER44L_2A","HER44L_2A_170",9.6,952.56,6.55,1,23034,73012,1.42,6,32,25,22,48,88,184,104,1048,365,40,0,292,25669,82,78,153,47,0,60,1442,171,2098,0,950,0,0,0,16,0,0,0,0,126,0,136,123,0,32393,7214,203
"HER44L","HER44L_2A","HER44L_2A_171",9.65,958.29,6.55,1,22132,70147,1.49,0,41,37,9,35,87,144,195,1304,453,48,4,254,23642,252,154,111,70,0,98,1313,204,2514,0,670,0,0,0,0,8,0,0,14,0,0,251,0,75,30915,7245,67
"HER44L","HER44L_2A","HER44L_2A_172",9.7,964.03,6.54,1,22244,72091,1.42,41,15,27,11,29,67,140,215,1204,287,33,20,292,24964,156,102,122,178,0,23,1381,176,2189,0,681,0,0,0,11,0,0,34,87,113,0,161,127,0,31674,7531,0
"HER44L","HER44L_2A","HER44L_2A_173",9.75,969.76,6.53,1,23110,78962,1.55,0,11,51,0,43,49,126,414,1125,425,10,23,380,31226,204,137,151,194,0,0,966,325,2346,0,856,0,0,0,33,33,22,85,29,21,0,109,165,29,31941,7433,0
"HER44L","HER44L_2A","HER44L_2A_174",9.8,975.5,6.53,1,22813,72474,1.39,0,10,46,0,49,52,130,357,1146,539,29,31,321,23064,65,126,129,169,0,0,1307,264,2625,0,730,0,5,0,0,4,57,47,8,0,0,142,112,14,33326,7570,30
"HER44L","HER44L_2A","HER44L_2A_175",9.85,981.23,6.52,1,24680,77718,1.58,0,10,35,0,50,76,128,170,883,395,90,0,339,27121,296,122,105,121,0,0,1730,195,1922,0,700,0,7,0,0,0,0,0,0,0,0,52,69,43,35554,7505,131
"HER44L","HER44L_2A","HER44L_2A_176",9.9,986.97,6.51,1,25164,78963,1.36,43,45,30,0,40,64,135,169,825,325,16,29,341,27839,211,122,176,118,60,0,2047,53,1764,0,1176,0,0,0,10,0,24,0,0,0,0,0,55,68,35949,7229,67
"HER44L","HER44L_2A","HER44L_2A_177",9.95,992.7,6.5,1,24781,79984,1.65,0,20,24,15,41,88,114,249,1027,539,40,35,387,29958,178,194,140,94,18,72,1942,318,1764,0,937,0,0,5,22,36,7,0,0,0,0,0,146,0,34366,7208,79
"HER44L","HER44L_2A","HER44L_2A_178",10,998.44,6.5,1,23325,73427,1.22,10,22,39,19,49,69,125,246,1052,402,29,10,302,27522,168,97,99,127,22,101,1683,128,1429,0,876,0,0,0,0,85,0,0,0,0,0,24,0,120,31521,7051,58
"HER44L","HER44L_2A","HER44L_2A_179",10.05,1004.17,6.49,1,23092,76072,1.43,0,35,27,11,54,94,143,228,1076,874,61,25,359,29729,131,72,264,140,0,142,1546,244,1808,0,842,0,0,0,18,25,27,0,0,0,0,96,114,0,30844,7043,5
"HER44L","HER44L_2A","HER44L_2A_180",10.1,1009.91,6.48,1,22272,71054,1.51,0,23,37,0,47,80,140,146,1344,342,32,34,370,25609,21,182,111,139,0,32,1318,359,2554,0,878,0,0,0,5,12,0,0,0,62,0,128,139,13,29902,6995,0
"HER44L","HER44L_2A","HER44L_2A_181",10.15,1015.64,6.47,1,20866,65861,1.46,0,0,25,14,53,77,151,164,1058,307,14,35,306,22001,0,396,241,133,0,133,1190,299,2876,0,557,0,23,0,10,0,0,0,0,61,0,170,156,82,28444,6885,0
"HER44L","HER44L_2A","HER44L_2A_182",10.2,1021.38,6.46,1,19490,60367,1.48,41,30,22,22,52,73,111,165,1130,236,20,93,317,19533,62,155,121,126,0,64,1105,67,2070,0,610,0,0,0,6,184,22,0,0,0,0,70,82,155,27412,6211,0
"HER44L","HER44L_2A","HER44L_2A_183",10.25,1027.11,6.44,1,20024,67948,1.35,6,55,42,20,38,81,143,274,1044,407,23,31,495,27301,329,114,196,211,42,57,769,266,1945,0,547,0,0,0,14,0,71,4,12,34,0,0,197,81,26273,6826,72
"HER44L","HER44L_2A","HER44L_2A_184",10.3,1032.85,6.43,1,20440,66935,1.51,38,35,59,12,37,72,97,421,1380,276,31,0,335,24984,156,130,90,110,0,16,962,221,2230,0,670,0,0,0,15,44,181,83,0,0,0,45,142,97,26778,7188,70
"HER44L","HER44L_2A","HER44L_2A_185",10.35,1038.58,6.43,1,19183,59031,1.36,16,0,17,0,25,44,97,129,928,264,28,0,238,19203,11,109,43,67,47,15,1035,275,2426,0,472,0,0,0,0,94,0,14,0,0,0,0,0,176,26725,6533,163
"HER44L","HER44L_2A","HER44L_2A_186",10.4,1044.31,6.44,1,20410,65970,1.38,0,0,31,0,39,45,90,171,848,336,48,26,327,24389,61,72,80,79,91,65,1273,309,2166,0,904,0,0,0,0,51,27,0,0,0,0,11,145,103,27809,6374,88
"HER44L","HER44L_2A","HER44L_2A_187",10.45,1050.05,6.45,1,21756,76171,1.29,0,22,30,10,33,65,115,182,1221,584,43,24,418,32595,72,111,219,154,0,106,1242,311,2423,0,621,0,7,0,46,0,47,65,33,0,0,53,46,8,28268,6997,133
"HER44L","HER44L_2A","HER44L_2A_188",10.5,1055.78,6.47,1,21173,72406,1.51,45,25,55,16,45,61,132,201,1091,526,42,0,406,30473,11,71,108,135,201,363,1274,292,1887,0,603,0,0,0,0,0,120,0,0,0,0,0,75,0,27531,6617,4
"HER44L","HER44L_2A","HER44L_2A_189",10.55,1061.52,6.48,1,21793,77542,1.56,4,29,27,18,50,62,93,275,1361,690,0,0,575,35714,38,73,123,154,0,150,966,214,2503,0,659,0,0,0,0,0,55,9,125,0,0,15,0,0,27053,6507,111
"HER44L","HER44L_2A","HER44L_2A_190",10.6,1067.25,6.5,1,21897,79342,1.53,15,25,39,27,29,38,125,239,1694,459,49,29,540,35008,151,111,75,231,25,6,1049,324,3096,0,978,0,0,0,0,75,4,34,22,0,0,0,114,49,27556,7126,109
"HER44L","HER44L_2A","HER44L_2A_191",10.65,1072.99,6.51,1,22104,78347,1.41,24,42,64,22,53,75,111,269,1540,567,36,0,497,34427,91,111,111,128,0,109,1196,184,2820,0,904,0,0,0,0,67,57,10,0,0,0,55,59,0,28086,6632,0
"HER44L","HER44L_2A","HER44L_2A_192",10.7,1078.72,6.5,1,21384,74698,1.6,33,53,66,29,34,68,94,211,1582,526,42,31,463,31673,73,68,107,96,0,0,888,224,2666,0,554,0,0,0,0,44,98,0,124,0,0,62,0,0,27732,7057,62
"HER44L","HER44L_2A","HER44L_2A_193",10.75,1084.46,6.49,1,20880,69341,1.4,12,7,28,29,83,68,125,267,1443,340,57,18,336,25865,121,65,79,49,0,118,1012,318,2737,0,666,0,0,0,0,84,0,0,0,0,31,106,0,0,28436,6841,227
"HER44L","HER44L_2A","HER44L_2A_194",10.8,1090.19,6.48,1,21017,68281,1.27,13,17,25,0,56,63,102,265,1391,341,51,0,303,24138,0,81,33,94,0,187,892,380,2262,0,631,0,0,0,6,107,0,0,0,8,85,119,120,0,29445,7066,151
"HER44L","HER44L_2A","HER44L_2A_195",10.85,1095.93,6.49,1,21226,70411,1.34,0,26,51,21,51,81,110,239,1554,361,44,18,385,26022,0,124,119,149,0,37,1156,349,2492,0,563,0,30,0,4,34,0,0,0,4,0,121,103,65,29130,6968,139
"HER44L","HER44L_2A","HER44L_2A_196",10.9,1101.66,6.5,1,22270,78153,1.43,27,34,40,0,15,52,74,284,1690,484,12,35,520,33159,168,119,205,243,0,34,1075,264,2626,0,607,0,0,0,0,9,104,0,0,0,0,84,39,28,29247,6875,243
"HER44L","HER44L_2A","HER44L_2A_197",10.95,1107.4,6.51,1,21975,77570,1.36,0,13,24,0,43,88,127,286,1369,563,19,45,513,33194,150,81,137,154,36,164,1108,372,2385,0,636,0,11,0,38,13,35,66,0,8,0,0,0,124,28635,7133,120
"HER44L","HER44L_2A","HER44L_2A_198",11,1113.13,6.53,1,22870,84144,1.46,51,36,28,27,45,66,95,289,1523,665,78,16,627,40042,0,77,93,80,0,140,1268,243,2026,0,895,0,25,0,0,42,0,0,0,45,0,49,149,22,28559,6843,0
"HER44L","HER44L_2A","HER44L_2A_199",11.05,1118.87,6.55,1,22967,85233,1.51,0,4,46,7,48,79,108,248,1579,1042,93,23,683,41288,9,94,159,103,0,47,1186,388,1998,0,741,0,20,0,14,17,13,19,0,30,0,137,132,49,28146,6683,102
"HER44L","HER44L_2A","HER44L_2A_200",11.1,1124.6,6.57,1,22484,82007,1.44,4,30,49,0,15,78,99,340,1557,613,78,0,598,38308,44,110,128,161,0,94,986,406,2235,0,1036,0,0,0,0,62,12,0,0,0,0,135,91,26,28098,6614,67
