"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER24L","HER24L_3B","HER24L_3B_423",73.2,9152.88,7.23,1,36248,76435,1.51,0.134755020605743,0.0523320468371819,0.69339962059266,0.00784980702557729,0.00784980702557729,0.443514096945117,0.269510041211487,5.74213383920979,0.0588735526918297,0.714332439327533,77.5430104009943,11.6831294564009,6.63717805151176,0.150666441707441,1.89711998488588,-2.58399755243223,-4.48111753731811,100,97.3506901288677
"HER24L","HER24L_3B","HER24L_3B_424",73.3,9154.83,7.23,1,36326,77876,1.4,0.145102470594278,0.0449432431044224,0.653603164004315,0.0385227798037906,0.0192613899018953,0.625353125481535,0.287636755868303,5.63074631465407,0.243977605424007,0.954080846473881,77.1457188350711,11.3693564127587,6.78540772532189,0.147375079063884,0.154150679827258,-2.67709995506111,-2.83125063488837,100,97.1583029431404
"HER24L","HER24L_3B","HER24L_3B_425",73.4,9156.78,7.23,1,36291,77573,1.22,0.130199940701017,0.0103128665901796,0.670336328361672,0.00773464994263468,0.0154692998852694,0.67420365333299,0.260399881402034,5.857708223222,0.083792041045209,0.801825377386462,77.2485271937401,11.5555670142962,6.68496207050424,0.14958948000801,0.287682072451781,-4.17438726989564,-4.46206934234742,100,97.3160764699058
"HER24L","HER24L_3B","HER24L_3B_426",73.5,9158.73,7.23,1,36395,77851,1.54,0.11046743137532,0.0166985652078971,0.658951073203941,0.043673170543731,0,0.402050070005523,0.236348922942544,5.62998548509332,0,0.674365133395846,77.4222553339071,11.7956095618553,6.56365022323859,0.152354248929887,-0.961411167154625,-3.67532648770923,-2.71391532055461,100,96.9904047475305
"HER24L","HER24L_3B","HER24L_3B_427",73.6,9160.68,7.24,1,36361,76833,1.55,0.127549360300912,0.0559655356422371,0.767899209974881,0.0442518188799084,0,0.676792524045657,0.227766714823058,5.69026329832234,0.0156182890164382,0.883734853513464,77.8923118972317,11.5640414925878,6.73573438379291,0.148461911206911,0.234839591077401,-2.6189224212062,-2.8537620122836,100,97.9461949943384
"HER24L","HER24L_3B","HER24L_3B_428",73.7,9162.63,7.24,1,36219,77015,1.53,0.168798286048172,0.0194767253132507,0.732324871778225,0.0415503473349348,0.00649224177108355,0.820619359864961,0.257092774134909,5.32493670064273,0,0.976433162370967,77.4511458806726,11.5678763877167,6.6953642384106,0.149357072205737,-0.757685701697516,-3.62700405039585,-2.86931834869833,100,97.3667467376485
"HER24L","HER24L_3B","HER24L_3B_429",73.8,9164.58,7.25,1,36289,77209,1.41,0.143765623178645,0.0181326011216309,0.764159618697302,0.031084459065653,0,0.543978033648927,0.238314186170006,5.83999274695955,0.037560388037664,0.916991542436763,77.3990078876815,11.2033571215791,6.9085549132948,0.144748071420204,-0.538996500732687,-3.74106520728451,-3.20206870655182,100,97.1363442085767
"HER24L","HER24L_3B","HER24L_3B_430",73.9,9166.52,7.25,1,36526,78660,1.54,0.148741418764302,0.0444952962115434,0.730994152046784,0.03813882532418,0,0.925502161200102,0.235189422832443,5.92168827866768,0,0.867022629036359,76.6959064327485,11.6043732519705,6.60922436459246,0.151303684795041,0.154150679827258,-2.79902197930794,-2.9531726591352,100,97.2120518688024
"HER24L","HER24L_3B","HER24L_3B_431",74,9168.47,7.25,1,36172,76878,1.51,0.106662504227477,0.0429251541403262,0.715419235672104,0.03772210515362,0.026015244933531,0.732329144878899,0.243242540128515,5.97830328572543,0,0.764848201045813,77.1039829339993,11.3413460287729,6.7984860649157,0.147091571631014,0.129211731480006,-2.81341071676004,-2.94262244824004,100,97.0927963786779
"HER24L","HER24L_3B","HER24L_3B_432",74.1,9170.42,7.25,1,35787,76031,1.34,0.101274480146256,0.0170982888558614,0.630006181689048,0.0460338546119346,0.0197287948336863,0.714182372979443,0.302508187449856,5.72529626073575,0.047349107600847,0.647104470544909,77.684102537123,11.4992568820613,6.75557588928285,0.148025870242449,-0.990398704027877,-3.60675123994938,-2.6163525359215,100,97.4339414186319
"HER24L","HER24L_3B","HER24L_3B_433",74.2,9172.37,7.25,1,35707,75933,1.28,0.133011997418777,0.0329237617373211,0.669010838502364,0.0316068112678282,0,0.460932664322495,0.27787654906299,5.58386999064965,0.102722136620442,1.13784520564182,77.3761078845825,11.591798032476,6.67507384685299,0.149811076692651,0.0408219945202552,-3.01160562271028,-3.05242761723054,100,97.3977058722821
"HER24L","HER24L_3B","HER24L_3B_434",74.3,9174.32,7.25,1,35929,76618,1.39,0.109634811663056,0.0482915241849174,0.741340155054948,0.0443759951969511,0.0456811715262732,0.685217572894098,0.251899031559164,5.65141350596466,0,0.776579915946644,77.287321517137,11.5129604009502,6.71307108037637,0.148963118076196,0.084557388028063,-2.73120350607693,-2.81576089410499,100,97.1547156020778
"HER24L","HER24L_3B","HER24L_3B_435",74.4,9176.27,7.26,1,35833,75913,1.29,0.109335686904746,0.0395189229776191,0.633620065074493,0,0.0144902717584603,0.474227075731429,0.330641655579413,5.31134324819201,0.115922174067683,0.968213612951668,77.2713500981387,11.7134087705663,6.5968286099865,0.15158799161254,NA,-2.77466988844361,NA,100,96.9820715819425
"HER24L","HER24L_3B","HER24L_3B_436",74.5,9178.22,7.26,1,36057,77084,1.45,0.110269316589694,0.0479995848684552,0.649940324840434,0.049296870945981,0,0.59545430958435,0.207565772404131,5.55497898396554,0.234808780032173,0.856208811167039,77.5297078511753,11.3940636189092,6.80439485369464,0.146963840503321,-0.0266682470821613,-2.60568818844064,-2.57901994135848,100,97.2302942244824
"HER24L","HER24L_3B","HER24L_3B_437",74.6,9180.16,7.28,1,36093,78376,1.37,0.111003368378075,0.0293457180769623,0.687710523629683,0.0535878330101051,0,2.01337144023681,0.228386240685924,5.66244768806778,0,0.792334388077983,75.9479942839645,11.905430233745,6.37927338977602,0.156757664846703,-0.602175402354219,-3.15422135497985,-2.55204595262563,100,97.4316117178728
"HER24L","HER24L_3B","HER24L_3B_438",74.7,9182.11,7.29,1,36267,77713,1.39,0.136399315429851,0.0193017899193185,0.674275861181527,0.0141546459408336,0.0514714397848494,1.29321992459434,0.279232560832808,5.86903092146745,0.122244669489017,0.674275861181527,76.4711180883507,11.7933936407036,6.48423349699945,0.154220232886855,0.310154928303839,-3.55344148321883,-3.86359641152267,100,97.3981187188759
"HER24L","HER24L_3B","HER24L_3B_439",74.8,9184.06,7.29,1,36307,78482,1.43,0.114675976657068,0.0305802604418848,0.657475599500522,0,0.0305802604418848,1.28182258352234,0.319818557121378,6.15172905889249,0,0.77215157615759,76.225121683953,11.5402257842563,6.60516727393177,0.151396620029086,NA,-3.06805293513362,NA,100,97.1241813409444
"HER24L","HER24L_3B","HER24L_3B_440",74.9,9186.01,7.31,1,36204,78151,1.28,0.0895701910404217,0.00639787078860155,0.674335581118604,0,0,1.72998426123786,0.307097797852875,6.18546147841998,0,1.00702486212588,75.7264782280457,11.551995495899,6.55527248560035,0.152548959970261,NA,-4.65776263610726,NA,100,97.2783457665289
"HER24L","HER24L_3B","HER24L_3B_441",75,9187.96,7.31,1,36070,78048,1.34,0.142220172201722,0.0230627306273063,0.729038540385404,0.0333128331283313,0,1.78736162361624,0.281877818778188,6.08984214842148,0,0.90969659696597,75.6508815088151,11.3071443214432,6.69053824362606,0.149464805907459,-0.367724780125317,-3.45350867623017,-3.08578389610485,100,96.9544382943829
"HER24L","HER24L_3B","HER24L_3B_442",75.1,9189.88,7.31,1,36069,77565,1.25,0.10829626764649,0.0244955843486108,0.675562431509057,0.00515696512602334,0,0.807065042222652,0.319731837813447,6.09295429639657,0,0.816089731193193,76.801392380584,11.4910075420615,6.68360821272299,0.149619781437277,1.55814461804655,-3.3170527051546,-4.87519732320115,100,97.1417520789016
"HER24L","HER24L_3B","HER24L_3B_443",75.2,9191.79,7.31,1,36097,76295,1.36,0.106166852349433,0.0275247394980012,0.64093321973917,0.0511173733534308,0.0052428075234288,0.331607575856871,0.26214037617144,5.96369355790026,0,0.682875679926601,77.8386525984665,11.6324791926076,6.69149295774648,0.149443480896493,-0.619039208406224,-3.14784005175145,-2.52880084334523,100,97.5424339733927
"HER24L","HER24L_3B","HER24L_3B_444",75.3,9193.71,7.3,1,35925,76428,1.35,0.137384204741718,0.0274768409483435,0.634584183806982,0.0418694719212854,0,0.404302088239912,0.31009577641702,5.6288271314178,0.0130842099754017,0.77458523054378,77.2504841157691,11.7456952949181,6.57691879246964,0.152046882674751,-0.421213465076304,-3.13962645321406,-2.71841298813776,100,96.9683885486994
"HER24L","HER24L_3B","HER24L_3B_445",75.4,9195.62,7.3,1,35872,77026,1.53,0.118141926102874,0.0168774180146963,0.634850569937424,0.0623166203619557,0,0.555656531560772,0.305091787188741,5.80323527120713,0,0.799729961311765,77.3141536623997,11.4805390387661,6.73436616532851,0.148492074153681,-1.30625165344635,-3.62741313201334,-2.32116147856698,100,97.0905927868512
"HER24L","HER24L_3B","HER24L_3B_446",75.5,9197.54,7.3,1,35942,78474,1.28,0.117236282080689,0.0140173815531259,0.581084180747764,0.0331319927619339,0.0280347631062518,1.95988480260978,0.265055942095471,5.46168157606341,0.0815556744909142,0.876723500777328,76.7362438514667,11.2279226240538,6.83441153104074,0.146318376565147,-0.860201265223111,-3.72459753671602,-2.8643962714929,100,97.3825725718072
"HER24L","HER24L_3B","HER24L_3B_447",75.6,9199.46,7.3,1,36141,78033,1.32,0.114054310355875,0.0346007458382992,0.658695680032807,0.00768905463073315,0.0179411274717107,1.21615214076096,0.246049748183461,5.90647546550818,0,0.914997501057245,76.4227954839619,11.4169646175336,6.69379279380402,0.149392135490903,1.50407739677627,-2.94638639945084,-4.45046379622711,100,96.9564158753348
"HER24L","HER24L_3B","HER24L_3B_448",75.7,9201.37,7.29,1,36221,77301,1.41,0.148769097424354,0.0284601751594417,0.717972600613187,0.0362220411120167,0,0.783948461210075,0.300125483499567,5.60794815073544,0.256141576434975,0.759369219026921,76.8101318223568,11.6893701245779,6.57093846834883,0.152185263157895,-0.241162056816888,-3.22792566038812,-2.98676360357123,100,97.1384587521507
"HER24L","HER24L_3B","HER24L_3B_449",75.8,9203.29,7.29,1,35980,76709,1.47,0.100379355747044,0.0156435359605783,0.646599486370569,0.0312870719211566,0.101682983743759,0.792605822002633,0.255511087356112,5.58995684991331,0.0925575877667549,0.91514685369383,77.2660313652896,11.5253751189561,6.70399276099989,0.149164838872954,-0.693147180559945,-3.72166927693693,-3.02852209637698,100,97.3327771187214
"HER24L","HER24L_3B","HER24L_3B_450",75.9,9205.21,7.27,1,35933,76447,1.49,0.10464766439494,0.010464766439494,0.597799782856096,0.0667128860517744,0.00784857482962052,0.64489123183382,0.286472981281149,5.66274673957121,0,0.869883710282941,77.4392716522558,11.4733083051003,6.74951544863756,0.148158783783784,-1.85238409104449,-4.04524184921437,-2.19285775816988,100,97.1640482948971
"HER24L","HER24L_3B","HER24L_3B_451",76,9207.12,7.26,1,36164,76741,1.42,0.0651542200388319,0.0377894476225225,0.701059407617831,0.0482141228287356,0.0156370128093197,0.669785381999192,0.269738470960764,5.65799246817216,0,0.745364277244237,77.9635396984663,11.4892951616476,6.78575479187932,0.147367541367207,-0.24362208265775,-2.92056273017531,-2.67694064751756,100,97.6635696694075
"HER24L","HER24L_3B","HER24L_3B_452",76.1,9209.04,7.26,1,36261,77010,1.53,0.14933125568108,0.0246721205038307,0.773925464225425,0.0337618491105051,0.0103882612647708,0.784313725490196,0.31684196857551,5.5888845604467,0,0.772626931567329,77.3522919101415,11.4465653811193,6.75768576290414,0.1479796538468,-0.313657558855042,-3.44580168789891,-3.13214412904387,100,97.2536034281262
"HER24L","HER24L_3B","HER24L_3B_453",76.2,9210.96,7.25,1,36272,76849,1.44,0.119715285820245,0.0182175434943851,0.657132818904605,0.0325313276685448,0.031230074561803,0.832801988314747,0.23943057164049,5.31692019414696,0,0.672747856185507,77.6887142318052,11.6748428736874,6.65436914846188,0.150277205500561,-0.579818495252942,-3.5855010996601,-3.00568260440716,100,97.2842847662299
"HER24L","HER24L_3B","HER24L_3B_454",76.3,9212.87,7.25,1,35972,76439,1.33,0.109891547508471,0.0235481887518152,0.663273983176127,0.0392469812530253,0,1.31608210468478,0.362380460236267,5.31142479624276,0,0.765316134433993,77.1294757911537,11.4784337838015,6.71951219512195,0.148820326678766,-0.510825623765991,-3.33813924569502,-2.82731362192903,100,97.1990737712424
"HER24L","HER24L_3B","HER24L_3B_455",76.4,9214.79,7.24,1,35992,76883,1.62,0.128767087652667,0.0247128754080876,0.702365932650911,0.0390203295917173,0,1.09777193918031,0.256233497652277,5.33537973284081,0.0637332049998049,0.83503505326275,77.2888674999675,11.3067908380266,6.83561486253307,0.146292618895359,-0.456758402495715,-3.34713016039188,-2.89037175789616,100,97.0786779912334
"HER24L","HER24L_3B","HER24L_3B_456",76.5,9216.71,7.24,1,36113,76963,1.45,0.0987487493990619,0.0298844899497161,0.730221015293063,0.0428777464495927,0.00519730259995063,1.00567805309045,0.275457037797383,5.56631108454712,0.0155919077998519,0.825071787742162,77.2475085430661,11.787482296688,6.55335097001764,0.152593689026441,-0.36101334553733,-3.19600763396454,-2.83499428842721,100,97.6300300144225
"HER24L","HER24L_3B","HER24L_3B_457",76.6,9218.62,7.23,1,36126,76531,1.25,0.0993061635154382,0.0248265408788595,0.65725000326665,0.0431197815264403,0,0.561863819889979,0.292691850361291,5.62647815917733,0,0.736956266088252,78.0141380617005,11.6266610915838,6.70993481681277,0.149032744326271,-0.55206858230004,-3.2761511909333,-2.72408260863326,100,97.6832917379885
"HER24L","HER24L_3B","HER24L_3B_458",76.7,9220.54,7.22,1,36044,75864,1.25,0.115997047347886,0,0.7104819150058,0.022408520510387,0,0.316355583676052,0.289992618369714,5.72339976800591,0,0.578667088474112,78.4469577138036,11.5482969524412,6.79294601072937,0.147211533614504,NA,NA,-3.45650222685278,100,97.7525572076347
"HER24L","HER24L_3B","HER24L_3B_459",76.8,9222.45,7.21,1,36010,76357,1.4,0.112628835601189,0.0405987663213589,0.674463375983865,0.0301216653352018,0,0.498971934465733,0.250140786044502,5.73490315229776,0,0.701965766072528,77.6510339589036,11.4344460887672,6.79097468789371,0.147254267017473,0.298492988555997,-2.81017969617859,-3.10867268473459,100,97.1292743297929
"HER24L","HER24L_3B","HER24L_3B_460",76.9,9224.37,7.21,1,36162,77989,1.38,0.101296336662863,0.0333380348510687,0.616753644744772,0.0538537486055726,0.0128223210965649,1.09887291797561,0.323122491633435,5.65592583569478,0,0.818064085960841,76.562079267589,11.4811063098642,6.6685280321644,0.149958130966337,-0.479573080261886,-2.91777073208428,-2.43819765182239,100,96.7572349946787
"HER24L","HER24L_3B","HER24L_3B_461",77,9226.29,7.21,1,36197,77874,1.48,0.129696689524103,0.0333872666101651,0.643346945065105,0.0757634126922978,0,1.45234609754218,0.232426740632303,5.39846418573593,0,0.877057811336261,76.8356576007397,11.5892338906439,6.62991689750693,0.150831453162865,-0.819440905884237,-2.95850956306338,-2.13906865717915,100,97.2673806405219
"HER24L","HER24L_3B","HER24L_3B_462",77.1,9228.2,7.21,1,36060,76801,1.38,0.140623168969154,0.0286454603455684,0.615877397429721,0.0390619913803206,0.0104165310347522,0.834624549159516,0.212236819833075,5.35149281910392,0.065103318967201,0.671866251741514,77.4846681683832,11.4686006692621,6.75624432334242,0.148011225192828,-0.31015492830384,-3.06805293513362,-2.75789800682978,100,96.9232171456101
"HER24L","HER24L_3B","HER24L_3B_463",77.2,9230.12,7.22,1,36302,78128,1.41,0.102396067990989,0.0294388695474094,0.659174687691993,0.0499180831456072,0,0.309748105672742,0.2329510546795,5.75849887364325,0.0972762645914397,0.765410608232644,76.7266536964981,12.1070550890846,6.33735067131832,0.157794645091334,-0.528067430200497,-3.10867268473459,-2.58060525453409,100,96.8385214007782
"HER24L","HER24L_3B","HER24L_3B_464",77.3,9232.04,7.22,1,36262,77724,1.56,0.102928310431784,0.0373115125315218,0.752663270032422,0,0.0360249086511245,0.35767587875045,0.256034172199063,5.78328444238588,0,0.907055735680099,76.9903762029746,11.7852915444393,6.53275109170306,0.15307486631016,NA,-3.00431601724538,NA,100,97.0086459780763
"HER24L","HER24L_3B","HER24L_3B_465",77.4,9233.95,7.23,1,36077,75549,1.48,0.154866378112219,0.0397093277210817,0.657851195912587,0.0132364425736939,0.0185310196031715,0.336205641371825,0.279288938304941,5.62416444956254,0,0.653880263140478,77.962646759057,11.7407245628665,6.64036076662909,0.150594227504244,1.09861228866811,-2.80739264443447,-3.90600493310258,100,97.4811049782261
"HER24L","HER24L_3B","HER24L_3B_466",77.5,9235.87,7.23,1,35963,76572,1.27,0.107088753069007,0.0300370892754532,0.680405370109178,0,0,0.445332497518675,0.238990753800345,5.53857807031291,0.0222013268557697,0.701300736561667,77.9971791255289,11.71577077783,6.65745178909821,0.150207621726609,NA,-3.12025582582422,NA,100,97.4768845008619
"HER24L","HER24L_3B","HER24L_3B_467",77.6,9237.79,7.23,1,36079,76824,1.49,0.100229095074456,0.0546704154951578,0.618296365719046,0.0286368843069874,0.00911173591585963,0.570134333020931,0.363167760074977,5.63105279600125,0,0.778402582526294,77.5981464125794,11.5133291679683,6.73985302430752,0.148371187975979,0.646627164925052,-2.42564518575127,-3.07227235067633,100,97.2651775486827
"HER24L","HER24L_3B","HER24L_3B_468",77.7,9239.7,7.23,1,36119,76987,1.27,0.122098536116487,0.0194838089547586,0.729993375504955,0.0363697767155494,0,0.32602906984296,0.276670087157572,5.69446789717745,0,1.00016885967761,77.4299557068076,11.8877213035967,6.51343968531468,0.153528711143916,-0.624154309072994,-3.62345164879148,-2.99929733971849,100,97.5229584215517
"HER24L","HER24L_3B","HER24L_3B_469",77.8,9241.62,7.23,1,36282,77170,1.4,0.146429959828949,0.0375793702215887,0.874692237916289,0.0194376052870286,0.033691849164183,0.26435143190359,0.277309835428275,5.62394712971362,0,0.835817027342231,77.629907995335,11.7753012828819,6.59260482007263,0.151685111923481,0.659245628884264,-3.14741686088606,-3.80666248977032,100,97.5184657250227
"HER24L","HER24L_3B","HER24L_3B_470",77.9,9243.54,7.25,1,36156,77548,1.25,0.128952390777325,0.046422860679837,0.667973384226544,0.0425542889565173,0,0.784030535926136,0.25403620983133,5.39536803012328,0.226956207768092,0.97616959818435,76.9407334811987,11.5670294527261,6.65172798216276,0.150336875272349,0.0870113769896297,-2.66645630380337,-2.753467680793,100,97.0302264403982
"HER24L","HER24L_3B","HER24L_3B_471",78,9245.45,7.24,1,36073,76911,1.21,0.110517351224142,0.0156024495845848,0.741116355267777,0,0,0.35885634044545,0.278243684258429,5.29443122570244,0,1.08957106265684,77.0761009478488,11.7980522942102,6.53295128939828,0.153070175438596,NA,-3.8607297110406,NA,100,96.7624917111987
"HER24L","HER24L_3B","HER24L_3B_472",78.1,9247.37,7.24,1,35956,76411,1.42,0.10862310400335,0.0392613628927772,0.833649605423303,0.0484223475677586,0,0.235568177356663,0.265668555574459,5.55417413723155,0,0.838884453809007,78.0136367800448,11.489183494523,6.7901811140221,0.14727147674087,-0.209720530982069,-3.05557227391001,-2.84585174292794,100,97.4270720184267
"HER24L","HER24L_3B","HER24L_3B_473",78.2,9249.28,7.25,1,35823,76782,1.47,0.164100961162773,0.0260477716131385,0.782735536974812,0.0208382172905108,0.0130238858065692,0.681149227683572,0.293037430647808,5.61980672553463,0.0807480920007293,0.954650829621526,76.7627829439191,11.726706780235,6.54597956463794,0.152765524261961,0.22314355131421,-3.40286266098122,-3.62600621229543,100,97.1256284024902
"HER24L","HER24L_3B","HER24L_3B_474",78.3,9251.2,7.24,1,35752,75470,1.27,0.123227772624884,0.0185504173843911,0.840068901550285,0.0397508943951239,0.0291506558897575,0.443884987412217,0.318007155160991,5.34782032595733,0,0.805618126407844,78.2112097522194,11.272028620644,6.93852121782062,0.144122928878799,-0.762140052046897,-3.81299162482197,-3.05085157277507,100,97.4493176096462
"HER24L","HER24L_3B","HER24L_3B_475",78.4,9253.12,7.23,1,35377,75424,1.28,0.0954603309291472,0.0477301654645736,0.650986423419601,0.0357976240984302,0,0.246605854900297,0.323504454815443,5.44123886296139,0,0.890963088672041,77.6583050487908,11.6435086974968,6.66966522432248,0.149932562784901,0.287682072451781,-2.61292518933841,-2.90060726179019,100,97.0341005515486
"HER24L","HER24L_3B","HER24L_3B_476",78.5,9255.03,7.23,1,35272,74900,1.37,0.101468624833111,0.0720961281708945,0.743658210947931,0.0507343124165554,0.00934579439252336,0.449933244325768,0.307076101468625,5.38317757009346,0,0.846461949265688,77.4939919893191,11.7089452603471,6.61835803876853,0.151094877935324,0.351397886837889,-2.33358119336301,-2.6849790802009,100,97.1668891855808
"HER24L","HER24L_3B","HER24L_3B_477",78.6,9256.95,7.22,1,35478,75037,1.29,0.095952663352746,0.015992110558791,0.658341884670229,0.005330703519597,0,0.786278769140557,0.311846155896424,5.27206578088143,0.0399802763969775,0.708983568106401,77.8455961725549,11.7128883084345,6.64614859483445,0.150463081848219,1.09861228866811,-3.71762886739992,-4.81624115606803,100,97.4532563935125
"HER24L","HER24L_3B","HER24L_3B_478",78.7,9258.87,7.21,1,35864,76979,1.22,0.113017836033204,0.0506631678769534,0.632640070668624,0.0584575013964848,0.0103924446927084,0.51962223463542,0.263708284077476,5.55606074383923,0,0.659920237986983,77.7172995232466,11.8304992270619,6.56923245854837,0.152224785210444,-0.143100843640673,-2.52470247695294,-2.38160163331227,100,97.4122812715156
"HER24L","HER24L_3B","HER24L_3B_479",78.8,9260.78,7.21,1,35838,76375,1.34,0.111292962356792,0.030114566284779,0.616693944353519,0.0170212765957447,0.0288052373158756,0.360065466448445,0.252700490998363,6.25204582651391,0,0.815711947626841,77.0880523731588,11.6517184942717,6.61602427239016,0.151148175827162,0.570544858467613,-3.01936387808727,-3.58990873655488,100,97.2242225859247
"HER24L","HER24L_3B","HER24L_3B_480",78.9,9262.7,7.22,1,36111,76933,1.34,0.116984908946746,0.0246968141109797,0.620020017417753,0.0363953050056543,0.0285963110758712,0.830592853521896,0.265165793612624,5.80895064536675,0,0.686311465820909,77.3543212925533,11.6295997816282,6.65150329719459,0.150341953588412,-0.387765531008763,-3.2230775117219,-2.83531198071314,100,97.4016351890606
"HER24L","HER24L_3C","HER24L_3C_387",79.1,9266.53,7.36,1,35429,76580,1.4,0.0966309741446853,0.0065291198746409,0.600679028466963,0.0221990075737791,0,0.331679289631758,0.318621049882476,5.69339253068686,0.0430921911726299,0.714285714285714,77.1872551580047,11.5591538260642,6.67758698599187,0.149754694637117,-1.22377543162212,-4.52178857704904,-3.29801314542692,100,96.5735178897885
"HER24L","HER24L_3C","HER24L_3C_388",79.2,9268.45,7.36,1,35640,76464,1.48,0.0954697635488596,0,0.644747855199833,0.0653902490060682,0,0.277254655785729,0.251098556183302,5.27306967984934,0,1.00177861477297,78.2551265955221,11.4354467461812,6.84320677035682,0.146130320704581,NA,NA,-2.28848616861454,100,97.2993827160494
"HER24L","HER24L_3C","HER24L_3C_389",79.3,9270.37,7.36,1,35737,77441,1.31,0.0606913650391911,0.0297000297000297,0.53847445151793,0,0.0193695845869759,0.324117715422063,0.228561098126316,5.72694050954921,0.0955566172957477,0.827726914683436,77.4215208997818,11.5145723841376,6.72378602669059,0.148725732203616,NA,-2.89759200586965,NA,100,96.7872315698403
"HER24L","HER24L_3C","HER24L_3C_390",79.4,9272.28,7.35,1,35824,77114,1.34,0.108929636641855,0.0311227533262443,0.636719661799414,0.00907746972015458,0,1.06336073864668,0.271027310216044,5.65396685426771,0,0.596519438753015,77.2868739787847,11.5296833259849,6.70329546732651,0.14918035537509,1.23214368129263,-3.01839029744658,-4.25053397873921,100,97.1872811681407
"HER24L","HER24L_3C","HER24L_3C_391",79.5,9274.2,7.35,1,35560,76388,1.38,0.113892234382364,0.0432005026967587,0.606116143896947,0.0248730167041944,0,0.315494580300571,0.226475362622401,5.6854479761219,0.100801172959104,0.972665863748233,77.8420694349898,11.2242760643033,6.93515278749708,0.144192929938448,0.55206858230004,-2.64121949261975,-3.19328807491979,100,97.1553123527256
"HER24L","HER24L_3C","HER24L_3C_392",79.6,9276.12,7.33,1,35868,76441,1.52,0.102039481430123,0.0549443361546814,0.646250049057443,0.0209311756779739,0.0104655878389869,0.655407438416557,0.265564291414293,5.30343663740663,0.200154367420625,0.820240446880601,78.3375413717769,11.518687615285,6.80090857467348,0.147039177048195,0.965080896043587,-2.46486589890455,-3.42994679494814,100,97.9356627987598
"HER24L","HER24L_3C","HER24L_3C_393",79.7,9278.03,7.31,1,35291,75292,1.45,0.0942995271742018,0.0557828188917813,0.551187377144982,0,0.0265632470913244,0.927057323487223,0.225787600276258,5.40030813366626,0,0.653455878446581,77.7267173139245,11.9786962758328,6.4887459807074,0.154112983151635,NA,-2.29060890194733,NA,100,97.6398554959358
"HER24L","HER24L_3C","HER24L_3C_394",79.8,9279.95,7.29,1,35895,77435,1.5,0.130431975205011,0.0464906050235682,0.632788790598567,0,0,1.18938464518629,0.300897526958094,5.45360625040356,0.0774843417059469,0.782591851230064,77.4882159230322,11.2391037644476,6.89451913133402,0.145042747862607,NA,-2.61088645264856,NA,100,97.3409956737909
"HER24L","HER24L_3C","HER24L_3C_395",79.9,9281.86,7.27,1,36130,78400,1.4,0.107142857142857,0.0229591836734694,0.667091836734694,0,0,1.44897959183673,0.292091836734694,5.25382653061224,0,0.988520408163265,76.8392857142857,11.6696428571429,6.58454475899005,0.151870787822449,NA,-3.36920970616876,NA,100,97.2895408163265
"HER24L","HER24L_3C","HER24L_3C_396",80,9283.78,7.26,1,36272,77589,1.5,0.135328461508719,0.0347987472450992,0.625088607921226,0.0683086519996391,0,0.431762234337342,0.345409787469873,5.3834950830659,0.207503640980036,1.03751820490018,77.674670378533,11.6214927373726,6.68370855051569,0.149617535301243,-0.674455047547793,-2.88831202493315,-2.21385697738536,100,97.5653765353336
"HER24L","HER24L_3C","HER24L_3C_397",80.1,9285.75,7.25,1,36339,77047,1.29,0.136280452191519,0.00648954534245331,0.654146170519293,0.0311498176437759,0,0.382883175204745,0.340052175944553,5.51870935922229,0,0.6671252612042,78.4378366451646,11.4306851661973,6.86204155785171,0.145729225270543,-1.56861591791385,-4.61313835563727,-3.04452243772342,100,97.6053577686347
"HER24L","HER24L_3C","HER24L_3C_398",80.2,9287.72,7.25,1,35984,76527,1.26,0.112378637605028,0,0.605015223385211,0.0235211101964013,0,0.496556770812916,0.270492767258615,5.54314163628523,0,0.608935408417944,78.3357507807702,11.3397885713539,6.90804332795575,0.144758790952159,NA,NA,-3.24735529619007,100,97.3355809060854
"HER24L","HER24L_3C","HER24L_3C_399",80.3,9289.68,7.24,1,35625,75884,1.53,0.142322492224975,0.0342628222023088,0.70238785514733,0.0197670128090243,0,0.5692899688999,0.192398924674503,5.43461072162775,0,0.857888355911655,77.532813241263,11.7745506299088,6.58477895914941,0.151865386249681,0.550046336919272,-3.02042488614436,-3.57047122306363,100,97.2602920246692
"HER24L","HER24L_3C","HER24L_3C_400",80.4,9291.65,7.23,1,35842,75308,1.46,0.0969352525628087,0.0252297232697721,0.653317044669889,0.0531152068837308,0.0185903224093058,0.354544005948903,0.179263823232591,5.46157114781962,0,0.605513358474531,78.132469325968,11.8911669410952,6.57063093243998,0.152192386131883,-0.744440474947496,-3.25403973732587,-2.50959926237837,100,97.4717161523344
"HER24L","HER24L_3C","HER24L_3C_401",80.5,9293.62,7.21,1,35937,76669,1.36,0.125213580456247,0.0404335520223298,0.743455633958967,0.0521723251901029,0,0.888233836361502,0.181298830035608,5.45200798236575,0.0208689300760412,0.941710469681357,77.5619872438665,11.4479124548383,6.77520792981657,0.147596946154105,-0.25489224962879,-2.91164915634345,-2.65675690671466,100,97.4552948388527
