"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER24L","HER24L_3A","HER24L_3A_223",27.2,4269.9,7.39,1,31385,66370,1.35,-2.87011689449327,-0.107999472120784,-1.19168611057222,-2.16513525628632,0.931772316524392,-1.63105277035606,1.6769700804138,-1.8119959671799,0.591891832914534,4.16741272823568,2.40993951292016,5.79835091548442,0.172462828582781,-1.69807398515073,-2.78471008277213,-1.08663609762139
"HER24L","HER24L_3A","HER24L_3A_224",27.3,4291.24,7.38,1,31180,70269,1.29,-2.40969547993712,0.37194307782258,-0.528150706836709,-1.98621186632628,2.1782360616668,-1.01435128329731,1.85426398780982,-6.41702866516959,1.01486325163821,4.3536644115502,2.5824672110794,5.87848851568288,0.170111755314679,-1.89711998488588,-2.79886093574531,-0.901740950859424
"HER24L","HER24L_3A","HER24L_3A_225",27.4,4312.57,7.38,1,31028,69948,1.31,-2.17834845676177,0.121170716610446,-1.20263430441681,-2.14819541859108,1.59652144520769,-1.64532212301558,1.50181969450505,-2.93467453894324,0.601864190588676,4.01144406232628,2.27635473249034,5.6699881376038,0.176367212017239,-0.982117083196155,-2.30875160790971,-1.32663452471355
"HER24L","HER24L_3A","HER24L_3A_226",27.5,4333.9,7.36,1,30548,68588,1.32,-2.22861010759059,0.0414517936978997,-1.04076668519453,-2.51629218004237,1.4895854008574,-1.84334770679994,1.38041412127389,-1.92112540784263,0.530133207827142,3.92013592753173,2.18842163628199,5.65089328826654,0.176963171836281,-1.19484032076266,-2.2790786453187,-1.08423832455604
"HER24L","HER24L_3A","HER24L_3A_227",27.6,4355.24,7.34,1,31020,70672,1.3,-2.35656582493821,-0.0784891509728988,-1.29731461015068,-2.31532286640416,1.66123866016155,-1.97596878340806,1.28351030702499,-1.48109708758431,0.540218079672785,3.85011620821156,2.16967506838745,5.36842105263158,0.186274509803922,-1.06617701291496,-2.28757945237618,-1.22140243946122
"HER24L","HER24L_3A","HER24L_3A_228",27.7,4376.57,7.33,1,31372,71459,1.56,-2.52062188406155,0.137303929858095,-0.451230678235212,-1.85450337588952,1.76103177646555,-1.67905469838333,1.35556666835738,-3.50590548742265,0.604382725196584,3.93453474967837,2.21849627443628,5.5629811056683,0.179759733316561,-2.08112930579356,-2.67041381782088,-0.58928451202732
"HER24L","HER24L_3A","HER24L_3A_229",27.8,4397.9,7.33,1,31442,70129,1.37,-1.88764011213839,0.18140272232055,-1.22601918522522,-1.97402472633721,1.43017566058472,-1.62793189172901,1.26980041757894,-2.95235084913082,0.683127828256006,3.90785149999177,2.19560863582866,5.54190398698129,0.180443400381735,-0.664976303593249,-2.07509181755337,-1.41011551396012
"HER24L","HER24L_3A","HER24L_3A_230",27.9,4419.23,7.33,1,32061,69867,1.36,-2.45054735589039,0.0366090136316288,-1.25335423854983,-2.2220129559413,1.11898534059098,-2.01841400070006,1.56412980359784,-1.77787870667398,0.644173826325392,4.05015371519522,2.30815555841449,5.70928480352382,0.175153287042677,-1.20670878414481,-2.49963779436551,-1.2929290102207
"HER24L","HER24L_3A","HER24L_3A_231",28,4440.57,7.32,1,31972,69912,1.51,-2.57268694834791,0.0570099385077862,-1.15781921478396,-2.04461951814741,1.32503133206203,-1.76336833602592,1.52479279068559,-2.19167293610391,0.601130869614431,3.98341182912275,2.23879019341653,5.72429245283019,0.174694079353962,-1.42593919246713,-2.64325020787529,-1.21731101540816
"HER24L","HER24L_3A","HER24L_3A_232",28.1,4461.9,7.31,1,31606,71522,1.24,-2.45745450753097,-0.00416701398858588,-1.38323367198702,-2.2513223020433,1.46844763908997,-1.53396086336276,1.43682158749168,-1.94904143017037,0.580159439848637,3.91834995944371,2.17540116320901,5.71472105016409,0.174986668854342,-1.08221847889243,-2.46437204734629,-1.38215356845386
"HER24L","HER24L_3A","HER24L_3A_233",28.2,4483.23,7.29,1,31521,69818,1.2,-2.43889455209374,0.318879084360897,-0.518517705043595,-1.71675983466055,1.95917910817766,-1.16671349774127,1.88744317671955,-6.37072018481807,0.947819363749832,4.41859889210751,2.67968614924179,5.69170285177796,0.175694344213283,-1.93730177451871,-2.77633170851862,-0.839029933999902
"HER24L","HER24L_3A","HER24L_3A_234",28.3,4504.57,7.29,1,31220,67709,1.26,-2.55294929169077,-0.232712688121397,-1.29044914791754,-2.01509499553686,1.15088625357682,-1.47277070471149,1.42429693192327,-1.65045188194895,0.544300506241884,3.92707425984625,2.16787075833877,5.80839638760068,0.172164558557801,-1.27240996587916,-2.33268312415133,-1.06027315827216
"HER24L","HER24L_3A","HER24L_3A_235",28.4,4525.9,7.28,1,30382,67038,1.38,-2.22215779442946,0.397226769587098,-0.662419550547628,-1.55200013209421,2.02914734896077,-1.20232638361446,1.77548673369927,-6.41181253645588,0.957788184070528,4.31268756763809,2.57837979318589,5.66558643898791,0.17650423495765,-1.57181592064452,-2.63354767380429,-1.06173175315977
"HER24L","HER24L_3A","HER24L_3A_236",28.5,4547.23,7.27,1,29003,65607,1.32,-2.91662293569554,0.144688983504437,-1.03631006912604,-1.93579368268381,1.61022528351709,-1.6052916130491,1.26898321780489,-2.59615104042076,0.750919381030269,3.97552224836476,2.3398302267538,5.13348783314021,0.194799331858607,-1.89939013342042,-3.08274365054362,-1.1833535171232
"HER24L","HER24L_3A","HER24L_3A_237",28.6,4568.57,7.27,1,29212,66770,1.29,-2.17468589045954,-0.149368963799819,-1.04889801641247,-1.87672623524952,1.65287695118834,-2.18298469327424,0.97684859096018,-1.62814218409147,0.614296641555915,3.72194563571299,2.09483816386964,5.08960573476702,0.196478873239437,-1.1314021114911,-2.03252462189208,-0.901122510400984
"HER24L","HER24L_3A","HER24L_3A_238",28.7,4589.9,7.27,1,30157,68011,1.32,-2.33428501843458,0.0538920048948717,-1.10613867757457,-1.97230502226615,1.74810898686496,-1.56437382166279,1.19050982557366,-2.70319253080894,0.690799467131941,3.84742615923126,2.14955862705034,5.46282282282282,0.183055543339637,-1.23572150264052,-2.39789527279837,-1.16217377015785
"HER24L","HER24L_3A","HER24L_3A_239",28.8,4611.23,7.27,1,29602,65865,1.41,-2.33908190394373,-0.0950183825693433,-1.39170058499955,-2.27783827870301,1.33601884781404,-1.97297786971615,1.19006112362706,-1.10913361321454,0.699407332975522,3.81747326302984,2.14279006569986,5.33762057877814,0.187349397590361,-0.953873443023198,-2.25352893600485,-1.29965549298165
"HER24L","HER24L_3A","HER24L_3A_240",28.9,4632.57,7.28,1,29864,66643,1.38,-2.15108068424883,-0.128163882983008,-1.02134848686691,-1.91423828857645,1.50248421085211,-1.94182624509528,1.17556654086151,-1.96302845274589,0.53076714445936,3.81703140789075,2.09383673645265,5.60296662546354,0.178476879632898,-1.13560085803745,-2.03043396257314,-0.894833104535691
"HER24L","HER24L_3A","HER24L_3A_241",29,4653.9,7.28,1,29960,67509,1.32,-2.10711630804283,-0.176954515955654,-1.2961860918265,-1.94851127786619,1.57765314909271,-1.87774220697798,1.07904260801076,-1.57924921842199,0.489769530581755,3.76352592149829,2.07576840990762,5.40786650774732,0.184915807105704,-0.81529512930103,-1.93687053947759,-1.12157541017656
"HER24L","HER24L_3A","HER24L_3A_242",29.1,4675.23,7.29,1,29995,67665,1.26,-2.31593858748156,-0.111571122632961,-1.11843829766124,-2.7376642164615,1.40468956494696,-1.81810015924238,1.30538705137305,-1.41481607708058,0.73267174556153,3.89602084502963,2.17775925364907,5.57537869680212,0.179360013800241,-1.20505917053816,-2.21399143719329,-1.00893226665513
"HER24L","HER24L_3A","HER24L_3A_243",29.2,4696.56,7.29,1,30683,71029,1.26,-2.42265562480746,0.0321735697432613,-1.16041391235755,-2.05493084468214,1.84859462023556,-1.64946573657398,1.29172911971484,-2.38986580198447,0.552306887260144,3.82881999282726,2.12370773062454,5.50253388332351,0.181734455653366,-1.27026540414514,-2.4650478411384,-1.19478243699326
"HER24L","HER24L_3A","HER24L_3A_244",29.3,4717.9,7.3,1,30696,69668,1.47,-2.35853735022124,-0.184686124070327,-1.0931248806618,-1.88606153183011,1.49665333845361,-1.80887189313898,1.16315299661304,-1.57549516554474,0.383260375293524,3.79284621488829,2.07086402021875,5.59615157596506,0.178694230566396,-1.27256559579155,-2.18267479632149,-0.91010920052994
"HER24L","HER24L_3A","HER24L_3A_245",29.4,4739.23,7.29,1,30362,67534,1.35,-2.64332492865711,0.0850305386058461,-1.34544152488127,-2.01369115381949,1.45740943166376,-1.78727427716031,1.27513882898564,-1.7742870816335,0.574319368961845,3.92671734426768,2.24540345366691,5.37311703360371,0.186111710157429,-1.30917705777546,-2.7428541232969,-1.43367706552144
"HER24L","HER24L_3A","HER24L_3A_246",29.5,4760.56,7.3,1,30483,66895,1.51,-1.95989811958547,-0.0388138542608624,-1.14400511402701,-2.19429882542432,1.09276451527247,-1.62129595670643,1.27320438269549,-1.9902034690808,0.534293647978207,3.89703240023163,2.1512203929071,5.73113149847095,0.174485614274737,-0.820077889153116,-1.9274814432324,-1.10740355407928
"HER24L","HER24L_3A","HER24L_3A_247",29.6,4781.9,7.3,1,30221,65614,1.16,-1.94356872428385,0.344274086972994,-0.793459909848563,-1.79641107994756,1.50331684154974,-0.701313733386895,1.80965868403045,-6.3502879715481,0.853117549534994,4.40155402585035,2.67312023107644,5.63238485652279,0.177544685861072,-1.15851043024918,-2.29887451359751,-1.14036408334833
"HER24L","HER24L_3A","HER24L_3A_248",29.7,4803.23,7.3,1,30190,68499,1.57,-2.60727214241382,-0.258280676605618,-0.745131876423965,-1.92670374406073,1.37800132475392,-1.57319837488328,1.22028170638788,-1.65176069738638,0.356066063329168,3.75431095208654,2.05368746521631,5.47789075431544,0.182552015885349,-1.87277541298814,-2.36037621802245,-0.48760080503431
"HER24L","HER24L_3A","HER24L_3A_249",29.8,4824.56,7.3,1,30105,66439,1.22,-2.70933437001432,-0.241773051688092,-0.816987663881095,-1.91799516327516,1.38501019220778,-1.91082667379655,1.27227392397972,-1.64846240932906,0.548151480965284,3.88320993031276,2.15673380451874,5.62137703314174,0.177892355219075,-1.90595183675371,-2.48221485812229,-0.576263021368579
"HER24L","HER24L_3A","HER24L_3A_250",29.9,4845.9,7.29,1,30056,65913,1.19,-2.08353307301674,-0.11654340817037,-1.33493458792058,-2.47592609955755,1.18830132555807,-1.46787338793517,1.34932162851611,-1.73213518617885,0.54544860460978,3.91280990604527,2.21506427805002,5.46215281916796,0.183077997468465,-0.753251104629651,-1.9745725472902,-1.22132144266055
"HER24L","HER24L_3A","HER24L_3A_251",30,4867.23,7.3,1,29300,63893,1.23,-1.88514342897916,-0.0667157126689431,-1.07722073382679,-2.68265062486335,1.40969193468808,-1.66741994513429,1.5586761277074,-2.98375571764727,0.860624855391797,4.10541981117281,2.42849343415971,5.34961408586589,0.186929371717126,-0.812948380372566,-1.82601449377837,-1.01306611340581
"HER24L","HER24L_3A","HER24L_3A_252",30.1,4889.66,7.31,1,29398,65442,1.26,-2.36691983974566,-0.0727029964221267,-1.15228974094573,-2.16300765035933,1.48601010851716,-1.48946894118776,1.27504269458053,-2.26513714543571,0.591827315088666,3.91186957316627,2.24477662274371,5.29725573692926,0.188776991269008,-1.22306646314152,-2.30499183302461,-1.08192536988309
"HER24L","HER24L_3A","HER24L_3A_253",30.2,4912.09,7.31,1,30000,66326,1.28,-2.56359612946875,-0.0426790421577123,-1.28637286340322,-2.02905397908544,1.56697320957632,-1.83765912608581,1.19449839366666,-1.55807426386665,0.57652504671055,3.82751664042584,2.15192211368821,5.34248865536183,0.187178684786982,-1.28692188730669,-2.53326772148142,-1.24634583417473
"HER24L","HER24L_3A","HER24L_3A_254",30.3,4934.52,7.32,1,30609,68156,1.43,-2.11368995437403,-0.124952101570954,-1.2100920492983,-2.36887285943286,1.34015116077354,-1.58147314062673,1.31007370553627,-2.04409666257484,0.619272567108073,3.93761459308997,2.23606474136986,5.48295917180412,0.18238326579969,-0.908991429392544,-1.99655388187407,-1.08756245248152
"HER24L","HER24L_3A","HER24L_3A_255",30.4,4956.95,7.33,1,30803,69196,1.18,-2.10039265452383,-0.339983715179854,-0.916622557515416,-1.70236252490319,1.19352192611581,-1.9242630679778,1.21581151430493,-1.73266787439852,0.506403812873205,3.75546427201521,2.04509086918946,5.5315579540122,0.180780895421094,-1.1889349269614,-1.7665692203995,-0.577634293438101
"HER24L","HER24L_3A","HER24L_3A_256",30.5,4979.38,7.33,1,31485,72505,1.35,-2.83767020049428,-0.428317132074524,0.204165868924564,-1.16017882481516,1.44465281451991,-1.79208238013439,1.14293244551278,-2.64600278128208,0.429056380301422,3.67363554570102,1.96980826384073,5.49545506846163,0.181968551747241,-3.05534798322835,-2.42227107879652,0.63307690443183
"HER24L","HER24L_3A","HER24L_3A_257",30.6,5001.81,7.34,1,31952,71844,1.31,-2.24377662122065,-0.213515945024063,-0.582152955615977,-2.20010155771799,1.43455634222931,-1.75278933967432,1.35987557769716,-2.28014426539152,0.564980426858041,3.82681675456218,2.08625158329784,5.70111699000588,0.175404223725458,-1.66889598233925,-2.03805632551698,-0.369160343177729
"HER24L","HER24L_3A","HER24L_3A_258",30.7,5024.23,7.33,1,31138,69789,1.34,-2.16949749657659,-0.109211470186508,-1.18421389321548,-2.32364817640385,1.51311234452375,-1.82540133484472,1.30152574287641,-1.81909216565145,0.569612921843921,3.87960402048002,2.16720950715451,5.5427470217239,0.180415955496555,-0.990913372078352,-2.06811639232278,-1.07720302024443
"HER24L","HER24L_3A","HER24L_3A_259",30.8,5046.66,7.33,1,30434,68009,1.58,-1.72604160851588,-0.216636548631819,-0.798278475479488,-2.41918878907583,1.31458129450348,-1.837833014504,1.03749181490235,-1.35646942346832,0.306650953589883,3.6756607659666,2.02006303071303,5.23668974912022,0.190960329503577,-0.930679469326255,-1.51316108199868,-0.582481612672426
"HER24L","HER24L_3A","HER24L_3A_260",30.9,5069.09,7.33,1,30447,68061,1.33,-1.76903552346655,-0.221253692455551,-0.693013248403551,-1.98703767528035,1.33666005868474,-2.36406484806798,1.12505211693881,-1.55209674903923,0.436743425966324,3.70056764339118,1.98747849173215,5.54661527342809,0.180290132036136,-1.07943122981627,-1.55185270835507,-0.472421478538807
"HER24L","HER24L_3A","HER24L_3A_261",31,5091.52,7.32,1,29413,66167,1.32,-1.98520355409333,0.0274747714268209,-0.995042973652722,-2.09986646241347,1.66024634209327,-1.86742051843695,1.38582094793145,-2.92254769516532,0.646085585875415,3.92699229127678,2.22346126515807,5.49386693098749,0.182021154236485,-0.995428052432879,-2.01993236894727,-1.02450431651439
"HER24L","HER24L_3A","HER24L_3A_262",31.1,5113.95,7.32,1,29368,65378,1.17,-2.235234875382,-0.190259014820217,-0.848940514262112,-2.12894021673238,1.4040713978045,-1.70405702276711,1.22903967979539,-2.06387662338532,0.656174765326582,3.78431292803167,2.097709496391,5.40164437354277,0.185128810940979,-1.39334491911656,-2.05315567940891,-0.659810760292354
"HER24L","HER24L_3A","HER24L_3A_263",31.2,5136.38,7.32,1,29706,66038,1.28,-2.04997850904271,-0.148468175855541,-0.986648034519245,-2.01075779588943,1.34908326048902,-1.65254557263181,1.27332940062473,-2.47157299908076,0.739958851531679,3.82766763286505,2.12993194150903,5.46211286571184,0.18307933662035,-1.06859639272784,-1.90834704747966,-0.839750654751821
"HER24L","HER24L_3A","HER24L_3A_264",31.3,5158.81,7.33,1,30370,71055,1.37,-2.32695043408617,-0.460123391824692,-0.519190623511673,-1.83402602064942,1.75658321203172,-1.90020792753072,1.07800332441046,-1.65417055635066,0.359909080036401,3.57277014735515,1.9274031901196,5.18339060710195,0.192923913283684,-1.81453339387661,-1.87367659169594,-0.0591431978193345
"HER24L","HER24L_3A","HER24L_3A_265",31.4,5181.24,7.34,1,30793,68222,1.29,-2.12275039541843,-0.161650080869146,-0.969131477238113,-2.36391245223532,1.37699865997222,-1.7723450644933,1.42722612226907,-2.08765907560716,0.55016596796183,3.90630235169941,2.21675544395896,5.41754018169113,0.184585617542728,-1.15976671182144,-1.968811913342,-0.809045201520557
"HER24L","HER24L_3A","HER24L_3A_266",31.5,5203.67,7.34,1,30503,68854,1.29,-2.32861450158532,-0.332505608037653,-0.717376408647074,-1.90234626584739,1.44176190373256,-1.59140733123135,1.19456130696332,-1.9201508904809,0.475564544942049,3.69476764849097,1.98574560170079,5.52410219329959,0.181024891467964,-1.61848774795402,-2.00393398917169,-0.385446241217672
"HER24L","HER24L_3A","HER24L_3A_267",31.6,5226.1,7.35,1,29744,66762,1.46,-2.05393125695374,-0.108021107898425,-1.20663339656653,-2.22720297822777,1.45239934180861,-1.71637735446178,1.27121376150851,-1.82474539118357,0.569308998978013,3.76980921525752,2.07418016773918,5.45061653033818,0.183465484029924,-0.851650424386046,-1.9524319113017,-1.10078148691565
"HER24L","HER24L_3A","HER24L_3A_268",31.7,5248.53,7.36,1,29249,65599,1.27,-2.2638881417597,-0.117539235083931,-1.3090637458833,-2.09958509046842,1.26325988781907,-1.53564964138848,1.28094565438518,-1.53564964138848,0.591144249691159,3.69725525902489,2.02877044505202,5.3046503112413,0.188513839994478,-0.960350721668186,-2.15427319014062,-1.19392246847243
"HER24L","HER24L_3A","HER24L_3A_269",31.8,5270.96,7.35,1,29332,66121,1.17,-2.66024992533841,-0.248749000484265,-1.07577863563477,-1.8944635611385,1.56006325712651,-1.53906331463176,1.29964958499049,-1.83271555407005,0.615601648285659,3.73311172828818,2.04259377260693,5.422837972167,0.184405288362395,-1.59545167045936,-2.42406499053176,-0.828613320072395
"HER24L","HER24L_3A","HER24L_3A_270",31.9,5293.39,7.35,1,29134,65244,1.23,-2.19075600993691,-0.100116142947048,-1.00038885766676,-2.12116271813772,1.52127674915174,-2.00244641129834,1.30383872132479,-1.81268987601686,0.521489582395399,3.77940207698211,2.1015528861496,5.35456449427128,0.186756551549594,-1.19667350184432,-2.09857549626638,-0.901901994422055
"HER24L","HER24L_3A","HER24L_3A_271",32,5315.82,7.35,1,28824,63650,1.37,-1.78825720266848,0.103585725116557,-1.18143810559703,-2.00577749642833,1.58033413209823,-1.53694277438757,1.47215013938532,-3.73416735172379,0.772635354097442,3.99046533609535,2.32741224401233,5.27591706539075,0.189540507859734,-0.610259520754178,-1.89825570334981,-1.28799618259563
"HER24L","HER24L_3A","HER24L_3A_272",32.1,5338.25,7.36,1,28908,64750,1.35,-1.91138825896918,0.0410936552493649,-1.07181244467589,-1.8230956518235,1.7641331415172,-1.63142823261131,1.25991204836298,-3.37772532776261,0.62596486619136,3.89235556666707,2.23199063785452,5.26175070198999,0.190050813243927,-0.843970070294529,-1.95911166091385,-1.11514159061932
"HER24L","HER24L_3A","HER24L_3A_273",32.2,5360.68,7.37,1,29690,68048,1.3,-2.02699901915756,-0.0255190189474389,-1.03946154741072,-1.89732119584903,1.73795076613783,-1.98925869117472,1.20805295577764,-2.46371667076983,0.509745648424123,3.81124710574365,2.17527966722606,5.13489871086556,0.194745808302699,-0.992390075412802,-2.00816200460862,-1.01577192919582
"HER24L","HER24L_3A","HER24L_3A_274",32.3,5383.11,7.37,1,29673,67052,1.4,-1.97021713152444,-0.238866790091949,-1.15393726556087,-1.83496308558848,1.52021138386565,-2.16782738083349,1.20380559633053,-1.78789557473049,0.592076181878976,3.75622617620643,2.08138789004813,5.33845230953809,0.187320208558073,-0.820146871321253,-1.73704903702675,-0.916902165705494
"HER24L","HER24L_3A","HER24L_3A_275",32.4,5405.54,7.37,1,29606,66400,1.31,-1.73697340543755,0.142687358076566,-0.841408804080508,-1.84518699007778,1.69597935186732,-1.28557120214236,1.33761744302876,-4.30192276289908,0.700344281526656,3.90329566349633,2.23113906664164,5.32416050430355,0.187823037865161,-0.899374258207454,-1.88511270124542,-0.985738443037965
"HER24L","HER24L_3A","HER24L_3A_276",32.5,5427.97,7.38,1,29133,65034,1.29,-1.96414887304389,-0.0267494136564891,-1.05807969524128,-1.94734175472751,1.69897808496763,-1.62284570915302,1.43845994145667,-3.51595767264136,0.80046320493453,3.94086654268277,2.25635534442195,5.3903623459096,0.185516285516286,-0.911149332373736,-1.94468840180499,-1.03353906943125
"HER24L","HER24L_3A","HER24L_3A_277",32.6,5450.4,7.38,1,28928,65811,1.29,-1.90439968591808,-0.0918857852205764,-0.44010239345657,-1.75119552769485,1.69173252642378,-1.15962813995282,1.17574677586421,-3.92594724917901,0.56100230542165,3.7371785535432,2.10749862016907,5.10273315751618,0.195973406629549,-1.4694092678304,-1.81807677754543,-0.348667509715031
"HER24L","HER24L_3A","HER24L_3A_278",32.7,5472.82,7.37,1,28933,64154,1.17,-2.39581747566287,-0.0216959323436116,-0.694138439541866,-2.04817193844353,1.50467867595371,-2.65034734079775,1.19733036153999,-1.40381492205302,0.608306455527366,3.76967119090409,2.13399936491751,5.13340603416939,0.194802435915593,-1.71092730860438,-2.38437452600252,-0.673447217398141
"HER24L","HER24L_3A","HER24L_3A_279",32.8,5495.25,7.37,1,29618,65434,1.24,-1.99074260361708,-0.294658344312388,-1.21699139064251,-2.33601255094182,1.52308805303198,-1.56838927748039,1.18639840147351,-1.684976855732,0.486838006078847,3.78469262444827,2.1107539376936,5.33365547233631,0.187488675484689,-0.777704568588008,-1.70207071446771,-0.924366145879701
"HER24L","HER24L_3A","HER24L_3A_280",32.9,5517.68,7.36,1,29486,65842,1.44,-1.98785081925696,-0.294531422842158,-0.84398193900073,-1.90780811158342,1.47069785887666,-2.40378722723242,1.09749361298672,-1.51524640831117,0.599808782781785,3.73795585094753,2.04724982263417,5.42385163350528,0.18437082493603,-1.14862270924277,-1.6990101102854,-0.550387401042633
"HER24L","HER24L_3B","HER24L_3B_21",33,5540.11,7.36,1,31858,70399,1.23,-1.73334801766269,0.459970304706463,-0.713804252470274,-1.84457365277292,1.93021362846696,-1.31049116684266,1.86444478113779,-6.46954646605719,0.935341109558939,4.30175560489598,2.5800381270396,5.59466760629551,0.17874162870279,-1.02518482011329,-2.20114999945232,-1.17596517933903
"HER24L","HER24L_3B","HER24L_3B_22",33.1,5562.54,7.39,1,31287,69167,1.23,-2.418026902459,0.202755806912781,-1.06393568183374,-2.02674642934279,1.75462538543561,-1.64375417708668,1.58056137107734,-3.54521256357116,0.732660556194929,4.07668533247388,2.35038730219884,5.6203637233788,0.177924427887174,-1.36463286433871,-2.63394222894849,-1.26930936460978
"HER24L","HER24L_3B","HER24L_3B_23",33.2,5584.97,7.39,1,31004,67975,1.28,-2.3475335791572,0.124073641869872,-1.10880592877822,-2.31160156993114,1.44190831286145,-1.5178108635915,1.54154528421469,-2.7289011356863,0.62162932179356,3.99004731681287,2.29544919959192,5.44497944803288,0.183655422310413,-1.24745791626567,-2.48284691682499,-1.23538900055931
"HER24L","HER24L_3B","HER24L_3B_24",33.3,5607.4,7.38,1,30949,67951,1.36,-1.80554406073723,0.0290865840560118,-1.31806580096823,-2.83004837725162,1.13483811773359,-1.39581455384261,1.43212835512499,-1.85818779422266,0.525478967577345,3.89937025178125,2.18675831074918,5.54395929475802,0.180376504738325,-0.489964371808274,-1.84003746949385,-1.35007309768557
"HER24L","HER24L_3B","HER24L_3B_25",33.4,5629.83,7.37,1,30823,66162,1.44,-1.68754393004432,-0.01434419554082,-1.23161402801025,-2.53484179043152,1.05108969442997,-2.11498794487126,1.43654331809145,-1.9014138445732,0.762068037049134,3.97649429899426,2.25855038490656,5.57360710854947,0.179417023935196,-0.458215673493693,-1.67826410336395,-1.22004842987026
"HER24L","HER24L_3B","HER24L_3B_26",33.5,5652.26,7.36,1,30274,67540,1.52,-1.9663526027565,0.0670065026066804,-0.79223276158024,-2.09988399538102,1.48968569460525,-1.70285775591872,1.33572834488976,-2.89002344192827,0.572234196495129,3.85259510501401,2.13410071395393,5.57668412717749,0.17931802791673,-1.17922463463674,-2.0397762852874,-0.860551650650663
"HER24L","HER24L_3B","HER24L_3B_27",33.6,5674.69,7.36,1,28709,66030,1.4,-2.37233917747686,-0.162720075270933,-0.91230134211142,-2.07450473356106,1.47889337605927,-2.08977220569185,1.20092326081206,-1.43985375968272,0.594405559203879,3.73261348100462,2.04465561671501,5.4089677260409,0.184878159872466,-1.467921855179,-2.21875515407663,-0.750833298897628
"HER24L","HER24L_3B","HER24L_3B_28",33.7,5697.12,7.35,1,29583,66377,1.35,-1.94112933784143,-0.0111083016134464,-1.0513950233287,-1.99788215443388,1.32173037404397,-1.86800707301246,1.28407127093222,-2.23573185313778,0.622758448395152,3.78400966098816,2.09268398900819,5.42721055202736,0.184256717223997,-0.893817876022096,-1.93593997673546,-1.04212210071337
"HER24L","HER24L_3B","HER24L_3B_29",33.8,5719.55,7.35,1,28532,64903,1.34,-2.34725809374994,-0.0079914341212872,-0.864156172960219,-2.15763723447437,1.5186634374327,-1.53024143147721,1.26958225255098,-2.45139835300253,0.607537709867269,3.81610297873426,2.14679634120034,5.30901498403341,0.188358858094665,-1.49165487677772,-2.34925661230319,-0.857601735525475
"HER24L","HER24L_3B","HER24L_3B_30",33.9,5741.98,7.36,1,28200,62665,1.2,-1.30781129499173,0.401601226538046,-0.458882112872447,-1.727665140552,1.72356387036765,-1.50975263865534,1.59674509789639,-6.47259726891525,1.05788272633029,4.17857299682884,2.51834253802556,5.26105368040852,0.190075992519116,-0.852211875189633,-1.71410853499799,-0.861896659808356
"HER24L","HER24L_3B","HER24L_3B_31",34,5764.41,7.36,1,27992,62962,1.23,-1.59085478650977,0.191716256663877,-1.0922992553356,-1.87853685896155,1.60257814437735,-1.63447540898566,1.35870584277672,-4.05166388471871,0.845109248464397,3.96127726759821,2.28844343463074,5.32778827977316,0.187695146182231,-0.500961178795077,-1.78766110283577,-1.2866999240407
"HER24L","HER24L_3B","HER24L_3B_32",34.1,5786.84,7.37,1,28716,65405,1.27,-1.93280796126129,0.0102786565064175,-1.20411584328193,-2.27455725498335,1.36180983839677,-2.11250139564897,1.16330534561754,-1.54951671064745,0.739524157238841,3.72226329347772,2.0763178745857,5.18641031764987,0.192811586194193,-0.732113149093329,-1.94874435029119,-1.21663120119786
"HER24L","HER24L_3B","HER24L_3B_33",34.2,5809.27,7.38,1,29686,67043,1.72,-2.13906993821038,0.0598625814709991,-1.25086217507905,-2.27040594027146,1.42872777626996,-1.96317927174671,1.11784246704989,-1.35411520839731,0.653038565898724,3.69798748593521,2.02017365708014,5.35436193222783,0.186763616777755,-0.892760234463961,-2.20580095923605,-1.31304072477208
"HER24L","HER24L_3B","HER24L_3B_34",34.3,5831.7,7.39,1,30190,68325,1.27,-1.48072429335467,0.075469104560615,-1.09773204109857,-2.27512520761979,1.3970165895052,-2.05526573150677,1.14044920182403,-1.82687282430642,0.521256082147352,3.62232135722378,1.97920776262525,5.17173128420072,0.193358847366051,-0.384174385299283,-1.559122421977,-1.17494803667772
"HER24L","HER24L_3B","HER24L_3B_35",34.4,5854.13,7.4,1,29482,67036,1.44,-1.79061596985602,0.164987308404957,-1.07777757640589,-1.8796955999097,1.63914678165736,-1.86734976408741,1.18705647502746,-2.83396557984908,0.646281460745624,3.70806471020644,2.10386775406626,4.97432338653713,0.201032366071429,-0.715747012477186,-1.9604971175872,-1.24475010511001
"HER24L","HER24L_3B","HER24L_3B_36",34.5,5876.56,7.39,1,29338,68021,1.4,-1.42845286141585,0.0538845487240149,-1.14643194439881,-1.5777765004948,1.68118396846595,-1.84690516505083,0.951093272714321,-2.38590166578352,0.336056965364826,3.4963433887676,1.8669059931071,5.101494321578,0.196020996391245,-0.282815882800608,-1.48483556150566,-1.20201967870505
