"Site","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","qc","label"
"HER24L","HER24L_3A_204",25.3,3864.58,7.35,1,25957,60961,1.3,0,0,35,13,55,52,244,1280,466,11,39,180,6754,84,207,104,132,0,115,2255,116,2317,0,1223,0,6,0,0,0,0,0,0,0,21,13,36892,8201,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_205",25.4,3885.91,7.36,1,27855,65367,1.3,0,25,16,24,52,60,171,1251,749,11,33,200,7873,225,198,166,63,0,29,2763,0,1852,0,1175,0,9,0,23,0,0,0,0,48,0,0,40119,8072,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_206",25.5,3907.24,7.36,1,28028,66381,1.46,0,7,53,29,55,64,186,1236,508,41,22,204,7951,104,98,51,42,0,14,2708,144,2068,0,1131,9,10,0,25,0,0,0,0,35,117,27,41092,8027,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_207",25.6,3928.57,7.37,1,29170,70293,1.28,50,58,51,14,59,34,191,1416,537,25,11,283,9219,57,161,145,159,0,35,2970,314,2370,0,1065,0,0,0,0,0,0,0,0,156,7,39,42229,8418,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_208",25.7,3949.91,7.37,1,30001,68774,1.39,0,0,25,31,95,58,147,1070,709,19,28,159,5784,86,254,57,39,0,0,3289,231,1944,0,1156,0,7,0,32,0,0,38,0,79,10,124,44475,8655,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_209",25.8,3971.24,7.38,1,30765,71449,1.32,0,0,16,23,68,45,135,1163,460,62,23,244,6523,106,175,173,31,0,120,3488,43,1976,0,1043,0,0,0,0,0,0,19,0,69,182,60,46333,8710,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_210",25.9,3992.57,7.37,1,31335,69892,1.47,21,18,24,18,73,40,116,1059,429,0,34,160,3989,32,154,104,58,0,40,3770,155,1915,0,1028,0,29,0,0,0,0,0,0,175,108,0,47863,8313,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_211",26,4013.91,7.38,1,30994,69951,1.4,11,34,29,18,79,38,70,995,404,8,0,90,4031,57,122,146,93,0,16,3757,102,1573,0,1183,7,6,0,0,0,0,0,0,57,172,0,47891,8704,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_212",26.1,4035.24,7.38,1,30591,67961,1.45,0,6,14,39,63,36,181,882,265,41,0,93,3471,54,177,58,0,0,141,3529,92,1573,0,933,9,0,0,0,27,0,0,0,83,104,166,47374,8375,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_213",26.2,4056.57,7.39,1,30807,69324,1.26,0,29,15,27,63,56,75,885,342,30,5,181,5351,23,157,98,64,0,59,3435,16,1694,0,873,0,15,0,0,0,0,0,0,151,199,0,47246,8083,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_214",26.3,4077.91,7.39,1,30857,71026,1.39,0,0,20,28,50,63,103,1151,292,0,0,202,6166,152,147,131,49,0,58,3391,62,1755,0,1175,0,6,0,6,0,49,58,0,256,0,171,46552,8778,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_215",26.4,4099.24,7.38,1,30141,66540,1.41,28,32,17,0,35,29,134,982,320,0,0,131,3319,62,154,149,112,0,48,3285,247,1725,0,1032,0,0,0,0,0,0,0,0,172,64,0,45377,8801,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_216",26.5,4120.57,7.38,1,30425,70214,1.35,0,0,0,21,44,48,169,1029,411,0,54,226,7015,105,178,70,63,0,270,3369,142,2015,0,992,9,12,0,15,0,0,0,0,133,21,28,45283,8344,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_217",26.6,4141.91,7.38,1,29942,66421,1.22,0,7,12,0,40,39,78,919,284,25,21,137,4691,40,152,77,0,0,94,3054,145,1899,0,1011,0,9,0,28,0,0,0,0,165,239,196,44908,7982,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_218",26.7,4163.24,7.38,1,30428,69184,1.33,0,0,0,11,54,51,101,896,303,0,31,141,5219,102,156,43,98,0,13,3465,171,2259,0,1426,5,0,0,31,0,0,39,0,51,160,80,45573,8500,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_219",26.8,4184.57,7.38,1,30967,69607,1.46,0,30,9,0,56,63,72,802,268,11,10,105,3960,72,149,137,0,0,123,3682,117,1841,34,1106,0,5,0,0,0,0,0,0,206,290,106,47605,8594,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_220",26.9,4205.9,7.38,1,31589,69727,1.33,0,0,9,24,47,28,79,836,327,0,16,89,3496,103,110,162,29,0,115,3716,86,1799,0,977,0,0,0,0,0,0,0,0,44,164,0,48952,8371,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_221",27,4227.24,7.38,1,32407,73969,1.31,0,42,11,11,68,44,60,878,458,20,34,97,4725,134,212,148,60,0,59,4009,68,1564,0,1032,0,0,0,37,4,0,0,0,182,36,0,50846,8928,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_222",27.1,4248.57,7.39,1,32854,74763,1.23,0,0,5,0,63,30,82,1096,257,9,0,244,6967,11,153,89,34,0,238,4211,23,1376,0,936,0,13,0,0,20,0,25,0,40,0,67,50485,8101,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_223",27.2,4269.9,7.39,1,31385,66370,1.35,0,19,21,21,73,45,41,664,224,0,7,84,1880,66,144,105,0,0,64,3962,120,1338,0,1018,0,9,0,0,0,0,0,0,152,106,0,47819,8247,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_224",27.3,4291.24,7.38,1,31180,70269,1.29,39,37,16,8,90,42,54,887,360,16,14,83,5405,0,221,127,42,0,0,3909,0,1688,0,1189,0,0,0,0,0,0,0,0,56,34,98,47604,8098,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_225",27.4,4312.57,7.38,1,31028,69948,1.31,0,43,13,0,67,47,97,976,259,0,12,100,4271,142,166,143,69,0,0,3885,45,1579,0,1276,0,0,0,29,0,0,53,0,221,100,13,47798,8430,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_226",27.5,4333.9,7.36,1,30548,68588,1.32,8,33,19,22,65,52,99,967,327,24,5,74,4118,87,146,71,0,0,164,3692,135,1577,0,1222,0,0,0,0,0,0,30,0,122,260,38,46812,8284,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_227",27.6,4355.24,7.34,1,31020,70672,1.3,0,0,0,0,87,49,94,926,273,16,20,98,5279,60,138,88,118,0,67,3618,227,1720,0,1320,0,12,0,0,0,0,0,0,211,140,47,47124,8778,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_228",27.7,4376.57,7.33,1,31372,71459,1.56,0,20,0,12,71,31,74,1069,593,8,42,145,5426,115,173,73,47,0,0,3617,27,1706,0,1521,0,0,0,0,0,0,0,0,52,178,9,47697,8574,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_229",27.8,4397.9,7.33,1,31442,70129,1.37,0,19,5,21,46,35,144,1147,280,11,0,132,4001,392,187,132,7,0,45,3408,49,1895,0,1195,0,0,0,5,0,29,93,0,259,36,64,47677,8603,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_230",27.9,4419.23,7.33,1,32061,69867,1.36,0,0,0,0,38,57,73,889,244,28,0,92,2626,16,113,204,17,0,71,4099,144,1633,0,1073,0,9,0,0,0,0,8,0,89,251,70,49254,8627,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_231",28,4440.57,7.32,1,31972,69912,1.51,0,16,20,0,47,38,68,956,283,0,28,116,3400,53,154,139,51,0,100,4152,100,1648,0,1098,0,0,0,12,0,0,0,0,134,0,120,48542,8480,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_232",28.1,4461.9,7.31,1,31606,71522,1.24,13,15,0,29,52,41,82,964,242,11,11,101,4207,102,208,148,150,0,145,4076,137,1730,0,1083,0,0,0,0,0,0,10,0,265,201,32,48758,8532,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_233",28.2,4483.23,7.29,1,31521,69818,1.2,0,15,0,12,61,39,50,803,347,0,0,104,4145,8,181,131,42,0,86,3858,0,1507,0,1082,0,0,0,0,0,0,0,0,132,0,0,48499,8521,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_234",28.3,4504.57,7.29,1,31220,67709,1.26,0,20,0,19,66,37,72,742,257,0,18,124,2963,35,214,136,81,0,0,3895,179,1615,0,1015,0,0,0,0,0,0,0,0,155,55,51,47594,8194,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_235",28.4,4525.9,7.28,1,30382,67038,1.38,23,41,25,4,30,50,65,905,313,6,24,128,4632,85,182,82,93,0,19,3594,0,1586,53,1045,9,0,0,0,0,0,0,0,264,144,0,45455,8023,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_236",28.5,4547.23,7.27,1,29003,65607,1.32,11,32,0,0,65,67,44,960,294,0,13,119,4160,145,166,40,9,0,0,2957,61,1761,0,1286,0,0,0,0,0,0,36,0,0,0,213,44302,8630,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_237",28.6,4568.57,7.27,1,29212,66770,1.29,0,0,0,6,52,50,120,916,372,42,35,162,5559,82,119,54,0,0,58,2827,208,1967,0,979,0,8,0,7,0,0,20,0,108,150,83,44020,8649,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_238",28.7,4589.9,7.27,1,30157,68011,1.32,0,62,0,23,47,57,93,1023,320,14,0,134,5572,68,202,111,44,0,20,3190,64,1935,0,857,0,0,0,0,0,0,0,0,85,133,47,45478,8325,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_239",28.8,4611.23,7.27,1,29602,65865,1.41,0,0,0,16,52,34,94,895,244,13,7,100,3747,0,136,8,48,0,130,3238,324,1982,0,966,0,0,0,0,0,0,0,0,249,159,31,44820,8397,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_240",28.9,4632.57,7.28,1,29864,66643,1.38,11,24,20,19,52,68,115,876,358,14,21,146,4478,0,142,60,0,0,226,3229,139,1694,0,993,0,0,0,0,0,0,100,0,243,34,0,45328,8090,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_241",29,4653.9,7.28,1,29960,67509,1.32,0,0,24,0,58,60,127,881,287,30,19,149,5098,135,160,91,62,0,119,3096,216,1717,0,1083,0,8,0,0,0,0,45,0,132,0,0,45372,8390,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_242",29.1,4675.23,7.29,1,29995,67665,1.26,0,8,0,0,25,40,92,842,307,0,0,60,3839,51,152,167,52,0,126,3476,228,1960,4,875,0,9,0,0,0,0,0,0,194,277,0,46376,8318,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_243",29.2,4696.56,7.29,1,30683,71029,1.26,0,7,8,5,50,59,89,1047,317,20,8,129,6444,63,194,117,88,0,31,3692,92,1762,0,1385,0,0,0,0,26,0,37,0,5,0,30,46689,8485,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_244",29.3,4717.9,7.3,1,30696,69668,1.47,0,10,0,22,68,48,100,887,357,0,34,161,4770,26,174,151,0,0,164,3417,220,1566,0,1330,5,9,0,0,0,0,0,0,15,77,0,47405,8471,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_245",29.4,4739.23,7.29,1,30362,67534,1.35,0,0,0,0,46,40,64,994,237,33,22,121,3924,29,152,145,141,0,165,3270,154,1622,0,964,0,0,0,12,22,0,0,7,14,0,86,46370,8630,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_246",29.5,4760.56,7.3,1,30483,66895,1.51,0,39,17,11,57,81,133,914,302,0,21,105,2836,93,187,98,83,0,151,3397,129,1622,0,1029,7,0,0,16,0,0,0,0,75,92,0,46852,8175,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_247",29.6,4781.9,7.3,1,30221,65614,1.16,0,16,7,18,25,54,81,807,258,0,5,94,2574,45,283,95,38,0,23,3497,0,1343,0,965,0,0,0,12,0,0,0,0,75,0,59,46715,8294,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_248",29.7,4803.23,7.3,1,30190,68499,1.57,0,0,0,13,58,52,79,837,514,11,22,157,4303,0,224,84,17,0,92,3675,207,1548,0,1136,0,20,0,9,0,0,23,0,214,268,0,46332,8458,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_249",29.8,4824.56,7.3,1,30105,66439,1.22,4,6,0,13,52,38,62,742,417,0,0,138,3779,56,139,37,31,0,71,3376,181,1636,0,1250,0,0,11,15,0,0,0,0,71,29,0,45966,8177,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_250",29.9,4845.9,7.29,1,30056,65913,1.19,0,24,25,9,36,41,113,814,240,13,0,76,3004,0,210,117,68,0,158,3529,161,1579,0,996,0,8,0,0,0,4,0,0,25,163,87,45822,8389,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_251",30,4867.23,7.3,1,29300,63893,1.23,10,11,0,0,52,36,110,683,248,0,0,49,2993,76,137,114,32,17,92,3474,36,1728,0,1073,0,0,0,0,0,0,55,0,0,38,35,44359,8292,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_252",30.1,4889.66,7.31,1,29398,65442,1.26,0,0,13,16,62,53,83,832,282,41,13,102,3958,43,201,16,86,0,112,3205,92,1618,0,1009,0,0,0,0,0,0,0,0,66,125,0,44783,8454,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_253",30.2,4912.09,7.31,1,30000,66326,1.28,0,18,0,24,45,33,74,932,268,12,0,127,4665,8,154,66,100,0,17,3214,204,1732,0,1065,0,0,0,0,0,0,0,0,186,117,0,44738,8374,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_254",30.3,4934.52,7.32,1,30609,68156,1.43,0,17,18,0,60,63,110,810,273,13,31,85,3509,100,188,150,10,0,0,3405,118,1706,0,1112,0,0,8,0,0,0,57,0,185,141,142,47137,8597,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_255",30.4,4956.95,7.33,1,30803,69196,1.18,0,21,33,9,41,58,134,784,440,15,0,200,3637,0,160,61,86,0,103,3719,194,1829,0,1397,0,16,0,0,0,0,96,0,24,157,95,47151,8524,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_256",30.5,4979.38,7.33,1,31485,72505,1.35,26,0,22,6,56,41,70,789,1486,0,18,379,5140,70,201,103,212,0,39,3801,85,1861,0,982,15,0,0,33,0,0,0,0,259,87,55,47761,8691,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_257",30.6,5001.81,7.34,1,31952,71844,1.31,0,31,24,15,49,50,111,852,589,0,11,116,4432,84,182,178,82,0,198,4113,107,1857,0,1091,0,0,0,15,0,0,0,0,177,99,116,48488,8505,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_258",30.7,5024.23,7.33,1,31138,69789,1.34,30,36,56,15,73,44,111,878,299,15,5,95,4451,201,157,105,12,23,107,3602,158,1732,0,1143,0,0,0,8,0,0,0,0,27,181,48,47457,8562,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_259",30.8,5046.66,7.33,1,30434,68009,1.58,0,0,62,11,52,73,207,940,525,0,16,103,4350,25,185,13,0,0,36,3297,300,1587,0,1027,0,25,0,20,0,0,0,0,0,51,0,46130,8809,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_260",30.9,5069.09,7.33,1,30447,68061,1.33,0,0,12,6,76,56,193,911,568,8,0,155,4330,0,106,122,0,0,278,3504,240,1760,0,945,0,0,0,24,0,0,25,47,53,102,25,46048,8302,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_261",31,5091.52,7.32,1,29413,66167,1.32,0,0,0,17,54,35,119,897,322,7,11,106,4595,100,134,160,72,0,86,3492,46,1666,0,1213,0,5,0,13,0,0,12,0,207,208,8,44341,8071,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_262",31.1,5113.95,7.32,1,29368,65378,1.17,39,0,22,6,14,31,106,826,427,0,17,118,4072,34,181,117,112,0,0,3418,126,1927,7,1221,0,16,0,0,0,0,0,0,67,96,0,44018,8149,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_263",31.2,5136.38,7.32,1,29706,66038,1.28,0,0,0,14,44,23,124,836,361,28,0,129,3741,103,185,118,72,23,136,3468,81,2034,0,1069,0,0,0,0,20,0,0,48,32,227,89,44620,8169,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_264",31.3,5158.81,7.33,1,30370,71055,1.37,0,44,33,24,47,42,123,801,755,6,0,202,7359,54,189,53,42,0,100,3733,242,1820,0,1062,0,0,0,0,0,0,44,0,125,0,40,45251,8730,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_265",31.4,5181.24,7.34,1,30793,68222,1.29,0,20,11,19,46,62,111,795,354,30,20,87,3707,85,158,119,41,0,206,3898,115,1621,0,1089,0,0,0,0,0,0,0,0,148,145,75,46515,8586,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_266",31.5,5203.67,7.34,1,30503,68854,1.29,0,16,6,35,90,38,110,816,555,42,14,169,4816,0,231,134,80,0,46,3761,166,1832,0,1235,12,0,0,0,0,0,0,0,57,192,135,45839,8298,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_267",31.6,5226.1,7.35,1,29744,66762,1.46,9,53,32,26,60,69,131,923,307,23,35,110,4398,86,184,59,60,0,31,3669,165,1818,0,1058,0,15,0,0,0,0,30,10,310,52,0,44646,8191,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_268",31.7,5248.53,7.36,1,29249,65599,1.27,0,6,0,15,53,43,111,957,290,24,14,131,3810,57,231,116,124,0,63,3878,231,1945,0,1120,0,0,0,0,38,0,35,22,160,151,138,43461,8193,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_269",31.8,5270.96,7.35,1,29332,66121,1.17,0,0,8,25,73,35,72,813,355,25,25,156,4967,49,223,47,130,0,107,3828,166,1931,0,775,0,11,0,18,0,0,0,0,158,177,55,43643,8048,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_270",31.9,5293.39,7.35,1,29134,65244,1.23,0,12,23,23,55,49,110,897,364,0,17,118,4543,61,133,65,69,0,121,3655,161,1671,0,1027,0,0,0,19,44,0,61,0,59,108,0,43463,8117,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_271",32,5315.82,7.35,1,28824,63650,1.37,0,16,19,16,69,36,132,881,243,19,25,106,3861,64,170,99,35,0,138,3465,18,1721,0,1028,0,0,0,12,0,0,0,0,0,33,109,43004,8151,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_272",32.1,5338.25,7.36,1,28908,64750,1.35,0,14,10,12,42,52,129,915,300,0,15,141,5130,32,171,144,35,0,12,3098,29,1643,0,1076,5,0,0,20,0,67,38,0,111,85,0,43099,8191,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_273",32.2,5360.68,7.37,1,29690,68048,1.3,0,5,12,17,65,70,129,961,348,30,0,147,5610,100,134,44,101,0,140,3302,83,1642,0,1317,0,0,0,4,0,0,82,0,59,200,0,44612,8688,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_274",32.3,5383.11,7.37,1,29673,67052,1.4,0,26,0,10,71,47,144,818,327,15,35,165,4755,84,118,144,67,0,151,3465,173,1879,0,953,0,0,0,12,0,59,0,0,318,168,0,44496,8335,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_275",32.4,5405.54,7.37,1,29606,66400,1.31,5,20,21,0,40,46,155,1021,381,0,30,139,4830,145,244,92,127,0,46,3375,11,1784,0,1279,0,0,0,0,0,77,0,0,136,0,47,43919,8249,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_276",32.5,5427.97,7.38,1,29133,65034,1.29,0,39,18,0,23,36,117,818,291,18,0,119,4599,209,165,73,83,0,96,3544,24,1872,0,1072,0,0,0,0,0,0,0,0,52,185,100,43290,8031,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_277",32.6,5450.4,7.38,1,28928,65811,1.29,0,4,20,26,56,49,150,924,652,0,39,175,5504,96,317,42,0,0,47,3285,19,1776,0,909,0,8,0,12,0,0,72,45,200,171,86,42567,8342,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_278",32.7,5472.82,7.37,1,28933,64154,1.17,48,23,37,20,42,32,88,955,487,0,45,125,4398,91,68,112,0,0,76,3234,239,1794,0,1061,0,0,0,28,0,0,0,0,95,148,17,42366,8253,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_279",32.8,5495.25,7.37,1,29618,65434,1.24,0,0,6,5,30,63,136,746,296,29,0,96,4599,104,208,96,0,0,165,3284,185,1631,0,1034,6,0,0,0,0,0,46,0,26,34,0,44152,8278,TRUE,"HER24L_3A"
"HER24L","HER24L_3A_280",32.9,5517.68,7.36,1,29486,65842,1.44,0,7,30,0,45,52,143,782,451,12,0,155,4574,0,94,109,21,0,53,3149,230,1914,0,1093,0,0,0,0,0,0,17,0,200,205,60,44161,8142,TRUE,"HER24L_3A"
"HER24L","HER24L_3B_21",33,5540.11,7.36,1,31858,70399,1.23,0,0,23,0,109,39,113,1021,315,27,0,101,4445,83,173,149,129,0,0,4162,0,1643,0,1289,0,9,0,0,0,16,39,0,96,92,0,47633,8514,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_22",33.1,5562.54,7.39,1,31287,69167,1.23,0,38,21,18,85,48,70,975,274,21,19,104,4606,104,153,77,77,0,54,3870,22,1657,0,1120,0,0,0,0,0,9,0,0,80,197,0,46975,8358,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_23",33.2,5584.97,7.39,1,31004,67975,1.28,19,13,21,26,62,46,81,970,282,0,8,84,3626,29,187,109,88,0,6,4006,55,1596,0,1261,0,0,0,0,0,0,0,0,171,97,44,46364,8515,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_24",33.3,5607.4,7.38,1,30949,67951,1.36,34,39,35,5,112,46,155,976,253,15,0,55,2951,149,234,58,134,0,126,3973,147,1604,0,1063,0,0,0,8,147,0,37,0,39,58,0,46852,8451,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_25",33.4,5629.83,7.37,1,30823,66162,1.44,0,0,0,10,77,47,160,857,253,26,23,68,2489,40,104,80,0,0,117,3660,129,1864,0,1083,0,5,0,6,0,0,0,0,96,76,19,46417,8328,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_26",33.5,5652.26,7.36,1,30274,67540,1.52,0,0,17,26,101,44,135,1038,439,0,29,118,4309,96,176,99,32,0,132,3694,53,1721,0,1053,7,12,0,11,0,0,0,0,0,70,0,45779,8209,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_27",33.6,5674.69,7.36,1,28709,66030,1.4,0,16,17,22,63,48,97,892,421,0,11,131,4610,89,129,87,87,0,95,3491,248,1903,31,1025,0,15,0,0,0,0,0,0,89,197,0,43910,8118,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_28",33.7,5697.12,7.35,1,29583,66377,1.35,7,23,28,36,78,46,144,998,352,4,27,136,3787,34,155,59,87,0,70,3647,107,1882,0,1276,0,12,0,7,0,23,124,0,228,208,7,44438,8188,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_29",33.8,5719.55,7.35,1,28532,64903,1.34,0,27,44,40,78,54,90,943,400,20,22,109,4344,38,205,65,50,0,68,3386,81,1746,0,1009,8,0,0,0,0,0,50,0,110,258,138,43226,8142,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_30",33.9,5741.98,7.36,1,28200,62665,1.2,0,46,23,0,58,52,174,966,408,0,22,114,3626,82,142,123,7,0,75,3194,0,1863,0,1047,0,0,0,11,8,0,0,0,24,19,66,42241,8029,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_31",34,5764.41,7.36,1,27992,62962,1.23,0,5,13,0,74,42,163,974,269,19,13,122,3996,46,156,117,92,0,77,3131,13,1873,0,1218,0,9,0,0,0,0,0,0,192,0,0,42276,7935,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_32",34.1,5786.84,7.37,1,28716,65405,1.27,0,24,16,17,54,54,151,1060,314,30,23,107,4098,54,126,48,23,0,0,3360,222,2199,0,1134,0,10,0,0,0,12,54,0,151,75,30,43431,8374,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_33",34.2,5809.27,7.38,1,29686,67043,1.72,10,21,26,37,72,37,129,1171,315,29,43,113,4606,67,154,116,76,0,30,3375,284,2120,0,970,12,31,0,5,21,0,0,0,50,100,0,44559,8322,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_34",34.3,5831.7,7.39,1,30190,68325,1.27,0,21,22,28,84,46,269,1279,395,16,45,121,4798,40,151,28,29,0,41,3712,190,1998,0,1253,0,0,0,0,0,0,54,0,95,256,86,44420,8589,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_35",34.4,5854.13,7.4,1,29482,67036,1.44,18,44,37,16,69,29,175,1243,358,14,19,160,5432,133,162,9,98,0,121,3456,61,2012,0,1127,0,7,0,16,0,0,0,0,103,232,28,43008,8646,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_36",34.5,5876.56,7.39,1,29338,68021,1.4,42,38,33,0,80,49,309,1364,410,19,0,266,6947,137,203,101,76,0,0,3347,118,1809,0,1076,0,0,0,32,0,0,0,0,75,88,115,42674,8365,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_37",34.6,5898.99,7.37,1,28566,66667,1.31,0,33,28,22,61,49,214,1430,404,0,28,156,6481,13,190,44,120,0,129,3410,34,2054,0,1081,0,0,0,45,0,0,39,0,0,86,66,42215,8099,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_38",34.7,5921.41,7.37,1,28331,68008,1.27,0,32,26,34,63,56,179,1324,424,30,20,281,9312,69,176,67,86,10,5,2992,323,1923,0,1268,0,10,0,0,0,0,107,0,39,63,9,41082,7828,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_39",34.8,5943.84,7.36,1,27971,64759,1.34,0,58,54,25,65,56,129,1202,545,5,9,178,5840,47,175,98,37,0,63,2950,194,2022,0,1291,0,0,0,0,0,0,0,0,23,99,0,41216,8267,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_40",34.9,5966.27,7.36,1,27789,64253,1.52,0,29,33,12,85,60,276,1196,433,40,0,152,5471,0,187,93,52,0,56,3297,326,1997,0,1187,10,0,0,0,0,0,0,34,189,265,27,40600,7961,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_41",35,5988.7,7.36,1,27905,64165,1.24,7,23,21,8,56,40,127,1105,353,21,17,180,6059,109,140,39,161,0,94,3257,147,1829,24,1150,0,0,0,12,7,0,24,0,104,219,31,40657,7916,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_42",35.1,6015.78,7.36,1,27210,61687,1.27,0,46,8,14,65,26,121,1179,301,5,26,98,4018,54,120,0,0,0,118,3260,209,2028,0,1029,0,0,0,0,0,0,0,0,161,85,0,40124,8387,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_43",35.2,6042.87,7.37,1,27575,64105,1.31,29,28,36,27,67,40,161,1241,346,22,12,163,6295,156,193,106,138,0,95,3366,112,1909,0,827,0,8,0,17,0,0,36,0,10,115,19,40178,8076,TRUE,"HER24L_3B"
"HER24L","HER24L_3B_44",35.3,6069.95,7.38,1,28241,64974,1.29,0,18,53,27,81,45,229,1098,261,38,30,133,4944,24,152,98,162,0,61,3282,248,2085,0,898,7,0,0,28,0,0,0,209,216,134,0,42033,8196,TRUE,"HER24L_3B"
