"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_107",21.6,1021.7,6.65,1,32763.17969,71640,1.41,47,33,485,43,26,2838,20,187,51,86,2809,156,793,53753,8355,62108,6.43363255535607,0.155433185124551,-0.264692554227082,-2.687641329471,-2.42294877524392
"HER34L","HER34L_1A","HER34L_1A_108",21.7,1028.54,6.65,1,33298.875,72306,1.46,61,44,475,69,40,3082,47,177,105,136,2823,8,901,54324,8293,62617,6.55058483058001,0.152658125322141,-0.449916870678998,-2.37912517011638,-1.92920829943738
"HER34L","HER34L_1A","HER34L_1A_109",21.8,1035.38,6.65,1,33506.30859,73223,1.34,57,49,482,93,36,3460,NA,163,95,13,2844,126,937,54645,8369,63014,6.529453937149,0.153152163967426,-0.640779195042629,-2.28612381593997,-1.64534462089734
"HER34L","HER34L_1A","HER34L_1A_110",21.9,1042.22,6.66,1,33405.03516,73593,1.42,56,43,513,60,24,3563,115,217,89,70,2814,NA,778,55171,8409,63580,6.56094660482816,0.152417030686411,-0.333144446528538,-2.47907572947721,-2.14593128294867
"HER34L","HER34L_1A","HER34L_1A_111",22,1049.07,6.65,1,33663.17188,73183,1.37,60,27,505,101,11,2796,NA,206,60,23,2859,107,976,55372,8374,63746,6.61237162646286,0.151231669435816,-1.31928365083693,-2.92872156327103,-1.6094379124341
"HER34L","HER34L_1A","HER34L_1A_112",22.1,1055.91,6.65,1,33656.16797,73798,1.56,57,37,631,114,36,3228,84,209,137,73,2474,NA,1105,55098,8594,63692,6.411217128229,0.155976623470906,-1.12528053575027,-2.83638794989699,-1.71110741414672
"HER34L","HER34L_1A","HER34L_1A_113",22.2,1062.75,6.65,1,34145.41406,76860,1.47,46,21,815,45,55,6911,100,200,73,94,2647,NA,977,54537,8448,62985,6.45561079545455,0.154904010121569,-0.762140052046897,-3.65866567551744,-2.89652562347054
"HER34L","HER34L_1A","HER34L_1A_114",22.3,1069.59,6.66,1,34625.26953,81730,1.28,58,31,959,49,52,11998,NA,217,143,71,2400,153,1195,54155,8581,62736,6.31103600978907,0.15845258978857,-0.45783309362548,-3.43190387039829,-2.97407077677281
"HER34L","HER34L_1A","HER34L_1A_115",22.4,1076.43,6.67,1,34037.3125,78305,1.34,40,24,789,74,27,8501,113,218,124,113,2490,NA,1073,54553,8320,62873,6.55685096153846,0.15251223580738,-1.12601126285622,-3.49271249049793,-2.3667012276417
"HER34L","HER34L_1A","HER34L_1A_116",22.5,1083.27,6.68,1,34701.71094,81377,1.53,53,51,949,127,58,9784,61,167,120,64,2494,50,1161,55673,8502,64175,6.54822394730652,0.152713164370521,-0.912361453734265,-2.9235831658856,-2.01122171215134
"HER34L","HER34L_1A","HER34L_1A_117",22.6,1090.11,6.67,1,34704.48828,78988,1.36,53,20,740,144,56,9842,NA,228,102,5,2375,5,1038,54255,8421,62676,6.44282151763448,0.155211501244125,-1.97408102602201,-3.61091791264422,-1.63683688662221
"HER34L","HER34L_1A","HER34L_1A_118",22.7,1096.95,6.66,1,34542.71094,78185,1.17,58,62,853,62,62,8037,NA,191,148,83,2261,70,1150,54815,8556,63371,6.40661524076671,0.156088661862629,0,-2.62162516244659,-2.62162516244659
"HER34L","HER34L_1A","HER34L_1A_119",22.8,1103.79,6.65,1,34311.57031,76271,1.25,66,43,754,71,50,5359,25,163,127,NA,2436,193,1143,55576,8598,64174,6.46382879739474,0.15470706779905,-0.501479761347753,-2.86419225231439,-2.36271249096664
"HER34L","HER34L_1A","HER34L_1A_120",22.9,1110.63,6.65,1,33726.96875,74135,1.23,51,49,549,120,65,4549,21,202,129,46,2723,181,914,54109,8380,62489,6.45692124105012,0.154872572030531,-0.895671444671419,-2.4162781433989,-1.52060669872748
"HER34L","HER34L_1A","HER34L_1A_121",23,1117.48,6.65,1,34145.93359,75344,1.27,36,48,578,9,99,4759,62,141,16,NA,2658,78,851,55650,8546,64196,6.51181839457056,0.153566936208446,1.67397643357167,-2.48837285776449,-4.16234929133616
"HER34L","HER34L_1A","HER34L_1A_122",23.1,1124.32,6.65,1,34165.03516,74441,1.49,43,54,558,87,31,4161,80,170,48,67,2896,113,1030,55155,8386,63541,6.57703315048891,0.152044238962923,-0.476924072090309,-2.33537491581704,-1.85845084372673
"HER34L","HER34L_1A","HER34L_1A_123",23.2,1131.16,6.66,1,34181.74609,74475,1.34,54,49,522,89,49,3674,96,207,64,83,3111,NA,808,55231,8443,63674,6.5416321212839,0.152867049302022,-0.596816071621513,-2.36584728977201,-1.7690312181505
"HER34L","HER34L_1A","HER34L_1A_124",23.3,1138,6.68,1,34184.20313,74456,1.46,72,36,567,103,66,4602,77,240,100,76,2917,NA,1081,54562,8467,63029,6.44407700484233,0.155181261683956,-1.05121004977353,-2.75684036527164,-1.70563031549812
"HER34L","HER34L_1A","HER34L_1A_125",23.4,1144.84,6.69,1,34449.02344,74803,1.41,60,43,554,102,59,4629,92,193,40,126,3031,NA,845,54834,8459,63293,6.48232651613666,0.154265601634023,-0.863772697590709,-2.55596457105372,-1.69219187346301
"HER34L","HER34L_1A","HER34L_1A_126",23.5,1151.68,6.69,1,34573.94141,75216,1.57,56,37,530,108,12,5012,50,247,108,5,3088,63,1095,54731,8190,62921,6.68266178266178,0.149640971295975,-1.07121331448,-2.66195909390194,-1.59074577942195
"HER34L","HER34L_1A","HER34L_1A_127",23.6,1158.52,6.68,1,34802.35156,75008,1.4,64,35,598,67,75,4173,141,205,77,22,3106,106,694,55422,8407,63829,6.59236350660164,0.151690664357115,-0.649344557901552,-2.83824269246122,-2.18889813455967
"HER34L","HER34L_1A","HER34L_1A_128",23.7,1165.36,6.68,1,34653.59766,76229,1.25,45,44,566,115,25,4504,NA,191,114,39,2938,NA,1130,55593,8748,64341,6.35493827160494,0.157357940747936,-0.960742494444989,-2.55440444428492,-1.59366194983993
"HER34L","HER34L_1A","HER34L_1A_129",23.8,1172.2,6.68,1,34591.68359,74509,1.38,47,28,531,100,46,3824,73,172,132,31,3060,89,981,55379,8328,63707,6.6497358309318,0.150381913721808,-1.27296567581289,-2.94255751106674,-1.66959183525385
"HER34L","HER34L_1A","HER34L_1A_130",23.9,1179.04,6.67,1,34661.56641,75188,1.54,60,46,574,73,34,3812,NA,209,17,66,3108,NA,791,55691,8678,64369,6.41749250979488,0.155824100842147,-0.461818044659296,-2.52398799983047,-2.06216995517118
"HER34L","HER34L_1A","HER34L_1A_131",24,1185.88,6.66,1,34860.69531,75748,1.33,72,33,554,79,79,4673,32,213,113,184,2957,NA,779,55751,8591,64342,6.48946571993947,0.15409589065667,-0.872940291000541,-2.8206571252808,-1.94771683428026
"HER34L","HER34L_1A","HER34L_1A_132",24.1,1192.73,6.66,1,34838.75391,76316,1.39,58,37,557,50,37,4238,10,235,101,7,2853,NA,939,56437,8674,65111,6.50645607562831,0.153693498945727,-0.301105092783922,-2.71164732728306,-2.41054223449914
"HER34L","HER34L_1A","HER34L_1A_133",24.2,1199.57,6.66,1,34454.22266,73641,1.22,33,27,553,59,36,4289,NA,208,89,83,2884,41,788,54745,8190,62935,6.68437118437118,0.149602703443237,-0.78170057790139,-3.01952113551801,-2.23782055761662
"HER34L","HER34L_1A","HER34L_1A_134",24.3,1206.41,6.65,1,34713.59766,74883,1.18,24,23,523,80,62,4890,36,218,73,14,2675,NA,837,55225,8700,63925,6.34770114942529,0.157537347215935,-1.24653241874473,-3.12408724813577,-1.87755482939104
"HER34L","HER34L_1A","HER34L_1A_135",24.4,1213.25,6.65,1,34776.01953,76457,1.33,39,62,552,25,23,5541,104,186,152,116,2874,NA,1017,55114,8945,64059,6.16143096702068,0.162299960082738,0.908258560176891,-2.186413661232,-3.09467222140889
"HER34L","HER34L_1A","HER34L_1A_136",24.5,1220.09,6.64,1,34753.80078,76467,1.42,55,29,571,51,39,4432,NA,180,50,109,2875,305,1044,55860,8780,64640,6.3621867881549,0.157178660938059,-0.564529802737852,-2.98009337966954,-2.41556357693168
"HER34L","HER34L_1A","HER34L_1A_137",24.6,1226.93,6.64,1,35221.94141,78088,1.35,49,32,558,94,75,5774,92,195,54,87,3273,105,941,56272,8647,64919,6.507690528507,0.153664344611885,-1.07755887947028,-2.85862305958158,-1.78106418011131
"HER34L","HER34L_1A","HER34L_1A_138",24.7,1233.77,6.64,1,35572.66016,77470,1.51,52,65,670,47,60,5262,33,199,213,70,3191,NA,1026,56136,8698,64834,6.45389744768912,0.154945133247827,0.324239668185579,-2.33289044248937,-2.65713011067495
"HER34L","HER34L_1A","HER34L_1A_139",24.8,1240.61,6.65,1,34759.72266,75522,1.63,67,60,596,75,71,4044,12,206,79,111,3013,NA,628,55899,8725,64624,6.40676217765043,0.156085082022934,-0.22314355131421,-2.29589610484325,-2.07275255352904
"HER34L","HER34L_1A","HER34L_1A_140",24.9,1247.45,6.65,1,34925.08203,76189,1.35,77,34,522,77,75,3995,NA,191,100,139,2910,70,889,56653,8815,65468,6.42688598979013,0.155596349707871,-0.817444897237522,-2.73130706326648,-1.91386216602895
"HER34L","HER34L_1A","HER34L_1A_141",25,1254.29,6.65,1,35053.45313,76553,1.26,49,48,636,52,27,4372,67,181,101,67,2969,57,893,56753,8544,65297,6.64243913857678,0.150547107641887,-0.0800427076735364,-2.58399755243223,-2.50395484475869
"HER34L","HER34L_1A","HER34L_1A_142",25.1,1261.54,6.67,1,34619.78516,76045,1.32,67,76,702,51,70,5184,NA,181,30,88,2938,NA,1144,55160,8326,63486,6.62503002642325,0.150942712110225,0.398907707562005,-2.22320006373948,-2.62210777130149
"HER34L","HER34L_1A","HER34L_1A_143",25.2,1268.79,6.7,1,32793.01953,71944,1.53,56,31,531,80,60,3628,58,180,52,21,2519,47,1089,53702,8383,62085,6.40605988309674,0.156102193586831,-0.948039430188735,-2.84077481675679,-1.89273538656806
"HER34L","HER34L_1A","HER34L_1A_145",25.4,1283.28,6.74,1,33026.76172,71106,1.27,48,24,477,58,35,3645,71,194,127,87,2709,91,807,53360,8028,61388,6.64673642252118,0.150449775112444,-0.882389180198474,-2.9894626605404,-2.10707348034192
"HER34L","HER34L_1A","HER34L_1A_146",25.5,1290.53,6.73,1,33174.97266,71252,1.82,78,11,487,86,25,3414,10,122,25,10,2862,NA,759,53377,8262,61639,6.46054224158799,0.154785769151507,-2.05645202345514,-3.79036885028422,-1.73391682682908
"HER34L","HER34L_1A","HER34L_1A_147",25.6,1297.77,6.7,1,33932.12109,74049,1.31,45,41,606,98,83,4071,62,187,142,97,2751,NA,961,54786,8448,63234,6.48508522727273,0.154199978096594,-0.871395411966264,-2.69330791936501,-1.82191250739874
"HER34L","HER34L_1A","HER34L_1A_148",25.7,1305.02,6.68,1,34025.71484,74018,1.33,68,37,610,152,71,4402,NA,170,81,163,2850,NA,817,54469,8173,62642,6.66450507769485,0.150048651526556,-1.41296260820205,-2.80254104452313,-1.38957843632108
"HER34L","HER34L_1A","HER34L_1A_149",25.8,1312.27,6.66,1,33484.05078,71907,1.35,65,14,551,61,46,3563,71,145,85,89,2831,50,931,53316,8556,61872,6.23141654978962,0.1604771550754,-1.47181653455805,-3.67267747953766,-2.2008609449796
"HER34L","HER34L_1A","HER34L_1A_150",25.9,1319.51,6.67,1,34547.00391,75041,1.61,60,19,573,114,83,4520,101,194,76,81,2840,79,1059,55044,8627,63671,6.38043352266141,0.156729162124846,-1.79175946922805,-3.4064467375483,-1.61468726832024
"HER34L","HER34L_1A","HER34L_1A_151",26,1326.76,6.68,1,34469.81641,75197,1.48,50,43,549,60,50,4367,31,199,40,34,2807,NA,937,55087,8671,63758,6.35301579979241,0.157405558480222,-0.333144446528538,-2.54689832581597,-2.21375387928743
"HER34L","HER34L_1A","HER34L_1A_152",26.1,1334.01,6.69,1,34541.27344,75632,1.24,68,41,591,78,52,4324,14,227,91,106,2617,150,945,55536,8710,64246,6.37611940298507,0.156835205992509,-0.643136759985284,-2.66824395070179,-2.02510719071651
"HER34L","HER34L_1A","HER34L_1A_153",26.2,1341.25,6.69,1,35005.88672,75695,1.22,64,52,593,53,46,4587,7,128,90,7,2855,7,919,55695,8843,64538,6.29820196765803,0.158775473561361,-0.0190481949706945,-2.4339506804163,-2.4149024854456
"HER34L","HER34L_1A","HER34L_1A_154",26.3,1348.5,6.69,1,34751.11719,75465,1.26,63,39,581,61,86,3945,39,184,165,92,2999,221,1169,55485,8440,63925,6.57405213270142,0.152113183743354,-0.447312218043665,-2.70118911072226,-2.2538768926786
"HER34L","HER34L_1A","HER34L_1A_155",26.4,1355.74,6.69,1,34617.48828,75648,1.39,75,47,559,49,49,4108,118,240,122,113,2947,NA,1012,55709,8660,64369,6.43290993071593,0.155450645317633,-0.0416726964005681,-2.47600187144504,-2.43432917504447
"HER34L","HER34L_1A","HER34L_1A_156",26.5,1362.99,6.69,1,34624.50391,74976,1.58,61,35,598,50,16,4490,NA,161,17,89,3014,NA,937,55254,8454,63708,6.53584102200142,0.153002497556738,-0.356674943938732,-2.83824269246122,-2.48156774852249
"HER34L","HER34L_1A","HER34L_1A_157",26.6,1370.24,6.7,1,34600.28516,75049,1.36,55,32,639,83,36,4888,NA,207,90,20,3114,41,1019,54486,8671,63157,6.28370430169531,0.159141797893037,-0.953104704996871,-2.99416855157781,-2.04106384658094
"HER34L","HER34L_1A","HER34L_1A_158",26.7,1377.48,6.71,1,34484.67578,75525,1.39,75,30,678,94,49,5149,50,176,72,125,3243,59,1099,54399,8457,62856,6.43242284498049,0.15546241658854,-1.14209740060785,-3.11794990627824,-1.97585250567039
"HER34L","HER34L_1A","HER34L_1A_159",26.8,1384.73,6.7,1,34050.95313,74769,1.41,68,25,549,40,43,4721,91,127,NA,NA,2973,NA,1145,54291,8678,62969,6.25616501498041,0.159842331141442,-0.470003629245736,-3.08922261664133,-2.61921898739559
"HER34L","HER34L_1A","HER34L_1A_160",26.9,1391.98,6.7,1,33750.14063,74460,1.39,55,32,590,75,59,5031,NA,227,39,121,2942,15,1141,53431,8403,61834,6.35856241818398,0.157268252512586,-0.851752210736584,-2.91438663410004,-2.06263442336345
"HER34L","HER34L_1A","HER34L_1A_161",27,1399.22,6.7,1,33597.25781,73078,1.11,52,32,611,61,13,4563,50,213,131,166,3011,NA,1025,53021,8440,61461,6.28210900473934,0.159182210822127,-0.645137961373585,-2.94936105637187,-2.30422309499828
"HER34L","HER34L_1A","HER34L_1A_162",27.1,1406.47,6.7,1,33436.46875,72109,1.39,64,53,641,95,35,4508,42,144,102,NA,3084,NA,1003,51988,8255,60243,6.29775893397941,0.158786643071478,-0.583584978048419,-2.49273754336855,-1.90915256532013
"HER34L","HER34L_1A","HER34L_1A_163",27.2,1413.72,6.71,1,32967.58984,72035,1.42,47,24,574,95,51,4191,58,204,66,21,2826,NA,1193,52501,8387,60888,6.25980684392512,0.159749338107846,-1.3758230612526,-3.17457556597162,-1.79875250471903
"HER34L","HER34L_1A","HER34L_1A_164",27.3,1420.96,6.73,1,33229.94531,72793,1.28,30,9,559,65,10,4982,92,86,84,50,2718,95,1061,52925,8425,61350,6.28189910979228,0.15918752952291,-1.97716269255942,-4.12892489581888,-2.15176220325946
"HER34L","HER34L_1A","HER34L_1A_165",27.4,1428.21,6.74,1,33415.83594,73334,1.33,48,14,513,71,49,5268,49,184,135,83,2742,259,1180,52741,8315,61056,6.34287432351173,0.157657230617546,-1.62362254742606,-3.60121851555551,-1.97759596812945
"HER34L","HER34L_1A","HER34L_1A_166",27.5,1435.46,6.76,1,33113.95703,71019,1.48,46,20,577,97,50,4420,26,179,17,78,2818,NA,989,51788,8143,59931,6.35981824880265,0.157237197806442,-1.57897870494939,-3.36210999295411,-1.78313128800472
"HER34L","HER34L_1A","HER34L_1A_167",27.6,1442.7,6.77,1,32857.69531,71003,1.35,67,32,548,96,69,4442,89,179,87,25,2744,NA,1044,51773,8299,60072,6.23846246535727,0.160295907133062,-1.09861228866811,-2.84053938414829,-1.74192709548018
"HER34L","HER34L_1A","HER34L_1A_168",27.7,1449.95,6.76,1,33254.52344,71491,1.45,48,33,615,40,59,4480,NA,234,35,13,2831,119,1119,52079,8362,60441,6.22805548911744,0.160563758904741,-0.192371892647456,-2.92511470634004,-2.73274281369258
"HER34L","HER34L_1A","HER34L_1A_169",27.8,1457.19,6.76,1,33459.4375,73711,1.44,71,29,592,65,31,4843,NA,195,174,94,3013,202,1149,52783,8617,61400,6.12544969246838,0.163253320197791,-0.807091439909163,-3.01621080489753,-2.20911936498837
"HER34L","HER34L_1A","HER34L_1A_170",27.9,1464.44,6.77,1,33828.03125,75202,1.34,61,47,629,130,44,4580,43,284,142,110,2953,161,1551,53531,8583,62114,6.23686356751718,0.160337000990081,-1.01738684874552,-2.59398365499038,-1.57659680624486
"HER34L","HER34L_1A","HER34L_1A_171",28,1471.69,6.78,1,34418.46484,74608,1.49,39,39,543,70,35,4244,43,263,28,NA,3594,NA,1019,54504,8692,63196,6.27059364933272,0.159474533979158,-0.584933595919713,-2.63354767380429,-2.04861407788458
"HER34L","HER34L_1A","HER34L_1A_172",28.1,1478.93,6.8,1,34681.30859,76491,1.31,47,68,655,94,43,4397,23,186,96,NA,3756,20,1014,55808,8677,64485,6.43171603088625,0.155479501146789,-0.323787077093897,-2.26512753045915,-1.94134045336525
"HER34L","HER34L_1A","HER34L_1A_173",28.2,1486.18,6.8,1,34541.48438,76179,1.34,62,31,530,71,49,3194,146,197,38,127,3927,19,1028,56154,8610,64764,6.52195121951219,0.153328347045625,-0.828692672556169,-2.83888980206102,-2.01019712950485
"HER34L","HER34L_1A","HER34L_1A_174",28.3,1493.43,6.8,1,35067.77344,76575,1.43,46,18,503,35,13,2951,84,220,116,118,3961,114,970,57074,8690,65764,6.56777905638665,0.152258471458107,-0.664976303593249,-3.33021841220357,-2.66524210861033
"HER34L","HER34L_1A","HER34L_1A_175",28.4,1500.67,6.82,1,35188.72656,77227,1.34,60,35,659,288,58,3280,NA,196,32,111,4226,31,975,56400,9027,65427,6.24792289797275,0.160053191489362,-2.10761241864653,-2.93537547301309,-0.827763054366561
"HER34L","HER34L_1A","HER34L_1A_176",28.5,1507.92,6.84,1,35132.51563,76000,1.31,45,24,608,92,7,2579,NA,176,159,54,4017,102,828,56523,8876,65399,6.36807120324471,0.157033420023707,-1.34373474670109,-3.23212105161822,-1.88838630491713
"HER34L","HER34L_1A","HER34L_1A_177",28.6,1515.17,6.85,1,34938.94531,74646,1.77,55,20,611,48,39,1773,NA,133,112,52,4214,NA,892,56602,8421,65023,6.72152950955943,0.148775661637398,-0.8754687373539,-3.4193646856176,-2.5438959482637
"HER34L","HER34L_1A","HER34L_1A_178",28.7,1522.41,6.84,1,35154.15625,75867,1.47,43,57,547,69,16,1596,7,234,109,143,4451,163,748,56993,8804,65797,6.47353475692867,0.154475110978541,-0.191055236762709,-2.26139753458743,-2.07034229782472
"HER34L","HER34L_1A","HER34L_1A_179",28.8,1529.66,6.84,1,35390.33203,75864,1.51,52,44,579,124,23,1782,37,185,NA,NA,4189,167,975,57203,8579,65782,6.66779344911994,0.149974651679108,-1.03609193168678,-2.57711284365473,-1.54102091196796
"HER34L","HER34L_1A","HER34L_1A_180",28.9,1536.91,6.84,1,35489.11719,76321,1.31,42,23,558,35,9,2250,40,186,72,62,4202,86,769,57211,8718,65929,6.56239963294334,0.1523832829351,-0.419853845560264,-3.18886474645216,-2.7690109008919
"HER34L","HER34L_1A","HER34L_1A_181",29,1544.15,6.85,1,35511.64844,76993,1.22,45,18,526,61,11,2447,40,261,188,110,4277,NA,905,57660,8665,66325,6.65435660703982,0.15027748872702,-1.22050210627715,-3.37492945484155,-2.1544273485644
"HER34L","HER34L_1A","HER34L_1A_182",29.1,1551.4,6.87,1,35378.15234,76891,1.38,62,45,564,84,29,2242,NA,199,27,151,4327,NA,873,57678,8634,66312,6.68033356497568,0.149693123894726,-0.624154309072994,-2.52839176172774,-1.90423745265475
"HER34L","HER34L_1A","HER34L_1A_183",29.2,1558.64,6.88,1,35489.66016,76180,1.45,56,21,525,153,49,2156,46,190,69,60,4183,53,711,57241,8752,65993,6.54033363802559,0.152897398717702,-1.98591548366901,-3.2188758248682,-1.23296034119919
"HER34L","HER34L_1A","HER34L_1A_184",29.3,1565.89,6.89,1,35149.90625,75082,1.56,47,22,526,93,9,1611,52,195,95,43,3940,NA,900,57490,8482,65972,6.77788257486442,0.147538702383023,-1.44155703979494,-3.17425875937939,-1.73270171958445
"HER34L","HER34L_1A","HER34L_1A_185",29.4,1573.14,6.9,1,35522.55469,77439,1.61,67,33,580,69,45,2566,18,185,61,62,4032,35,774,57753,8937,66690,6.46223564954683,0.154745208041141,-0.737598943130779,-2.86652054207398,-2.12892159894321
"HER34L","HER34L_1A","HER34L_1A_186",29.5,1580.38,6.91,1,35496.44531,76733,1.44,53,26,544,82,8,2206,21,177,51,97,4155,NA,811,57985,8762,66747,6.61778132846382,0.151108045184099,-1.14862270924277,-3.04085270883446,-1.89222999959169
"HER34L","HER34L_1A","HER34L_1A_187",29.6,1587.63,6.92,1,35534.46875,76037,1.4,65,15,584,95,40,2481,23,131,21,25,4242,13,648,57342,8650,65992,6.62913294797688,0.150849290223571,-1.84582669049833,-3.66185078172602,-1.81602409122769
"HER34L","HER34L_1A","HER34L_1A_188",29.7,1594.88,6.93,1,35402.20313,75806,1.35,46,49,609,95,57,2041,41,149,162,84,4075,NA,590,57400,8589,65989,6.68296658516707,0.149634146341463,-0.662056593489914,-2.51999796959927,-1.85794137610936
"HER34L","HER34L_1A","HER34L_1A_189",29.8,1602.12,6.94,1,35101.44141,75703,1.58,53,43,607,40,13,1725,5,198,45,45,4192,209,752,57188,8584,65772,6.66216216216216,0.150101419878296,0.0723206615796261,-2.64732867536594,-2.71964933694556
"HER34L","HER34L_1A","HER34L_1A_190",29.9,1609.37,6.94,1,35490.67188,76329,1.35,40,26,548,68,14,2117,NA,189,49,53,4230,NA,628,58011,8531,66542,6.80002344391044,0.147058316526176,-0.961411167154625,-3.04817874892653,-2.08676758177191
"HER34L","HER34L_1A","HER34L_1A_191",30,1616.62,6.94,1,35339.71484,75341,1.68,29,44,589,52,7,1668,NA,176,130,28,4296,NA,855,57330,8563,65893,6.69508349877379,0.149363335077621,-0.167054084663166,-2.59423654973333,-2.42718246507016
"HER34L","HER34L_1A","HER34L_1A_192",30.1,1623.48,6.95,1,35296.58594,76110,1.37,30,33,558,318,23,2095,40,213,52,224,4259,NA,857,57506,8226,65732,6.99076100170192,0.143045943032031,-2.2655438213137,-2.82785140091483,-0.562307579601134
"HER34L","HER34L_1A","HER34L_1A_193",30.2,1630.34,6.96,1,35271.0625,75581,1.35,49,56,596,154,49,2079,NA,210,53,126,4202,113,860,56795,8484,65279,6.69436586515794,0.149379346773484,-1.01160091167848,-2.3648889763302,-1.35328806465172
"HER34L","HER34L_1A","HER34L_1A_194",30.3,1637.21,6.97,1,35267.26563,75803,1.44,33,33,608,63,16,2456,5,219,44,17,4170,NA,755,56963,8584,65547,6.63595060577819,0.150694310341801,-0.646627164925052,-2.91366732049969,-2.26704015557463
"HER34L","HER34L_1A","HER34L_1A_195",30.4,1644.07,6.98,1,35022.48828,74240,1.5,60,57,514,65,46,2295,54,180,118,9,4044,NA,662,56139,8432,64571,6.65785104364326,0.150198614154153,-0.131336002061087,-2.19917199762062,-2.06783599555953
"HER34L","HER34L_1A","HER34L_1A_196",30.5,1650.93,6.99,1,35174.85156,75916,1.4,50,66,582,50,13,2244,NA,169,131,NA,4073,49,794,57166,8853,66019,6.45724613125494,0.154864779764195,0.27763173659828,-2.17681570570501,-2.45444744230329
"HER34L","HER34L_1A","HER34L_1A_197",30.6,1657.8,7,1,35523.28125,76896,1.55,60,33,620,102,42,2845,NA,179,NA,72,4087,NA,863,57288,8798,66086,6.51147988179132,0.153574919703952,-1.12846525181779,-2.93321191657266,-1.80474666475487
"HER34L","HER34L_1A","HER34L_1A_198",30.7,1664.66,7,1,35176.91406,76418,1.27,56,19,590,60,20,2555,32,221,81,143,4117,51,775,56754,8700,65454,6.52344827586207,0.153293159953483,-1.14990558305566,-3.43568355773332,-2.28577797467766
"HER34L","HER34L_1A","HER34L_1A_199",30.8,1671.52,7.02,1,35192.21484,75821,1.36,51,23,638,86,22,1793,17,216,125,137,3837,198,945,57236,8904,66140,6.42812219227314,0.155566426724439,-1.31885308032436,-3.32284406741564,-2.00399098709128
"HER34L","HER34L_1A","HER34L_1A_200",30.9,1678.39,7.03,1,35308.89063,75104,1.58,59,27,618,42,71,2011,54,222,85,68,3951,NA,955,56626,8554,65180,6.61982698152911,0.151061349909935,-0.441832752279039,-3.13065159145336,-2.68881883917432
"HER34L","HER34L_1A","HER34L_1A_201",31,1685.25,7.04,1,35409.60156,76128,1.39,57,44,589,46,14,2234,NA,207,66,NA,4056,NA,873,57314,8784,66098,6.52481785063752,0.153260983354852,-0.0444517625708338,-2.59423654973333,-2.54978478716249
"HER34L","HER34L_1A","HER34L_1A_202",31.1,1692.11,7.04,1,35599.78906,76925,1.56,58,36,624,27,29,2198,NA,165,53,6,4161,NA,915,57835,8949,66784,6.46273326628674,0.154733292988675,0.287682072451781,-2.85263142991332,-3.1403135023651
"HER34L","HER34L_1A","HER34L_1A_203",31.2,1698.98,7.05,1,35668.64844,75563,1.42,78,33,585,40,44,2075,NA,177,NA,NA,4056,NA,734,57540,8712,66252,6.60468319559229,0.15140771637122,-0.192371892647456,-2.87510428576538,-2.68273239311792
"HER34L","HER34L_1A","HER34L_1A_204",31.3,1705.84,7.05,1,35763.64844,76268,1.33,28,20,616,71,9,1375,45,198,113,122,4251,NA,554,58010,8855,66865,6.5511010728402,0.152646095500776,-1.26694760348732,-3.42751468997953,-2.1605670864922
"HER34L","HER34L_1A","HER34L_1A_205",31.4,1712.7,7.06,1,35522.88281,75319,1.5,23,40,566,70,43,1289,46,204,66,28,4393,107,812,57034,8673,65707,6.57604058572582,0.152067187993127,-0.559615787935423,-2.64971462408925,-2.09009883615382
"HER34L","HER34L_1A","HER34L_1A_206",31.5,1719.57,7.06,1,35508.88281,75451,1.42,51,15,563,70,21,1295,117,154,110,NA,4172,NA,719,57499,8532,66031,6.73921706516643,0.14838518930764,-1.54044504094715,-3.62522942703748,-2.08478438609033
"HER34L","HER34L_1A","HER34L_1A_207",31.6,1726.43,7.07,1,35386.91406,75730,1.27,42,44,568,32,16,1545,7,178,32,59,4218,NA,766,57093,8948,66041,6.38053196244971,0.156726744084213,0.318453731118535,-2.55793178480289,-2.87638551592142
"HER34L","HER34L_1A","HER34L_1A_208",31.7,1733.3,7.07,1,35371.96094,75659,1.21,25,33,542,55,19,1615,59,161,90,175,4157,NA,721,57384,8612,65996,6.66326056665118,0.150076676425484,-0.510825623765991,-2.79875843997317,-2.28793281620718
"HER34L","HER34L_1A","HER34L_1A_209",31.8,1740.16,7.08,1,35165.28125,75219,1.27,41,25,508,86,18,1515,NA,135,125,18,3938,252,702,57383,8687,66070,6.60561758950155,0.151386299078124,-1.23547147138531,-3.01160562271028,-1.77613415132497
"HER34L","HER34L_1A","HER34L_1A_210",31.9,1747.02,7.08,1,35316.04297,74816,1.43,52,38,529,75,33,1474,25,163,120,92,3900,151,767,57437,8580,66017,6.69428904428904,0.149381060988561,-0.679901953809925,-2.63340227213191,-1.95350031832199
"HER34L","HER34L_1A","HER34L_1A_211",32,1753.89,7.09,1,35479.97656,75358,1.42,52,23,525,49,31,1924,40,160,114,35,4046,63,736,57535,8382,65917,6.864113576712,0.145685235074303,-0.756326082181477,-3.12790404666247,-2.371577964481
