"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER34L","HER34L_1A","HER34L_1A_129",23.8,1172.2,6.68,1,34591.68359,74509,1.38,-2.92267030467082,-0.0133226453156493,-1.67484561781603,-2.43981853294724,1.95934761160334,-2.82423023185757,1.73653080428812,-1.79015646432703,0.599625173697172,4.63200766206766,2.73753254527805,6.6497358309318,0.150381913721808,-1.27296567581289,-2.94255751106674,-1.66959183525385
"HER34L","HER34L_1A","HER34L_1A_130",23.9,1179.04,6.67,1,34661.56641,75188,1.54,-2.07964023110777,0.424582207979522,-1.62572273961366,-2.37443977132842,2.31638372703973,-1.72509521342686,2.11226857724093,-5.92978783281783,0.744773558996597,4.99780395621135,3.13887376082642,6.41749250979488,0.155824100842147,-0.461818044659296,-2.52398799983047,-2.06216995517118
"HER34L","HER34L_1A","HER34L_1A_131",24,1185.88,6.66,1,34860.69531,75748,1.33,-2.55712367453919,0.235483914591083,-1.70145756448147,-1.70145756448147,2.36628631594345,-0.863128374077027,1.90878444411539,-6.08348419915535,0.575809720528286,4.845184363963,2.97510261759329,6.48946571993947,0.15409589065667,-0.872940291000541,-2.8206571252808,-1.94771683428026
"HER34L","HER34L_1A","HER34L_1A_132",24.1,1192.73,6.66,1,34838.75391,76316,1.39,-2.06917169256312,0.617601110091805,-1.77493221956518,-2.06917169256312,2.64532481906313,-3.62731631060967,2.24971894574728,-5.70675785228951,1.13912202297454,5.23414011718829,3.36144275252555,6.50645607562831,0.153693498945727,-0.301105092783922,-2.71164732728306,-2.41054223449914
"HER34L","HER34L_1A","HER34L_1A_133",24.2,1199.57,6.66,1,34454.22266,73641,1.22,-2.89020071307846,0.0947594634936223,-2.12806066103156,-2.61148731060944,2.1416367886684,-1.79158842441035,1.74487495568854,-2.48473560497029,0.448361097592213,4.68805436239539,2.78838604626194,6.68437118437118,0.149602703443237,-0.78170057790139,-3.01952113551801,-2.23782055761662
"HER34L","HER34L_1A","HER34L_1A_134",24.3,1206.41,6.65,1,34713.59766,74883,1.18,-2.62138349288262,0.46205436109048,-1.40498816855812,-1.65630259683903,2.6957147373088,-3.09138712212835,2.09264109801756,-5.79943732323056,0.931580777251521,5.11975181263487,3.27175591733546,6.34770114942529,0.157537347215935,-1.24653241874473,-3.12408724813577,-1.87755482939104
"HER34L","HER34L_1A","HER34L_1A_135",24.4,1213.25,6.65,1,34776.01953,76457,1.33,-1.78254435372084,0.389678921409962,-2.66758254209089,-2.74762524976443,2.69443164531055,-1.16350514531462,2.03812887311908,-5.92567908011237,0.999916116998095,4.99149811028504,3.17328270388042,6.16143096702068,0.162299960082738,0.908258560176891,-2.186413661232,-3.09467222140889
"HER34L","HER34L_1A","HER34L_1A_136",24.5,1220.09,6.64,1,34753.80078,76467,1.42,-3.06591644088908,-0.117974831171433,-2.5158701039698,-2.77823436843729,1.92971801219382,-1.76663345675881,1.49704189628971,-0.74352872059885,0.484658341847681,4.4635079186853,2.61323175280876,6.3621867881549,0.157178660938059,-0.564529802737852,-2.98009337966954,-2.41556357693168
"HER34L","HER34L_1A","HER34L_1A_137",24.6,1226.93,6.64,1,35221.94141,78088,1.35,-2.99932545923338,-0.169683547544762,-1.94195612909932,-2.16509968041353,2.16546051469013,-2.01849620622165,1.59793473723122,-1.83239392658779,0.352172253876502,4.44213710468341,2.56925033861918,6.507690528507,0.153664344611885,-1.07755887947028,-2.85862305958158,-1.78106418011131
"HER34L","HER34L_1A","HER34L_1A_138",24.7,1233.77,6.64,1,35572.66016,77470,1.51,-1.85770426262214,0.461410132323115,-2.17615799374068,-1.93648514047526,2.52109748070521,-1.78467912760725,2.02104395392113,-6.04735900464857,0.887038205279992,4.88819140600547,3.02360435085897,6.45389744768912,0.154945133247827,0.324239668185579,-2.33289044248937,-2.65713011067495
"HER34L","HER34L_1A","HER34L_1A_139",24.8,1240.61,6.65,1,34759.72266,75522,1.63,-1.94316820731484,0.337875041904456,-1.72330873120182,-1.77737595247209,2.25119475800445,-1.33554320019305,1.95698130769829,-6.05404207148815,0.390089185212294,4.87727758765504,3.02002028219541,6.40676217765043,0.156085082022934,-0.22314355131421,-2.29589610484325,-2.07275255352904
"HER34L","HER34L_1A","HER34L_1A_140",24.9,1247.45,6.65,1,34925.08203,76189,1.35,-2.88067538785422,-0.176441985278707,-2.07931462265404,-2.1052901090573,1.85702569042481,-1.49438102673433,1.54022849440199,-2.17334357230231,0.355198013382556,4.50869442362247,2.64830008204907,6.42688598979013,0.155596349707871,-0.817444897237522,-2.73130706326648,-1.91386216602895
"HER34L","HER34L_1A","HER34L_1A_141",25,1254.29,6.65,1,35053.45313,76553,1.26,-2.3905294895718,0.174419867889733,-2.31205787413031,-2.95014527750723,2.10085476373049,-2.06284208250632,1.71396744411432,-2.22190677713601,0.513355987491084,4.6641316297588,2.77075180786726,6.64243913857678,0.150547107641887,-0.0800427076735364,-2.58399755243223,-2.50395484475869
"HER34L","HER34L_1A","HER34L_1A_142",25.1,1261.54,6.67,1,34619.78516,76045,1.32,-1.75887657534158,0.452674894615402,-2.15143827861384,-1.84000212015395,2.45084312346837,-1.61404562746312,1.88314266922366,-6.10268199719526,0.940477918793078,4.81532946362669,2.92457652904056,6.62503002642325,0.150942712110225,0.398907707562005,-2.22320006373948,-2.62210777130149
"HER34L","HER34L_1A","HER34L_1A_143",25.2,1268.79,6.7,1,32793.01953,71944,1.53,-2.73043773261974,0.080469853922174,-1.80172448074703,-2.08529977124616,2.0005387717936,-3.10513118206115,1.635840545086,-2.32497262451158,0.797759339803719,4.69505050943883,2.83790677114135,6.40605988309674,0.156102193586831,-0.948039430188735,-2.84077481675679,-1.89273538656806
"HER34L","HER34L_1A","HER34L_1A_145",25.4,1283.28,6.74,1,33026.76172,71106,1.27,-3.02884880659639,-0.0781138989731309,-2.17018718755887,-2.66420569300848,1.95366132377402,-1.77038781698638,1.65697928240916,-1.72593605441555,0.446837427056509,4.637110789579,2.7430906347201,6.64673642252118,0.150449775112444,-0.882389180198474,-2.9894626605404,-2.10707348034192
