"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","As","Se","Br","Rb","Sr","Y","Zr","Sn","I","Cs","Ba","Ta","W","Ir","Pt","Au","Hg","Pb","Th","U","Mo_inc","Mo_coh","Fe a*2"
"HER14L","HER14L_2C","HER14L_2C_96",90,12575.64,7.62,1,31988,75753,1.45,0,48,0,17,73,54,95,40,380,88,9,23,30,4137,26,143,25,79,0,149,1136,0,620,0,1328,0,0,0,0,38,0,0,0,0,0,173,110,0,58307,8625,75
"HER14L","HER14L_2C","HER14L_2C_97",90.1,12582.46,7.62,1,31774,75747,1.32,0,33,0,22,77,32,127,0,412,184,15,0,35,3488,8,178,25,19,0,39,864,0,696,0,1309,0,0,0,0,45,30,0,0,0,39,51,275,113,58630,9001,0
"HER14L","HER14L_2C","HER14L_2C_98",90.2,12589.29,7.62,1,31773,77713,1.25,0,47,20,8,71,41,100,28,356,67,0,0,11,6127,157,256,95,0,0,59,1020,0,423,0,1105,0,0,0,0,0,95,0,24,0,0,82,0,0,58456,9065,110
"HER14L","HER14L_2C","HER14L_2C_99",90.3,12596.11,7.63,1,32177,81668,1.52,0,0,0,0,79,52,138,50,384,72,0,11,18,9929,66,220,73,93,0,30,1129,0,359,0,1132,0,0,0,0,66,87,0,0,0,0,152,0,0,58469,9059,0
"HER14L","HER14L_2C","HER14L_2C_100",90.4,12602.94,7.62,1,32627,90011,1.52,5,48,12,8,131,56,107,41,355,70,0,25,49,20152,144,156,157,16,0,87,910,39,478,0,1382,0,0,0,0,0,6,0,0,5,0,48,0,0,56837,8687,0
"HER14L","HER14L_2C","HER14L_2C_101",90.5,12609.76,7.61,1,32651,85942,1.55,0,29,21,7,141,45,129,22,394,55,0,0,37,15692,0,194,83,0,0,82,1085,0,247,0,1311,5,7,0,0,0,69,0,0,0,0,79,45,0,57305,8858,84
"HER14L","HER14L_2C","HER14L_2C_102",90.6,12616.59,7.62,1,32016,79832,1.36,0,18,0,5,110,28,111,34,388,58,0,31,18,8146,143,260,192,75,0,264,1047,0,440,0,1375,5,0,0,8,4,91,0,0,0,0,0,0,0,58262,8719,0
"HER14L","HER14L_2C","HER14L_2C_103",90.7,12623.42,7.62,1,31614,77309,1.4,7,48,0,15,63,24,83,21,380,171,0,0,0,5481,131,215,79,88,0,117,1026,47,485,0,1264,0,0,0,0,66,97,0,0,0,0,113,20,0,58231,9037,264
"HER14L","HER14L_2C","HER14L_2C_104",90.8,12630.24,7.62,1,32017,79508,1.37,67,42,10,41,92,43,106,17,344,50,0,21,0,7458,85,186,140,19,0,172,1213,0,400,0,1257,0,0,0,0,0,44,0,0,8,0,53,125,0,58745,8770,89
"HER14L","HER14L_2C","HER14L_2C_105",90.9,12637.07,7.62,1,31527,76006,1.44,0,51,0,30,116,41,102,28,407,55,12,0,14,5012,0,158,74,0,0,184,1106,34,595,0,1120,11,0,0,0,0,65,0,0,32,0,53,113,0,57825,8768,26
"HER14L","HER14L_2C","HER14L_2C_106",91,12643.89,7.63,1,31428,82416,1.4,0,0,0,8,67,27,138,11,328,58,7,0,35,13107,177,160,25,151,0,78,1078,0,392,0,1141,8,0,0,0,63,17,0,0,0,0,63,81,0,56389,8807,12
"HER14L","HER14L_2C","HER14L_2C_107",91.1,12650.72,7.63,1,31455,88252,1.62,0,36,0,26,125,42,122,23,251,48,0,7,35,20378,323,203,183,51,0,102,1094,151,155,0,1197,0,0,0,0,0,12,0,0,38,0,205,76,0,54914,8455,50
"HER14L","HER14L_2C","HER14L_2C_108",91.2,12657.54,7.63,1,31739,93976,1.79,0,27,0,33,114,32,97,19,196,25,6,0,0,28151,256,167,58,0,0,109,1194,70,161,0,1270,0,0,0,0,0,0,0,31,0,0,146,144,0,53337,8333,0
"HER14L","HER14L_2C","HER14L_2C_109",91.3,12664.37,7.63,1,31876,95828,1.85,9,60,0,45,82,54,109,27,147,13,0,35,23,29878,472,165,20,71,0,61,1097,0,0,0,1130,6,0,0,0,81,0,0,0,0,0,7,87,0,53530,8619,118
"HER14L","HER14L_2C","HER14L_2C_110",91.4,12671.19,7.62,1,32621,99732,2.06,9,54,21,13,133,38,125,23,180,70,0,0,37,32391,381,136,164,44,0,194,1180,212,103,0,1169,0,13,0,0,0,5,34,0,47,0,297,111,0,53896,8652,0
"HER14L","HER14L_2C","HER14L_2C_111",91.5,12678.02,7.62,1,31634,97643,1.51,0,40,34,32,151,28,101,23,177,34,0,22,37,34853,234,128,121,0,0,0,928,0,190,0,1186,0,0,0,0,0,0,0,87,0,0,171,0,0,50967,8099,4
"HER14L","HER14L_2C","HER14L_2C_112",91.6,12684.85,7.6,1,30525,93596,1.34,0,39,0,17,148,25,145,35,197,27,23,4,56,29757,224,127,66,0,0,65,1018,0,210,0,1223,0,0,0,0,41,0,0,0,5,0,209,90,153,51384,8308,0
"HER14L","HER14L_2C","HER14L_2C_113",91.7,12691.67,7.58,1,31786,94856,1.57,14,16,8,15,134,17,99,34,203,31,0,7,35,28333,327,140,0,0,0,136,1038,73,78,0,1008,7,0,0,0,11,43,0,0,0,0,84,0,0,54202,8763,39
"HER14L","HER14L_2C","HER14L_2C_114",91.8,12698.5,7.58,1,31887,84125,1.29,0,0,0,16,62,18,101,21,243,54,0,16,30,15291,60,194,41,138,0,176,1092,9,196,0,1202,8,0,0,0,60,0,0,0,0,0,110,0,0,56325,8662,83
"HER14L","HER14L_2C","HER14L_2C_115",91.9,12705.32,7.59,1,32124,83999,1.42,0,0,0,30,103,37,104,49,314,20,0,0,10,13122,142,156,98,10,0,5,1092,0,341,5,1171,16,0,0,0,0,82,0,0,0,0,0,0,0,58009,9083,0
"HER14L","HER14L_2C","HER14L_2C_116",92,12712.15,7.59,1,32560,82108,1.34,0,8,0,4,95,24,106,43,332,27,0,0,19,11036,140,167,72,9,0,124,1210,0,374,0,1256,0,4,0,0,37,30,0,0,0,0,7,88,0,58275,8621,67
"HER14L","HER14L_2C","HER14L_2C_117",92.1,12718.97,7.6,1,32191,79487,1.43,0,18,0,29,87,71,99,15,315,63,19,8,21,6492,18,199,81,53,0,156,1143,60,527,0,1449,9,0,0,0,35,16,0,0,12,0,156,183,5,58996,9152,0
"HER14L","HER14L_2C","HER14L_2C_118",92.2,12725.8,7.6,1,32345,80628,1.25,0,0,0,17,64,48,89,17,346,20,0,0,4,8302,171,198,132,98,0,44,1096,0,416,0,1262,0,0,0,0,33,111,0,0,0,0,185,60,41,58633,9241,0
"HER14L","HER14L_2C","HER14L_2C_119",92.3,12732.63,7.6,1,32260,78952,1.35,0,41,0,22,100,48,109,42,385,44,8,0,0,6700,30,184,62,86,0,28,1134,11,480,0,1262,0,0,0,0,72,47,0,0,0,0,128,0,73,58783,9073,0
"HER14L","HER14L_2C","HER14L_2C_120",92.4,12739.45,7.6,1,32135,75655,1.53,0,12,0,0,74,52,123,46,336,19,17,0,31,3792,31,153,47,27,100,167,879,0,369,0,1477,16,0,0,10,13,16,0,0,43,0,0,37,0,58840,8928,164
"HER14L","HER14L_2C","HER14L_2C_121",92.5,12746.28,7.6,1,32095,76484,1.35,17,28,0,0,57,29,126,30,320,22,5,0,20,4605,43,177,108,0,5,0,1096,0,515,0,1066,0,0,0,0,58,90,0,0,0,0,0,358,0,58910,8799,44
"HER14L","HER14L_2C","HER14L_2C_122",92.6,12753.1,7.6,1,32315,78255,1.36,0,0,0,28,74,31,150,19,340,36,0,8,0,5701,98,183,150,0,0,34,1045,150,330,0,1042,0,0,0,0,0,0,0,0,26,0,138,179,0,59335,9158,283
"HER14L","HER14L_2C","HER14L_2C_123",92.7,12759.93,7.61,1,32358,78695,1.46,0,11,12,0,93,56,111,33,339,55,24,9,25,7098,50,200,70,0,20,100,917,0,313,0,1300,5,0,6,0,43,82,15,0,0,0,0,0,0,58942,8766,185
"HER14L","HER14L_2C","HER14L_2C_124",92.8,12766.75,7.61,1,32184,78708,1.6,28,58,6,26,98,57,98,25,314,19,0,0,26,7292,15,230,210,41,0,49,1018,0,410,0,1189,0,0,0,17,0,0,0,0,40,0,155,5,0,58413,8869,11
"HER14L","HER14L_2C","HER14L_2C_125",92.9,12773.58,7.62,1,32031,80752,1.27,0,25,13,0,82,30,123,8,317,77,0,0,12,9372,6,213,183,111,0,59,963,0,579,0,1272,0,0,0,0,0,57,48,0,0,0,121,158,248,58172,8503,33
"HER14L","HER14L_2C","HER14L_2C_126",93,12780.4,7.62,1,32158,77711,1.45,0,0,0,0,64,38,61,22,365,56,0,16,34,7551,74,169,82,109,0,79,915,77,342,0,1229,0,0,0,0,50,0,0,0,0,0,46,0,0,57802,8530,56
"HER14L","HER14L_2C","HER14L_2C_127",93.1,12787.23,7.6,1,32005,78263,1.39,0,8,0,33,76,46,125,21,335,45,0,10,11,6146,71,291,162,102,0,14,805,6,503,0,1270,0,0,0,0,0,108,60,0,0,0,138,183,0,58966,8728,34
"HER14L","HER14L_2C","HER14L_2C_128",93.2,12794.06,7.59,1,31905,78997,1.28,0,17,8,30,79,42,125,0,315,45,0,0,0,5817,88,179,52,5,0,123,896,26,547,0,1136,7,0,0,0,51,9,0,0,0,0,130,136,0,60197,8937,212
"HER14L","HER14L_2C","HER14L_2C_129",93.3,12800.88,7.58,1,32065,78421,1.46,0,0,0,0,68,22,125,0,300,32,7,31,0,6326,85,177,151,77,0,217,714,0,247,0,1150,0,0,0,0,17,61,0,0,0,0,68,90,0,59698,8758,224
"HER14L","HER14L_2C","HER14L_2C_130",93.4,12807.71,7.6,1,32496,79574,1.32,0,0,0,15,73,39,95,17,318,21,0,21,13,6282,145,191,128,90,0,0,712,18,249,0,1396,8,0,0,0,0,35,0,24,0,0,117,0,0,60419,9148,169
"HER14L","HER14L_2C","HER14L_2C_131",93.5,12814.53,7.6,1,32226,78378,1.54,0,44,0,35,95,46,132,19,357,15,0,14,14,6582,7,212,59,35,0,130,714,0,282,0,1170,0,0,0,0,31,15,0,0,0,0,0,49,0,59267,9054,118
"HER14L","HER14L_2C","HER14L_2C_132",93.6,12821.36,7.6,1,32190,80922,1.36,0,0,7,26,100,54,159,9,339,61,0,8,48,8106,0,254,110,23,0,89,972,54,371,0,1175,14,0,0,0,25,85,0,33,0,0,213,113,0,59628,8846,94
"HER14L","HER14L_2C","HER14L_2C_133",93.7,12828.18,7.57,1,31297,77708,1.34,0,18,10,7,132,35,122,16,341,26,0,0,25,7448,92,207,166,61,0,0,805,93,236,0,1235,12,0,5,0,61,74,0,0,0,0,0,0,0,58053,8428,116
"HER14L","HER14L_2C","HER14L_2C_134",93.8,12835.01,7.57,1,31204,79030,1.45,39,53,14,43,133,49,125,30,361,49,0,13,0,8760,0,203,123,134,0,42,863,0,337,0,1480,9,0,4,0,0,0,0,0,0,0,0,0,15,57302,8849,223
"HER14L","HER14L_2C","HER14L_2C_135",93.9,12841.83,7.57,1,31216,79486,1.46,0,5,0,22,101,27,121,22,338,41,23,0,28,9479,0,219,102,0,0,51,772,0,113,0,1268,0,0,0,0,73,0,0,0,0,0,119,119,0,57580,8863,162
"HER14L","HER14L_2C","HER14L_2C_136",94,12848.66,7.58,1,31342,78814,1.38,26,54,19,0,100,35,116,41,396,25,0,0,6,8973,0,178,49,24,0,78,786,0,262,0,1294,0,0,0,0,13,14,0,0,8,0,272,17,0,57405,8623,187
"HER14L","HER14L_2C","HER14L_2C_137",94.1,12855.49,7.57,1,31823,79479,1.66,0,15,17,0,105,64,127,16,320,32,0,0,45,9001,0,218,29,33,0,32,781,0,390,0,1335,0,23,0,0,0,39,0,0,0,0,92,40,0,57808,8917,42
"HER14L","HER14L_2C","HER14L_2C_138",94.2,12862.31,7.56,1,31154,77962,1.38,0,0,0,10,95,31,145,14,324,9,0,23,29,9055,91,170,125,50,68,85,768,0,315,0,965,19,5,0,0,27,34,28,0,18,0,19,44,0,56829,8567,206
"HER14L","HER14L_2C","HER14L_2C_139",94.3,12869.14,7.58,1,30134,75919,1.45,0,24,0,23,128,60,107,43,372,35,0,0,21,8143,59,221,0,44,45,267,542,0,180,0,1460,13,0,0,0,66,60,0,0,0,75,44,0,29,55458,8400,161
"HER14L","HER14L_2C","HER14L_2C_140",94.4,12875.96,7.6,1,29945,75225,1.25,0,15,13,17,98,21,81,17,329,47,0,4,29,8650,45,233,60,93,113,16,443,114,203,0,1048,0,0,0,0,95,24,0,39,9,35,0,174,0,55042,8118,145
"HER14L","HER14L_2C","HER14L_2C_141",94.5,12882.79,7.62,1,30150,74961,1.46,0,0,0,18,83,23,89,26,254,26,17,8,18,6934,81,173,15,71,0,231,728,0,308,0,1038,15,0,0,0,46,12,0,0,0,0,106,188,91,55958,8404,0
"HER14L","HER14L_2C","HER14L_2C_142",94.6,12889.61,7.65,1,30999,75089,1.8,0,39,12,11,88,29,91,11,273,16,0,0,15,5189,35,208,85,106,0,0,827,0,135,0,1160,18,12,0,6,0,66,7,39,0,0,334,104,0,57212,8961,0
"HER14L","HER14L_2C","HER14L_2C_143",94.7,12896.44,7.68,1,31376,74647,1.36,0,0,17,6,69,35,81,25,257,39,0,0,42,4504,118,142,54,73,0,86,682,0,26,0,1176,16,6,0,0,145,64,0,0,0,0,102,0,0,58378,8504,68
"HER14L","HER14L_2C","HER14L_2C_144",94.8,12903.27,7.7,1,31461,75182,1.71,0,0,0,17,93,50,86,12,299,47,0,9,0,3871,28,160,98,0,8,157,665,0,222,0,1332,19,9,0,0,77,79,0,0,0,0,0,180,0,58949,8715,290
"HER14L","HER14L_2C","HER14L_2C_145",94.9,12910.09,7.73,1,31274,75244,1.43,0,0,0,0,82,15,98,27,330,23,0,16,14,3859,31,178,63,39,0,129,784,0,395,0,1322,9,0,0,0,80,128,0,0,0,0,116,0,0,58860,8646,5
"HER14L","HER14L_2C","HER14L_2C_146",95,12916.92,7.73,1,31223,74300,1.35,0,0,0,10,75,33,71,27,251,27,4,0,4,3641,120,176,158,71,0,0,727,0,365,0,1120,19,8,0,0,0,81,0,0,0,0,122,63,55,58410,8662,0
"HER14L","HER14L_2C","HER14L_2C_147",95.1,12923.74,7.75,1,31466,75899,1.37,0,35,0,10,68,34,72,7,303,28,0,6,0,4333,0,150,5,126,0,211,824,0,170,0,1111,0,9,0,0,142,55,0,0,0,0,202,120,0,58788,9090,0
"HER14L","HER14L_2C","HER14L_2C_148",95.2,12930.57,7.76,1,31978,76548,1.4,0,0,12,30,68,38,107,23,309,8,0,22,48,3722,0,194,0,68,0,123,711,0,281,0,1371,16,0,0,0,39,49,0,0,0,0,8,97,0,60081,9123,6
"HER14L","HER14L_2C","HER14L_2C_149",95.3,12937.39,7.78,1,32672,77246,1.4,0,13,0,9,67,21,73,26,360,37,0,0,14,4130,44,164,26,135,95,0,578,44,255,0,1333,0,0,0,0,98,6,0,0,0,0,0,148,0,60571,8999,7
"HER14L","HER14L_2C","HER14L_2C_150",95.4,12944.22,7.78,1,32474,78384,1.26,13,21,0,39,91,40,87,37,367,31,6,14,12,4778,44,157,96,53,10,55,827,0,425,0,1339,6,0,0,0,0,14,0,0,0,0,112,0,0,60584,9126,0
"HER14L","HER14L_2C","HER14L_2C_151",95.5,12951.04,7.78,1,32523,79596,1.51,0,0,0,0,99,35,91,39,293,49,0,20,35,5735,114,181,182,159,0,59,1043,0,403,0,1300,15,0,0,0,0,91,0,0,0,0,0,0,0,60484,9169,0
"HER14L","HER14L_2C","HER14L_2C_152",95.6,12957.87,7.78,1,33119,81378,1.61,26,59,14,32,80,30,89,17,331,44,0,0,29,6407,83,206,30,22,0,6,1308,0,474,0,994,14,0,0,0,44,66,0,0,0,0,139,0,81,61565,9188,153
"HER14L","HER14L_2C","HER14L_2C_153",95.7,12964.7,7.78,1,32921,81151,1.67,0,56,0,28,98,53,107,39,428,35,24,11,5,6957,53,157,153,61,44,164,1076,0,335,0,1384,0,0,0,0,0,53,0,0,0,0,0,0,0,60607,9223,205
"HER14L","HER14L_2C","HER14L_2C_154",95.8,12971.52,7.78,1,32888,82861,1.4,23,53,33,41,100,55,78,37,370,89,4,0,59,8770,51,210,134,37,0,157,897,70,458,0,1382,6,0,0,0,34,119,0,0,0,0,0,0,0,60500,9094,151
"HER14L","HER14L_2C","HER14L_2C_155",95.9,12978.35,7.79,1,32560,80579,1.47,0,0,0,0,93,65,83,25,400,60,0,8,0,7767,9,188,177,91,0,0,910,47,352,0,1092,6,0,0,0,0,33,0,21,0,0,135,171,0,59968,8878,0
"HER14L","HER14L_2C","HER14L_2C_156",96,12985.17,7.79,1,32592,79960,1.34,0,11,0,0,114,18,99,11,385,39,0,0,0,6791,81,172,85,93,0,148,965,0,295,0,1304,0,9,0,0,67,63,0,0,0,0,85,107,59,59487,9472,140
"HER14L","HER14L_2C","HER14L_2C_157",96.1,12992,7.79,1,32172,78963,1.53,0,42,15,38,109,45,107,31,345,77,0,10,10,6807,28,232,122,120,0,80,758,70,319,0,1134,13,0,14,0,59,0,0,0,99,0,117,200,39,58793,9130,15
"HER14L","HER14L_2C","HER14L_2C_158",96.2,12998.82,7.8,1,32179,79587,1.29,0,0,13,8,129,24,57,40,363,38,15,0,37,8528,54,176,118,94,0,0,968,0,197,0,1337,0,18,0,0,78,58,17,7,0,0,120,58,0,58331,8704,207
"HER14L","HER14L_2C","HER14L_2C_159",96.3,13005.65,7.81,1,32123,81294,1.47,0,34,0,38,75,47,80,29,365,60,0,18,31,9689,0,176,9,7,0,144,896,0,461,0,1316,6,0,0,0,33,67,0,0,0,0,141,141,79,58556,8796,0
"HER14L","HER14L_2C","HER14L_2C_160",96.4,13012.47,7.81,1,31953,81887,1.36,0,0,0,7,86,23,121,23,322,51,0,0,0,11462,0,196,27,113,0,116,894,0,338,0,1323,0,0,0,0,61,0,0,0,0,0,0,0,0,57974,8750,49
"HER14L","HER14L_2C","HER14L_2C_161",96.5,13019.3,7.81,1,32210,83030,1.41,0,54,23,31,105,45,81,34,378,72,0,16,0,10833,159,172,83,95,0,118,978,212,453,0,1133,0,0,10,0,24,64,0,0,0,0,78,187,0,58405,9187,0
"HER14L","HER14L_2C","HER14L_2C_162",96.6,13026.13,7.81,1,32502,84727,1.42,0,57,13,32,103,41,81,37,371,26,0,26,26,13366,26,211,38,42,0,166,991,222,476,0,1432,0,0,0,0,66,0,0,0,20,0,124,77,0,57707,8950,27
"HER14L","HER14L_2C","HER14L_2C_163",96.7,13032.95,7.82,1,32408,84317,1.42,0,40,0,29,111,28,73,17,359,33,0,12,9,11908,106,96,145,125,0,0,1191,102,567,0,1131,10,0,0,0,17,74,23,0,0,0,176,300,35,58475,9125,0
"HER14L","HER14L_2C","HER14L_2C_164",96.8,13039.78,7.81,1,32918,80676,1.3,0,25,0,6,120,47,96,44,375,39,0,11,16,8607,122,207,104,0,0,119,1059,0,584,0,1421,0,5,0,0,0,57,0,0,0,0,245,95,0,58418,8854,0
"HER14L","HER14L_2C","HER14L_2C_165",96.9,13046.6,7.8,1,32457,77267,1.4,0,13,0,0,99,42,86,0,405,34,0,0,56,5054,65,151,0,0,0,159,1166,42,484,0,1276,9,0,0,0,74,25,0,0,0,0,34,50,0,59095,8848,31
"HER14L","HER14L_2C","HER14L_2C_166",97,13053.43,7.8,1,32016,78364,1.43,5,56,17,0,112,27,107,53,469,102,21,12,55,6747,9,198,129,38,0,123,1277,0,502,0,1386,0,0,10,0,0,25,0,0,17,0,151,258,0,57908,8550,0
"HER14L","HER14L_2C","HER14L_2C_167",97.1,13060.25,7.81,1,32242,78743,1.41,0,67,17,0,73,26,94,32,355,59,0,23,16,6812,88,199,108,60,0,9,1194,0,453,0,1208,0,0,0,0,59,70,0,0,0,0,157,175,0,58483,8906,0
"HER14L","HER14L_2C","HER14L_2C_168",97.2,13067.08,7.81,1,33144,85948,1.49,0,0,0,16,74,41,112,33,354,0,0,9,40,15024,147,151,169,36,0,44,1380,20,287,0,1076,13,0,0,26,0,55,0,63,0,0,54,0,0,57755,8969,172
"HER14L","HER14L_2C","HER14L_2C_169",97.3,13073.91,7.8,1,32437,87407,1.56,0,7,0,10,122,33,87,20,349,40,0,0,42,16898,128,163,0,55,0,0,1292,0,603,0,1248,10,0,0,0,81,9,0,0,0,0,31,0,0,57285,8894,166
"HER14L","HER14L_2C","HER14L_2C_170",97.4,13080.73,7.8,1,32513,83596,1.32,0,40,9,20,89,41,107,0,399,4,0,19,0,11973,133,202,74,0,52,91,1273,0,428,0,1487,0,0,0,8,26,71,0,0,0,0,0,0,74,58067,8909,107
"HER14L","HER14L_2C","HER14L_2C_171",97.5,13087.56,7.8,1,32492,81583,1.36,4,0,21,33,121,43,89,18,338,45,8,0,0,9974,62,178,114,49,0,149,1410,59,343,0,1280,14,5,0,0,11,6,0,0,12,0,182,14,0,58021,8980,8
"HER14L","HER14L_2C","HER14L_2C_172",97.6,13094.38,7.78,1,31996,78995,1.34,0,33,19,14,131,42,86,12,392,38,0,15,0,8015,0,223,75,0,0,26,1233,0,480,0,1235,0,0,0,0,17,0,0,0,0,0,35,0,0,58200,8674,30
"HER14L","HER14L_2C","HER14L_2C_173",97.7,13101.21,7.78,1,31792,80357,1.44,0,0,0,0,72,5,102,25,280,31,5,0,0,7809,139,169,86,69,0,38,1387,0,446,0,1070,6,0,6,0,8,26,0,40,0,0,185,137,23,59302,8891,60
"HER14L","HER14L_2C","HER14L_2C_174",97.8,13108.03,7.79,1,32447,80526,1.38,0,53,0,32,91,39,79,16,326,31,6,0,34,6573,0,191,69,67,0,47,1378,33,511,0,1294,20,5,0,0,47,75,0,0,0,0,0,162,0,60233,9114,0
"HER14L","HER14L_2C","HER14L_2C_175",97.9,13114.86,7.8,1,32796,81505,1.49,36,37,34,23,76,39,115,22,362,20,12,0,0,7051,62,170,133,182,0,27,1521,0,381,0,1233,7,20,0,0,49,116,26,0,0,0,181,58,0,60465,9047,0
"HER14L","HER14L_2C","HER14L_2C_176",98,13121.68,7.81,1,33173,81057,1.33,0,18,7,33,90,43,66,35,403,48,0,0,37,5091,65,213,40,108,0,239,1771,0,459,0,1319,0,0,0,0,105,22,0,0,0,0,148,117,0,61008,9572,107
"HER14L","HER14L_2C","HER14L_2C_177",98.1,13128.51,7.81,1,33083,80370,1.56,0,42,6,43,93,61,89,58,428,48,0,10,12,5276,34,187,149,72,136,308,1783,0,241,0,1262,13,0,0,0,0,25,0,0,0,0,0,0,0,60790,9204,118
"HER14L","HER14L_2C","HER14L_2C_178",98.2,13135.34,7.82,1,32979,77127,1.45,31,14,14,39,113,34,104,28,430,27,0,9,13,1461,6,148,70,68,0,313,1996,0,462,0,1182,0,0,0,0,38,49,0,0,0,0,12,0,0,61533,8933,253
"HER14L","HER14L_2C","HER14L_2C_179",98.3,13142.16,7.82,1,32980,76446,1.39,0,18,0,31,60,29,75,12,424,55,0,0,0,1122,0,134,111,121,0,0,1940,118,519,0,1440,6,0,0,0,9,22,18,0,0,0,64,108,0,60867,9143,0
"HER14L","HER14L_2C","HER14L_2C_180",98.4,13148.99,7.81,1,32739,77155,1.42,8,45,15,19,87,45,102,33,454,38,0,14,36,2327,5,186,56,98,0,79,1889,46,472,0,1547,0,8,0,0,110,11,0,0,0,0,150,8,99,60082,9086,63
"HER14L","HER14L_2C","HER14L_2C_181",98.5,13155.81,7.81,1,32612,76154,1.41,0,0,21,11,97,40,92,37,444,39,9,0,15,2126,63,106,57,54,0,308,1859,67,546,0,1022,8,0,0,0,38,76,0,0,0,0,107,0,37,59749,9126,172
"HER14L","HER14L_2C","HER14L_2C_182",98.6,13162.64,7.81,1,33011,79543,1.43,0,23,11,20,87,32,97,41,372,41,0,0,18,5354,43,217,121,130,0,0,1693,0,643,0,1393,0,7,0,0,4,0,16,0,0,0,0,161,0,59853,9166,0
"HER14L","HER14L_2C","HER14L_2C_183",98.7,13169.46,7.8,1,33137,81895,1.39,0,5,0,0,78,22,50,36,381,26,0,12,0,7823,77,211,129,123,0,172,1770,0,749,0,1363,0,0,0,0,80,97,5,0,0,0,29,0,0,59685,8972,214
"HER14L","HER14L_2C","HER14L_2C_184",98.8,13176.29,7.81,1,32338,78653,1.34,0,10,5,11,83,55,81,18,412,173,0,9,8,5216,101,179,50,42,0,56,1814,0,637,0,1062,0,0,0,0,5,35,0,0,69,0,87,410,135,58998,8892,148
"HER14L","HER14L_2C","HER14L_2C_185",98.9,13183.11,7.81,1,31893,77606,1.45,0,27,32,13,65,14,89,13,323,31,0,0,0,4427,120,196,76,140,0,0,1712,0,610,0,1422,24,0,0,0,22,0,0,0,46,0,187,0,0,59093,8924,0
"HER14L","HER14L_2C","HER14L_2C_186",99,13189.94,7.8,1,32493,80830,1.46,0,24,0,16,74,32,60,24,411,41,0,8,0,8931,168,118,80,52,28,117,1543,0,434,0,1028,0,0,0,0,71,0,0,0,0,0,0,0,0,58691,8879,96
"HER14L","HER14L_2C","HER14L_2C_187",99.1,13196.77,7.8,1,33023,85780,1.37,0,11,0,6,100,45,84,39,359,68,0,0,9,13125,166,176,111,73,141,42,1543,0,268,0,1265,0,0,0,0,14,17,0,0,49,0,0,88,0,58872,9109,221
"HER14L","HER14L_2C","HER14L_2C_188",99.2,13203.59,7.8,1,33148,87870,1.51,0,0,0,9,97,23,53,19,366,64,0,6,42,15179,190,196,104,94,38,299,1879,0,426,0,1296,0,11,0,0,69,88,38,0,0,0,0,0,77,58382,8825,181
"HER14L","HER14L_2C","HER14L_2C_189",99.3,13210.42,7.8,1,32824,85963,1.39,0,7,0,23,86,39,105,27,374,47,0,21,8,12939,36,236,135,72,0,125,1680,131,687,0,1164,0,5,0,0,35,0,0,0,7,0,49,275,0,58661,8989,34
"HER14L","HER14L_2C","HER14L_2C_190",99.4,13217.24,7.81,1,33101,86436,1.4,8,30,0,36,103,25,77,23,413,58,7,0,0,13561,157,180,41,61,0,99,1731,0,470,0,1377,0,0,0,0,44,5,0,0,0,0,93,145,0,58427,9265,0
"HER14L","HER14L_2C","HER14L_2C_191",99.5,13224.07,7.8,1,32995,86406,1.41,0,78,30,31,69,49,85,22,387,20,0,0,25,12928,152,234,82,143,0,226,1562,12,725,0,1282,0,0,0,0,39,0,0,0,51,22,238,139,16,58920,8839,34
"HER14L","HER14L_2C","HER14L_2C_192",99.6,13230.89,7.8,1,33377,92534,1.56,0,20,0,0,90,37,67,16,390,55,0,20,23,21874,230,205,106,132,0,0,1507,17,433,0,1247,0,0,0,0,0,42,0,0,0,0,71,0,0,56965,8987,164
"HER14L","HER14L_2C","HER14L_2C_193",99.7,13237.72,7.8,1,33474,95934,1.37,0,12,0,22,105,32,82,20,391,50,0,7,26,27585,0,155,18,19,19,69,1425,0,380,0,937,14,0,0,0,70,0,0,0,79,0,0,47,0,55761,8609,0
"HER14L","HER14L_2C","HER14L_2C_194",99.8,13244.54,7.79,1,33284,96208,1.32,32,69,24,34,198,35,87,6,306,47,6,20,49,27183,181,216,116,45,0,94,1565,0,574,0,1213,0,0,0,0,0,26,0,0,0,0,26,0,0,55538,8518,209
"HER14L","HER14L_2C","HER14L_2C_195",99.9,13251.37,7.78,1,33730,102239,1.65,0,30,0,12,186,18,75,24,308,52,0,0,33,33766,72,138,64,0,45,147,1336,0,262,0,1195,0,0,0,0,90,38,0,0,0,0,52,80,0,55772,8444,0
"HER14L","HER14L_2C","HER14L_2C_196",100,13255.49,7.78,1,34058,107342,1.43,61,50,31,19,167,42,79,19,346,71,0,30,40,38419,215,179,111,13,0,76,1413,0,494,0,1091,0,0,0,0,35,0,0,59,5,0,232,85,0,55507,8453,93
"HER14L","HER14L_2C","HER14L_2C_197",100.1,13259.61,7.77,1,33948,102222,1.53,0,49,13,24,144,44,96,37,368,35,0,19,36,33416,312,186,20,5,0,97,1235,74,656,0,1144,0,0,0,8,37,0,0,0,0,0,111,15,49,55741,8251,0
