Site,label,ID,depth,SH20_age,surface,validity,kcps,cps,MSE,K,Ca,Ti,Fe,Br,Sr,Mo_inc,Mo_coh,inc_coh,coh_inc,LnK_Ti,LnK_Ca,LnTi_Ca
HER14L,HER14L_2A,HER14L_2A_112,12.6,855.72,7.07,1,27235,67196,1.32,-3.013926241,-0.945104268,-2.754817541,0.871550322,0.349964088,0.192477767,3.500682114,1.79917376,5.482723112,0.182391118,-0.262364264,-2.081225663,-1.818861399
HER14L,HER14L_2A,HER14L_2A_113,12.7,859.04,7.07,1,28160,68558,1.34,-3.614443524,-0.984081901,-2.567656303,0.812397127,0.678503481,0.043664272,3.7254483,1.906168549,6.168041737,0.162126011,-1.06686359,-2.658947488,-1.592083898
HER14L,HER14L_2A,HER14L_2A_114,12.8,862.35,7.07,1,28358,70768,1.29,-3.798176833,-0.957929462,-2.75437278,0.696285231,0.762832458,0.150756527,3.865024141,2.035580718,6.231030445,0.160487099,-1.070441412,-2.878730183,-1.808288771
HER14L,HER14L_2A,HER14L_2A_115,12.9,865.67,7.07,1,28704,71695,1.33,-3.545840478,-1.010744084,-2.641384204,0.776732723,0.691245386,-0.088411038,3.828530344,1.989871352,6.288713606,0.159015033,-0.922333046,-2.562615634,-1.640282588
HER14L,HER14L_2A,HER14L_2A_116,13,868.98,7.07,1,29217,72283,1.43,-3.629407918,-1.018389809,-2.574758753,0.873622367,0.661493316,-0.169738768,3.848232815,2.008946751,6.292652124,0.158915507,-1.076139433,-2.641435452,-1.565296019
HER14L,HER14L_2A,HER14L_2A_117,13.1,872.3,7.07,1,29489,73248,1.4,-3.328236568,-0.966943874,-2.826756807,0.830283077,0.664186863,-0.202905041,3.828139592,2.002232758,6.209009009,0.161056297,-0.510825624,-2.382627801,-1.871802177
HER14L,HER14L_2A,HER14L_2A_118,13.2,875.61,7.08,1,29799,74529,1.35,-4.746647022,-0.659737439,-2.525030992,1.014005759,0.856701055,-0.104395161,3.994045213,2.171058588,6.190890087,0.161527662,-2.327277706,-4.202825205,-1.8755475
HER14L,HER14L_2A,HER14L_2A_119,13.3,878.93,7.08,1,29762,75012,1.28,-2.961720123,-0.955911832,-2.14123352,0.8289022,0.43700507,-0.494457937,3.57561539,1.711800753,6.448916052,0.155064819,-0.827459518,-2.0165683,-1.189108782
HER14L,HER14L_2A,HER14L_2A_120,13.4,882.24,7.09,1,29874,72720,1.38,-3.475501426,-0.917167307,-2.740390046,0.774217557,0.749035628,-0.308219692,3.906124994,2.011900293,6.648060549,0.150419809,-0.750305594,-2.585106815,-1.83480122
HER14L,HER14L_2A,HER14L_2A_121,13.5,885.56,7.09,1,29970,74660,1.67,-2.973204537,-1.002029886,-2.645297663,0.674930656,0.691886746,-0.388925413,3.771540032,1.871100065,6.68950523,0.149487887,-0.332133835,-1.984131362,-1.651997527
HER14L,HER14L_2A,HER14L_2A_122,13.6,888.87,7.09,1,29984,74482,1.28,-4.06946412,-0.720592557,-3.21379801,1.002395386,0.90034918,-0.09474252,4.05259279,2.143259852,6.749263232,0.14816432,-0.890972924,-3.407427931,-2.516455008
HER14L,HER14L_2A,HER14L_2A_123,13.7,892.19,7.09,1,30104,74442,1.26,-3.612525195,-0.753758776,-3.88696204,0.940087741,0.965890254,-0.022361713,4.120229749,2.249399981,6.494307832,0.153980998,0.287682072,-2.897292201,-3.184974273
HER14L,HER14L_2A,HER14L_2A_124,13.8,895.5,7.08,1,30368,75844,1.47,-4.024018044,-0.811831207,-3.200817735,1.150246674,0.938049283,-0.260237282,4.047790415,2.160817896,6.6,0.151515152,-0.85566611,-3.267105608,-2.411439498
HER14L,HER14L_2A,HER14L_2A_125,13.9,898.82,7.09,1,30483,76847,1.27,-3.535020913,-1.158748105,-2.918246712,1.368509425,0.721842578,-0.402087518,3.892787869,2.030963376,6.436079226,0.155374097,-0.630626824,-2.403389792,-1.772762969
HER14L,HER14L_2A,HER14L_2A_126,14,902.13,7.09,1,30637,77264,1.24,-3.495485598,-0.93936632,-3.387272013,1.465359031,0.754233385,-0.313866702,3.905623559,2.010774659,6.652199141,0.150326227,-0.111225635,-2.582887058,-2.471661423
HER14L,HER14L_2A,HER14L_2A_127,14.1,905.45,7.09,1,30752,77246,1.39,-3.167233832,-1.052369461,-3.075426283,1.39831556,0.769481786,-0.674346294,3.841306124,1.960272401,6.56091718,0.152417714,-0.093526058,-2.131959576,-2.038433518
HER14L,HER14L_2A,HER14L_2A_128,14.2,908.76,7.1,1,30946,78012,1.47,-6.611141853,-0.739024064,-2.468007127,2.040057618,1.178312713,-0.23271567,4.351090399,2.481427983,6.486723672,0.15416103,NA,NA,-1.742162528
HER14L,HER14L_2A,HER14L_2A_129,14.3,912.08,7.12,1,30734,77567,1.46,-3.888567859,-1.189251338,-2.64203544,1.704687799,0.734698469,-0.712327266,3.929250102,2.063545532,6.461103573,0.154772322,-1.278405399,-2.740840024,-1.462434625
HER14L,HER14L_2A,HER14L_2A_130,14.4,915.39,7.12,1,30876,77740,1.59,-3.478746937,-1.109839201,-2.890960272,1.679158276,0.771787042,-0.938270436,3.923129506,2.043742024,6.550125599,0.152668828,-0.60077386,-2.395217895,-1.794444035
HER14L,HER14L_2A,HER14L_2A_131,14.5,918.71,7.13,1,31134,78008,1.6,-3.696083937,-1.09604326,-3.199647051,1.565310075,0.828805417,-0.402896079,3.939202696,2.061352139,6.540058677,0.152903827,-0.510825624,-2.633752277,-2.122926654
HER14L,HER14L_2A,HER14L_2A_132,14.6,922.02,7.13,1,30912,78226,1.37,-3.468026384,-0.947310281,-3.842719833,1.615317094,0.862706956,-0.408732629,4.042181789,2.146583289,6.657175399,0.150213858,0.389464767,-2.549949076,-2.939413843
HER14L,HER14L_2A,HER14L_2A_133,14.7,925.34,7.13,1,31109,77936,1.49,-4.547031084,-0.949718824,-2.957795879,1.680098295,0.945618752,-0.512790446,4.126498967,2.215120221,6.763072652,0.147861786,-1.673976434,-3.69992929,-2.025952857
HER14L,HER14L_2A,HER14L_2A_134,14.8,928.65,7.13,1,31275,77385,1.45,-3.549461707,-1.026236193,-2.825542868,1.401069663,0.729372199,-0.732930863,3.963838292,2.039891477,6.848615816,0.146014907,-0.740400065,-2.552464801,-1.812064735
HER14L,HER14L_2A,HER14L_2A_135,14.9,931.97,7.15,1,31242,76912,1.42,-3.908625487,-1.099222792,-2.573624421,1.611234149,0.747712985,-1.021035373,4.065184453,2.178376486,6.598909215,0.151540197,-1.373049134,-2.857679396,-1.484630262
HER14L,HER14L_2A,HER14L_2A_136,15,935.28,7.15,1,30982,78085,1.36,-3.512384763,-1.203757356,-2.819237583,1.367888713,0.821135758,-0.704443522,3.973327886,2.077470867,6.658892788,0.150175116,-0.708651367,-2.336382473,-1.627731105
HER14L,HER14L_2A,HER14L_2A_137,15.1,938.6,7.14,1,30997,76938,1.32,-4.38777316,-0.984014958,-2.748029899,1.428421829,0.816233527,-0.254454464,4.011606226,2.1180109,6.643859246,0.150514929,-1.704748092,-3.481240089,-1.776491997
HER14L,HER14L_2A,HER14L_2A_138,15.2,941.91,7.15,1,30814,76642,1.57,-3.869209165,-1.081849126,-2.853288592,1.432673268,0.803619669,-0.65033334,4.058973756,2.15941353,6.683606745,0.149619814,-1.047318994,-2.833213344,-1.78589435
HER14L,HER14L_2A,HER14L_2A_139,15.3,945.23,7.16,1,30768,76180,1.42,-4.384885538,-1.062469034,-2.976118321,1.431955023,0.925180721,-0.409461021,4.187845563,2.287952607,6.685832567,0.149570003,-1.481604541,-3.414442608,-1.932838067
HER14L,HER14L_2A,HER14L_2A_140,15.4,948.54,7.16,1,30888,76459,1.57,-3.891485074,-1.212422409,-2.64554807,1.2144604,0.759295624,-0.424262182,4.038909536,2.161052174,6.540098566,0.152902894,-1.280933845,-2.724579503,-1.443645658
HER14L,HER14L_2A,HER14L_2A_141,15.5,951.86,7.16,1,31104,75963,1.5,-3.788262143,-1.027102116,-2.801767152,1.271451874,0.831348727,-0.765622416,4.103935173,2.176018053,6.875861264,0.145436326,-1.015920573,-2.804802342,-1.788881769
HER14L,HER14L_2A,HER14L_2A_142,15.6,955.17,7.18,1,30973,75777,1.21,-3.773966804,-0.896301698,-3.569172392,1.166050923,0.955831622,-0.16797501,4.109805029,2.17572833,6.918355255,0.144543025,-0.2135741,-2.921624301,-2.708050201
HER14L,HER14L_2A,HER14L_2A_143,15.7,958.49,7.19,1,31000,75111,1.48,-3.415106533,-1.276722456,-2.539637796,1.036579418,0.850386286,-0.732129969,4.002799857,2.073831193,6.883103082,0.14528331,-0.892480083,-2.16399893,-1.271518847
HER14L,HER14L_2A,HER14L_2A_144,15.8,961.8,7.2,1,31142,76306,1.57,-3.244004377,-0.997989636,-3.295297672,1.069140987,0.876657493,-0.615719145,4.048877239,2.15833511,6.623591708,0.150975489,0.052643733,-2.268683541,-2.321327275
HER14L,HER14L_2A,HER14L_2A_145,15.9,965.12,7.2,1,31202,76139,1.43,-3.391044982,-0.886720246,-3.25384386,1.112027334,0.958093786,-0.749889015,4.057014766,2.154362216,6.704307869,0.149157828,-0.141078598,-2.531770959,-2.390692361
HER14L,HER14L_2A,HER14L_2A_146,16,968.43,7.21,1,31061,76713,1.56,-3.346633947,-0.935522623,-2.811710771,0.85842264,0.734205192,-0.421638224,3.927761096,1.995116636,6.908443303,0.14475041,-0.54522705,-2.433613355,-1.888386305
HER14L,HER14L_2A,HER14L_2A_147,16.1,971.75,7.22,1,30816,75343,1.63,-3.821598484,-0.990839129,-2.499842644,1.013359796,0.884924196,-0.587834047,3.963949219,2.037881093,6.86317166,0.145705229,-1.353142154,-2.870858944,-1.51771679
HER14L,HER14L_2A,HER14L_2A_148,16.2,975.06,7.23,1,30796,75971,1.22,-4.685016638,-0.644160761,-2.980268546,1.275666484,0.969663123,-0.491581174,4.205445551,2.350251961,6.393529218,0.156408138,-1.815289967,-4.172187049,-2.356897082
HER14L,HER14L_2A,HER14L_2A_149,16.3,978.38,7.23,1,30594,75100,1.33,-3.755519942,-0.933683285,-2.696128367,1.078316976,0.768773856,-0.478375209,3.943642887,2.072973084,6.493265422,0.154005717,-1.085189268,-2.858766418,-1.77357715
HER14L,HER14L_2A,HER14L_2A_150,16.4,981.69,7.23,1,30625,75768,1.36,-3.582632596,-0.997377972,-2.601803343,1.139134738,0.720981946,-0.755318974,3.982780846,2.094235355,6.610388128,0.151277048,-1.002152022,-2.616640451,-1.614488428
HER14L,HER14L_2A,HER14L_2A_151,16.5,985.01,7.23,1,30912,76774,1.35,-6.637986868,-0.631633708,-2.433294249,1.679535128,1.20625385,0.041612318,4.330538954,2.444974575,6.590707713,0.151728774,NA,NA,-1.814232325
HER14L,HER14L_2A,HER14L_2A_152,16.6,988.32,7.24,1,30856,78091,1.29,-4.077569886,-0.944148209,-2.557744132,1.30517616,0.742327581,-0.271966157,3.845329803,1.95859484,6.598428783,0.15155123,-1.558144618,-3.180134997,-1.621990379
HER14L,HER14L_2A,HER14L_2A_153,16.7,991.64,7.25,1,30418,76226,1.35,-4.159222883,-0.993499665,-2.58571698,1.180292878,0.756023797,-0.281913117,3.970714864,2.113321105,6.407617144,0.156064256,-1.621860432,-3.223863366,-1.602002934
HER14L,HER14L_2A,HER14L_2A_154,16.8,994.95,7.26,1,30595,76134,1.29,-3.807122604,-1.132973955,-2.708510316,1.232531972,0.830434097,-0.483886764,3.978580974,2.090946595,6.60436921,0.151414915,-1.127185661,-2.713830564,-1.586644903
HER14L,HER14L_2A,HER14L_2A_155,16.9,998.27,7.26,1,30752,76661,1.61,-3.913562692,-1.015285755,-2.830950745,1.409447287,0.895907957,-0.66097581,4.009578534,2.105841224,6.711589672,0.148995998,-1.115141591,-2.944438979,-1.829297389
HER14L,HER14L_2A,HER14L_2A_156,17,1001.58,7.27,1,30786,77216,1.23,-3.558325888,-1.125244306,-3.084541536,1.244203732,0.849132185,-0.260246868,3.912019108,2.023003573,6.613496232,0.151205953,-0.485507816,-2.461190123,-1.975682307
HER14L,HER14L_2A,HER14L_2A_157,17.1,1004.9,7.26,1,30656,76239,1.47,-3.600561871,-0.995230176,-3.498779177,1.347944694,0.900833842,-0.334257353,4.028719777,2.151330264,6.537047543,0.152974258,-0.105360516,-2.63905733,-2.533696814
HER14L,HER14L_2A,HER14L_2A_158,17.2,1008.21,7.26,1,30665,75569,1.4,-3.448587875,-0.95879124,-3.190758766,1.28502726,0.791892138,-0.551701436,3.98626,2.086659919,6.683880701,0.149613682,-0.264692554,-2.517207595,-2.25251504
HER14L,HER14L_2A,HER14L_2A_159,17.3,1011.53,7.27,1,30794,77985,1.43,-3.486035269,-1.21315533,-2.250847445,1.432876901,0.606681954,-0.727261041,3.757913463,1.879826767,6.541609667,0.152867574,-1.252762968,-2.295056827,-1.042293858
HER14L,HER14L_2A,HER14L_2A_160,17.4,1014.84,7.26,1,30881,77575,1.44,-3.792125853,-0.906596719,-3.560324239,1.474835445,0.944453911,-0.349758711,4.044450026,2.145066138,6.682428555,0.149646194,-0.241162057,-2.927550761,-2.686388704
HER14L,HER14L_2A,HER14L_2A_161,17.5,1018.16,7.26,1,30884,76608,1.35,-4.12865173,-0.993157514,-3.070044776,1.478663032,0.954213022,-0.318075341,3.996996662,2.080056646,6.800804829,0.14704142,-1.098612289,-3.193558017,-2.094945728
HER14L,HER14L_2A,HER14L_2A_162,17.6,1021.47,7.26,1,31022,77663,1.47,-4.101560565,-0.921425569,-2.608656469,1.3356488,0.794037919,-0.311705194,3.877470063,1.936191016,6.968369539,0.143505593,-1.532897835,-3.229347125,-1.696449289
HER14L,HER14L_2A,HER14L_2A_163,17.7,1024.79,7.27,1,30909,78230,1.59,-3.13442489,-0.970425961,-3.482731585,1.36036129,0.755392603,-0.463662631,3.907261211,2.028229963,6.547782145,0.152723468,0.356674944,-2.181546765,-2.538221709
HER14L,HER14L_2A,HER14L_2A_164,17.8,1028.1,7.27,1,31107,77499,1.44,-3.839211695,-0.929791742,-2.597498562,1.381975386,0.761718747,-0.623417536,3.863188059,1.983037343,6.555125285,0.152552386,-1.269760545,-2.946542029,-1.676781484
HER14L,HER14L_2A,HER14L_2A_165,17.9,1031.42,7.27,1,30866,77468,1.27,-3.513335378,-0.97922094,-2.846856445,1.355008461,0.718862365,-0.465060591,3.812056252,1.918546275,6.643293034,0.150527757,-0.679541529,-2.55869282,-1.879151291
HER14L,HER14L_2A,HER14L_2A_166,18,1034.73,7.25,1,30840,77644,1.39,-5.098708779,-0.71876765,-2.763333863,1.552001397,1.000488468,-0.228613507,4.066145963,2.190787971,6.523782431,0.153285308,-2.501435952,-4.56017282,-2.058736868
HER14L,HER14L_2A,HER14L_2A_167,18.1,1038.05,7.25,1,30826,76033,1.34,-3.850307438,-0.953015237,-2.869478185,1.433107774,0.771801802,-0.491669671,3.921567701,2.037993253,6.577616078,0.152030764,-1.00764051,-2.937550318,-1.929909808
HER14L,HER14L_2A,HER14L_2A_168,18.2,1041.36,7.26,1,30626,76378,1.53,-3.947643885,-0.996647506,-2.443566489,1.386884863,0.706316465,-0.485821882,3.815182535,1.965295899,6.359702502,0.15724006,-1.537334619,-2.991374968,-1.45404035
HER14L,HER14L_2A,HER14L_2A_169,18.3,1044.68,7.26,1,30715,76379,1.27,-3.506983521,-1.019764731,-2.963368074,1.371812071,0.754913577,-0.479806415,3.859637199,1.983559894,6.528481375,0.153174979,-0.555525803,-2.513077527,-1.957551724
HER14L,HER14L_2A,HER14L_2A_170,18.4,1047.99,7.27,1,30702,76887,1.29,-3.675412179,-1.157715706,-2.645792762,1.47246982,0.723143758,-0.604263266,3.870822879,2.016747456,6.386396852,0.156582815,-1.051544778,-2.548906233,-1.497361455
HER14L,HER14L_2A,HER14L_2A_171,18.5,1051.31,7.27,1,30712,77045,1.53,-4.146763006,-1.038198202,-2.442014914,1.529990797,0.788110528,-0.653628129,3.917017059,2.045485867,6.498863636,0.153873055,-1.751754135,-3.163238745,-1.41148461
HER14L,HER14L_2A,HER14L_2A_172,18.6,1054.62,7.28,1,30896,77249,1.35,-3.80305577,-0.938476766,-3.317547954,1.636471765,0.795844803,-0.467879489,3.972552515,2.122090896,6.363353,0.157149855,-0.502091944,-2.904760495,-2.402668552
HER14L,HER14L_2A,HER14L_2A_173,18.7,1057.94,7.28,1,31146,78559,1.32,-3.908936978,-1.068397594,-2.576131302,1.571180976,0.70824412,-0.628652525,3.879274579,2.023418725,6.397767462,0.156304524,-1.364315454,-2.880662944,-1.516347489
HER14L,HER14L_2A,HER14L_2A_174,18.8,1061.25,7.28,1,31194,78566,1.4,-4.313747417,-0.953868185,-3.146142257,1.775621345,0.923074412,-0.426309887,4.012579241,2.128792749,6.579001251,0.151998755,-1.219240276,-3.431502731,-2.212262455
HER14L,HER14L_2A,HER14L_2A_175,18.9,1064.57,7.3,1,31113,79360,1.42,-3.582406547,-1.200218403,-2.963367338,1.625360721,0.704524171,-0.354429408,3.830340228,1.940196576,6.620961297,0.15103547,-0.632522559,-2.408533671,-1.776011112
HER14L,HER14L_2A,HER14L_2A_176,19,1067.88,7.29,1,31057,77957,1.36,-3.797110493,-1.14491237,-2.830267482,1.667035135,0.788612558,-0.499902825,3.859086504,1.957458975,6.697453351,0.149310484,-0.990398704,-2.687324071,-1.696925367
HER14L,HER14L_2A,HER14L_2A_177,19.1,1071.2,7.29,1,31307,78440,1.46,-4.011574346,-1.029087299,-3.04399032,1.797516011,0.895647853,-0.739407224,3.999414108,2.131481217,6.475517358,0.154427816,-1.00144854,-3.03388404,-2.032435499
HER14L,HER14L_2A,HER14L_2A_178,19.2,1074.51,7.3,1,30942,77265,1.42,-3.456137677,-0.966966629,-2.930044581,1.588279503,0.727281659,-0.729458656,3.822703591,1.944342791,6.543412827,0.152825448,-0.53680111,-2.513016609,-1.976215499
HER14L,HER14L_2A,HER14L_2A_179,19.3,1077.83,7.31,1,30849,77829,1.42,-4.706637092,-0.89333006,-2.627195551,1.734947203,0.924933048,-0.410713157,3.940337971,2.037657637,6.704510658,0.149153316,-2.172223275,-3.916457602,-1.744234327
HER14L,HER14L_2A,HER14L_2A_180,19.4,1081.14,7.32,1,30963,77939,1.5,-4.006566651,-0.968870179,-2.956744527,1.674093406,0.833110845,-0.504303678,3.899910422,2.029370362,6.492426831,0.15402561,-1.08180517,-3.084200922,-2.002395751
HER14L,HER14L_2A,HER14L_2A_181,19.5,1084.46,7.32,1,30943,76722,1.29,-4.32753873,-0.813863365,-2.732489555,1.551996153,0.865418121,-0.631541808,3.985262565,2.102756619,6.57058959,0.152193344,-1.654558348,-3.585653411,-1.931095063
HER14L,HER14L_2A,HER14L_2A_182,19.6,1087.77,7.33,1,31216,78368,1.43,-3.750311933,-0.91305,-2.786874423,1.570171729,0.762818581,-0.673476506,3.837941903,1.952780649,6.588059358,0.151789768,-0.985283603,-2.870331007,-1.885047404
HER14L,HER14L_2A,HER14L_2A_183,19.7,1091.09,7.33,1,30676,76118,1.34,-3.546336724,-0.949512158,-2.630045993,1.458139289,0.619103759,-0.558530516,3.748237209,1.858945134,6.615348232,0.151163622,-0.93237687,-2.621530104,-1.689153234
HER14L,HER14L_2A,HER14L_2A_184,19.8,1094.4,7.32,1,30594,75886,1.39,-3.563754878,-0.819583368,-3.88652827,1.534006729,0.935288215,-0.35041157,4.00636838,2.144614761,6.435633368,0.155384862,0.336472237,-2.777043073,-3.113515309
HER14L,HER14L_2A,HER14L_2A_185,19.9,1097.72,7.32,1,30498,76221,1.46,-3.413210644,-1.115515536,-2.892676206,1.333416759,0.773483326,-0.419920374,3.817864556,1.91655812,6.695307883,0.149358329,-0.530628251,-2.319933731,-1.78930548
HER14L,HER14L_2A,HER14L_2A_186,20,1101.17,7.34,1,30818,78094,1.34,-3.905890535,-1.065033841,-2.947040188,1.691081098,0.789438245,-0.519291952,3.914252216,2.042484957,6.500397231,0.153836753,-0.986494991,-2.882767159,-1.896272168
HER14L,HER14L_2A,HER14L_2A_187,20.1,1104.63,7.33,1,30734,79527,1.23,-4.08025602,-1.189884262,-2.913821135,1.906724806,0.792930444,-0.489453728,3.925883452,2.047876443,6.541092746,0.152879655,-1.203972804,-2.941510719,-1.737537915
HER14L,HER14L_2A,HER14L_2A_188,20.2,1108.08,7.34,1,30868,79541,1.44,-6.654116573,-0.719222378,-2.559772011,2.182111998,1.125350394,-0.118875302,4.30899986,2.435524013,6.511509817,0.153574214,NA,NA,-1.854707744
HER14L,HER14L_2A,HER14L_2A_189,20.3,1111.54,7.35,1,30892,79432,1.29,-3.886702608,-1.075795021,-2.845248733,1.811648477,0.71177859,-0.598611714,3.893182507,1.989748502,6.709560542,0.149041058,-1.069198403,-2.850957789,-1.781759386
HER14L,HER14L_2A,HER14L_2A_190,20.4,1115,7.35,1,30891,78761,1.25,-6.585296851,-0.696418893,-2.693476553,2.209528077,1.214866219,-0.339190085,4.368085323,2.521902762,6.336179177,0.15782382,NA,NA,-2.014903021
HER14L,HER14L_2A,HER14L_2A_191,20.5,1118.45,7.36,1,30900,78804,1.36,-3.252030064,-1.1232919,-3.210357367,1.594833953,0.828388189,-0.661231125,3.864605831,1.959082484,6.723589505,0.148730079,-0.042559614,-2.147709513,-2.105149898
HER14L,HER14L_2A,HER14L_2A_192,20.6,1121.91,7.37,1,30815,77714,1.39,-6.598246708,-0.668657565,-2.814057074,1.953927452,1.283690781,0.004341184,4.359639978,2.479361951,6.555961626,0.152532925,NA,NA,-2.16572591
HER14L,HER14L_2A,HER14L_2A_193,20.7,1125.36,7.38,1,30926,77793,1.26,-3.744364559,-1.074054686,-2.82069372,1.448798032,0.764049958,-0.544935869,3.932538261,2.038662584,6.645716893,0.150472856,-0.946596081,-2.705482806,-1.758886724
HER14L,HER14L_2A,HER14L_2A_194,20.8,1128.82,7.38,1,30882,77671,1.66,-3.754634739,-1.0658159,-2.912451979,1.344578166,0.77719641,-0.251654663,3.87819888,1.984583824,6.643989887,0.150511969,-0.863046217,-2.722756348,-1.859710131
HER14L,HER14L_2A,HER14L_2A_195,20.9,1132.27,7.38,1,31011,77381,1.47,-3.839380092,-0.87754937,-3.105410917,1.409396829,0.894256598,-0.489476005,3.947759858,2.0604031,6.602534825,0.151456982,-0.756326082,-3.002232838,-2.245906756
HER14L,HER14L_2A,HER14L_2A_196,21,1135.73,7.38,1,30774,76321,1.48,-3.60866218,-0.971911657,-2.725161271,1.30565167,0.799629395,-0.738200582,3.918420107,2.020234518,6.674432082,0.149825481,-0.902867712,-2.667228207,-1.764360495
HER14L,HER14L_2A,HER14L_2A_197,21.1,1139.18,7.39,1,30684,76672,1.31,-4.253977703,-0.993320344,-2.954694719,1.464802848,0.931170966,-0.291261583,3.995266324,2.102014211,6.6415837,0.150566498,-1.349926717,-3.32708941,-1.977162693
HER14L,HER14L_2A,HER14L_2A_198,21.2,1142.64,7.38,1,30734,77107,1.78,-3.345339845,-0.875123911,-3.273019184,1.434413701,0.845450615,-0.744503729,3.921033488,2.037088864,6.58004827,0.151974569,-0.074107972,-2.493417339,-2.419309367
HER14L,HER14L_2A,HER14L_2A_199,21.3,1146.09,7.39,1,30746,77992,1.32,-3.808448513,-0.904283433,-2.733933776,1.434242878,0.826280475,-0.568370481,3.812431628,1.942081224,6.491194182,0.154054858,-1.098612289,-2.93857386,-1.839961571
HER14L,HER14L_2A,HER14L_2A_200,21.4,1149.55,7.4,1,30055,75729,1.34,-4.133491539,-0.819305534,-3.286193678,1.544213105,0.95786999,-0.17373713,3.893059847,2.017584939,6.524570752,0.153266788,-0.880358723,-3.369322173,-2.48896345
HER14L,HER14L_2A,HER14L_2A_201,21.5,1153,7.4,1,29521,73937,1.53,-3.679364197,-0.992367405,-2.854640659,1.528070673,0.827710684,-0.443139734,3.742075116,1.871655523,6.491685884,0.15404319,-0.842678915,-2.716615564,-1.873936649
HER14L,HER14L_2A,HER14L_2A_202,21.6,1156.46,7.4,1,28474,70244,1.45,-3.900259247,-0.94574969,-2.909860543,1.610840486,0.831543589,-0.158933318,3.646958396,1.825460327,6.181761164,0.161766198,-1.01523068,-2.991724252,-1.976493572
HER14L,HER14L_2A,HER14L_2A_203,21.7,1159.91,7.4,1,26493,65967,1.31,-4.051347462,-0.682485461,-2.983506832,1.536581932,0.714316878,0.052797405,3.584966016,1.828677524,5.79151315,0.172666447,-1.098612289,-3.413815846,-2.315203557
HER14L,HER14L_2A,HER14L_2A_204,21.8,1163.37,7.41,1,24906,63066,1.48,-3.088792044,-0.600268754,-3.018833456,1.348216725,0.174308674,0.163714764,3.326826613,1.694827477,5.114587123,0.195519203,-0.070951736,-2.501917996,-2.43096626
HER14L,HER14L_2A,HER14L_2A_205,21.9,1166.82,7.4,1,26060,69414,1.25,-3.580191381,-0.59428988,-2.803662592,1.542088987,0.15954649,0.262062054,3.299477489,1.714968833,4.877317339,0.205030743,-0.78845736,-3.00678211,-2.218324749
HER14L,HER14L_2A,HER14L_2A_206,22,1170.28,7.4,1,27016,71126,1.19,-3.62667057,-0.849405299,-2.793761447,1.602430686,0.270746283,0.183873267,3.463947786,1.748839293,5.55780581,0.179927121,-0.84729786,-2.801026658,-1.953728797
HER14L,HER14L_2A,HER14L_2A_207,22.1,1173.73,7.41,1,28877,75122,1.59,-4.192581884,-1.02777328,-2.730301616,1.632952349,0.608847367,-0.023064754,3.747870777,1.984051041,5.835210498,0.171373424,-1.504077397,-3.21665113,-1.712573733
HER14L,HER14L_2A,HER14L_2A_208,22.2,1177.19,7.42,1,29148,76337,1.32,-3.845884763,-0.797841195,-3.335059139,1.645346016,0.599377461,0.049707701,3.758105517,1.926248402,6.246079336,0.160100432,-0.526093096,-3.084024881,-2.557931785
HER14L,HER14L_2A,HER14L_2A_209,22.3,1180.64,7.43,1,29556,77334,1.43,-3.428706935,-1.064985842,-2.757538661,1.599027705,0.538298205,-0.382116244,3.657430994,1.83859078,6.165283696,0.162198538,-0.68197388,-2.383652916,-1.701679036
HER14L,HER14L_2A,HER14L_2A_210,22.4,1184.1,7.43,1,29742,78705,1.35,-4.549582195,-1.146006691,-2.275984639,1.792539224,0.662632472,-0.10273806,3.730513396,1.888626493,6.309036902,0.158502798,-2.340325421,-3.475305354,-1.134979933
