"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Fe","Cu","Br","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER14L","HER14L_2A","HER14L_2A_428",44.2,1622.18,7.34,1,31982,77661,1.46,0.0901353317624033,0.0695329702167111,0.600043780018285,0.162243597172326,2.72337466682118,0.105587102921672,3.17147603043999,0.5588390569269,77.8138319104827,11.5038436280759,6.76415939109022,0.147838030150089,-0.847297860387204,-2.15520158756137,-1.30790372717417,100,96.7989080748381
"HER14L","HER14L_2A","HER14L_2A_429",44.3,1623.04,7.34,1,31867,77463,1.34,0.0929476007900546,0.0154912667983424,0.512502743245162,0.0516375559944748,3.0130513922776,0.232369001975137,3.12794495436531,0.644178511031073,77.990782696255,11.3499348075856,6.87147406733394,0.145529181977687,-1.20397280432594,-3.49902963089919,-2.29505682657325,100,97.0308405303177
"HER14L","HER14L_2A","HER14L_2A_430",44.4,1623.9,7.34,1,31633,76580,1.38,0.110995037868895,0.0352572473230608,0.557586837294333,0.0783494384956908,2.14677461478193,0.0770436145207626,3.32201619221729,0.575868372943327,78.7150692086707,11.5487072342648,6.81592039800995,0.146715328467153,-0.798507696217772,-2.7609471472243,-1.96243945100652,100,97.1676677983808
"HER14L","HER14L_2A","HER14L_2A_431",44.5,1624.76,7.34,1,31746,77291,1.26,0.0672782083295597,0.0142319286850992,0.582215264390421,0.0685720200282051,2.0584544125448,0.085391572110595,3.51787400861679,0.752998408611611,77.8111293682317,11.8694285233727,6.55559189012426,0.152541527410585,-1.57239664075375,-3.71135230996599,-2.13895566921224,100,96.8275737149215
"HER14L","HER14L_2A","HER14L_2A_432",44.6,1625.62,7.34,1,31852,77358,1.47,0.0853176142092608,0.0465368804777786,0.595930608340443,0.140903332557719,2.067013107888,0.029731895860803,3.70097468910778,0.69805320716668,78.4030093849376,11.8410506993459,6.62128820960699,0.151028012728562,-1.10782894377303,-2.54987910454054,-1.4420501607675,100,97.6085214198919
"HER14L","HER14L_2A","HER14L_2A_433",44.7,1626.48,7.33,1,31823,77664,1.29,0.0695302843016069,0.0605170992995468,0.569118252987227,0.128759785743717,2.0163782447466,0.00643798928718583,3.79326328800989,0.525339925834363,78.0516069221261,11.7261536876803,6.65619852860437,0.150235903527005,-0.755022584278033,-2.24116228036764,-1.48613969608961,100,96.9471054800165
"HER14L","HER14L_2A","HER14L_2A_434",44.8,1627.34,7.32,1,31948,78266,1.32,0.0843278051772162,0.0408862085707715,0.618403904632918,0.123936319730151,1.95614954130785,0.185265632586308,3.96085145529349,0.894385812485626,77.432090562952,11.6334040324023,6.65601317957166,0.1502400871244,-1.10897507570366,-2.71634900391691,-1.60737392821325,100,96.9297012751386
"HER14L","HER14L_2A","HER14L_2A_435",44.9,1628.2,7.32,1,31939,78389,1.33,0.0650601487453597,0.0548546352166758,0.543443595402416,0.11863909477095,3.01700493691717,0.0790927298473,3.89595478957507,0.905739325670694,77.3386572095575,11.2860222735333,6.85260540296146,0.145929896907216,-0.771399377459694,-2.29323923057581,-1.52183985311611,100,97.3044687392364
"HER14L","HER14L_2A","HER14L_2A_436",45,1629.06,7.34,1,32245,79906,1.35,0.0926088153580457,0.0588191124571371,0.575676419793257,0.188972042149526,2.95972768002403,0.115135283958651,4.02598052711937,0.837233749655846,76.4948814857458,11.5172828072986,6.64174725632946,0.150562790393299,-1.16713223510487,-2.28107888777308,-1.11394665266822,100,96.8663179235602
"HER14L","HER14L_2B","HER14L_2B_47",45.1,1629.92,7.33,1,33297,79308,1.44,0.0453926463912846,0.0239572300398447,0.522015433499773,0.10213345438039,1.12094618449589,0.071871690119534,3.65662984818682,0.818328541887325,78.6667171029404,11.9395269077521,6.58876333298131,0.151773549824488,-1.450010175506,-3.08142699465887,-1.63141681915288,100,96.9675190396933
"HER14L","HER14L_2B","HER14L_2B_48",45.2,1630.79,7.32,1,33291,80200,1.39,0.0536159600997506,0.0112219451371571,0.422693266832918,0.0910224438902743,1.28304239401496,0.123441396508728,3.86159600997506,0.820448877805486,78.1870324189526,11.7219451371571,6.67014147431124,0.149921857557491,-2.09323486381217,-3.62877553004423,-1.53554066623206,100,96.5760598503741
"HER14L","HER14L_2B","HER14L_2B_49",45.3,1631.65,7.32,1,33468,80255,1.33,0.0548252445330509,0.0299046788362096,0.472244719955143,0.132078998193259,1.34944863248396,0.154507507320416,3.73185471310199,0.934521213631549,78.3776711731356,12.0004984113139,6.53120132904164,0.153111188833423,-1.48538526376412,-2.75948237473448,-1.27409711097036,100,97.2375552925051
"HER14L","HER14L_2B","HER14L_2B_50",45.4,1632.51,7.32,1,33542,80681,1.21,0.0780852988931719,0.0210706362092686,0.410257681486347,0.0892403415921964,1.11550426990246,0.104113731857562,3.9290539284342,0.782092438120499,78.649248274067,11.5851315675314,6.78880924360757,0.147301237097155,-1.44345277495984,-2.96890503132085,-1.52545225636101,100,96.7637981680941
"HER14L","HER14L_2B","HER14L_2B_51",45.5,1633.37,7.32,1,33516,80593,1.41,0.104227414291564,0.0483912994925118,0.54098991227526,0.147655503579715,1.1961336592508,0.250642115320189,4.48301961708833,0.590622014318861,77.6370156217041,11.657339967491,6.65992549228313,0.150151829950455,-1.11556184698188,-2.41408059721939,-1.29851875023751,100,96.6560371248123
"HER14L","HER14L_2B","HER14L_2B_52",45.6,1634.23,7.32,1,32667,78442,1.32,0.0815889446979934,0.052267917697152,0.467861604752556,0.0815889446979934,1.10145075342291,0.0726651538716504,4.19418168838122,0.957395272940517,78.7129343973892,11.505316029678,6.8414404432133,0.146168048717284,-0.445311016655364,-2.19178978135026,-1.7464787646949,100,97.2272507075291
"HER14L","HER14L_2B","HER14L_2B_53",45.7,1635.09,7.31,1,33068,78476,1.45,0.0484224476273001,0.0560680972526632,0.411590804832051,0.0930220704419185,1.06784239767572,0.151638717569703,4.00886895356542,0.730159539222183,79.0572914011927,11.7131352260564,6.74945604873803,0.148160087683951,-0.50626980723013,-1.9934626893044,-1.48719288207427,100,97.338039655436
"HER14L","HER14L_2B","HER14L_2B_54",45.8,1635.95,7.32,1,33244,80316,1.41,0.0634991782459286,0.0535385228348025,0.464415558543752,0.120772946859903,1.12306389760446,0.252751631057324,4.30673838338563,0.57647293191892,77.644554011654,11.7411225658648,6.61304347826087,0.151216305062459,-0.81351086280982,-2.16037830395025,-1.34686744114043,100,96.3469296279695
"HER14L","HER14L_2B","HER14L_2B_55",45.9,1636.81,7.32,1,33296,79500,1.53,0.0314465408805031,0.0377358490566038,0.483018867924528,0.0679245283018868,1.11823899371069,0.0553459119496855,4.33836477987421,0.587421383647799,78.4352201257862,11.7974842767296,6.64846998613925,0.150410545897748,-0.587786664902119,-2.54944517092557,-1.96165850602345,100,96.9522012578616
"HER14L","HER14L_2B","HER14L_2B_56",46,1637.67,7.31,1,33406,80150,1.27,0.0723643169058016,0.0374298190892077,0.439176543980037,0.0860885839051778,1.11166562694947,0.0960698689956332,4.26699937616968,0.570180910792265,78.6188396756082,11.7192763568309,6.70850633450442,0.149064478758351,-0.832909122935104,-2.46243379393594,-1.62952467100084,100,97.0180910792265
"HER14L","HER14L_2B","HER14L_2B_57",46.1,1638.53,7.32,1,33374,80201,1.29,0.0623433623022157,0.0386528846273737,0.45385967756013,0.0985025124375008,1.18826448548023,0.198251892121046,4.10842757571601,0.685776985324372,78.3531377414247,11.6943679006496,6.70007463482248,0.149252068746022,-0.935460647981875,-2.46316666315159,-1.52770601516972,100,96.8815850176432
"HER14L","HER14L_2B","HER14L_2B_58",46.2,1639.4,7.32,1,33408,79199,1.54,0.0934355231757977,0.0252528441015669,0.455813836033283,0.113637798457051,1.13511534236543,0.0467177615878988,4.08717281783861,0.635109029154408,78.855793633758,11.7905529110216,6.68804883272649,0.149520439370407,-1.50407739677627,-2.89314568477889,-1.38906828800262,100,97.2386014974936
"HER14L","HER14L_2B","HER14L_2B_59",46.3,1640.26,7.32,1,33376,80060,1.54,0.073694728953285,0.0199850112415688,0.475893080189858,0.127404446665001,1.152885335998,0.224831376467649,4.21184111916063,0.619535348488633,78.3225081189108,11.6525106170372,6.72151355986708,0.148776014671876,-1.85238409104449,-3.17021065288692,-1.31782656184243,100,96.8810891831127
"HER14L","HER14L_2B","HER14L_2B_60",46.4,1641.12,7.33,1,33234,78059,1.26,0.0845514290472591,0.0384324677487541,0.377919266196082,0.121702814537721,1.30670390345764,0.0858325113055509,3.90730088779001,0.582892427522771,79.2182836059903,11.9729947859952,6.61641343890434,0.151139285541019,-1.15267950993839,-2.28577797467766,-1.13309846473928,100,97.6966140995913
"HER14L","HER14L_2B","HER14L_2B_61",46.5,1641.98,7.32,1,33078,78853,1.34,0.0735545889186207,0.0152181908107491,0.346213840944542,0.0824318668915577,1.38231899864304,0.262513791485422,4.17739337755063,0.696232229591772,78.2037462113046,11.7421023930605,6.66011448320553,0.15014756916291,-1.68948062010764,-3.12456514539696,-1.43508452528932,100,96.9817254892014
"HER14L","HER14L_2B","HER14L_2B_62",46.6,1642.84,7.32,1,33181,79162,1.54,0.0530557590763245,0.0303175766150426,0.35749475758571,0.094742426922008,1.47040246582956,0.0972688916399282,4.06508173113362,0.462343043379399,78.8181198049569,11.8263813445845,6.66460158085879,0.150046478828092,-1.13943428318836,-2.46739306729529,-1.32795878410693,100,97.275207801723
"HER14L","HER14L_2B","HER14L_2B_63",46.7,1643.7,7.32,1,33236,79744,1.28,0.0564305778491172,0.0401284109149278,0.428872391653291,0.101575040128411,1.96127608346709,0.179323836276083,4.1858948635634,0.506621187800963,77.7763844301766,11.979584670947,6.49241076101748,0.154025990777466,-0.928713251872712,-2.36907483426288,-1.44036158239017,100,97.2160914927769
"HER14L","HER14L_2B","HER14L_2B_64",46.8,1644.56,7.32,1,33217,78187,1.45,0.0434854899152033,0.0319746249376495,0.424623019171985,0.0652282348728049,2.00289050609436,0.245565119521148,3.83183905252791,0.690651898653229,78.5667694117948,11.8254952869403,6.64384598745403,0.150515228963519,-0.712949807856125,-2.58625914404829,-1.87330933619216,100,97.7285226444294
"HER14L","HER14L_2B","HER14L_2B_65",46.9,1645.42,7.32,1,33256,79701,1.44,0.0577157124753767,0,0.495602313647257,0.107903288540922,1.96107953476117,0.227098781696591,4.14549378301401,0.959837392253548,77.671547408439,11.6146597909687,6.68737171869936,0.149535578709313,NA,NA,-1.52453846864761,100,97.2409380057967
"HER14L","HER14L_2B","HER14L_2B_66",47,1646.28,7.32,1,33159,79492,1.29,0.0364816585316761,0.0251597645046042,0.441553867055804,0.11825089317164,1.80521310320535,0.142152669451014,4.18532682534091,0.864237910733156,78.1776782569315,11.5168822019826,6.78809393773894,0.147316759192212,-1.54756250871601,-2.86505394991188,-1.31749144119586,100,97.3129371509083
"HER14L","HER14L_2B","HER14L_2B_67",47.1,1647.14,7.33,1,33040,79613,1.61,0.099230025247133,0.0364262117995805,0.50243050758042,0.121839398088252,1.42690264152839,0.0954617964402799,4.26563500935777,0.732292464798463,77.7209752176152,11.6463391657141,6.67342536669543,0.149848083263301,-1.20741514851691,-2.62416871712151,-1.4167535686046,100,96.6475324381696
"HER14L","HER14L_2B","HER14L_2B_68",47.2,1648.01,7.33,1,33175,80713,1.35,0.0743374673224883,0.0520362271257418,0.545141427031581,0.157347639165934,1.40869500576115,0.0941607919418185,4.22236814391734,0.921784594798855,77.5661913198617,11.7267354701225,6.61447437929213,0.151183592626905,-1.10651746817522,-2.34910510862894,-1.24258764045372,100,96.7687980870492
"HER14L","HER14L_2B","HER14L_2B_69",47.3,1648.87,7.33,1,33164,79421,1.31,0.0705103184296345,0.0365142720439179,0.518754485589454,0.157389103637577,1.48071668702232,0.14353886251747,3.76978381032724,1.0148449402551,77.5940872061545,11.962830989285,6.48626460372592,0.15417194041476,-1.46101790731583,-2.65372751936305,-1.19270961204723,100,96.7489706752622
"HER14L","HER14L_2B","HER14L_2B_70",47.4,1649.73,7.33,1,33113,79226,1.36,0.0416529927044152,0.042915204604549,0.574306414560876,0.116123494812309,1.39474414964784,0.130007825713781,4.12995733723778,0.87471284679272,77.7749728624441,11.9077070658622,6.5314818740725,0.153104612288617,-0.995428052432879,-2.59393689433479,-1.59850884190191,100,96.9871001943806
"HER14L","HER14L_2B","HER14L_2B_71",47.5,1650.59,7.33,1,33105,79813,1.3,0.0839462242992996,0.0451054339518625,0.512447846841993,0.120281157204967,2.0222269555085,0.109004798717001,3.79512109556087,0.894591106711939,77.4673298836029,11.6948366807412,6.6240625669595,0.150964757638002,-0.980829253011726,-2.43019621758669,-1.44936696457497,100,96.7448911831406
"HER14L","HER14L_2B","HER14L_2B_72",47.6,1651.45,7.33,1,33203,80881,1.48,0.0482189883903513,0.0568736786142605,0.490844574127422,0.142184196535651,2.86346607979624,0.0754194433797802,3.90821082825385,0.757903586750906,77.767337199095,11.6788862650066,6.65879737455007,0.150177268319051,-0.916290731874155,-2.1552948841981,-1.23900415232394,100,97.78934483995
"HER14L","HER14L_2B","HER14L_2B_73",47.7,1652.31,7.33,1,33211,82037,1.27,0.0243792435120738,0.0243792435120738,0.515621000280361,0.162121969355291,2.82921120957617,0.234040737715909,4.05061130953106,0.7265014566598,76.9311408267001,11.5703889708302,6.64896755162242,0.150399290150843,-1.89461685466776,-3.05163990549229,-1.15702305082452,100,97.0683959676731
"HER14L","HER14L_2B","HER14L_2B_74",47.8,1653.17,7.33,1,33203,80478,1.23,0.0807674146971843,0.028579239046696,0.549218419940853,0.129227863515495,2.02912597231542,0.219935883098487,3.88180620790775,0.87850095678322,77.1067869479858,11.8218643604463,6.52238805970149,0.153318077803204,-1.50889668321222,-2.95581566614855,-1.44691898293633,100,96.7258132657372
"HER14L","HER14L_2B","HER14L_2B_75",47.9,1654.03,7.34,1,33129,80304,1.43,0.0659992030284917,0.0136979477983662,0.450787009364415,0.130753138075314,2.12442717672843,0.0884140266985455,3.84663279537757,0.661237298266587,77.5552898983861,11.7964235903566,6.57447482318167,0.152103403982017,-2.25606507735915,-3.4937489390274,-1.23768386166825,100,96.7336620840805
"HER14L","HER14L_2B","HER14L_2B_76",48,1654.89,7.34,1,33089,80170,1.54,0.0848197580142198,0.0424098790071099,0.460271922165398,0.0997879506049645,1.82362479730573,0.13970313084695,4.20356741923413,0.750904328302358,77.618810028689,12.050642384932,6.44105165096781,0.155254150127758,-0.85566611005772,-2.38443611942437,-1.52877000936665,100,97.2745415991019
"HER14L","HER14L_2B","HER14L_2B_77",48.1,1655.75,7.34,1,33024,79344,1.36,0.0504133897963299,0.0453720508166969,0.4890098810244,0.149979834644081,1.54138939302279,0,4.14524097600323,0.644031054648114,77.8786045573704,12.1823956442831,6.39271673908545,0.156428016571725,-1.19560455465542,-2.37748640116716,-1.18188184651174,100,97.1264367816092
"HER14L","HER14L_2B","HER14L_2B_78",48.2,1656.62,7.35,1,32985,79894,1.28,0.0287881442911858,0.027536485843743,0.479385185370616,0.1314241369815,1.45567877437605,0.215285252960172,4.27566525646482,0.849876085813703,77.3224522492302,11.9132851027612,6.49043916789241,0.154072779072779,-1.56291789679921,-2.85699253582233,-1.29407463902312,100,96.6993766740932
"HER14L","HER14L_2B","HER14L_2B_79",48.3,1657.48,7.35,1,32967,79529,1.37,0.0578405361566221,0.055325730236769,0.467753901092683,0.118195878233097,1.43595418023614,0.0490387154371361,4.39713815086321,0.789649058833885,77.4472205107571,12.2030957260873,6.34652241112828,0.157566606594905,-0.759105148351743,-2.13470422035489,-1.37559907200314,100,97.021212387934
"HER14L","HER14L_2B","HER14L_2B_80",48.4,1658.34,7.35,1,33016,79448,1.29,0.0478300271875944,0.0138455341858826,0.483335011579901,0.108246903635082,1.52930218507703,0.119575067968986,4.18009263921055,0.735071996777767,77.8408518779579,11.6957003322928,6.65551011622901,0.150251443170609,-2.05645202345514,-3.55274727978936,-1.49629525633422,100,96.7538515758735
"HER14L","HER14L_2B","HER14L_2B_81",48.5,1659.2,7.36,1,33032,79868,1.39,0.0951570090649572,0.0350578454449842,0.503330495317273,0.172785095407422,1.44488405869685,0.240396654479892,4.28707367155807,0.960334552010818,77.9022887764812,11.4463865377873,6.80584117260993,0.146932609010109,-1.595049174982,-2.66424757844382,-1.06919840346182,100,97.0876946962488
"HER14L","HER14L_2B","HER14L_2B_82",48.6,1660.06,7.36,1,33083,79235,1.34,0.0605792894554174,0.0302896447277087,0.493468795355588,0.143875812456616,1.40720641130813,0.0542689468038115,3.95658484255695,0.805199722344923,78.2962074840664,11.7738373193664,6.65001607889377,0.150375576259712,-1.55814461804655,-2.79065372963742,-1.23250911159087,100,97.021518268442
"HER14L","HER14L_2B","HER14L_2B_83",48.7,1660.92,7.36,1,33155,79057,1.41,0.0910735292257485,0.0392122139721973,0.54391135509822,0.173292687554549,1.18522079006287,0.161908496401331,4.05783169105835,0.812072302262924,78.2296317846617,11.9217779576761,6.56190981432361,0.152394657698153,-1.48599372134298,-2.62979800420246,-1.14380428285948,100,97.215932807974
"HER14L","HER14L_2B","HER14L_2B_84",48.8,1661.78,7.35,1,33237,79234,1.35,0.0845596587323624,0.0252416891738395,0.535123810485398,0.0971805033192821,1.17373854658354,0.183002246510336,3.97556604487972,0.367266577479365,78.3022439861676,11.7310750435419,6.67477138246369,0.149817865317043,-1.34807314829969,-3.05400118167797,-1.70592803337827,100,96.4749981068733
"HER14L","HER14L_2B","HER14L_2B_85",48.9,1662.64,7.35,1,33179,78498,1.31,0.0407653698183393,0.0636958903411552,0.48026701317231,0.0993655889322021,1.14015643710668,0.0305740273637545,3.99373232439043,0.903207725037581,79.0733521873169,11.6639914392723,6.77927042376584,0.147508498332555,-0.444685821261446,-2.02022218201986,-1.57553636075842,100,97.4891080027517
"HER14L","HER14L_2B","HER14L_2B_86",49,1663.5,7.36,1,33200,78950,1.25,0.0785307156428119,0.0177327422419253,0.496516782773908,0.151994933502217,1.26789107029766,0.115262824572514,4.06966434452185,0.657378087397087,78.2685243825206,11.6896770107663,6.69552497562033,0.149353486640882,-2.14843441316679,-3.3322045101752,-1.18377009700842,100,96.8131728942369
"HER14L","HER14L_2B","HER14L_2B_87",49.1,1664.36,7.36,1,33194,78538,1.29,0.0827624844024549,0.0318317247701749,0.463469912653747,0.108227864218595,1.36876416511752,0.196083424584278,3.95095367847411,0.581883928798798,78.4855738623342,12.1813644350505,6.44308560677328,0.155205139436414,-1.22377543162212,-2.67827804276854,-1.45450261114642,100,97.4509154804044
"HER14L","HER14L_2B","HER14L_2B_88",49.2,1665.23,7.35,1,33420,79876,1.32,0.0838800140217337,0.0500776203114828,0.513295608192699,0.105163002654114,1.2394211027092,0.157744503981171,3.96614752866944,0.782462817366919,78.1861885923181,11.7594771896439,6.64878100713297,0.1504035098956,-0.741937344729377,-2.32727770558442,-1.58534036085504,100,96.8438579798688
"HER14L","HER14L_2B","HER14L_2B_89",49.3,1666.09,7.35,1,33340,81001,1.31,0.0716040542709349,0.0271601585165615,0.470364563400452,0.111109739385934,1.26047826570042,0.193824767595462,4.304885124875,0.654312909717164,77.875581782941,12.1430599622227,6.41317608784059,0.155928979074192,-1.40876721697195,-2.85175692176839,-1.44298970479644,100,97.1123813286256
"HER14L","HER14L_2B","HER14L_2B_90",49.4,1666.95,7.34,1,33216,80251,1.27,0.0598123387870556,0.0286600790021308,0.458561264034093,0.14080821422786,1.34577762270875,0.138316033445066,4.12580528591544,0.843603194975764,77.9990280494947,11.3493912848438,6.87252964426877,0.145506829618979,-1.59189360278319,-2.77258872223978,-1.18069511945659,100,96.4897633674347
"HER14L","HER14L_2B","HER14L_2B_91",49.5,1667.81,7.35,1,33549,80904,1.31,0.0753980025709483,0.0383170176999901,0.519133788193414,0.0692178384257886,1.25333728863839,0.0469692475032137,4.05542371205379,0.850390586373974,77.9726589538218,11.6520814792841,6.69173650153814,0.149438041944739,-0.591364486250003,-2.60626750679227,-2.01490302054226,100,96.5329279145654
"HER14L","HER14L_2B","HER14L_2B_92",49.6,1668.67,7.35,1,33551,79982,1.38,0.0750168787977295,0.0575129404115926,0.531369558150584,0.0675151909179565,1.10274811832662,0.143782351028982,4.03965892325773,0.492610837438424,78.5526743517291,12.0839688930009,6.50056906363166,0.153832686063539,-0.160342650075179,-2.22344777243532,-2.06310512236014,100,97.1468580430597
"HER14L","HER14L_2B","HER14L_2B_93",49.7,1669.53,7.34,1,33560,79858,1.43,0.0638633574594906,0.0300533446868191,0.48210573768439,0.0826466978887525,1.35240051090686,0.220391194370007,3.99333817526109,0.800170302286559,79.1292043376994,11.4027398632573,6.93949044585987,0.144102799449289,-1.01160091167848,-2.77518950393984,-1.76358859226136,100,97.5569135215007
"HER14L","HER14L_2B","HER14L_2B_94",49.8,1670.39,7.34,1,33240,79324,1.54,0.0504261005496445,0.0201704402198578,0.394584236800968,0.151278301648933,1.56194846452524,0.144975039080228,3.83490494680046,0.403408804397156,78.7277494831325,11.9812414905955,6.57091750841751,0.152185748598879,-2.01490302054226,-2.97361446830037,-0.958711447758107,100,97.2706873077505
"HER14L","HER14L_2B","HER14L_2B_95",49.9,1671.25,7.34,1,33192,79743,1.53,0.0752417140062451,0,0.352382027262581,0.05016114267083,1.48100773735626,0.105338399608743,3.87369424275485,0.643316654753395,78.2576527093287,11.8731424701855,6.5911491339248,0.151718612290682,NA,NA,-1.94947521521981,100,96.7119370979271
"HER14L","HER14L_2B","HER14L_2B_96",50,1671.63,7.33,1,33227,78745,1.43,0.0622261730903549,0,0.383516413740555,0.0812750015874024,2.03949457108388,0.0723855482887802,4.1767731284526,0.413994539335831,78.5980062226173,11.3899295193346,6.90065782138477,0.144913720674724,NA,NA,-1.5515439340152,100,97.2176011175313
"HER14L","HER14L_2B","HER14L_2B_97",50.1,1672,7.33,1,33460,81000,1.37,0.0654320987654321,0.0604938271604938,0.42716049382716,0.0506172839506173,1.68888888888889,0.12716049382716,3.6962962962963,0.781481481481481,78.4432098765432,11.5901234567901,6.76810822326374,0.1477517745007,0.178248231406319,-1.9546184769471,-2.13286670835342,100,96.9308641975309
"HER14L","HER14L_2B","HER14L_2B_98",50.2,1672.37,7.33,1,33315,79634,1.54,0.0753447020117035,0.0489740563076073,0.42946480146671,0.0841349172464023,1.51191702036818,0.107994072883442,3.37167541502373,0.6015018710601,78.7603285029008,12.0011552854308,6.56272888981898,0.152375637755102,-0.54113097326132,-2.17124909093296,-1.63011811767164,100,96.9924906446995
"HER14L","HER14L_2B","HER14L_2B_99",50.3,1672.75,7.33,1,33272,79478,1.47,0.0553612320390548,0.0226477767432497,0.402627142102217,0.0981403658874154,1.56772943456051,0.0717179596869574,3.57079946651904,0.460504793779411,79.3238380432321,11.6849945896978,6.7885215893184,0.147307478784995,-1.46633706879343,-2.87794923789761,-1.41161216910418,100,97.2583608042477
"HER14L","HER14L_2B","HER14L_2B_100",50.4,1673.12,7.33,1,33401,79303,1.5,0.0605273444888592,0.050439453740716,0.423691411422014,0.0668322762064487,1.67711183687881,0,3.3390918376354,0.316507572222993,78.9818796262436,11.9100160145266,6.63155108523028,0.150794284345813,-0.281412459438185,-2.12823170584927,-1.84681924641108,100,96.8260973733654
"HER14L","HER14L_2B","HER14L_2B_101",50.5,1673.49,7.32,1,33313,80053,1.49,0.0836945523590621,0.0262326208886613,0.349768278515483,0.0724520005496359,1.93246973879805,0.0524652417773225,3.59261988932332,0.514659038387069,78.5891846651593,11.8171711241303,6.65042283298097,0.150366378967781,-1.015920572823,-2.59026716544583,-1.57434659262283,100,97.0307171498882
"HER14L","HER14L_2B","HER14L_2B_102",50.6,1673.87,7.31,1,33460,80704,1.57,0.0545202220459952,0.0136300555114988,0.413858049167328,0.0284992069785884,1.99494448850119,0.168517049960349,3.77056899286281,0.480769230769231,78.2018239492466,12.0130352894528,6.50974729241877,0.153615794143744,-0.737598943130779,-3.41324572017833,-2.67564677704755,100,97.1401665344964
"HER14L","HER14L_2B","HER14L_2B_103",50.7,1674.24,7.31,1,33211,80721,1.29,0.027254369990461,0,0.329530109884664,0.0532699049813555,1.48040782448186,0.14494369494927,3.88374772364069,0.865945664696919,78.0255447776911,11.9052043458332,6.55390218522373,0.15258085515139,NA,NA,-1.82229619308814,100,96.7158484161494
"HER14L","HER14L_2B","HER14L_2B_104",50.8,1674.61,7.32,1,33279,79928,1.26,0.0775698128315484,0.0275247722950656,0.412871584425983,0.053798418576719,1.30117105394855,0.0913321989790812,3.61950755680112,0.487939145230708,78.8509658692823,11.9870383345011,6.57801899592944,0.152021452145215,-0.670157662335247,-2.70805020110221,-2.03789253876696,100,96.9097187468722
"HER14L","HER14L_2B","HER14L_2B_105",50.9,1674.99,7.32,1,33007,79231,1.27,0.0694172735419217,0.0227183804319017,0.330678648508791,0.0719415380343552,1.35931642917545,0.0845628604965228,3.42290265173985,0.580580833259709,79.1861771276394,12.0028776615214,6.59726603575184,0.151577940707682,-1.15267950993839,-2.67797274586493,-1.52529323592655,100,97.1311734043493
"HER14L","HER14L_2B","HER14L_2B_106",51,1675.36,7.32,1,32933,79465,1.54,0.0704712766626817,0.0226514817844334,0.310828666708614,0.0125841565469074,1.17284339017177,0.0515950418423205,3.52356383313408,0.485748442710627,79.1342100295728,12.162587302586,6.50636316606311,0.153695693658164,0.587786664902119,-2.61901657873181,-3.20680324363393,100,96.9470836217203
"HER14L","HER14L_2B","HER14L_2B_107",51.1,1675.73,7.32,1,33156,79648,1.55,0.0853756528726396,0.0276215347529128,0.351546805946163,0.0464543993571716,1.26933507432704,0.136852149457614,3.71258537565287,0.488398955403777,78.6184210526316,12.1974186420249,6.44549665465775,0.155147082308601,-0.519875459285909,-2.54374714981093,-2.02387169052503,100,96.9340096424267
"HER14L","HER14L_2B","HER14L_2B_108",51.2,1676.11,7.32,1,33294,80731,1.46,0.0891850714099912,0.0111481339262489,0.303476979103442,0.0507859434418006,1.40466487470736,0.132538925567626,3.58226703496798,0.603237913564802,78.8049200431061,12.0015855123806,6.56620910310662,0.152294875825212,-1.51634748936809,-3.30403363320851,-1.78768614384042,100,96.983810432176
"HER14L","HER14L_2B","HER14L_2B_109",51.3,1676.48,7.32,1,33431,79470,1.5,0.0541084686045048,0.0327167484585378,0.369950924877312,0.0415251038127595,1.25581980621618,0.120800302000755,3.59003397508494,0.291934063168491,79.5721655970807,12.2222222222222,6.51044991248842,0.153599215636663,-0.238411023444998,-2.4254832293172,-2.1870722058722,100,97.5512772115264
"HER14L","HER14L_2B","HER14L_2B_110",51.4,1676.86,7.31,1,33237,80086,1.51,0.0973953000524436,0.0137352346227805,0.357116100192293,0.0199785230876807,1.24616037759409,0.131109057762905,3.3101915440901,0.428289588692156,79.5682141697675,11.7149064755388,6.79204860370923,0.147230984103071,-0.374693449441411,-3.25809653802148,-2.88340308858007,100,96.8870963714007
"HER14L","HER14L_2B","HER14L_2B_111",51.5,1677.23,7.31,1,33360,79631,1.45,0.0489759013449536,0.0251158468435659,0.327761801308536,0.0238600545013876,1.21435119488641,0.121811857191295,3.51370697341488,0.445806281473296,79.3371928017983,12.079466539413,6.56793845514087,0.152254776263514,0.0512932943875505,-2.5687881337687,-2.62008142815625,100,97.1380492521757
"HER14L","HER14L_2B","HER14L_2B_112",51.6,1677.6,7.31,1,33404,79552,1.55,0.0628519710378117,0.021369670152856,0.512872083668544,0.0301689460981496,1.04711383748994,0.0980490748189863,3.65044247787611,0.61092115848753,79.3757542236525,11.7130933226066,6.77666881305001,0.147565127880276,-0.344840486291729,-3.17805383034795,-2.83321334405622,100,97.122636765889
