"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Cl","Ca","Ti","Mn","Fe","Ni","Zn","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42L","HER42L_1C","HER42L_1C_296",106,2077.42,7.08,1,31278,76112,1.35,-1.20186634083417,0.277759960077941,1.02861545825853,-1.85245390697532,-5.03050773732326,2.45946316151154,0.195238936389938,-5.03050773732326,3.13570853126888,-5.03050773732326,1.03327747136434,5.94553898288528,4.07024095802282,6.52337908715545,0.153294785821815,0.67116827384117,-2.2501215234583,-2.92128979729948
"HER42L","HER42L_1C","HER42L_1C_297",106.1,2078.47,7.08,1,31563,79520,1.65,-3.24562939861192,-0.57947013921887,0.3314586495139,-1.93937774516557,-1.21545890593887,2.80010477843012,-0.359540302507756,-1.25670186447292,2.34248319072759,-5.81057875607346,0.492040219671449,5.15239903377693,3.28827123986936,6.4509168157424,0.155016725306342,-1.36524095192206,-3.65497790243825,-2.2897369505162
"HER42L","HER42L_1C","HER42L_1C_298",106.2,2079.52,7.08,1,32088,76754,1.55,-1.60959422081652,-0.223299859696625,0.547750990288107,-1.60959422081652,-3.29599317438674,1.96773274739167,-0.0302337636196931,-2.46308405145164,2.63731245854771,-5.59857826738079,0.793338846011812,5.37606472759041,3.50817778833882,6.47520798668885,0.154435193750642,0,-2.17389372057352,-2.17389372057352
"HER42L","HER42L_1C","HER42L_1C_299",106.3,2080.56,7.08,1,31396,75371,1.4,-1.78798457292592,-0.712792558465905,0.046816647560707,-1.57601432220983,-3.02012825421855,1.81388350419839,-0.751444712900184,-1.83054418734471,2.05415230503806,-2.25798820217165,0.139907070626719,4.88843395977654,2.99370332303633,6.65141460006986,0.150343958409914,-0.214656937436891,-1.84656770572305,-1.63191076828616
"HER42L","HER42L_1C","HER42L_1C_300",106.4,2081.61,7.07,1,30889,75025,1.36,-1.76538715824763,-0.566426895745239,0.388311154038697,-1.46528256579729,-2.36322415900325,1.8874332460506,-0.484453312785567,-0.72393328341947,2.31750316504046,-5.85973172046973,0.338746996022576,5.07948156767932,3.21696296663653,6.44055784179241,0.155266053743211,-0.304489190768162,-2.16856932157584,-1.86408013080768
"HER42L","HER42L_1C","HER42L_1C_301",106.5,2082.66,7.05,1,30154,72801,1.55,-1.75821353608621,-0.180028167156213,0.698522236735096,-1.63758554829759,-5.42177518221586,1.84644783894371,-0.251291187177703,-0.694387363503514,2.66586510556313,-5.42177518221586,0.998219745931288,5.50750303861652,3.64849820086321,6.41797054763,0.155812494398136,-0.123613955967177,-2.48051103831496,-2.35689708234779
"HER42L","HER42L_1C","HER42L_1C_303",106.7,2084.75,7.01,1,30716,72966,1.34,-0.902385231861603,0.306836928350476,0.880563607684297,-1.809942283767,-4.94543649969615,2.01585954621401,0.264049653145267,-4.94543649969615,3.10175306247435,-4.94543649969615,0.838388682633584,6.01027030193837,4.13091523227671,6.54991423670669,0.152673754779238,0.934309237376833,-1.79769420474787,-2.7320034421247
"HER42L","HER42L_1C","HER42L_1C_304",106.8,2085.8,7.01,1,31283,76338,1.36,-2.1138231492292,-0.653916970766066,0.101750566775213,-1.61980464377959,-2.33004625769884,1.77743009471256,-0.487855934843892,-0.713735465976976,2.36572082364148,-5.69734208768531,0.696248666265319,5.27890989055039,3.39646446803492,6.57017642431734,0.152202914414723,-0.505094949057006,-2.24070968927596,-1.73561474021895
"HER42L","HER42L_1C","HER42L_1C_305",106.9,2086.84,7.03,1,31656,78101,1.24,-2.25509551673683,-0.555709367639792,0.110188170472778,-2.60340221100505,-5.78145604135299,1.42936241211923,-0.478151133293917,-1.13706514221162,2.37505418472697,-0.25202695384157,0.583294715498918,5.22102705973113,3.34397982353275,6.53478497550354,0.153027223351438,0.36101334553733,-2.3923703968664,-2.75338374240373
"HER42L","HER42L_1C","HER42L_1C_306",107,2087.89,7.07,1,32006,77005,1.28,-1.54504612061667,-0.355462053742835,0.467473108570317,-2.39234398100388,-3.17250253855345,1.96008218389372,-0.252277817507604,-0.897568976889915,2.60992306342186,-5.57039781135182,0.191653571428356,5.41579281338624,3.54067455896569,6.5222001325381,0.153322495427759,0.871838969303321,-2.02814824729229,-2.89998721659561
"HER42L","HER42L_1C","HER42L_1C_307",107.1,2088.94,7.07,1,32006,75975,1.56,-1.23685841795317,0.0159045505421997,0.760106901902429,-3.53944351094721,-2.84629633038727,1.90153015600235,-0.183708503361816,-2.84629633038727,2.84967796182112,-5.33120298017527,1.02837088849711,5.64900906127094,3.77920655317586,6.48762157382847,0.154139693356048,2.46809953147162,-2.01150743154113,-4.47960696301275
"HER42L","HER42L_1C","HER42L_1C_308",107.2,2089.98,7.07,1,31436,75995,1.37,-1.83866584896049,-0.159384363159128,0.448913603415682,-1.73756973208912,-1.49915870864413,1.96988610759775,-0.341705919953083,-5.68881345067055,2.39882683710843,-2.91622472843077,0.693002566735546,5.27731373007487,3.39357990697501,6.57865423959991,0.152006772750048,-0.103184236235231,-2.30692349459264,-2.20373925835741
"HER42L","HER42L_1C","HER42L_1C_309",107.3,2091.03,7.06,1,30788,73943,1.26,-2.48525082555685,-0.361792398460243,0.405120932339311,-3.30623137762668,-3.21922000063705,1.60106156496798,-0.628952835191228,-1.75288293184363,2.39906510186073,-1.79210364499691,0.504463375671574,5.24513484376318,3.39158819570982,6.38301929116196,0.15666567095992,0.8754687373539,-2.92896905739431,-3.80443779474821
"HER42L","HER42L_1C","HER42L_1C_310",107.4,2092.08,7.04,1,30648,74139,1.48,-1.84916722180224,-0.6635435561445,0.365579706226183,-1.91978478901619,-1.91978478901619,1.87652620543441,-0.310346876582092,-1.14472048598836,2.43347845869684,-5.6333568557205,-0.0129559900033503,5.31314218146894,3.46493401244706,6.34903233023828,0.157504316876344,0.0723206615796261,-2.23525197292546,-2.30757263450508
"HER42L","HER42L_1C","HER42L_1C_311",107.5,2093.12,7.03,1,30548,73113,1.4,-1.48322132618415,-0.440803595859679,0.330160607057074,-1.58676200512499,-2.54957275263404,1.71243620858205,-0.512690825372995,-1.15144393386714,2.42321231733112,-5.59409519035746,0.0371165914639079,5.35525415490569,3.4604097500606,6.65217391304348,0.150326797385621,0.105360515657826,-1.82723385742171,-1.93259437307954
"HER42L","HER42L_1C","HER42L_1C_312",107.6,2094.17,7.03,1,30397,73383,1.51,-1.64990222209599,-0.235699072859019,0.438929059933689,-1.88252451736474,-2.67575515648167,1.82988543415939,-0.135397202157453,-1.74899312474022,2.41151623967393,-5.62019413564811,0.521843269939248,5.31866412081063,3.4276273068303,6.62689728203318,0.150900181101523,0.23767165187712,-2.1055402946472,-2.34321194652432
"HER42L","HER42L_1C","HER42L_1C_313",107.7,2095.22,7.04,1,30074,72252,1.29,-1.86246786873159,0.0124065072069721,0.702481488729947,-2.03682125587637,-2.68344842080142,2.46931754950555,0.0366501188169648,-5.08134369359979,2.87758279945032,-5.08134369359979,0.810300518225981,5.85190612305724,3.98477982761598,6.47030961182994,0.154552109557734,0.182321556793955,-2.60268968544438,-2.78501124223834
"HER42L","HER42L_1C","HER42L_1C_314",107.8,2096.26,7.05,1,30569,74902,1.47,-1.82982537836658,-0.44950118423319,0.249616163313259,-3.08258834686195,-5.56749499664995,2.08836902096611,-0.425831440147286,-1.31899975460059,2.44087057366297,-1.61625127806852,0.58948398893561,5.39124490996473,3.53090772208537,6.42651006711409,0.155605451412459,1.31567679390594,-2.10055846512076,-3.4162352590267
"HER42L","HER42L_1C","HER42L_1C_315",107.9,2097.31,7.05,1,30377,74585,1.5,-1.9922532621003,-0.364796844163523,0.467076545898049,-3.69700135433873,-1.90524188511067,2.22099604088738,-0.0771147717117418,-1.42831781302036,2.47051513654961,-5.48876082356678,0.733815444504587,5.4708663559599,3.59021723021257,6.55839416058394,0.152476349471341,1.85629799036563,-2.48750743148806,-4.34380542185368
"HER42L","HER42L_1C","HER42L_1C_316",108,2098.36,7.06,1,30772,74817,1.37,-2.311131387705,-0.541111905113346,0.0387065901395958,-3.66567705051031,-2.74938631863615,1.93181855362794,-0.552161741299931,-1.24530892185988,2.2659047869963,-1.96092895827188,0.231232317107792,5.22054199734119,3.33750203818367,6.57409090909091,0.152112286524234,1.45528723260684,-2.37954613413017,-3.83483336673702
"HER42L","HER42L_1C","HER42L_1C_317",108.1,2099.4,7.06,1,31378,75825,1.47,-1.64419113562546,-0.186437810523421,0.25570277614315,-2.49768096626058,-2.79996183813352,2.14670993288079,0.0122717154535065,-1.08988039991973,2.467593060882,-5.63317518218973,0.183935977773473,5.32943857732077,3.45567529219874,6.51338226990401,0.153530064498232,0.879249460193806,-1.91581211789803,-2.79506157809184
"HER42L","HER42L_1C","HER42L_1C_318",108.2,2100.45,7.06,1,31186,75837,1.54,-1.65028337809316,-0.0321874029159407,0.61914950758399,-3.28170019724603,-2.0449375700971,2.45092165516025,-0.360930962165496,-2.48319250102826,2.53043830204779,-5.47892477458225,0.612385107495448,5.47580389520597,3.64345831863479,6.24909904990717,0.160023067647624,1.72722094809048,-2.28916207266191,-4.01638302075239
"HER42L","HER42L_1C","HER42L_1C_319",108.3,2101.5,7.06,1,30624,74436,1.4,-3.09961643507575,-0.312707659061223,0.442457095204965,-2.62004335481387,-1.65723260730482,2.24382136675275,-0.412292364490659,-3.46734121520107,2.35996907906841,-2.44568996766909,0.278233582589412,5.27000439187335,3.4204380881276,6.35766919850357,0.15729034788966,-0.510825623765991,-3.61988658262699,-3.10906095886099
"HER42L","HER42L_1C","HER42L_1C_320",108.4,2102.55,7.04,1,30218,73486,1.43,-2.02672796458783,-0.720476311141476,0.174761011534846,-2.193782049251,-3.49306503338126,1.97640058936261,-0.915376650142291,-1.63416626131557,2.01192769177368,-1.14168977621778,-0.0247283488814736,4.94996120978323,3.03696189246431,6.77407587548638,0.147621611918866,0.170625517030763,-2.21877713572195,-2.38940265275272
"HER42L","HER42L_1C","HER42L_1C_321",108.5,2103.59,7.01,1,30413,74016,1.37,-1.77215089159894,-0.450395051616618,0.38362827756189,-1.75310269662824,-2.58790039425121,2.08655247629643,-0.581731053677705,-1.18009982791036,2.29884630662617,-5.72339461018036,0.709545482558815,5.21838889501582,3.35181308780432,6.46674298797939,0.154637350186769,-0.0194180858571016,-2.17296759969066,-2.15354951383356
"HER42L","HER42L_1C","HER42L_1C_322",108.6,2104.64,7.01,1,30718,74966,1.48,-1.88951379927736,-0.267653366844701,0.262732782775783,-2.42851030001005,-3.68127326850541,2.09055718692463,-0.349068758330209,-3.36281953738688,2.22067677139482,-1.30636751393174,0.200290529438024,5.1906354484425,3.32031382531059,6.49100842249033,0.154059267052429,0.55431073570573,-2.17087574763947,-2.7251864833452
"HER42L","HER42L_1C","HER42L_1C_323",108.7,2105.69,7.01,1,30177,74093,1.33,-2.70031402329092,-0.810114481249616,-0.0861956420229173,-1.89322258338176,-3.23439650922118,1.86295600095657,-0.925946296774738,-1.76354476007323,1.98341235491328,-0.931811416227136,0.60821336835745,4.86039483620376,3.03056915181045,6.23338554486462,0.160426463725455,-0.826678573184468,-2.64668125472592,-1.82000268154145
"HER42L","HER42L_1C","HER42L_1C_324",108.8,2106.73,7.02,1,30597,75304,1.28,-2.15390610468164,-0.6814340473207,-0.066992548163106,-2.4283429503834,-2.69863328012332,1.77201980591549,-0.856442957268368,-1.10308447984988,1.99461093642885,-2.05859592487732,0.355693157696729,4.88461424418005,3.04049414844662,6.3231247225921,0.158149656043802,0.280902385466402,-2.10463179050839,-2.3855341759748
"HER42L","HER42L_1C","HER42L_1C_325",108.9,2107.78,7.02,1,30741,75253,1.42,-0.973830938239985,0.0468198089584129,0.707927635773742,-2.36012529935988,-2.31133513519044,2.5264573460664,-0.249912099013286,-5.35585757291387,2.63505789017746,-5.35585757291387,1.36797486790734,5.59240187314496,3.73027919560301,6.4380024912241,0.155327681429627,1.42500887330058,-1.692009066461,-3.11701793976158
"HER42L","HER42L_1C","HER42L_1C_326",109,2108.83,7.04,1,30561,74605,1.32,-1.67297860474948,-0.278385440814892,0.253700182377948,-2.54844734210338,-1.87550286886095,2.24602001441509,-0.474018342247086,-1.37287401229914,2.1898541564879,-5.76732316697158,0.822977881225107,5.16179371004574,3.31518383349472,6.33890214797136,0.157756024096386,0.899483613557774,-1.94105577059052,-2.84053938414829
"HER42L","HER42L_1C","HER42L_1C_327",109.1,2109.87,7.06,1,30145,74067,1.38,-1.31629897859649,0.0474210604848599,0.760907925281928,-2.56906194709186,-1.90766346484649,2.62389490379835,-0.0383457612725652,-5.34165066933164,2.61657652299067,-5.34165066933164,1.14145668212556,5.58583337849181,3.73858101729752,6.34297756008657,0.157654664631409,1.29928298413026,-2.09298576678759,-3.39226875091785
"HER42L","HER42L_1C","HER42L_1C_328",109.2,2110.92,7.06,1,30176,75112,1.27,-2.38382418118307,-0.669025753091148,0.080029059407093,-4.02143297058387,-2.74846729477098,1.79355007621184,-0.720319047478699,-1.47870674990704,2.02728919179264,-0.418267034743965,0.43953686643013,4.98288431215434,3.11675352576275,6.46386020651311,0.154706316048169,1.76358859226136,-2.4896572525466,-4.25324584480796
"HER42L","HER42L_1C","HER42L_1C_329",109.3,2111.97,7.05,1,29743,74187,1.43,-1.47581284868122,0.157722615331939,0.756035693221046,-2.99216033804931,-2.14486247766211,2.18461694396463,0.21329246648675,-5.18938491538553,2.751910655521,-5.18938491538553,1.2626640390517,5.76397976013683,3.90138332144981,6.44105049594229,0.155254177968326,1.6094379124341,-2.25391992101276,-3.86335783344687
"HER42L","HER42L_1C","HER42L_1C_330",109.4,2113.01,7.04,1,30738,74507,1.5,-1.31298216924762,-0.168759369327462,0.564954996221484,-2.00612934980757,-5.22500517467577,2.21982809921642,-0.149831359441943,-5.22500517467577,2.75124676906985,-2.58594784506051,1.52609629426099,5.73701892127273,3.87451536219517,6.4404469273743,0.155268727663856,0.713766467762681,-1.89507708325608,-2.60884355101876
"HER42L","HER42L_1C","HER42L_1C_331",109.5,2114.06,7.04,1,31473,77512,1.32,-1.46563174316901,-0.0536290253389075,0.770190133665358,-1.75331381562079,-5.3368327540769,2.47270857057651,0.212243330818324,-2.8519261042889,2.73438578589297,-5.3368327540769,1.18526004409326,5.63979542115367,3.7835829103713,6.40004376846482,0.156248931441272,0.294799540220645,-2.25464563070493,-2.54944517092557
"HER42L","HER42L_1C","HER42L_1C_332",109.6,2115.11,7.05,1,30775,75365,1.48,-1.89623421466154,-0.205944205598342,0.672755552337005,-2.76123165214814,-2.27572383636644,2.1091832611728,-0.0448826482312362,-2.58938139522148,2.53364229262213,-5.53382037438792,1.00142089662574,5.4242927476112,3.56592357624623,6.41387399463807,0.155912012121845,0.902867711542014,-2.59363984992447,-3.49650756146648
"HER42L","HER42L_1C","HER42L_1C_333",109.7,2116.15,7.04,1,29919,73919,1.5,-2.05326960610862,-0.720463929939718,0.125262838215444,-2.78897640108736,-2.98003163785007,1.58157156150161,-0.535398887200013,-1.70496291184041,2.00825041046543,-1.44713380253831,0.367098522541807,5.02470301837832,3.12335082546189,6.69561124838216,0.149351562225424,0.759105148351743,-2.19722457733622,-2.95632972568796
"HER42L","HER42L_1C","HER42L_1C_334",109.8,2117.2,7.03,1,29819,73836,1.26,-2.32694850378777,-0.74925928966825,-0.0464812160473429,-2.90231264869133,-2.39148702492534,1.55461529415567,-0.44082627311143,-2.12912276045785,2.08736379438408,-1.36186760774418,0.266438788994301,5.16829825764554,3.2715891892539,6.66458333333333,0.150046889653017,0.60077386042893,-2.30901598332434,-2.90978984375327
"HER42L","HER42L_1C","HER42L_1C_335",109.9,2118.25,7.02,1,30266,73776,1.46,-2.20571126624163,-0.142018081529935,0.333262604816644,-2.24827088066043,-1.64609547830621,1.9551230372493,0.0842950445455538,-2.55055175253336,2.61019245098399,-5.38376509658958,-0.0904602718650849,5.56980954533893,3.71419014479181,6.39626230975828,0.156341305526882,0.0444517625708338,-2.57823858958022,-2.62269035215105
"HER42L","HER42L_1C","HER42L_1C_336",110,2119.29,7.02,1,30611,74656,1.28,-2.26496021319524,-0.348037601013174,0.435057816209711,-2.84477870844818,-2.04984883357829,2.10953815505786,-0.4934034512847,-1.20716991904738,2.40898948818768,-5.48383603806344,0.629846141768795,5.49090973535179,3.61769342805457,6.50981266726137,0.153614251455978,0.613104472886409,-2.73814823225949,-3.3512527051459
"HER42L","HER42L_1C","HER42L_1C_337",110.1,2120.36,7.03,1,30944,76266,1.51,-2.41657296117631,-0.332143877985437,0.351003219239925,-2.30324427586931,-2.63971651249052,1.89717483274428,-0.134190575499786,-5.63544878604451,2.48007209550226,-0.831427741311257,0.746367231361585,5.34018729167387,3.47794005985522,6.43878787878788,0.155308734939759,-0.117783035656384,-2.80588245033924,-2.68809941468286
"HER42L","HER42L_1C","HER42L_1C_338",110.2,2121.43,7.04,1,31101,75357,1.29,-1.59442015220249,-0.435183241717948,0.403675750023391,-1.35474729893707,-5.46562116311038,1.89511873994789,-0.147501169266167,-0.396716960890152,2.64570684017635,-5.46562116311038,0.78820764846509,5.50715284871203,3.61994932190985,6.60151824155903,0.151480305500729,-0.244196960512042,-2.01632045522324,-1.7721234947112
"HER42L","HER42L_1C","HER42L_1C_339",110.3,2122.5,7.06,1,31614,78068,1.4,-1.82391290302976,-0.508714463593596,0.42634637096255,-1.24487902923723,-2.92252519169787,2.02790206046717,-0.643750747397538,-0.88054121255293,2.39559480214635,-5.75573853575408,0.335571346323617,5.23216095604901,3.3624865473143,6.4867858317798,0.154159552347303,-0.587786664902119,-2.26799364822443,-1.68020698332231
"HER42L","HER42L_1C","HER42L_1C_340",110.4,2123.56,7.07,1,31246,75713,1.53,-1.63196429912672,-0.196879773837396,0.615812557372332,-1.20452028429978,-5.43862678889704,2.14360240537942,0.129717714864059,-1.14816734774865,2.6219132576416,-5.43862678889704,0.33592475664737,5.531449047282,3.68036554361984,6.36730221345606,0.15705238521374,-0.435318071257845,-2.26789953500616,-1.83258146374831
"HER42L","HER42L_1C","HER42L_1C_341",110.5,2124.63,7.07,1,30563,75989,1.19,-2.03573870865782,-0.722015040372766,0.0683954456123867,-3.00332273491953,-2.72888588921777,1.90855785732062,-0.67476215552222,-1.87022427018025,2.12657598000355,-1.55331255941353,0.296405186577769,5.01589178073231,3.17243510803725,6.31892306008537,0.158254815020091,1.00144854021446,-2.12189485793218,-3.12334339814664
"HER42L","HER42L_1C","HER42L_1C_342",110.6,2125.7,7.06,1,30109,73670,1.51,-2.18115469157585,-0.738348120192621,-0.0342718691004854,-1.70824830267216,-1.8314809430961,1.43540410095846,-1.05955288468305,-1.84801024504732,2.06033935501452,-2.47661890446969,0.233512462836345,5.01146473975959,3.13696530226836,6.51818492760233,0.153416942155988,-0.481838086892738,-2.1676922297712,-1.68585414287846
"HER42L","HER42L_1C","HER42L_1C_343",110.7,2126.77,7.04,1,30575,74446,1.65,-2.11014753231469,-0.112944088871828,0.811881545452165,-2.11014753231469,-2.65669123868276,2.23297412882859,0.228617217256856,-5.05458651148113,3.10650300136466,-5.05458651148113,0.774359106129075,5.91027864311288,4.03448977300201,6.52658913853449,0.153219388990762,0,-2.97325941770193,-2.97325941770193
"HER42L","HER42L_1C","HER42L_1C_344",110.8,2127.84,7.03,1,31142,77476,1.39,-2.50673432206739,-0.179456616482975,0.408330048419144,-1.94711853413197,-5.50246659562138,1.68519056849357,-0.343411296406854,-1.61064629751076,2.64568984430024,-2.41142414226307,0.624402588492802,5.49879956483428,3.63884518994436,6.42402486069439,0.155665649135098,-0.581921545449721,-2.96364395900249,-2.38172241355277
"HER42L","HER42L_1C","HER42L_1C_345",110.9,2128.9,7.04,1,31516,75928,1.33,-1.89148903692938,-0.229407391009859,0.320638945909413,-2.36691273364446,-2.03667104677388,1.78309959894918,-0.366608512523344,-1.39153308540029,2.64111045622387,-5.50240694957361,-0.0470858342159043,5.48336023700973,3.60390535197853,6.55054932859838,0.152658952682671,0.492476485097794,-2.23656399189625,-2.72904047699405
"HER42L","HER42L_1C","HER42L_1C_346",111,2129.97,7.06,1,31490,75887,1.37,-2.00359302107251,-0.486678477535557,0.137840196635293,-5.76479313676607,-2.46895627076174,1.56364421612909,-0.664926708941875,-1.09196430230417,2.39372310804076,-0.611501542268295,0.475482708404696,5.21176664953664,3.30995658090376,6.69865994731417,0.149283589235031,NA,-2.16222773529912,NA
"HER42L","HER42L_1C","HER42L_1C_347",111.1,2131.04,7.08,1,31170,75911,1.42,-1.50549912673303,0.00595837734086629,0.857449115988106,-1.78580109188719,-1.91096423484119,2.08601247646711,-0.0289578877653615,-5.31216161650335,2.84233855864859,-5.31216161650335,0.614764409467061,5.66412456730787,3.78489806901387,6.54905913978495,0.152693689071319,0.287682072451781,-2.38332685697008,-2.67100892942186
"HER42L","HER42L_1C","HER42L_1C_348",111.2,2132.11,7.07,1,30378,73469,1.27,-1.66732265259176,0.00665378097991132,0.838203284398976,-1.91863708087267,-2.15979913768955,2.07890809799364,0.0118485978570154,-5.25084159104787,2.81756136752183,-5.25084159104787,0.975695078239595,5.69914005422757,3.81943179203119,6.55223193741371,0.152619749964883,0.259511195485085,-2.53142666542289,-2.79093786090798
"HER42L","HER42L_1C","HER42L_1C_349",111.3,2133.18,7.07,1,30697,74603,1.56,-1.55367586987723,-0.12570881235677,0.54681908100044,-1.2766890865422,-5.40382347158729,1.83107494872754,-0.222039921295202,-1.03437561912027,2.72888301810598,-5.40382347158729,0.652960541641337,5.55193570297743,3.70846295991351,6.31902923331495,0.15825215600014,-0.282232467684216,-2.11939359269155,-1.83716112500733
"HER42L","HER42L_1C","HER42L_1C_350",111.4,2134.25,7.07,1,30784,75182,1.22,-1.94103641736424,-0.525414441149834,0.250883107742282,-2.04111987592123,-5.67870603564761,1.63318012842955,-0.294210972858524,-1.03431513650624,2.39438516404554,-1.80750502473972,0.351979224613651,5.2897853143828,3.40209496497358,6.60473588342441,0.151406508549366,0.102654154060083,-2.2133539592661,-2.31600811332619
"HER42L","HER42L_1C","HER42L_1C_351",111.5,2135.31,7.07,1,30944,75733,1.22,-3.18908403572795,-0.144561598004528,0.5190532349904,-3.08372352007012,-2.09047174705984,2.18258705034283,-0.311134797830343,-1.01686076059715,2.73160032931898,-5.38630861306417,0.491427168715469,5.58560689696275,3.71187039202368,6.51320205862609,0.153534312462424,-0.117783035656384,-3.82319179172153,-3.70540875606515
"HER42L","HER42L_1C","HER42L_1C_352",111.6,2136.38,7.08,1,31293,76400,1.29,-2.02061454526701,-0.378386810009916,0.394803078223566,-2.46863926779397,-2.5130910303648,2.07326694679169,-0.266595404021799,-0.676879798565912,2.49633140730625,-5.60413348372312,0.0862259706009432,5.3718790227178,3.50583391410628,6.46329057938965,0.154719950730489,0.464305608131098,-2.44110402712961,-2.90540963526071
"HER42L","HER42L_1C","HER42L_1C_353",111.7,2137.45,7.09,1,30973,76463,1.36,-1.49915766487515,-0.0019062331692784,0.672807245701829,-3.78154005055168,-2.25548374705663,2.36092737009283,0.278902959994741,-1.49915766487515,2.79269861963488,-5.39097796298578,-0.984258715721526,5.58253377136633,3.72461207244459,6.4109950522265,0.155982026480071,2.484906649788,-2.19025590802013,-4.67516255780813
"HER42L","HER42L_1C","HER42L_1C_354",111.8,2138.52,7.08,1,30892,75426,1.4,-1.64535327919414,-0.344418767025407,0.268891955217204,-1.91501684614324,-2.60816402670319,2.04307152612815,-0.193100950282453,-1.06771898575604,2.46879391032414,-5.65268646442661,-0.0579750848247726,5.31089774832703,3.39277926435934,6.808821795023,0.146868287951223,0.275411979859967,-1.92990980770887,-2.20532178756884
"HER42L","HER42L_1C","HER42L_1C_355",111.9,2139.59,7.07,1,30930,75728,1.32,-2.08872305580786,-0.176335598791194,0.455298781547717,-1.63324752712504,-5.34681959382935,2.270448219799,-0.058552563134811,-0.952370439156908,2.79086859114826,-5.34681959382935,0.733113601266244,5.62246431309989,3.73067486481341,6.63186750428327,0.150787089662774,-0.470003629245736,-2.58021682959233,-2.11021320034659
"HER42L","HER42L_1C","HER42L_1C_356",112,2140.65,7.06,1,31282,76704,1.5,-1.25492852599423,0.0249363722789299,0.674360741825043,-1.49260017787135,-5.20617224457566,2.51959919701229,-0.22256562286732,-3.4144127753476,2.99986551820316,-5.20617224457566,0.940157013093241,5.77567386760131,3.86225888121783,6.77685569386814,0.147561058575413,0.242946178610389,-1.94591014905531,-2.1888563276657
"HER42L","HER42L_1C","HER42L_1C_357",112.1,2141.72,7.06,1,31282,77313,1.48,-1.97794517001953,-0.614640327124334,0.162120993476745,-2.23577427932163,-2.98954608169801,1.95075615755234,-0.509861375891157,-2.46629793793346,2.42877407724473,-2.29639890113806,-0.0127418180295335,5.21804316595816,3.34351149692373,6.51837867851194,0.153412382023238,0.264692554227082,-2.16037830395025,-2.42507085817734
"HER42L","HER42L_1C","HER42L_1C_358",112.2,2142.79,7.06,1,31150,75951,1.64,-1.37291697516708,-0.117889000040863,0.410874324411795,-1.98969117694246,-2.22021483555429,2.31794464015084,-0.339901968984787,-2.6828383575024,2.66566875356949,-5.51605170155862,-0.159465426886604,5.45083538388988,3.5536463406151,6.66777944054334,0.149974966766224,0.630626823578611,-1.79712141236944,-2.42774823594805
"HER42L","HER42L_1C","HER42L_1C_359",112.3,2143.86,7.06,1,30601,74851,1.52,-1.70617520164046,0.0381820286930142,0.676452599027125,-1.31940222654444,-5.28969414009657,2.43209763672097,0.203367303243982,-2.3993223822004,2.79147163762887,-5.28969414009657,0.420732877278303,5.66578568047245,3.77619832751374,6.61728680379015,0.151119337826983,-0.395895657092014,-2.40823128212903,-2.01233562503702
"HER42L","HER42L_1C","HER42L_1C_360",112.4,2144.93,7.06,1,30589,73294,1.22,-1.53802338981072,0.0375129709476997,0.836882364762953,-1.8257054622625,-2.72364705546846,2.58462064193275,0.0201212282358305,-5.12154232826683,3.00851671172597,-5.12154232826683,0.0988134968114956,5.81983392789094,3.92415922176771,6.65770545926188,0.150201898554831,0.297251523467932,-2.40048930797542,-2.69774083144335
"HER42L","HER42L_1C","HER42L_1C_361",112.5,2145.99,7.05,1,30785,74622,1.45,-1.95306324697042,-0.277302691605243,0.571521886635761,-2.41736885510151,-2.0426754056601,2.27897071802487,-0.633213985258678,-2.01190374699335,2.64032350047734,-5.50841130845983,0.358056748473467,5.4412893639452,3.55377702249249,6.60357225701693,0.151433188141071,0.481838086892738,-2.55128171873287,-3.03311980562561
"HER42L","HER42L_1C","HER42L_1C_362",112.6,2147.06,7.05,1,30734,74705,1.37,-1.99199528032607,-0.464050402143155,0.193078479227634,-2.41943929515301,-2.05943656112161,2.01888890488951,-0.650152681777016,-3.51805158382112,2.36303990580549,-2.03644704289691,0.22909677841679,5.12932740996854,3.20614136893093,6.84342706080269,0.146125616758266,0.439366659783846,-2.20460468463384,-2.64397134441769
"HER42L","HER42L_1C","HER42L_1C_363",112.7,2148.13,7.04,1,30625,74424,1.56,-2.0222473854518,-0.253267944555564,0.478302041406654,-1.89549567981266,-2.26586946810955,1.96322700596817,-0.257886890411859,-1.32910020489185,2.50188861051555,-5.63316529809602,-0.0236935029110641,5.31130543027158,3.42600328607842,6.58899488134016,0.151768216246756,-0.130053128248198,-2.52572864430826,-2.39567551606006
"HER42L","HER42L_1C","HER42L_1C_364",112.8,2149.2,7.02,1,30517,75658,1.27,-1.33553638271478,-0.0722470012324281,0.615650823441373,-2.18902621334991,-1.37327671069763,2.21024222775848,-0.0464057700485407,-5.32452042927906,2.83685459391843,-5.32452042927906,0.572633438357683,5.63776385522088,3.79238799790457,6.33106401669046,0.157951332882391,0.879249460193806,-1.9672442915303,-2.84649375172411
