"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1I","HER42PB_1I_140",333.9,3794.39,6.91,1,22057,56652,1.33,-1.66915626181979,-1.05756240009607,-0.701387861271445,0.38865962272634,-0.755764176282211,-0.418742467532421,-0.754187757883173,1.57118291297756,0.645830183672259,-1.15770683786478,-0.668875191846652,1.32103550714519,1.65982728975489,46402,6.23674360573924,0.160340085021255,-2.30922963571271,-2.89406861977749,-0.584838984064777
"HER42PB","HER42PB_1I","HER42PB_1I_141",334,3795.39,6.91,1,22060,56131,1.38,-0.781826842691078,-0.812339905972799,-0.407739136417181,-0.706599164931267,-0.409062252602648,-0.491347327209096,-0.463725023935476,0.310524963419243,0.514244274715335,0.830493564774555,-1.02377212909632,1.33575542891718,1.74796925550375,46511,6.20988993954426,0.161033449825262,-0.75377180237638,-2.56173908183129,-1.80796727945491
"HER42PB","HER42PB_1I","HER42PB_1I_142",334.1,3796.4,6.9,1,22033,55002,1.28,-0.655065497101262,-0.839586849764274,-0.393056700174467,-0.761362104314147,-0.828754054951592,-0.504989641606942,-0.583327326149234,0.954265192980938,0.443683714839883,-1.15770683786478,-1.55234203563839,1.27288033449111,1.24171796504877,45988,6.38525774851453,0.156610749226629,-0.693147180559945,-2.610708974611,-1.91756179405106
"HER42PB","HER42PB_1I","HER42PB_1I_143",334.2,3797.4,6.91,1,21941,55054,1.31,0.0632487945743613,-0.703352130806899,-0.349009391446328,-0.881840570956484,-0.919991403288319,-0.527880982715193,-1.21551092356481,-1.13789055309457,0.804114682852327,-0.680538741231337,-0.627344699189776,1.17930368894062,1.33664008200908,45585,6.27149465624502,0.159451622749008,-0.22314355131421,-2.43298659260964,-2.20984304129543
"HER42PB","HER42PB_1I","HER42PB_1I_144",334.3,3798.4,6.91,1,21568,53876,1.41,-0.570557933374718,-0.948574624930173,-0.760117606242298,-0.903745746709636,-1.17545597863116,-0.572507536592895,-1.26676905308499,-0.0918126800568172,0.592433003225971,-1.15770683786478,-0.801017668482169,1.0590208996038,1.28465892272129,44990,6.20300992635287,0.161212058641338,-0.55206858230004,-2.62771505301132,-2.07564647071128
"HER42PB","HER42PB_1I","HER42PB_1I_145",334.4,3799.4,6.92,1,21500,53831,1.25,-0.317035242195086,-0.948574624930173,-0.42976279078125,-1.02422421335197,-0.226587555929194,-0.515163570988387,-0.241606462681354,1.19566777906657,0.737368207294467,-1.15770683786478,-0.710405684503529,0.980164175825288,0.568222944711347,44298,6.47141170517794,0.154525789048451,-0.146603474191875,-2.78566080380713,-2.63905732961526
"HER42PB","HER42PB_1I","HER42PB_1I_146",334.5,3800.41,6.93,1,21414,54587,1.34,0.443532831343809,-0.458129636683625,-0.253573555868692,-0.487547407399746,-0.810506585284247,-0.0915581476518631,-0.241606462681354,0.525105039939808,0.672528773895403,-0.693793410582266,-1.64295401961703,0.866820778180978,-0.240875099855089,43401,6.79052234787291,0.147264076130056,-0.651761964397091,-2.19421705627226,-1.54245509187517
"HER42PB","HER42PB_1I","HER42PB_1I_147",334.6,3801.41,6.93,1,21685,55395,1.33,0.443532831343809,-0.103919367394452,-0.275597210232761,-0.859935395203332,-0.919991403288319,-0.185898220097989,0.493093393774588,1.70529546080292,0.798393556375939,-1.15770683786478,-1.05775162308831,0.975748199293691,0.749026977016696,44357,6.38176069229489,0.156696568269532,0.301105092783922,-1.88403474533723,-2.18513983812115
"HER42PB","HER42PB_1I","HER42PB_1I_148",334.7,3802.41,6.93,1,21284,54678,1.36,-1.5001411343667,-0.676105187015424,0.0547576052282861,-0.597073286165506,-0.992981281957701,-0.207402207199679,-0.0365739446006258,0.498282530374737,0.550478075732459,-1.15770683786478,-1.15969010506428,0.949462624700855,0.789707884285399,44250,6.34196117471379,0.157679930931638,-0.743578034186837,-2.55695996742806,-1.81338193324122
"HER42PB","HER42PB_1I","HER42PB_1I_149",334.8,3803.42,6.92,1,21128,52803,1.36,0.0632487945743613,-0.594364355641,-0.268255992111405,-0.903745746709636,-0.847001524618938,-0.544760456461681,0.185544616653496,0.712862606895302,0.495173853127375,-0.985396136302701,-1.21632259505093,0.863245940036353,0.821348589938835,43854,6.25939414004304,0.159759870943855,-0.0307716586667537,-2.3333567516608,-2.30258509299405
"HER42PB","HER42PB_1I","HER42PB_1I_150",334.9,3804.42,6.91,1,21610,54115,1.23,-1.75366382554633,-1.1393032314705,-1.03174267673249,-0.925650922462788,-0.701021767280175,-0.532967947405916,-1.02756444865748,0.927442683415867,0.727832996500487,0.53889083905412,-0.517855218548919,1.01002458856275,1.01571292466709,44638,6.28545780969479,0.159097400742645,-0.949080554697146,-2.93562834948429,-1.98654779478714
"HER42PB","HER42PB_1I","HER42PB_1I_151",335,3805.42,6.91,1,21862,54452,1.31,-0.148020114741998,-0.703352130806899,-0.304962082718188,-0.805172455820452,-0.500299600939375,-0.547997615810323,-0.583327326149234,0.820152645155585,0.973841434985171,0.154505427877182,-0.555610211873352,1.024534225738,0.816828489131202,44619,6.38847491306508,0.156531881804044,-0.405465108108164,-2.45162067215453,-2.04615556404637
"HER42PB","HER42PB_1I","HER42PB_1I_152",335.1,3806.42,6.91,1,21578,54313,1.31,0.105502576437633,-0.621611299432475,-0.253573555868692,-0.148017183225888,-1.21195091796585,-0.537130009425598,-0.378294808068506,1.19566777906657,1.02533157327266,-1.15770683786478,-0.872752155798592,1.03546902476862,0.938871210937312,44725,6.34039061217791,0.157718989438807,-1.19098560879912,-2.37114776443134,-1.18016215563222
"HER42PB","HER42PB_1I","HER42PB_1I_153",335.2,3807.43,6.92,1,21585,54631,1.32,-0.40154280592163,-0.812339905972799,-0.591269589451096,-1.0570819769817,-0.682774297612829,-0.429147622581626,-1.64266200289966,0.0154773582034654,1.07872875371895,0.3003067907374,-0.997343633769222,1.00855259638555,0.947911412552579,44601,6.31523700180417,0.158347184708082,0.233614851181505,-2.47793798047191,-2.71155283165341
"HER42PB","HER42PB_1I","HER42PB_1I_154",335.3,3808.43,6.93,1,21450,54062,1.33,-0.739573060827806,-0.53987046805805,-0.187502592776482,-1.0570819769817,-0.95648634262301,-0.547997615810323,-0.788359844229961,-1.48658317744049,0.779323134787979,0.3003067907374,-0.0572442999908335,0.996776658967961,0.71738627136326,44443,6.41334445371143,0.155924885559717,0.581921545449721,-2.30552195266736,-2.88744349811708
"HER42PB","HER42PB_1I","HER42PB_1I_155",335.4,3809.43,6.92,1,21570,55317,1.43,-0.528304151511446,-0.458129636683625,-0.657340552543305,-0.575168110412354,-0.865248994286283,-0.343594125510384,0.28806087569386,0.042299867768536,0.909002001586107,0.194269435929969,-0.378161743248516,1.0230622335608,0.882369950841891,44641,6.35678971654581,0.15731210950665,-0.532216813747308,-2.01309959354311,-1.48088277979581
