"Site","label","depth","mean_age","Wet_den"
"HER42L","HER42L_1A",0,-39.35,0.7882
"HER42L","HER42L_1A",0.3,20.51,1.0062
"HER42L","HER42L_1A",0.6,80.37,1.0339
"HER42L","HER42L_1A",0.9,140.22,1.1067
"HER42L","HER42L_1A",1.2,200.08,1.1971
"HER42L","HER42L_1A",1.5,259.94,1.2452
"HER42L","HER42L_1A",1.8,319.8,1.3511
"HER42L","HER42L_1A",2.1,379.66,1.3874
"HER42L","HER42L_1A",2.4,439.52,1.4366
"HER42L","HER42L_1A",2.7,499.38,1.4874
"HER42L","HER42L_1A",3,559.24,1.5168
"HER42L","HER42L_1A",3.3,619.1,1.5405
"HER42L","HER42L_1A",3.6,678.96,1.5812
"HER42L","HER42L_1A",3.9,738.82,1.6103
"HER42L","HER42L_1A",4.2,798.68,1.4947
"HER42L","HER42L_1A",4.5,858.54,1.4824
"HER42L","HER42L_1A",4.8,918.39,1.3418
"HER42L","HER42L_1A",5.1,961.22,1.2804
"HER42L","HER42L_1A",5.4,969.97,1.1925
"HER42L","HER42L_1A",5.7,978.73,1.1013
"HER42L","HER42L_1A",6,987.48,1.1106
"HER42L","HER42L_1A",6.3,996.24,1.0695
"HER42L","HER42L_1A",6.6,1004.99,1.0012
"HER42L","HER42L_1A",6.9,1013.75,1.0727
"HER42L","HER42L_1A",7.2,1022.5,0.9914
"HER42L","HER42L_1A",7.5,1031.26,1.0081
"HER42L","HER42L_1A",7.8,1040.01,0.8912
"HER42L","HER42L_1A",8.1,1048.77,1.0075
"HER42L","HER42L_1A",8.4,1057.52,0.9962
"HER42L","HER42L_1A",8.7,1066.28,1.0141
"HER42L","HER42L_1A",9,1075.03,1.1113
"HER42L","HER42L_1A",9.3,1083.79,1.0038
"HER42L","HER42L_1A",9.6,1092.54,1.1058
"HER42L","HER42L_1A",9.9,1101.3,0.99
"HER42L","HER42L_1A",10.2,1106.23,1.0151
"HER42L","HER42L_1A",10.5,1109.25,1.1441
"HER42L","HER42L_1A",10.8,1112.27,1.0628
"HER42L","HER42L_1A",11.1,1115.29,1.1022
"HER42L","HER42L_1A",11.4,1118.31,1.0922
"HER42L","HER42L_1A",11.7,1121.33,1.0598
"HER42L","HER42L_1A",12,1124.36,1.0916
"HER42L","HER42L_1A",12.3,1127.38,1.0414
"HER42L","HER42L_1A",12.6,1130.4,1.0445
"HER42L","HER42L_1A",12.9,1133.42,1.077
"HER42L","HER42L_1A",13.2,1136.44,1.0824
"HER42L","HER42L_1A",13.5,1139.46,1.1057
"HER42L","HER42L_1A",13.8,1142.48,1.1228
"HER42L","HER42L_1A",14.1,1145.5,1.1728
"HER42L","HER42L_1A",14.4,1148.52,1.1323
"HER42L","HER42L_1A",14.7,1151.54,1.1524
"HER42L","HER42L_1A",15,1154.56,1.1728
"HER42L","HER42L_1A",15.3,1157.38,1.1392
"HER42L","HER42L_1A",15.6,1160.2,1.1597
"HER42L","HER42L_1A",15.9,1163.02,1.0654
"HER42L","HER42L_1A",16.2,1165.84,1.1174
"HER42L","HER42L_1A",16.5,1168.65,1.1015
"HER42L","HER42L_1A",16.8,1171.47,1.0332
"HER42L","HER42L_1A",17.1,1174.29,1.2178
"HER42L","HER42L_1A",17.4,1177.11,1.0694
"HER42L","HER42L_1A",17.7,1179.93,1.0482
"HER42L","HER42L_1A",18,1182.74,1.0867
"HER42L","HER42L_1A",18.3,1185.56,1.0774
"HER42L","HER42L_1A",18.6,1188.38,1.0915
"HER42L","HER42L_1A",18.9,1191.2,1.0621
"HER42L","HER42L_1A",19.2,1194.02,1.0794
"HER42L","HER42L_1A",19.5,1196.83,1.1441
"HER42L","HER42L_1A",19.8,1199.65,1.0869
"HER42L","HER42L_1A",20.1,1202.49,1.1224
"HER42L","HER42L_1A",20.4,1205.38,1.1015
"HER42L","HER42L_1A",20.7,1208.27,1.1208
"HER42L","HER42L_1A",21,1211.16,1.1684
"HER42L","HER42L_1A",21.3,1214.05,1.0994
"HER42L","HER42L_1A",21.6,1216.94,1.1668
"HER42L","HER42L_1A",21.9,1219.83,1.1106
"HER42L","HER42L_1A",22.2,1222.72,1.126
"HER42L","HER42L_1A",22.5,1225.61,1.0177
"HER42L","HER42L_1A",22.8,1228.5,1.1153
"HER42L","HER42L_1A",23.1,1231.39,1.0787
"HER42L","HER42L_1A",23.4,1234.28,1.1127
"HER42L","HER42L_1A",23.7,1237.17,1.1384
"HER42L","HER42L_1A",24,1240.06,1.0395
"HER42L","HER42L_1A",24.3,1242.95,1.0051
"HER42L","HER42L_1A",24.6,1245.84,1.015
"HER42L","HER42L_1A",24.9,1248.73,1.2088
"HER42L","HER42L_1A",25.2,1251.63,0.933
"HER42L","HER42L_1A",25.5,1254.54,1.0276
"HER42L","HER42L_1A",25.8,1257.45,1.07
"HER42L","HER42L_1A",26.1,1260.36,1.1711
"HER42L","HER42L_1A",26.4,1263.26,1.0699
"HER42L","HER42L_1A",26.7,1266.17,1.0533
"HER42L","HER42L_1A",27,1269.08,1.1347
"HER42L","HER42L_1A",27.3,1271.99,1.0914
"HER42L","HER42L_1A",27.6,1274.89,1.1539
"HER42L","HER42L_1A",27.9,1277.8,1.0985
"HER42L","HER42L_1A",28.2,1280.71,1.2284
"HER42L","HER42L_1A",28.5,1283.62,1.0423
"HER42L","HER42L_1A",28.8,1286.52,1.1909
"HER42L","HER42L_1A",29.1,1289.43,1.0404
"HER42L","HER42L_1A",29.4,1292.34,1.4696
"HER42L","HER42L_1A",29.7,1295.25,1.2564
"HER42L","HER42L_1A",30,1298.15,1.2276
"HER42L","HER42L_1A",30.3,1300.99,1.0835
"HER42L","HER42L_1A",30.6,1303.82,1.0418
"HER42L","HER42L_1A",30.9,1306.66,1.0182
"HER42L","HER42L_1A",31.2,1309.49,1.0211
"HER42L","HER42L_1A",31.5,1312.33,0.9895
"HER42L","HER42L_1A",31.8,1315.16,1.0531
"HER42L","HER42L_1A",32.1,1318,1.0829
"HER42L","HER42L_1A",32.4,1320.83,1.0065
"HER42L","HER42L_1A",32.7,1323.67,0.9363
"HER42L","HER42L_1A",33,1326.5,1.0796
"HER42L","HER42L_1A",33.3,1329.34,1.0988
"HER42L","HER42L_1A",33.6,1332.17,1.0884
"HER42L","HER42L_1A",33.9,1335.01,1.215
"HER42L","HER42L_1A",34.2,1337.84,1.2107
"HER42L","HER42L_1A",34.5,1340.68,1.1179
"HER42L","HER42L_1A",34.8,1343.51,1.0534
"HER42L","HER42L_1A",35.1,1346.37,1.0471
"HER42L","HER42L_1A",35.4,1349.27,1.0707
"HER42L","HER42L_1A",35.7,1352.18,1.0637
"HER42L","HER42L_1A",36,1355.08,1.0613
"HER42L","HER42L_1A",36.3,1357.99,1.0795
"HER42L","HER42L_1A",36.6,1360.89,1.045
"HER42L","HER42L_1A",36.9,1363.79,1.0212
"HER42L","HER42L_1A",37.2,1366.7,1.0268
"HER42L","HER42L_1A",37.5,1369.6,0.9901
"HER42L","HER42L_1A",37.8,1372.5,0.9197
"HER42L","HER42L_1A",38.1,1375.41,0.9622
"HER42L","HER42L_1A",38.4,1378.31,0.9999
"HER42L","HER42L_1A",38.7,1381.21,1.0423
"HER42L","HER42L_1A",39,1384.12,1.0353
"HER42L","HER42L_1A",39.3,1387.02,1.0898
"HER42L","HER42L_1A",39.6,1389.93,1.0345
"HER42L","HER42L_1A",39.9,1392.83,1.0053
"HER42L","HER42L_1A",40.2,1395.72,1.0266
"HER42L","HER42L_1A",40.5,1398.61,1.0376
"HER42L","HER42L_1A",40.8,1401.5,1.0578
"HER42L","HER42L_1A",41.1,1404.39,1.0654
"HER42L","HER42L_1A",41.4,1407.28,1.0471
"HER42L","HER42L_1A",41.7,1410.17,1.0063
"HER42L","HER42L_1A",42,1413.06,1.0721
"HER42L","HER42L_1A",42.3,1415.95,1.0242
"HER42L","HER42L_1A",42.6,1418.84,0.9708
"HER42L","HER42L_1A",42.9,1421.73,0.9755
"HER42L","HER42L_1A",43.2,1424.62,1.06
"HER42L","HER42L_1A",43.5,1427.51,1.0846
"HER42L","HER42L_1A",43.8,1430.4,1.063
"HER42L","HER42L_1B",44.1,1433.29,1.0664
"HER42L","HER42L_1B",44.4,1436.18,1.0763
"HER42L","HER42L_1B",44.7,1439.07,1.1445
"HER42L","HER42L_1B",45,1441.96,1.1371
"HER42L","HER42L_1B",45.3,1445,1.131
"HER42L","HER42L_1B",45.6,1448.04,1.1501
"HER42L","HER42L_1B",45.9,1451.08,1.149
"HER42L","HER42L_1B",46.2,1454.11,1.1045
"HER42L","HER42L_1B",46.5,1457.15,1.0821
"HER42L","HER42L_1B",46.8,1460.19,1.096
"HER42L","HER42L_1B",47.1,1463.22,1.1293
"HER42L","HER42L_1B",47.4,1466.26,1.1458
"HER42L","HER42L_1B",47.7,1469.3,1.0208
"HER42L","HER42L_1B",48,1472.33,1.0728
"HER42L","HER42L_1B",48.3,1475.37,1.129
"HER42L","HER42L_1B",48.6,1478.41,1.1483
"HER42L","HER42L_1B",48.9,1481.45,1.1782
"HER42L","HER42L_1B",49.2,1484.48,1.1939
"HER42L","HER42L_1B",49.5,1487.52,1.1221
"HER42L","HER42L_1B",49.8,1490.56,1.1166
"HER42L","HER42L_1B",50.1,1493.51,1.1266
"HER42L","HER42L_1B",50.4,1496.29,1.1319
"HER42L","HER42L_1B",50.7,1499.07,1.088
"HER42L","HER42L_1B",51,1501.85,1.0677
"HER42L","HER42L_1B",51.3,1504.63,1.0137
"HER42L","HER42L_1B",51.6,1507.42,1.0949
"HER42L","HER42L_1B",51.9,1510.2,1.0754
"HER42L","HER42L_1B",52.2,1512.98,0.9897
"HER42L","HER42L_1B",52.5,1515.76,1.09
"HER42L","HER42L_1B",52.8,1518.54,1.142
"HER42L","HER42L_1B",53.1,1521.32,1.0728
"HER42L","HER42L_1B",53.4,1524.11,1.1583
"HER42L","HER42L_1B",53.7,1526.89,1.133
"HER42L","HER42L_1B",54,1529.67,1.1256
"HER42L","HER42L_1B",54.3,1532.45,1.0827
"HER42L","HER42L_1B",54.6,1535.23,1.0618
"HER42L","HER42L_1B",54.9,1538.01,1.1526
"HER42L","HER42L_1B",55.2,1540.95,1.0989
"HER42L","HER42L_1B",55.5,1543.97,1.0746
"HER42L","HER42L_1B",55.8,1546.98,1.0858
"HER42L","HER42L_1B",56.1,1549.99,1.1005
"HER42L","HER42L_1B",56.4,1553.01,1.0601
"HER42L","HER42L_1B",56.7,1556.02,1.0684
"HER42L","HER42L_1B",57,1559.04,1.0664
"HER42L","HER42L_1B",57.3,1562.05,1.0789
"HER42L","HER42L_1B",57.6,1565.07,1.1453
"HER42L","HER42L_1B",57.9,1568.08,1.0719
"HER42L","HER42L_1B",58.2,1571.1,1.0366
"HER42L","HER42L_1B",58.5,1574.11,1.0588
"HER42L","HER42L_1B",58.8,1577.12,1.0459
"HER42L","HER42L_1B",59.1,1580.14,1.1007
"HER42L","HER42L_1B",59.4,1583.15,1.0915
"HER42L","HER42L_1B",59.7,1586.17,1.1088
"HER42L","HER42L_1B",60,1589.18,1.0853
"HER42L","HER42L_1B",60.3,1592.11,1.0726
"HER42L","HER42L_1B",60.6,1595.05,1.0846
"HER42L","HER42L_1B",60.9,1597.98,1.1374
"HER42L","HER42L_1B",61.2,1600.91,1.0739
"HER42L","HER42L_1B",61.5,1603.84,1.007
"HER42L","HER42L_1B",61.8,1606.77,1.0381
"HER42L","HER42L_1B",62.1,1609.7,1.0135
"HER42L","HER42L_1B",62.4,1612.63,1.0691
"HER42L","HER42L_1B",62.7,1615.57,0.9827
"HER42L","HER42L_1B",63,1618.5,1.0858
"HER42L","HER42L_1B",63.3,1621.43,1.1089
"HER42L","HER42L_1B",63.6,1624.36,1.141
"HER42L","HER42L_1B",63.9,1627.29,1.1457
"HER42L","HER42L_1B",64.2,1630.22,1.0956
"HER42L","HER42L_1B",64.5,1633.15,1.0615
"HER42L","HER42L_1B",64.8,1636.09,1.1463
"HER42L","HER42L_1B",65.1,1639.03,1.1833
"HER42L","HER42L_1B",65.4,1642.02,1.0064
"HER42L","HER42L_1B",65.7,1645,1.0702
"HER42L","HER42L_1B",66,1647.99,1.0302
"HER42L","HER42L_1B",66.3,1650.97,1.0074
"HER42L","HER42L_1B",66.6,1653.95,1.0137
"HER42L","HER42L_1B",66.9,1656.94,1.0492
"HER42L","HER42L_1B",67.2,1659.92,1.0412
"HER42L","HER42L_1B",67.5,1662.9,1.0414
"HER42L","HER42L_1B",67.8,1665.89,1.0876
"HER42L","HER42L_1B",68.1,1668.87,1.0422
"HER42L","HER42L_1B",68.4,1671.85,1.0079
"HER42L","HER42L_1B",68.7,1674.84,1.0567
"HER42L","HER42L_1B",69,1677.82,1.0272
"HER42L","HER42L_1B",69.3,1680.8,1.0547
"HER42L","HER42L_1B",69.6,1683.79,1.0515
"HER42L","HER42L_1B",69.9,1686.77,0.9821
"HER42L","HER42L_1B",70.2,1690.01,0.9804
"HER42L","HER42L_1B",70.5,1693.38,1.0041
"HER42L","HER42L_1B",70.8,1696.75,0.9806
"HER42L","HER42L_1B",71.1,1700.12,1.0292
"HER42L","HER42L_1B",71.4,1703.48,1.0229
"HER42L","HER42L_1B",71.7,1706.85,1.0394
"HER42L","HER42L_1B",72,1710.22,1.0396
"HER42L","HER42L_1B",72.3,1713.59,1.0609
"HER42L","HER42L_1B",72.6,1716.96,1.0566
"HER42L","HER42L_1B",72.9,1720.33,0.9756
"HER42L","HER42L_1B",73.2,1723.69,1.0239
"HER42L","HER42L_1B",73.5,1727.06,0.9914
"HER42L","HER42L_1B",73.8,1730.43,1.0139
"HER42L","HER42L_1B",74.1,1733.8,1.0365
"HER42L","HER42L_1B",74.4,1737.17,1.0273
"HER42L","HER42L_1B",74.7,1740.53,1.005
"HER42L","HER42L_1B",75,1743.9,1.0447
"HER42L","HER42L_1B",75.3,1747.25,1.1542
"HER42L","HER42L_1B",75.6,1750.59,1.0093
"HER42L","HER42L_1B",75.9,1753.93,1.0073
"HER42L","HER42L_1B",76.2,1757.27,0.9786
"HER42L","HER42L_1B",76.5,1760.61,0.9978
"HER42L","HER42L_1B",76.8,1763.96,0.9938
"HER42L","HER42L_1B",77.1,1767.3,0.9404
"HER42L","HER42L_1B",77.4,1770.64,1.0156
"HER42L","HER42L_1B",77.7,1773.98,1.0042
"HER42L","HER42L_1B",78,1777.32,1.0276
"HER42L","HER42L_1B",78.3,1780.67,1.052
"HER42L","HER42L_1B",78.6,1784.01,1.0755
"HER42L","HER42L_1B",78.9,1787.35,1.0353
"HER42L","HER42L_1B",79.2,1790.69,1.0954
"HER42L","HER42L_1B",79.5,1794.03,1.0088
"HER42L","HER42L_1B",79.8,1797.38,1.0123
"HER42L","HER42L_1B",80.1,1800.7,1.0045
"HER42L","HER42L_1B",80.4,1804,0.9842
"HER42L","HER42L_1B",80.7,1807.29,0.9986
"HER42L","HER42L_1B",81,1810.59,0.964
"HER42L","HER42L_1B",81.3,1813.88,0.9231
"HER42L","HER42L_1B",81.6,1817.18,0.9015
"HER42L","HER42L_1B",81.9,1820.47,1.0036
"HER42L","HER42L_1B",82.2,1823.77,0.9362
"HER42L","HER42L_1B",82.5,1827.06,1.0178
"HER42L","HER42L_1B",82.8,1830.36,1.0133
"HER42L","HER42L_1C",83.1,1833.65,1.0372
"HER42L","HER42L_1C",83.4,1836.95,1.1562
"HER42L","HER42L_1C",83.7,1840.24,1.0223
"HER42L","HER42L_1C",84,1843.54,1.0512
"HER42L","HER42L_1C",84.3,1846.83,1.0157
"HER42L","HER42L_1C",84.6,1850.13,1.0343
"HER42L","HER42L_1C",84.9,1853.42,1.0459
"HER42L","HER42L_1C",85.2,1856.66,1.0519
"HER42L","HER42L_1C",85.5,1859.88,1.07
"HER42L","HER42L_1C",85.8,1863.09,1.0569
"HER42L","HER42L_1C",86.1,1866.3,1.0637
"HER42L","HER42L_1C",86.4,1869.52,0.9766
"HER42L","HER42L_1C",86.7,1872.73,0.9924
"HER42L","HER42L_1C",87,1875.94,1.0031
"HER42L","HER42L_1C",87.3,1879.16,1.0192
"HER42L","HER42L_1C",87.6,1882.37,1.0617
"HER42L","HER42L_1C",87.9,1885.58,1.0471
"HER42L","HER42L_1C",88.2,1888.79,1.0359
"HER42L","HER42L_1C",88.5,1892.01,1.0238
"HER42L","HER42L_1C",88.8,1895.22,1.0138
"HER42L","HER42L_1C",89.1,1898.43,1.047
"HER42L","HER42L_1C",89.4,1901.65,0.9152
"HER42L","HER42L_1C",89.7,1904.86,1.0284
"HER42L","HER42L_1C",90,1908.07,1.0346
"HER42L","HER42L_1C",90.3,1911.24,1.0215
"HER42L","HER42L_1C",90.6,1914.4,0.9597
"HER42L","HER42L_1C",90.9,1917.57,0.918
"HER42L","HER42L_1C",91.2,1920.73,1.0711
"HER42L","HER42L_1C",91.5,1923.9,1.0688
"HER42L","HER42L_1C",91.8,1927.07,1.0656
"HER42L","HER42L_1C",92.1,1930.23,0.9846
"HER42L","HER42L_1C",92.4,1933.4,0.9899
"HER42L","HER42L_1C",92.7,1936.56,1.055
"HER42L","HER42L_1C",93,1939.73,1.0546
"HER42L","HER42L_1C",93.3,1942.89,1.0411
"HER42L","HER42L_1C",93.6,1946.06,0.9941
"HER42L","HER42L_1C",93.9,1949.22,1.0438
"HER42L","HER42L_1C",94.2,1952.39,1.0238
"HER42L","HER42L_1C",94.5,1955.55,1.056
"HER42L","HER42L_1C",94.8,1958.72,1.0505
"HER42L","HER42L_1C",95.1,1961.9,1.076
"HER42L","HER42L_1C",95.4,1965.1,1.0086
"HER42L","HER42L_1C",95.7,1968.3,1.0799
"HER42L","HER42L_1C",96,1971.5,1.0973
"HER42L","HER42L_1C",96.3,1974.7,1.0624
"HER42L","HER42L_1C",96.6,1977.9,1.0813
"HER42L","HER42L_1C",96.9,1981.1,1.0685
"HER42L","HER42L_1C",97.2,1984.3,1.0431
"HER42L","HER42L_1C",97.5,1987.5,1.0485
"HER42L","HER42L_1C",97.8,1990.7,1.0357
"HER42L","HER42L_1C",98.1,1993.9,1.0155
"HER42L","HER42L_1C",98.4,1997.1,1.0381
"HER42L","HER42L_1C",98.7,2000.3,1.0591
"HER42L","HER42L_1C",99,2003.5,1.0268
"HER42L","HER42L_1C",99.3,2006.7,1.0712
"HER42L","HER42L_1C",99.6,2009.9,1.0312
"HER42L","HER42L_1C",99.9,2013.1,1.0817
"HER42L","HER42L_1C",100.2,2016.3,1.0674
"HER42L","HER42L_1C",100.5,2019.51,1.0849
"HER42L","HER42L_1C",100.8,2022.72,1.0502
"HER42L","HER42L_1C",101.1,2025.92,1.0801
"HER42L","HER42L_1C",101.4,2029.13,1.0247
"HER42L","HER42L_1C",101.7,2032.33,1.0211
"HER42L","HER42L_1C",102,2035.54,1.0502
"HER42L","HER42L_1C",102.3,2038.74,1.0546
"HER42L","HER42L_1C",102.6,2041.95,1.0701
"HER42L","HER42L_1C",102.9,2045.15,1.0223
"HER42L","HER42L_1C",103.2,2048.36,1.0224
"HER42L","HER42L_1C",103.5,2051.56,1.1046
"HER42L","HER42L_1C",103.8,2054.77,1.0426
"HER42L","HER42L_1C",104.1,2057.97,1.0408
"HER42L","HER42L_1C",104.4,2061.18,1.0033
"HER42L","HER42L_1C",104.7,2064.38,1.0736
"HER42L","HER42L_1C",105,2067.59,1.0364
"HER42L","HER42L_1C",105.3,2070.71,1.0621
"HER42L","HER42L_1C",105.6,2073.84,0.999
"HER42L","HER42L_1C",105.9,2076.97,1.0105
"HER42L","HER42L_1C",106.2,2080.1,1.0028
"HER42L","HER42L_1C",106.5,2083.23,1.0259
"HER42L","HER42L_1C",106.8,2086.35,1.0482
"HER42L","HER42L_1C",107.1,2089.48,1.0933
"HER42L","HER42L_1C",107.4,2092.61,1.1185
"HER42L","HER42L_1C",107.7,2095.74,1.1356
"HER42L","HER42L_1C",108,2098.86,1.015
"HER42L","HER42L_1C",108.3,2101.99,1.124
"HER42L","HER42L_1C",108.6,2105.12,1.0786
"HER42L","HER42L_1C",108.9,2108.25,1.0277
"HER42L","HER42L_1C",109.2,2111.37,1.0213
"HER42L","HER42L_1C",109.5,2114.5,1.0387
"HER42L","HER42L_1C",109.8,2117.63,1.0997
"HER42L","HER42L_1C",110.1,2120.72,1.0828
"HER42L","HER42L_1C",110.4,2123.75,1.0537
"HER42L","HER42L_1C",110.7,2126.78,1.0035
"HER42L","HER42L_1C",111,2129.81,1.0586
"HER42L","HER42L_1C",111.3,2132.84,1.1102
"HER42L","HER42L_1C",111.6,2135.87,1.0794
"HER42L","HER42L_1C",111.9,2138.89,1.0333
"HER42L","HER42L_1C",112.2,2141.92,1.0312
"HER42L","HER42L_1C",112.5,2144.95,1.0931
"HER42L","HER42L_1C",112.8,2147.98,1.006
"HER42L","HER42L_1C",113.1,2151.01,0.9804
"HER42L","HER42L_1C",113.4,2154.04,1.0265
"HER42L","HER42L_1C",113.7,2157.06,0.9804
"HER42L","HER42L_1C",114,2160.09,1.0075
"HER42L","HER42L_1C",114.3,2163.12,1.0011
"HER42L","HER42L_1C",114.6,2166.15,1.018
"HER42L","HER42L_1C",114.9,2169.18,0.9988
"HER42L","HER42L_1C",115.2,2172.25,1.0083
"HER42L","HER42L_1C",115.5,2175.35,1.0106
"HER42L","HER42L_1C",115.8,2178.45,0.9625
"HER42L","HER42L_1C",116.1,2181.55,0.977
"HER42L","HER42L_1C",116.4,2184.65,0.941
"HER42L","HER42L_1C",116.7,2187.75,0.983
"HER42L","HER42L_1C",117,2190.84,1.0172
"HER42L","HER42L_1C",117.3,2193.94,1.029
"HER42L","HER42L_1C",117.6,2197.04,1.0211
"HER42L","HER42L_1C",117.9,2200.14,0.9539
"HER42L","HER42L_1C",118.2,2203.24,1.0022
"HER42L","HER42L_1C",118.5,2206.34,1.0429
"HER42L","HER42L_1C",118.8,2209.43,0.9838
"HER42L","HER42L_1C",119.1,2212.53,0.9735
"HER42L","HER42L_1C",119.4,2215.63,0.9702
"HER42L","HER42L_1C",119.7,2218.73,1.0325
"HER42L","HER42L_1C",120,2221.83,0.9854
"HER42L","HER42L_1C",120.3,2224.89,0.9382
"HER42L","HER42L_1C",120.6,2227.95,0.9648
"HER42L","HER42L_1C",120.9,2231.01,1.0405
"HER42L","HER42L_1C",121.2,2234.07,1.0273
"HER42L","HER42L_1C",121.5,2237.13,1.0829
"HER42L","HER42L_1C",121.8,2240.19,1.0617
"HER42L","HER42L_1C",122.1,2243.25,1.0241
"HER42L","HER42L_1C",122.4,2246.31,1.0085
"HER42L","HER42L_1C",122.7,2249.37,0.9727
"HER42L","HER42L_1C",123,2252.43,1.0185
"HER42L","HER42L_1C",123.3,2255.49,1.0155
"HER42L","HER42L_1C",123.6,2258.55,1.0822
"HER42L","HER42L_1C",123.9,2261.6,1.0642
"HER42L","HER42L_1D",124.2,2264.66,1.0787
"HER42L","HER42L_1D",124.5,2267.72,1.0406
"HER42L","HER42L_1D",124.8,2270.78,0.9981
"HER42L","HER42L_1D",125.1,2273.86,1.013
"HER42L","HER42L_1D",125.4,2276.95,0.9484
"HER42L","HER42L_1D",125.7,2280.05,0.9789
"HER42L","HER42L_1D",126,2283.15,0.943
"HER42L","HER42L_1D",126.3,2286.25,0.9137
"HER42L","HER42L_1D",126.6,2289.35,0.9179
"HER42L","HER42L_1D",126.9,2292.44,0.9368
"HER42L","HER42L_1D",127.2,2295.54,0.9794
"HER42L","HER42L_1D",127.5,2298.64,0.9662
"HER42L","HER42L_1D",127.8,2301.74,0.9265
"HER42L","HER42L_1D",128.1,2304.84,0.9507
"HER42L","HER42L_1D",128.4,2307.93,0.9529
"HER42L","HER42L_1D",128.7,2311.03,0.9528
"HER42L","HER42L_1D",129,2314.13,0.9401
"HER42L","HER42L_1D",129.3,2317.23,0.9392
"HER42L","HER42L_1D",129.6,2320.33,0.9832
"HER42L","HER42L_1D",129.9,2323.42,1.0044
"HER42L","HER42L_1D",130.2,2326.47,1.007
"HER42L","HER42L_1D",130.5,2329.49,1.0514
"HER42L","HER42L_1D",130.8,2332.52,0.9261
"HER42L","HER42L_1D",131.1,2335.54,0.9699
"HER42L","HER42L_1D",131.4,2338.56,1.0189
"HER42L","HER42L_1D",131.7,2341.59,1.1168
"HER42L","HER42L_1D",132,2344.61,1.1252
"HER42L","HER42L_1D",132.3,2347.63,1.0424
"HER42L","HER42L_1D",132.6,2350.65,1.0569
"HER42L","HER42L_1D",132.9,2353.68,1.0116
"HER42L","HER42L_1D",133.2,2356.7,1.0286
"HER42L","HER42L_1D",133.5,2359.72,1.0273
"HER42L","HER42L_1D",133.8,2362.74,1.0189
"HER42L","HER42L_1D",134.1,2365.77,0.9489
"HER42L","HER42L_1D",134.4,2368.79,1.0354
"HER42L","HER42L_1D",134.7,2371.81,1.0688
"HER42L","HER42L_1D",135,2374.83,1.0053
"HER42L","HER42L_1D",135.3,2378.09,1.0701
"HER42L","HER42L_1D",135.6,2381.34,1.0427
"HER42L","HER42L_1D",135.9,2384.59,1.0146
"HER42L","HER42L_1D",136.2,2387.84,1.0574
"HER42L","HER42L_1D",136.5,2391.09,1.0177
"HER42L","HER42L_1D",136.8,2394.35,1.0101
"HER42L","HER42L_1D",137.1,2397.6,1.0386
"HER42L","HER42L_1D",137.4,2400.85,1.0661
"HER42L","HER42L_1D",137.7,2404.1,1.0273
"HER42L","HER42L_1D",138,2407.35,0.9646
"HER42L","HER42L_1D",138.3,2410.61,1.0256
"HER42L","HER42L_1D",138.6,2413.86,1.0318
"HER42L","HER42L_1D",138.9,2417.11,1.0759
"HER42L","HER42L_1D",139.2,2420.36,1.085
"HER42L","HER42L_1D",139.5,2423.61,1.0245
"HER42L","HER42L_1D",139.8,2426.87,1.0276
"HER42L","HER42L_1D",140.1,2430.05,1.0406
"HER42L","HER42L_1D",140.4,2433.11,0.9709
"HER42L","HER42L_1D",140.7,2436.16,1.0373
"HER42L","HER42L_1D",141,2439.22,1.1423
"HER42L","HER42L_1D",141.3,2442.27,1.0178
"HER42L","HER42L_1D",141.6,2445.33,1.1049
"HER42L","HER42L_1D",141.9,2448.38,1.076
"HER42L","HER42L_1D",142.2,2451.44,1.0434
"HER42L","HER42L_1D",142.5,2454.49,1.1206
"HER42L","HER42L_1D",142.8,2457.55,1.0668
"HER42L","HER42L_1D",143.1,2460.6,0.9958
"HER42L","HER42L_1D",143.4,2463.66,1.0174
"HER42L","HER42L_1D",143.7,2466.71,1.0564
"HER42L","HER42L_1D",144,2469.76,1.0278
"HER42L","HER42L_1D",144.3,2472.82,1.0427
"HER42L","HER42L_1D",144.6,2475.87,1.0485
"HER42L","HER42L_1D",144.9,2478.93,1.048
"HER42L","HER42L_1D",145.2,2482.04,1.0035
"HER42L","HER42L_1D",145.5,2485.18,1.028
"HER42L","HER42L_1D",145.8,2488.33,1.061
"HER42L","HER42L_1D",146.1,2491.47,0.9714
"HER42L","HER42L_1D",146.4,2494.61,0.982
"HER42L","HER42L_1D",146.7,2497.75,1.0059
"HER42L","HER42L_1D",147,2500.9,1.0892
"HER42L","HER42L_1D",147.3,2504.04,1.073
"HER42L","HER42L_1D",147.6,2507.18,1.0585
"HER42L","HER42L_1D",147.9,2510.32,1.0821
"HER42L","HER42L_1D",148.2,2513.47,1.0668
"HER42L","HER42L_1D",148.5,2516.61,1.1441
"HER42L","HER42L_1D",148.8,2519.75,1.0981
"HER42L","HER42L_1D",149.1,2522.89,1.1198
"HER42L","HER42L_1D",149.4,2526.03,1.0429
"HER42L","HER42L_1D",149.7,2529.18,1.0399
"HER42L","HER42L_1D",150,2532.32,1.0005
"HER42L","HER42L_1D",150.3,2535.4,1.0084
"HER42L","HER42L_1D",150.6,2538.47,1.0492
"HER42L","HER42L_1D",150.9,2541.55,1.0391
"HER42L","HER42L_1D",151.2,2544.63,1.0441
