"Site","label","param","depth","mean_age","value"
"HER14L_10ka","HER14L_2D","Lncoh_inc",143.3,14.73267,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",143.5,14.74385,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",143.7,14.75503,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",143.9,14.76621,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",144.1,14.77738,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",144.3,14.78856,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",144.5,14.79974,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",144.7,14.81091,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",144.9,14.82209,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",145.1,14.83327,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",145.3,14.84445,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",145.5,14.85562,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",145.7,14.8668,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",145.9,14.87798,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",146.1,14.88916,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",146.3,14.90033,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",146.5,14.91151,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",146.7,14.92269,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",146.9,14.93387,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",147.1,14.94504,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",147.3,14.95622,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",147.5,14.9674,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",147.7,14.97857,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",147.9,14.98975,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",148.1,15.00093,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",148.3,15.01211,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",148.5,15.02328,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",148.7,15.03446,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",148.9,15.04564,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",149.1,15.05682,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",149.3,15.06799,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",149.5,15.07917,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",149.7,15.09035,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",149.9,15.10153,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",150.1,15.11058,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",150.3,15.11752,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",150.5,15.12445,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",150.7,15.13139,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",150.9,15.13832,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",151.1,15.14526,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",151.3,15.15219,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",151.5,15.15913,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",151.7,15.16606,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",151.9,15.173,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",152.1,15.17993,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",152.3,15.18687,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",152.5,15.1938,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",152.7,15.20074,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",152.9,15.20767,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",153.1,15.21461,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",153.3,15.22154,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",153.5,15.22848,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",153.7,15.23541,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",153.9,15.24235,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",154.1,15.24928,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",154.3,15.25622,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",154.5,15.26315,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",154.7,15.27009,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",154.9,15.27702,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",155.1,15.28396,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",155.3,15.29089,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",155.5,15.29783,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",155.7,15.30476,NA
"HER14L_10ka","HER14L_2D","Lncoh_inc",155.9,15.3117,NA
"HER14L_0ka",NA,"Lncoh_inc",1.7,0.17608,-1.72004871239347
"HER14L_0ka",NA,"Lncoh_inc",1.9,0.19047,-1.7108808147152
"HER14L_0ka",NA,"Lncoh_inc",2.1,0.20486,-1.62968523587625
"HER14L_0ka",NA,"Lncoh_inc",2.3,0.21926,-1.64201116282437
"HER14L_0ka",NA,"Lncoh_inc",2.5,0.23365,-1.76633108447211
"HER14L_0ka",NA,"Lncoh_inc",2.7,0.24804,-1.78471119603436
"HER14L_0ka",NA,"Lncoh_inc",2.9,0.26244,-1.81215189023724
"HER14L_0ka",NA,"Lncoh_inc",3.1,0.27683,-1.81489363746119
"HER14L_0ka",NA,"Lncoh_inc",3.3,0.29122,-1.832908237406
"HER14L_0ka",NA,"Lncoh_inc",3.5,0.30562,-1.87280136790535
"HER14L_0ka",NA,"Lncoh_inc",3.7,0.32001,-1.83668239088289
"HER14L_0ka",NA,"Lncoh_inc",3.9,0.33441,-1.87397447524625
"HER14L_0ka",NA,"Lncoh_inc",4.1,0.3488,-1.90289294721647
"HER14L_0ka",NA,"Lncoh_inc",4.3,0.36319,-1.87422618882714
"HER14L_0ka",NA,"Lncoh_inc",4.5,0.37759,-1.88969567097875
"HER14L_0ka",NA,"Lncoh_inc",4.7,0.39198,-1.83767989903585
"HER14L_0ka",NA,"Lncoh_inc",4.9,0.40637,-1.86585547271575
"HER14L_0ka",NA,"Lncoh_inc",5.1,0.42077,-1.90438134893455
"HER14L_0ka",NA,"Lncoh_inc",5.3,0.43516,-1.85102318333309
"HER14L_0ka",NA,"Lncoh_inc",5.5,0.44955,-1.87547803734802
"HER14L_0ka",NA,"Lncoh_inc",5.7,0.46395,-1.93105921701107
"HER14L_0ka",NA,"Lncoh_inc",5.9,0.47834,-1.89353359562227
"HER14L_0ka",NA,"Lncoh_inc",6.1,0.49274,-1.88256417701321
"HER14L_0ka",NA,"Lncoh_inc",6.3,0.50713,-1.89657271591187
"HER14L_0ka",NA,"Lncoh_inc",6.5,0.52152,-1.90885350122828
"HER14L_0ka",NA,"Lncoh_inc",6.7,0.53592,-1.89415439377031
"HER14L_0ka",NA,"Lncoh_inc",6.9,0.55031,-1.90722871903417
"HER14L_0ka",NA,"Lncoh_inc",7.1,0.5647,-1.90671878632819
"HER14L_0ka",NA,"Lncoh_inc",7.3,0.5791,-1.90428135113221
"HER14L_0ka",NA,"Lncoh_inc",7.5,0.59349,-1.89432163940733
"HER14L_0ka",NA,"Lncoh_inc",7.7,0.60789,-1.81497584394318
"HER14L_0ka",NA,"Lncoh_inc",7.9,0.62228,-1.87648838637952
"HER14L_0ka",NA,"Lncoh_inc",8.1,0.63667,-1.87592783139002
"HER14L_0ka",NA,"Lncoh_inc",8.3,0.65107,-1.8722189942098
"HER14L_0ka",NA,"Lncoh_inc",8.5,0.66546,-1.88408535702047
"HER14L_0ka",NA,"Lncoh_inc",8.7,0.67985,-1.89075251764522
"HER14L_0ka",NA,"Lncoh_inc",8.9,0.69425,-1.8789490750182
"HER14L_0ka",NA,"Lncoh_inc",9.1,0.70864,-1.89241108186054
"HER14L_0ka",NA,"Lncoh_inc",9.3,0.72303,-1.88391189092316
"HER14L_0ka",NA,"Lncoh_inc",9.5,0.73743,-1.88182799101113
"HER14L_0ka",NA,"Lncoh_inc",9.7,0.75182,-1.86882177785002
"HER14L_0ka",NA,"Lncoh_inc",9.9,0.76622,-1.88752842309421
"HER14L_0ka",NA,"Lncoh_inc",10.1,0.77285,-1.8972954478113
"HER14L_0ka",NA,"Lncoh_inc",10.3,0.77948,-1.87820117626349
"HER14L_0ka",NA,"Lncoh_inc",10.5,0.78611,-1.9025601174886
"HER14L_0ka",NA,"Lncoh_inc",10.7,0.79274,-1.91228926103599
"HER14L_0ka",NA,"Lncoh_inc",10.9,0.79937,-1.90665194074926
"HER14L_0ka",NA,"Lncoh_inc",11.1,0.806,-1.8986280973558
"HER14L_0ka",NA,"Lncoh_inc",11.3,0.81263,-1.84177676317459
"HER14L_0ka",NA,"Lncoh_inc",12.6,0.85572,-1.70160189580849
"HER14L_0ka",NA,"Lncoh_inc",12.8,0.86235,-1.82954171959812
"HER14L_0ka",NA,"Lncoh_inc",13,0.86898,-1.83938262318134
"HER14L_0ka",NA,"Lncoh_inc",13.2,0.87561,-1.8230788706916
"HER14L_0ka",NA,"Lncoh_inc",13.4,0.88224,-1.89432516532196
"HER14L_0ka",NA,"Lncoh_inc",13.6,0.88887,-1.90943334816366
"HER14L_0ka",NA,"Lncoh_inc",13.8,0.8955,-1.88706964903238
"HER14L_0ka",NA,"Lncoh_inc",14,0.90213,-1.89494749792895
"HER14L_0ka",NA,"Lncoh_inc",14.2,0.90876,-1.86975757618585
"HER14L_0ka",NA,"Lncoh_inc",14.4,0.91539,-1.87948422495216
"HER14L_0ka",NA,"Lncoh_inc",14.6,0.92202,-1.89569528027105
"HER14L_0ka",NA,"Lncoh_inc",14.8,0.92865,-1.92404656118494
"HER14L_0ka",NA,"Lncoh_inc",15,0.93528,-1.89595322274465
"HER14L_0ka",NA,"Lncoh_inc",15.2,0.94191,-1.89965777378983
"HER14L_0ka",NA,"Lncoh_inc",15.4,0.94854,-1.87795223665649
"HER14L_0ka",NA,"Lncoh_inc",15.6,0.95517,-1.93417806151826
"HER14L_0ka",NA,"Lncoh_inc",15.8,0.9618,-1.89063777689468
"HER14L_0ka",NA,"Lncoh_inc",16,0.96843,-1.9327443305736
"HER14L_0ka",NA,"Lncoh_inc",16.2,0.97506,-1.85528641914424
"HER14L_0ka",NA,"Lncoh_inc",16.4,0.98169,-1.88864237042323
"HER14L_0ka",NA,"Lncoh_inc",16.6,0.98832,-1.88683155749023
"HER14L_0ka",NA,"Lncoh_inc",16.8,0.99495,-1.88773143146871
"HER14L_0ka",NA,"Lncoh_inc",17,1.00158,-1.88911244474259
"HER14L_0ka",NA,"Lncoh_inc",17.2,1.00821,-1.89969876212084
"HER14L_0ka",NA,"Lncoh_inc",17.4,1.01484,-1.89948147762066
"HER14L_0ka",NA,"Lncoh_inc",17.6,1.02147,-1.94138127190824
"HER14L_0ka",NA,"Lncoh_inc",17.8,1.0281,-1.88024722988397
"HER14L_0ka",NA,"Lncoh_inc",18,1.03473,-1.87545433512039
"HER14L_0ka",NA,"Lncoh_inc",18.2,1.04136,-1.84998159979419
"HER14L_0ka",NA,"Lncoh_inc",18.4,1.04799,-1.85417023645257
"HER14L_0ka",NA,"Lncoh_inc",18.6,1.05462,-1.85055543970563
"HER14L_0ka",NA,"Lncoh_inc",18.8,1.06125,-1.88388294829684
"HER14L_0ka",NA,"Lncoh_inc",19,1.06788,-1.90172735720829
"HER14L_0ka",NA,"Lncoh_inc",19.2,1.07451,-1.87845886835593
"HER14L_0ka",NA,"Lncoh_inc",19.4,1.08114,-1.87063639466563
"HER14L_0ka",NA,"Lncoh_inc",19.6,1.08777,-1.88525882230884
"HER14L_0ka",NA,"Lncoh_inc",19.8,1.0944,-1.86185026163776
"HER14L_0ka",NA,"Lncoh_inc",20,1.10117,-1.87186328745497
"HER14L_0ka",NA,"Lncoh_inc",20.2,1.10808,-1.87357135209507
"HER14L_0ka",NA,"Lncoh_inc",20.4,1.115,-1.84627593335665
"HER14L_0ka",NA,"Lncoh_inc",20.6,1.12191,-1.88037480764807
"HER14L_0ka",NA,"Lncoh_inc",20.8,1.12882,-1.89371266968219
"HER14L_0ka",NA,"Lncoh_inc",21,1.13573,-1.89828411925767
"HER14L_0ka",NA,"Lncoh_inc",21.2,1.14264,-1.88404208122427
"HER14L_0ka",NA,"Lncoh_inc",21.4,1.14955,-1.87557516589911
"HER14L_0ka",NA,"Lncoh_inc",21.6,1.15646,-1.82160320887663
"HER14L_0ka",NA,"Lncoh_inc",21.8,1.16337,-1.63209667719941
"HER14L_0ka",NA,"Lncoh_inc",22,1.17028,-1.71520339179536
"HER14L_0ka",NA,"Lncoh_inc",22.2,1.17719,-1.83195396063634
"HER14L_0ka",NA,"Lncoh_inc",22.4,1.1841,-1.84198303441797
"HER14L_0ka",NA,"Lncoh_inc",22.6,1.19101,-1.89070796230212
"HER14L_0ka",NA,"Lncoh_inc",22.8,1.19792,-1.80156617004563
"HER14L_0ka",NA,"Lncoh_inc",23,1.20483,-1.88844528955558
"HER14L_0ka",NA,"Lncoh_inc",23.2,1.21174,-1.84766917441048
"HER14L_0ka",NA,"Lncoh_inc",23.4,1.21865,-1.80194396423924
"HER14L_0ka",NA,"Lncoh_inc",23.6,1.22556,-1.78996096211001
"HER14L_0ka",NA,"Lncoh_inc",23.8,1.23247,-1.70604534373621
"HER14L_0ka",NA,"Lncoh_inc",24,1.23938,-1.70118361516844
"HER14L_0ka",NA,"Lncoh_inc",24.3,1.24974,-1.62573125114566
"HER14L_0ka",NA,"Lncoh_inc",24.5,1.25665,-1.63320172579277
"HER14L_0ka",NA,"Lncoh_inc",24.7,1.26356,-1.78950180523978
"HER14L_0ka",NA,"Lncoh_inc",24.9,1.27047,-1.80840210033295
"HER14L_0ka",NA,"Lncoh_inc",25.1,1.27738,-1.86909775907466
"HER14L_0ka",NA,"Lncoh_inc",25.3,1.28429,-1.85641111893637
"HER14L_0ka",NA,"Lncoh_inc",25.5,1.2912,-1.88982322674254
"HER14L_0ka",NA,"Lncoh_inc",25.7,1.29811,-1.86350294227431
"HER14L_0ka",NA,"Lncoh_inc",25.9,1.30502,-1.91097769333615
"HER14L_0ka",NA,"Lncoh_inc",26.1,1.31193,-1.89876462685213
"HER14L_0ka",NA,"Lncoh_inc",26.3,1.31884,-1.91522100321423
"HER14L_0ka",NA,"Lncoh_inc",26.5,1.32575,-1.87688262813401
"HER14L_0ka",NA,"Lncoh_inc",26.7,1.33266,-1.86487175704801
"HER14L_0ka",NA,"Lncoh_inc",26.9,1.33957,-1.89504420659858
"HER14L_0ka",NA,"Lncoh_inc",27.1,1.34648,-1.8902385932648
"HER14L_0ka",NA,"Lncoh_inc",27.3,1.35339,-1.89571411457055
"HER14L_0ka",NA,"Lncoh_inc",27.5,1.3603,-1.89570427021925
"HER14L_0ka",NA,"Lncoh_inc",27.7,1.36721,-1.89185738562508
"HER14L_0ka",NA,"Lncoh_inc",27.9,1.37412,-1.88695471310903
"HER14L_0ka",NA,"Lncoh_inc",28.1,1.38103,-1.90279272778728
"HER14L_0ka",NA,"Lncoh_inc",28.3,1.38794,-1.86857934790834
"HER14L_0ka",NA,"Lncoh_inc",28.5,1.39485,-1.89289523113451
"HER14L_0ka",NA,"Lncoh_inc",28.7,1.40176,-1.86647768799582
"HER14L_0ka",NA,"Lncoh_inc",28.9,1.40867,-1.86615650393019
"HER14L_0ka",NA,"Lncoh_inc",29.1,1.41558,-1.88556949513119
"HER14L_0ka",NA,"Lncoh_inc",29.3,1.42249,-1.90117056049386
"HER14L_0ka",NA,"Lncoh_inc",29.5,1.4294,-1.87564514054165
"HER14L_0ka",NA,"Lncoh_inc",29.7,1.43632,-1.90011730085811
"HER14L_0ka",NA,"Lncoh_inc",29.9,1.44323,-1.87937948474295
"HER14L_0ka",NA,"Lncoh_inc",30.1,1.44606,-1.8643340354507
"HER14L_0ka",NA,"Lncoh_inc",30.3,1.4489,-1.86061139159255
"HER14L_0ka",NA,"Lncoh_inc",30.5,1.45174,-1.89898052374209
"HER14L_0ka",NA,"Lncoh_inc",30.7,1.45458,-1.88702896844617
"HER14L_0ka",NA,"Lncoh_inc",30.9,1.45742,-1.89664634466669
"HER14L_0ka",NA,"Lncoh_inc",31.1,1.46026,-1.88890815331745
"HER14L_0ka",NA,"Lncoh_inc",31.3,1.4631,-1.8895035703219
"HER14L_0ka",NA,"Lncoh_inc",31.5,1.46593,-1.87498745653688
"HER14L_0ka",NA,"Lncoh_inc",31.7,1.46877,-1.88270928354486
"HER14L_0ka",NA,"Lncoh_inc",31.9,1.47161,-1.87904812590658
"HER14L_0ka",NA,"Lncoh_inc",32.1,1.47445,-1.89186170483573
"HER14L_0ka",NA,"Lncoh_inc",32.3,1.47729,-1.9060837825122
"HER14L_0ka",NA,"Lncoh_inc",32.5,1.48013,-1.87490612783599
"HER14L_0ka",NA,"Lncoh_inc",32.7,1.48297,-1.90428602817755
"HER14L_0ka",NA,"Lncoh_inc",32.9,1.4858,-1.92506139879512
"HER14L_0ka",NA,"Lncoh_inc",33.1,1.48864,-1.90050179399326
"HER14L_0ka",NA,"Lncoh_inc",33.3,1.49148,-1.91982243550419
"HER14L_0ka",NA,"Lncoh_inc",33.5,1.49432,-1.89402087382799
"HER14L_0ka",NA,"Lncoh_inc",33.7,1.49716,-1.86776692688509
"HER14L_0ka",NA,"Lncoh_inc",33.9,1.5,-1.91507638551173
"HER14L_0ka",NA,"Lncoh_inc",34.1,1.50284,-1.89733409472504
"HER14L_0ka",NA,"Lncoh_inc",34.3,1.50567,-1.9044456964779
"HER14L_0ka",NA,"Lncoh_inc",34.5,1.50851,-1.89163772113189
"HER14L_0ka",NA,"Lncoh_inc",34.7,1.51135,-1.90758677562377
"HER14L_0ka",NA,"Lncoh_inc",34.9,1.51419,-1.89362128694804
"HER14L_0ka",NA,"Lncoh_inc",35.1,1.51703,-1.89618652129619
"HER14L_0ka",NA,"Lncoh_inc",35.3,1.51987,-1.8936674952454
"HER14L_0ka",NA,"Lncoh_inc",35.5,1.5227,-1.89578785288619
"HER14L_0ka",NA,"Lncoh_inc",35.7,1.52554,-1.88827029473618
"HER14L_0ka",NA,"Lncoh_inc",35.9,1.52838,-1.8968978613843
"HER14L_0ka",NA,"Lncoh_inc",36.1,1.53122,-1.92204757565793
"HER14L_0ka",NA,"Lncoh_inc",36.3,1.53406,-1.86340002196405
"HER14L_0ka",NA,"Lncoh_inc",36.5,1.5369,-1.91248233361543
"HER14L_0ka",NA,"Lncoh_inc",36.7,1.53974,-1.91065571884778
"HER14L_0ka",NA,"Lncoh_inc",36.9,1.54257,-1.93059837449813
"HER14L_0ka",NA,"Lncoh_inc",37.1,1.54541,-1.85943180887802
"HER14L_0ka",NA,"Lncoh_inc",37.3,1.54825,-1.90050071794576
"HER14L_0ka",NA,"Lncoh_inc",37.5,1.55109,-1.88822954639013
"HER14L_0ka",NA,"Lncoh_inc",37.7,1.55393,-1.88950727810606
"HER14L_0ka",NA,"Lncoh_inc",37.9,1.55677,-1.91478968100124
"HER14L_0ka",NA,"Lncoh_inc",38.1,1.55961,-1.91693257884358
"HER14L_0ka",NA,"Lncoh_inc",38.3,1.56244,-1.88930558931365
"HER14L_0ka",NA,"Lncoh_inc",38.5,1.56528,-1.90476239889544
"HER14L_0ka",NA,"Lncoh_inc",38.7,1.56812,-1.93386440933772
"HER14L_0ka",NA,"Lncoh_inc",38.9,1.57096,-1.91942005927423
"HER14L_0ka",NA,"Lncoh_inc",39.1,1.5738,-1.89742114435209
"HER14L_0ka",NA,"Lncoh_inc",39.3,1.57664,-1.87644801430306
"HER14L_0ka",NA,"Lncoh_inc",39.5,1.57948,-1.88832190975947
"HER14L_0ka",NA,"Lncoh_inc",39.7,1.58231,-1.89810218058824
"HER14L_0ka",NA,"Lncoh_inc",39.9,1.58515,-1.90682839296228
"HER14L_0ka",NA,"Lncoh_inc",40.1,1.58688,-1.92593014130148
"HER14L_0ka",NA,"Lncoh_inc",40.3,1.5886,-1.86883500274215
"HER14L_0ka",NA,"Lncoh_inc",40.5,1.59032,-1.87449275020834
"HER14L_0ka",NA,"Lncoh_inc",40.7,1.59204,-1.9011117813972
"HER14L_0ka",NA,"Lncoh_inc",40.9,1.59376,-1.87878300804293
"HER14L_0ka",NA,"Lncoh_inc",41.1,1.59549,-1.9225477392176
"HER14L_0ka",NA,"Lncoh_inc",41.3,1.59721,-1.93825533236783
"HER14L_0ka",NA,"Lncoh_inc",41.5,1.59893,-1.92215838179262
"HER14L_0ka",NA,"Lncoh_inc",41.7,1.60065,-1.92934018850065
"HER14L_0ka",NA,"Lncoh_inc",41.9,1.60237,-1.93163267096801
"HER14L_0ka",NA,"Lncoh_inc",42.1,1.6041,-1.90380774590518
"HER14L_0ka",NA,"Lncoh_inc",42.3,1.60582,-1.91527619277156
"HER14L_0ka",NA,"Lncoh_inc",42.5,1.60754,-1.90760183856442
"HER14L_0ka",NA,"Lncoh_inc",42.7,1.60926,-1.91517804656823
"HER14L_0ka",NA,"Lncoh_inc",42.9,1.61098,-1.93517599981769
"HER14L_0ka",NA,"Lncoh_inc",43.1,1.61271,-1.8966231542642
"HER14L_0ka",NA,"Lncoh_inc",43.3,1.61443,-1.92739415751205
"HER14L_0ka",NA,"Lncoh_inc",43.5,1.61615,-1.90386374049751
"HER14L_0ka",NA,"Lncoh_inc",43.7,1.61787,-1.91049193436527
"HER14L_0ka",NA,"Lncoh_inc",43.9,1.61959,-1.91610409726421
"HER14L_0ka",NA,"Lncoh_inc",44.1,1.62131,-1.89826837316729
"HER14L_0ka",NA,"Lncoh_inc",44.3,1.62304,-1.92737864906021
"HER14L_0ka",NA,"Lncoh_inc",44.5,1.62476,-1.88031840911547
"HER14L_0ka",NA,"Lncoh_inc",44.7,1.62648,-1.89554853008797
"HER14L_0ka",NA,"Lncoh_inc",44.9,1.6282,-1.9246289307564
"HER14L_0ka",NA,"Lncoh_inc",45.1,1.62992,-1.88536567278323
"HER14L_0ka",NA,"Lncoh_inc",45.3,1.63165,-1.87659089712456
"HER14L_0ka",NA,"Lncoh_inc",45.5,1.63337,-1.89610829714485
"HER14L_0ka",NA,"Lncoh_inc",45.7,1.63509,-1.90946191626512
"HER14L_0ka",NA,"Lncoh_inc",45.9,1.63681,-1.89438675092364
"HER14L_0ka",NA,"Lncoh_inc",46.1,1.63853,-1.90211866586062
"HER14L_0ka",NA,"Lncoh_inc",46.3,1.64026,-1.90531336129719
"HER14L_0ka",NA,"Lncoh_inc",46.5,1.64198,-1.89613667407506
"HER14L_0ka",NA,"Lncoh_inc",46.7,1.6437,-1.87063391952653
"HER14L_0ka",NA,"Lncoh_inc",46.9,1.64542,-1.90022092978758
"HER14L_0ka",NA,"Lncoh_inc",47.1,1.64714,-1.89813327633697
"HER14L_0ka",NA,"Lncoh_inc",47.3,1.64887,-1.86968680318711
"HER14L_0ka",NA,"Lncoh_inc",47.5,1.65059,-1.89070886253344
"HER14L_0ka",NA,"Lncoh_inc",47.7,1.65231,-1.89446158721927
"HER14L_0ka",NA,"Lncoh_inc",47.9,1.65403,-1.8831947000724
"HER14L_0ka",NA,"Lncoh_inc",48.1,1.65575,-1.85515933282321
"HER14L_0ka",NA,"Lncoh_inc",48.3,1.65748,-1.84790701109777
"HER14L_0ka",NA,"Lncoh_inc",48.5,1.6592,-1.91778123942821
"HER14L_0ka",NA,"Lncoh_inc",48.7,1.66092,-1.88128169081808
"HER14L_0ka",NA,"Lncoh_inc",48.9,1.66264,-1.91386948904806
"HER14L_0ka",NA,"Lncoh_inc",49.1,1.66436,-1.86300755685596
"HER14L_0ka",NA,"Lncoh_inc",49.3,1.66609,-1.85835463774089
"HER14L_0ka",NA,"Lncoh_inc",49.5,1.66781,-1.90087340720563
"HER14L_0ka",NA,"Lncoh_inc",49.7,1.66953,-1.93722834903636
"HER14L_0ka",NA,"Lncoh_inc",49.9,1.67125,-1.88572770871868
"HER14L_0ka",NA,"Lncoh_inc",50.1,1.672,-1.91222161261103
"HER14L_0ka",NA,"Lncoh_inc",50.3,1.67275,-1.91523318433132
"HER14L_0ka",NA,"Lncoh_inc",50.5,1.67349,-1.8946804365533
"HER14L_0ka",NA,"Lncoh_inc",50.7,1.67424,-1.88006062572578
"HER14L_0ka",NA,"Lncoh_inc",50.9,1.67499,-1.88665532620524
"HER14L_0ka",NA,"Lncoh_inc",51.1,1.67573,-1.86338169388107
"HER14L_0ka",NA,"Lncoh_inc",51.3,1.67648,-1.87340856481375
"HER14L_0ka",NA,"Lncoh_inc",51.5,1.67723,-1.88220000169527
"HER14L_0ka",NA,"Lncoh_inc",51.7,1.67798,-1.87358726551434
"HER14L_0ka",NA,"Lncoh_inc",51.9,1.67872,-1.91211616236164
"HER14L_0ka",NA,"Lncoh_inc",52.1,1.67947,-1.8894975252653
"HER14L_0ka",NA,"Lncoh_inc",52.3,1.68022,-1.89092139039631
"HER14L_0ka",NA,"Lncoh_inc",52.5,1.68096,-1.87450746496675
"HER14L_0ka",NA,"Lncoh_inc",52.7,1.68171,-1.88894394473491
"HER14L_0ka",NA,"Lncoh_inc",52.9,1.68246,-1.87181815580943
"HER14L_0ka",NA,"Lncoh_inc",53.1,1.6832,-1.89926433661679
"HER14L_0ka",NA,"Lncoh_inc",53.3,1.68395,-1.90580261620086
"HER14L_0ka",NA,"Lncoh_inc",53.5,1.6847,-1.85709837485004
"HER14L_0ka",NA,"Lncoh_inc",53.7,1.68545,-1.91498299368822
"HER14L_0ka",NA,"Lncoh_inc",53.9,1.68619,-1.88617352942249
"HER14L_0ka",NA,"Lncoh_inc",54.1,1.68694,-1.89598260384134
"HER14L_0ka",NA,"Lncoh_inc",54.3,1.68769,-1.92718935702141
"HER14L_0ka",NA,"Lncoh_inc",54.5,1.68843,-1.91662596812696
"HER14L_0ka",NA,"Lncoh_inc",54.7,1.68918,-1.915229535127
"HER14L_0ka",NA,"Lncoh_inc",54.9,1.68993,-1.85695356922246
"HER14L_0ka",NA,"Lncoh_inc",55.1,1.69067,-1.88680292366313
"HER14L_0ka",NA,"Lncoh_inc",55.3,1.69142,-1.88934066882682
"HER14L_0ka",NA,"Lncoh_inc",55.5,1.69217,-1.91529064301141
"HER14L_0ka",NA,"Lncoh_inc",55.7,1.69292,-1.91026892456067
"HER14L_0ka",NA,"Lncoh_inc",55.9,1.69366,-1.88839255271088
"HER14L_0ka",NA,"Lncoh_inc",56.1,1.69441,-1.90170622617885
"HER14L_0ka",NA,"Lncoh_inc",56.3,1.69516,-1.87941833531576
"HER14L_0ka",NA,"Lncoh_inc",56.5,1.6959,-1.85428446299814
"HER14L_0ka",NA,"Lncoh_inc",56.7,1.69665,-1.90175021059466
"HER14L_0ka",NA,"Lncoh_inc",56.9,1.6974,-1.92278644097964
"HER14L_0ka",NA,"Lncoh_inc",57.1,1.69814,-1.8841662510394
"HER14L_0ka",NA,"Lncoh_inc",57.3,1.69889,-1.86344881161661
"HER14L_0ka",NA,"Lncoh_inc",57.5,1.69964,-1.87121967972779
"HER14L_0ka",NA,"Lncoh_inc",57.7,1.70039,-1.8875593650069
"HER14L_0ka",NA,"Lncoh_inc",57.9,1.70113,-1.88771514288166
"HER14L_0ka",NA,"Lncoh_inc",58.1,1.70188,-1.86480770279871
"HER14L_0ka",NA,"Lncoh_inc",58.3,1.70263,-1.88305276701561
"HER14L_0ka",NA,"Lncoh_inc",58.5,1.70337,-1.87919709841268
"HER14L_0ka",NA,"Lncoh_inc",58.7,1.70412,-1.89238729246016
