SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,Accum_rate,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT,WMAR_SAT,WMAR_UNSAT,WMAR_Mean
HER24L,HER24L_3A,HER24L_3A_202,2.9,114.7,3,25.2,20.1,20.1,3451.85,3863.8,3646.2,3650.8,0.03236246,2.751,0,1802.752,1.8758,7,3.7,3381.659,0.4692,0.4945,0,1802.752,2.0531,7,3.4,3701.147,0.3618,0.4945,0,1802.8,1.9645,7,3.6,3541.4,0.4155,0.5,0.060705502,0.066443366,0.063574434
HER24L,HER24L_3A,HER24L_3A_203,2.9,114.8,3,25.3,20.2,20.2,3457.46,3866.67,3649.6,3653.89,0.03236246,2.715,0,1773.351,1.8402,7.8,4.2,3263.397,0.4908,0.4944,0,1773.351,2.0377,7.8,3.8,3613.643,0.3711,0.4944,0,1773.4,1.939,7.8,4,3438.5,0.431,0.5,0.059553398,0.065944984,0.062749191
HER24L,HER24L_3A,HER24L_3A_204,2.9,114.9,3,25.4,20.3,20.3,3462.94,3868.23,3651.72,3656.98,0.032467532,2.643,0,1645.703,1.889,8.6,4.6,3108.737,0.4612,0.4944,0,1645.703,2.0923,8.6,4.1,3443.315,0.338,0.4944,0,1645.7,1.9907,8.6,4.3,3276,0.3996,0.5,0.061331169,0.067931818,0.064631494
HER24L,HER24L_3A,HER24L_3A_205,2.9,115,3,25.5,20.4,20.4,3468.26,3868.81,3654.48,3660.06,0.03236246,2.623,0,1718.873,1.9173,9.3,4.9,3295.52,0.4441,0.4944,0,1718.873,2.1179,9.3,4.4,3640.418,0.3225,0.4944,0,1718.9,2.0176,9.3,4.6,3468,0.3833,0.5,0.062048544,0.068540453,0.065294498
HER24L,HER24L_3A,HER24L_3A_206,2.9,115.1,3,25.6,20.5,20.5,3473.63,3870.17,3657.07,3663.15,0.03236246,2.641,0,1619.252,1.9359,9.2,4.8,3134.78,0.4328,0.4944,0,1619.252,2.1258,9.2,4.3,3442.184,0.3177,0.4944,0,1619.3,2.0309,9.2,4.5,3288.5,0.3753,0.5,0.062650485,0.068796117,0.065723301
HER24L,HER24L_3A,HER24L_3A_207,2.9,115.2,3,25.7,20.6,20.6,3477.76,3874.28,3659.75,3666.24,0.03236246,2.641,0,1730.669,1.9818,8.5,4.3,3429.807,0.405,0.4944,0,1730.669,2.1585,8.5,3.9,3735.594,0.2979,0.4944,0,1730.7,2.0702,8.5,4.1,3582.7,0.3515,0.5,0.064135922,0.069854369,0.066995146
HER24L,HER24L_3A,HER24L_3A_208,2.9,115.3,3,25.8,20.7,20.7,3483.31,3877.49,3663.15,3669.33,0.032467532,2.662,0,1602.649,1.9015,7,3.7,3047.399,0.4537,0.4944,0,1602.649,2.0955,7,3.3,3358.349,0.3361,0.4944,0,1602.6,1.9985,7,3.5,3202.9,0.3949,0.5,0.061737013,0.068035714,0.064886364
HER24L,HER24L_3A,HER24L_3A_209,2.9,115.4,3,25.9,20.8,20.8,3489.27,3879.69,3666.12,3672.41,0.03236246,2.646,0,1733.945,1.9406,6.9,3.6,3364.857,0.43,0.4944,0,1733.945,2.1276,6.9,3.2,3689.212,0.3166,0.4944,0,1733.9,2.0341,6.9,3.4,3527,0.3733,0.5,0.062802589,0.068854369,0.065828479
HER24L,HER24L_3A,HER24L_3A_210,2.9,115.5,3,26,20.9,20.9,3492.66,3881.21,3669.17,3675.5,0.03236246,2.647,0,1712.16,1.9898,6.7,3.4,3406.891,0.4001,0.5013,0,1712.16,2.1626,6.7,3.1,3702.738,0.2954,0.5013,0,1712.2,2.0762,6.7,3.2,3554.8,0.3478,0.5,0.064394822,0.069987055,0.067190939
HER24L,HER24L_3A,HER24L_3A_211,2.9,115.6,3,26.1,21,21,3501.07,3882.23,3671.63,3678.59,0.032467532,2.702,0,1753.407,1.9166,6.6,3.4,3360.643,0.4445,0.5013,0,1753.407,2.0951,6.6,3.2,3673.6,0.3363,0.5013,0,1753.4,2.0059,6.6,3.3,3517.1,0.3904,0.5,0.062227273,0.068022727,0.065125
HER24L,HER24L_3A,HER24L_3A_212,2.9,115.7,3,26.2,21.1,21.1,3505.22,3884.37,3674.99,3681.67,0.03236246,2.777,0,1604.275,1.8953,6.2,3.3,3040.65,0.4574,0.5013,0,1604.275,2.0604,6.2,3,3305.469,0.3573,0.5013,0,1604.3,1.9779,6.2,3.1,3173.1,0.4074,0.5,0.06133657,0.066679612,0.064008091
HER24L,HER24L_3A,HER24L_3A_213,2.9,115.8,3,26.3,21.2,21.2,3512.84,3887.76,3677.95,3684.76,0.03236246,2.812,0,1842.726,1.8626,6.1,3.3,3432.22,0.4772,0.5013,0,1842.726,2.0282,6.1,3,3737.33,0.3769,0.5013,0,1842.7,1.9454,6.1,3.1,3584.8,0.4271,0.5,0.060278317,0.06563754,0.062957929
HER24L,HER24L_3A,HER24L_3A_214,2.9,115.9,3,26.4,21.3,21.3,3518.41,3889.83,3680.74,3687.85,0.032467532,2.825,0,1319.477,1.8488,6.2,3.4,2439.442,0.4856,0.5013,0,1319.477,2.0151,6.2,3.1,2658.842,0.3848,0.5013,0,1319.5,1.932,6.2,3.2,2549.1,0.4352,0.5,0.060025974,0.065425325,0.062725649
HER24L,HER24L_3A,HER24L_3A_215,2.9,116,3,26.5,21.4,21.4,3523.55,3893.87,3683.54,3690.93,0.03236246,2.868,0,1879.423,1.8134,6,3.3,3408.115,0.507,0.4944,0,1879.423,1.9793,6,3,3720.028,0.4065,0.4944,0,1879.4,1.8964,6,3.2,3564.1,0.4568,0.5,0.058686084,0.064055016,0.06137055
HER24L,HER24L_3A,HER24L_3A_216,2.9,116.1,3,26.6,21.5,21.5,3529.87,3895.45,3686.07,3694.02,0.03236246,2.907,0,1892.578,1.8936,6.2,3.3,3583.867,0.4584,0.4944,0,1892.578,2.0294,6.2,3.1,3840.798,0.3761,0.4944,0,1892.6,1.9615,6.2,3.2,3712.3,0.4173,0.5,0.061281553,0.065676375,0.063478964
HER24L,HER24L_3A,HER24L_3A_217,2.9,116.2,3,26.7,21.6,21.6,3533.8,3897.79,3689.21,3697.11,0.032467532,2.891,0,1894.496,1.8513,6.6,3.6,3507.283,0.4841,0.4944,0,1894.496,2.0015,6.6,3.3,3791.818,0.393,0.4944,0,1894.5,1.9264,6.6,3.4,3649.6,0.4386,0.5,0.060107143,0.064983766,0.062545455
HER24L,HER24L_3A,HER24L_3A_218,2.9,116.3,3,26.8,21.7,21.7,3540.28,3902.23,3692.28,3700.19,0.03236246,2.847,0,1865.662,1.8995,6.5,3.4,3543.789,0.4549,0.5013,0,1865.662,2.0468,6.5,3.2,3818.663,0.3656,0.5013,0,1865.7,1.9732,6.5,3.3,3681.2,0.4103,0.5,0.061472492,0.066239482,0.063855987
HER24L,HER24L_3A,HER24L_3A_219,2.9,116.4,3,26.9,21.8,21.8,3547.68,3903.8,3695.33,3703.28,0.03236246,2.815,0,1838.667,1.9,6.8,3.6,3493.407,0.4546,0.4944,0,1838.667,2.0546,6.8,3.3,3777.662,0.3609,0.4944,0,1838.7,1.9773,6.8,3.4,3635.5,0.4078,0.5,0.061488673,0.066491909,0.063990291
HER24L,HER24L_3A,HER24L_3A_220,2.9,116.5,3,27,21.9,21.9,3553.02,3906.57,3698.64,3706.37,0.032467532,2.845,0,1682.437,1.8591,6.5,3.5,3127.855,0.4793,0.5013,0,1682.437,2.0177,6.5,3.2,3394.719,0.3832,0.5013,0,1682.4,1.9384,6.5,3.4,3261.3,0.4313,0.5,0.06036039,0.06550974,0.062935065
HER24L,HER24L_3A,HER24L_3A_221,2.9,116.6,3,27.1,22,22,3557.96,3908.86,3701.16,3709.45,0.03236246,2.856,0,1829.596,1.9248,6.6,3.4,3521.677,0.4395,0.5013,0,1829.596,2.0637,6.6,3.2,3775.694,0.3553,0.5013,0,1829.6,1.9943,6.6,3.3,3648.7,0.3974,0.5,0.062291262,0.066786408,0.064538835
HER24L,HER24L_3A,HER24L_3A_222,2.9,116.7,3,27.2,22.1,22.1,3561.98,3910.3,3704.01,3712.54,0.03236246,2.883,0,1883.083,1.8771,6.3,3.4,3534.645,0.4685,0.5013,0,1883.083,2.0222,6.3,3.1,3807.987,0.3805,0.5013,0,1883.1,1.9497,6.3,3.2,3671.3,0.4245,0.5,0.060747573,0.065443366,0.063095469
HER24L,HER24L_3A,HER24L_3A_223,2.9,116.8,3,27.3,22.2,22.2,3564.74,3914.3,3706.19,3715.63,0.032467532,2.986,0,1950.359,1.8285,6.4,3.5,3566.285,0.4979,0.5013,0,1950.359,1.9645,6.4,3.3,3831.456,0.4155,0.5013,0,1950.4,1.8965,6.4,3.4,3698.9,0.4567,0.5,0.059366883,0.063782468,0.061574675
HER24L,HER24L_3A,HER24L_3A_224,2.9,116.9,3,27.4,22.3,22.3,3569.49,3916.34,3710.02,3718.71,0.03236246,3.099,0,2024.167,1.7679,6.5,3.7,3578.478,0.5346,0.5013,0,2024.167,1.8973,6.5,3.4,3840.549,0.4562,0.5013,0,2024.2,1.8326,6.5,3.6,3709.5,0.4954,0.5,0.057213592,0.061401294,0.059307443
HER24L,HER24L_3A,HER24L_3A_225,2.9,117,3,27.5,22.4,22.4,3572.69,3918.72,3713.47,3721.8,0.03236246,2.903,0,1737.283,1.8411,6.6,3.6,3198.505,0.4902,0.5013,0,1737.283,1.9914,6.6,3.3,3459.539,0.3992,0.5013,0,1737.3,1.9163,6.6,3.4,3329,0.4447,0.5,0.059582524,0.064446602,0.062014563
HER24L,HER24L_3A,HER24L_3A_226,2.9,117.1,3,27.6,22.5,22.5,3575.22,3921.06,3716.3,3724.89,0.032467532,2.869,0,1803.269,1.8642,6.9,3.7,3361.664,0.4762,0.5013,0,1803.269,2.0159,6.9,3.4,3635.198,0.3843,0.5013,0,1803.3,1.9401,6.9,3.6,3498.4,0.4303,0.5,0.060525974,0.065451299,0.062988636
HER24L,HER24L_3A,HER24L_3A_227,2.9,117.2,3,27.7,22.6,22.6,3578.04,3924.78,3718.81,3727.97,0.03236246,2.853,0,1754.612,1.9085,7,3.7,3348.747,0.4494,0.5013,0,1754.612,2.0522,7,3.4,3600.776,0.3623,0.5013,0,1754.6,1.9804,7,3.5,3474.8,0.4059,0.5,0.061763754,0.066414239,0.064088997
HER24L,HER24L_3A,HER24L_3A_228,2.9,117.3,3,27.8,22.7,22.7,3581.72,3929.73,3721,3731.06,0.03236246,2.868,0,1861.129,1.8895,7.6,4,3516.538,0.4609,0.4944,0,1861.129,2.0347,7.6,3.7,3786.847,0.3729,0.4944,0,1861.1,1.9621,7.6,3.9,3651.7,0.4169,0.5,0.061148867,0.065847896,0.063498382
HER24L,HER24L_3A,HER24L_3A_229,2.9,117.4,3,27.9,22.8,22.8,3584.69,3934.2,3724.49,3734.15,0.03236246,2.853,0,1869.594,1.8721,7.9,4.2,3499.997,0.4715,0.5013,0,1869.594,2.0253,7.9,3.9,3786.487,0.3786,0.5013,0,1869.6,1.9487,7.9,4.1,3643.2,0.4251,0.5,0.060585761,0.065543689,0.063064725
HER24L,HER24L_3A,HER24L_3A_230,2.9,117.5,3,28,22.9,22.9,3587.9,3939.03,3727.36,3737.24,0.032467532,2.863,0,1876.147,1.8941,8.6,4.5,3553.544,0.4581,0.5013,0,1876.147,2.0392,8.6,4.2,3825.875,0.3702,0.5013,0,1876.1,1.9667,8.6,4.4,3689.7,0.4142,0.5,0.061496753,0.066207792,0.063852273
HER24L,HER24L_3A,HER24L_3A_231,2.9,117.6,3,28.1,23,23,3591.79,3943.65,3730.74,3740.32,0.03236246,2.884,0,1795.766,1.8932,9.4,5,3399.74,0.4587,0.5013,0,1795.766,2.034,9.4,4.6,3652.527,0.3734,0.5013,0,1795.8,1.9636,9.4,4.8,3526.1,0.4161,0.5,0.061268608,0.065825243,0.063546926
HER24L,HER24L_3A,HER24L_3A_232,2.9,117.7,3,28.2,23.1,23.1,3594.52,3951.28,3734.16,3743.41,0.03236246,2.939,0,1801.962,1.7746,9.8,5.5,3197.723,0.5306,0.5013,0,1801.962,1.9351,9.8,5.1,3487.001,0.4333,0.5013,0,1802,1.8549,9.8,5.3,3342.4,0.482,0.5,0.057430421,0.062624595,0.060027508
HER24L,HER24L_3A,HER24L_3A_233,2.9,117.8,3,28.3,23.2,23.2,3597.57,3956.79,3737.38,3746.5,0.032467532,3.01,0,1978.961,1.7707,10.1,5.7,3504.197,0.5329,0.5013,0,1978.961,1.917,10.1,5.3,3793.599,0.4443,0.5013,0,1979,1.8439,10.1,5.5,3648.9,0.4886,0.5,0.05749026,0.06224026,0.05986526
HER24L,HER24L_3A,HER24L_3A_234,2.9,117.9,3,28.4,23.3,23.3,3601.25,3960.72,3740.21,3749.58,0.03236246,3.001,0,1874.453,1.8082,10.2,5.6,3389.401,0.5102,0.5013,0,1874.453,1.9464,10.2,5.2,3648.372,0.4264,0.5013,0,1874.5,1.8773,10.2,5.4,3518.9,0.4683,0.5,0.058517799,0.062990291,0.060754045
HER24L,HER24L_3A,HER24L_3A_235,2.9,118,3,28.5,23.4,23.4,3603.74,3965.58,3743.01,3752.67,0.03236246,3.011,0,1966.688,1.7603,10.6,6,3461.977,0.5392,0.5013,0,1966.688,1.9092,10.6,5.6,3754.746,0.449,0.5013,0,1966.7,1.8348,10.6,5.8,3608.4,0.4941,0.5,0.056967638,0.061786408,0.059377023
HER24L,HER24L_3A,HER24L_3A_236,2.9,118.1,3,28.6,23.5,23.5,3606.07,3968.82,3745.52,3755.76,0.032467532,2.85,0,1861.528,1.8897,10.8,5.7,3517.646,0.4608,0.5013,0,1861.528,2.0389,10.8,5.3,3795.45,0.3704,0.5013,0,1861.5,1.9643,10.8,5.5,3656.5,0.4156,0.5,0.061353896,0.066198052,0.063775974
HER24L,HER24L_3A,HER24L_3A_237,2.9,118.2,3,28.7,23.6,23.6,3608.76,3971.66,3748.5,3758.84,0.03236246,2.862,0,1717.887,1.8688,10.9,5.8,3210.329,0.4735,0.5013,0,1717.887,2.0208,10.9,5.4,3471.55,0.3813,0.5013,0,1717.9,1.9448,10.9,5.6,3340.9,0.4274,0.5,0.060478964,0.065398058,0.062938511
HER24L,HER24L_3A,HER24L_3A_238,2.9,118.3,3,28.8,23.7,23.7,3612.86,3974.84,3752.02,3761.93,0.03236246,2.863,0,1876.147,1.8668,10.6,5.7,3502.425,0.4747,0.5013,0,1876.147,2.0192,10.6,5.2,3788.263,0.3823,0.5013,0,1876.1,1.943,10.6,5.5,3645.3,0.4285,0.5,0.060414239,0.065346278,0.062880259
HER24L,HER24L_3A,HER24L_3A_239,2.9,118.4,3,28.9,23.8,23.8,3616.39,3980.01,3754.95,3765.02,0.032467532,2.856,0,1709.156,1.83,10.2,5.6,3127.782,0.497,0.5013,0,1709.156,1.9941,10.2,5.1,3408.273,0.3975,0.5013,0,1709.2,1.9121,10.2,5.3,3268,0.4473,0.5,0.059415584,0.064743506,0.062079545
HER24L,HER24L_3A,HER24L_3A_240,2.9,118.5,3,29,23.9,23.9,3619.04,3987.12,3757.9,3768.1,0.03236246,2.868,0,1873.285,1.784,9.7,5.4,3341.921,0.5249,0.5013,0,1873.285,1.9584,9.7,5,3668.704,0.4191,0.5013,0,1873.3,1.8712,9.7,5.2,3505.3,0.472,0.5,0.057734628,0.063378641,0.060556634
HER24L,HER24L_3A,HER24L_3A_241,2.9,118.6,3,29.1,24,24,3620.89,3992.22,3760.92,3771.19,0.03236246,2.889,0,1703.42,1.7748,9.9,5.6,3023.263,0.5304,0.5084,0,1703.42,1.9469,9.9,5.1,3316.363,0.4261,0.5084,0,1703.4,1.8609,9.9,5.3,3169.8,0.4783,0.5,0.057436893,0.063006472,0.060221683
HER24L,HER24L_3A,HER24L_3A_242,2.9,118.7,3,29.2,24.1,24.1,3624.17,3996.67,3764.85,3774.28,0.032467532,2.939,0,1796.455,1.7484,10.2,5.8,3140.851,0.5464,0.5084,0,1796.455,1.9164,10.2,5.3,3442.747,0.4446,0.5084,0,1796.5,1.8324,10.2,5.6,3291.8,0.4955,0.5,0.056766234,0.062220779,0.059493506
HER24L,HER24L_3A,HER24L_3A_243,2.9,118.8,3,29.3,24.2,24.2,3625.71,4002.58,3768.29,3777.36,0.03236246,2.979,0,1711.086,1.693,10.5,6.2,2896.909,0.58,0.5084,0,1711.086,1.8682,10.5,5.6,3196.7,0.4738,0.5084,0,1711.1,1.7806,10.5,5.9,3046.8,0.5269,0.5,0.054789644,0.060459547,0.057624595
HER24L,HER24L_3A,HER24L_3A_244,2.9,118.9,3,29.4,24.3,24.3,3627.57,4007.65,3771.96,3780.45,0.03236246,2.858,0,1705.25,1.7941,10.4,5.8,3059.339,0.5187,0.5084,0,1705.25,1.968,10.4,5.3,3355.937,0.4133,0.5084,0,1705.3,1.8811,10.4,5.5,3207.6,0.466,0.5,0.058061489,0.06368932,0.060875405
HER24L,HER24L_3A,HER24L_3A_245,2.9,119,3,29.5,24.4,24.4,3630.45,4016.36,3776.19,3783.54,0.032467532,2.854,0,1728.649,1.7787,10,5.6,3074.689,0.5281,0.5084,0,1728.649,1.9581,10,5.1,3384.895,0.4193,0.5084,0,1728.6,1.8684,10,5.4,3229.8,0.4737,0.5,0.05775,0.063574675,0.060662338
HER24L,HER24L_3A,HER24L_3A_246,2.9,119.1,3,29.6,24.5,24.5,3632.73,4021.06,3779.44,3786.62,0.03236246,2.843,0,1681.254,1.7587,9.8,5.6,2956.766,0.5402,0.5013,0,1681.254,1.9469,9.8,5,3273.219,0.4261,0.5013,0,1681.3,1.8528,9.8,5.3,3115,0.4832,0.5,0.056915858,0.063006472,0.059961165
HER24L,HER24L_3A,HER24L_3A_247,2.9,119.2,3,29.7,24.6,24.6,3636.58,4026.07,3782.79,3789.71,0.03236246,2.845,0,1629.439,1.6788,9.9,5.9,2735.553,0.5886,0.5084,0,1629.439,1.8917,9.9,5.2,3082.341,0.4596,0.5084,0,1629.4,1.7853,9.9,5.6,2908.9,0.5241,0.5,0.054330097,0.061220065,0.057775081
HER24L,HER24L_3A,HER24L_3A_248,2.9,119.3,3,29.8,24.7,24.7,3638.66,4031.72,3785.68,3792.8,0.032467532,2.831,0,1649.767,1.6217,9.7,6,2675.405,0.6232,0.5084,0,1649.767,1.8573,9.7,5.2,3064.176,0.4804,0.5084,0,1649.8,1.7395,9.7,5.6,2869.8,0.5518,0.5,0.052652597,0.060301948,0.056477273
HER24L,HER24L_3A,HER24L_3A_249,2.9,119.4,3,29.9,24.8,24.8,3640.73,4036.87,3788.67,3795.88,0.03236246,2.844,0,1749.077,1.648,9.4,5.7,2882.498,0.6073,0.5084,0,1749.077,1.8712,9.4,5,3272.934,0.472,0.5084,0,1749.1,1.7596,9.4,5.4,3077.7,0.5397,0.5,0.053333333,0.060556634,0.056944984
HER24L,HER24L_3A,HER24L_3A_250,2.9,119.5,3,30,24.9,24.9,3641.79,4044.61,3791.33,3798.97,0.03236246,2.86,0,1691.307,1.5143,9.2,6.1,2561.09,0.6883,0.5156,0,1691.307,1.7794,9.2,5.2,3009.563,0.5276,0.5156,0,1691.3,1.6469,9.2,5.6,2785.3,0.608,0.5,0.049006472,0.057585761,0.053296117
HER24L,HER24L_3A,HER24L_3A_251,2.9,119.6,3,30.1,25,25,3643.71,4052.01,3794.39,3802.06,0.004537205,2.87,0,559.8907,1.4269,8.8,6.2,798.9101,0.7413,0.5084,0,559.8907,1.7214,8.8,5.1,963.8174,0.5628,0.5084,0,559.9,1.5742,8.8,5.6,881.4,0.6521,0.5,0.006474138,0.007810345,0.007142241
HER24L,HER24L_3A,HER24L_3A_252,2.9,119.7,3,30.2,25.1,25.1,3669.69,4072.83,3814.96,3824.1,0.004539265,2.85,0,668.8571,1.4164,8.5,6,947.3903,0.7476,0.5084,0,668.8571,1.7208,8.5,4.9,1150.971,0.5631,0.5084,0,668.9,1.5686,8.5,5.5,1049.2,0.6554,0.5,0.006429414,0.007811167,0.007120291
HER24L,HER24L_3A,HER24L_3A_253,2.9,119.8,3,30.3,25.2,25.2,3688.8,4095.16,3836.27,3846.13,0.004537205,2.852,0,950.3499,1.3616,8.5,6.2,1293.989,0.7809,0.5084,0,950.3499,1.6866,8.5,5,1602.813,0.5839,0.5084,0,950.3,1.5241,8.5,5.6,1448.4,0.6824,0.5,0.006177858,0.00765245,0.006915154
HER24L,HER24L_3A,HER24L_3A_254,2.9,119.9,3,30.4,25.3,25.3,3708.65,4116.63,3857.89,3868.17,0.004537205,2.92,0,1586.095,1.264,8.4,6.6,2004.746,0.84,0.5084,0,1586.095,1.6075,8.4,5.2,2549.7,0.6318,0.5084,0,1586.1,1.4358,8.4,5.9,2277.2,0.7359,0.5,0.005735027,0.007293557,0.006514292
HER24L,HER24L_3A,HER24L_3A_255,2.9,120,3,30.5,25.4,25.4,3721.93,4136.52,3880.25,3890.21,0.004537205,3.007,0,1702.718,1.2655,8,6.3,2154.761,0.8391,0.5084,0,1702.718,1.5839,8,5.1,2696.931,0.6461,0.5084,0,1702.7,1.4247,8,5.7,2425.8,0.7426,0.5,0.005741833,0.007186479,0.006464156
HER24L,HER24L_3A,HER24L_3A_256,2.9,120.1,3,30.6,25.5,25.5,3731.04,4164.57,3903.67,3912.25,0.004537205,3.041,0,1457.814,1.2247,7.5,6.1,1785.404,0.8638,0.5084,0,1457.814,1.5502,7.5,4.8,2259.874,0.6666,0.5084,0,1457.8,1.3875,7.5,5.5,2022.6,0.7652,0.5,0.005556715,0.007033575,0.006295145
HER24L,HER24L_3A,HER24L_3A_257,2.9,120.2,3,30.7,25.6,25.6,3741.69,4187.39,3929.74,3934.29,0.004539265,2.979,0,1445.415,1.2153,7.2,5.9,1756.604,0.8695,0.5013,0,1445.415,1.5616,7.2,4.6,2257.224,0.6596,0.5013,0,1445.4,1.3885,7.2,5.3,2006.9,0.7646,0.5,0.005516568,0.007088516,0.006302542
HER24L,HER24L_3A,HER24L_3A_258,2.9,120.3,3,30.8,25.7,25.7,3751.84,4215.74,3954.55,3956.32,0.004537205,2.962,0,1451.25,1.1986,6.4,5.3,1739.481,0.8796,0.5013,0,1451.25,1.5566,6.4,4.1,2259.061,0.6626,0.5013,0,1451.3,1.3776,6.4,4.7,1999.3,0.7711,0.5,0.005438294,0.007062613,0.006250454
HER24L,HER24L_3A,HER24L_3A_259,2.9,120.4,3,30.9,25.8,25.8,3758.2,4243.52,3977.95,3978.36,0.004537205,3.012,0,1486.673,1.1743,5.8,4.9,1745.787,0.8944,0.5013,0,1486.673,1.5282,5.8,3.8,2271.92,0.6799,0.5013,0,1486.7,1.3513,5.8,4.4,2008.9,0.7872,0.5,0.00532804,0.006933757,0.006130898
HER24L,HER24L_3A,HER24L_3A_260,2.9,120.5,3,31,25.9,25.9,3764.07,4267.5,4002.15,4000.4,0.004537205,3.02,0,1490.622,1.2332,4.8,3.9,1838.279,0.8586,0.5013,0,1490.622,1.561,4.8,3.1,2326.8,0.66,0.5013,0,1490.6,1.3971,4.8,3.5,2082.5,0.7593,0.5,0.005595281,0.007082577,0.006338929
HER24L,HER24L_3A,HER24L_3A_261,2.9,120.6,3,31.1,26,26,3768.94,4294.86,4025.36,4022.44,0.004539265,3.01,0,1496.768,1.2072,4,3.3,1806.933,0.8744,0.5084,0,1496.768,1.5482,4,2.6,2317.293,0.6678,0.5084,0,1496.8,1.3777,4,2.9,2062.1,0.7711,0.5,0.0054798,0.00702769,0.006253745
HER24L,HER24L_3A,HER24L_3A_262,2.9,120.7,3,31.2,26.1,26.1,3774.59,4326.2,4047.6,4044.47,0.004537205,2.989,0,1493.753,1.2179,3.1,2.5,1819.309,0.8679,0.5013,0,1493.753,1.5604,3.1,2,2330.86,0.6604,0.5013,0,1493.8,1.3892,3.1,2.3,2075.1,0.7642,0.5,0.005525862,0.007079855,0.006302858
HER24L,HER24L_3A,HER24L_3A_263,2.9,120.8,3,31.3,26.2,26.2,3779.54,4356.92,4071.5,4066.51,0.004537205,2.961,0,1440.175,1.2317,2.5,2,1773.899,0.8596,0.5013,0,1440.175,1.5765,2.5,1.6,2270.442,0.6506,0.5013,0,1440.2,1.4041,2.5,1.8,2022.2,0.7551,0.5,0.005588475,0.007152904,0.00637069
HER24L,HER24L_3A,HER24L_3A_264,2.9,120.9,3,31.4,26.3,26.3,3785.43,4391.09,4094.78,4088.55,0.004537205,3.019,0,1523.978,1.2114,1.9,1.6,1846.132,0.8719,0.5013,0,1523.978,1.5482,1.9,1.2,2359.417,0.6678,0.5013,0,1524,1.3798,1.9,1.4,2102.8,0.7699,0.5,0.00549637,0.007024501,0.006260436
HER24L,HER24L_3A,HER24L_3A_265,2.9,121,3,31.5,26.4,26.4,3790.65,4425.52,4117.3,4110.59,0.004537205,3.049,0,1523.738,1.227,1.5,1.2,1869.658,0.8624,0.5013,0,1523.738,1.5494,1.5,1,2360.913,0.667,0.5013,0,1523.7,1.3882,1.5,1.1,2115.3,0.7647,0.5,0.005567151,0.007029946,0.006298548
HER24L,HER24L_3A,HER24L_3A_266,2.9,121.1,3,31.6,26.5,26.5,3796.39,4460.66,4141.75,4132.63,0.004539265,3.009,0,1526.636,1.201,1.2,1,1833.422,0.8782,0.5013,0,1526.636,1.5448,1.2,0.8,2358.283,0.6698,0.5013,0,1526.6,1.3729,1.2,0.9,2095.9,0.774,0.5,0.005451657,0.007012256,0.006231956
HER24L,HER24L_3A,HER24L_3A_267,2.9,121.2,3,31.7,26.6,26.6,3800.44,4497.96,4163.09,4154.66,0.004537205,2.925,0,1484.018,1.2309,6.6,5.4,1826.641,0.8601,0.5013,0,1484.018,1.5864,6.6,4.2,2354.269,0.6446,0.5013,0,1484,1.4087,6.6,4.8,2090.5,0.7524,0.5,0.005584846,0.007197822,0.006391334
HER24L,HER24L_3A,HER24L_3A_268,2.9,121.3,3,31.8,26.7,26.7,3805.38,4530.78,4185.48,4176.7,0.004537205,2.86,0,1451.04,1.2635,0.3,0.2,1833.422,0.8403,0.4944,0,1451.04,1.6252,0.3,0.2,2358.283,0.6211,0.4944,0,1451,1.4444,0.3,0.2,2095.9,0.7307,0.5,0.005732759,0.007373866,0.006553312
HER24L,HER24L_3A,HER24L_3A_269,2.9,121.4,3,31.9,26.8,26.8,3810.84,4567.33,4207.18,4198.74,0.004537205,2.898,0,1474.059,1.2285,0.3,0.2,1810.923,0.8615,0.5013,0,1474.059,1.593,0.3,0.2,2348.234,0.6406,0.5013,0,1474.1,1.4108,0.3,0.2,2079.6,0.7511,0.5,0.005573956,0.007227768,0.006400862
HER24L,HER24L_3A,HER24L_3A_270,2.9,121.5,3,32,26.9,26.9,3814.7,4605.12,4226.96,4220.78,0.004539265,2.996,0,1531.697,1.1872,0.3,0.3,1818.478,0.8865,0.4944,0,1531.697,1.5403,0.3,0.2,2359.236,0.6726,0.4944,0,1531.7,1.3638,0.3,0.2,2088.9,0.7796,0.5,0.005389015,0.006991829,0.006190422
HER24L,HER24L_3A,HER24L_3A_271,2.9,121.6,3,32.1,27,27,3818.7,4640.3,4249.22,4242.81,0.004537205,2.956,0,1499.746,1.2281,0.4,0.3,1841.906,0.8617,0.4944,0,1499.746,1.5758,0.4,0.3,2363.313,0.651,0.4944,0,1499.7,1.402,0.4,0.3,2102.6,0.7564,0.5,0.005572142,0.007149728,0.006360935
