SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,Accum_rate,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT,WMAR_SAT,WMAR_UNSAT,WMAR_Mean
HER42L,HER42L_1A,HER42L_1A_254,2.9,29.3,1,29.3,25.3,25.3,1100.75,1416.96,1250.35,1252.6,0.103092784,3.296,0,1455.83,0.9352,-0.1,-0.106928999,1361.552,1.0392,0.2833,0,1455.831,1.3549,-0.1,-0.073806185,1972.449,0.7849,0.294,0,1455.8,1.1451,-0.1,-0.1,1667,0.9,0.3,0.096412371,0.139680412,0.118046392
HER42L,HER42L_1A,HER42L_1A_255,2.9,29.4,1,29.4,25.4,25.4,1101.59,1417.9,1251.19,1253.57,0.103092784,3.037,0,1127.32,0.9952,-0.1,-0.100482315,1121.922,1.0029,0.2833,0,1127.32,1.4584,-0.1,-0.068568294,1644.029,0.7222,0.294,0,1127.3,1.2268,-0.1,-0.1,1383,0.9,0.3,0.102597938,0.150350515,0.126474227
HER42L,HER42L_1A,HER42L_1A_256,2.9,29.5,1,29.5,25.5,25.5,1102.74,1418.79,1252.3,1254.54,0.103092784,3.038,0,977.1631,1.0276,0.3,0.29194239,1004.09,0.9833,0.2833,0,977.1631,1.4778,0.3,0.203004466,1444.053,0.7104,0.294,0,977.2,1.2527,0.3,0.2,1224.1,0.8,0.3,0.105938144,0.152350515,0.12914433
HER42L,HER42L_1A,HER42L_1A_257,2.9,29.6,1,29.6,25.6,25.6,1103.71,1420.04,1253.7,1255.51,0.103092784,2.941,0,915.0591,1.0676,0.8,0.749344324,976.9183,0.959,0.2833,0,915.0592,1.5303,0.8,0.522773312,1400.325,0.6786,0.294,0,915.1,1.299,0.8,0.6,1188.6,0.8,0.3,0.110061856,0.157762887,0.133912371
HER42L,HER42L_1A,HER42L_1A_258,2.9,29.7,1,29.7,25.7,25.7,1104.43,1421.67,1254.54,1256.48,0.103092784,2.972,0,1351.523,1.0423,1.1,1.055358342,1408.643,0.9744,0.2833,0,1351.523,1.5057,1.1,0.730557216,2034.933,0.6935,0.294,0,1351.5,1.274,1.1,0.9,1721.8,0.8,0.3,0.107453608,0.155226804,0.131340206
HER42L,HER42L_1A,HER42L_1A_259,2.9,29.8,1,29.8,25.8,25.8,1105.34,1422.94,1255.56,1257.45,0.103092784,2.94,0,1316.025,1.07,0.8,0.747663551,1408.17,0.9576,0.2833,0,1316.025,1.5321,0.8,0.522159128,2016.269,0.6775,0.294,0,1316,1.3011,0.8,0.6,1712.2,0.8,0.3,0.110309278,0.157948454,0.134128866
HER42L,HER42L_1A,HER42L_1A_260,2.9,29.9,1,29.9,25.9,25.9,1106.58,1424.03,1256.65,1258.42,0.103092784,2.864,0,1091.463,1.1174,0.6,0.536960802,1219.615,0.9288,0.2833,0,1091.463,1.5844,0.6,0.378692249,1729.331,0.6458,0.294,0,1091.5,1.3509,0.6,0.5,1474.5,0.8,0.3,0.115195876,0.163340206,0.139268041
HER42L,HER42L_1A,HER42L_1A_261,2.9,30,1,30,26,26,1108.02,1425.03,1257.28,1259.39,0.103092784,2.82,0,881.5255,1.0963,0.6,0.547295448,966.4223,0.9416,0.2856,0,881.5255,1.5855,0.6,0.378429518,1397.667,0.6451,0.2965,0,881.5,1.3409,0.6,0.5,1182,0.8,0.3,0.113020619,0.163453608,0.138237113
HER42L,HER42L_1A,HER42L_1A_262,2.9,30.1,1,30.1,26.1,26.1,1109.71,1425.59,1258.18,1260.36,0.103092784,2.676,0,1197.851,1.1711,0.8,0.683118436,1402.766,0.8963,0.2833,0,1197.851,1.6805,0.8,0.476048795,2012.958,0.5876,0.294,0,1197.9,1.4258,0.8,0.6,1707.9,0.7,0.3,0.120731959,0.173247423,0.146989691
HER42L,HER42L_1A,HER42L_1A_263,2.9,30.2,1,30.2,26.2,26.2,1110.64,1426.63,1259.23,1261.33,0.104166667,2.672,0,1209.597,1.1694,0.7,0.598597571,1414.545,0.8973,0.2833,0,1209.597,1.6809,0.7,0.416443572,2033.23,0.5873,0.294,0,1209.6,1.4252,0.7,0.5,1723.9,0.7,0.3,0.120556701,0.17328866,0.14692268
HER42L,HER42L_1A,HER42L_1A_264,2.9,30.3,1,30.3,26.3,26.3,1111.93,1427.43,1260.33,1262.29,0.103092784,2.797,0,879.8364,1.1064,0.7,0.632682574,973.4493,0.9355,0.2833,0,879.8364,1.5992,0.7,0.437718859,1407.039,0.6368,0.294,0,879.8,1.3528,0.7,0.5,1190.2,0.8,0.3,0.11525,0.166583333,0.140916667
HER42L,HER42L_1A,HER42L_1A_265,2.9,30.4,1,30.4,26.4,26.4,1112.61,1428.18,1261.45,1263.26,0.103092784,2.87,0,895.7553,1.0699,0.6,0.560800075,958.3398,0.9577,0.2833,0,895.7553,1.5534,0.6,0.386249517,1391.474,0.6646,0.294,0,895.8,1.3117,0.6,0.5,1174.9,0.8,0.3,0.110298969,0.16014433,0.135221649
HER42L,HER42L_1A,HER42L_1A_266,2.9,30.5,1,30.5,26.5,26.5,1113.77,1429.81,1262.35,1264.23,0.103092784,2.858,0,906.1509,1.1113,0.5,0.449923513,1006.996,0.9326,0.2833,0,906.151,1.5825,0.5,0.315955766,1434.015,0.6469,0.294,0,906.2,1.3469,0.5,0.4,1220.5,0.8,0.3,0.11456701,0.16314433,0.13885567
HER42L,HER42L_1A,HER42L_1A_267,2.9,30.6,1,30.6,26.6,26.6,1115.18,1430.56,1263.3,1265.2,0.103092784,2.85,0,662.9449,1.0637,1,0.940114694,705.1549,0.9614,0.2833,0,662.9449,1.556,1,0.642673522,1031.516,0.6631,0.294,0,662.9,1.3099,1,0.8,868.3,0.8,0.3,0.109659794,0.160412371,0.135036082
HER42L,HER42L_1A,HER42L_1A_268,2.9,30.7,1,30.7,26.7,26.7,1115.82,1431.98,1264.51,1266.17,0.103092784,2.901,0,711.2037,1.0533,1.7,1.613975126,749.0779,0.9677,0.2856,0,711.2038,1.5337,1.7,1.108430593,1090.737,0.6766,0.2965,0,711.2,1.2935,1.7,1.4,919.9,0.8,0.3,0.108587629,0.158113402,0.133350515
HER42L,HER42L_1A,HER42L_1A_269,2.9,30.8,1,30.8,26.8,26.8,1116.81,1432.9,1265.55,1267.14,0.103092784,2.889,0,515.5247,1.0545,2.5,2.370791844,543.6251,0.967,0.2833,0,515.5247,1.5381,2.5,1.625381965,792.9385,0.6739,0.294,0,515.5,1.2963,2.5,2,668.3,0.8,0.3,0.10871134,0.15856701,0.133639175
HER42L,HER42L_1A,HER42L_1A_270,2.9,30.9,1,30.9,26.9,26.9,1117.15,1433.94,1266.72,1268.11,0.103092784,2.896,0,513.1113,1.0831,2.6,2.400517034,555.7756,0.9496,0.2856,0,513.1113,1.5535,2.6,1.673640167,797.0934,0.6646,0.2965,0,513.1,1.3183,2.6,2,676.4,0.8,0.3,0.111659794,0.160154639,0.135907216
HER42L,HER42L_1A,HER42L_1A_271,2.9,31,1,31,27,27,1117.97,1435.35,1267.46,1269.08,0.103092784,2.922,0,517.718,1.1347,2.2,1.93883846,587.4631,0.9184,0.2856,0,517.718,1.5774,2.2,1.394700139,816.6248,0.6501,0.2965,0,517.7,1.3561,2.2,1.7,702,0.8,0.3,0.116979381,0.162618557,0.139798969
HER42L,HER42L_1A,HER42L_1A_272,2.9,31.1,1,31.1,27.1,27.1,1118.42,1437.62,1268.53,1270.05,0.103092784,2.931,0,520.6964,1.0568,1.5,1.419379258,550.2944,0.9655,0.2856,0,520.6964,1.5267,1.5,0.982511299,794.9577,0.6808,0.2965,0,520.7,1.2918,1.5,1.2,672.6,0.8,0.3,0.108948454,0.157391753,0.133170103
HER42L,HER42L_1A,HER42L_1A_273,2.9,31.2,1,31.2,27.2,27.2,1119.32,1438.04,1269.75,1271.02,0.103092784,2.804,0,491.1543,1.1069,0.9,0.813081579,543.6383,0.9352,0.2856,0,491.1543,1.5972,0.9,0.563486101,784.4629,0.6381,0.2965,0,491.2,1.3521,0.9,0.7,664.1,0.8,0.3,0.114113402,0.164659794,0.139386598
HER42L,HER42L_1A,HER42L_1A_274,2.9,31.3,1,31.3,27.3,27.3,1120.09,1438.89,1270.9,1271.99,0.103092784,2.805,0,537.9747,1.0914,0.6,0.549752611,587.1693,0.9446,0.2856,0,537.9747,1.5874,0.6,0.377976565,854.0049,0.644,0.2965,0,538,1.3394,0.6,0.5,720.6,0.8,0.3,0.112515464,0.163649485,0.138082474
HER42L,HER42L_1A,HER42L_1A_275,2.9,31.4,1,31.4,27.4,27.4,1121.22,1439.71,1271.8,1272.96,0.103092784,2.445,0,425.2914,1.2755,0.3,0.235201882,542.477,0.833,0.2856,0,425.2914,1.8355,0.3,0.163443203,780.6079,0.4937,0.2965,0,425.3,1.5555,0.3,0.2,661.5,0.7,0.3,0.131494845,0.189226804,0.160360825
HER42L,HER42L_1A,HER42L_1A_276,2.9,31.5,1,31.5,27.5,27.5,1122.64,1440.84,1272.82,1273.93,0.104166667,2.383,0,420.7274,1.2872,0.2,0.15537601,541.5808,0.8259,0.2856,0,420.7274,1.8701,0.2,0.106946153,786.8021,0.4727,0.2965,0,420.7,1.5787,0.2,0.1,664.2,0.6,0.3,0.132701031,0.192793814,0.162747423
HER42L,HER42L_1A,HER42L_1A_277,2.9,31.6,1,31.6,27.6,27.6,1123.79,1442.63,1273.97,1274.89,0.103092784,2.596,0,469.1001,1.1539,0.2,0.173325245,541.2855,0.9067,0.2879,0,469.1001,1.6998,0.2,0.117660901,797.3659,0.5759,0.299,0,469.1,1.4269,0.2,0.1,669.3,0.7,0.3,0.120197917,0.1770625,0.148630208
HER42L,HER42L_1A,HER42L_1A_278,2.9,31.7,1,31.7,27.7,27.7,1124.19,1443.36,1274.86,1275.86,0.103092784,2.848,0,501.4967,1.0802,0.2,0.185150898,541.7392,0.9514,0.2879,0,501.4968,1.5667,0.2,0.127656858,785.6932,0.6565,0.299,0,501.5,1.3235,0.2,0.2,663.7,0.8,0.3,0.111360825,0.161515464,0.136438144
HER42L,HER42L_1A,HER42L_1A_279,2.9,31.8,1,31.8,27.8,27.8,1125.46,1444.58,1276.03,1276.83,0.103092784,3.002,0,516.7843,0.9958,0.2,0.200843543,514.6295,1.0025,0.2879,0,516.7843,1.4687,0.2,0.136174849,758.9926,0.7159,0.299,0,516.8,1.2323,0.2,0.2,636.8,0.9,0.3,0.102659794,0.151412371,0.127036082
HER42L,HER42L_1A,HER42L_1A_280,2.9,31.9,1,31.9,27.9,27.9,1125.82,1445.65,1276.91,1277.8,0.103092784,2.817,0,537.6981,1.0985,0.4,0.364132909,590.6844,0.9403,0.2856,0,537.6981,1.5879,0.4,0.251905032,853.7845,0.6437,0.2965,0,537.7,1.3432,0.4,0.3,722.2,0.8,0.3,0.113247423,0.163701031,0.138474227
HER42L,HER42L_1A,HER42L_1A_281,2.9,32,1,32,28,28,1126.34,1447.01,1277.88,1278.77,0.103092784,2.719,0,485.1891,1.116,0.7,0.627240143,541.4816,0.9297,0.2856,0,485.1891,1.6316,0.7,0.429026722,791.6337,0.6172,0.2965,0,485.2,1.3738,0.7,0.5,666.6,0.8,0.3,0.115051546,0.168206186,0.141628866
HER42L,HER42L_1A,HER42L_1A_282,2.9,32.1,1,32.1,28.1,28.1,1127.78,1448.7,1278.86,1279.74,0.103092784,2.618,0,620.5262,1.1499,0.8,0.695712671,713.5483,0.9091,0.2879,0,620.5262,1.689,0.8,0.473653049,1048.05,0.5824,0.299,0,620.5,1.4195,0.8,0.6,880.8,0.7,0.3,0.118546392,0.174123711,0.146335052
HER42L,HER42L_1A,HER42L_1A_283,2.9,32.2,1,32.2,28.2,28.2,1128.25,1450.24,1280.09,1280.71,0.103092784,2.502,0,593.7352,1.2284,0.7,0.569846955,729.3614,0.8616,0.2879,0,593.7352,1.7826,0.7,0.392684842,1058.404,0.5257,0.299,0,593.7,1.5055,0.7,0.5,893.9,0.7,0.3,0.126639175,0.183773196,0.155206186
HER42L,HER42L_1A,HER42L_1A_284,2.9,32.3,1,32.3,28.3,28.3,1129.22,1450.98,1280.9,1281.68,0.103092784,2.519,0,787.4335,1.2225,0.5,0.408997955,962.6588,0.8651,0.2879,0,787.4335,1.772,0.5,0.282167043,1395.37,0.5321,0.299,0,787.4,1.4973,0.5,0.3,1179,0.7,0.3,0.126030928,0.182680412,0.15435567
HER42L,HER42L_1A,HER42L_1A_285,2.9,32.4,1,32.4,28.4,28.4,1130.35,1452.39,1282.07,1282.65,0.103092784,2.739,0,857.5453,1.1309,0.4,0.353700592,969.8207,0.9207,0.2879,0,857.5453,1.6337,0.4,0.244842994,1401.007,0.6159,0.299,0,857.5,1.3823,0.4,0.3,1185.4,0.8,0.3,0.116587629,0.16842268,0.142505155
HER42L,HER42L_1A,HER42L_1A_286,2.9,32.5,1,32.5,28.5,28.5,1130.96,1453.79,1283.19,1283.62,0.103092784,2.972,0,940.8041,1.0423,0.6,0.575650005,980.5657,0.9744,0.2879,0,940.8041,1.5057,0.6,0.398485754,1416.53,0.6935,0.299,0,940.8,1.274,0.6,0.5,1198.5,0.8,0.3,0.107453608,0.155226804,0.131340206
HER42L,HER42L_1A,HER42L_1A_287,2.9,32.6,1,32.6,28.6,28.6,1131.97,1456.04,1283.87,1284.59,0.103092784,2.915,0,761.2954,1.0534,1.1,1.044237706,801.9119,0.9677,0.2879,0,761.2954,1.5294,1.1,0.719236302,1164.346,0.6791,0.299,0,761.3,1.2914,1.1,0.9,983.1,0.8,0.3,0.108597938,0.157670103,0.133134021
HER42L,HER42L_1A,HER42L_1A_288,2.9,32.7,1,32.7,28.7,28.7,1132.67,1457.28,1284.73,1285.56,0.104166667,2.844,0,568.3453,1.0934,1.3,1.188951893,621.4343,0.9434,0.2879,0,568.3453,1.576,1.3,0.824873096,895.7201,0.6509,0.299,0,568.3,1.3347,1.3,1,758.6,0.8,0.3,0.112721649,0.162474227,0.137597938
HER42L,HER42L_1A,HER42L_1A_289,2.9,32.8,1,32.8,28.8,28.8,1133.25,1458.88,1285.62,1286.52,0.103092784,2.543,0,491.496,1.1909,1.3,1.091611386,585.3228,0.8843,0.2879,0,491.496,1.7431,1.3,0.745797717,856.7189,0.5496,0.299,0,491.5,1.467,1.3,0.9,721,0.7,0.3,0.124052083,0.181572917,0.1528125
HER42L,HER42L_1A,HER42L_1A_290,2.9,32.9,1,32.9,28.9,28.9,1133.5,1459.84,1286.68,1287.49,0.103092784,2.493,0,583.9775,1.2341,0.8,0.648245685,720.6692,0.8581,0.2903,0,583.9775,1.7898,0.8,0.446977316,1045.198,0.5213,0.3015,0,584,1.512,0.8,0.5,882.9,0.7,0.3,0.127226804,0.184515464,0.155871134
HER42L,HER42L_1A,HER42L_1A_291,2.9,33,1,33,29,29,1133.96,1462.09,1287.64,1288.46,0.103092784,2.61,0,622.3176,1.1661,0.4,0.343023754,725.6727,0.8993,0.2879,0,622.3176,1.7018,0.4,0.235045246,1059.084,0.5746,0.299,0,622.3,1.434,0.4,0.3,892.4,0.7,0.3,0.120216495,0.175443299,0.147829897
HER42L,HER42L_1A,HER42L_1A_292,2.9,33.1,1,33.1,29.1,29.1,1135,1464.28,1288.51,1289.43,0.103092784,2.793,0,878.5781,1.0404,0.4,0.384467512,914.0579,0.9755,0.2903,0,878.5782,1.5605,0.4,0.2563281,1370.984,0.6603,0.3015,0,878.6,1.3005,0.4,0.3,1142.5,0.8,0.3,0.107257732,0.160876289,0.13406701
HER42L,HER42L_1A,HER42L_1A_293,2.9,33.2,1,33.2,29.2,29.2,1135.76,1465.4,1289.45,1290.4,0.103092784,2.941,0,929.5196,1.0328,0.3,0.290472502,960.008,0.9801,0.2927,0,929.5197,1.5091,0.3,0.198793983,1402.7,0.6915,0.3041,0,929.5,1.271,0.3,0.2,1181.4,0.8,0.3,0.106474227,0.15557732,0.131025773
HER42L,HER42L_1A,HER42L_1A_294,2.9,33.3,1,33.3,29.3,29.3,1136.7,1467,1290.37,1291.37,0.103092784,2.677,0,848.7635,1.1582,0.1,0.086340874,983.0753,0.9041,0.2927,0,848.7635,1.6723,0.1,0.059797883,1419.359,0.5926,0.3041,0,848.8,1.4153,0.1,0.1,1201.2,0.7,0.3,0.119402062,0.172402062,0.145902062
HER42L,HER42L_1A,HER42L_1A_295,2.9,33.4,1,33.4,29.4,29.4,1136.97,1467.3,1291.25,1292.34,0.103092784,2.153,0,974.6492,1.4696,0,0,1432.311,0.7154,0.2927,0,974.6492,2.0973,0,0,2044.12,0.335,0.3041,0,974.6,1.7835,0,0,1738.2,0.5,0.3,0.151505155,0.216216495,0.183860825
HER42L,HER42L_1A,HER42L_1A_296,2.9,33.5,1,33.5,29.5,29.5,1137.73,1468.1,1292.2,1293.31,0.103092784,2.172,0,688.6494,1.4317,-0.1,-0.069847035,985.9409,0.7384,0.2951,0,688.6494,2.0636,-0.1,-0.048459004,1421.111,0.3554,0.3067,0,688.6,1.7477,-0.1,-0.1,1203.5,0.5,0.3,0.147597938,0.212742268,0.180170103
HER42L,HER42L_1A,HER42L_1A_297,2.9,33.6,1,33.6,29.6,29.6,1138.29,1469.8,1293.17,1294.28,0.103092784,2.339,0,908.7023,1.2922,-0.3,-0.232162204,1174.226,0.8229,0.2951,0,908.7025,1.8936,-0.3,-0.15842839,1720.674,0.4585,0.3067,0,908.7,1.5929,-0.3,-0.2,1447.5,0.6,0.3,0.133216495,0.195216495,0.164216495
HER42L,HER42L_1A,HER42L_1A_298,2.9,33.7,1,33.7,29.7,29.7,1138.58,1470.6,1294.05,1295.25,0.103092784,2.451,0,777.1084,1.2564,-0.2,-0.159184973,976.3936,0.8446,0.2951,0,777.1085,1.8212,-0.2,-0.109817703,1415.278,0.5023,0.3067,0,777.1,1.5388,-0.2,-0.1,1195.8,0.7,0.3,0.129525773,0.187752577,0.158639175
HER42L,HER42L_1A,HER42L_1A_299,2.9,33.8,1,33.8,29.8,29.8,1139.2,1472.51,1294.98,1296.22,0.103092784,2.534,0,487.4015,1.2165,-0.3,-0.246609125,592.913,0.8688,0.2951,0,487.4015,1.7623,-0.3,-0.170232083,858.9391,0.538,0.3067,0,487.4,1.4894,-0.3,-0.2,725.9,0.7,0.3,0.125412371,0.181680412,0.153546392
HER42L,HER42L_1A,HER42L_1A_300,2.9,33.9,1,33.9,29.9,29.9,1139.68,1474.06,1296,1297.19,0.104166667,2.583,0,480.6476,1.1238,-0.3,-0.266951415,540.1578,0.925,0.2951,0,480.6476,1.6866,-0.3,-0.177872643,810.6733,0.5839,0.3067,0,480.6,1.4052,-0.3,-0.2,675.4,0.8,0.3,0.11585567,0.173876289,0.144865979
HER42L,HER42L_1A,HER42L_1A_301,2.9,34,1,34,30,30,1139.83,1474.78,1296.86,1298.15,0.105263158,2.543,0,452.9747,1.2276,-0.3,-0.244379277,556.059,0.8621,0.2976,0,452.9748,1.7655,-0.3,-0.169923534,799.7079,0.5361,0.3094,0,453,1.4966,-0.3,-0.2,677.9,0.7,0.3,0.127875,0.18390625,0.155890625
HER42L,HER42L_1A,HER42L_1A_302,2.9,34.1,1,34.1,30.1,30.1,1141.01,1475.58,1298.03,1299.1,0.106382979,2.677,0,494.0026,1.1279,-0.3,-0.265981027,557.1984,0.9225,0.2951,0,494.0026,1.6538,-0.3,-0.181400411,816.9755,0.6038,0.3067,0,494,1.3909,-0.3,-0.2,687.1,0.8,0.3,0.118726316,0.174084211,0.146405263
HER42L,HER42L_1A,HER42L_1A_303,2.9,34.2,1,34.2,30.2,30.2,1142.22,1476.33,1299.16,1300.04,0.105263158,2.712,0,505.5929,1.0847,-0.3,-0.276574168,548.3996,0.9487,0.2976,0,505.5929,1.615,-0.3,-0.185758514,816.554,0.6272,0.3094,0,505.6,1.3499,-0.3,-0.2,682.5,0.8,0.3,0.115393617,0.171808511,0.143601064
HER42L,HER42L_1A,HER42L_1A_304,2.9,34.3,1,34.3,30.3,30.3,1143.42,1477.25,1300.19,1300.99,0.106382979,2.748,0,911.7452,1.0835,-0.3,-0.27688048,987.8914,0.9494,0.2976,0,911.7452,1.6018,-0.3,-0.1872893,1460.426,0.6353,0.3094,0,911.7,1.3427,-0.3,-0.2,1224.2,0.8,0.3,0.114052632,0.168610526,0.141331579
HER42L,HER42L_1A,HER42L_1A_305,2.9,34.4,1,34.4,30.4,30.4,1145.07,1478.31,1301.1,1301.93,0.105263158,2.845,0,733.4365,1.0677,-0.3,-0.280977803,783.0536,0.959,0.2976,0,733.4365,1.56,-0.3,-0.192307692,1144.146,0.6606,0.3094,0,733.4,1.3139,-0.3,-0.2,963.6,0.8,0.3,0.113585106,0.165957447,0.139771277
HER42L,HER42L_1A,HER42L_1A_306,2.9,34.5,1,34.5,30.5,30.5,1146.52,1478.74,1302.35,1302.88,0.106382979,2.934,0,942.1965,1.0506,-0.3,-0.285551114,989.9019,0.9693,0.2976,0,942.1967,1.522,-0.3,-0.197109067,1434.048,0.6836,0.3094,0,942.2,1.2863,-0.3,-0.2,1212,0.8,0.3,0.110589474,0.160210526,0.1354
HER42L,HER42L_1A,HER42L_1A_307,2.9,34.6,1,34.6,30.6,30.6,1146.97,1479.49,1303.41,1303.82,0.105263158,2.858,0,907.5897,1.0418,-0.4,-0.383950854,945.5398,0.9747,0.2976,0,907.5897,1.5401,-0.4,-0.259723395,1397.817,0.6726,0.3094,0,907.6,1.291,-0.4,-0.3,1171.7,0.8,0.3,0.110829787,0.163840426,0.137335106
HER42L,HER42L_1A,HER42L_1A_308,2.9,34.7,1,34.7,30.7,30.7,1148.73,1480.12,1304.4,1304.77,0.106382979,2.891,0,503.3078,1.0299,-0.3,-0.291290417,518.3678,0.9819,0.3001,0,503.3078,1.5226,-0.3,-0.197031394,766.3169,0.6833,0.3121,0,503.3,1.2763,-0.3,-0.2,642.3,0.8,0.3,0.108410526,0.160273684,0.134342105
HER42L,HER42L_1A,HER42L_1A_309,2.9,34.8,1,34.8,30.8,30.8,1149.83,1480.36,1305.41,1305.71,0.105263158,2.853,0,876.7671,1.051,-0.5,-0.475737393,921.4722,0.9691,0.2976,0,876.7671,1.5473,-0.5,-0.32314354,1356.62,0.6683,0.3094,0,876.8,1.2992,-0.5,-0.4,1139,0.8,0.3,0.111808511,0.164606383,0.138207447
HER42L,HER42L_1A,HER42L_1A_310,2.9,34.9,1,34.9,30.9,30.9,1151.08,1481.1,1306.32,1306.66,0.106382979,2.886,0,548.2523,1.0182,-0.5,-0.49106266,558.2499,0.9889,0.2976,0,548.2523,1.517,-0.5,-0.329597891,831.7228,0.6866,0.3094,0,548.3,1.2676,-0.5,-0.4,695,0.8,0.3,0.107178947,0.159684211,0.133431579
HER42L,HER42L_1A,HER42L_1A_311,2.9,35,1,35,31,31,1152.3,1482.01,1307.15,1307.6,0.105263158,2.902,0,585.1986,1.0353,-0.4,-0.386361441,605.861,0.9786,0.2976,0,585.1986,1.5224,-0.4,-0.262743037,890.9216,0.6834,0.3094,0,585.2,1.2789,-0.4,-0.3,748.4,0.8,0.3,0.110138298,0.161957447,0.136047872
HER42L,HER42L_1A,HER42L_1A_312,2.9,35.1,1,35.1,31.1,31.1,1153.14,1483.07,1308.14,1308.55,0.106382979,2.925,0,505.2686,1.0313,-0.4,-0.387859983,521.0673,0.981,0.3001,0,505.2686,1.5129,-0.4,-0.264392888,764.4441,0.6891,0.3121,0,505.3,1.2721,-0.4,-0.3,642.8,0.8,0.3,0.108557895,0.159252632,0.133905263
HER42L,HER42L_1A,HER42L_1A_313,2.9,35.2,1,35.2,31.2,31.2,1154.42,1484.45,1309.05,1309.49,0.105263158,2.966,0,516.8148,1.0211,-0.4,-0.391734404,527.6982,0.9872,0.2976,0,516.8148,1.4945,-0.4,-0.267648043,772.3757,0.7003,0.3094,0,516.8,1.2578,-0.4,-0.3,650,0.8,0.3,0.10862766,0.158989362,0.133808511
HER42L,HER42L_1A,HER42L_1A_314,2.9,35.3,1,35.3,31.3,31.3,1155.5,1485.83,1310.09,1310.44,0.106382979,2.981,0,526.7715,1.0533,-0.5,-0.474698566,554.8357,0.9677,0.3001,0,526.7715,1.5098,-0.5,-0.331169691,795.3073,0.691,0.3121,0,526.8,1.2816,-0.5,-0.4,675.1,0.8,0.3,0.110873684,0.158926316,0.1349
HER42L,HER42L_1A,HER42L_1A_315,2.9,35.4,1,35.4,31.4,31.4,1156.53,1486.95,1311.1,1311.38,0.105263158,2.964,0,759.2213,1.037,-0.3,-0.289296046,787.2768,0.9776,0.3001,0,759.2214,1.5048,-0.3,-0.199362041,1142.448,0.6941,0.3121,0,759.2,1.2709,-0.3,-0.2,964.9,0.8,0.3,0.110319149,0.160085106,0.135202128
HER42L,HER42L_1A,HER42L_1A_316,2.9,35.5,1,35.5,31.5,31.5,1157.26,1487.54,1312.01,1312.33,0.106382979,2.979,0,648.4545,0.9895,-0.3,-0.303183426,641.6178,1.0064,0.3001,0,648.4545,1.4715,-0.3,-0.203873598,954.2034,0.7142,0.3121,0,648.5,1.2305,-0.3,-0.3,797.9,0.9,0.3,0.104157895,0.154894737,0.129526316
HER42L,HER42L_1A,HER42L_1A_317,2.9,35.6,1,35.6,31.6,31.6,1158.02,1488.36,1312.81,1313.27,0.105263158,3.061,0,953.8798,1.0149,-0.1,-0.098531875,968.1036,0.991,0.3001,0,953.8798,1.4637,-0.1,-0.068320011,1396.18,0.719,0.3121,0,953.9,1.2393,-0.1,-0.1,1182.1,0.9,0.3,0.107968085,0.155712766,0.131840426
HER42L,HER42L_1A,HER42L_1A_318,2.9,35.7,1,35.7,31.7,31.7,1158.74,1488.87,1313.73,1314.22,0.106382979,3.005,0,1158.443,0.9839,0,0,1139.769,1.0098,0.3001,0,1158.443,1.4606,0,0,1691.996,0.7209,0.3121,0,1158.4,1.2223,0,0,1415.9,0.9,0.3,0.103568421,0.153747368,0.128657895
HER42L,HER42L_1A,HER42L_1A_319,2.9,35.8,1,35.8,31.8,31.8,1159.26,1489.47,1314.95,1315.16,0.105263158,2.947,0,931.416,1.0531,0.2,0.189915488,980.9202,0.9678,0.3001,0,931.416,1.5197,0.2,0.131604922,1415.455,0.685,0.3121,0,931.4,1.2864,0.2,0.2,1198.2,0.8,0.3,0.112031915,0.161670213,0.136851064
HER42L,HER42L_1A,HER42L_1A_320,2.9,35.9,1,35.9,31.9,31.9,1160.09,1489.76,1315.86,1316.11,0.106382979,2.674,0,1063.644,1.1415,0.3,0.262812089,1214.194,0.9142,0.3001,0,1063.644,1.6632,0.3,0.18037518,1769.008,0.5981,0.3121,0,1063.6,1.4024,0.3,0.2,1491.6,0.8,0.3,0.120157895,0.175073684,0.147615789
HER42L,HER42L_1A,HER42L_1A_321,2.9,36,1,36,32,32,1160.75,1490.98,1317.01,1317.05,0.105263158,2.635,0,1184.802,1.1152,0.2,0.179340029,1321.325,0.9302,0.3001,0,1184.802,1.6616,0.2,0.120365912,1968.61,0.5991,0.3121,0,1184.8,1.3884,0.2,0.1,1645,0.8,0.3,0.118638298,0.176765957,0.147702128
