SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH_CULM,SECT_NUM,SECT DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER49L,HER49L9_1E,HER49L9_1E_438,2.9,245.4,1,94.7,208.7,208.7,2.458,53,1243.927,1.0536,-0.3,-0.3,1310.592,0.9675,0.3773,53,1243.927,1.778,-0.3,-0.2,2211.724,0.5285,0.3869,53,1243.9,1.4158,-0.3,-0.2,1761.2,0.7,0.4
HER49L,HER49L9_1E,HER49L9_1E_439,2.9,245.5,1,94.8,208.8,208.8,2.433,52,1228.168,1.02,-0.4,-0.4,1252.75,0.9879,0.3773,52,1228.168,1.7777,-0.4,-0.2,2183.364,0.5286,0.3869,52,1228.2,1.3989,-0.4,-0.3,1718.1,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_440,2.9,245.6,1,94.9,208.9,208.9,2.418,51,1220.596,1.0263,-0.4,-0.4,1252.75,0.984,0.3773,51,1220.596,1.7888,-0.4,-0.2,2183.363,0.522,0.3869,51,1220.6,1.4076,-0.4,-0.3,1718.1,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_441,2.9,245.7,1,95,209,209,2.494,44,1255.791,1.0224,-0.3,-0.3,1283.966,0.9864,0.3773,44,1255.791,1.7457,-0.3,-0.2,2192.178,0.5481,0.3868,44,1255.8,1.3841,-0.3,-0.2,1738.1,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_442,2.9,245.8,1,95.1,209.1,209.1,2.568,35,1289.804,0.9538,-0.4,-0.4,1230.177,1.028,0.3773,35,1289.804,1.6791,-0.4,-0.2,2165.672,0.5884,0.3868,35,1289.8,1.3165,-0.4,-0.3,1697.9,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_443,2.9,245.9,1,95.2,209.2,209.2,2.509,21,1260.171,1.0274,-0.3,-0.3,1294.74,0.9834,0.3773,21,1260.171,1.7399,-0.3,-0.2,2192.545,0.5516,0.3868,21,1260.2,1.3837,-0.3,-0.2,1743.6,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_444,2.9,246,1,95.3,209.3,209.3,2.525,0,1261.869,0.9474,-0.5,-0.5,1195.449,1.0319,0.3773,0,1261.869,1.6984,-0.5,-0.3,2143.125,0.5767,0.3868,0,1261.9,1.3229,-0.5,-0.4,1669.3,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_445,2.9,246.1,1,95.4,209.4,209.4,2.519,0,1265.193,1.0624,-0.4,-0.4,1344.188,0.9622,0.3819,0,1265.193,1.7495,-0.4,-0.2,2213.488,0.5457,0.3916,0,1265.2,1.406,-0.4,-0.3,1778.8,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_446,2.9,246.2,1,95.5,209.5,209.5,2.495,0,1253.139,0.9979,-0.4,-0.4,1250.513,1.0013,0.3773,0,1253.139,1.7349,-0.4,-0.2,2174.078,0.5546,0.3868,0,1253.1,1.3664,-0.4,-0.3,1712.3,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_447,2.9,246.3,1,95.6,209.6,209.6,2.451,0,1231.04,1.0191,-0.5,-0.5,1254.562,0.9884,0.3819,0,1231.04,1.7674,-0.5,-0.3,2175.758,0.5349,0.3916,0,1231,1.3933,-0.5,-0.4,1715.2,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_448,2.9,246.4,1,95.7,209.7,209.7,2.476,0,1243.596,0.9974,-0.5,-0.5,1240.364,1.0016,0.3819,0,1243.596,1.7448,-0.5,-0.3,2169.876,0.5486,0.3916,0,1243.6,1.3711,-0.5,-0.4,1705.1,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_449,2.9,246.5,1,95.8,209.8,209.8,2.621,0,1316.424,0.9236,-0.5,-0.5,1215.853,1.0463,0.3819,0,1316.424,1.6406,-0.5,-0.3,2159.782,0.6117,0.3916,0,1316.4,1.2821,-0.5,-0.4,1687.8,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_450,2.9,246.6,1,95.9,209.9,209.9,2.566,0,1285.571,0.945,-0.5,-0.5,1214.853,1.0333,0.3819,0,1285.571,1.6765,-0.5,-0.3,2155.212,0.59,0.3916,0,1285.6,1.3108,-0.5,-0.4,1685,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_451,2.9,246.7,1,96,210,210,2.516,0,1266.868,0.9491,-0.7,-0.7,1202.409,1.0308,0.3819,0,1266.868,1.7038,-0.7,-0.4,2158.468,0.5735,0.3916,0,1266.9,1.3265,-0.7,-0.6,1680.4,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_452,2.9,246.8,1,96.1,210.1,210.1,2.458,0,1240.787,0.9395,-0.6,-0.6,1165.736,1.0367,0.3866,0,1240.787,1.731,-0.6,-0.3,2147.818,0.557,0.3966,0,1240.8,1.3353,-0.6,-0.5,1656.8,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_453,2.9,246.9,1,96.2,210.2,210.2,2.502,0,1275.88,0.9724,-0.6,-0.6,1240.696,1.0167,0.3866,0,1275.88,1.7207,-0.6,-0.3,2195.386,0.5632,0.3966,0,1275.9,1.3466,-0.6,-0.5,1718,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_454,2.9,247,1,96.3,210.3,210.3,2.554,22,1312.436,0.9318,-0.6,-0.6,1222.898,1.0413,0.3866,22,1312.436,1.6771,-0.6,-0.4,2201.112,0.5896,0.3966,22,1312.4,1.3045,-0.6,-0.5,1712,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_455,2.9,247.1,1,96.4,210.4,210.4,2.61,27,1344.668,0.9415,-0.5,-0.5,1266.051,1.0354,0.3914,27,1344.668,1.6533,-0.5,-0.3,2223.184,0.604,0.4017,27,1344.7,1.2974,-0.5,-0.4,1744.6,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_456,2.9,247.2,1,96.5,210.5,210.5,2.604,35,1341.577,0.8964,-0.6,-0.7,1202.622,1.0628,0.3914,35,1341.577,1.6378,-0.6,-0.4,2197.272,0.6134,0.4017,35,1341.6,1.2671,-0.6,-0.5,1699.9,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_457,2.9,247.3,1,96.6,210.6,210.6,2.579,32,1335.577,0.9196,-0.5,-0.5,1228.131,1.0488,0.3914,32,1335.577,1.6596,-0.5,-0.3,2216.472,0.6003,0.4017,32,1335.6,1.2896,-0.5,-0.4,1722.3,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_458,2.9,247.4,1,96.7,210.7,210.7,2.618,27,1355.774,0.9418,-0.6,-0.6,1276.807,1.0353,0.3963,27,1355.774,1.6496,-0.6,-0.4,2236.431,0.6063,0.4068,27,1355.8,1.2957,-0.6,-0.5,1756.6,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_459,2.9,247.5,1,96.8,210.8,210.8,2.582,0,1337.131,0.8765,-0.6,-0.7,1172.054,1.0748,0.3963,0,1337.131,1.6407,-0.6,-0.4,2193.858,0.6117,0.4068,0,1337.1,1.2586,-0.6,-0.5,1683,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_460,2.9,247.6,1,96.9,210.9,210.9,2.532,0,1307.851,0.9055,-0.6,-0.7,1184.2,1.0573,0.4013,0,1307.851,1.6778,-0.6,-0.4,2194.27,0.5892,0.4121,0,1307.9,1.2917,-0.6,-0.5,1689.2,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_461,2.9,247.7,1,97,211,211,2.509,0,1295.971,0.9891,-0.6,-0.6,1281.868,1.0066,0.4013,0,1295.971,1.7239,-0.6,-0.3,2234.113,0.5613,0.4121,0,1296,1.3565,-0.6,-0.5,1758,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_462,2.9,247.8,1,97.1,211.1,211.1,2.514,8,1298.554,0.9662,-0.6,-0.6,1254.611,1.0205,0.4065,8,1298.554,1.7118,-0.6,-0.4,2222.87,0.5686,0.4176,8,1298.6,1.339,-0.6,-0.5,1738.7,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_463,2.9,247.9,1,97.2,211.2,211.2,2.515,23,1309.214,0.9625,-0.5,-0.5,1260.158,1.0227,0.4117,23,1309.214,1.7098,-0.5,-0.3,2238.484,0.5698,0.4231,23,1309.2,1.3362,-0.5,-0.4,1749.3,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_464,2.9,248,1,97.3,211.3,211.3,2.519,20,1318.158,0.9545,-0.6,-0.6,1258.189,1.0276,0.4118,20,1318.158,1.7044,-0.6,-0.4,2246.689,0.5731,0.4231,20,1318.2,1.3295,-0.6,-0.5,1752.4,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_465,2.9,248.1,1,97.4,211.4,211.4,2.497,0,1306.646,0.989,-0.6,-0.6,1292.289,1.0067,0.4172,0,1306.646,1.7302,-0.6,-0.3,2260.713,0.5575,0.4288,0,1306.6,1.3596,-0.6,-0.5,1776.5,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_466,2.9,248.2,1,97.5,211.5,211.5,2.482,0,1312.533,0.9338,-0.8,-0.9,1225.626,1.0401,0.4227,0,1312.533,1.7156,-0.8,-0.5,2251.818,0.5663,0.4347,0,1312.5,1.3247,-0.8,-0.7,1738.7,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_467,2.9,248.3,1,97.6,211.6,211.6,2.509,0,1323.312,0.9386,-0.7,-0.7,1242.092,1.0372,0.4284,0,1323.313,1.7032,-0.7,-0.4,2253.849,0.5738,0.4407,0,1323.3,1.3209,-0.7,-0.6,1748,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_468,2.9,248.4,1,97.7,211.7,211.7,2.518,0,1335.101,0.9598,-0.8,-0.8,1281.377,1.0244,0.4344,0,1335.101,1.7071,-0.8,-0.5,2279.136,0.5715,0.447,0,1335.1,1.3335,-0.8,-0.7,1780.3,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_469,2.9,248.5,1,97.8,211.8,211.8,2.562,0,1354.839,0.9321,-0.7,-0.8,1262.816,1.0412,0.4344,0,1354.839,1.6732,-0.7,-0.4,2266.905,0.592,0.447,0,1354.8,1.3027,-0.7,-0.6,1764.9,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_470,2.9,248.6,1,97.9,211.9,211.9,2.583,0,1355.194,0.8957,-0.3,-0.3,1213.794,1.0632,0.4403,0,1355.194,1.6479,-0.3,-0.2,2233.215,0.6073,0.4533,0,1355.2,1.2718,-0.3,-0.3,1723.5,0.8,0.4
HER49L,HER49L9_1E,HER49L9_1E_471,2.9,248.7,1,98,212,212,2.611,0,1355.66,0.9256,-0.8,-0.9,1254.765,1.0451,0.4529,0,1355.66,1.6463,-0.8,-0.5,2231.802,0.6083,0.4665,0,1355.7,1.286,-0.8,-0.7,1743.3,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_472,2.9,248.8,1,98.1,212.1,212.1,2.586,0,1335.744,0.9361,-0.8,-0.9,1250.394,1.0387,0.4594,0,1335.744,1.6628,-0.8,-0.5,2221.14,0.5983,0.4735,0,1335.7,1.2995,-0.8,-0.7,1735.8,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_473,2.9,248.9,1,98.2,212.2,212.2,2.533,0,1304.997,0.9117,-1,-1.1,1189.759,1.0535,0.4661,0,1304.998,1.6798,-1,-0.6,2192.081,0.588,0.4806,0,1305,1.2958,-1,-0.8,1690.9,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_474,2.9,249,1,98.3,212.3,212.3,2.561,0,1319.423,0.8968,-1,-1.1,1183.305,1.0625,0.473,0,1319.423,1.6594,-1,-0.6,2189.484,0.6003,0.488,0,1319.4,1.2781,-1,-0.9,1686.4,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_475,2.9,249.1,1,98.4,212.4,212.4,2.569,0,1326.963,0.881,-0.9,-1,1169.027,1.0721,0.4802,0,1326.963,1.649,-0.9,-0.5,2188.192,0.6067,0.4955,0,1327,1.265,-0.9,-0.8,1678.6,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_476,2.9,249.2,1,98.5,212.5,212.5,2.53,0,1310.202,0.9841,-1,-1,1289.369,1.0096,0.4951,0,1310.202,1.7109,-1,-0.6,2241.631,0.5691,0.5114,0,1310.2,1.3475,-1,-0.8,1765.5,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_477,2.9,249.3,1,98.6,212.6,212.6,2.515,27,1305.815,0.9182,-1.1,-1.2,1199.025,1.0496,0.5028,27,1305.815,1.6918,-1.1,-0.7,2209.153,0.5807,0.5197,27,1305.8,1.305,-1.1,-0.9,1704.1,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_478,2.9,249.4,1,98.7,212.7,212.7,2.513,50,1315.018,1.0305,-1,-1,1355.17,0.9815,0.5109,50,1315.018,1.7391,-1,-0.6,2286.952,0.5521,0.5282,50,1315,1.3848,-1,-0.8,1821.1,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_479,2.9,249.5,1,98.8,212.8,212.8,2.485,58,1300.366,0.984,-1,-1,1279.549,1.0097,0.5277,58,1300.366,1.7345,-1,-0.6,2255.457,0.5549,0.5462,58,1300.4,1.3593,-1,-0.8,1767.5,0.8,0.5
HER49L,HER49L9_1E,HER49L9_1E_480,2.9,249.6,1,98.9,212.9,212.9,2.516,61,1327.004,1.0056,-0.9,-0.9,1334.37,0.9966,0.5457,61,1327.004,1.7271,-0.9,-0.5,2291.831,0.5594,0.5655,61,1327,1.3664,-0.9,-0.7,1813.1,0.8,0.6
HER49L,HER49L9_1E,HER49L9_1E_481,2.9,249.7,1,99,213,213,2.525,64,1335.272,1.0162,-0.9,-0.9,1356.901,0.9902,0.5551,64,1335.272,1.7269,-0.9,-0.5,2305.843,0.5595,0.5756,64,1335.3,1.3716,-0.9,-0.7,1831.4,0.8,0.6
HER49L,HER49L9_1E,HER49L9_1E_482,2.9,249.8,1,99.1,213.1,213.1,2.566,65,1360.551,0.945,-1.1,-1.2,1285.709,1.0333,0.5749,65,1360.552,1.6765,-1.1,-0.7,2280.913,0.59,0.5969,65,1360.6,1.3108,-1.1,-0.9,1783.3,0.8,0.6
HER49L,HER49L9_1E,HER49L9_1E_483,2.9,249.9,1,99.2,213.2,213.2,2.51,65,1330.859,0.9935,-1,-1,1322.271,1.0039,0.5854,65,1330.859,1.7252,-1,-0.6,2296.003,0.5605,0.6082,65,1330.9,1.3594,-1,-0.8,1809.1,0.8,0.6
HER49L,HER49L9_1E,HER49L9_1E_484,2.9,250,1,99.3,213.3,213.3,2.55,63,1355.662,0.9921,-1.1,-1.1,1345.011,1.0048,0.6075,63,1355.662,1.704,-1.1,-0.6,2310.107,0.5733,0.632,63,1355.7,1.3481,-1.1,-0.9,1827.6,0.8,0.6
HER49L,HER49L9_1E,HER49L9_1E_485,2.9,250.1,1,99.4,213.4,213.4,2.579,61,1374.734,0.8825,-1.1,-1.2,1213.138,1.0712,0.6312,61,1374.734,1.6446,-1.1,-0.7,2260.866,0.6093,0.6577,61,1374.7,1.2636,-1.1,-1,1737,0.8,0.6
HER49L,HER49L9_1E,HER49L9_1E_486,2.9,250.2,1,99.5,213.5,213.5,2.535,61,1351.28,0.9436,-1.2,-1.3,1275.103,1.0342,0.6438,61,1351.28,1.6917,-1.2,-0.7,2285.925,0.5808,0.6714,61,1351.3,1.3177,-1.2,-1,1780.5,0.8,0.7
HER49L,HER49L9_1E,HER49L9_1E_487,2.9,250.3,1,99.6,213.6,213.6,2.564,61,1370.39,0.9836,-1,-1,1347.916,1.0099,0.6705,61,1370.39,1.6934,-1,-0.6,2320.667,0.5797,0.7004,61,1370.4,1.3385,-1,-0.8,1834.3,0.8,0.7
HER49L,HER49L9_1E,HER49L9_1E_488,2.9,250.4,1,99.7,213.7,213.7,2.569,62,1376.742,0.955,-1.1,-1.2,1314.762,1.0273,0.6847,62,1376.742,1.6791,-1.1,-0.7,2311.643,0.5884,0.7159,62,1376.7,1.3171,-1.1,-0.9,1813.2,0.8,0.7
HER49L,HER49L9_1E,HER49L9_1E_489,2.9,250.5,1,99.8,213.8,213.8,2.58,64,1382.637,0.9572,-1,-1,1323.453,1.0259,0.7149,64,1382.637,1.6745,-1,-0.6,2315.232,0.5912,0.7489,64,1382.6,1.3159,-1,-0.8,1819.3,0.8,0.7
HER49L,HER49L9_1E,HER49L9_1E_490,2.9,250.6,1,99.9,213.9,213.9,2.477,65,1331.005,0.9323,-1.1,-1.2,1240.904,1.041,0.731,65,1331.005,1.7177,-1.1,-0.6,2286.313,0.565,0.7666,65,1331,1.325,-1.1,-0.9,1763.6,0.8,0.7
HER49L,HER49L9_1E,HER49L9_1E_491,2.9,250.7,1,100,214,214,2.333,66,1257.004,1.0112,-1.1,-1.1,1271.088,0.9932,0.7655,66,1257.004,1.8324,-1.1,-0.6,2303.327,0.4955,0.8045,66,1257,1.4218,-1.1,-0.8,1787.2,0.7,0.8
HER49L,HER49L9_1F,HER49L9_1F_1,2.9,252.2,1,101.5,200,200,2.61,0,607.5419,1.1264,-0.5,-0.4,684.3511,0.9234,0.9999,0,607.5419,1.7324,-0.5,-0.3,1052.535,0.5561,1.0671,0,607.5,1.4294,-0.5,-0.4,868.4,0.7,1
HER49L,HER49L9_1F,HER49L9_1F_2,2.9,252.3,1,101.6,200.1,200.1,2.646,0,572.6034,1.1069,-0.4,-0.4,633.7881,0.9352,0.9999,0,572.6034,1.707,-0.4,-0.2,977.4331,0.5715,1.0671,0,572.6,1.407,-0.4,-0.3,805.6,0.8,1
HER49L,HER49L9_1F,HER49L9_1F_3,2.9,252.4,1,101.7,200.2,200.2,2.667,0,527.4921,1.1344,0.1,0.1,598.3972,0.9185,0.9999,0,527.4921,1.7097,0.1,0.1,901.8522,0.5699,1.0671,0,527.5,1.4221,0.1,0.1,750.1,0.7,1
HER49L,HER49L9_1F,HER49L9_1F_4,2.9,252.5,1,101.8,200.3,200.3,2.682,0,524.7506,1.1101,0.2,0.2,582.5266,0.9333,0.9998,0,524.7506,1.6921,0.2,0.1,887.9382,0.5805,1.0669,0,524.8,1.4011,0.2,0.1,735.2,0.8,1
HER49L,HER49L9_1F,HER49L9_1F_5,2.9,252.6,1,101.9,200.4,200.4,2.692,0,509.2698,1.0963,0.6,0.5,558.3033,0.9416,0.9998,0,509.2698,1.6815,0.6,0.4,856.3488,0.587,1.0669,0,509.3,1.3889,0.6,0.5,707.3,0.8,1
HER49L,HER49L9_1F,HER49L9_1F_6,2.9,252.7,1,102,200.5,200.5,2.702,0,550.1935,1.1115,0.8,0.7,611.5439,0.9324,0.9701,0,550.1935,1.6839,0.8,0.5,926.4587,0.5855,1.0332,0,550.2,1.3977,0.8,0.6,769,0.8,1
HER49L,HER49L9_1F,HER49L9_1F_7,2.9,252.8,1,102.1,200.6,200.6,2.697,0,537.6794,1.1122,1.1,1,598.0032,0.932,0.9703,0,537.6795,1.6864,1.1,0.7,906.7352,0.584,1.0334,0,537.7,1.3993,1.1,0.8,752.4,0.8,1
HER49L,HER49L9_1F,HER49L9_1F_8,2.9,252.9,1,102.2,200.7,200.7,2.692,0,498.4263,1.1403,1.3,1.1,568.3548,0.915,0.9701,0,498.4263,1.7012,1.3,0.8,847.918,0.575,1.0332,0,498.4,1.4208,1.3,1,708.1,0.7,1
HER49L,HER49L9_1F,HER49L9_1F_9,2.9,253,1,102.3,200.8,200.8,2.677,0,524.7991,1.108,1.5,1.4,581.478,0.9345,0.9422,0,524.7991,1.6934,1.5,0.9,888.7051,0.5797,1.0016,0,524.8,1.4007,1.5,1.1,735.1,0.8,1
HER49L,HER49L9_1F,HER49L9_1F_10,2.9,253.1,1,102.4,200.9,200.9,2.652,0,553.5379,1.1325,1.6,1.4,626.8612,0.9197,0.9423,0,553.5379,1.7156,1.6,0.9,949.6636,0.5663,1.0018,0,553.5,1.4241,1.6,1.2,788.3,0.7,1
HER49L,HER49L9_1F,HER49L9_1F_11,2.9,253.2,1,102.5,201,201,2.646,0,484.5267,1.156,1.5,1.3,560.0923,0.9055,0.9159,0,484.5267,1.7289,1.5,0.9,837.6939,0.5582,0.9721,0,484.5,1.4425,1.5,1.1,698.9,0.7,0.9
HER49L,HER49L9_1F,HER49L9_1F_12,2.9,253.3,1,102.6,201.1,201.1,2.653,0,544.0936,1.1432,1.7,1.5,622.0019,0.9132,0.9159,0,544.0936,1.72,1.7,1,935.823,0.5637,0.9721,0,544.1,1.4316,1.7,1.2,778.9,0.7,0.9
HER49L,HER49L9_1F,HER49L9_1F_13,2.9,253.4,1,102.7,201.2,201.2,2.675,0,528.03,1.0864,1.6,1.5,573.6675,0.9476,0.8908,0,528.03,1.6848,1.6,0.9,889.6116,0.585,0.9438,0,528,1.3856,1.6,1.2,731.6,0.8,0.9
HER49L,HER49L9_1F,HER49L9_1F_14,2.9,253.5,1,102.8,201.3,201.3,2.707,0,509.2175,1.1435,1.7,1.5,582.2664,0.9131,0.8671,0,509.2175,1.696,1.7,1,863.6512,0.5782,0.9173,0,509.2,1.4198,1.7,1.2,723,0.7,0.9
HER49L,HER49L9_1F,HER49L9_1F_15,2.9,253.6,1,102.9,201.4,201.4,2.746,0,513.655,1.0802,1.5,1.4,554.8297,0.9514,0.8446,0,513.6551,1.6509,1.5,0.9,847.9769,0.6055,0.8923,0,513.7,1.3656,1.5,1.1,701.4,0.8,0.9
HER49L,HER49L9_1F,HER49L9_1F_16,2.9,253.7,1,103,201.5,201.5,2.858,0,505.7512,1.0248,1.4,1.4,518.2684,0.985,0.8233,0,505.7513,1.5804,1.4,0.9,799.2777,0.6483,0.8685,0,505.8,1.3026,1.4,1.1,658.8,0.8,0.8
HER49L,HER49L9_1F,HER49L9_1F_17,2.9,253.8,1,103.1,201.6,201.6,2.906,0,581.0838,1.0563,1.4,1.3,613.8141,0.9659,0.803,0,581.0838,1.5759,1.4,0.9,915.7378,0.651,0.846,0,581.1,1.3161,1.4,1.1,764.8,0.8,0.8
HER49L,HER49L9_1F,HER49L9_1F_18,2.9,253.9,1,103.2,201.7,201.7,2.804,0,608.1111,1.0189,1.2,1.2,619.627,0.9885,0.803,0,608.1111,1.5996,1.2,0.8,972.719,0.6366,0.846,0,608.1,1.3093,1.2,1,796.2,0.8,0.8
HER49L,HER49L9_1F,HER49L9_1F_19,2.9,254,1,103.3,201.8,201.8,2.794,0,561.4952,1.0239,1.2,1.2,574.9378,0.9855,0.7652,0,561.4952,1.6059,1.2,0.7,901.7016,0.6328,0.8042,0,561.5,1.3149,1.2,1,738.3,0.8,0.8
HER49L,HER49L9_1F,HER49L9_1F_20,2.9,254.1,1,103.4,201.9,201.9,2.796,0,584.2039,1.0741,1,0.9,627.5161,0.9551,0.7476,0,584.204,1.6273,1,0.6,950.6557,0.6198,0.7848,0,584.2,1.3507,1,0.8,789.1,0.8,0.8
HER49L,HER49L9_1F,HER49L9_1F_21,2.9,254.2,1,103.5,202,202,2.812,0,673.3717,1.0667,1,0.9,718.2913,0.9596,0.7476,0,673.3718,1.6174,1,0.6,1089.124,0.6258,0.7848,0,673.4,1.3421,1,0.8,903.7,0.8,0.8
HER49L,HER49L9_1F,HER49L9_1F_22,2.9,254.3,1,103.6,202.1,202.1,2.804,0,916.0405,1.1234,0.9,0.8,1029.062,0.9252,0.7147,0,916.0405,1.6462,0.9,0.5,1507.982,0.6084,0.7486,0,916,1.3848,0.9,0.7,1268.5,0.8,0.7
HER49L,HER49L9_1F,HER49L9_1F_23,2.9,254.4,1,103.7,202.2,202.2,2.835,0,1195.698,1.1175,0.8,0.7,1336.176,0.9288,0.6992,0,1195.698,1.6311,0.8,0.5,1950.309,0.6175,0.7318,0,1195.7,1.3743,0.8,0.6,1643.2,0.8,0.7
HER49L,HER49L9_1F,HER49L9_1F_24,2.9,254.5,1,103.8,202.3,202.3,2.794,0,1410.399,1.0683,0.8,0.7,1506.679,0.9586,0.6845,0,1410.399,1.6255,0.8,0.5,2292.561,0.6209,0.7156,0,1410.4,1.3469,0.8,0.6,1899.6,0.8,0.7
HER49L,HER49L9_1F,HER49L9_1F_25,2.9,254.6,1,103.9,202.4,202.4,2.798,0,1434.136,1.0773,0.7,0.6,1545.056,0.9531,0.6703,0,1434.136,1.6279,0.7,0.4,2334.599,0.6195,0.7002,0,1434.1,1.3526,0.7,0.5,1939.8,0.8,0.7
HER49L,HER49L9_1F,HER49L9_1F_26,2.9,254.7,1,104,202.5,202.5,2.803,0,1425.738,1.1004,0.8,0.7,1568.845,0.9392,0.6567,0,1425.738,1.6362,0.8,0.5,2332.764,0.6144,0.6854,0,1425.7,1.3683,0.8,0.6,1950.8,0.8,0.7
HER49L,HER49L9_1F,HER49L9_1F_27,2.9,254.8,1,104.1,202.6,202.6,2.802,0,1443.586,1.0452,0.6,0.6,1508.879,0.9726,0.6436,0,1443.586,1.612,0.6,0.4,2327.006,0.6291,0.6711,0,1443.6,1.3286,0.6,0.5,1917.9,0.8,0.7
HER49L,HER49L9_1F,HER49L9_1F_28,2.9,254.9,1,104.2,202.7,202.7,2.803,0,1433.026,1.129,0.5,0.4,1617.819,0.9218,0.631,0,1433.027,1.6491,0.5,0.3,2363.258,0.6066,0.6575,0,1433,1.3891,0.5,0.4,1990.5,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_29,2.9,255,1,104.3,202.8,202.8,2.798,0,1401.804,1.0641,0.5,0.5,1491.63,0.9612,0.6189,0,1401.804,1.622,0.5,0.3,2273.673,0.6231,0.6444,0,1401.8,1.3431,0.5,0.4,1882.7,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_30,2.9,255.1,1,104.4,202.9,202.9,2.799,0,1412.923,1.0836,0.4,0.4,1530.985,0.9494,0.6073,0,1412.923,1.6303,0.4,0.2,2303.419,0.618,0.6318,0,1412.9,1.357,0.4,0.3,1917.2,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_31,2.9,255.2,1,104.5,203,203,2.792,0,1416.54,1.0584,0.2,0.2,1499.202,0.9646,0.596,0,1416.54,1.6219,0.2,0.1,2297.471,0.6231,0.6197,0,1416.5,1.3402,0.2,0.2,1898.3,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_32,2.9,255.3,1,104.6,203.1,203.1,2.787,0,1410.425,1.0803,0.2,0.2,1523.635,0.9514,0.596,0,1410.425,1.6337,0.2,0.1,2304.225,0.6159,0.6197,0,1410.4,1.357,0.2,0.2,1913.9,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_33,2.9,255.4,1,104.7,203.2,203.2,2.787,0,1417.599,1.0414,0.2,0.2,1476.316,0.9749,0.5747,0,1417.599,1.6165,0.2,0.1,2291.513,0.6264,0.5967,0,1417.6,1.329,0.2,0.2,1883.9,0.8,0.6
HER49L,HER49L9_1F,HER49L9_1F_34,2.9,255.5,1,104.8,203.3,203.3,2.787,0,1414.003,1.0603,0.3,0.3,1499.202,0.9635,0.5747,0,1414.003,1.6248,0.3,0.2,2297.471,0.6213,0.5967,0,1414,1.3426,0.3,0.2,1898.3,0.8,0.6
