SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH_sed,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_161,2.4,1117,29,30.4,70,70,2.552,0.0819,1726.658,1.3832,1.1,0.8,2388.254,0.781,1.4802,0.0819,1726.658,1.7473,1.1,0.6,3017.066,0.5729,1.4802,0.0819,1726.658,1.56525,1.1,0.7,2702.66,0.67695,1.4802
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_162,2.4,1117.5,29,30.9,70.5,70.5,2.552,0.0625,1752.747,1.4063,1.3,0.9,2464.824,0.7678,1.4578,0.0625,1752.747,1.7807,1.3,0.7,3121.144,0.5539,1.4578,0.0625,1752.747,1.5935,1.3,0.8,2792.984,0.66085,1.4578
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_163,2.4,1118,29,31.4,71,71,2.557,0.0756,1772.003,1.3959,2.2,1.6,2473.604,0.7738,1.4818,0.0756,1772.003,1.7661,2.2,1.2,3129.482,0.5622,1.4818,0.0756,1772.003,1.581,2.2,1.4,2801.543,0.668,1.4818
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_164,2.4,1118.5,29,31.9,71.5,71.5,2.562,0.0717,1785.366,1.384,1.5,1.1,2470.969,0.7806,1.4414,0.0717,1785.366,1.7494,1.5,0.9,3123.247,0.5718,1.4414,0.0717,1785.366,1.5667,1.5,1,2797.108,0.6762,1.4414
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_165,2.4,1119,29,32.4,72,72,2.562,0.059,1799.157,1.368,1.6,1.2,2461.295,0.7897,1.4554,0.059,1799.157,1.727,1.6,0.9,3107.143,0.5846,1.4554,0.059,1799.157,1.5475,1.6,1,2784.219,0.68715,1.4554
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_166,2.4,1119.5,29,32.9,72.5,72.5,2.567,0.0569,1815.417,1.3691,3.2,2.3,2485.449,0.7891,1.5385,0.0569,1815.417,1.7288,3.2,1.9,3138.422,0.5836,1.5385,0.0569,1815.417,1.54895,3.2,2.1,2811.9355,0.68635,1.5385
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_167,2.4,1120,29,33.4,73,73,2.567,0.0535,1848.092,1.3765,2.4,1.7,2543.966,0.7848,1.4843,0.0535,1848.092,1.7392,2.4,1.4,3214.159,0.5776,1.4843,0.0535,1848.092,1.55785,2.4,1.6,2879.0625,0.6812,1.4843
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_168,2.4,1120.5,29,33.9,73.5,73.5,2.562,0.0402,1879.677,1.361,2.6,1.9,2558.265,0.7937,1.4031,0.0402,1879.677,1.7174,2.6,1.5,3228.237,0.59,1.4031,0.0402,1879.677,1.5392,2.6,1.7,2893.251,0.69185,1.4031
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_169,2.4,1121,29,34.4,74,74,2.552,0.0323,1908.751,1.3773,1.6,1.2,2628.987,0.7844,1.4665,0.0323,1908.751,1.7392,1.6,0.9,3319.719,0.5776,1.4665,0.0323,1908.751,1.55825,1.6,1,2974.353,0.681,1.4665
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_170,2.4,1121.5,29,34.9,74.5,74.5,2.541,0.0249,1856.099,1.365,1.8,1.3,2533.595,0.7914,1.4908,0.0249,1856.099,1.7219,1.8,1,3196.027,0.5875,1.4908,0.0249,1856.099,1.54345,1.8,1.2,2864.811,0.68945,1.4908
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_171,2.4,1122,29,35.4,75,75,2.536,0.0464,1792.226,1.3762,1.5,1.1,2466.489,0.785,1.6025,0.0464,1792.226,1.7367,1.5,0.9,3112.631,0.579,1.6025,0.0464,1792.226,1.55645,1.5,1,2789.56,0.682,1.6025
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_172,2.4,1122.5,29,35.9,75.5,75.5,2.53,0.0806,1807.143,1.3866,1.8,1.3,2505.759,0.7791,1.5553,0.0806,1807.143,1.7506,1.8,1,3163.531,0.5711,1.5553,0.0806,1807.143,1.5686,1.8,1.2,2834.645,0.6751,1.5553
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_173,2.4,1123,29,36.4,76,76,2.53,0.0774,1833.333,1.3969,3.3,2.4,2560.943,0.7732,1.6025,0.0774,1833.333,1.7649,3.3,1.9,3235.666,0.5629,1.6025,0.0774,1833.333,1.5809,3.3,2.1,2898.3045,0.66805,1.6025
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_174,2.4,1123.5,29,36.9,76.5,76.5,2.53,0.0648,1849.416,1.3889,2.7,1.9,2568.637,0.7778,1.8349,0.0648,1849.416,1.7538,2.7,1.5,3243.417,0.5693,1.8349,0.0648,1849.416,1.57135,2.7,1.7,2906.027,0.67355,1.8349
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_175,2.4,1124,29,37.4,77,77,2.534,0.0632,1852.339,1.4018,3.2,2.3,2596.679,0.7704,2.3832,0.0632,1852.339,1.7723,3.2,1.8,3282.919,0.5587,2.3832,0.0632,1852.339,1.58705,3.2,2,2939.799,0.66455,2.3832
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_176,2.4,1124.5,29,37.9,77.5,77.5,2.538,0.0811,1859.341,1.396,2.7,1.9,2595.729,0.7737,1.9364,0.0811,1859.341,1.7644,2.7,1.5,3280.629,0.5632,1.9364,0.0811,1859.341,1.5802,2.7,1.7,2938.179,0.66845,1.9364
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_177,2.4,1125,29,38.4,78,78,2.541,0.0778,1860.176,1.4045,2.7,1.9,2612.645,0.7688,1.8889,0.0778,1860.176,1.7769,2.7,1.5,3305.315,0.5561,1.8889,0.0778,1860.176,1.5907,2.7,1.7,2958.98,0.66245,1.8889
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_178,2.4,1125.5,29,38.9,78.5,78.5,2.546,0.0644,1869.31,1.3971,3,2.1,2611.655,0.7731,2.0623,0.0644,1869.31,1.7667,3,1.7,3302.466,0.5619,2.0623,0.0644,1869.31,1.5819,3,1.9,2957.0605,0.6675,2.0623
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_179,2.4,1126,29,39.4,79,79,2.546,0.0573,1858.394,1.4108,3,2.1,2621.914,0.7652,2.0466,0.0573,1858.394,1.7868,3,1.7,3320.592,0.5504,2.0466,0.0573,1858.394,1.5988,3,1.9,2971.253,0.6578,2.0466
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_180,2.4,1126.5,29,39.9,79.5,79.5,2.546,0.0624,1840.926,1.4257,7.1,5,2624.698,0.7567,1.966,0.0624,1840.926,1.8095,7.1,3.9,3331.203,0.5374,1.966,0.0624,1840.926,1.6176,7.1,4.5,2977.9505,0.64705,1.966
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_181,2.4,1127,29,40.4,80,80,2.541,0.104,1849.345,1.4486,4.4,3,2678.931,0.7437,2.0266,0.104,1849.345,1.8453,4.4,2.4,3412.57,0.517,2.0266,0.104,1849.345,1.64695,4.4,2.7,3045.7505,0.63035,2.0266
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_182,2.4,1127.5,29,40.9,80.5,80.5,2.537,0.1531,1847.779,1.4448,3.1,2.1,2669.679,0.7458,2.2998,0.1531,1847.779,1.8382,3.1,1.7,3396.636,0.521,2.2998,0.1531,1847.779,1.6415,3.1,1.9,3033.1575,0.6334,2.2998
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_183,2.4,1128,29,41.4,81,81,2.536,0.216,1835.022,1.4676,4.2,2.9,2693.023,0.7328,2.1861,0.216,1835.022,1.8765,4.2,2.2,3443.439,0.4991,2.1861,0.216,1835.022,1.67205,4.2,2.6,3068.231,0.61595,2.1861
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_184,2.4,1128.5,29,41.9,81.5,81.5,2.543,0.1813,1842.754,1.4721,4,2.7,2712.655,0.7302,2.5942,0.1813,1842.754,1.8867,4,2.1,3476.641,0.4933,2.5942,0.1813,1842.754,1.6794,4,2.4,3094.648,0.61175,2.5942
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_185,2.4,1129,29,42.4,82,82,2.55,0.1889,1826.648,1.4834,3.7,2.5,2709.66,0.7238,1.9518,0.1889,1826.648,1.9106,3.7,1.9,3489.911,0.4797,1.9518,0.1889,1826.648,1.697,3.7,2.2,3099.7855,0.60175,1.9518
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_186,2.4,1129.5,29,42.9,82.5,82.5,2.554,0.2093,1858.807,1.5126,5.3,3.5,2811.719,0.7071,2.3377,0.2093,1858.807,1.9754,5.3,2.7,3671.893,0.4426,2.3377,0.2093,1858.807,1.744,5.3,3.1,3241.806,0.57485,2.3377
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_187,2.4,1130,29,43.4,83,83,2.559,0.1764,1862.445,1.4948,4.3,2.9,2783.906,0.7173,2.4002,0.1764,1862.445,1.9378,4.3,2.2,3609.065,0.4641,2.4002,0.1764,1862.445,1.7163,4.3,2.5,3196.4855,0.5907,2.4002
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_188,2.4,1130.5,29,43.9,83.5,83.5,2.567,0.1736,1868.268,1.4793,6,4.1,2763.712,0.7261,2.64,0.1736,1868.268,1.9093,6,3.1,3567.011,0.4804,2.64,0.1736,1868.268,1.6943,6,3.6,3165.3615,0.60325,2.64
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_189,2.4,1131,29,44.4,84,84,2.567,0.1377,1865.552,1.4751,7.8,5.3,2751.908,0.7285,2.3097,0.1377,1865.552,1.9009,7.8,4.1,3546.273,0.4852,2.3097,0.1377,1865.552,1.688,7.8,4.7,3149.0905,0.60685,2.3097
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_190,2.4,1131.5,29,44.9,84.5,84.5,2.567,0.125,1858.798,1.4473,7.6,5.3,2690.151,0.7444,2.5622,0.125,1858.798,1.8493,7.6,4.1,3437.476,0.5147,2.5622,0.125,1858.798,1.6483,7.6,4.7,3063.8135,0.62955,2.5622
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_191,2.4,1132,29,45.4,85,85,2.567,0.1316,1866.909,1.4361,6.4,4.5,2680.988,0.7508,3.0286,0.1316,1866.909,1.8302,6.4,3.5,3416.766,0.5256,3.0286,0.1316,1866.909,1.63315,6.4,4,3048.877,0.6382,3.0286
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_192,2.4,1132.5,29,45.9,85.5,85.5,2.567,0.1122,1864.198,1.4018,7.7,5.5,2613.292,0.7704,2.9817,0.1122,1864.198,1.776,7.7,4.3,3310.764,0.5566,2.9817,0.1122,1864.198,1.5889,7.7,4.9,2962.028,0.6635,2.9817
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_193,2.4,1133,29,46.4,86,86,2.567,0.0982,1866.909,1.4006,6.8,4.9,2614.735,0.7711,4.5997,0.0982,1866.909,1.7741,6.8,3.8,3312.041,0.5577,4.5997,0.0982,1866.909,1.58735,6.8,4.3,2963.388,0.6644,4.5997
HER42PB,HER42PB_1B,HER42PB_1B_MSCL_194,2.4,1133.5,29,46.9,86.5,86.5,2.567,0.1035,1862.845,1.3842,4.5,3.3,2578.611,0.7804,3.9292,0.1035,1862.845,1.7501,4.5,2.6,3260.209,0.5714,3.9292,0.1035,1862.845,1.56715,4.5,2.9,2919.41,0.6759,3.9292
