SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,Accum_rate,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT,WMAR_SAT,WMAR_UNSAT,WMAR_Mean
HER34L,HER34L_1A,HER34L_1A_68,2.9,7.7,1,7.7,17.7,17.7,310.27,1372.93,724.72,757.76,0.014880952,2.146,0,1234.753,0.5523,-0.6,-1.1,681.9111,1.2714,0.6542,0,1234.753,1.7223,-0.6,-0.3,2126.579,0.5623,0.6542,0,1234.8,1.1373,-0.6,-0.7,1404.2,0.9,0.7,0.00821875,0.025629464,0.016924107
HER34L,HER34L_1A,HER34L_1A_69,2.9,7.8,1,7.8,17.8,17.8,313.06,1378.83,731.28,764.48,0.01490313,2.165,0,1242.111,0.6815,-0.6,-0.9,846.548,1.193,0.643,0,1242.111,1.7543,-0.6,-0.3,2179.078,0.5428,0.643,0,1242.1,1.2179,-0.6,-0.6,1512.8,0.9,0.6,0.010156483,0.02614456,0.018150522
HER34L,HER34L_1A,HER34L_1A_70,2.9,7.9,1,7.9,17.9,17.9,316.56,1383.07,738.56,771.19,0.014880952,2.199,0,1261.618,0.6065,-0.6,-1,765.1812,1.2385,0.643,0,1261.618,1.7041,-0.6,-0.4,2149.923,0.5733,0.643,0,1261.6,1.1553,-0.6,-0.7,1457.6,0.9,0.6,0.009025298,0.025358631,0.017191964
HER34L,HER34L_1A,HER34L_1A_71,2.9,8,1,8,18,18,320.51,1388.55,746.73,777.91,0.014880952,2.214,0,1273.878,0.5565,-0.5,-0.9,708.9412,1.2688,0.643,0,1273.878,1.6766,-0.5,-0.3,2135.799,0.5899,0.643,0,1273.9,1.1166,-0.5,-0.6,1422.4,0.9,0.6,0.00828125,0.024949405,0.016615327
HER34L,HER34L_1A,HER34L_1A_72,2.9,8.1,1,8.1,18.1,18.1,323.6,1394.68,754.61,784.63,0.01490313,2.218,0,1272.519,0.6578,-0.5,-0.8,837.045,1.2074,0.643,0,1272.519,1.7097,-0.5,-0.3,2175.619,0.5699,0.643,0,1272.5,1.1838,-0.5,-0.5,1506.3,0.9,0.6,0.009803279,0.025479881,0.01764158
HER34L,HER34L_1A,HER34L_1A_73,2.9,8.2,1,8.2,18.2,18.2,326.44,1407.06,761.05,791.34,0.014880952,2.235,0,1282.272,0.7025,-0.5,-0.7,900.8444,1.1803,0.643,0,1282.272,1.715,-0.5,-0.3,2199.12,0.5667,0.643,0,1282.3,1.2088,-0.5,-0.5,1550,0.9,0.6,0.010453869,0.025520833,0.017987351
HER34L,HER34L_1A,HER34L_1A_74,2.9,8.3,1,8.3,18.3,18.3,328.31,1416.61,767.72,798.06,0.014880952,2.236,0,1286.536,0.6894,-0.7,-1,886.9255,1.1882,0.643,0,1286.536,1.7095,-0.7,-0.4,2199.302,0.57,0.643,0,1286.5,1.1995,-0.7,-0.7,1543.1,0.9,0.6,0.010258929,0.025438988,0.017848958
HER34L,HER34L_1A,HER34L_1A_75,2.9,8.4,1,8.4,18.4,18.4,329.98,1426.57,774.02,804.78,0.01490313,2.226,0,1280.783,0.674,-0.5,-0.7,863.2452,1.1976,0.6322,0,1280.783,1.7103,-0.5,-0.3,2190.565,0.5695,0.6322,0,1280.8,1.1922,-0.5,-0.5,1526.9,0.9,0.6,0.010044709,0.025488823,0.017766766
HER34L,HER34L_1A,HER34L_1A_76,2.9,8.5,1,8.5,18.5,18.5,331.15,1439.81,780.79,811.49,0.014880952,2.218,0,1276.18,0.6409,-0.5,-0.8,817.943,1.2176,0.643,0,1276.18,1.7036,-0.5,-0.3,2174.102,0.5736,0.643,0,1276.2,1.1723,-0.5,-0.5,1496,0.9,0.6,0.009537202,0.02535119,0.017444196
HER34L,HER34L_1A,HER34L_1A_77,2.9,8.6,1,8.6,18.6,18.6,333.61,1447.99,786.63,818.21,0.014880952,2.25,0,1294.592,0.589,-0.5,-0.8,762.5399,1.2491,0.6322,0,1294.592,1.6642,-0.5,-0.3,2154.406,0.5975,0.6322,0,1294.6,1.1266,-0.5,-0.6,1458.5,0.9,0.6,0.008764881,0.024764881,0.016764881
HER34L,HER34L_1A,HER34L_1A_78,2.9,8.7,1,8.7,18.7,18.7,337.2,1458.19,793.03,824.93,0.01490313,2.29,0,1317.607,0.6443,-0.5,-0.8,848.9836,1.2156,0.6322,0,1317.607,1.6586,-0.5,-0.3,2185.347,0.6009,0.6322,0,1317.6,1.1515,-0.5,-0.5,1517.2,0.9,0.6,0.009602086,0.024718331,0.017160209
HER34L,HER34L_1A,HER34L_1A_79,2.9,8.8,1,8.8,18.8,18.8,339.37,1470.85,800.01,831.64,0.014880952,2.28,0,1308.089,0.7226,-0.5,-0.7,945.2671,1.1681,0.6322,0,1308.089,1.694,-0.5,-0.3,2215.878,0.5794,0.6322,0,1308.1,1.2083,-0.5,-0.5,1580.6,0.9,0.6,0.010752976,0.025208333,0.017980655
HER34L,HER34L_1A,HER34L_1A_80,2.9,8.9,1,8.9,18.9,18.9,341.44,1483.14,806.06,838.36,0.014880952,2.24,0,1288.838,0.6955,-0.7,-1,896.3666,1.1846,0.6322,0,1288.838,1.7091,-0.7,-0.4,2202.81,0.5702,0.6322,0,1288.8,1.2023,-0.7,-0.7,1549.6,0.9,0.6,0.010349702,0.025433036,0.017891369
HER34L,HER34L_1A,HER34L_1A_81,2.9,9,1,9,19,19,342.53,1500.28,811.38,845.08,0.01490313,2.213,0,1273.303,0.7114,-0.7,-1,905.7906,1.1749,0.6322,0,1273.303,1.7328,-0.7,-0.4,2206.327,0.5559,0.6322,0,1273.3,1.2221,-0.7,-0.7,1556.1,0.9,0.6,0.010602086,0.025824143,0.018213115
HER34L,HER34L_1A,HER34L_1A_82,2.9,9.1,1,9.1,19.1,19.1,345.63,1511.62,817.97,851.79,0.014880952,2.26,0,1300.345,0.7002,-0.5,-0.7,910.496,1.1817,0.6218,0,1300.345,1.6981,-0.5,-0.3,2208.088,0.5769,0.6218,0,1300.3,1.1992,-0.5,-0.5,1559.3,0.9,0.6,0.010419643,0.025269345,0.017844494
HER34L,HER34L_1A,HER34L_1A_83,2.9,9.2,1,9.2,19.2,19.2,348.62,1519.43,825.37,858.51,0.014880952,2.314,0,1335.257,0.6501,-0.5,-0.8,868.1157,1.212,0.6218,0,1335.257,1.6459,-0.5,-0.3,2197.759,0.6085,0.6218,0,1335.3,1.148,-0.5,-0.5,1532.9,0.9,0.6,0.009674107,0.02449256,0.017083333
HER34L,HER34L_1A,HER34L_1A_84,2.9,9.3,1,9.3,19.3,19.3,350.18,1530.11,831.14,865.23,0.014880952,2.368,0,1362.486,0.7095,-0.5,-0.7,966.6317,1.1761,0.6218,0,1362.486,1.6363,-0.5,-0.3,2229.385,0.6144,0.6218,0,1362.5,1.1729,-0.5,-0.5,1598,0.9,0.6,0.010558036,0.024349702,0.017453869
HER34L,HER34L_1A,HER34L_1A_85,2.9,9.4,1,9.4,19.4,19.4,350.96,1545.26,839.23,871.95,0.01490313,2.36,0,1361.8,0.6809,-0.5,-0.7,927.2543,1.1934,0.6218,0,1361.8,1.63,-0.5,-0.3,2219.771,0.6182,0.6218,0,1361.8,1.1555,-0.5,-0.5,1573.5,0.9,0.6,0.010147541,0.024292101,0.017219821
HER34L,HER34L_1A,HER34L_1A_86,2.9,9.5,1,9.5,19.5,19.5,352.75,1558.39,845.91,878.66,0.014880952,2.364,0,1360.184,0.7209,-0.7,-1,980.5724,1.1691,0.6218,0,1360.184,1.643,-0.7,-0.4,2234.757,0.6103,0.6218,0,1360.2,1.182,-0.7,-0.7,1607.7,0.9,0.6,0.010727679,0.024449405,0.017588542
HER34L,HER34L_1A,HER34L_1A_87,2.9,9.6,1,9.6,19.6,19.6,354.48,1576.1,853.1,885.38,0.014880952,2.384,0,1371.692,0.6414,-0.6,-0.9,879.833,1.2173,0.6117,0,1371.692,1.6014,-0.6,-0.4,2196.675,0.6355,0.6117,0,1371.7,1.1214,-0.6,-0.7,1538.3,0.9,0.6,0.009544643,0.023830357,0.0166875
HER34L,HER34L_1A,HER34L_1A_88,2.9,9.7,1,9.7,19.7,19.7,357.49,1592.96,859.09,892.1,0.01490313,2.35,0,1352.129,0.6838,-0.6,-0.9,924.5868,1.1916,0.6218,0,1352.129,1.637,-0.6,-0.4,2213.385,0.614,0.6218,0,1352.1,1.1604,-0.6,-0.6,1569,0.9,0.6,0.01019076,0.024396423,0.017293592
HER34L,HER34L_1A,HER34L_1A_89,2.9,9.8,1,9.8,19.8,19.8,360.52,1611.26,864.66,898.81,0.014880952,2.325,0,1337.745,0.6665,-0.6,-0.9,891.6482,1.2021,0.6117,0,1337.745,1.6453,-0.6,-0.4,2201.055,0.6089,0.6117,0,1337.7,1.1559,-0.6,-0.6,1546.4,0.9,0.6,0.009918155,0.024483631,0.017200893
HER34L,HER34L_1A,HER34L_1A_90,2.9,9.9,1,9.9,19.9,19.9,362.79,1620.14,871.6,905.53,0.014880952,2.299,0,1322.785,0.7571,-0.6,-0.8,1001.415,1.1472,0.6117,0,1322.785,1.6956,-0.6,-0.4,2242.849,0.5785,0.6117,0,1322.8,1.2264,-0.6,-0.6,1622.1,0.9,0.6,0.011266369,0.025232143,0.018249256
HER34L,HER34L_1A,HER34L_1A_91,2.9,10,1,10,20,20,365.96,1632.57,879.2,912.25,0.014619883,2.299,0,1315.217,0.7325,-0.6,-0.8,963.4142,1.1621,0.6117,0,1315.217,1.686,-0.6,-0.4,2217.52,0.5842,0.6117,0,1315.2,1.2093,-0.6,-0.6,1590.5,0.9,0.6,0.010709064,0.024649123,0.017679094
HER34L,HER34L_1A,HER34L_1A_92,2.9,10.1,1,10.1,20.1,20.1,371.11,1637.23,885.73,919.09,0.014619883,2.314,0,1323.799,0.7452,-0.5,-0.7,986.4858,1.1544,0.6117,0,1323.799,1.6819,-0.5,-0.3,2226.437,0.5868,0.6117,0,1323.8,1.2136,-0.5,-0.5,1606.5,0.9,0.6,0.010894737,0.024589181,0.017741959
HER34L,HER34L_1A,HER34L_1A_93,2.9,10.2,1,10.2,20.2,20.2,379.89,1641.51,893.23,925.93,0.014619883,2.309,0,1317.171,0.7153,-0.7,-1,942.1891,1.1725,0.6118,0,1317.171,1.6734,-0.7,-0.4,2204.12,0.5919,0.6118,0,1317.2,1.1944,-0.7,-0.7,1573.2,0.9,0.6,0.010457602,0.024464912,0.017461257
HER34L,HER34L_1A,HER34L_1A_94,2.9,10.3,1,10.3,20.3,20.3,388.45,1647.09,899.24,932.77,0.014619883,2.301,0,1308.874,0.7686,-0.5,-0.7,1005.994,1.1402,0.6118,0,1308.874,1.6989,-0.5,-0.3,2223.585,0.5765,0.6118,0,1308.9,1.2338,-0.5,-0.5,1614.8,0.9,0.6,0.011236842,0.024837719,0.018037281
HER34L,HER34L_1A,HER34L_1A_95,2.9,10.4,1,10.4,20.4,20.4,398.85,1652.57,906.75,939.61,0.014619883,2.293,0,1304.323,0.7238,-0.5,-0.7,944.1218,1.1674,0.602,0,1304.323,1.6864,-0.5,-0.3,2199.612,0.584,0.602,0,1304.3,1.2051,-0.5,-0.5,1571.9,0.9,0.6,0.010581871,0.024654971,0.017618421
HER34L,HER34L_1A,HER34L_1A_96,2.9,10.5,1,10.5,20.5,20.5,407.42,1656.08,914.7,946.45,0.014619883,2.291,0,1314.4,0.7929,-0.5,-0.6,1042.157,1.1255,0.602,0,1314.4,1.7145,-0.5,-0.3,2253.593,0.5669,0.602,0,1314.4,1.2537,-0.5,-0.5,1647.9,0.8,0.6,0.011592105,0.025065789,0.018328947
HER34L,HER34L_1A,HER34L_1A_97,2.9,10.6,1,10.6,20.6,20.6,416.75,1659.59,922.74,953.29,0.014619883,2.3,0,1319.564,0.7672,-0.5,-0.7,1012.353,1.1411,0.602,0,1319.564,1.6989,-0.5,-0.3,2241.819,0.5764,0.602,0,1319.6,1.2331,-0.5,-0.5,1627.1,0.9,0.6,0.011216374,0.024837719,0.018027047
HER34L,HER34L_1A,HER34L_1A_98,2.9,10.7,1,10.7,20.7,20.7,423.9,1662.59,929.9,960.13,0.014619883,2.281,0,1355.318,0.8277,-0.5,-0.6,1121.772,1.1044,0.602,0,1355.318,1.7346,-0.5,-0.3,2350.979,0.5548,0.602,0,1355.3,1.2812,-0.5,-0.4,1736.4,0.8,0.6,0.012100877,0.025359649,0.018730263
HER34L,HER34L_1A,HER34L_1A_99,2.9,10.8,1,10.8,20.8,20.8,430.77,1664.66,937.07,966.97,0.01459854,2.248,0,1289.73,0.808,-0.6,-0.7,1042.156,1.1163,0.602,0,1289.73,1.7473,-0.6,-0.3,2253.593,0.5471,0.602,0,1289.7,1.2777,-0.6,-0.5,1647.9,0.8,0.6,0.01179562,0.025508029,0.018651825
HER34L,HER34L_1A,HER34L_1A_100,2.9,10.9,1,10.9,20.9,20.9,438.87,1666.79,943.95,973.82,0.014619883,2.248,0,1282.373,0.7689,-0.6,-0.8,985.9672,1.1401,0.602,0,1282.373,1.7319,-0.6,-0.3,2220.978,0.5564,0.602,0,1282.4,1.2504,-0.6,-0.6,1603.5,0.8,0.6,0.011241228,0.025320175,0.018280702
HER34L,HER34L_1A,HER34L_1A_101,2.9,11,1,11,21,21,445.26,1671.19,951.07,980.66,0.014619883,2.261,0,1289.789,0.8087,-0.6,-0.7,1043.027,1.116,0.5924,0,1289.789,1.7394,-0.6,-0.3,2243.452,0.5519,0.5924,0,1289.8,1.2741,-0.6,-0.5,1643.2,0.8,0.6,0.011823099,0.025429825,0.018626462
HER34L,HER34L_1A,HER34L_1A_102,2.9,11.1,1,11.1,21.1,21.1,451.47,1676.29,957.13,987.5,0.014619883,2.304,0,1314.318,0.7849,-0.7,-0.9,1031.663,1.1303,0.5924,0,1314.318,1.7035,-0.7,-0.4,2238.931,0.5736,0.5924,0,1314.3,1.2442,-0.7,-0.7,1635.3,0.9,0.6,0.011475146,0.024904971,0.018190058
HER34L,HER34L_1A,HER34L_1A_103,2.9,11.2,1,11.2,21.2,21.2,456.89,1681.15,964.38,994.34,0.014619883,2.357,0,1340.728,0.8144,-0.6,-0.7,1091.887,1.1125,0.5924,0,1340.728,1.6842,-0.6,-0.4,2257.99,0.5854,0.5924,0,1340.7,1.2493,-0.6,-0.5,1674.9,0.8,0.6,0.011906433,0.024622807,0.01826462
HER34L,HER34L_1A,HER34L_1A_104,2.9,11.3,1,11.3,21.3,21.3,459.67,1686.53,971.9,1001.18,0.014619883,2.37,0,1351.968,0.6763,-0.6,-0.9,914.3494,1.1962,0.5924,0,1351.968,1.6225,-0.6,-0.4,2193.569,0.6227,0.5924,0,1352,1.1494,-0.6,-0.6,1554,0.9,0.6,0.009887427,0.02372076,0.016804094
HER34L,HER34L_1A,HER34L_1A_105,2.9,11.4,1,11.4,21.4,21.4,464.19,1693.86,978.82,1008.02,0.014619883,2.406,0,1368.601,0.7847,-0.6,-0.8,1073.915,1.1305,0.5924,0,1368.601,1.6445,-0.6,-0.4,2250.681,0.6094,0.5924,0,1368.6,1.2146,-0.6,-0.6,1662.3,0.9,0.6,0.011472222,0.024042398,0.01775731
HER34L,HER34L_1A,HER34L_1A_106,2.9,11.5,1,11.5,21.5,21.5,470.79,1698.36,986.6,1014.86,0.014619883,2.426,0,1379.977,0.7749,-0.7,-0.9,1069.413,1.1364,0.5924,0,1379.977,1.6296,-0.7,-0.4,2248.859,0.6184,0.5924,0,1380,1.2023,-0.7,-0.7,1659.1,0.9,0.6,0.011328947,0.023824561,0.017576754
HER34L,HER34L_1A,HER34L_1A_107,2.9,11.6,1,11.6,21.6,21.6,474.58,1701.48,993.77,1021.7,0.014619883,2.459,0,1406.75,0.6799,-0.7,-1,956.4731,1.194,0.5924,0,1406.75,1.5744,-0.7,-0.4,2214.855,0.6518,0.5924,0,1406.8,1.1272,-0.7,-0.7,1585.7,0.9,0.6,0.009940058,0.023017544,0.016478801
HER34L,HER34L_1A,HER34L_1A_108,2.9,11.7,1,11.7,21.7,21.7,480.33,1705.06,1000.22,1028.54,0.014619883,2.487,0,1418.711,0.805,-0.6,-0.7,1142.037,1.1182,0.5832,0,1418.711,1.6098,-0.6,-0.4,2283.846,0.6304,0.5832,0,1418.7,1.2074,-0.6,-0.6,1712.9,0.9,0.6,0.011769006,0.023535088,0.017652047
HER34L,HER34L_1A,HER34L_1A_109,2.9,11.8,1,11.8,21.8,21.8,483.77,1712.85,1006.67,1035.38,0.014619883,2.508,0,1426.621,0.7401,-0.6,-0.8,1055.885,1.1575,0.5832,0,1426.621,1.5725,-0.6,-0.4,2243.407,0.653,0.5832,0,1426.6,1.1563,-0.6,-0.6,1649.6,0.9,0.6,0.010820175,0.022989766,0.016904971
HER34L,HER34L_1A,HER34L_1A_110,2.9,11.9,1,11.9,21.9,21.9,487.67,1725.07,1014.48,1042.22,0.01459854,2.518,0,1432.31,0.7119,-0.6,-0.8,1019.647,1.1746,0.5832,0,1432.31,1.5562,-0.6,-0.4,2228.965,0.6629,0.5832,0,1432.3,1.1341,-0.6,-0.6,1624.3,0.9,0.6,0.010392701,0.022718248,0.016555474
HER34L,HER34L_1A,HER34L_1A_111,2.9,12,1,12,22,22,493.5,1731.73,1020.45,1049.07,0.014619883,2.426,0,1704.849,0.7124,-0.5,-0.7,1214.617,1.1743,0.5924,0,1704.849,1.6049,-0.5,-0.3,2736.033,0.6334,0.5924,0,1704.8,1.1587,-0.5,-0.5,1975.3,0.9,0.6,0.010415205,0.02346345,0.016939327
HER34L,HER34L_1A,HER34L_1A_112,2.9,12.1,1,12.1,22.1,22.1,496.27,1736.89,1028.98,1055.91,0.014619883,2.397,0,1666.898,0.8677,-0.6,-0.7,1446.381,1.0802,0.5832,0,1666.898,1.6839,-0.6,-0.4,2806.965,0.5855,0.5832,0,1666.9,1.2758,-0.6,-0.5,2126.7,0.8,0.6,0.012685673,0.024618421,0.018652047
HER34L,HER34L_1A,HER34L_1A_113,2.9,12.2,1,12.2,22.2,22.2,499.29,1742.5,1036.27,1062.75,0.014619883,2.429,0,1683.299,0.7675,-0.6,-0.8,1291.878,1.1409,0.5832,0,1683.299,1.625,-0.6,-0.4,2735.344,0.6212,0.5832,0,1683.3,1.1963,-0.6,-0.6,2013.6,0.9,0.6,0.01122076,0.02375731,0.017489035
HER34L,HER34L_1A,HER34L_1A_114,2.9,12.3,1,12.3,22.3,22.3,503.19,1749.82,1043.5,1069.59,0.014619883,2.473,0,1713.791,0.8016,-0.6,-0.7,1373.819,1.1202,0.5832,0,1713.791,1.6156,-0.6,-0.4,2768.841,0.6269,0.5832,0,1713.8,1.2086,-0.6,-0.6,2071.3,0.9,0.6,0.011719298,0.023619883,0.017669591
HER34L,HER34L_1A,HER34L_1A_115,2.9,12.4,1,12.4,22.4,22.4,509.9,1754.15,1051.58,1076.43,0.014619883,2.507,0,1731.354,0.8172,-0.6,-0.7,1414.921,1.1108,0.5832,0,1731.354,1.6048,-0.6,-0.4,2778.475,0.6335,0.5832,0,1731.4,1.211,-0.6,-0.6,2096.7,0.9,0.6,0.011947368,0.023461988,0.017704678
HER34L,HER34L_1A,HER34L_1A_116,2.9,12.5,1,12.5,22.5,22.5,516.9,1763.81,1058.74,1083.27,0.014619883,2.52,0,1746.362,0.7758,-0.5,-0.6,1354.787,1.1359,0.5743,0,1746.362,1.581,-0.5,-0.3,2760.969,0.6479,0.5743,0,1746.4,1.1784,-0.5,-0.5,2057.9,0.9,0.6,0.011342105,0.023114035,0.01722807
HER34L,HER34L_1A,HER34L_1A_117,2.9,12.6,1,12.6,22.6,22.6,520.73,1769.06,1066.42,1090.11,0.014619883,2.518,0,1744.976,0.8214,-0.6,-0.7,1433.297,1.1083,0.5833,0,1744.976,1.6011,-0.6,-0.4,2793.807,0.6357,0.5833,0,1745,1.2113,-0.6,-0.6,2113.6,0.9,0.6,0.012008772,0.023407895,0.017708333
HER34L,HER34L_1A,HER34L_1A_118,2.9,12.7,1,12.7,22.7,22.7,527.05,1774.08,1074.25,1096.95,0.014619883,2.451,0,1698.545,0.7928,-0.6,-0.8,1346.615,1.1256,0.5744,0,1698.545,1.6235,-0.6,-0.4,2757.606,0.6221,0.5744,0,1698.5,1.2082,-0.6,-0.6,2052.1,0.9,0.6,0.011590643,0.02373538,0.017663012
HER34L,HER34L_1A,HER34L_1A_119,2.9,12.8,1,12.8,22.8,22.8,530.14,1781.22,1082.82,1103.79,0.014619883,2.487,0,1729.485,0.7559,-0.6,-0.8,1307.391,1.1479,0.5743,0,1729.485,1.5897,-0.6,-0.4,2749.301,0.6426,0.5743,0,1729.5,1.1728,-0.6,-0.6,2028.3,0.9,0.6,0.01105117,0.023241228,0.017146199
HER34L,HER34L_1A,HER34L_1A_120,2.9,12.9,1,12.9,22.9,22.9,534.4,1785.75,1092.02,1110.63,0.01459854,2.457,0,1708.623,0.7829,-0.6,-0.8,1337.607,1.1316,0.5833,0,1708.623,1.6163,-0.6,-0.4,2761.584,0.6265,0.5833,0,1708.6,1.1996,-0.6,-0.6,2049.6,0.9,0.6,0.011429197,0.02359562,0.017512409
HER34L,HER34L_1A,HER34L_1A_121,2.9,13,1,13,23,23,537.84,1795.89,1099.54,1117.48,0.014619883,2.448,0,1467.626,0.7922,-0.6,-0.8,1162.608,1.126,0.5744,0,1467.626,1.6248,-0.6,-0.4,2384.658,0.6213,0.5744,0,1467.6,1.2085,-0.6,-0.6,1773.6,0.9,0.6,0.011581871,0.023754386,0.017668129
HER34L,HER34L_1A,HER34L_1A_122,2.9,13.1,1,13.1,23.1,23.1,541.34,1806.07,1105.7,1124.32,0.014619883,2.477,0,1530.902,0.8365,-0.6,-0.7,1280.675,1.0991,0.5744,0,1530.902,1.6282,-0.6,-0.4,2492.653,0.6193,0.5744,0,1530.9,1.2324,-0.6,-0.5,1886.7,0.9,0.6,0.012229532,0.023804094,0.018016813
HER34L,HER34L_1A,HER34L_1A_123,2.9,13.2,1,13.2,23.2,23.2,544,1816.84,1113.74,1131.16,0.014619883,2.489,0,1724.879,0.809,-0.6,-0.7,1395.506,1.1157,0.5744,0,1724.879,1.6105,-0.6,-0.4,2777.88,0.63,0.5744,0,1724.9,1.2098,-0.6,-0.6,2086.7,0.9,0.6,0.011827485,0.023545322,0.017686404
HER34L,HER34L_1A,HER34L_1A_124,2.9,13.3,1,13.3,23.3,23.3,547.76,1825.66,1121.43,1138,0.014619883,2.487,0,1717.541,0.8285,-0.6,-0.7,1422.98,1.1039,0.5744,0,1717.541,1.6197,-0.6,-0.4,2781.884,0.6244,0.5744,0,1717.5,1.2241,-0.6,-0.5,2102.4,0.9,0.6,0.012112573,0.023679825,0.017896199
HER34L,HER34L_1A,HER34L_1A_125,2.9,13.4,1,13.4,23.4,23.4,551.27,1832.76,1129.43,1144.84,0.014619883,2.469,0,1705.11,0.7406,-0.6,-0.8,1262.725,1.1572,0.5657,0,1705.11,1.5929,-0.6,-0.4,2716.002,0.6407,0.5657,0,1705.1,1.1668,-0.6,-0.6,1989.4,0.9,0.6,0.010827485,0.023288012,0.017057749
HER34L,HER34L_1A,HER34L_1A_126,2.9,13.5,1,13.5,23.5,23.5,553.9,1841.44,1137.03,1151.68,0.014619883,2.454,0,1694.751,0.8142,-0.6,-0.7,1379.89,1.1126,0.5657,0,1694.751,1.6308,-0.6,-0.4,2763.778,0.6177,0.5657,0,1694.8,1.2225,-0.6,-0.6,2071.8,0.9,0.6,0.011903509,0.023842105,0.017872807
HER34L,HER34L_1A,HER34L_1A_127,2.9,13.6,1,13.6,23.6,23.6,557.76,1853.62,1143.29,1158.52,0.014619883,2.495,0,1723.066,0.8258,-0.6,-0.7,1422.98,1.1056,0.5657,0,1723.066,1.6145,-0.6,-0.4,2781.884,0.6276,0.5657,0,1723.1,1.2202,-0.6,-0.5,2102.4,0.9,0.6,0.012073099,0.023603801,0.01783845
HER34L,HER34L_1A,HER34L_1A_128,2.9,13.7,1,13.7,23.7,23.7,560.83,1861.49,1151.43,1165.36,0.014619883,2.558,0,1772.696,0.8192,-0.7,-0.9,1452.118,1.1096,0.5657,0,1772.696,1.5805,-0.7,-0.4,2801.824,0.6482,0.5657,0,1772.7,1.1999,-0.7,-0.6,2127,0.9,0.6,0.011976608,0.023106725,0.017541667
HER34L,HER34L_1A,HER34L_1A_129,2.9,13.8,1,13.8,23.8,23.8,563.58,1869.03,1157.59,1172.2,0.014619883,2.498,0,1731.116,0.8139,-0.6,-0.7,1409.026,1.1128,0.5657,0,1731.116,1.608,-0.6,-0.4,2783.552,0.6315,0.5657,0,1731.1,1.211,-0.6,-0.6,2096.3,0.9,0.6,0.011899123,0.023508772,0.017703947
HER34L,HER34L_1A,HER34L_1A_130,2.9,13.9,1,13.9,23.9,23.9,565.43,1878.54,1164,1179.04,0.014619883,2.469,0,1711.019,0.8188,-0.6,-0.7,1400.917,1.1098,0.5657,0,1711.019,1.6248,-0.6,-0.4,2780.147,0.6213,0.5657,0,1711,1.2218,-0.6,-0.6,2090.5,0.9,0.6,0.01197076,0.023754386,0.017862573
HER34L,HER34L_1A,HER34L_1A_131,2.9,14,1,14,24,24,567.26,1888.33,1169.84,1185.88,0.01459854,2.424,0,1679.834,0.85,-0.7,-0.8,1427.911,1.0909,0.5657,0,1679.834,1.6618,-0.7,-0.4,2791.523,0.5989,0.5657,0,1679.8,1.2559,-0.7,-0.6,2109.7,0.8,0.6,0.012408759,0.024259854,0.018334307
HER34L,HER34L_1A,HER34L_1A_132,2.9,14.1,1,14.1,24.1,24.1,569.71,1899.45,1176.51,1192.73,0.014619883,2.426,0,1675.414,0.8509,-0.7,-0.8,1425.665,1.0903,0.5657,0,1675.414,1.6611,-0.7,-0.4,2783.021,0.5993,0.5657,0,1675.4,1.256,-0.7,-0.6,2104.3,0.8,0.6,0.012440058,0.024285088,0.018362573
HER34L,HER34L_1A,HER34L_1A_133,2.9,14.2,1,14.2,24.2,24.2,572.96,1909.37,1183.33,1199.57,0.014619883,2.426,0,1675.414,0.9303,-0.6,-0.6,1558.622,1.0422,0.5657,0,1675.414,1.6956,-0.6,-0.4,2840.85,0.5784,0.5657,0,1675.4,1.313,-0.6,-0.5,2199.7,0.8,0.6,0.013600877,0.024789474,0.019195175
HER34L,HER34L_1A,HER34L_1A_134,2.9,14.3,1,14.3,24.3,24.3,576,1919.59,1190.9,1206.41,0.014619883,2.42,0,1665.52,0.8675,-0.5,-0.6,1444.79,1.0803,0.5657,0,1665.52,1.6714,-0.5,-0.3,2783.681,0.5931,0.5657,0,1665.5,1.2695,-0.5,-0.4,2114.2,0.8,0.6,0.012682749,0.024435673,0.018559211
HER34L,HER34L_1A,HER34L_1A_135,2.9,14.4,1,14.4,24.4,24.4,578.79,1927.94,1197.21,1213.25,0.014619883,2.395,0,1625.933,0.8441,-0.6,-0.7,1372.385,1.0945,0.5657,0,1625.933,1.6751,-0.6,-0.4,2723.524,0.5909,0.5657,0,1625.9,1.2596,-0.6,-0.5,2048,0.8,0.6,0.012340643,0.024489766,0.018415205
