SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT_DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER14L,HER14L_2B,HER14L_2B_100,2.9,133.9,2,13.4,49.9,49.9,2.798,0,1903.402,0.7936,-2,-2.5,1510.628,1.1251,0.6795,0,1903.402,1.4308,-2,-1.4,2723.328,0.7389,0.6795,0,1903.4,1.1122,-2,-2,2117,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_101,2.9,134,2,13.5,50,50,2.796,0,1889.189,0.8215,-2,-2.4,1552.059,1.1082,0.6796,0,1889.189,1.4516,-2,-1.4,2742.268,0.7263,0.6796,0,1889.2,1.1366,-2,-1.9,2147.2,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_102,2.9,134.1,2,13.6,50.1,50.1,2.757,0,1831.894,0.8201,-2,-2.4,1502.373,1.109,0.6796,0,1831.894,1.4627,-2,-1.4,2679.448,0.7196,0.6796,0,1831.9,1.1414,-2,-1.9,2090.9,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_103,2.9,134.2,2,13.7,50.2,50.2,2.703,0,1772.459,0.8041,-2,-2.5,1425.225,1.1187,0.6796,0,1772.459,1.4684,-2,-1.4,2602.675,0.7161,0.6796,0,1772.5,1.1363,-2,-1.9,2014,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_104,2.9,134.3,2,13.8,50.3,50.3,2.606,0,1692.208,0.8458,-2,-2.4,1431.212,1.0935,0.6797,0,1692.208,1.5316,-2,-1.3,2591.746,0.6778,0.6797,0,1692.2,1.1887,-2,-1.8,2011.5,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_105,2.9,134.4,2,13.9,50.4,50.4,2.603,0,1690.26,0.8467,-2,-2.4,1431.212,1.0929,0.6797,0,1690.26,1.5333,-2,-1.3,2591.746,0.6768,0.6797,0,1690.3,1.19,-2,-1.8,2011.5,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_106,2.9,134.5,2,14,50.5,50.5,2.623,0,1708.795,0.8693,-2,-2.3,1485.489,1.0792,0.6797,0,1708.795,1.5427,-2,-1.3,2636.099,0.6711,0.6797,0,1708.8,1.206,-2,-1.8,2060.8,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_107,2.9,134.6,2,14.1,50.6,50.6,2.657,0,1736.601,0.8919,-1.9,-2.1,1548.903,1.0655,0.6684,0,1736.601,1.5472,-1.9,-1.2,2686.906,0.6684,0.6684,0,1736.6,1.2196,-1.9,-1.7,2117.9,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_108,2.9,134.7,2,14.2,50.7,50.7,2.681,0,1746.58,0.8577,-1.9,-2.2,1498.017,1.0863,0.6797,0,1746.58,1.5145,-1.9,-1.3,2645.143,0.6882,0.6797,0,1746.6,1.1861,-1.9,-1.7,2071.6,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_109,2.9,134.8,2,14.3,50.8,50.8,2.691,0,1747.403,0.8806,-2,-2.3,1538.846,1.0723,0.6797,0,1747.403,1.5277,-2,-1.3,2669.459,0.6802,0.6797,0,1747.4,1.2042,-2,-1.8,2104.2,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_110,2.9,134.9,2,14.4,50.9,50.9,2.697,0,1757.004,0.9061,-2,-2.2,1592.002,1.0569,0.6684,0,1757.004,1.5439,-2,-1.3,2712.684,0.6703,0.6684,0,1757,1.225,-2,-1.8,2152.3,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_111,2.9,135,2,14.5,51,51,2.687,0,1761.967,0.9002,-2,-2.2,1586.205,1.0605,0.6797,0,1761.967,1.5431,-2,-1.3,2718.843,0.6709,0.6797,0,1762,1.2217,-2,-1.8,2152.5,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_112,2.9,135.1,2,14.6,51.1,51.1,2.677,0,1761.185,0.8743,-2,-2.3,1539.855,1.0762,0.6685,0,1761.185,1.5278,-2,-1.3,2690.745,0.6801,0.6685,0,1761.2,1.2011,-2,-1.8,2115.3,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_113,2.9,135.2,2,14.7,51.2,51.2,2.7,0,1788.08,0.8588,-2,-2.3,1535.605,1.0856,0.6685,0,1788.08,1.509,-2,-1.3,2698.158,0.6915,0.6685,0,1788.1,1.1839,-2,-1.8,2116.9,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_114,2.9,135.3,2,14.8,51.3,51.3,2.741,0,1827.333,0.8548,-2,-2.3,1562.006,1.088,0.6685,0,1827.333,1.4928,-2,-1.3,2727.788,0.7014,0.6685,0,1827.3,1.1738,-2,-1.8,2144.9,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_115,2.9,135.4,2,14.9,51.4,51.4,2.731,0,1832.886,0.8253,-1.9,-2.3,1512.691,1.1059,0.6685,0,1832.886,1.4747,-1.9,-1.3,2702.946,0.7123,0.6685,0,1832.9,1.15,-1.9,-1.8,2107.8,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_116,2.9,135.5,2,15,51.5,51.5,2.729,0,1831.544,0.8756,-2.1,-2.4,1603.636,1.0754,0.6685,0,1831.544,1.5116,-2.1,-1.4,2768.485,0.69,0.6685,0,1831.5,1.1936,-2.1,-1.9,2186.1,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_117,2.9,135.6,2,15.1,51.6,51.6,2.691,0,1800,0.8843,-2,-2.3,1591.712,1.0701,0.6685,0,1800,1.5303,-2,-1.3,2754.514,0.6786,0.6685,0,1800,1.2073,-2,-1.8,2173.1,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_118,2.9,135.7,2,15.2,51.7,51.7,2.539,0,1675.908,0.9382,NA,NA,1572.317,1.0375,0.6685,0,1675.908,1.6226,NA,NA,2719.313,0.6227,0.6685,0,1675.9,1.2804,NA,NA,2145.8,0.8,0.7
HER14L,HER14L_2B,HER14L_2B_119,2.9,135.8,2,15.3,51.8,51.8,2.366,0,1541.368,1.0392,-2,-1.9,1601.721,0.9763,0.6685,0,1541.368,1.7644,-2,-1.1,2719.637,0.5367,0.6685,0,1541.4,1.4018,-2,-1.5,2160.7,0.8,0.7
HER14L,HER14L_2B,HER14L_2B_120,2.9,135.9,2,15.4,51.9,51.9,1.975,0,1282.468,1.2173,-2,-1.6,1561.147,0.8683,0.6685,0,1282.468,2.094,-2,-1,2685.472,0.337,0.6685,0,1282.5,1.6557,-2,-1.3,2123.3,0.6,0.7
HER14L,HER14L_2B,HER14L_2B_121,2.9,136,2,15.5,52,52,1.783,0,1157.792,1.325,-2,-1.5,1534.088,0.803,0.6686,0,1157.792,2.3027,-2,-0.9,2666.039,0.2105,0.6686,0,1157.8,1.8139,-2,-1.2,2100.1,0.5,0.7
HER14L,HER14L_2B,HER14L_2B_122,2.9,136.1,2,15.6,52.1,52.1,2.014,0,1307.792,1.1755,-1.9,-1.6,1537.259,0.8937,0.6686,0,1307.792,2.0403,-1.9,-0.9,2668.318,0.3695,0.6686,0,1307.8,1.6079,-1.9,-1.3,2102.8,0.6,0.7
HER14L,HER14L_2B,HER14L_2B_123,2.9,136.2,2,15.7,52.2,52.2,2.864,0,1878.033,0.8515,-2,-2.3,1599.187,1.09,0.6686,0,1878.033,1.4527,-2,-1.4,2728.143,0.7257,0.6686,0,1878,1.1521,-2,-1.9,2163.7,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_124,2.9,136.3,2,15.8,52.3,52.3,2.822,0,1856.579,0.82,-2,-2.4,1522.322,1.1091,0.6686,0,1856.579,1.4425,-2,-1.4,2678.114,0.7318,0.6686,0,1856.6,1.1313,-2,-1.9,2100.2,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_125,2.9,136.4,2,15.9,52.4,52.4,2.796,0,1851.656,0.8233,-2,-2.4,1524.414,1.1071,0.6576,0,1851.656,1.4528,-2,-1.4,2690.088,0.7256,0.6576,0,1851.7,1.1381,-2,-1.9,2107.3,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_126,2.9,136.5,2,16,52.5,52.5,2.823,0,1882,0.8412,-2,-2.4,1583.142,1.0962,0.6686,0,1882,1.4575,-2,-1.4,2742.988,0.7227,0.6686,0,1882,1.1494,-2,-1.9,2163.1,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_127,2.9,136.6,2,16.1,52.6,52.6,2.766,0,1856.376,0.8348,-2,-2.4,1549.732,1.1001,0.6686,0,1856.376,1.4704,-2,-1.4,2729.698,0.7149,0.6686,0,1856.4,1.1526,-2,-1.9,2139.7,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_128,2.9,136.7,2,16.2,52.7,52.7,2.738,0,1850,0.8655,-1.9,-2.2,1601.231,1.0815,0.6687,0,1850,1.5014,-1.9,-1.3,2777.68,0.6961,0.6687,0,1850,1.1835,-1.9,-1.7,2189.5,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_129,2.9,136.8,2,16.3,52.8,52.8,2.746,0,1855.406,0.8881,-1.9,-2.1,1647.811,1.0678,0.6687,0,1855.406,1.5151,-1.9,-1.3,2811.093,0.6878,0.6687,0,1855.4,1.2016,-1.9,-1.7,2229.5,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_130,2.9,136.9,2,16.4,52.9,52.9,2.831,0,1919.322,0.8606,-2,-2.3,1651.716,1.0845,0.6687,0,1919.322,1.469,-2,-1.4,2819.418,0.7158,0.6687,0,1919.3,1.1648,-2,-1.8,2235.6,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_131,2.9,137,2,16.5,53,53,2.899,0,1958.784,0.8057,-1.9,-2.4,1578.191,1.1178,0.6687,0,1958.784,1.4096,-1.9,-1.3,2761.105,0.7518,0.6687,0,1958.8,1.1077,-1.9,-1.9,2169.6,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_132,2.9,137.1,2,16.6,53.1,53.1,2.976,0,2010.811,0.7873,-2,-2.5,1583.115,1.1289,0.6577,0,2010.811,1.3749,-2,-1.5,2764.649,0.7728,0.6577,0,2010.8,1.0811,-2,-2,2173.9,1,0.7
HER14L,HER14L_2B,HER14L_2B_133,2.9,137.2,2,16.7,53.2,53.2,2.965,0,2003.379,0.7739,-2,-2.6,1550.433,1.137,0.6577,0,2003.379,1.3682,-2,-1.5,2741.094,0.7768,0.6577,0,2003.4,1.0711,-2,-2,2145.8,1,0.7
HER14L,HER14L_2B,HER14L_2B_134,2.9,137.3,2,16.8,53.3,53.3,2.82,0,1898.99,0.8248,-2.1,-2.5,1566.347,1.1062,0.6578,0,1898.99,1.4466,-2.1,-1.5,2747.105,0.7293,0.6578,0,1899,1.1357,-2.1,-2,2156.7,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_135,2.9,137.4,2,16.9,53.4,53.4,2.807,0,1883.893,0.8937,NA,NA,1683.699,1.0644,0.6578,0,1883.893,1.5,NA,NA,2825.769,0.697,0.6578,0,1883.9,1.1969,NA,NA,2254.7,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_136,2.9,137.5,2,17,53.5,53.5,2.815,0,1882.943,0.8761,-2,-2.3,1649.578,1.0751,0.6578,0,1882.943,1.4849,-2,-1.3,2795.979,0.7061,0.6578,0,1882.9,1.1805,-2,-1.8,2222.8,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_137,2.9,137.6,2,17.1,53.6,53.6,2.692,0,1794.667,0.9059,-2,-2.2,1625.84,1.057,0.6578,0,1794.667,1.5455,-2,-1.3,2773.612,0.6694,0.6578,0,1794.7,1.2257,-2,-1.8,2199.7,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_138,2.9,137.7,2,17.2,53.7,53.7,2.355,0,1570,1.0366,-2,-1.9,1627.494,0.9778,0.6578,0,1570,1.7674,-2,-1.1,2774.795,0.5349,0.6578,0,1570,1.402,-2,-1.5,2201.1,0.8,0.7
HER14L,HER14L_2B,HER14L_2B_139,2.9,137.8,2,17.3,53.8,53.8,1.963,0,1304.319,1.2411,-2,-1.6,1618.792,0.8539,0.6578,0,1304.319,2.1185,-2,-0.9,2763.218,0.3221,0.6578,0,1304.3,1.6798,-2,-1.3,2191,0.6,0.7
HER14L,HER14L_2B,HER14L_2B_140,2.9,137.9,2,17.4,53.9,53.9,2.26,0,1506.667,1.1313,-1.9,-1.7,1704.515,0.9204,0.6578,0,1506.667,1.8781,-1.9,-1,2829.745,0.4678,0.6578,0,1506.7,1.5047,-1.9,-1.3,2267.1,0.7,0.7
HER14L,HER14L_2B,HER14L_2B_141,2.9,138,2,17.5,54,54,2.4,0,1594.685,1.0224,-2,-2,1630.341,0.9864,0.6578,0,1594.685,1.738,-2,-1.2,2771.483,0.5528,0.6578,0,1594.7,1.3802,-2,-1.6,2200.9,0.8,0.7
HER14L,HER14L_2B,HER14L_2B_142,2.9,138.1,2,17.6,54.1,54.1,2.557,0,1710.368,0.9821,-2,-2,1679.752,1.0108,0.6578,0,1710.368,1.6473,-2,-1.2,2817.52,0.6077,0.6578,0,1710.4,1.3147,-2,-1.6,2248.6,0.8,0.7
HER14L,HER14L_2B,HER14L_2B_143,2.9,138.2,2,17.7,54.2,54.2,2.584,0,1728.428,0.9592,-1.9,-2,1657.931,1.0247,0.6472,0,1728.428,1.6211,-1.9,-1.2,2801.948,0.6236,0.6472,0,1728.4,1.2902,-1.9,-1.6,2229.9,0.8,0.6
HER14L,HER14L_2B,HER14L_2B_144,2.9,138.3,2,17.8,54.3,54.3,2.596,0,1742.282,0.9703,-1.9,-2,1690.463,1.018,0.6578,0,1742.282,1.6246,-1.9,-1.2,2830.591,0.6214,0.6578,0,1742.3,1.2975,-1.9,-1.6,2260.5,0.8,0.7
HER14L,HER14L_2B,HER14L_2B_145,2.9,138.4,2,17.9,54.4,54.4,2.82,0,1898.99,0.9094,-1.8,-2,1726.873,1.0549,0.6578,0,1898.99,1.5071,-1.8,-1.2,2861.982,0.6927,0.6578,0,1899,1.2083,-1.8,-1.6,2294.4,0.9,0.7
HER14L,HER14L_2B,HER14L_2B_146,2.9,138.5,2,18,54.5,54.5,2.657,0,1789.226,0.9556,-1.9,-2,1709.771,1.0269,0.6472,0,1789.226,1.5928,-1.9,-1.2,2849.819,0.6407,0.6472,0,1789.2,1.2742,-1.9,-1.6,2279.8,0.8,0.6
HER14L,HER14L_2B,HER14L_2B_147,2.9,138.6,2,18.1,54.6,54.6,2.755,0,1855.219,0.8637,-1.8,-2.1,1602.431,1.0826,0.6472,0,1855.219,1.4947,-1.8,-1.2,2773.064,0.7002,0.6472,0,1855.2,1.1792,-1.8,-1.6,2187.7,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_148,2.9,138.7,2,18.2,54.7,54.7,2.733,0,1840.404,0.9411,-2,-2.1,1732.021,1.0357,0.6472,0,1840.404,1.5571,-2,-1.3,2865.64,0.6624,0.6472,0,1840.4,1.2491,-2,-1.7,2298.8,0.8,0.6
HER14L,HER14L_2B,HER14L_2B_149,2.9,138.8,2,18.3,54.8,54.8,2.731,0,1845.271,0.9334,-1.8,-1.9,1722.4,1.0404,0.6473,0,1845.271,1.5523,-1.8,-1.2,2864.322,0.6653,0.6473,0,1845.3,1.2429,-1.8,-1.5,2293.4,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_150,2.9,138.9,2,18.4,54.9,54.9,2.684,0,1819.661,0.9291,-2,-2.2,1690.6,1.043,0.6472,0,1819.661,1.5647,-2,-1.3,2847.214,0.6578,0.6472,0,1819.7,1.2469,-2,-1.7,2268.9,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_151,2.9,139,2,18.5,55,55,2.577,0,1747.119,0.9755,-1.9,-1.9,1704.236,1.0149,0.637,0,1747.119,1.6352,-1.9,-1.2,2856.94,0.615,0.637,0,1747.1,1.3054,-1.9,-1.6,2280.6,0.8,0.6
HER14L,HER14L_2B,HER14L_2B_152,2.9,139.1,2,18.6,55.1,55.1,2.758,0,1869.831,0.896,-2,-2.2,1675.329,1.063,0.637,0,1869.831,1.5169,-2,-1.3,2836.309,0.6867,0.637,0,1869.8,1.2065,-2,-1.8,2255.8,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_153,2.9,139.2,2,18.7,55.2,55.2,2.917,0,1984.354,0.8652,-1.8,-2.1,1716.896,1.0817,0.637,0,1984.354,1.4471,-1.8,-1.2,2871.548,0.729,0.637,0,1984.4,1.1562,-1.8,-1.7,2294.2,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_154,2.9,139.3,2,18.8,55.3,55.3,2.968,0,2019.048,0.8589,-1.9,-2.2,1734.117,1.0855,0.6371,0,2019.048,1.4283,-1.9,-1.3,2883.808,0.7404,0.6371,0,2019,1.1436,-1.9,-1.8,2309,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_155,2.9,139.4,2,18.9,55.4,55.4,2.897,0,1977.474,0.8401,-1.8,-2.1,1661.299,1.0969,0.6371,0,1977.474,1.4349,-1.8,-1.3,2837.453,0.7364,0.6371,0,1977.5,1.1375,-1.8,-1.7,2249.4,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_156,2.9,139.5,2,19,55.5,55.5,2.931,0,1993.878,0.8551,-1.8,-2.1,1704.895,1.0878,0.6371,0,1993.878,1.4359,-1.8,-1.3,2862.995,0.7358,0.6371,0,1993.9,1.1455,-1.8,-1.7,2283.9,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_157,2.9,139.6,2,19.1,55.6,55.6,2.894,0,1968.708,0.88,-1.8,-2,1732.391,1.0727,0.6474,0,1968.708,1.4642,-1.8,-1.2,2882.579,0.7187,0.6474,0,1968.7,1.1721,-1.8,-1.6,2307.5,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_158,2.9,139.7,2,19.2,55.7,55.7,2.841,0,1919.595,0.8602,-1.8,-2.1,1651.164,1.0848,0.6271,0,1919.595,1.4657,-1.8,-1.2,2813.493,0.7178,0.6271,0,1919.6,1.163,-1.8,-1.7,2232.3,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_159,2.9,139.8,2,19.3,55.8,55.8,2.81,0,1898.649,0.8964,-1.8,-2,1701.885,1.0628,0.6271,0,1898.649,1.5009,-1.8,-1.2,2849.716,0.6964,0.6271,0,1898.6,1.1987,-1.8,-1.6,2275.8,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_160,2.9,139.9,2,19.4,55.9,55.9,2.736,0,1842.424,0.9059,-1.8,-2,1669.096,1.057,0.6271,0,1842.424,1.531,-1.8,-1.2,2820.816,0.6782,0.6271,0,1842.4,1.2185,-1.8,-1.6,2245,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_161,2.9,140,2,19.5,56,56,2.751,0,1852.526,0.8901,-1.7,-1.9,1648.95,1.0666,0.6272,0,1852.526,1.5149,-1.7,-1.1,2806.414,0.6879,0.6272,0,1852.5,1.2025,-1.7,-1.5,2227.7,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_162,2.9,140.1,2,19.6,56.1,56.1,2.769,0,1864.647,0.8951,-1.8,-2,1669.095,1.0636,0.6272,0,1864.647,1.5128,-1.8,-1.2,2820.816,0.6892,0.6272,0,1864.6,1.204,-1.8,-1.6,2245,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_163,2.9,140.2,2,19.7,56.2,56.2,2.793,0,1874.497,0.8617,-1.7,-2,1615.188,1.0838,0.6272,0,1874.497,1.4813,-1.7,-1.1,2776.774,0.7083,0.6272,0,1874.5,1.1715,-1.7,-1.6,2196,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_164,2.9,140.3,2,19.8,56.3,56.3,2.785,0,1856.667,0.8474,-1.8,-2.1,1573.37,1.0925,0.6175,0,1856.667,1.4736,-1.8,-1.2,2735.963,0.713,0.6175,0,1856.7,1.1605,-1.8,-1.7,2154.7,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_165,2.9,140.4,2,19.9,56.4,56.4,2.783,0,1855.333,0.8924,-1.8,-2,1655.741,1.0652,0.6272,0,1855.333,1.5065,-1.8,-1.2,2794.99,0.6931,0.6272,0,1855.3,1.1995,-1.8,-1.6,2225.4,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_166,2.9,140.5,2,20,56.5,56.5,2.781,0,1847.841,0.8347,-1.8,-2.2,1542.314,1.1002,0.6272,0,1847.841,1.4656,-1.8,-1.2,2708.28,0.7178,0.6272,0,1847.8,1.1502,-1.8,-1.7,2125.3,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_167,2.9,140.6,2,20.1,56.6,56.6,2.832,0,1875.497,0.8325,-1.9,-2.3,1561.335,1.1015,0.6175,0,1875.497,1.4485,-1.9,-1.3,2716.683,0.7282,0.6175,0,1875.5,1.1405,-1.9,-1.8,2139,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_168,2.9,140.7,2,20.2,56.7,56.7,2.916,0,1924.753,0.8253,-1.9,-2.3,1588.534,1.1059,0.6175,0,1924.753,1.4189,-1.9,-1.3,2730.952,0.7461,0.6175,0,1924.8,1.1221,-1.9,-1.8,2159.7,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_169,2.9,140.8,2,20.3,56.8,56.8,2.892,0,1902.632,0.8683,-1.9,-2.2,1652.125,1.0798,0.6176,0,1902.632,1.4565,-1.9,-1.3,2771.179,0.7233,0.6176,0,1902.6,1.1624,-1.9,-1.7,2211.7,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_170,2.9,140.9,2,20.4,56.9,56.9,2.851,0,1857.329,0.8502,-1.9,-2.2,1579.091,1.0908,0.6176,0,1857.329,1.4556,-1.9,-1.3,2703.438,0.7239,0.6176,0,1857.3,1.1529,-1.9,-1.8,2141.3,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_171,2.9,141,2,20.5,57,57,2.816,0,1834.528,0.8758,-2,-2.3,1606.592,1.0753,0.6176,0,1834.528,1.4844,-2,-1.3,2723.12,0.7064,0.6176,0,1834.5,1.1801,-2,-1.8,2164.9,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_172,2.9,141.1,2,20.6,57.1,57.1,2.814,0,1839.216,0.8344,-1.9,-2.3,1534.558,1.1004,0.6082,0,1839.216,1.4553,-1.9,-1.3,2676.589,0.7241,0.6082,0,1839.2,1.1449,-1.9,-1.8,2105.6,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_173,2.9,141.2,2,20.7,57.2,57.2,2.849,0,1874.342,0.8604,-1.8,-2.1,1612.616,1.0846,0.6082,0,1874.342,1.4634,-1.8,-1.2,2742.963,0.7191,0.6082,0,1874.3,1.1619,-1.8,-1.7,2177.8,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_174,2.9,141.3,2,20.8,57.3,57.3,2.915,0,1917.763,0.829,-2,-2.4,1589.798,1.1036,0.6082,0,1917.763,1.4218,-2,-1.4,2726.622,0.7444,0.6082,0,1917.8,1.1254,-2,-1.9,2158.2,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_175,2.9,141.4,2,20.9,57.4,57.4,2.941,0,1947.682,0.8225,-1.9,-2.3,1601.962,1.1076,0.6082,0,1947.682,1.4098,-1.9,-1.3,2745.852,0.7516,0.6082,0,1947.7,1.1162,-1.9,-1.8,2173.9,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_176,2.9,141.5,2,21,57.5,57.5,2.724,0,1809.967,0.8539,-2,-2.3,1545.531,1.0885,0.6082,0,1809.967,1.4976,-2,-1.3,2710.598,0.6984,0.6082,0,1810,1.1758,-2,-1.8,2128.1,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_177,2.9,141.6,2,21.1,57.6,57.6,2.77,0,1846.667,0.8538,-2,-2.3,1576.624,1.0886,0.6082,0,1846.667,1.4828,-2,-1.3,2738.303,0.7074,0.6082,0,1846.7,1.1683,-2,-1.8,2157.5,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_178,2.9,141.7,2,21.2,57.7,57.7,2.754,0,1842.141,0.8543,-1.9,-2.2,1573.741,1.0883,0.6082,0,1842.141,1.4883,-1.9,-1.3,2741.595,0.7041,0.6082,0,1842.1,1.1713,-1.9,-1.8,2157.7,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_179,2.9,141.8,2,21.3,57.8,57.8,2.763,0,1848.161,0.8826,-1.9,-2.2,1631.278,1.0711,0.6082,0,1848.161,1.5058,-1.9,-1.3,2782.888,0.6935,0.6082,0,1848.2,1.1942,-1.9,-1.7,2207.1,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_180,2.9,141.9,2,21.4,57.9,57.9,2.768,0,1863.973,0.8936,-1.9,-2.1,1665.729,1.0645,0.5991,0,1863.973,1.512,-1.9,-1.3,2818.411,0.6897,0.5991,0,1864,1.2028,-1.9,-1.7,2242.1,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_181,2.9,142,2,21.5,58,58,2.795,0,1882.155,0.8922,-1.9,-2.1,1679.216,1.0653,0.5991,0,1882.155,1.5026,-1.9,-1.3,2828.042,0.6954,0.5991,0,1882.2,1.1974,-1.9,-1.7,2253.6,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_182,2.9,142.1,2,21.6,58.1,58.1,2.799,0,1891.216,0.851,-1.9,-2.2,1609.5,1.0903,0.5992,0,1891.216,1.4719,-1.9,-1.3,2783.621,0.714,0.5992,0,1891.2,1.1615,-1.9,-1.8,2196.6,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_183,2.9,142.2,2,21.7,58.2,58.2,2.814,0,1907.797,0.8249,-1.8,-2.2,1573.683,1.1061,0.5992,0,1907.797,1.4485,-1.8,-1.2,2763.364,0.7282,0.5992,0,1907.8,1.1367,-1.8,-1.7,2168.5,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_184,2.9,142.3,2,21.8,58.3,58.3,2.785,0,1888.136,0.8855,-1.9,-2.1,1671.945,1.0694,0.5992,0,1888.136,1.5009,-1.9,-1.3,2833.89,0.6964,0.5992,0,1888.1,1.1932,-1.9,-1.7,2252.9,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_185,2.9,142.4,2,21.9,58.4,58.4,2.789,0,1890.848,0.8771,-1.8,-2.1,1658.445,1.0745,0.5992,0,1890.848,1.4936,-1.8,-1.2,2824.235,0.7008,0.5992,0,1890.8,1.1854,-1.8,-1.6,2241.3,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_186,2.9,142.5,2,22,58.5,58.5,2.627,0,1781.017,0.9636,-1.9,-2,1716.215,1.0221,0.5992,0,1781.017,1.6089,-1.9,-1.2,2865.474,0.631,0.5992,0,1781,1.2863,-1.9,-1.6,2290.8,0.8,0.6
HER14L,HER14L_2B,HER14L_2B_187,2.9,142.6,2,22.1,58.6,58.6,2.619,0,1775.593,0.8993,-1.8,-2,1596.731,1.0611,0.5992,0,1775.593,1.5657,-1.8,-1.1,2779.958,0.6572,0.5992,0,1775.6,1.2325,-1.8,-1.6,2188.3,0.9,0.6
HER14L,HER14L_2B,HER14L_2B_188,2.9,142.7,2,22.2,58.7,58.7,2.529,0,1714.576,0.9526,-1.9,-2,1633.284,1.0287,0.5993,0,1714.576,1.6367,-1.9,-1.2,2806.21,0.6141,0.5993,0,1714.6,1.2947,-1.9,-1.6,2219.7,0.8,0.6
