SITE,SECTION_ID,MSCL_ID,RCT,SB_DEPTH,SECT_NUM,SECT DEPTH,Field_depth,Strat_depth,CT,PWAmp_SAT,PWVel_SAT,Den1_SAT,MS1_SAT,DCMS1_SAT,Imp_SAT,FP_SAT,RES_SAT,PWAmp_UNSAT,PWVel_UNSAT,Den1_UNSAT,MS1_UNSAT,DCMS1_UNSAT,Imp_UNSAT,FP_UNSAT,RES_UNSAT,PWAmp_SAT_UNSAT,PWVel_SAT_UNSAT,Den1_SAT_UNSAT,MS1_SAT_UNSAT,DCMS1_SAT_UNSAT,Imp_SAT_UNSAT,FP_SAT_UNSAT,RES_SAT_UNSAT
HER34L,HER34L_1A,HER34L_1A_472,2.9,48.1,1,48.1,58.1,58.1,2.69,0,1356.531,1.8504,11.4,6.2,2510.121,0.4846,0.8088,0,1356.531,2.2829,11.4,5,3096.804,0.2225,0.8088,0,1356.5,2.0667,11.4,5.6,2803.5,0.4,0.8
HER34L,HER34L_1A,HER34L_1A_473,2.9,48.2,1,48.2,58.2,58.2,2.659,0,1712.17,1.8173,10.9,6,3111.564,0.5047,0.8262,0,1712.17,2.2357,10.9,4.9,3827.962,0.2511,0.8262,0,1712.2,2.0265,10.9,5.4,3469.8,0.4,0.8
HER34L,HER34L_1A,HER34L_1A_474,2.9,48.3,1,48.3,58.3,58.3,2.623,0,1329.448,1.8484,10.3,5.6,2457.397,0.4858,0.8447,0,1329.448,2.2743,10.3,4.5,3023.515,0.2277,0.8447,0,1329.4,2.0614,10.3,5.1,2740.5,0.4,0.8
HER34L,HER34L_1A,HER34L_1A_475,2.9,48.4,1,48.4,58.4,58.4,2.568,0,1642.994,1.9082,9.8,5.1,3135.105,0.4496,0.8447,0,1642.994,2.3494,9.8,4.2,3859.978,0.1822,0.8447,0,1643,2.1288,9.8,4.7,3497.5,0.3,0.8
HER34L,HER34L_1A,HER34L_1A_476,2.9,48.5,1,48.5,58.5,58.5,2.489,0,1628.927,1.9492,9.3,4.8,3175.183,0.4247,0.8838,0,1628.927,2.3984,9.3,3.9,3906.769,0.1525,0.8838,0,1628.9,2.1738,9.3,4.3,3541,0.3,0.9
HER34L,HER34L_1A,HER34L_1A_477,2.9,48.6,1,48.6,58.6,58.6,2.419,0,1593.544,1.9372,8.6,4.4,3087.041,0.432,0.9047,0,1593.544,2.3856,8.6,3.6,3801.514,0.1603,0.9047,0,1593.5,2.1614,8.6,4,3444.3,0.3,0.9
HER34L,HER34L_1A,HER34L_1A_478,2.9,48.7,1,48.7,58.7,58.7,2.334,0,1201.235,1.949,7.9,4.1,2341.196,0.4249,0.9047,0,1201.235,2.4092,7.9,3.3,2893.961,0.146,0.9047,0,1201.2,2.1791,7.9,3.7,2617.6,0.3,0.9
HER34L,HER34L_1A,HER34L_1A_479,2.9,48.8,1,48.8,58.8,58.8,2.282,0,1186.687,1.9934,7,3.5,2365.545,0.3979,0.9495,0,1186.687,2.4641,7,2.8,2924.06,0.1127,0.9495,0,1186.7,2.2288,7,3.2,2644.8,0.3,0.9
HER34L,HER34L_1A,HER34L_1A_480,2.9,48.9,1,48.9,58.9,58.9,2.261,0,1185.011,1.8924,6.1,3.2,2242.492,0.4592,0.9735,0,1185.011,2.3729,6.1,2.6,2811.885,0.168,0.9735,0,1185,2.1327,6.1,2.9,2527.2,0.3,1
HER34L,HER34L_2A,HER34L_2A_1,2.9,52,2,52,12,12,2.198,0,1298.287,0.6657,-0.5,-0.8,864.2135,1.2026,0.6553,0,1298.287,1.7259,-0.5,-0.3,2240.761,0.56,0.6553,0,1298.3,1.1958,-0.5,-0.5,1552.5,0.9,0.7
HER34L,HER34L_2A,HER34L_2A_2,2.9,52.1,2,52.1,12.1,12.1,2.217,0,1246.907,0.613,-0.4,-0.7,764.292,1.2346,0.6441,0,1246.907,1.6943,-0.4,-0.2,2112.606,0.5792,0.6441,0,1246.9,1.1537,-0.4,-0.4,1438.4,0.9,0.6
HER34L,HER34L_2A,HER34L_2A_3,2.9,52.2,2,52.2,12.2,12.2,2.233,0,1259.447,0.6756,-0.5,-0.7,850.8554,1.1966,0.6333,0,1259.447,1.7063,-0.5,-0.3,2149.031,0.5719,0.6333,0,1259.4,1.191,-0.5,-0.5,1499.9,0.9,0.6
HER34L,HER34L_2A,HER34L_2A_4,2.9,52.3,2,52.3,12.3,12.3,2.251,0,1273.19,0.7048,-0.6,-0.9,897.3575,1.1789,0.6127,0,1273.19,1.7055,-0.6,-0.4,2171.487,0.5724,0.6127,0,1273.2,1.2052,-0.6,-0.6,1534.4,0.9,0.6
HER34L,HER34L_2A,HER34L_2A_5,2.9,52.4,2,52.4,12.4,12.4,2.283,0,1291.29,0.6536,-0.5,-0.8,843.9285,1.21,0.6029,0,1291.29,1.6663,-0.5,-0.3,2151.683,0.5962,0.6029,0,1291.3,1.16,-0.5,-0.5,1497.8,0.9,0.6
HER34L,HER34L_2A,HER34L_2A_6,2.9,52.5,2,52.5,12.5,12.5,2.377,0,1352.105,0.7153,-0.5,-0.7,967.1223,1.1726,0.6029,0,1352.105,1.6333,-0.5,-0.3,2208.446,0.6162,0.6029,0,1352.1,1.1743,-0.5,-0.5,1587.8,0.9,0.6
HER34L,HER34L_2A,HER34L_2A_7,2.9,52.6,2,52.6,12.6,12.6,2.522,0,1438.677,0.5801,-0.5,-0.9,834.6342,1.2545,0.5841,0,1438.677,1.5042,-0.5,-0.3,2164.067,0.6944,0.5841,0,1438.7,1.0422,-0.5,-0.6,1499.4,1,0.6
HER34L,HER34L_2A,HER34L_2A_8,2.9,52.7,2,52.7,12.7,12.7,2.61,0,1493.135,0.6653,-0.5,-0.8,993.3877,1.2028,0.5751,0,1493.135,1.4929,-0.5,-0.3,2229.122,0.7013,0.5751,0,1493.1,1.0791,-0.5,-0.5,1611.3,1,0.6
HER34L,HER34L_2A,HER34L_2A_9,2.9,52.8,2,52.8,12.8,12.8,2.659,0,1521.167,0.5813,-0.5,-0.9,884.1998,1.2538,0.5751,0,1521.167,1.4381,-0.5,-0.3,2187.591,0.7345,0.5751,0,1521.2,1.0097,-0.5,-0.6,1535.9,1,0.6
HER34L,HER34L_2A,HER34L_2A_10,2.9,52.9,2,52.9,12.9,12.9,2.613,0,1490.588,0.6676,-0.5,-0.7,995.1376,1.2014,0.5664,0,1490.588,1.4924,-0.5,-0.3,2224.552,0.7016,0.5664,0,1490.6,1.08,-0.5,-0.5,1609.8,1,0.6
HER34L,HER34L_2A,HER34L_2A_11,2.9,53,2,53,13,13,2.557,0,1458.642,0.6932,-0.5,-0.7,1011.148,1.1859,0.558,0,1458.642,1.5294,-0.5,-0.3,2230.825,0.6792,0.558,0,1458.6,1.1113,-0.5,-0.5,1621,0.9,0.6
HER34L,HER34L_2A,HER34L_2A_12,2.9,53.1,2,53.1,13.1,13.1,2.401,0,1369.652,0.6488,-0.5,-0.8,888.6966,1.2128,0.5498,0,1369.652,1.5945,-0.5,-0.3,2183.961,0.6397,0.5498,0,1369.7,1.1217,-0.5,-0.5,1536.3,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_13,2.9,53.2,2,53.2,13.2,13.2,2.249,0,1286.613,0.7792,-0.5,-0.6,1002.576,1.1338,0.5498,0,1286.613,1.7353,-0.5,-0.3,2232.709,0.5543,0.5498,0,1286.6,1.2573,-0.5,-0.5,1617.6,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_14,2.9,53.3,2,53.3,13.3,13.3,2.122,0,1217.441,0.7361,-0.5,-0.7,896.1461,1.1599,0.5418,0,1217.441,1.8049,-0.5,-0.3,2197.367,0.5122,0.5418,0,1217.4,1.2705,-0.5,-0.5,1546.8,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_15,2.9,53.4,2,53.4,13.4,13.4,2.132,0,1226.698,0.8314,-0.5,-0.6,1019.875,1.1022,0.5341,0,1226.698,1.8343,-0.5,-0.3,2250.079,0.4944,0.5341,0,1226.7,1.3329,-0.5,-0.4,1635,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_16,2.9,53.5,2,53.5,13.5,13.5,2.187,0,1258.343,0.7774,-0.6,-0.8,978.2515,1.1349,0.5341,0,1258.343,1.7752,-0.6,-0.3,2233.86,0.5302,0.5341,0,1258.3,1.2763,-0.6,-0.6,1606.1,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_17,2.9,53.6,2,53.6,13.6,13.6,2.328,0,1339.471,0.8042,-0.5,-0.6,1077.162,1.1187,0.5265,0,1339.471,1.6969,-0.5,-0.3,2272.897,0.5777,0.5265,0,1339.5,1.2506,-0.5,-0.5,1675,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_18,2.9,53.7,2,53.7,13.7,13.7,2.369,0,1363.061,0.7177,-0.4,-0.6,978.2515,1.1711,0.5265,0,1363.061,1.6389,-0.4,-0.2,2233.86,0.6128,0.5265,0,1363.1,1.1783,-0.4,-0.4,1606.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_19,2.9,53.8,2,53.8,13.8,13.8,2.392,0,1376.295,0.7327,-0.5,-0.7,1008.345,1.162,0.5192,0,1376.295,1.6316,-0.5,-0.3,2245.556,0.6172,0.5192,0,1376.3,1.1822,-0.5,-0.5,1627,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_20,2.9,53.9,2,53.9,13.9,13.9,2.405,0,1383.775,0.7387,-0.5,-0.7,1022.178,1.1584,0.5192,0,1383.775,1.6267,-0.5,-0.3,2250.985,0.6202,0.5192,0,1383.8,1.1827,-0.5,-0.5,1636.6,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_21,2.9,54,2,54,14,14,2.413,0,1392.383,0.6507,-0.6,-0.9,906.0427,1.2117,0.5192,0,1392.383,1.5885,-0.6,-0.4,2211.81,0.6433,0.5192,0,1392.4,1.1196,-0.6,-0.6,1558.9,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_22,2.9,54.1,2,54.1,14.1,14.1,2.415,0,1401.625,0.6873,-0.5,-0.7,963.3,1.1895,0.512,0,1401.625,1.6012,-0.5,-0.3,2244.293,0.6356,0.512,0,1401.6,1.1443,-0.5,-0.5,1603.8,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_23,2.9,54.2,2,54.2,14.2,14.2,2.429,0,1397.584,0.7182,-0.4,-0.6,1003.726,1.1708,0.5051,0,1397.584,1.6055,-0.4,-0.2,2243.751,0.6331,0.5051,0,1397.6,1.1619,-0.4,-0.4,1623.7,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_24,2.9,54.3,2,54.3,14.3,14.3,2.425,0,1722.301,0.6828,-0.5,-0.7,1175.932,1.1923,0.5052,0,1722.301,1.594,-0.5,-0.3,2745.291,0.64,0.5052,0,1722.3,1.1384,-0.5,-0.5,1960.6,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_25,2.9,54.4,2,54.4,14.4,14.4,2.426,0,1716.914,0.6184,-0.4,-0.6,1061.798,1.2313,0.4984,0,1716.914,1.5693,-0.4,-0.3,2694.41,0.6549,0.4984,0,1716.9,1.0939,-0.4,-0.5,1878.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_26,2.9,54.5,2,54.5,14.5,14.5,2.448,0,1732.484,0.7224,-0.6,-0.8,1251.619,1.1682,0.5052,0,1732.484,1.5968,-0.6,-0.4,2766.499,0.6383,0.5052,0,1732.5,1.1596,-0.6,-0.6,2009.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_27,2.9,54.6,2,54.6,14.6,14.6,2.473,0,1406.712,0.6761,-0.5,-0.7,951.0325,1.1963,0.5052,0,1406.712,1.5655,-0.5,-0.3,2202.257,0.6573,0.5052,0,1406.7,1.1208,-0.5,-0.5,1576.6,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_28,2.9,54.7,2,54.7,14.7,14.7,2.605,0,1486.024,0.6619,-0.5,-0.8,983.6721,1.2049,0.4984,0,1486.024,1.494,-0.5,-0.3,2220.086,0.7006,0.4984,0,1486,1.078,-0.5,-0.5,1601.9,1,0.5
HER34L,HER34L_2A,HER34L_2A_29,2.9,54.8,2,54.8,14.8,14.8,2.491,0,1425.057,0.6647,-0.7,-1.1,947.2041,1.2032,0.4984,0,1425.057,1.5517,-0.7,-0.5,2211.31,0.6656,0.4984,0,1425.1,1.1082,-0.7,-0.8,1579.3,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_30,2.9,54.9,2,54.9,14.9,14.9,2.515,0,1438.787,0.7396,-0.6,-0.8,1064.196,1.1578,0.4984,0,1438.787,1.5688,-0.6,-0.4,2257.154,0.6553,0.4984,0,1438.8,1.1542,-0.6,-0.6,1660.7,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_31,2.9,55,2,55,15,15,2.537,0,1455.536,0.8045,-0.7,-0.9,1170.98,1.1185,0.4984,0,1455.536,1.5845,-0.7,-0.4,2306.338,0.6457,0.4984,0,1455.5,1.1945,-0.7,-0.7,1738.7,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_32,2.9,55.1,2,55.1,15.1,15.1,2.525,0,1448.652,0.721,-0.6,-0.8,1044.442,1.1691,0.4984,0,1448.652,1.5563,-0.6,-0.4,2254.502,0.6629,0.4984,0,1448.7,1.1387,-0.6,-0.6,1649.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_33,2.9,55.2,2,55.2,15.2,15.2,2.533,0,1461.627,0.8196,-0.5,-0.6,1197.931,1.1093,0.4918,0,1461.627,1.5929,-0.5,-0.3,2328.196,0.6407,0.4918,0,1461.6,1.2063,-0.5,-0.5,1763.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_34,2.9,55.3,2,55.3,15.3,15.3,2.519,0,1453.549,0.7511,-0.7,-0.9,1091.689,1.1509,0.4918,0,1453.549,1.5714,-0.7,-0.4,2284.074,0.6537,0.4918,0,1453.5,1.1613,-0.7,-0.7,1687.9,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_35,2.9,55.4,2,55.4,15.4,15.4,2.313,0,1330.84,0.7991,-0.6,-0.8,1063.467,1.1218,0.4918,0,1330.84,1.7037,-0.6,-0.4,2267.389,0.5735,0.4918,0,1330.8,1.2514,-0.6,-0.6,1665.4,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_36,2.9,55.5,2,55.5,15.5,15.5,2.319,0,1334.292,0.8209,-0.6,-0.7,1095.37,1.1085,0.4918,0,1334.292,1.709,-0.6,-0.4,2280.273,0.5703,0.4918,0,1334.3,1.265,-0.6,-0.5,1687.8,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_37,2.9,55.6,2,55.6,15.6,15.6,2.36,4,1357.883,0.7966,-0.6,-0.8,1081.72,1.1233,0.4918,4,1357.883,1.6752,-0.6,-0.4,2274.738,0.5908,0.4918,4,1357.9,1.2359,-0.6,-0.6,1678.2,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_38,2.9,55.7,2,55.7,15.7,15.7,2.399,0,1384.305,0.7721,-0.6,-0.8,1068.827,1.1381,0.4918,0,1384.305,1.6433,-0.6,-0.4,2274.851,0.6101,0.4918,0,1384.3,1.2077,-0.6,-0.6,1671.8,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_39,2.9,55.8,2,55.8,15.8,15.8,2.4,0,1388.889,0.7386,-0.6,-0.8,1025.777,1.1584,0.4918,0,1388.889,1.6294,-0.6,-0.4,2263.1,0.6185,0.4918,0,1388.9,1.184,-0.6,-0.6,1644.4,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_40,2.9,55.9,2,55.9,15.9,15.9,2.416,0,1398.148,0.765,-0.6,-0.8,1069.622,1.1424,0.4918,0,1398.148,1.6311,-0.6,-0.4,2280.511,0.6175,0.4918,0,1398.1,1.1981,-0.6,-0.6,1675.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_41,2.9,56,2,56,16,16,2.52,0,1454.126,0.735,-0.7,-1,1068.827,1.1606,0.4918,0,1454.126,1.5644,-0.7,-0.4,2274.851,0.6579,0.4918,0,1454.1,1.1497,-0.7,-0.7,1671.8,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_42,2.9,56.1,2,56.1,16.1,16.1,2.495,0,1443.866,0.7312,-0.5,-0.7,1055.813,1.1629,0.4918,0,1443.866,1.5756,-0.5,-0.3,2274.991,0.6511,0.4918,0,1443.9,1.1534,-0.5,-0.5,1665.4,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_43,2.9,56.2,2,56.2,16.2,16.2,2.451,0,1418.403,0.759,-0.6,-0.8,1076.513,1.1461,0.4919,0,1418.403,1.6098,-0.6,-0.4,2283.278,0.6305,0.4919,0,1418.4,1.1844,-0.6,-0.6,1679.9,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_44,2.9,56.3,2,56.3,16.3,16.3,2.487,0,1443.413,0.7813,-0.7,-0.9,1127.78,1.1325,0.4919,0,1443.413,1.6,-0.7,-0.4,2309.475,0.6364,0.4919,0,1443.4,1.1907,-0.7,-0.7,1718.6,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_45,2.9,56.4,2,56.4,16.4,16.4,2.584,0,1504.074,0.7367,-0.6,-0.8,1108.121,1.1595,0.4853,0,1504.074,1.5337,-0.6,-0.4,2306.818,0.6765,0.4853,0,1504.1,1.1352,-0.6,-0.6,1707.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_46,2.9,56.5,2,56.5,16.5,16.5,2.598,0,1512.224,0.7404,-0.6,-0.8,1119.603,1.1574,0.4853,0,1512.224,1.5285,-0.6,-0.4,2311.5,0.6797,0.4853,0,1512.2,1.1345,-0.6,-0.6,1715.6,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_47,2.9,56.6,2,56.6,16.6,16.6,2.615,0,1517.702,0.7506,-0.6,-0.8,1139.183,1.1512,0.4853,0,1517.702,1.5248,-0.6,-0.4,2314.172,0.6819,0.4853,0,1517.7,1.1377,-0.6,-0.6,1726.7,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_48,2.9,56.7,2,56.7,16.7,16.7,2.508,0,1464.098,0.7701,-0.7,-0.9,1127.471,1.1393,0.4854,0,1464.098,1.5847,-0.7,-0.4,2320.13,0.6456,0.4854,0,1464.1,1.1774,-0.7,-0.7,1723.8,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_49,2.9,56.8,2,56.8,16.8,16.8,2.415,19,1418.086,0.8596,-0.6,-0.7,1219.034,1.0851,0.4854,19,1418.086,1.6707,-0.6,-0.4,2369.21,0.5935,0.4854,19,1418.1,1.2652,-0.6,-0.5,1794.1,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_50,2.9,56.9,2,56.9,16.9,16.9,2.324,51,1389.121,0.8175,-0.5,-0.6,1135.566,1.1106,0.4791,51,1389.121,1.7046,-0.5,-0.3,2367.907,0.573,0.4791,51,1389.1,1.2611,-0.5,-0.5,1751.7,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_51,2.9,57,2,57,17,17,2.132,55,1263.033,0.8557,-0.6,-0.7,1080.833,1.0874,0.4791,55,1263.033,1.8439,-0.6,-0.3,2328.901,0.4885,0.4791,55,1263,1.3498,-0.6,-0.5,1704.9,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_52,2.9,57.1,2,57.1,17.1,17.1,2.112,61,1258.641,0.9405,-0.6,-0.6,1183.754,1.0361,0.473,61,1258.641,1.8926,-0.6,-0.3,2382.041,0.4591,0.473,61,1258.6,1.4166,-0.6,-0.5,1782.9,0.7,0.5
HER34L,HER34L_2A,HER34L_2A_53,2.9,57.2,2,57.2,17.2,17.2,2.049,72,1228.417,0.933,-0.7,-0.8,1146.072,1.0406,0.473,72,1228.417,1.9357,-0.7,-0.4,2377.895,0.4329,0.473,72,1228.4,1.4344,-0.7,-0.6,1762,0.7,0.5
HER34L,HER34L_2A,HER34L_2A_54,2.9,57.3,2,57.3,17.3,17.3,2.173,71,1318.568,0.8761,-0.6,-0.7,1155.189,1.0751,0.4791,71,1318.568,1.8238,-0.6,-0.3,2404.802,0.5007,0.4791,71,1318.6,1.35,-0.6,-0.5,1780,0.8,0.5
HER34L,HER34L_2A,HER34L_2A_55,2.9,57.4,2,57.4,17.4,17.4,2.371,74,1451.929,0.8129,-0.6,-0.7,1180.293,1.1134,0.473,74,1451.929,1.6756,-0.6,-0.4,2432.804,0.5906,0.473,74,1451.9,1.2443,-0.6,-0.5,1806.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_56,2.9,57.5,2,57.5,17.5,17.5,2.557,73,1565.83,0.7088,-0.6,-0.8,1109.916,1.1765,0.473,73,1565.83,1.5356,-0.6,-0.4,2404.427,0.6754,0.473,73,1565.8,1.1222,-0.6,-0.6,1757.2,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_57,2.9,57.6,2,57.6,17.6,17.6,2.532,71,1555.282,0.7456,-0.5,-0.7,1159.67,1.1542,0.473,71,1555.282,1.5627,-0.5,-0.3,2430.404,0.659,0.473,71,1555.3,1.1542,-0.5,-0.5,1795,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_58,2.9,57.7,2,57.7,17.7,17.7,2.569,69,1568.376,0.7241,-0.5,-0.7,1135.662,1.1672,0.473,69,1568.376,1.5358,-0.5,-0.3,2408.733,0.6753,0.473,69,1568.4,1.13,-0.5,-0.5,1772.2,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_59,2.9,57.8,2,57.8,17.8,17.8,2.586,69,1578.755,0.673,-0.7,-1,1062.552,1.1982,0.473,69,1578.755,1.5074,-0.7,-0.5,2379.775,0.6925,0.473,69,1578.8,1.0902,-0.7,-0.8,1721.2,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_60,2.9,57.9,2,57.9,17.9,17.9,2.637,71,1600.121,0.7784,-0.7,-0.9,1245.569,1.1343,0.473,71,1600.121,1.5263,-0.7,-0.5,2442.279,0.681,0.473,71,1600.1,1.1524,-0.7,-0.7,1843.9,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_61,2.9,58,2,58,18,18,2.648,72,1621.556,0.6905,-0.5,-0.7,1119.673,1.1876,0.473,72,1621.556,1.4852,-0.5,-0.3,2408.311,0.7059,0.473,72,1621.6,1.0879,-0.5,-0.5,1764,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_62,2.9,58.1,2,58.1,18.1,18.1,2.6,76,1601.972,0.7579,-0.6,-0.8,1214.208,1.1467,0.473,76,1601.972,1.5348,-0.6,-0.4,2458.758,0.6759,0.473,76,1602,1.1464,-0.6,-0.6,1836.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_63,2.9,58.2,2,58.2,18.2,18.2,2.548,81,1574.784,0.7113,-0.7,-1,1120.206,1.1749,0.4671,81,1574.784,1.541,-0.7,-0.5,2426.717,0.6721,0.4671,81,1574.8,1.1262,-0.7,-0.7,1773.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_64,2.9,58.3,2,58.3,18.3,18.3,2.492,82,1540.173,0.7798,-0.6,-0.8,1200.967,1.1335,0.4731,82,1540.173,1.5968,-0.6,-0.4,2459.348,0.6383,0.4731,82,1540.2,1.1883,-0.6,-0.6,1830.2,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_65,2.9,58.4,2,58.4,18.4,18.4,2.516,80,1550.216,0.7441,-0.6,-0.8,1153.486,1.1551,0.4731,80,1550.216,1.5701,-0.6,-0.4,2433.947,0.6545,0.4731,80,1550.2,1.1571,-0.6,-0.6,1793.7,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_66,2.9,58.5,2,58.5,18.5,18.5,2.529,82,1553.44,0.7387,-0.7,-0.9,1147.509,1.1584,0.4731,82,1553.44,1.5614,-0.7,-0.4,2425.49,0.6598,0.4731,82,1553.4,1.1501,-0.7,-0.7,1786.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_67,2.9,58.6,2,58.6,18.6,18.6,2.59,83,1586.038,0.7244,-0.7,-1,1148.848,1.1671,0.4731,83,1586.038,1.5258,-0.7,-0.5,2420.021,0.6813,0.4731,83,1586,1.1251,-0.7,-0.7,1784.4,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_68,2.9,58.7,2,58.7,18.7,18.7,2.602,85,1588.523,0.7859,-0.6,-0.8,1248.421,1.1298,0.4731,85,1588.523,1.5456,-0.6,-0.4,2455.183,0.6693,0.4731,85,1588.5,1.1658,-0.6,-0.6,1851.8,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_69,2.9,58.8,2,58.8,18.8,18.8,2.563,87,1559.951,0.81,-0.6,-0.7,1263.551,1.1152,0.4731,87,1559.951,1.5742,-0.6,-0.4,2455.729,0.652,0.4731,87,1560,1.1921,-0.6,-0.6,1859.6,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_70,2.9,58.9,2,58.9,18.9,18.9,2.552,84,1557.998,0.746,-0.6,-0.8,1162.242,1.1539,0.4671,84,1557.998,1.5529,-0.6,-0.4,2419.484,0.6649,0.4671,84,1558,1.1495,-0.6,-0.6,1790.9,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_71,2.9,59,2,59,19,19,2.541,87,1541.869,0.7678,-0.5,-0.7,1183.877,1.1407,0.4671,87,1541.869,1.5673,-0.5,-0.3,2416.542,0.6562,0.4671,87,1541.9,1.1676,-0.5,-0.5,1800.2,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_72,2.9,59.1,2,59.1,19.1,19.1,2.543,91,1547.778,0.8026,-0.5,-0.6,1242.251,1.1196,0.4671,91,1547.778,1.5808,-0.5,-0.3,2446.711,0.648,0.4671,91,1547.8,1.1917,-0.5,-0.5,1844.5,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_73,2.9,59.2,2,59.2,19.2,19.2,2.543,89,1543.083,0.7903,-0.7,-0.9,1219.544,1.1271,0.4671,89,1543.083,1.5756,-0.7,-0.4,2431.339,0.6511,0.4671,89,1543.1,1.183,-0.7,-0.7,1825.4,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_74,2.9,59.3,2,59.3,19.3,19.3,2.522,0,1434.585,0.8155,-0.5,-0.6,1169.845,1.1118,0.4658,0,1434.585,1.5966,-0.5,-0.3,2290.399,0.6384,0.4658,0,1434.6,1.2061,-0.5,-0.5,1730.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_75,2.9,59.4,2,59.4,19.4,19.4,2.586,0,1483.649,0.7938,-0.6,-0.8,1177.68,1.125,0.4599,0,1483.649,1.5564,-0.6,-0.4,2309.166,0.6628,0.4599,0,1483.6,1.1751,-0.6,-0.6,1743.4,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_76,2.9,59.5,2,59.5,19.5,19.5,2.607,0,1491.419,0.7664,-0.7,-0.9,1143.067,1.1416,0.4658,0,1491.419,1.5351,-0.7,-0.5,2289.446,0.6757,0.4658,0,1491.4,1.1508,-0.7,-0.7,1716.3,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_77,2.9,59.6,2,59.6,19.6,19.6,2.556,0,1466.437,0.7448,-0.6,-0.8,1092.227,1.1547,0.4657,0,1466.437,1.5505,-0.6,-0.4,2273.731,0.6664,0.4657,0,1466.4,1.1477,-0.6,-0.6,1683,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_78,2.9,59.7,2,59.7,19.7,19.7,2.536,0,1450.801,0.84,-0.5,-0.6,1218.66,1.097,0.4599,0,1450.801,1.6002,-0.5,-0.3,2321.5,0.6363,0.4599,0,1450.8,1.2201,-0.5,-0.5,1770.1,0.9,0.5
HER34L,HER34L_2A,HER34L_2A_79,2.9,59.8,2,59.8,19.8,19.8,2.541,0,1445.393,0.8124,-0.6,-0.7,1174.268,1.1137,0.4655,0,1445.393,1.5859,-0.6,-0.4,2292.273,0.6449,0.4655,0,1445.4,1.1992,-0.6,-0.6,1733.3,0.9,0.5
