depth	min	max	median	mean
70.2	434.5	893.69	644.64	652.28
70.3	436.01	894.54	645.83	653.3
70.4	436.95	895.51	646.67	654.32
70.5	438.22	896.28	647.62	655.34
70.6	439.06	897.82	648.55	656.36
70.7	440.38	898.66	649.68	657.38
70.8	441.65	899.41	650.55	658.4
70.9	442.8	901.13	651.62	659.42
71	444.25	902.1	652.68	660.44
71.1	444.88	903.1	653.81	661.47
71.2	446.24	904.41	654.67	662.49
71.3	447.16	905.52	655.72	663.51
71.4	448.81	906.64	656.75	664.53
71.5	449.78	907.47	657.96	665.55
71.6	451.02	908.36	659.15	666.57
71.7	453.22	908.98	660.32	667.59
71.8	454.56	910.11	661.36	668.61
71.9	455.46	911.03	662.31	669.63
72	456.32	912.14	663.21	670.65
72.1	457.7	912.85	664.23	671.67
72.2	458.53	913.99	665.11	672.69
72.3	459.83	914.67	666.16	673.71
72.4	460.84	915.58	667.24	674.73
72.5	461.59	916.4	668.35	675.75
72.6	462.7	917.17	669.51	676.77
72.7	463.63	918.08	670.58	677.79
72.8	464.13	918.99	671.77	678.81
72.9	465.04	920.14	673.18	679.83
73	465.75	920.82	674.22	680.86
73.1	466.57	921.43	675.3	681.88
73.2	467.15	921.98	676.1	682.9
73.3	468.25	922.85	677.06	683.92
73.4	468.68	924.06	678.11	684.94
73.5	469.49	924.68	678.9	685.96
73.6	470.35	925.61	680.13	686.98
73.7	470.67	926.4	680.93	688
73.8	471.09	927.28	682.1	689.02
73.9	472.62	928.34	683.27	690.04
74	474.28	929.52	684.35	691.06
74.1	474.82	930.24	685.62	692.08
74.2	475.48	931.01	686.68	693.1
74.3	476.03	932.67	687.73	694.12
74.4	476.3	934.03	688.94	695.14
74.5	477.4	935.7	690.1	696.16
74.6	478.65	936.84	691.04	697.18
74.7	480.16	938.33	691.8	698.2
74.8	480.62	939.65	692.89	699.22
74.9	480.79	940.9	693.9	700.25
75	481.16	941.7	694.83	701.27
75.1	481.92	942.88	696.14	702.29
75.2	482.25	944.08	697.33	703.31
75.3	483.01	945.38	698.68	704.33
75.4	483.7	946.43	700.19	705.35
75.5	484.51	948.09	700.98	706.37
75.6	485.27	949.7	701.95	707.39
75.7	486.28	951.53	703.01	708.41
75.8	486.96	952.45	703.96	709.43
75.9	487.56	953.48	705.42	710.45
76	488.18	954.81	706.45	711.47
76.1	489.09	955.66	707.54	712.49
76.2	489.75	956.15	708.5	713.51
76.3	490.33	957.12	709.44	714.53
76.4	491.28	958.9	710.36	715.55
76.5	492.08	960.51	711.29	716.57
76.6	493.01	961.19	712.3	717.59
76.7	493.85	962.07	713.26	718.61
76.8	494.74	963.88	714.54	719.64
76.9	495.59	965.46	715.35	720.66
77	495.89	966.5	716.34	721.68
77.1	496.41	968.34	717.45	722.7
77.2	497.2	969.98	718.29	723.72
77.3	497.91	970.64	719.35	724.74
77.4	499.36	971.55	720.42	725.76
77.5	500.3	973.65	721.48	726.78
77.6	500.75	976.34	722.33	727.8
77.7	501.37	978.14	723.25	728.82
77.8	502.21	979.77	724.36	729.84
77.9	502.54	980.61	725.35	730.86
78	502.82	981.97	726.2	731.88
78.1	503.19	983.38	727.32	732.9
78.2	504.03	985.41	728.24	733.92
78.3	504.63	987.19	729.29	734.94
78.4	504.97	988.28	730.57	735.96
78.5	505.31	989.54	731.26	736.98
78.6	505.77	991.43	732.08	738
78.7	506.37	992.67	732.8	739.03
78.8	506.98	994.9	733.57	740.05
78.9	508.07	996.13	734.73	741.07
79	508.56	998.36	735.81	742.09
79.1	508.98	1000.31	736.46	743.11
79.2	509.64	1002.34	737.6	744.13
79.3	510.26	1004.64	738.67	745.15
79.4	510.71	1005.64	739.84	746.17
79.5	511.22	1007.11	740.97	747.19
79.6	512.05	1008.96	741.85	748.21
79.7	512.55	1010.76	742.86	749.23
79.8	512.83	1011.89	743.91	750.25
79.9	513.5	1013.29	745	751.27
80	514.61	1014.47	745.98	752.29
80.1	515.73	1014.89	746.89	753.28
80.2	517.3	1015.37	747.77	754.27
80.3	518.03	1015.85	749.11	755.26
80.4	519.57	1016.57	750.51	756.24
80.5	520.65	1017.53	751.46	757.23
80.6	522.05	1018.36	752.38	758.22
80.7	523.02	1019.74	753.47	759.21
80.8	524.3	1020.75	754.17	760.2
80.9	526.06	1021.49	755.23	761.18
81	528.05	1022.26	756.14	762.17
81.1	529.67	1022.35	757.12	763.16
81.2	531.35	1022.69	758.1	764.15
81.3	532.76	1023.28	759.01	765.13
81.4	533.64	1023.66	759.77	766.12
81.5	534.5	1024.06	760.85	767.11
81.6	535.66	1024.92	761.68	768.1
81.7	537.22	1026	762.63	769.09
81.8	538.56	1027	763.66	770.07
81.9	539.52	1027.71	764.82	771.06
82	540.63	1028.79	765.87	772.05
82.1	541.56	1029.16	767.01	773.04
82.2	542.37	1029.83	768.3	774.03
82.3	543.12	1030.48	769.41	775.01
82.4	544.08	1031.28	770.19	776
82.5	545.26	1032.25	771.25	776.99
82.6	546.72	1032.81	772.1	777.98
82.7	547.89	1033.58	773.07	778.96
82.8	548.56	1034.11	774.05	779.95
82.9	549.51	1034.75	775.11	780.94
83	550	1035.97	776.26	781.93
83.1	550.69	1036.84	777.44	782.92
83.2	551.11	1037.51	778.48	783.9
83.3	551.52	1038.76	779.66	784.89
83.4	552.09	1039.87	780.72	785.88
83.5	552.44	1040.66	781.81	786.87
83.6	553	1041.39	782.77	787.86
83.7	554.07	1042.53	784.08	788.84
83.8	554.39	1043.26	785.27	789.83
83.9	554.76	1043.84	786.61	790.82
84	556.1	1044.16	787.66	791.81
84.1	556.98	1044.66	788.84	792.79
84.2	557.75	1044.88	790.04	793.78
84.3	558.52	1045.38	790.81	794.77
84.4	559.6	1046.5	791.78	795.76
84.5	560.82	1047.53	793.02	796.75
84.6	561.86	1048.58	794.07	797.73
84.7	563.02	1049.41	795.16	798.72
84.8	564.18	1050.01	796.02	799.71
84.9	565.07	1050.61	796.81	800.7
85	565.86	1051.81	797.95	801.69
85.1	566.77	1053.48	798.97	802.67
85.2	567.31	1054.64	800.01	803.66
85.3	568.28	1055.69	800.99	804.65
85.4	569.08	1057.23	802.18	805.64
85.5	569.73	1058.19	803.12	806.62
85.6	570.38	1059.23	804.1	807.61
85.7	571.03	1059.67	805.08	808.6
85.8	571.68	1060.3	805.75	809.59
85.9	572.48	1061.39	806.57	810.58
86	573.29	1062.28	807.45	811.56
86.1	573.68	1063.31	808.37	812.55
86.2	574.36	1064.68	809.25	813.54
86.3	575.45	1065.75	810.11	814.53
86.4	576.74	1066.29	811.02	815.52
86.5	577.38	1066.6	812.08	816.5
86.6	578.61	1068.06	812.95	817.49
86.7	579.9	1069.39	813.62	818.48
86.8	580.68	1071.17	814.41	819.47
86.9	581.37	1072.26	815.52	820.45
87	582.05	1073.11	816.88	821.44
87.1	582.84	1074.35	818.13	822.43
87.2	583.81	1076.65	819.14	823.42
87.3	584.31	1078.38	820	824.41
87.4	584.84	1079.7	821.02	825.39
87.5	585.47	1080.99	822.29	826.38
87.6	586.16	1082.05	823.17	827.37
87.7	586.82	1082.6	824.01	828.36
87.8	587.24	1083.06	824.99	829.35
87.9	587.55	1084.13	825.72	830.33
88	587.91	1084.78	826.84	831.32
88.1	588.26	1085.44	828.02	832.31
88.2	588.57	1086.87	829.24	833.3
88.3	588.72	1088.73	830.42	834.28
88.4	589.23	1090.78	831.59	835.27
88.5	590.1	1092.12	832.45	836.26
88.6	590.92	1092.49	833.25	837.25
88.7	591.84	1093.39	833.72	838.24
88.8	592.88	1094.02	835.02	839.22
88.9	593.7	1095.84	836.06	840.21
89	594.44	1098.25	836.87	841.2
89.1	595.4	1100.07	837.96	842.19
89.2	596.1	1100.5	838.73	843.18
89.3	596.57	1101.31	840.15	844.16
89.4	597.36	1103.42	841.35	845.15
89.5	598.14	1105.14	842.3	846.14
89.6	598.78	1106.24	843.22	847.13
89.7	599.55	1107.03	844.25	848.11
89.8	600.26	1108.26	845.28	849.1
89.9	601.01	1109.02	846.25	850.09
90	601.56	1111.53	847.33	851.08
90.1	602.52	1112.14	848.12	852.07
90.2	603.74	1112.73	849.06	853.07
90.3	605.51	1113.16	850.24	854.06
90.4	606.73	1113.77	851	855.06
90.5	608.27	1114.32	852.09	856.05
90.6	610.28	1114.85	853.43	857.04
90.7	611.52	1115.43	854.3	858.04
90.8	612.83	1116.03	855.28	859.03
90.9	614.15	1116.72	856.14	860.03
91	615.26	1117.42	857.05	861.02
91.1	616.37	1118.43	858.13	862.02
91.2	617.94	1119.38	859.21	863.01
91.3	618.91	1120.55	860.22	864
91.4	620.27	1121.33	861.15	865
91.5	621.69	1121.97	862.34	865.99
91.6	623.03	1122.54	863.16	866.99
91.7	624.17	1122.95	864.35	867.98
91.8	625.2	1123.64	865.58	868.98
91.9	626.64	1124.39	866.71	869.97
92	627.65	1124.92	867.76	870.97
92.1	628.69	1125.71	868.7	871.96
92.2	629.64	1126.42	870.27	872.95
92.3	630.84	1126.99	871.4	873.95
92.4	631.57	1127.67	872.52	874.94
92.5	632.47	1128.5	873.91	875.94
92.6	633.53	1129.26	874.84	876.93
92.7	634.4	1130.14	875.64	877.93
92.8	635.8	1130.72	876.61	878.92
92.9	636.64	1131.47	877.59	879.91
93	637.41	1132.49	878.47	880.91
93.1	638.75	1133.74	879.58	881.9
93.2	639.59	1134.19	880.65	882.9
93.3	640.58	1134.83	881.8	883.89
93.4	641.48	1136.49	882.71	884.89
93.5	642.37	1136.87	883.68	885.88
93.6	643.12	1137.73	884.77	886.87
93.7	644.36	1138.5	885.77	887.87
93.8	645.68	1138.93	887	888.86
93.9	647.11	1139.17	887.96	889.86
94	648.2	1139.9	889.06	890.85
94.1	649.84	1140.73	889.96	891.85
94.2	650.61	1141.71	891.02	892.84
94.3	651.27	1142.88	892.43	893.83
94.4	652.12	1144.12	893.45	894.83
94.5	653	1145.03	894.32	895.82
94.6	653.67	1145.99	894.99	896.82
94.7	654.46	1146.79	896.07	897.81
94.8	655.24	1147.27	897.35	898.81
94.9	655.93	1147.74	898.5	899.8
95	656.51	1148.34	899.41	900.8
95.1	656.92	1148.99	900.5	901.79
95.2	657.68	1149.36	901.85	902.78
95.3	659.11	1149.74	902.91	903.78
95.4	659.62	1150.19	903.95	904.77
95.5	660.13	1150.72	905.12	905.77
95.6	660.77	1152.62	906.14	906.76
95.7	661.38	1153.76	907.6	907.76
95.8	662.23	1155.41	908.62	908.75
95.9	663.09	1156.68	909.91	909.74
96	663.95	1157.11	911.36	910.74
96.1	664.81	1157.91	912.65	911.73
96.2	665.37	1158.84	913.75	912.73
96.3	665.87	1159.51	914.74	913.72
96.4	666.55	1160.62	915.71	914.72
96.5	667.01	1161.69	916.59	915.71
96.6	667.32	1162.76	917.51	916.7
96.7	667.6	1163.72	918.54	917.7
96.8	668.45	1164.92	919.64	918.69
96.9	668.9	1166.05	920.57	919.69
97	670.07	1166.67	921.59	920.68
97.1	670.19	1168.34	922.7	921.68
97.2	670.31	1169.63	923.78	922.67
97.3	670.49	1170.87	924.83	923.66
97.4	670.71	1172.05	925.62	924.66
97.5	671.41	1172.61	926.69	925.65
97.6	671.71	1173.45	927.35	926.65
97.7	672.27	1174.65	928.34	927.64
97.8	672.6	1175.71	929.13	928.64
97.9	672.98	1176.55	930.09	929.63
98	673.76	1177.84	931.32	930.63
98.1	674.43	1179.06	932.4	931.62
98.2	675	1180.78	933.4	932.61
98.3	675.86	1181.94	934.25	933.61
98.4	676.95	1182.89	935.28	934.6
98.5	677.52	1184.46	936.56	935.6
98.6	678.01	1186.15	937.53	936.59
98.7	678.87	1187.67	938.48	937.59
98.8	680.01	1188.72	939.05	938.58
98.9	680.55	1189.25	940.42	939.57
99	681.09	1190.92	941.68	940.57
99.1	681.69	1192.42	942.66	941.56
99.2	682.19	1194.33	943.55	942.56
99.3	682.57	1196.17	944.56	943.55
99.4	683.19	1197.94	945.23	944.55
99.5	684.51	1199	946.3	945.54
99.6	685.44	1200.18	947.58	946.53
99.7	686.1	1201.57	948.66	947.53
99.8	687.08	1203	949.65	948.52
99.9	687.56	1205.48	950.69	949.52
100	688.1	1207.56	952.09	950.51
100.1	690.4	1208.28	953.05	951.55
100.2	691.76	1208.86	953.89	952.59
100.3	693.36	1209.46	954.98	953.63
100.4	694.53	1209.87	956.37	954.68
100.5	695.71	1210.75	957.74	955.72
100.6	696.86	1211.38	959.07	956.76
100.7	699.2	1211.61	960.07	957.8
100.8	701.68	1212.38	961.4	958.84
100.9	703	1213.19	962.55	959.88
101	703.96	1213.7	963.69	960.92
101.1	704.49	1214.37	964.77	961.96
101.2	705.87	1215.12	966.42	963
101.3	707.22	1216.13	967.22	964.04
101.4	708.53	1216.84	968.14	965.09
101.5	710.85	1217.79	969.22	966.13
101.6	711.87	1218.13	970.21	967.17
101.7	712.87	1218.5	971.41	968.21
101.8	714.19	1219.07	972.28	969.25
101.9	714.77	1219.54	973.55	970.29
102	715.58	1220.06	974.27	971.33
102.1	716.59	1220.76	975.24	972.37
102.2	717.75	1221.37	976.01	973.41
102.3	719.01	1222.08	977.11	974.45
102.4	720.48	1222.6	978.35	975.49
102.5	722.35	1223.23	979.67	976.54
102.6	724.04	1223.96	980.78	977.58
102.7	724.84	1224.56	981.65	978.62
102.8	726.07	1225.09	982.69	979.66
102.9	727.88	1225.67	984.09	980.7
103	729.05	1226.27	984.89	981.74
103.1	730.08	1227.48	985.95	982.78
103.2	730.77	1228.28	987.07	983.82
103.3	731.26	1228.67	987.89	984.86
103.4	732.22	1229.13	988.95	985.9
103.5	733.04	1229.71	990.07	986.94
103.6	734.02	1230.33	991.08	987.99
103.7	735.01	1231.06	992.05	989.03
103.8	736.09	1231.45	993.13	990.07
103.9	736.79	1231.96	994.24	991.11
104	737.7	1232.53	995.22	992.15
104.1	738.28	1233.22	996.4	993.19
104.2	739.34	1234.3	997.32	994.23
104.3	740.32	1234.63	998.23	995.27
104.4	741.74	1235.67	999.66	996.31
104.5	742.46	1236.64	1000.66	997.35
104.6	742.88	1237.5	1001.82	998.4
104.7	744.4	1238.13	1002.92	999.44
104.8	745.68	1238.8	1004	1000.48
104.9	746.46	1239.89	1004.84	1001.52
105	747.04	1240.61	1005.98	1002.56
105.1	748.38	1241.52	1007.04	1003.6
105.2	749.15	1242.05	1008.1	1004.64
105.3	749.79	1243.26	1009.22	1005.68
105.4	750.89	1244.34	1010.43	1006.72
105.5	752.26	1245.61	1011.45	1007.76
105.6	752.9	1246.33	1012.53	1008.8
105.7	753.72	1247.13	1013.75	1009.85
105.8	754.15	1247.76	1014.84	1010.89
105.9	754.56	1248.58	1015.82	1011.93
106	755.51	1249.64	1016.83	1012.97
106.1	756.23	1250.54	1017.97	1014.01
106.2	757.28	1251.57	1019.15	1015.05
106.3	758.23	1252.37	1020.36	1016.09
106.4	759.53	1253.8	1021.54	1017.13
106.5	760.76	1254.56	1022.41	1018.17
106.6	761.91	1255.59	1023.66	1019.21
106.7	762.62	1257.33	1024.97	1020.26
106.8	763.1	1258.64	1026.24	1021.3
106.9	763.5	1259.94	1027.43	1022.34
107	764.53	1260.42	1028.67	1023.38
107.1	765.19	1262.14	1029.95	1024.42
107.2	766.14	1263.01	1031.14	1025.46
107.3	766.88	1263.96	1032.08	1026.5
107.4	767.18	1265.38	1033.05	1027.54
107.5	767.53	1266.91	1034.23	1028.58
107.6	768	1268.12	1035.49	1029.62
107.7	768.72	1269.21	1036.54	1030.66
107.8	769.72	1269.82	1037.73	1031.71
107.9	770.57	1270.63	1039.01	1032.75
108	771.15	1271.98	1039.8	1033.79
108.1	771.79	1273.52	1040.73	1034.83
108.2	772.19	1274.62	1041.83	1035.87
108.3	772.76	1275.47	1042.97	1036.91
108.4	773.29	1277.29	1043.77	1037.95
108.5	773.82	1279.6	1044.64	1038.99
108.6	774.81	1280.5	1045.7	1040.03
108.7	775.58	1281.66	1046.55	1041.07
108.8	776.72	1282.98	1047.19	1042.11
108.9	777.52	1284.47	1048.11	1043.16
109	777.98	1286.15	1049.12	1044.2
109.1	778.34	1287.18	1050.03	1045.24
109.2	778.65	1288.19	1050.82	1046.28
109.3	778.97	1289.07	1051.86	1047.32
109.4	779.07	1290.29	1052.79	1048.36
109.5	779.13	1292.11	1053.7	1049.4
109.6	779.2	1293.68	1055	1050.44
109.7	779.26	1294.37	1056.19	1051.48
109.8	779.34	1296.24	1057.21	1052.52
109.9	780.35	1296.98	1058.32	1053.57
110	781.55	1298.74	1059.44	1054.61
110.1	783.23	1299.08	1060.4	1055.62
110.2	784.32	1299.54	1061.04	1056.63
110.3	785.86	1299.91	1062.17	1057.64
110.4	787.08	1300.35	1063.17	1058.65
110.5	789.43	1300.63	1063.97	1059.66
110.6	790.71	1300.9	1064.92	1060.67
110.7	791.99	1301.31	1066.2	1061.68
110.8	792.77	1302	1067.2	1062.7
110.9	794.47	1302.43	1067.98	1063.71
111	795.34	1303.01	1068.93	1064.72
111.1	796.95	1303.34	1070.22	1065.73
111.2	800.58	1303.61	1071.25	1066.74
111.3	802.1	1304.04	1072.26	1067.75
111.4	804.05	1304.69	1073.37	1068.76
111.5	805.07	1305.2	1074.48	1069.77
111.6	806.03	1306.11	1075.44	1070.79
111.7	808.22	1306.75	1076.61	1071.8
111.8	809.15	1307.45	1077.62	1072.81
111.9	811.34	1308.26	1078.91	1073.82
112	813.25	1308.58	1079.99	1074.83
112.1	814.78	1309.36	1080.95	1075.84
112.2	816.56	1309.78	1081.88	1076.85
112.3	818.32	1310.9	1082.81	1077.86
112.4	819.71	1311.11	1084.09	1078.88
112.5	820.86	1311.64	1085.29	1079.89
112.6	821.74	1312.23	1086.16	1080.9
112.7	822.56	1313.09	1087.12	1081.91
112.8	823.75	1313.69	1088.13	1082.92
112.9	825.42	1314.38	1089.24	1083.93
113	827.43	1315.53	1089.97	1084.94
113.1	829.02	1316.52	1090.88	1085.95
113.2	831.29	1316.91	1092.32	1086.97
113.3	833.06	1317.56	1093.49	1087.98
113.4	833.92	1318.2	1094.7	1088.99
113.5	834.88	1318.63	1095.69	1090
113.6	836.34	1319.22	1096.86	1091.01
113.7	837.81	1319.87	1098.12	1092.02
113.8	840.14	1320.31	1099.13	1093.03
113.9	841.68	1321.03	1100.16	1094.04
114	843.43	1321.74	1101.39	1095.06
114.1	844.65	1322.1	1102.46	1096.07
114.2	846.28	1322.44	1103.52	1097.08
114.3	847.19	1322.97	1104.86	1098.09
114.4	848.26	1323.48	1106	1099.1
114.5	848.91	1324.02	1106.81	1100.11
114.6	849.3	1324.88	1108.07	1101.12
114.7	849.96	1325.79	1109.01	1102.13
114.8	851.04	1326.27	1110.06	1103.15
114.9	851.87	1326.78	1111.26	1104.16
115	853.5	1327.17	1112.15	1105.17
115.1	854.45	1327.91	1113.12	1106.18
115.2	855.24	1328.34	1114.25	1107.19
115.3	856.01	1328.87	1115.47	1108.2
115.4	857.12	1329.76	1116.53	1109.21
115.5	858.29	1331.23	1117.6	1110.22
115.6	859.31	1332.1	1118.93	1111.24
115.7	860.42	1333.31	1119.98	1112.25
115.8	862.04	1334.22	1121.19	1113.26
115.9	862.58	1335.39	1122.22	1114.27
116	863.15	1336.2	1123.45	1115.28
116.1	864.11	1337.27	1124.61	1116.29
116.2	865.18	1338.24	1125.7	1117.3
116.3	866.26	1338.74	1126.82	1118.31
116.4	867.33	1339.24	1127.81	1119.33
116.5	867.82	1340	1128.99	1120.34
116.6	868.25	1340.98	1129.92	1121.35
116.7	868.67	1342.18	1131.23	1122.36
116.8	869.39	1343.06	1132.44	1123.37
116.9	870.47	1343.97	1133.13	1124.38
117	871.07	1345.36	1134.04	1125.39
117.1	871.99	1346.1	1135.48	1126.4
117.2	872.46	1346.71	1136.69	1127.42
117.3	873.38	1347.41	1137.61	1128.43
117.4	874.08	1348.41	1138.32	1129.44
117.5	875.04	1349.54	1139.19	1130.45
117.6	876.37	1350.66	1139.98	1131.46
117.7	877.57	1351.9	1140.77	1132.47
117.8	878.2	1352.8	1141.72	1133.48
117.9	879.24	1353.49	1142.65	1134.49
118	879.98	1354.81	1143.68	1135.51
118.1	880.96	1355.95	1144.59	1136.52
118.2	882.03	1356.97	1145.66	1137.53
118.3	882.76	1357.51	1146.6	1138.54
118.4	883.28	1358.42	1147.6	1139.55
118.5	884.24	1358.89	1148.61	1140.56
118.6	885.56	1359.65	1149.6	1141.57
118.7	886.07	1360.19	1150.69	1142.58
118.8	886.9	1360.79	1151.7	1143.6
118.9	887.39	1362.3	1152.46	1144.61
119	888	1363.48	1153.34	1145.62
119.1	888.99	1364.78	1154.39	1146.63
119.2	890.32	1365.24	1155.25	1147.64
119.3	891.1	1366.38	1155.96	1148.65
119.4	891.94	1367.43	1156.91	1149.66
119.5	892.76	1367.76	1157.92	1150.67
119.6	893.23	1368.66	1159.34	1151.69
119.7	894.41	1369.9	1160.48	1152.7
119.8	895.37	1371.34	1161.74	1153.71
119.9	895.89	1372.08	1162.71	1154.72
120	896.67	1373.25	1163.63	1155.73
120.1	898.4	1373.61	1164.78	1156.73
120.2	900.44	1374.12	1165.57	1157.73
120.3	902.74	1374.63	1166.55	1158.73
120.4	904.59	1375.08	1167.88	1159.73
120.5	905.93	1375.46	1168.86	1160.73
120.6	907.28	1376.07	1169.71	1161.74
120.7	907.97	1376.71	1171.03	1162.74
120.8	909.88	1377.05	1172.27	1163.74
120.9	911.17	1378.07	1173.13	1164.74
121	912.69	1378.4	1174.12	1165.74
121.1	914.42	1378.82	1175.11	1166.74
121.2	916.81	1379.11	1176.34	1167.74
121.3	918.95	1379.65	1177.35	1168.74
121.4	920.48	1380.57	1178.31	1169.74
121.5	921.21	1381.34	1179.44	1170.74
121.6	922.26	1382.08	1180.23	1171.75
121.7	924.39	1382.71	1181.11	1172.75
121.8	925.67	1383.04	1182	1173.75
121.9	926.73	1383.65	1182.94	1174.75
122	927.72	1384.43	1183.69	1175.75
122.1	928.54	1385.7	1184.74	1176.75
122.2	930.58	1386.3	1185.71	1177.75
122.3	932.37	1386.71	1186.85	1178.75
122.4	934.31	1387.14	1187.91	1179.75
122.5	935.66	1388.23	1188.95	1180.75
122.6	936.72	1388.94	1190.12	1181.75
122.7	938.07	1389.46	1191.04	1182.76
122.8	938.86	1389.98	1191.99	1183.76
122.9	940.11	1390.62	1192.92	1184.76
123	941.88	1391.71	1193.81	1185.76
123.1	943.26	1392.09	1194.84	1186.76
123.2	944.29	1392.39	1195.89	1187.76
123.3	945.12	1392.68	1196.93	1188.76
123.4	946.63	1393.09	1198.13	1189.76
123.5	947.88	1393.5	1199.1	1190.76
123.6	948.84	1393.97	1199.93	1191.76
123.7	949.85	1394.82	1200.8	1192.77
123.8	951.32	1395.4	1201.7	1193.77
123.9	952.7	1395.97	1202.82	1194.77
124	953.5	1396.76	1203.98	1195.77
124.1	954.67	1397	1204.93	1196.77
124.2	955.89	1397.79	1205.96	1197.77
124.3	956.72	1398.65	1206.83	1198.77
124.4	957.84	1399.56	1207.67	1199.77
124.5	958.9	1400.67	1209.07	1200.77
124.6	960.53	1401.72	1210.34	1201.77
124.7	961.55	1402.56	1211.37	1202.77
124.8	962.6	1403.28	1212.41	1203.78
124.9	963.5	1403.83	1213.27	1204.78
125	964.79	1404.66	1214.49	1205.78
125.1	965.72	1405.18	1215.66	1206.78
125.2	966.3	1405.64	1216.8	1207.78
125.3	967.03	1406.45	1217.82	1208.78
125.4	967.84	1406.99	1219.33	1209.78
125.5	968.8	1407.85	1220.27	1210.78
125.6	970.2	1408.67	1221.23	1211.78
125.7	972.63	1409.37	1222.22	1212.78
125.8	973.86	1410.18	1223.29	1213.79
125.9	974.72	1410.97	1224.39	1214.79
126	975.29	1411.96	1225.29	1215.79
126.1	975.8	1412.35	1226.28	1216.79
126.2	976.46	1412.74	1227.46	1217.79
126.3	977.34	1413.62	1228.58	1218.79
126.4	978.67	1414.19	1229.62	1219.79
126.5	979.48	1414.54	1230.88	1220.79
126.6	980.57	1415.19	1231.88	1221.79
126.7	981.21	1415.73	1232.81	1222.79
126.8	982.28	1416.7	1234.03	1223.79
126.9	983.39	1417.39	1235.13	1224.8
127	984.68	1417.94	1235.9	1225.8
127.1	985.27	1418.68	1237.1	1226.8
127.2	986.33	1419.49	1238.32	1227.8
127.3	987.77	1420.04	1239.22	1228.8
127.4	988.29	1420.79	1240.15	1229.8
127.5	989.66	1421.67	1240.99	1230.8
127.6	990.46	1422.65	1241.94	1231.8
127.7	991.09	1423.62	1243.12	1232.8
127.8	991.49	1424.23	1244.06	1233.8
127.9	992.48	1425.16	1244.89	1234.81
128	993.17	1426.12	1245.7	1235.81
128.1	993.67	1426.79	1246.65	1236.81
128.2	993.94	1427.59	1247.64	1237.81
128.3	994.33	1428.69	1248.63	1238.81
128.4	995.06	1429.37	1249.69	1239.81
128.5	995.44	1430.16	1250.46	1240.81
128.6	995.9	1431.25	1251.55	1241.81
128.7	997.05	1433.06	1252.47	1242.81
128.8	997.33	1433.8	1253.67	1243.81
128.9	998.19	1434.24	1254.86	1244.82
129	999.33	1436.07	1255.7	1245.82
129.1	999.82	1437.21	1256.7	1246.82
129.2	1000.26	1438.03	1257.73	1247.82
129.3	1000.97	1439.12	1258.85	1248.82
129.4	1001.79	1439.97	1259.94	1249.82
129.5	1003.07	1441.19	1261.24	1250.82
129.6	1003.39	1442.84	1262.46	1251.82
129.7	1003.71	1443.54	1263.7	1252.82
129.8	1003.95	1444.48	1264.74	1253.82
129.9	1004.58	1446.17	1265.83	1254.82
130	1005.08	1447.93	1267.15	1255.83
130.1	1007.58	1448.35	1268.08	1256.83
130.2	1010.5	1448.79	1269.09	1257.83
130.3	1012.87	1449.17	1270.2	1258.83
130.4	1015.61	1449.48	1271.21	1259.83
130.5	1016.55	1449.68	1272.2	1260.84
130.6	1018.69	1449.82	1273.26	1261.84
130.7	1021.03	1450.06	1274.1	1262.84
130.8	1022.5	1450.19	1275.03	1263.84
130.9	1024.81	1450.37	1275.69	1264.84
131	1026.96	1450.83	1276.54	1265.85
131.1	1028.72	1451.42	1277.51	1266.85
131.2	1030.67	1451.89	1278.36	1267.85
131.3	1032.36	1452.15	1279.21	1268.85
131.4	1033.72	1452.55	1280.39	1269.85
131.5	1035.77	1452.76	1281.34	1270.86
131.6	1038	1452.93	1282.4	1271.86
131.7	1039.82	1453.18	1283.36	1272.86
131.8	1040.96	1453.92	1284.3	1273.86
131.9	1041.67	1454.36	1285.09	1274.86
132	1042.62	1455.03	1286.03	1275.86
132.1	1044.33	1455.74	1286.97	1276.87
132.2	1046.76	1456.21	1287.68	1277.87
132.3	1049.35	1456.32	1288.3	1278.87
132.4	1051.89	1456.88	1288.86	1279.87
132.5	1052.99	1457.67	1289.68	1280.87
132.6	1054.29	1458.03	1290.79	1281.88
132.7	1054.96	1458.21	1291.77	1282.88
132.8	1056.11	1458.88	1292.62	1283.88
132.9	1057.93	1459.08	1293.69	1284.88
133	1059.93	1459.58	1294.75	1285.88
133.1	1062.43	1460.4	1295.45	1286.89
133.2	1064.62	1460.82	1296.37	1287.89
133.3	1066.59	1461.56	1297.27	1288.89
133.4	1068.54	1461.81	1297.96	1289.89
133.5	1070.54	1462.08	1298.79	1290.89
133.6	1072.41	1462.31	1299.71	1291.9
133.7	1073.93	1462.87	1300.68	1292.9
133.8	1075.52	1463.11	1301.65	1293.9
133.9	1076.46	1463.4	1302.97	1294.9
134	1077.42	1463.86	1304.26	1295.9
134.1	1078.3	1464.57	1305.11	1296.91
134.2	1079.89	1464.89	1306.21	1297.91
134.3	1081.91	1465.25	1307.28	1298.91
134.4	1083.23	1466.06	1308.31	1299.91
134.5	1084.33	1466.41	1309.39	1300.91
134.6	1085.29	1466.89	1310.5	1301.92
134.7	1086.65	1467.19	1311.62	1302.92
134.8	1087.19	1468.11	1312.46	1303.92
