"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1A","HER42PB_1A_17",2.6,-35.85,6.81,1,19345,53809,1.34,-0.53203582178359,0.272121645656736,0.394639066796677,0.28491201834602,0.887036944489806,0.441423061794283,0.811536613293748,1.05316893953267,4.43704566700636,1.09535201845756,0.228655153240639,NA,-0.00468514637473137,37106,5.87530109319993,0.170204043016178,-0.801360765200178,-1.85182370997071,-1.05046294477053
"HER42PB","HER42PB_1A","HER42PB_1A_18",2.7,-34.8,6.84,1,19212,53059,1.31,-0.339967439119782,-0.460105028651568,0.379180532158801,0.530743605776882,0.863731940319217,0.434578066033592,0.998394935286306,1.66769835588238,4.68310841385754,-0.431842546326203,0.145134503905818,NA,-0.0283330394235254,36516,5.88721237268955,0.169859678349459,-1.67764616246063,-2.55128171873287,-0.873635556272239
"HER42PB","HER42PB_1A","HER42PB_1A_19",2.8,-33.76,6.87,1,18667,51028,1.3,-0.382740625368609,-0.0624994157152369,0.411098281924313,-0.220336479655729,0.169521526286529,0.153507214198767,-0.119859302728881,-1.81732044264746,3.66504521146057,NA,-0.295202313828077,NA,-0.111682343793125,37198,5.9295827123696,0.168645931511153,-0.585726931939108,-2.1224832929384,-1.5367563609993
"HER42PB","HER42PB_1A","HER42PB_1A_20",2.9,-32.72,6.88,1,19151,51026,1.36,-0.279104370233798,0.314186484055378,0.0574029946445976,-0.280517926024065,-0.351610743473388,-0.104681180243249,-0.390959218674226,0.7401448869672,4.03829297868303,-0.829222123220836,-0.544680296781863,NA,-0.0806997761953839,38081,5.9137618010167,0.169097104964234,-0.217723483844871,-1.65951425041428,-1.44179076656941
"HER42PB","HER42PB_1A","HER42PB_1A_21",3,-31.67,6.87,1,19630,53119,1.26,1.62353419577517,0.346220298843952,0.281286440066075,-0.221239242030447,0.206381651931544,0.0605249333589527,-1.01851620155777,-0.621479431953895,3.56959328083571,0.458910832475237,0.0184643687666257,NA,-0.493551743775846,38590,6.13176861947884,0.163085083938636,-0.271315094987576,-1.74976434819145,-1.47844925320388
"HER42PB","HER42PB_1A","HER42PB_1A_22",3.1,-30.63,6.88,1,19370,53696,1.33,0.524682941279163,0.770576362425242,0.739112767144627,-0.19040403577367,0.344729983876958,0.585954573635633,-1.31555225122003,0.764507322418934,4.51947224762866,0.449399445651614,-0.0104068833656839,NA,-0.592452514752894,36780,6.18640093786635,0.161644873981429,-0.0618754037180875,-1.69892848318516,-1.63705307946707
"HER42PB","HER42PB_1A","HER42PB_1A_23",3.2,-29.58,6.9,1,19100,51022,1.41,0.364355592186791,0.689446652370951,0.841739645348702,-0.257918635171181,0.192094316695484,0.0797452560206365,-0.517649906385303,-2.00476570746945,4.12854587841631,-0.996635700774437,0.0390695192175269,NA,0.328728512794137,37173,5.71235102925244,0.175059269796112,-0.0219789067187752,-1.78058616862993,-1.75860726191115
"HER42PB","HER42PB_1A","HER42PB_1A_24",3.3,-28.54,6.9,1,19321,53273,1.31,0.549883632426603,0.313530555390817,0.467965117778956,0.014991609787646,0.706785966925318,0.269527685535083,-0.102498207245788,-1.44052317798469,4.73553950832207,1.10978991596031,0.237397436135795,NA,-0.26433383466187,37497,6.00878504672897,0.166422994369615,-0.545822465803087,-1.85586981652051,-1.31004735071742
"HER42PB","HER42PB_1A","HER42PB_1A_25",3.4,-27.49,6.9,1,19387,54212,1.41,0.174391518458959,0.440404266045236,0.355724414214726,0.455835250480734,0.574235716052614,0.437540104525555,0.303516527606092,-0.281099889945538,4.05034465003385,NA,0.222349309432651,NA,0.501509877819367,37746,5.63141250878426,0.177575341611031,-0.812335697825064,-1.72412191757811,-0.91178621975305
"HER42PB","HER42PB_1A","HER42PB_1A_26",3.5,-26.45,6.89,1,20298,56727,1.28,-0.0806537536450232,0.280850190388412,0.230057245543875,-0.339497861235918,0.82390528833879,0.445675747188895,-0.922091954620488,-0.00445362935739929,4.54323755985261,-0.699672026389175,-0.101054089883645,NA,-0.0245941317539221,39508,5.88532589752527,0.169914124962985,-0.159848700941896,-1.769286613376,-1.6094379124341
"HER42PB","HER42PB_1A","HER42PB_1A_27",3.6,-25.41,6.9,1,20294,55860,1.33,0.276039072513897,0.615377770951184,0.600113787197676,-0.199022475900256,0.579429427213914,0.487207425151769,-0.154603778949984,0.442925014551757,4.04418075797352,0.401357392639713,0.205407434717887,NA,-0.332714240315854,38395,6.04495412844037,0.165427227196843,-0.134919317899371,-1.7267269989572,-1.59180768105783
"HER42PB","HER42PB_1A","HER42PB_1A_28",3.7,-24.36,6.91,1,20109,56267,1.3,0.342366007804439,0.923982564930158,0.474505508886306,0.104271361395564,1.13778682771388,0.645504702802781,-0.117385727789823,-0.257720205386185,5.11177667762136,-0.122178866664805,0.266329582848401,NA,-0.315986848476353,37847,6.03606618330545,0.165670814340274,-0.282862786015832,-1.51470448935056,-1.23184170333473
"HER42PB","HER42PB_1A","HER42PB_1A_29",3.8,-23.32,6.93,1,19773,56953,1.33,0.0950266550873316,0.529174851281268,0.509184410784401,-0.0282428929789865,1.40017180787151,0.948537167925392,-1.23726382657447,1.12932711096848,4.45120557006862,1.90558954174879,0.587122685423676,NA,-0.0478898995301989,37334,5.89709957509699,0.169574888004762,-0.368651134985448,-1.73813837778896,-1.36948724280351
