"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER42PB","HER42PB_1G","HER42PB_1G_130",251.9,2999.02,6.61,1,20917,51781,1.26,-2.63499118388037,-0.500633884604417,-1.86428576897455,-1.71226956167592,1.63402929411372,-1.06503208242005,-0.827231373305872,1.68764494617334,-1.7514902748292,-0.0775138412575321,4.47641568053696,2.63535805012389,6.30408095554081,0.158627404541986,-0.78845736036427,-2.16332302566054,-1.37486566529627
"HER42PB","HER42PB_1G","HER42PB_1G_131",252,3000.01,6.63,1,20818,51384,1.3,-1.67388816268278,0.0387339859865558,-1.32814228927623,-1.61070926106124,2.13615026470424,-3.01762290938387,-0.282173734093546,2.3146932263363,-5.50252955917187,0.720046708899498,5.0341162874852,3.17132544225774,6.44262014708398,0.155216352535174,-0.352220593589352,-1.73067177724822,-1.37845118365886
"HER42PB","HER42PB_1G","HER42PB_1G_132",252.1,3001,6.63,1,20151,48826,1.14,-2.78062892123702,-0.264950612782263,-1.74655515370648,-1.96969870502069,1.6238011224331,-2.41772342754765,-0.441229855120255,2.12093527780488,-2.25738077747247,0.0635534541897734,4.96266788243372,3.10720971602535,6.39556248916623,0.15635841283608,-1.07613943281605,-2.57515352763578,-1.49901409481973
"HER42PB","HER42PB_1G","HER42PB_1G_133",252.2,3001.99,6.64,1,19763,47950,1.28,-2.97794657627643,-0.580051303478061,-1.68402553528756,-1.68402553528756,1.35046208260654,-1.00713887559939,-0.687195940929389,1.84801144733341,-1.7858082295975,-0.309901709787921,4.68055864281387,2.83706153348999,6.31952974206001,0.158239622379564,-1.33828514193353,-2.45315795147342,-1.11487280953989
"HER42PB","HER42PB_1G","HER42PB_1G_134",252.3,3002.97,6.65,1,20176,49143,1.24,-2.86887072242259,-0.635278500915498,-2.26273491885228,-2.3580450986566,1.51176605796223,-0.861402680367846,-0.549756327477336,1.94286185973229,-1.9090948786087,0.336582082113467,4.74330132937772,2.91067179811514,6.25120192307692,0.159969236685253,-0.63252255874351,-2.28478046836054,-1.65225790961703
"HER42PB","HER42PB_1G","HER42PB_1G_135",252.4,3003.96,6.65,1,20004,48077,1.3,-3.36311038493428,-0.367378111380292,-1.57135091570623,-2.23170827344318,1.73431403923436,-1.67671143136405,-0.408200105900547,2.00845744335335,-2.26449809626617,0.33819158917821,4.80778243154176,2.99421181568708,6.13319458896982,0.163047166610112,-1.8803128665695,-3.09608024738827,-1.21576738081877
"HER42PB","HER42PB_1G","HER42PB_1G_136",252.5,3004.95,6.65,1,19563,47653,1.3,-1.82900454693412,-0.335565548362899,-2.73346082116127,-0.961503979229394,2.25175610685317,-1.01279727361694,-0.200698150195634,2.02063634080513,-5.56667416521749,0.399472573906207,4.87616815719861,3.09167130595464,5.95744311273233,0.167857246989533,0.940983344464527,-1.51217460700889,-2.45315795147342
"HER42PB","HER42PB_1G","HER42PB_1G_137",252.6,3005.94,6.67,1,19202,46437,1.39,-2.26780430416511,-0.188362762485275,-2.63070979785448,-2.03600269010779,1.98131186308271,-0.347052714745952,-0.267500083043998,2.26151726519148,-5.40329852009426,0.65114082617511,5.04779007437047,3.1989708436771,6.35329781370568,0.157398571469882,0.382992252256106,-2.11844369948311,-2.50143595173921
"HER42PB","HER42PB_1G","HER42PB_1G_138",252.7,3006.92,6.67,1,19258,46254,1.33,-2.53353166425595,-0.796580431522888,-2.45657062311982,-1.80116377054272,1.77431007222856,-2.16888855066804,-0.439201510082361,1.87853909176631,-1.67487004521843,0.69331233026143,4.67349823321378,2.85114686794013,6.18733944954128,0.16162035526823,-0.0800427076735364,-1.77070606003022,-1.69066335235669
"HER42PB","HER42PB_1G","HER42PB_1G_139",252.8,3007.91,6.67,1,19632,47321,1.43,-2.80107177284826,-0.37023234433054,-2.00784113373134,-1.72015906127956,1.82904773218778,-1.33879150475045,-0.670336936780878,1.88543582887575,-2.65446829865639,0.220635987108987,4.71321157725482,2.91456992695008,6.04230969308133,0.16549962692992,-0.823200308808143,-2.4802662702315,-1.65706596142335
"HER42PB","HER42PB_1G","HER42PB_1G_140",252.9,3008.9,6.67,1,19597,48905,1.37,-2.95781619338959,-0.14440547662955,-1.47621165246537,-1.5387320094467,2.45174435197443,-0.703021764231889,-0.323532142526986,1.97233184979398,-5.6658663944918,0.638582407930185,4.77959655080254,2.96733047268075,6.12522265764161,0.163259371274028,-1.53532994028038,-2.87839556684945,-1.34306562656907
"HER42PB","HER42PB_1G","HER42PB_1G_141",253,3009.89,6.68,1,19238,46795,1.32,-2.01697501605552,-0.359805700800226,-2.77911506810241,-2.68814328989669,1.9579184534095,-1.36929020957233,-0.676143029012383,1.65679080024837,-1.71276364165252,0.564923899719794,4.61215336465251,2.8104494370619,6.06086492258409,0.16499295278365,0.78845736036427,-1.6753958802259,-2.46385324059017
"HER42PB","HER42PB_1G","HER42PB_1G_142",253.1,3010.87,6.69,1,19090,46369,1.24,-2.90977293456233,-0.181417467299373,-1.09269565734998,-2.33922807609472,2.07330667791115,-0.569447513585436,-0.464086997927609,2.00344740213592,-5.47472229202387,0.811275802485,4.95538549017689,3.18795556613435,5.85662400553442,0.170746832826389,-1.88454120267902,-2.80336038090653,-0.918819178227514
"HER42PB","HER42PB_1G","HER42PB_1G_143",253.2,3011.86,6.7,1,19410,47567,1.38,-2.28199829235931,-0.637874821937321,-2.22483987851936,-2.76383637925205,1.78551902762965,-1.73082137306975,-0.550863444947691,1.72907121961104,-1.68122443193038,0.827587738711174,4.63695871818934,2.89232191787469,5.72460872460872,0.174684427898319,-0.0588405000229335,-1.66827841245703,-1.6094379124341
"HER42PB","HER42PB_1G","HER42PB_1G_144",253.3,3012.85,6.7,1,20252,49349,1.19,-5.390092112994,-0.372812276179073,-2.29904965963568,-2.05788760281879,2.11649966707684,-0.353139510580368,-0.290225685169799,2.2350150352449,-2.905185463206,0.923455933283098,5.11738348378226,3.27603819119661,6.30592899000345,0.158580916719053,NA,NA,-1.96611285637283
"HER42PB","HER42PB_1G","HER42PB_1G_145",253.4,3013.84,6.7,1,20316,50216,1.14,-2.48942687395987,-0.232885719467228,-1.53391542893243,-1.45980745677871,2.1568852553594,-1.59333884940323,-0.238135075353372,2.0754420152547,-5.48515914751386,0.559846166522154,5.04260770628342,3.19788740798903,6.3272326724284,0.158046977528993,-0.987386653557885,-2.30258509299405,-1.31519843943616
"HER42PB","HER42PB_1G","HER42PB_1G_146",253.5,3014.82,6.73,1,19909,49952,1.2,-2.90553428140544,-0.282477293136622,-2.01171640538334,-2.50006917329727,1.99023039848147,-1.14194568914408,-0.559464076471655,1.8316383511869,-2.42861020931513,0.436541977248919,4.70515347887144,2.86625292236482,6.29053469458384,0.158968998432041,-0.927986771637346,-2.67617499257176,-1.74818822093441
"HER42PB","HER42PB_1G","HER42PB_1G_147",253.6,3015.81,6.74,1,19829,50114,1.18,-2.37596731053316,-0.62194816928795,-2.59219041900279,-2.29592460285962,1.62019257410119,-1.27735502186505,-0.823687811939006,1.70813984259572,-0.922533646575639,0.307714299552094,4.54577305301564,2.72778721279857,6.1603104961188,0.162329480085465,0.22314355131421,-1.77737073177596,-2.00051428309017
"HER42PB","HER42PB_1G","HER42PB_1G_148",253.7,3016.8,6.75,1,20141,49852,1.27,-2.26852143586055,-0.240373188568269,-1.84981110100237,-2.19156039472443,2.36581912742732,-1.16990914719244,-0.45695933933632,2.1848951949,-5.48739726072876,0.89779713826897,5.00523714234856,3.2107832644683,6.01702553830746,0.166195073235686,-0.432864082296279,-2.0636931847117,-1.63082910241542
"HER42PB","HER42PB_1G","HER42PB_1G_149",253.8,3017.79,6.73,1,20268,50704,1.25,-2.37564720813865,-0.0606395951460422,-1.44282717431328,-1.94278312584237,2.34619428465314,-1.02110154533333,-0.36074418759638,2.08401539417821,-5.55370103848659,0.198871600339042,4.96651150826503,3.16185108742123,6.07874015748031,0.164507772020725,-0.958850346292951,-2.35344351022754,-1.39459316393459
"HER42PB","HER42PB_1G","HER42PB_1G_150",253.9,3018.78,6.74,1,20255,51404,1.44,-2.41972325050797,-0.492418289283688,-1.77617301108739,-2.06952082107485,1.98107765239508,-1.20931955585174,-0.61196343993347,1.82368997552169,-3.28876109753158,0.541551143122337,4.67608978991574,2.84547090431584,6.23861930965483,0.160291877155,-0.659245628884264,-1.95538889300986,-1.29614326412559
"HER42PB","HER42PB_1G","HER42PB_1G_151",254,3019.76,6.73,1,20545,50965,1.29,-2.49271434987757,-0.620912172975975,-2.32086409295091,-2.34753234003307,1.75801054749906,-1.04579536694124,-0.816786696174633,1.64095108073852,-1.34332973583603,0.248125674047635,4.57054783170297,2.77029962080123,6.05196697425935,0.165235534868791,-0.176930708159078,-1.89873158878022,-1.72180088062114
"HER42PB","HER42PB_1G","HER42PB_1G_152",254.1,3020.75,6.72,1,21030,52040,1.48,-3.04485485300855,-0.261903343733225,-1.43541694057445,-1.40262711775146,2.34040444367329,-1.11092089499996,-0.364975528873039,2.18625376384603,-5.52976150279655,0.444048109072708,5.02224190615393,3.15751195899129,6.45511306108674,0.154915954304238,-1.67964217110735,-2.86479491610651,-1.18515274499917
"HER42PB","HER42PB_1G","HER42PB_1G_153",254.2,3021.74,6.71,1,20810,51213,1.34,-2.42872975076596,-0.184985157794852,-3.68149271926133,-1.93229286445207,2.22794799236806,-1.29502614228658,-0.394958245919317,1.92108724988571,-2.17741532248506,0.255222898757185,4.75757675537333,2.93306530658091,6.20063694267516,0.161273754494093,1.34992671694902,-2.27631716617344,-3.62624388312245
"HER42PB","HER42PB_1G","HER42PB_1G_154",254.3,3022.73,6.71,1,20764,50389,1.29,-2.8380532086643,-0.481927348742222,-2.09611586393492,-2.17022383608864,1.997434732386,-1.9625844713104,-0.823150188122033,1.86696231229351,-0.635288450952463,-0.404439853263848,4.68499581167292,2.86239036472639,6.18882756313765,0.161581493392428,-0.769133087537867,-2.40266855155103,-1.63353546401316
"HER42PB","HER42PB_1G","HER42PB_1G_155",254.4,3023.71,6.71,1,20935,50579,1.22,-2.72144056737214,-0.11875088192776,-1.94128200982257,-1.78713132999531,2.11014055348683,-1.48174968044413,-0.504215323329255,1.82860122844445,-3.32757637094246,0.383961107064061,4.69755842978052,2.86188484505778,6.27025641025641,0.159483111147461,-0.805625163986636,-2.64583701660064,-1.840211852614
"HER42PB","HER42PB_1G","HER42PB_1G_156",254.5,3024.7,6.69,1,20798,49364,1.35,-5.4663109859564,-0.235202369101814,-1.63766958946731,-2.03232378147125,1.86867089291541,-0.678819243174355,-0.12397673399159,2.22625866211151,-2.90136162849486,0.719897637944093,5.04004339650947,3.22079374217711,6.16810126582279,0.162124445903792,NA,NA,-1.41908418394288
"HER42PB","HER42PB_1G","HER42PB_1G_157",254.6,3025.69,6.68,1,21129,50789,1.23,-2.79651791844892,-0.50306530901815,-2.39105281034076,-2.27664245916301,1.16516067742508,-0.910826629386664,-0.48038860034712,1.91219294648001,-1.42165225315265,0.232737047143712,4.654274927572,2.81578038123648,6.2879442045832,0.159034490043839,-0.421213465076304,-2.33537491581704,-1.91416145074073
"HER42PB","HER42PB_1G","HER42PB_1G_158",254.7,3026.68,6.68,1,21657,51993,1.27,-2.06358204182628,-0.50267117028684,-2.23543229875294,-2.61012574819435,1.26956187659086,-1.89450571178235,-0.195836665620303,2.06185310746585,-2.14582014006325,0.394656360879559,4.87778615068833,3.04411628090172,6.25764331210191,0.159804570207135,0.176930708159078,-1.58203893824599,-1.75896964640506
"HER42PB","HER42PB_1G","HER42PB_1G_159",254.8,3027.66,6.69,1,21790,52912,1.18,-2.36083275167178,-0.173316988462517,-5.49632696760093,-1.43588395705451,1.3474229814053,-0.861597979371289,-0.153992715636114,2.26200649988999,-1.80744751348699,0.33848376946168,5.10663768919002,3.23484793333714,6.50080749354005,0.153827043947035,NA,-2.2270775404859,NA
"HER42PB","HER42PB_1G","HER42PB_1G_160",254.9,3028.65,6.69,1,21492,51984,1.27,-1.39432374554169,0.0837781648313259,-5.05788539167133,-5.05788539167133,1.75555920783956,-1.50253733018192,0.0954062028264448,2.71233781248745,-1.22924399518224,0.397435723686367,5.53739842935378,3.65996031322358,6.53764320785597,0.152960320440606,NA,-1.49821227732388,NA
"HER42PB","HER42PB_1G","HER42PB_1G_161",255,3029.64,6.7,1,21306,51497,1.27,-2.30328741595913,-0.505374081156695,-3.03417492450192,-2.04377622047404,1.11383191871361,-0.993954095975366,-0.701284482012546,2.23566382542474,-1.66729864923913,-0.161044973040262,4.98391849761315,3.0767806006076,6.73476702508961,0.148483235763704,0.773189888233482,-1.8294997972109,-2.60268968544438
"HER42PB","HER42PB_1G","HER42PB_1G_162",255.1,3030.63,6.7,1,21438,51730,1.26,-4.79145601073732,0.444985952092624,-1.495619144733,-4.79145601073732,1.86911913910236,-0.632572927377653,0.588441342803135,3.0848028715659,-4.79145601073732,0.799530969773532,5.7965163117801,3.91916351720497,6.53709198813056,0.152973218338629,NA,NA,-1.9730120788331
"HER42PB","HER42PB_1G","HER42PB_1G_163",255.2,3031.61,6.7,1,21572,52762,1.25,-3.11849262724019,0.104817794695873,-2.54312848233663,-1.70479929193219,1.58903356538543,-0.761840312975872,0.205743713285834,2.56546499765069,-5.31571720457641,0.278994175025426,5.27738630106834,3.42253737194971,6.391597177678,0.156455416729389,-0.628608659422374,-3.33665886052458,-2.70805020110221
"HER42PB","HER42PB_1G","HER42PB_1G_164",255.3,3032.6,6.7,1,21400,52426,1.22,-2.50122643641556,0.129862723550524,-1.89509063284524,-3.08901310131768,1.71172386821439,-0.691117828519307,0.149665350846703,2.48504026666374,-5.39159819431172,0.592338086375467,5.18138401011912,3.31803188763956,6.44620462046205,0.155130043006349,-0.63252255874351,-2.68423955240849,-2.05171699366498
"HER42PB","HER42PB_1G","HER42PB_1G_165",255.4,3033.59,6.71,1,21413,52241,1.24,-2.23654778379083,0.366141901653553,-1.41334747498269,-5.126919541687,1.93612862170118,-1.04938209778128,0.220187989030473,2.67896249854163,-5.126919541687,0.710810905478945,5.45455079088931,3.58633373263371,6.477638934561,0.154377236845445,-0.85566611005772,-2.65572438210047,-1.80005827204275
"HER42PB","HER42PB_1G","HER42PB_1G_166",255.5,3034.58,6.71,1,20902,51707,1.21,-2.49573503978033,0.381733313279927,-5.06068439724187,-0.756619304037697,2.11174017988298,-1.07170035067759,0.276853682459451,2.7760803860222,-5.06068439724187,-0.24040283163683,5.51401142833545,3.62540733063618,6.61108295320155,0.151261148450078,NA,-2.9531726591352,NA
"HER42PB","HER42PB_1G","HER42PB_1G_167",255.6,3035.56,6.73,1,21369,51968,1.26,-3.53688332163932,-0.278786783617841,-1.92744540920522,-2.11981730185268,1.19931512675517,-1.12768849358702,-0.358829491291377,2.22752377483331,-2.18233765883401,0.0501018247932734,4.97600059818882,3.0788471354569,6.66783860706513,0.149973635975594,-1.71765149707433,-3.38680864421006,-1.66915714713572
"HER42PB","HER42PB_1G","HER42PB_1G_168",255.7,3036.55,6.73,1,21642,53408,1.26,-2.73996336347383,-0.699307846829151,-2.16188551269867,-2.50816174941651,1.03329719991224,-1.22149722924546,-0.500179171718815,2.14119029765482,-0.858177742588056,-0.0348159220295819,4.71879932890713,2.83070171152588,6.60771650935585,0.151338211708099,-0.59783700075562,-2.07944154167984,-1.48160454092422
"HER42PB","HER42PB_1G","HER42PB_1G_169",255.8,3037.54,6.74,1,21606,53055,1.22,-1.53570482621359,0.244493820613386,-2.06978731214385,-1.21412120208613,1.87578424148511,-4.90300065620007,0.490626890152295,3.01052036108383,-4.90300065620007,-0.559195234346383,5.69936760874377,3.86401696511171,6.26815207229667,0.159536652663501,0.559615787935423,-1.80945904632746,-2.36907483426288
"HER42PB","HER42PB_1G","HER42PB_1G_170",255.9,3038.53,6.75,1,21522,51689,1.28,-1.54506513512481,-0.0808092325352033,-1.34932055799871,-5.15598304776903,1.59277649972265,-0.64512354125218,0.162136946075186,2.80817267107191,-5.15598304776903,0.373446039742393,5.42574107259129,3.57001133324554,6.39724025974026,0.156317405537087,-0.200670695462151,-1.48538526376412,-1.28471456830197
"HER42PB","HER42PB_1G","HER42PB_1G_171",256,3039.51,6.75,1,21596,52525,1.12,-2.04007336388776,-0.481928745841209,-3.32100720934982,-2.53254984898555,0.947290659995715,-0.923111936551453,-0.0862580353253325,2.24005896310478,-2.06824424085446,0.193518857619335,4.97723363537067,3.09507126470508,6.56860179885527,0.1522394005029,1.35812348415319,-1.58045037556085,-2.93857385971404
"HER42PB","HER42PB_1G","HER42PB_1G_172",256.1,3040.5,6.75,1,21439,52560,1.37,-4.9852024185014,0.282655740561931,-1.98947014494741,-1.80714858815345,1.64679935889423,-4.9852024185014,0.32800356054039,2.83764287177838,-1.84970820257225,1.21935534406729,5.61447767278064,3.68779722405304,6.86768230058199,0.145609531168216,NA,NA,-2.31825120973844
"HER42PB","HER42PB_1G","HER42PB_1G_173",256.2,3041.49,6.75,1,21448,53099,1.25,-2.16073604919985,-0.125527762496842,-2.28333837129218,-2.28333837129218,1.65613061074471,-0.764872237063811,-0.177085572161692,2.49906799910658,-5.41883258722133,0.580103974725349,5.17712691795967,3.30130144819159,6.52710646636185,0.15320724507155,0.127833371509885,-2.06939120582633,-2.19722457733622
"HER42PB","HER42PB_1G","HER42PB_1G_174",256.3,3042.48,6.75,1,21249,51817,1.24,-2.2123339972379,-0.0993697635194198,-2.12532262024827,-5.30337645059622,1.60637683104859,-1.71985751214011,-0.138590476672701,2.62611007271807,-1.90217906893406,0.607420193444312,5.27200910946068,3.38911368267701,6.57344300822562,0.152127279227744,-0.0909717782057268,-2.1539745935424,-2.06300281533668
"HER42PB","HER42PB_1G","HER42PB_1G_175",256.4,3043.46,6.75,1,21394,52205,1.1,-2.38134132450949,0.175024289260657,-5.27171308240565,-2.96912798941161,1.85918574789069,-1.00903320536434,0.0512968967327554,2.64400011697646,-1.90441725241918,0.0512968967327554,5.30935105569946,3.44547785081748,6.44955781198821,0.155049389299408,NA,-2.60920436646558,NA
"HER42PB","HER42PB_1G","HER42PB_1G_176",256.5,3044.45,6.74,1,21471,52593,1.35,-2.58341391983714,-0.372944115750903,-2.06462012642198,-2.75776730698192,1.36782979874428,-1.51183030355695,-0.867815811574652,2.16533699462847,-1.2484128531048,0.17406116459259,4.77961198878867,2.91996449047434,6.42235620009777,0.15570609428122,-0.535518236356362,-2.24689618713346,-1.71137795077709
"HER42PB","HER42PB_1G","HER42PB_1G_177",256.6,3045.44,6.74,1,21557,54712,1.37,-2.19573318207088,-0.348403861688018,-1.3322406357637,-1.26244487382816,2.59461162969357,-0.963589500778251,-0.795254185959036,2.09785248280377,-5.7510812435603,0.217626316425069,4.82343568428216,2.91522137044378,6.74202998449078,0.148323279828238,-0.880358722648092,-1.87180217690159,-0.9914434542535
"HER42PB","HER42PB_1G","HER42PB_1G_178",256.7,3046.43,6.72,1,21405,53891,1.36,-2.81093578892509,-0.413040516126718,-2.09716932116241,-2.11778860836514,2.09711291639607,-1.07633473353698,-0.807206068980949,1.95123814587267,-1.87811575509972,-0.125358443674937,4.57880830088448,2.69878987271874,6.55456232079609,0.152565488137512,-0.735706794978741,-2.43665981624862,-1.70095302126987
"HER42PB","HER42PB_1G","HER42PB_1G_179",256.8,3047.41,6.7,1,20750,51865,1.46,-2.32067423104656,0.0147006847704749,-1.83232146313263,-1.92763164293695,2.16587923853657,-0.522760896244128,-0.457455797836362,2.18201195657432,-5.61651109705089,0.31573409039712,4.92843552688643,3.07059363108262,6.41080168776371,0.155986731255265,-0.50310357767208,-2.36952457566916,-1.86642099799707
"HER42PB","HER42PB_1G","HER42PB_1G_180",256.9,3048.4,6.69,1,21332,52301,1.4,-3.11858323503228,-0.170103846328837,-1.46402488731771,-1.99465313837988,1.56283548760864,-2.21779668969409,-0.474046439652398,2.26732226522617,-2.68780031893983,0.354338327428319,4.886989144745,3.05552333033691,6.24387117449127,0.160157051940053,-1.71978596960297,-3.02448168683998,-1.30469571723701
"HER42PB","HER42PB_1G","HER42PB_1G_181",257,3049.39,6.68,1,21653,52812,1.49,-2.25191126836749,-0.33677277797893,-2.16489989137786,-2.05953937572003,1.41861904707825,-1.1234460165497,-0.533483072224985,2.24283510000623,-3.26351218004597,0.265296326208832,4.83591556329926,2.9708985456724,6.45693740807321,0.15487218425715,-0.0896121586896872,-1.94143586866039,-1.85182370997071
"HER42PB","HER42PB_1G","HER42PB_1G_182",257.1,3050.38,6.68,1,21835,52645,1.17,-2.12028721843381,0.0155684125261208,-2.96758507882101,-2.15665486260468,1.72299798501521,-0.569689806022639,-0.0100740180872168,2.55753579987272,-5.45249172860901,0.570955864352023,5.12460334261245,3.28512130819984,6.2941270860077,0.158878266411727,0.897941593205959,-2.16799493902128,-3.06593653222724
"HER42PB","HER42PB_1G","HER42PB_1G_183",257.2,3051.37,6.69,1,21799,52623,1.37,-2.36279061921205,-0.580600601000142,-1.62767923955307,-2.33461974224535,1.31748046036529,-1.91080549546899,-0.552162665679609,1.99976190562646,-1.35379048923362,-0.0516706237681635,4.66340779497314,2.79346931519612,6.48880105401845,0.154111675126904,-0.750305594399894,-1.80635826864921,-1.05605267424931
"HER42PB","HER42PB_1G","HER42PB_1G_184",257.3,3052.35,6.69,1,21768,52951,1.3,-5.16770747052565,0.373556074632779,-1.87187060452132,-1.80041164053917,2.1514949882422,-1.58418853206954,0.216787592263441,2.77501007004814,-5.16770747052565,1.13674133189633,5.41401664983467,3.52427901126375,6.61857574739671,0.151089907884386,NA,NA,-2.27923772899705
"HER42PB","HER42PB_1G","HER42PB_1G_185",257.4,3053.34,6.7,1,21724,51581,1.35,-3.43554939782836,-0.434276943898757,-2.79956063110837,-2.07742591367517,1.25885192188767,-1.21393336736798,-0.563869772944351,2.24840822706252,-1.37009409812327,0.419315193759834,4.94100146378541,3.02713331845083,6.78026361429067,0.147486890906766,-0.693147180559945,-3.11351530921037,-2.42036812865043
"HER42PB","HER42PB_1G","HER42PB_1G_186",257.5,3054.33,6.7,1,21722,52185,1.63,-2.02318428142399,0.0266567904795554,-1.31350779891283,-2.93947501329815,1.64037736470566,-1.08057624123246,0.00496396586829548,2.46993640075548,-5.42438166308615,0.155348162900077,5.15485255532976,3.32898975791476,6.20897172642553,0.161057264239742,-0.727048732235627,-2.07944154167984,-1.35239280944421
"HER42PB","HER42PB_1G","HER42PB_1G_187",257.6,3055.32,6.7,1,21602,52354,1.29,-2.08955311462637,-0.456584704782076,-1.83823868634546,-2.53138586690541,1.35664798215271,-1.44519609823586,-0.574949304863109,2.03681292616271,-2.21630482026551,0.115576642216962,4.75091701755009,2.89225802794133,6.41601307189543,0.155860031579484,-0.256719846847814,-1.65240394831754,-1.39568410146973
"HER42PB","HER42PB_1G","HER42PB_1G_188",257.7,3056.3,6.71,1,21548,52088,1.27,-2.6306933319356,-0.0657439744740595,-2.70480130408932,-1.90245483156438,1.67047180756878,-0.371910861599944,-0.1517568491341,2.60346639331189,-5.26975066155086,0.0629681317145142,5.31374817215208,3.446457309601,6.47163934426229,0.154520353623629,0.0800427076735364,-2.63354767380429,-2.71359038147783
"HER42PB","HER42PB_1G","HER42PB_1G_189",257.8,3057.29,6.71,1,21473,52666,1.4,-2.42535731261098,-0.242731534695918,-5.56085152854013,-1.84727946183583,1.57722150550421,-0.58411778611956,-0.308578100493505,2.24665851367606,-0.906891178382611,-0.118433818018341,5.02621255161599,3.14414814990063,6.56797082228117,0.152254025947801,NA,-2.22216352568347,NA
"HER42PB","HER42PB_1G","HER42PB_1G_190",257.9,3058.28,6.72,1,21527,52038,1.37,-2.08006835881103,-0.213775837720412,-2.23421903863829,-1.94653696618651,1.50345057964508,-0.817153018851648,-0.0323755154457784,2.44482099591625,-5.41227286898624,0.349778513793939,5.16927360668836,3.26907790859628,6.68816839246308,0.149517766497462,0.160342650075179,-1.89711998488588,-2.05746263496106
"HER42PB","HER42PB_1G","HER42PB_1G_191",258,3059.27,6.73,1,21387,51920,1.25,-5.02472712026137,0.307991673003996,-1.84667328991343,-2.72214202726733,2.11810028090025,-1.11270411483323,0.322380410456096,2.80171601519464,-5.02472712026137,0.938852223357074,5.54538394989434,3.69654911973033,6.35328657641494,0.157398849866502,NA,NA,-2.19238195286043
"HER42PB","HER42PB_1G","HER42PB_1G_192",258.1,3060.25,6.73,1,20959,51151,1.37,-2.75543697376196,-0.440429360769356,-5.52802569600174,-2.19582118582654,1.44925564562901,-0.428159268177542,-0.380531219188287,2.2928151839056,-0.593551762871048,0.358078335448416,5.02822965294099,3.19357664867246,6.26381868579814,0.159647022074136,NA,-2.37335416388225,NA
"HER42PB","HER42PB_1G","HER42PB_1G_193",258.2,3061.24,6.74,1,21335,51951,1.34,-2.31731569544052,0.0565784252583041,-2.88786055390814,-1.24811729197871,1.66763446102281,-0.640625555997255,-0.265424105528918,2.3362304902878,-5.45280991136967,0.373190196010777,5.11676190217671,3.26175763946681,6.39261083743842,0.156430607998767,0.606135803570315,-2.41428908257405,-3.02042488614436
"HER42PB","HER42PB_1G","HER42PB_1G_194",258.3,3062.23,6.75,1,21121,51524,1.41,-3.36785789005877,-0.437876994067561,-3.56852858552092,-2.00455304716358,1.3974192279895,-0.789019420436567,-0.497895003793814,2.03030481145898,-0.816993272478974,0.358930228037063,4.78865233602119,2.90741761001345,6.56255348279993,0.152379710522884,0.22314355131421,-3.02042488614436,-3.24356843745857
"HER42PB","HER42PB_1G","HER42PB_1G_195",258.4,3063.22,6.76,1,20632,50968,1.44,-2.97514371955522,-0.458343705991265,-1.14701660615629,-2.97514371955522,1.48948644365387,-1.63140897285412,-0.557247780050179,1.86773016907841,-1.35465597093453,0.254781941499566,4.68376555926122,2.80319636160376,6.55819150764999,0.152481061102519,-1.87631685725612,-2.56946403781606,-0.693147180559945
"HER42PB","HER42PB_1G","HER42PB_1G_196",258.5,3064.2,6.76,1,20452,50532,1.48,-2.17457926458207,-0.0213178106669669,-1.84736635337365,-1.8019039792969,1.86051741585402,-0.604620163121757,-0.508700041243018,2.22185914875311,-5.60856646906722,0.475932944007955,4.91563197076414,3.09311260197235,6.18829008649368,0.161595527362649,-0.336472236621213,-2.18229892711954,-1.84582669049833
"HER42PB","HER42PB_1G","HER42PB_1G_197",258.6,3065.19,6.75,1,20429,50393,1.47,-3.00644575877089,-0.0477547568972524,-1.15584578951991,-2.10850416556494,1.89882901966754,-1.15584578951991,-0.256846554755812,2.42568705096457,-5.40434103156927,0.439203385462095,5.13379026590341,3.23807412460035,6.65831274267561,0.15018819911997,-1.93152141160321,-3.04927304048202,-1.11775162887881
"HER42PB","HER42PB_1G","HER42PB_1G_198",258.7,3066.18,6.74,1,20666,50710,1.42,-2.53874860490033,-0.228500639160713,-2.30033758145533,-1.65371041653028,1.74960113082421,-0.772964622075533,-0.478725149077593,2.01188416382259,-3.8509349938665,0.496574135924672,4.72968896249477,2.83617361400002,6.6436843042936,0.150518891957845,-0.246860077931526,-2.34564458245449,-2.09878450452297
"HER42PB","HER42PB_1G","HER42PB_1G_199",258.8,3067.17,6.72,1,20677,50855,1.65,-2.67658876804844,0.15269529786789,-1.53449136744059,-2.34011653142722,2.07008098021335,-1.64696935086728,-0.197253163309891,2.46195100614054,-5.38463896915065,0.679146239536962,5.1470038066879,3.26918081979742,6.54021985691851,0.15290005869484,-1.18958406687384,-2.89433215911226,-1.70474809223843
