"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","S","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
"HER49L","HER49L_1A","HER49L_1A_337",39.1,2272.72,7.32,1,31926,78063,1.43,0.0871091298054136,0.0871091298054136,0.845470965758426,0.190871475603039,0.0602077808949182,2.52488374774221,0.0755799802723441,0.244674173424029,0.126820644863764,5.56089312478383,0.11657251194548,1.08117802287896,74.565415113434,11.2985665424081,6.59954648526077,0.151525563496427,-0.784438600769352,-2.27273212984436,-1.48829352907501,100,96.8653523436199
"HER49L","HER49L_1A","HER49L_1A_338",39.2,2276.97,7.31,1,32032,77388,1.5,0.0568563601591978,0.0529797901483434,0.706827931979118,0.151186230423321,0.0607329301700522,1.98221946555021,0.0852845402387967,0.338553780947951,0.180906600506538,5.42719801519615,0,0.900656432521838,75.5388432315087,11.5315035922882,6.55064993276558,0.152656608163126,-1.04860186809345,-2.59087673571767,-1.54227486762423,100,97.0137489016385
"HER49L","HER49L_1A","HER49L_1A_339",39.3,2281.22,7.31,1,32030,77473,1.35,0.0735740193357686,0.0593755243762343,0.700889342093375,0.130367999173906,0.0193615840357286,2.3066100447898,0,0.215558968931112,0.0567939798381372,5.45738515353736,0,1.03003627070076,75.631510332632,11.6234042827824,6.50682953914492,0.153684677612042,-0.786479120352164,-2.46846792344484,-1.68198880309268,100,97.3048675022266
"HER49L","HER49L_1A","HER49L_1A_340",39.4,2285.47,7.3,1,31956,76624,1.47,0.0835247442054709,0.0835247442054709,0.794790144080184,0.177490081436626,0.0365420755898935,1.91584882021299,0,0.225777824180413,0.110931300897891,5.31817707245772,0.0391522238463145,1.1576007517227,76.0845166005429,11.6608373355607,6.52479015109121,0.153261633990291,-0.75377180237638,-2.25293518435023,-1.49916338197385,100,97.6887137189392
"HER49L","HER49L_1A","HER49L_1A_341",39.5,2289.72,7.3,1,31882,76378,1.41,0.124381366362041,0.0877215952237555,0.775092304066616,0.170206080284899,0.057608211788735,2.0477100735814,0.0628453219513472,0.239597789939511,0.181989578150776,5.3366152557019,0.0510618240854696,0.966246825001964,75.9472623006625,11.6604257770562,6.51324949472266,0.153533194269657,-0.662841831064616,-2.17881401549304,-1.51597218442842,100,97.7087643038571
"HER49L","HER49L_1A","HER49L_1A_342",39.6,2293.96,7.3,1,31992,77956,1.38,0.0936425676022372,0.0654215198316999,0.759402740007184,0.175740161116527,0.0500282210477705,2.09477140951306,0.0423315716558058,0.286058802401355,0.0923597927035764,5.05413310072349,0.0513109959464313,1.11473138693622,75.8491969829134,12.0260146749448,6.30709333333333,0.158551641326591,-0.988155293103799,-2.45168100215968,-1.46352570905588,100,97.7551439273436
"HER49L","HER49L_1A","HER49L_1A_343",39.7,2298.21,7.3,1,32056,77802,1.36,0.0861160381481196,0.0796894681370659,0.7300583532557,0.224929950386879,0.0822600961414874,2.24544356186216,0.0861160381481196,0.321328500552685,0.244209660420041,4.85077504434333,0,0.945991105627105,76.0057582067299,11.5164134598082,6.59977678571429,0.15152027598336,-1.03765158887842,-2.21498703367606,-1.17733544479764,100,97.4190894835608
"HER49L","HER49L_1A","HER49L_1A_344",39.8,2302.46,7.3,1,32097,78302,1.36,0.0906745676994202,0.0830119281755255,0.694745983499783,0.228602079129524,0.0842890347628413,2.02932236724477,0.151975683890578,0.367806697146944,0.200505734208577,4.98710122346811,0.0332047712702102,1.17876938009246,75.8409746877474,11.5195014175883,6.58370288248337,0.151890207964974,-1.01299853594512,-2.12456197696031,-1.11156344101519,100,97.4904855559245
"HER49L","HER49L_1A","HER49L_1A_345",39.9,2306.71,7.29,1,32103,76990,1.36,0.10520846863229,0.0246785296791791,0.64813612157423,0.150668918041304,0.0116898298480322,1.73399142745811,0,0.170151967788024,0,5.09676581374204,0,1.00532536693077,76.4735679958436,11.9496038446552,6.39967391304348,0.156257961512985,-1.80915121193992,-3.26816711658508,-1.45901590464515,100,97.3697882841928
"HER49L","HER49L_1A","HER49L_1A_346",40,2310.96,7.3,1,32069,78178,1.4,0.0767479342014377,0.0626774795978408,0.713755788073371,0.193148967740285,0.0716314052546752,2.63757067205608,0.089539256568344,0.249430786154673,0.147100207219422,4.99756964875029,0.0434904960474814,1.24075826958991,75.3025147739773,11.6669651308552,6.45433614735226,0.154934601664685,-1.1254595387043,-2.43253866427068,-1.30707912556639,100,97.4929008160864
"HER49L","HER49L_1A","HER49L_1A_347",40.1,2313.69,7.3,1,32270,78668,1.58,0.0953373671632684,0.0216098032236742,0.626684293486551,0.177963085371434,0.0470331011338791,3.09274419077643,0.0470331011338791,0.283469771698785,0.0711852341485738,5.00203386383282,0.127116489551025,0.741089134082473,75.4652463517567,11.2104032135049,6.73171561401519,0.14855054154665,-2.10842907855309,-3.36729582998647,-1.25886675143339,100,97.0089490008644
"HER49L","HER49L_1A","HER49L_1A_348",40.2,2316.41,7.3,1,32341,78549,1.25,0.0674738061592127,0.0623814434302155,0.673464970909878,0.134947612318425,0,2.18080433869305,0,0.23552177621612,0.0267349043272352,5.4259124877465,0,0.756215865256082,75.6635985181224,11.6907917350953,6.47206795164979,0.154510120640048,-0.771618796001441,-2.37916813374767,-1.60754933774623,100,96.9178474582745
"HER49L","HER49L_1A","HER49L_1A_349",40.3,2319.14,7.3,1,32261,78535,1.29,0.0891322340357802,0.0662125167122939,0.72197109568982,0.188451009104221,0.0496593875342204,2.07168778251735,0.104412045584771,0.315782772012479,0.179537785700643,5.55166486280003,0.0254663525816515,1.34207678105303,75.2543451964092,11.3681797924492,6.61973566308244,0.151063433782846,-1.04596855518269,-2.38911558514632,-1.34314702996364,100,97.3285796141848
"HER49L","HER49L_1A","HER49L_1A_350",40.4,2321.87,7.3,1,32405,78378,1.33,0.107172931179668,0.047207124448187,0.733624231289392,0.112276404092985,0.0408277833065401,2.01969940544541,0.0382760468498813,0.220725203500982,0.136517900431243,5.34333614024344,0,1.04366021077343,76.3415754420883,11.3411926816198,6.73135335808302,0.148558535973928,-0.866418901833982,-2.74345212815313,-1.87703322631914,100,97.5260915052693
"HER49L","HER49L_1A","HER49L_1A_351",40.5,2324.6,7.3,1,32184,78298,1.44,0.0587499042121127,0.0510868732279241,0.757362895603975,0.2017931492503,0.0804618253339804,2.11882806712815,0,0.247771335155432,0.049809701397226,5.12018186926869,0.00766303098418861,1.00130271526731,75.9827837237222,11.3016935298475,6.72313255735111,0.148740187921268,-1.37371557891303,-2.69631494488379,-1.32259936597076,100,96.979488620399
"HER49L","HER49L_1A","HER49L_1A_352",40.6,2327.33,7.3,1,31827,77891,1.32,0.111694547508698,0.0731791862988022,0.670167285052188,0.139939145729288,0.0410830519572223,2.0336110718825,0.00898691761564237,0.305555198931841,0.182306043060174,5.19572222721495,0.172035280070868,1.14262238256024,75.8149208509327,11.2772977622575,6.72279143897996,0.148747735085432,-0.648296614394594,-2.21461632004809,-1.56631970565349,100,97.1691209510726
"HER49L","HER49L_1A","HER49L_1A_353",40.7,2330.06,7.3,1,32052,78911,1.5,0.0735005259089354,0.0823712790358759,0.703323997921709,0.141932050031048,0.0722332754622296,2.06815272902384,0.098845534843051,0.319347112569857,0.159673556284929,5.29964136812358,0,1.16840491186273,75.3519788115725,11.3330207448898,6.64888739796489,0.150401103244143,-0.544111601399457,-2.1445808438508,-1.60046924245134,100,96.8724258975301
"HER49L","HER49L_1A","HER49L_1A_354",40.8,2332.79,7.29,1,32173,77346,1.4,0.0801592842551651,0.0517156672613968,0.690404157939648,0.199105318956378,0,1.70015256121842,0.133167843198097,0.173247485325679,0.0943810927520492,5.37713650350374,0,1.11317973780157,76.6245183978486,11.8596953947198,6.46091791126131,0.15477676914251,-1.34807314829969,-2.59151638484626,-1.24344323654657,100,98.0968634447806
"HER49L","HER49L_1A","HER49L_1A_355",40.9,2335.52,7.29,1,32259,77659,1.43,0.0733978032166265,0.0515072303274572,0.74685483974813,0.175124583113355,0.083699249282118,1.89160303377587,0.0103014460654914,0.2562484708791,0.115891268236779,5.2189701129296,0,1.15891268236779,75.9937676251304,11.4436188980028,6.64071115111961,0.150586281686322,-1.22377543162212,-2.67414864942653,-1.45037321780441,100,97.2198972430755
"HER49L","HER49L_1A","HER49L_1A_356",41,2338.25,7.29,1,32035,76602,1.38,0.0717996919140492,0.0757160387457246,0.685360695543197,0.143599383828098,0.0365525704289705,1.59003681366022,0,0.206260933134905,0.0809378345212919,5.22049032662333,0,0.828960079371296,76.9979896086264,11.3182423435419,6.80299884659746,0.146993998168933,-0.640037355245997,-2.2029552520452,-1.56291789679921,100,97.2559463199394
"HER49L","HER49L_1A","HER49L_1A_357",41.1,2340.97,7.29,1,32111,78278,1.41,0.0843148777434273,0.0498224277574797,0.666854033061652,0.177572242520248,0.0574874166432459,1.50489281790541,0.00638749073813843,0.265719614706559,0.0510999259051074,5.40892715705562,0,1.26089067170853,76.1644395615626,11.4016709675771,6.68011204481793,0.14969808788997,-1.27091228700105,-2.59410594175299,-1.32319365475195,100,97.1000792048851
"HER49L","HER49L_1A","HER49L_1A_358",41.2,2343.7,7.28,1,32241,77876,1.43,0.0873183008885921,0.0667728183265704,0.755046484154297,0.233704864142997,0.0462273357645488,2.01602547639838,0.0873183008885921,0.236273049463249,0.145102470594278,5.31871179824336,0.196466176999332,0.984899070316914,76.0632287225846,11.4592428989676,6.63771851187808,0.150654174052503,-1.25276296849537,-2.4254832293172,-1.17272026082183,100,97.6963377677333
"HER49L","HER49L_1A","HER49L_1A_359",41.3,2346.43,7.28,1,32249,79138,1.21,0.0960347746973641,0.0366448482397837,0.780914352144355,0.168060855720387,0.0214814627612525,1.51381131694003,0,0.246405014026132,0.14531577750259,5.68247870807956,0,1.30405115115368,75.7385832343501,11.3889661098335,6.6501719738156,0.15037205111949,-1.52305329823528,-3.05919262747122,-1.53613932923594,100,97.1227476054487
"HER49L","HER49L_1A","HER49L_1A_360",41.4,2349.16,7.28,1,32465,80001,1.47,0.0874989062636717,0.0537493281333983,0.731240859489256,0.16249796877539,0.0549993125085936,1.54123073461582,0.0299996250046874,0.277496531293359,0.182497718778515,6.29242134473319,0.036249546880664,1.27123410957363,75.7165535430807,11.2661091736353,6.72073671363586,0.148793211608941,-1.10633433476202,-2.61041173153829,-1.50407739677627,100,97.7037787027662
"HER49L","HER49L_1A","HER49L_1A_361",41.5,2351.89,7.28,1,32551,79251,1.29,0.0744470101323643,0.0239744608900834,0.764659121020555,0.217031961741808,0.0466871080491098,1.17979583853831,0.0693997552081362,0.227126471590264,0.0555198041665089,5.84472120225612,0.0946360298292766,0.907244072629998,76.5819989653127,11.6654679436222,6.56484586262845,0.152326501021551,-2.20305549764701,-3.46244100690287,-1.25938550925586,100,97.7527097449874
"HER49L","HER49L_1A","HER49L_1A_362",41.6,2354.62,7.28,1,32849,79475,1.5,0.100660585089651,0.0666876376218937,0.773828247876691,0.134633532557408,0.0780119534444794,1.1034916640453,0,0.295690468700849,0.152249134948097,5.93142497640768,0,1.25699905630701,76.0138408304498,11.1204781377792,6.83548314098212,0.146295437992452,-0.702536920909784,-2.4513303542544,-1.74879343334461,100,97.0279962252281
"HER49L","HER49L_1A","HER49L_1A_363",41.7,2357.35,7.28,1,31999,77108,1.38,0.112828759661773,0.0402033511438502,0.759973024848265,0.158219639985475,0.0129688229496291,1.78061939098407,0.00778129376977746,0.265860870467396,0.156922757690512,5.61679721948436,0,1.19702235825077,76.434351818229,11.3477200809255,6.73565714285714,0.148463613689194,-1.37003384024811,-2.93933258509187,-1.56929874484376,100,97.8912693883903
"HER49L","HER49L_1A","HER49L_1A_364",41.8,2360.08,7.29,1,31766,76743,1.3,0.100334883963358,0.0312732105859818,0.66325267451103,0.142032498078001,0.0260610088216515,1.17013929609215,0.0312732105859818,0.235852129835946,0.0208488070573212,5.35814341373155,0.0690616733773764,1.38253651798861,76.9073400831346,11.440782872705,6.72220956719818,0.148760610630115,-1.5132940518812,-3.05439418620258,-1.54110013432138,100,97.5789322804686
"HER49L","HER49L_1A","HER49L_1A_365",41.9,2362.81,7.27,1,31965,77176,1.24,0.0932932517881207,0.0466466258940603,0.666010158598528,0.112729345910646,0.0518295843267337,1.50176220586711,0,0.235824608686638,0.0673784596247538,5.8489685912719,0.231937389862133,1.15968694931067,76.2788949932622,11.1861200373173,6.81906637321904,0.146647641373219,-0.882389180198474,-2.65870432699906,-1.77631514680058,100,97.4810822017207
"HER49L","HER49L_1A","HER49L_1A_366",42,2365.53,7.26,1,32020,77536,1.34,0.119944283945522,0.0245047461824185,0.735142385472555,0.14186958316137,0.0670656211308295,1.57604209657449,0.0167664052827074,0.276000825423029,0.14186958316137,5.67865249690466,0,1.01372265786215,76.5618551382584,11.1728745356995,6.85247604755858,0.145932651651702,-1.75604138662598,-3.40119738166216,-1.64515599503618,100,97.526310359059
"HER49L","HER49L_1A","HER49L_1A_367",42.1,2368.26,7.26,1,31982,78296,1.28,0.07407785838357,0.0498109737406764,0.777817513027485,0.158373352406253,0.0472565648308981,1.59011954633698,0,0.232451210789823,0.171145396955145,6.04117707162563,0.0293757024624502,0.955348932257076,76.2950853172576,11.2342903852049,6.7912687585266,0.147247890719164,-1.15671991947539,-2.74825662158025,-1.59153670210486,100,97.6563298252784
"HER49L","HER49L_1A","HER49L_1A_368",42.2,2370.99,7.26,1,32062,78614,1.46,0.091586740275269,0.0305289134250897,0.680540361767624,0.117027501462844,0.067418017147073,1.32291958175389,0.024168723128196,0.273488182766428,0.128475843997252,5.73561960973872,0.157732719362963,1.29111863026942,75.4929147480093,11.5348411224464,6.54477282752536,0.152793691447058,-1.34373474670109,-3.10421291654806,-1.76047816984697,100,96.9483806955504
"HER49L","HER49L_1A","HER49L_1A_369",42.3,2373.72,7.26,1,32041,77679,1.48,0.0862523976879208,0.0733789054956938,0.803305912794964,0.151907207868278,0.00901144453455889,1.15990164651965,0.055356016426576,0.233010208679308,0.113286731291597,5.86387569355939,0,1.1058329793123,75.6742491535679,11.4380978127937,6.61598199212155,0.151149141758672,-0.727633356631115,-2.39309910053488,-1.66546574390376,100,96.7674661105318
"HER49L","HER49L_1A","HER49L_1A_370",42.4,2376.45,7.26,1,32017,77725,1.43,0.113219684786105,0.0463171437761338,0.834995175297523,0.229012544226439,0.0566098423930524,1.35091669347057,0,0.25860405275008,0.173689289160502,5.501447410743,0.14924412994532,1.11161145062721,76.1479575426182,11.3644258604053,6.70055473791464,0.14924137464941,-1.59826461183598,-2.89191377824798,-1.293649166412,100,97.3380508201994
"HER49L","HER49L_1A","HER49L_1A_371",42.5,2379.18,7.27,1,31954,75979,1.63,0.0881822608878769,0.0513299727556298,0.881822608878769,0.238223719712026,0.0763368825596546,1.16347938246094,0.0447492070177286,0.167151449742692,0.0723884231169139,5.91084378578291,0,1.32010160702299,75.8893904894774,11.6479553560852,6.51525423728814,0.153485952133195,-1.53493538513618,-2.84371606625537,-1.30878068111919,100,97.5519551455007
"HER49L","HER49L_1A","HER49L_1A_372",42.6,2381.91,7.27,1,31999,76865,1.41,0.0468353606973265,0.0793599167371365,0.837832563585507,0.209458140896377,0.0741559877707669,1.30358420607559,0.118389383984909,0.254992519352111,0.0767579522539517,5.81148767319326,0.104078579327392,1.26325375658622,76.1217719378131,11.2014571001106,6.79570267131243,0.147151817606946,-0.970530500811152,-2.35682486193104,-1.38629436111989,100,97.5034150783842
"HER49L","HER49L_1A","HER49L_1A_373",42.7,2384.64,7.26,1,32066,77182,1.64,0.0984685548443938,0.0608950273379804,0.707418828224197,0.13863336010987,0.0323909719882874,1.60400093285999,0.0958772770853308,0.296701303412713,0.172319970977689,5.62436837604623,0,0.879738799201886,76.2885128656941,11.4689953616128,6.6517171260732,0.150337120633141,-0.822681232751848,-2.45247137403485,-1.629790141283,100,97.4683216293955
"HER49L","HER49L_1A","HER49L_1A_374",42.8,2387.37,7.27,1,32004,77620,1.49,0.119814480803917,0.0747230095336254,0.801339860860603,0.15459933006957,0.0528214377737696,1.25611955681525,0,0.249935583612471,0.143004380314352,6.01262561195568,0.0463797990208709,1.17366658077815,76.0886369492399,11.2509662458129,6.7628535440284,0.147866576363021,-0.727048732235627,-2.37249708219276,-1.64544834995713,100,97.4246328265911
"HER49L","HER49L_1A","HER49L_1A_375",42.9,2390.09,7.27,1,32075,77811,1.55,0.114379714950328,0.0244181413938903,0.80322833532534,0.14136818701726,0.0321291334130136,1.38155273675958,0,0.219763272545013,0.16450116307463,5.60846152857565,0,1.24789554176145,76.288699541196,11.3505802521494,6.7211277173913,0.148784555516248,-1.75604138662598,-3.49331267056996,-1.73727128394399,100,97.3769775481616
"HER49L","HER49L_1A","HER49L_1A_376",43,2392.82,7.25,1,32145,77995,1.45,0.123084813129047,0.070517340855183,0.774408615936919,0.158984550291685,0.0730816077953715,1.12571318674274,0,0.153856016411308,0.243605359317905,5.37983204051542,0.126931213539329,1.39367908199244,76.0689787806911,11.3340598756331,6.71153846153846,0.148997134670487,-0.812948380372566,-2.39624101270234,-1.58329263232978,100,97.0267324828515
"HER49L","HER49L_1A","HER49L_1A_377",43.1,2395.55,7.25,1,32180,77487,1.69,0.0787228825480403,0.0387161717449379,0.758836966200782,0.135506601107283,0.0167770077561397,1.32280253461871,0.0283918592796211,0.298114522436022,0.180675468143043,5.48737207531586,0.0632364138500652,1.29182959722276,76.5302566882187,11.4264328209893,6.69765077930879,0.149306082528119,-1.25276296849537,-2.97552956623647,-1.7227665977411,100,97.6576716094313
"HER49L","HER49L_1A","HER49L_1A_378",43.2,2398.28,7.26,1,32363,77266,1.47,0.0957730437708695,0.0582403644552585,0.803717029482567,0.111303807625605,0,1.20233996842078,0,0.238138379105946,0.0685942070250822,5.73473455336112,0,1.3654129888955,76.4074754743354,11.4940594828256,6.64756221146267,0.150431085590392,-0.647684806483188,-2.62466859216316,-1.97698378567997,100,97.5797892993037
"HER49L","HER49L_1A","HER49L_1A_379",43.3,2401.01,7.25,1,32276,76972,1.78,0.103933898040846,0.051966949020423,0.793795146286961,0.167593410590864,0.051966949020423,1.34984150080549,0.0181884321571481,0.233851270591904,0.0623603388245076,5.77222886244349,0,1.08740840825235,76.5174349113964,10.936444421348,6.99655500118793,0.142927483573017,-1.17093295024774,-2.72621750505766,-1.55528455480992,100,97.1470144987788
"HER49L","HER49L_1A","HER49L_1A_380",43.4,2403.74,7.25,1,31942,77725,1.45,0.122225796075909,0.0720488903184304,0.747507237053715,0.123512383403023,0.0141524605982631,1.47828883885494,0.0656159536828562,0.230299131553554,0.154390479253779,5.62753296880026,0,1.15792859440335,76.1222257960759,11.5870054679961,6.56962025316456,0.152215799614644,-0.538996500732687,-2.33939906611676,-1.80040256538407,100,97.5027339980701
"HER49L","HER49L_1A","HER49L_1A_381",43.5,2406.47,7.24,1,31934,77622,1.51,0.061838138672026,0.0515317822266883,0.801319213625003,0.144288990234727,0.0450903094483523,1.4222771894566,0.13398263378939,0.220298369019093,0.030919069336013,5.14416016077916,0,1.18780758032517,76.2051995568267,11.7105975110149,6.50737073707371,0.153671896131999,-1.02961941718116,-2.74406063862524,-1.71444122144408,100,97.1593105047538
"HER49L","HER49L_1A","HER49L_1A_382",43.6,2409.2,7.24,1,31985,76993,1.38,0.0935149948696635,0.0532515943007806,0.763705791435585,0.151961866663203,0.0350681230761238,1.14425986778019,0.0701362461522476,0.266257971503903,0.0688374267790578,5.39399685685712,0,1.22608548829114,76.408244905381,11.7828893535776,6.48467813051146,0.154209658501759,-1.04860186809345,-2.66315488119432,-1.61455301310087,100,97.4582104866676
"HER49L","HER49L_1A","HER49L_1A_383",43.7,2411.93,7.23,1,32146,78474,1.57,0.0981216708718811,0.0700869077656294,0.71616076662334,0.305833779340928,0.0726355225934704,1.51515151515152,0.0407778372454571,0.243392716058822,0.138899508117338,4.82580217651706,0.128705048805974,1.33674847720264,76.1003644519204,11.578357162882,6.5726392251816,0.152145883219746,-1.47330573810952,-2.32416866466122,-0.8508629265517,100,97.1710375410964
"HER49L","HER49L_1A","HER49L_1A_384",43.8,2414.65,7.23,1,32044,76155,1.21,0.106362024817806,0.0302015626025868,0.816755301687348,0.183835598450529,0.0538375681176548,1.32492942026131,0,0.212724049635612,0.116866916157836,5.05941829164205,0,1.33280808876633,76.5215678550325,11.8836583284092,6.43922651933702,0.155298155298155,-1.80614820668015,-3.29744587681003,-1.49129767012988,100,97.6429650055807
"HER49L","HER49L_1A","HER49L_1A_385",43.9,2417.38,7.23,1,31971,76684,1.47,0.103020186740389,0.0625945438422617,0.837202023890251,0.170830942569506,0.0234729539408482,1.36273538156591,0.0834593917896823,0.328621355171874,0.139533670648375,4.94366491054196,0,1.12800584215743,77.0525794168275,11.4065515622555,6.75511603978507,0.148035946993416,-1.00399631229326,-2.59338729278207,-1.58939098048881,100,97.6422721819415
"HER49L","HER49L_1A","HER49L_1A_386",44,2420.11,7.24,1,32036,76532,1.34,0.056185647833586,0.056185647833586,0.7918256415617,0.155490513772017,0.0195996445931114,1.32362933152146,0,0.227355877280092,0.105838080802801,4.77578006585481,0.116291224585794,1.12893952856322,76.8841791668844,11.7989860450531,6.51616832779624,0.153464421066943,-1.01792337741797,-2.64567987037575,-1.62775649295779,100,97.4402864161397
"HER49L","HER49L_1A","HER49L_1A_387",44.1,2422.84,7.24,1,31999,76737,1.5,0.0781891395285195,0.0299725034859325,0.74149367319546,0.204594915099626,0,1.35527841849434,0,0.162894040684416,0.0664607685992416,4.46459986707846,0,1.40610135918788,77.2847518146396,11.5133507955745,6.71262026032824,0.148973122449668,-1.92075158941916,-3.20838621819718,-1.28763462877802,100,97.307687295568
"HER49L","HER49L_1A","HER49L_1A_388",44.2,2425.57,7.23,1,32107,77748,1.4,0.109327571127232,0.0630241292380511,0.756289550856614,0.101610330812368,0.0553068889231877,1.29649637289705,0.0565930956423316,0.194217214590729,0.288110305088234,4.48114420949735,0.279106858054226,1.38524463651798,76.1665894942635,11.3237639553429,6.72626079054975,0.148671012192239,-0.477627554356395,-2.484906649788,-2.00727909543161,100,96.5568246128518
"HER49L","HER49L_1A","HER49L_1A_389",44.3,2428.3,7.23,1,32013,77598,1.49,0.0760328874455527,0.0438155622567592,0.728111549266734,0.163664011959071,0.0412381762416557,1.46911002860898,0.121137142709864,0.240985592412176,0.153354467898657,4.39573184875899,0.17010747699683,1.46782133560143,76.3975875666899,11.8147374932344,6.46629581151832,0.154648044127321,-1.31782656184243,-2.81046520653028,-1.49263864468785,100,97.2834351400809
"HER49L","HER49L_1A","HER49L_1A_390",44.4,2431.03,7.24,1,31876,76275,1.41,0.0550639134709931,0.0471976401179941,0.650278597181252,0.127171419206817,0.0196656833824975,1.37659783677483,0.0222877745001639,0.145526057030482,0.085217961324156,4.57161586365126,0.0249098656178302,1.0632579482137,77.524745984923,11.9095378564405,6.50946719506825,0.153622404112832,-0.991192040047273,-2.62305698826882,-1.63186494822154,100,97.6230744018355
"HER49L","HER49L_1A","HER49L_1A_391",44.5,2433.76,7.23,1,32128,78169,1.34,0.0882702861748263,0.0447747828423032,0.794432575573437,0.197009044506134,0.0243063106858217,1.9534598114342,0.106180199311748,0.253297342936458,0.14583786411493,4.71926211157876,0,1.20508129821285,76.2079596771099,11.3971011526308,6.68660904703109,0.149552634671233,-1.48160454092422,-2.87598302044407,-1.39437847951985,100,97.1369724571122
"HER49L","HER49L_1A","HER49L_1A_392",44.6,2436.49,7.22,1,31915,77540,1.29,0.0825380448800619,0.0567449058550426,0.741552746969306,0.122517410368842,0.0567449058550426,1.50631931906113,0.0348207376837761,0.255352076347692,0.210214083053908,4.50219241681713,0.0876966726850658,1.2651534691772,76.7036368326025,11.6069125612587,6.60844444444444,0.151321541462102,-0.76968725768228,-2.57018040687909,-1.80049314919681,100,97.2323961826154
"HER49L","HER49L_1A","HER49L_1A_393",44.7,2439.21,7.22,1,32026,76664,1.21,0.0991338829176667,0.0378274026922676,0.74611290827507,0.139570072002504,0,1.14656161953459,0.0273922571219869,0.284357716790149,0.135656892413649,4.32406344568507,0.114786601273088,1.0056871543358,77.5905248878222,11.6038818741521,6.68660071942446,0.149552820926636,-1.30553300447543,-2.98184316139332,-1.67631015691789,100,97.2555567150162
"HER49L","HER49L_1A","HER49L_1A_394",44.8,2441.94,7.2,1,32155,76885,1.54,0.10275086167653,0.0442218898354686,0.77258242830201,0.123561162775574,0.0481238212915393,1.11335110879886,0.0611302594784418,0.30955322884828,0.198998504259609,4.19457631527606,0,0.759575990115107,78.0620407101515,11.7773297782402,6.6281612368857,0.150871405245093,-1.02751636698438,-2.86051879474648,-1.8330024277621,100,97.5677960590492
"HER49L","HER49L_1A","HER49L_1A_395",44.9,2444.67,7.2,1,32153,78153,1.37,0.0562998221437437,0.0652566120302484,0.67815694854964,0.580911801210446,0.240553785523268,1.93210753266029,0.0639770706178906,0.254628741059204,0.185533504791883,4.04463040446304,0,0.996762760226735,76.5242537074712,11.6822130948268,6.55049288061336,0.152660268200515,-2.18627156531702,-2.34105137382184,-0.154779808504819,100,97.3052857855745
"HER49L","HER49L_1A","HER49L_1A_396",45,2447.4,7.19,1,32161,77526,1.58,0.105770967159405,0.0928720687253309,0.690091066222945,0.179294688233625,0.055465263266517,1.19314810515182,0.110930526533034,0.2799060960194,0.20638237494518,4.01155741299693,0,0.917111678662642,77.398550163816,11.7147795578258,6.60691477648095,0.151356576228251,-0.657807814114636,-2.00560062787995,-1.34779281376531,100,96.9558599695586
"HER49L","HER49L_1A","HER49L_1A_397",45.1,2451.01,7.2,1,32163,77729,1.43,0.0566069292027429,0.0476012813750338,0.604664925574753,0.155669055307543,0.0308765068378597,0.855536543632364,0.0939160416318234,0.238006406875169,0.284321167131958,4.08213150818871,0,1.16172856977447,78.1278544687311,11.6919039226029,6.68221830985915,0.149650902384403,-1.18487263295252,-2.54181478205988,-1.35694214910736,100,97.4308173268664
"HER49L","HER49L_1A","HER49L_1A_398",45.2,2454.62,7.2,1,32115,77127,1.62,0.112800964642732,0.0648281405992713,0.671619536608451,0.16725660274612,0,1.12541652080335,0,0.302099135192604,0.177629105242003,4.36682355076692,0.169849728370091,0.882959274962075,77.9675081359316,11.5290365241744,6.76270805218174,0.147869757541491,-0.947789398933526,-2.33795223683134,-1.39016283789781,100,97.5378272200397
"HER49L","HER49L_1A","HER49L_1A_399",45.3,2458.23,7.2,1,32182,76673,1.43,0.108251927014725,0.0547780835496198,0.676900603863159,0.129119768366961,0.0195636012677214,1.02121998617506,0.0899925658315183,0.272586177663584,0.0612992839721936,4.23617179450393,0.110860407183754,0.882970537216491,77.9792104130528,11.7264225998722,6.64987209431654,0.150378832226664,-0.857450231851222,-2.51423426488252,-1.6567840330313,100,97.3693477495337
"HER49L","HER49L_1A","HER49L_1A_400",45.4,2461.84,7.21,1,32144,75650,1.58,0.0859220092531395,0.0277594183740912,0.654329147389293,0.134831460674157,0,0.92531394580304,0.0832782551222736,0.280237937871778,0.149372108393919,4.51949768671514,0.0092531394580304,0.867151354923992,78.5261070720423,11.7475214805023,6.68448295262743,0.149600202003198,-1.58045037556085,-3.16003532484527,-1.57958494928442,100,98.0105750165235
"HER49L","HER49L_1A","HER49L_1A_401",45.5,2465.45,7.2,1,32084,75718,1.49,0.0726379460630233,0.0409413877809768,0.618082886499908,0.138672442483954,0.0184896589978605,0.670910483636652,0,0.315644892892047,0.170369000766,4.57883198182731,0,0.72902084048707,78.7144404236773,11.2588816397686,6.99131964809384,0.143034512843744,-1.21997314567238,-2.7144810914325,-1.49450794576012,100,97.3269235848807
