"Site","label","ID","depth","SH20_age","surface","validity","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
"HER49L","HER49L_1B","HER49L_1B_215",67.2,3300.28,7.58,1,31580,76211,1.33,-2.02238413266789,0.528733745645182,-2.52137529878688,-5.3545886428431,1.84134858363247,2.80878267361682,-5.3545886428431,0.720757388245588,5.6408557666943,3.71245855930661,6.87915512465374,0.145366688478381,0.523248143764548,-2.58469612039637,-3.10794426416092
"HER49L","HER49L_1B","HER49L_1B_216",67.3,3304.33,7.58,1,31825,76558,1.49,-3.1390969489851,0.100887839093333,-1.91532151736299,-5.84714715008731,1.24376267199267,2.25664956289448,-1.45269799541487,0.359428776637615,5.14698772146263,3.24654703976955,6.68948078219825,0.149488433042689,-1.27296567581289,-3.30636327899132,-2.03339760317843
"HER49L","HER49L_1B","HER49L_1B_217",67.4,3308.37,7.59,1,32227,76847,1.47,-2.85806121149878,0.590161108808241,-1.37898511692792,-3.80252282033963,1.53981143162518,2.38221499876564,-5.74843296939494,0.684507123344238,5.2434650093247,3.34784244629327,6.65732541194933,0.150210473143627,-1.52349548263338,-3.50361238709022,-1.98011690445685
"HER49L","HER49L_1B","HER49L_1B_218",67.5,3312.42,7.6,1,31888,75689,1.47,-3.23251607966683,0.238015995396389,-1.80848139056409,-5.79746543712837,1.22629351761008,2.35760945068307,-1.71992799322265,0.26631977155924,5.19470190639702,3.27545025893614,6.81652323580034,0.146702353297647,-1.48538526376412,-3.5481795720108,-2.06279430824668
"HER49L","HER49L_1B","HER49L_1B_219",67.6,3316.46,7.6,1,31633,75615,1.33,-5.12426879949777,0.867195747610208,-1.34007916557951,-5.12426879949777,1.95322925407146,3.11796109187446,-5.12426879949777,1.00041459139643,5.85903890369398,3.91504597542631,6.9873027174558,0.143116741958493,NA,NA,-2.2277613011963
"HER49L","HER49L_1B","HER49L_1B_220",67.7,3320.5,7.6,1,31255,74127,1.29,-5.40064187256905,0.465826184364246,-2.22258804222111,-1.9666546680839,1.66753012781899,2.69708870109517,-5.40064187256905,0.934412378929008,5.57180599538669,3.653863067849,6.80762038335671,0.146894207327542,NA,NA,-2.72813695966895
"HER49L","HER49L_1B","HER49L_1B_221",67.8,3324.55,7.6,1,31250,75236,1.38,-5.33223967977194,0.508401977601464,-2.19674546384279,-2.62418947866972,1.83787986367769,2.81591676014969,-5.33223967977194,0.921589131803538,5.64580651132858,3.75582005749542,6.61991410488246,0.151059361822,NA,NA,-2.74668799380762
"HER49L","HER49L_1B","HER49L_1B_222",67.9,3328.59,7.6,1,31324,75971,1.43,-2.72110646324108,0.076729041733487,-2.34641301379967,-5.81214891659939,1.31474189229941,2.32495447303991,-1.34624079794481,0.0486373068664719,5.17280476576987,3.2880417118758,6.58541759714158,0.151850658709032,-0.389464766761723,-2.84158159372673,-2.45211682696501
"HER49L","HER49L_1B","HER49L_1B_223",68,3332.64,7.6,1,31029,76285,1.31,-2.13688782889889,0.165697264095158,-2.38820225717979,-5.94355031866921,1.06676154863802,2.13265420856982,-1.51273351982589,0.407335398045532,5.04627449165942,3.16265101356583,6.57791342952275,0.152023891879123,0.2578291093021,-2.32283325382399,-2.58066236312609
"HER49L","HER49L_1B","HER49L_1B_224",68.1,3336.68,7.59,1,31244,76029,1.48,-3.08410410638563,0.0746677944128686,-2.39095692582568,-2.82817073224843,0.747250995975065,1.86642726364092,-2.18462049282785,0.255513336178703,4.71876933923786,2.82522352784216,6.64351956570912,0.150522624357359,-0.714653385780909,-3.19956003556891,-2.484906649788
"HER49L","HER49L_1B","HER49L_1B_225",68.2,3340.72,7.61,1,31219,76117,1.49,-2.50085690288275,0.152385061724464,-1.95081056596348,-1.82451684063919,1.26034321281081,2.27377472416969,-5.90205428454491,0.235672769541328,5.0801659263985,3.17589689938553,6.71515013129353,0.148916998197831,-0.564529802737852,-2.68479333893794,-2.12026353620009
"HER49L","HER49L_1B","HER49L_1B_226",68.3,3344.77,7.62,1,31285,76080,1.36,-2.21282231496493,0.719582824637792,-2.53127604608346,-5.30386476832324,1.90251252314901,2.84775687864651,-5.30386476832324,0.386494686000819,5.68342595722729,3.81205502803345,6.49780171466256,0.153898201870866,0.336472236621213,-2.9765009116261,-3.31297314824732
"HER49L","HER49L_1B","HER49L_1B_227",68.4,3348.81,7.61,1,31514,77271,1.21,-2.82883052947522,0.244377056247066,-2.31800490570922,-2.72347001381739,1.64280826388835,2.4783364523498,-5.71920228737138,0.553674719174788,5.27689624863701,3.39341499607619,6.57697397441553,0.152045606975184,-0.534082485930258,-3.12779199556706,-2.5937095096368
"HER49L","HER49L_1B","HER49L_1B_228",68.5,3352.86,7.61,1,31728,77033,1.24,-3.4130407838719,0.240211492598881,-1.82380557875532,-2.41978901086162,1.47051842765638,2.47943181402913,-5.71562587686595,0.514855570712532,5.27822335480672,3.38902059055117,6.61471765228991,0.151178032467314,-1.67397643357167,-3.75601875695156,-2.08204232337989
"HER49L","HER49L_1B","HER49L_1B_229",68.6,3356.9,7.61,1,31820,76325,1.51,-2.17511723398867,0.0748900429254699,-2.48749191903082,-1.8997052541287,1.34836972543176,2.28319270543484,-5.88868930069298,0.449904777510207,5.09912566239989,3.19552079413899,6.71068754254595,0.149016027591804,0.321583624127462,-2.27212588550934,-2.5937095096368
"HER49L","HER49L_1B","HER49L_1B_230",68.7,3360.94,7.62,1,31625,76217,1.32,-3.74206145517436,0.158788249655658,-1.81215164746549,-2.57199020252411,1.29200097181703,2.24466968479437,-3.85984449083075,0.0768711271877709,5.04857964866583,3.16513811387405,6.57671781187458,0.152051529137293,-2.03143232249348,-4.01638302075239,-1.98495069825891
"HER49L","HER49L_1B","HER49L_1B_231",68.8,3364.99,7.62,1,31464,76224,1.43,-2.16538934953551,0.023671917161544,-1.8014239723341,-5.87896141623982,1.23905478822551,2.30917199827066,-2.32361335475041,0.280133972252111,5.10487261615752,3.2124828007925,6.63584140572201,0.150696790182133,-0.371563556432483,-2.21101789946856,-1.83945434303607
"HER49L","HER49L_1B","HER49L_1B_232",68.9,3369.03,7.63,1,31638,77809,1.32,-2.88920205743008,-0.0229278511129746,-2.02170148972536,-5.9337244951535,1.33589225445467,2.28909763566016,-1.49107323866319,0.51990050373919,5.06348005028493,3.15025868794616,6.7755333635951,0.147589856965799,-0.896088024556636,-2.91235066461494,-2.0162626400583
"HER49L","HER49L_1B","HER49L_1B_233",69,3373.08,7.63,1,31609,77242,1.47,-2.21538210046097,0.562194163289848,-5.43425792532917,-2.10205341515397,1.72813957202654,2.80559948568943,-5.43425792532917,0.866527869334071,5.56080051664149,3.66268975929192,6.67391060826705,0.149837188223841,NA,-2.81590759695862,NA
"HER49L","HER49L_1B","HER49L_1B_234",69.1,3377.12,7.64,1,31472,76700,1.29,-2.70517409882956,0.565661464969353,-1.85787623844235,-5.41322429993177,1.74994809091487,2.78376362732713,-5.41322429993177,1.04040069896092,5.57206842295609,3.67765663200709,6.64927307562268,0.150392379531856,-0.887303195000903,-3.33729357968268,-2.44999038468177
"HER49L","HER49L_1B","HER49L_1B_235",69.2,3381.16,7.64,1,31850,78142,1.51,-3.32802292982751,-0.0603569407898816,-2.31642201814903,-2.38703958536299,1.22913803697422,2.11952230508456,-3.05608921434387,-0.129349812276833,4.90619376718526,3.02242639150609,6.57884972170686,0.15200225606317,-1.05314991459135,-3.32982071881993,-2.27667080422858
"HER49L","HER49L_1B","HER49L_1B_236",69.3,3385.21,7.62,1,31732,77655,1.29,-3.41810293088738,0.0728797546471299,-3.04340948144597,-5.81599820368575,1.46332063172887,2.4193624400676,-0.55850283165797,0.400607897399114,5.18421652848309,3.29562619535127,6.61066342863451,0.151270747754066,-0.405465108108164,-3.58351893845611,-3.17805383034795
"HER49L","HER49L_1B","HER49L_1B_237",69.4,3389.25,7.63,1,31739,77270,1.54,-2.81347007968979,0.182262193864203,-1.88670804794834,-5.75790905885623,1.47120481893707,2.46195568305642,-2.39061322886975,0.155593946782041,5.24583942259353,3.33184435013084,6.78077400428749,0.147475789543745,-0.959775843813894,-3.04716444718626,-2.08738860337237
"HER49L","HER49L_1B","HER49L_1B_238",69.5,3393.3,7.62,1,32040,77790,1.51,-1.97847484265927,0.883726038270194,-5.06951729601759,-5.06951729601759,2.20496226275628,3.09413888015084,-5.06951729601759,1.0529755134968,5.94370380739376,4.00752022864417,6.93292195177694,0.144239327509477,NA,-2.9061201148643,NA
"HER49L","HER49L_1B","HER49L_1B_240",69.7,3401.38,7.62,1,32140,77453,1.34,-1.74879959820975,0.383212830479426,-1.52565604689554,-5.53298923212801,1.56786267681604,2.65875078914945,-5.53298923212801,0.709234033327157,5.47253806197649,3.54883571761275,6.84692368929831,0.146050992442488,-0.227783930870712,-2.15230288994471,-1.924518959074
"HER49L","HER49L_1B","HER49L_1B_241",69.8,3405.43,7.62,1,32169,77474,1.38,-5.47379107788574,0.566463633391676,-1.71259096219218,-2.14158656771053,1.88885419253209,2.74849399598698,-5.47379107788574,0.442410984721697,5.52523738479401,3.63029949424773,6.6527638749861,0.150313466521775,NA,NA,-2.30020130163877
"HER49L","HER49L_1B","HER49L_1B_242",69.9,3409.47,7.61,1,31961,77625,1.41,-2.12845446356436,0.237846443815791,-2.12845446356436,-3.20109126582921,1.6073336866193,2.3771861270767,-5.76604062329075,0.450565477794117,5.24079797226066,3.31031110868212,6.89353916523728,0.145063366730808,0,-2.39049696531693,-2.39049696531693
"HER49L","HER49L_1B","HER49L_1B_243",70,3413.52,7.62,1,31934,76849,1.47,-2.1884265060218,0.341431531628467,-2.78313361376849,-3.60981218695296,1.77599263371819,2.56099328881084,-5.55572233600827,0.455544838395888,5.4439244990349,3.55920785116325,6.58510287160304,0.151857916193277,0.624154309072994,-2.56219832408965,-3.18635263316264
"HER49L","HER49L_1B","HER49L_1B_244",70.1,3417.56,7.62,1,31769,76342,1.56,-2.43777623921201,0.265500683137543,-2.1864618109311,-2.6789382960289,1.62389754072054,2.3467348754319,-5.76998074938721,0.303063784713191,5.22450685881488,3.30945335274117,6.78796169630643,0.147319629181782,-0.259511195485085,-2.73724935579447,-2.47773816030939
"HER49L","HER49L_1B","HER49L_1B_245",70.2,3421.61,7.62,1,31545,75795,1.29,-2.91539566541009,0.220098550519062,-2.48461274931763,-2.58997326497546,1.830873361548,2.56972040004434,-5.48034502287162,-0.270858870030203,5.51311762493695,3.60737563555665,6.72504239683437,0.148697947312678,-0.45953232937844,-3.2121868367174,-2.75265450733896
"HER49L","HER49L_1B","HER49L_1B_246",70.3,3425.66,7.61,1,31826,77715,1.35,-2.12282316378105,0.359102857868815,-5.45502767395625,-1.98929177115653,1.86152050322672,2.71741914438653,-5.45502767395625,0.874693231566445,5.55217578825703,3.65725875754454,6.65261996690568,0.15031671807117,NA,-2.51530412697237,NA
"HER49L","HER49L_1B","HER49L_1B_247",70.4,3429.71,7.61,1,31932,75824,1.57,-2.47123918252056,0.160401549439648,-2.28318695101762,-2.1496555583931,1.48331470128132,2.32312543954925,-5.83853501250704,0.370055013589594,5.1468594001255,3.25886060045301,6.60676296047475,0.151360054232692,-0.194156014440958,-2.66424757844382,-2.47009156400286
"HER49L","HER49L_1B","HER49L_1B_248",70.5,3433.76,7.62,1,31950,77121,1.3,-2.50033360342277,0.0298296379533533,-5.7961704694271,-2.80043819587311,1.67405366647287,2.34327005244751,-1.46543712914077,0.0357120078564199,5.20806043278609,3.27145360034749,6.93586342138655,0.144178156235967,NA,-2.56494935746154,NA
"HER49L","HER49L_1B","HER49L_1B_249",70.6,3437.81,7.61,1,31924,76622,1.3,-3.15726910047004,0.632586270983894,-2.24097836859589,-5.23671064214988,2.02661897532696,2.9676877759995,-5.23671064214988,0.624075581315986,5.7497678181514,3.87093233158796,6.54649229746204,0.152753559396638,-0.998528830111127,-3.92055790787798,-2.92202907776686
"HER49L","HER49L_1B","HER49L_1B_250",70.7,3441.86,7.62,1,31866,76807,1.31,-2.86094074432712,0.717937814572489,-2.08775085609364,-5.34584739411512,1.99174034942348,2.85003799719968,-5.34584739411512,0.689634038409637,5.6530138752386,3.73802231380711,6.78753830439224,0.147328818660647,-0.82098055206983,-3.66356164612965,-2.84258109405982
"HER49L","HER49L_1B","HER49L_1B_251",70.8,3445.9,7.61,1,31969,77094,1.54,-2.4770086350531,0.106988917379135,-2.31270558376182,-1.83892123167618,1.31687412807082,2.42853065866263,-5.8092131452283,0.112365274415516,5.1950343880334,3.27805522915789,6.80104060626626,0.147036322511974,-0.169899036795397,-2.61766613963394,-2.44776710283854
"HER49L","HER49L_1B","HER49L_1B_252",70.9,3449.95,7.6,1,31857,77174,1.49,-2.1800912558438,0.0201318244886781,-2.05333955020465,-2.49517230248369,1.24865118137405,2.44541135877737,-5.79100916848802,0.300300713589676,5.21225665935618,3.29286053943421,6.81750085120872,0.146681316486041,-0.130053128248198,-2.22462355152433,-2.09457042327614
"HER49L","HER49L_1B","HER49L_1B_253",71,3454,7.59,1,31802,77158,1.22,-5.33184175635851,0.662119670948059,-1.54765212244025,-3.25240021467867,1.85430254816381,2.936377123709,-5.33184175635851,0.57624118181042,5.66278019498977,3.77191513021489,6.62572318647085,0.15092692101021,NA,NA,-2.23026443141442
"HER49L","HER49L_1B","HER49L_1B_254",71.1,3458.05,7.59,1,31606,76882,1.33,-5.15085955586628,0.709926667599591,-1.68512365306655,-5.15085955586628,2.35298119083268,2.99874217986988,-5.15085955586628,1.28849081523382,5.84046578161429,3.94709568551512,6.64234556848702,0.150549228384662,NA,NA,-2.42394594999831
"HER49L","HER49L_1B","HER49L_1B_255",71.2,3462.1,7.59,1,31445,77112,1.35,-3.68438184445561,0.546821900483685,-1.76745923227355,-5.29381975688971,2.33567015950428,2.90123793400536,-5.29381975688971,0.758269412034703,5.69726969179447,3.80021149268609,6.66689136052129,0.14999494455866,-2.11021320034659,-4.45143608604605,-2.34122288569946
"HER49L","HER49L_1B","HER49L_1B_256",71.3,3466.15,7.6,1,31766,77879,1.41,-2.3901060069491,0.0330360485840565,-2.72034769381967,-5.85584190974882,1.59945657593447,2.38057861751657,-2.11817229146546,0.68663005075798,5.14198213659262,3.24278447259736,6.68116752404384,0.149674438846392,0.34294475112683,-2.45211682696501,-2.79506157809184
"HER49L","HER49L_1B","HER49L_1B_257",71.4,3470.2,7.6,1,31757,76458,1.27,-2.59302761247414,0.573852917275685,-2.3566388344099,-5.30107781357635,2.13789377881952,2.89756164172102,-5.30107781357635,0.454664400010567,5.68450300340164,3.80334633280829,6.56170780520347,0.152399349328996,-0.251314428280906,-3.23306045986016,-2.98174603157925
"HER49L","HER49L_1B","HER49L_1B_258",71.5,3474.25,7.6,1,31887,77632,1.38,-3.35666729889501,0.259152584349426,-2.2580550102269,-5.75456257169338,1.69435353085082,2.46584052824035,-1.84253956626523,0.203862121336406,5.24220641907606,3.34640926322744,6.65848488229387,0.150184316353887,-1.16315080980568,-3.70868208141012,-2.54553127160444
"HER49L","HER49L_1B","HER49L_1B_259",71.6,3478.29,7.61,1,31884,77400,1.28,-5.12908376080125,0.94165396720124,-1.63257619933477,-5.12908376080125,2.03408863004539,3.13656640477908,-5.12908376080125,1.08352233495027,5.87091387231112,3.95308227245142,6.80684402000909,0.14691096153525,NA,NA,-2.60268968544438
"HER49L","HER49L_1B","HER49L_1B_260",71.7,3482.34,7.61,1,31859,77998,1.47,-2.54541719827057,0.211423167001077,-2.50459520375031,-2.58797681268936,1.51070615113134,2.48010670831944,-5.72347102861851,0.524571845889918,5.27914534582613,3.35550702516084,6.84648722627737,0.146060303181742,-0.0425596144187959,-2.79675097151886,-2.75419135710007
"HER49L","HER49L_1B","HER49L_1B_261",71.8,3486.39,7.61,1,31904,77568,1.47,-5.42501528247495,0.541131456648739,-1.95927937967523,-2.38049284475153,1.77242007162164,2.77965654647586,-5.42501528247495,0.864700288434044,5.57781762330511,3.65407680289128,6.84718896111301,0.146045334177173,NA,NA,-2.5295921391333
"HER49L","HER49L_1B","HER49L_1B_262",71.9,3490.44,7.61,1,31722,76899,1.55,-2.77874758491098,0.345239024166695,-2.00961449737311,-2.54513273372947,1.32346071377134,2.52035894385084,-5.72318656407742,0.214349641005011,5.27225784545998,3.3810152118371,6.62822508896797,0.150869951846446,-0.798507696217772,-3.17573633220758,-2.37722863598981
"HER49L","HER49L_1B","HER49L_1B_263",72,3494.49,7.62,1,31589,75359,1.45,-2.78728822544298,0.345645169624501,-2.03698263104308,-2.78728822544298,1.29720404033611,2.52707616670258,-5.62050156949919,0.214309167563414,5.36457079012741,3.48325531707421,6.56275033377837,0.152375139863696,-0.782759339249632,-3.19099062137867,-2.40823128212903
"HER49L","HER49L_1B","HER49L_1B_264",72.1,3498.54,7.62,1,31670,76367,1.64,-3.6772884723053,-0.0476283778513326,-2.08805326718872,-3.14666022124313,0.794350321058271,2.12452774262227,-2.57867618363719,0.484714738390618,5.01707972175202,3.1176339984025,6.68282579489476,0.149637298755256,-1.67397643357167,-3.73236456605368,-2.058388132482
"HER49L","HER49L_1B","HER49L_1B_265",72.2,3502.59,7.62,1,31856,77695,1.42,-2.62047681071009,0.210175712484455,-2.11838486691285,-2.42376651646403,1.09732806654684,2.43936264052363,-5.75597102663924,0.561193660108047,5.25621114990651,3.35432799115672,6.69912678235879,0.149273186265613,-0.519875459285909,-2.87253689026013,-2.35266143097422
"HER49L","HER49L_1B","HER49L_1B_266",72.3,3506.64,7.63,1,31533,76138,1.24,-4.96231933376694,1.0012600098515,-4.96231933376694,-2.47741268397894,1.72603538017982,3.15200537538839,-4.96231933376694,1.3162020903989,6.03625764276325,4.13261018669791,6.71096643843305,0.149009834749448,NA,NA,NA
"HER49L","HER49L_1B","HER49L_1B_267",72.4,3510.68,7.64,1,31743,76924,1.32,-2.9284030822705,0.367433783733828,-5.70099180451028,-2.52293797416234,0.967236443907121,2.52156183388668,-1.96332218622691,0.568104479195979,5.3010913698884,3.39022713655804,6.75957638575935,0.14793826460882,NA,-3.35805788900154,NA
"HER49L","HER49L_1B","HER49L_1B_268",72.5,3514.73,7.64,1,30678,75450,1.24,-3.72610938846632,0.362664128706329,-2.95291950023283,-5.51786885769437,0.793865951458543,2.62098789300195,-1.37473413130284,0.726298042969365,5.46789832888897,3.5999175326712,6.47580910586945,0.154420858251309,-0.8754687373539,-4.26829786934554,-3.39282913199164
"HER49L","HER49L_1B","HER49L_1B_269",72.6,3518.78,7.63,1,31227,75759,1.59,-2.05278023659598,0.240672372834796,-2.08355189526273,-3.60337764900714,0.744131480784024,2.56023786169042,-5.54928779806246,0.766070203459878,5.44922227429122,3.52866338586798,6.82543669368649,0.14651077211294,0.0317486983145803,-2.32116147856698,-2.35291017688156
"HER49L","HER49L_1B","HER49L_1B_270",72.7,3522.83,7.61,1,31796,75933,1.23,-2.0691357356983,0.761516787496244,-3.25871980257214,-5.20462995162745,1.46105376615496,3.00495053184813,-5.20462995162745,0.849809394641922,5.79379648421048,3.8659884771736,6.87510063254744,0.145452416400408,1.29928298413026,-2.87253689026013,-4.17181987439039
"HER49L","HER49L_1B","HER49L_1B_271",72.8,3526.88,7.6,1,31828,76344,1.43,-3.06473811874472,0.377281257437689,-2.33076894366452,-5.54964476853272,1.23594287647521,2.63179592718665,-2.77705604629294,0.461622405871439,5.44643700034595,3.56912840991797,6.53649715037264,0.15298713928805,-0.780158557549575,-3.52636052461616,-2.74620196706659
"HER49L","HER49L_1B","HER49L_1B_272",72.9,3530.93,7.61,1,31467,75957,1.29,-2.71995758096099,0.227109520611719,-2.24995395171526,-5.71568985451498,1.12806009449124,2.47715728007788,-2.02681040040105,0.253017705470383,5.27686457384572,3.35020261309533,6.86722902703952,0.145619142169648,-0.489548225318706,-2.99573227355399,-2.50618404823529
"HER49L","HER49L_1B","HER49L_1B_273",73,3534.98,7.61,1,31675,75756,1.28,-5.32415963700085,0.570243197263999,-2.37972065783441,-1.79779911238469,1.34406861141655,2.88514877464609,-5.32415963700085,0.602766388969559,5.67084845038963,3.75276362153498,6.80857142857143,0.14687368862778,NA,NA,-3.00127245392961
"HER49L","HER49L_1B","HER49L_1B_274",73.1,3539.03,7.61,1,31680,76646,1.45,-5.91248899118266,0.130143842499717,-1.60842389797849,-2.1282993572644,0.599256338462064,2.37880686072274,-2.1512888754891,0.427870312545088,5.08862703289884,3.17579673478621,6.7728813559322,0.147647647647648,NA,NA,-1.74979527012902
"HER49L","HER49L_1B","HER49L_1B_275",73.2,3543.07,7.6,1,31566,76787,1.4,-2.37843434001401,0.282698941300451,-2.13059817610943,-2.23325233016951,0.924322968834895,2.38534087615072,-5.84417024281373,0.590376275973719,5.14993102827924,3.25378499856766,6.66081020590868,0.15013188622503,-0.25489224962879,-2.69069618640906,-2.43580393678027
"HER49L","HER49L_1B","HER49L_1B_276",73.3,3547.12,7.61,1,31691,75960,1.33,-2.6550421588632,0.2989207018145,-2.31209740773637,-5.74608461222151,1.00618576392023,2.45365434840927,-1.93942212245119,0.317700596466096,5.24717628031552,3.32900861034664,6.80913670712159,0.146861495518824,-0.356674943938732,-2.99811039595896,-2.64143545202023
"HER49L","HER49L_1B","HER49L_1B_277",73.4,3551.17,7.59,1,32011,76931,1.48,-2.45548641067691,0.268437139581595,-1.78254193743448,-2.84114889148889,1.12692079892651,2.52976269702893,-5.67436223554511,0.065430676634128,5.33081619526873,3.43217196770549,6.677465882614,0.14975741060747,-0.693147180559945,-2.76211742237249,-2.06897024181254
"HER49L","HER49L_1B","HER49L_1B_278",73.5,3555.22,7.59,1,32042,75812,1.24,-2.67124461341186,0.38380423729855,-3.16372109850965,-5.56161637130803,1.25621420014613,2.55837745641708,-1.6697960731974,-0.0935562301728936,5.43826434278733,3.52327414995074,6.7875283446712,0.147329034844486,0.53062825106217,-3.10958603107049,-3.64021428213266
"HER49L","HER49L_1B","HER49L_1B_279",73.6,3559.27,7.59,1,31698,75422,1.65,-2.92113821086621,0.0902601794321785,-1.8225259221981,-3.78613564835282,0.820283757035707,2.26123653069346,-2.64670136516445,-0.332187701305132,5.131292330192,3.20561605053337,6.86045977011494,0.145762825453205,-1.13497993283898,-3.06287157639162,-1.92789164355263
"HER49L","HER49L_1B","HER49L_1B_280",73.7,3563.32,7.59,1,31686,75528,1.46,-3.02083772237857,-0.243054183261681,-2.51001209861258,-2.94079501470503,0.548694974102804,1.90611398482073,-0.818994199186052,-0.549917314565306,4.79588151309127,2.83292006069441,7.12111429937829,0.140427460922416,-0.528067430200497,-2.81774911835863,-2.28968168815814
"HER49L","HER49L_1B","HER49L_1B_281",73.8,3567.37,7.59,1,31883,76250,1.48,-3.81350823769752,0.373618057975548,-1.91638825281164,-2.30943084092125,1.43088078682496,2.50935617949452,-5.60526770692557,0.45151630630305,5.3893374525164,3.48988625524149,6.68286387610818,0.149636446071435,-2.05412373369555,-4.36691299686383,-2.31278926316829
"HER49L","HER49L_1B","HER49L_1B_282",73.9,3571.41,7.58,1,31516,76137,1.41,-3.09330726881212,0.13221309877475,-3.09330726881212,-5.57821391860012,1.35618329132844,2.50202349761658,-1.3155340415588,0.164789269209362,5.41723049093728,3.50792284991676,6.74906579096365,0.148168654888341,0,-3.30921499195051,-3.30921499195051
"HER49L","HER49L_1B","HER49L_1B_283",74,3575.46,7.57,1,31542,75251,1.51,-2.46679145659224,0.194738728875079,-2.09209800715083,-2.66746215205439,1.1838667847015,2.42662882231164,-5.55783390995055,0.0181151931957619,5.44414925778093,3.51668673888309,6.8727231068851,0.145502733697826,-0.389464766761723,-2.70487054818483,-2.31540578142311
"HER49L","HER49L_1B","HER49L_1B_284",74.1,3579.51,7.57,1,31559,75547,1.35,-2.83042445991857,-0.0170137431585338,-1.66035320726832,-5.72079621781474,1.04999320609424,2.19309049704135,-2.00722415111043,0.326575961231543,5.27620732596475,3.38994478893869,6.59529333775273,0.15162327872148,-1.20983792377833,-2.86723022933447,-1.65739230555614
"HER49L","HER49L_1B","HER49L_1B_285",74.2,3583.56,7.57,1,31496,75211,1.45,-1.67161332128195,0.310189750833971,-3.13022834398147,-3.13022834398147,1.20181992088617,2.53689014630314,-5.43281343697551,0.0966156505359123,5.56321802882712,3.65614994883407,6.73396567299006,0.148500905493326,1.54044504094715,-2.00212329389587,-3.54256833484301
"HER49L","HER49L_1B","HER49L_1B_286",74.3,3587.61,7.57,1,31692,74592,1.37,-5.03995604878903,0.626470639323399,-2.84273147145281,-1.99543361106561,1.41209290564819,2.81092661602082,-5.03995604878903,0.084007930614226,5.96292681910311,4.02165226938675,6.96831844029245,0.143506644905572,NA,NA,-3.58351893845611
"HER49L","HER49L_1B","HER49L_1B_287",74.4,3591.66,7.57,1,31553,75424,1.44,-2.74664315996925,-0.283715416900025,-2.79109492254008,-2.79109492254008,0.670370511136191,1.90897213471163,-1.45132057705509,-0.832281368648862,5.12821168011421,3.18859604169137,6.95676172953082,0.143745040994446,0.0465200156348929,-2.50366892624352,-2.55018894187842
"HER49L","HER49L_1B","HER49L_1B_288",74.5,3595.71,7.57,1,31601,75237,1.51,-2.3718414872634,0.00886138499459669,-3.43968211726476,-2.94720563216696,0.81786296030452,1.99681491284731,-2.31121686544697,-0.164254122891635,5.16755119320112,3.24310977368618,6.85198679266765,0.145943071733604,1.1314021114911,-2.40955721254621,-3.54095932403731
"HER49L","HER49L_1B","HER49L_1B_289",74.6,3599.76,7.59,1,31698,75755,1.33,-2.55594226244676,0.39178079192087,-2.84362433489854,-3.24908944300671,1.23249968121003,2.53972328083407,-5.32853098468654,0.365201154116158,5.6831560851536,3.76482603180382,6.81023046655424,0.146837908777259,0.310154928303839,-3.00897750030401,-3.31913242860785
"HER49L","HER49L_1B","HER49L_1B_290",74.7,3603.8,7.59,1,31657,75202,1.38,-2.86511570873457,0.508430141597073,-2.86511570873457,-3.47125151230489,1.40394581089626,2.65160672750774,-5.26301098153294,0.371778621636306,5.74121992068025,3.78751268898935,7.05550340295705,0.141733331115805,0,-3.46573590279973,-3.46573590279973
"HER49L","HER49L_1B","HER49L_1B_291",74.8,3607.85,7.6,1,31395,74309,1.62,-3.27286148845933,0.238683950371686,-1.66342357602523,-2.71324570052391,1.2087276357574,2.51938963418447,-5.35230303013917,-0.348356724193712,5.64424811213465,3.73914118689316,6.72077044379365,0.148792464846565,-1.71765149707433,-3.64133850934494,-1.9236870122706
"HER49L","HER49L_1B","HER49L_1B_292",74.9,3611.9,7.6,1,31636,76145,1.37,-1.82249909555603,0.411093125951066,-5.22369647721818,-2.58463914760292,1.22519291692867,2.74600710606047,-5.22369647721818,0.826036978013775,5.78330798331951,3.86289308732182,6.82444821731749,0.146531993233158,NA,-2.26391595183489,NA
"HER49L","HER49L_1B","HER49L_1B_293",75,3615.95,7.61,1,31358,74304,1.47,-3.86977457919154,-0.0594152275398948,-2.52603983249045,-3.86977457919154,0.986154325143734,2.24832261884981,-1.99797240228995,0.337402513527087,5.32491055317407,3.42618661000868,6.67801017524025,0.149745204598168,-1.48160454092422,-3.98898404656427,-2.50737950564006
"HER49L","HER49L_1B","HER49L_1B_294",75.1,3619.65,7.6,1,30496,72373,1.44,-2.89366441706228,-0.128455802120126,-2.43104089511417,-3.2419711113305,0.783380579404649,1.9882458425136,-2.68235532339508,0.0476737844259079,5.24207886149248,3.31610848118551,6.86249704421849,0.145719552745378,-0.485507815781701,-2.82212265736206,-2.33661484158036
"HER49L","HER49L_1B","HER49L_1B_295",75.2,3623.34,7.6,1,30722,73133,1.44,-3.12031525960133,0.371853900266551,-1.53986488404048,-5.06622540865664,1.32569170473596,2.70399779550214,-5.06622540865664,0.490602653042893,5.91653869624085,3.98394621116672,6.90808780373283,0.144757858963466,-1.70474809223843,-3.64196253432618,-1.93721444208776
