Data/BAS_sjro/Sept_2015/HER34/    29/09/2015  re-evaluated data  peakarea,,,,,,,BACON v2.5  HER34-M1 (cal a BP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Element/inc+coh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Element/coh_inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ln(Element/Ti)  where Ti>50 cps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,% of TSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Section,ID,filename,position_mm,Section_depth_cm,Field_depth_cm,Strat_depth_cm,SH20_min_age_95CI,max_age_95CI,SH20_median_age,SH20_mean_age,sample surface,validity,E_gain,E_offset,F_slope,F_offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,cps_sum,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo coh,inc+coh,inc_coh,coh_inc,coh_inc_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,inc&coh,inc_coh,coh_inc,Norm_Ratio_SUM,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Br,Rb,Sr,Y,Zr,Sn,I,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh,SUM,SUM_main,Total scatter %
HER34_1A,HER34_1A_271,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000270.spe,571,28,38,38,1435.46,2743.86,2202.3,2170.65,7.35,1,0.018358,-0.017998,0.007269,0.110437,35787.85547,1.29,0,10,0,17,56,51,122,31,559,52,0,0,40,1403,51,196,144,127,65,25,3573,47,579,0,1521,9,0,0,0,0,111,0,12,0,0,0,0,0,62,21,4,0,58113,8831,66944,6.580568452,0.151962556,75745,1.131468093,0,0.000149379,0,0.000253944,0.00083652,0.000761831,0.001822419,0.000463074,0.008350263,0.000776769,0,0,0.000597514,0.020957815,0.000761831,0.00292782,0.002151052,0.001897108,0.000970961,0.000373446,0.053372968,0.000702079,0.00864902,0,0.022720483,0.000134441,0,0,0,0,0.001658102,0,0.000179254,0,0,0,0,0,0.000926147,0.000313695,5.97514E-05,0,0.868083772,0.131916228,1,9.82996E-05,2.27E-06,498445.1574,0,65.80568452,0,111.8696637,368.5118333,335.6089911,802.8293511,203.997622,3678.537765,342.1895595,0,0,263.2227381,9232.537538,335.6089911,1289.791417,947.6018571,835.7321934,427.7369494,164.5142113,23512.37108,309.2867172,3810.149134,0,10009.04462,59.22511607,0,0,0,0,730.4430982,0,78.96682142,0,0,0,0,0,407.995244,138.1919375,26.32227381,0,382416.5745,58113,440529.5745,43.30388115,1,0,0.192307692,0,0.326923077,1.076923077,0.980769231,2.346153846,0.596153846,10.75,1,0,0,0.769230769,26.98076923,0.980769231,3.769230769,2.769230769,2.442307692,1.25,0.480769231,68.71153846,0.903846154,11.13461538,0,29.25,0.173076923,0,0,0,0,2.134615385,0,0.230769231,0,0,0,0,0,1.192307692,0.403846154,0.076923077,0,1117.557692,169.8269231,1287.384615,0.126549393,0.002922357,1.131468093,0,0.013202192,0,0.022443726,0.073932273,0.067331177,0.161066737,0.040926794,0.738002508,0.068651396,0,0,0.052808766,1.852267476,0.067331177,0.258762955,0.190111559,0.167667833,0.085814245,0.033005479,4.717143046,0.0620503,0.764406892,0,2.008053337,0.011881972,0,0,0,0,0.146544326,0,0.01584263,0,0,0,0,0,0.081853588,0.027724602,0.005280877,0,76.72189583,11.65885537,100,99.65,88.38
HER34_1A,HER34_1A_272,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000271.spe,572,28.1,38.1,38.1,1440.94,2747.98,2208.64,2177.68,7.35,1,0.018358,-0.017998,0.007269,0.110437,35810.55469,1.4,0,6,0,38,46,38,107,20,529,54,0,0,10,2076,51,252,61,53,0,164,3687,8,788,0,1235,0,0,0,0,38,29,0,0,6,0,218,219,0,0,63,0,1.49851E+15,56930,8675,65605,6.562536023,0.152380116,75338,1.148357595,0,9.14564E-05,0,0.000579224,0.000701166,0.000579224,0.001630973,0.000304855,0.00806341,0.000823108,0,0,0.000152427,0.03164393,0.00077738,0.003841171,0.000929807,0.000807865,0,0.002499809,0.056199985,0.000121942,0.01201128,0,0.018824785,0,0,0,0,0.000579224,0.000442039,0,0,9.14564E-05,0,0.003322917,0.00333816,0,0,0.000960293,0,22841335145,0.867769225,0.132230775,1,0.000100031,2.32269E-06,494408.3389,0,39.37521614,0,249.3763689,301.8766571,249.3763689,702.1913545,131.2507205,3471.581556,354.3769452,0,0,65.62536023,13623.82478,334.6893372,1653.759078,400.3146974,347.8144092,0,1076.255908,24196.07032,52.50028818,5171.278386,0,8104.731988,0,0,0,0,249.3763689,190.3135447,0,0,39.37521614,0,1430.632853,1437.195389,0,0,413.4397695,0,9.834E+15,373605.1758,56930,430535.1758,43.06687905,1,0,0.111111111,0,0.703703704,0.851851852,0.703703704,1.981481481,0.37037037,9.796296296,1,0,0,0.185185185,38.44444444,0.944444444,4.666666667,1.12962963,0.981481481,0,3.037037037,68.27777778,0.148148148,14.59259259,0,22.87037037,0,0,0,0,0.703703704,0.537037037,0,0,0.111111111,0,4.037037037,4.055555556,0,0,1.166666667,0,2.77501E+13,1054.259259,160.6481481,1214.907407,0.121528445,0.002821854,1.148357595,0,0.007964108,0,0.050439353,0.061058165,0.050439353,0.1420266,0.026547028,0.702168892,0.071676976,0,0,0.013273514,2.755581513,0.067694922,0.334492554,0.080968436,0.070349624,0,0.21768563,4.893944623,0.010618811,1.045952906,0,1.639278983,0,0,0,0,0.050439353,0.038493191,0,0,0.007964108,0,0.289362606,0.290689957,0,0,0.083623138,0,1.98904E+12,75.56611537,11.51477342,100,99.75,87.08
HER34_1A,HER34_1A_273,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000272.spe,573,28.2,38.2,38.2,1446.98,2751.21,2214.44,2184.71,7.36,1,0.018358,-0.017998,0.007269,0.110437,35699.75391,1.41,0,46,17,43,57,53,141,44,549,40,0,0,23,2583,0,226,168,89,127,224,3471,46,577,0,1152,22,0,0,11,0,0,0,0,0,0,0,32,0,75,114,43,1.24405E+15,57218,8515,65733,6.719671169,0.148816806,75474,1.148190407,0,0.000699801,0.000258622,0.000654162,0.000867144,0.000806292,0.002145041,0.000669375,0.008351969,0.000608522,0,0,0.0003499,0.039295331,0,0.003438151,0.002555794,0.001353962,0.001932058,0.003407725,0.052804527,0.000699801,0.008777935,0,0.017525444,0.000334687,0,0,0.000167344,0,0,0,0,0,0,0,0.000486818,0,0.001140979,0.001734289,0.000654162,18925789040,0.870460804,0.129539196,1,0.000102227,2.26396E-06,507160.4618,0,309.1048738,114.2344099,288.9458602,383.0212566,356.1425719,947.4736348,295.6655314,3689.099472,268.7868467,0,0,154.5524369,17356.91063,0,1518.645684,1128.904756,598.050734,853.3982384,1505.206342,23323.97863,309.1048738,3877.250264,0,7741.061186,147.8327657,0,0,73.91638285,0,0,0,0,0,0,0,215.0294774,0,503.9753376,766.0425132,288.9458602,8.3596E+15,384486.1449,57218,441704.1449,45.15398061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.148190407,0,0.060948141,0.022524313,0.056973262,0.075522697,0.070222858,0.186819302,0.058298222,0.727402814,0.052998384,0,0,0.030474071,3.422370618,0,0.299440867,0.222593211,0.117921403,0.168269868,0.296790948,4.598934732,0.060948141,0.764501683,0,1.526353446,0.029149111,0,0,0.014574555,0,0,0,0,0,0,0,0.042398707,0,0.099371969,0.151045393,0.056973262,1.64831E+12,75.81153775,11.2820309,100,99.71,87.09
HER34_1A,HER34_1A_274,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000273.spe,574,28.3,38.3,38.3,1452.06,2756.52,2221.28,2191.74,7.36,1,0.018358,-0.017998,0.007269,0.110437,35501.16016,1.39,0,0,6,16,48,61,110,35,563,125,0,0,35,2119,26,210,17,16,0,248,3302,184,1016,0,1024,0,0,0,0,57,26,0,0,0,0,136,12,0,145,77,11,4.53625E+14,57531,8410,65941,6.84078478,0.146182058,75333,1.142430354,0,0,9.09904E-05,0.000242641,0.000727923,0.000925069,0.001668158,0.000530778,0.008537935,0.001895634,0,0,0.000530778,0.032134787,0.000394292,0.003184665,0.000257806,0.000242641,0,0.003760938,0.050075067,0.002790373,0.015407713,0,0.015529034,0,0,0,0,0.000864409,0.000394292,0,0,0,0,0.00206245,0.000181981,0,0.002198935,0.001167711,0.000166816,6879256961,0.872461746,0.127538254,1,0.000103741,2.21686E-06,515336.8398,0,0,41.04470868,109.4525565,328.3576694,417.2878716,752.4863258,239.4274673,3851.361831,855.0980975,0,0,239.4274673,14495.62295,177.8604043,1436.564804,116.2933413,109.4525565,0,1696.514625,22588.27134,1258.7044,6950.237337,0,7004.963615,0,0,0,0,389.9247325,177.8604043,0,0,0,0,930.3467301,82.08941736,0,991.9137931,526.7404281,75.24863258,3.10315E+15,393557.1892,57531,451088.1892,46.79633641,1,0,0,0.048,0.128,0.384,0.488,0.88,0.28,4.504,1,0,0,0.28,16.952,0.208,1.68,0.136,0.128,0,1.984,26.416,1.472,8.128,0,8.192,0,0,0,0,0.456,0.208,0,0,0,0,1.088,0.096,0,1.16,0.616,0.088,3.629E+12,460.248,67.28,527.528,0.054726278,0.001169456,1.142430354,0,0,0.007964637,0.021239032,0.063717096,0.08097381,0.146018345,0.046460383,0.74734844,0.165929938,0,0,0.046460383,2.812844305,0.034513427,0.278762295,0.022566472,0.021239032,0,0.329204996,4.383205235,0.244248868,1.348678534,0,1.35929805,0,0,0,0,0.075664052,0.034513427,0,0,0,0,0.180531772,0.015929274,0,0.192478728,0.102212842,0.014601835,6.0216E+11,76.36892199,11.16376621,100,99.74,87.53
HER34_1A,HER34_1A_275,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000274.spe,575,28.4,38.4,38.4,1456.32,2762.88,2230.31,2198.77,7.35,1,0.018358,-0.017998,0.007269,0.110437,35496.32422,1.35,16,0,0,28,70,44,123,56,515,85,0,0,0,1172,0,174,91,57,0,180,3621,0,770,0,1104,7,0,0,0,42,0,0,0,0,0,108,0,0,178,27,24,4.37564E+15,56776,8657,65433,6.558392053,0.152476398,73696,1.126037321,0.000244525,0,0,0.000427919,0.001069797,0.000672444,0.001879785,0.000855837,0.007870646,0.001299039,0,0,0,0.017911451,0,0.002659209,0.001390736,0.00087112,0,0.002750906,0.055339049,0,0.011767762,0,0.01687222,0.00010698,0,0,0,0.000641878,0,0,0,0,0,0.001650543,0,0,0.00272034,0.000412636,0.000366787,66872010292,0.867696728,0.132303272,1,0.000100231,2.33027E-06,483222.3264,104.9342728,0,0,183.6349775,459.0874437,288.5692503,806.6822225,367.2699549,3377.571907,557.4633245,0,0,0,7686.435486,0,1141.160217,596.8136768,373.828347,0,1180.510569,23747.93762,0,5049.961881,0,7240.464826,45.90874437,0,0,0,275.4524662,0,0,0,0,0,708.3063417,0,0,1167.393785,177.0765854,157.4014093,2.86971E+16,372359.2672,56776,429135.2672,43.01250632,1,0.188235294,0,0,0.329411765,0.823529412,0.517647059,1.447058824,0.658823529,6.058823529,1,0,0,0,13.78823529,0,2.047058824,1.070588235,0.670588235,0,2.117647059,42.6,0,9.058823529,0,12.98823529,0.082352941,0,0,0,0.494117647,0,0,0,0,0,1.270588235,0,0,2.094117647,0.317647059,0.282352941,5.14781E+13,667.9529412,101.8470588,769.8,0.077157554,0.00179384,1.126037321,0.021715527,0,0,0.038002172,0.095005429,0.059717698,0.166938111,0.076004343,0.698968512,0.115363735,0,0,0,1.590662324,0,0.236156352,0.123507058,0.077361564,0,0.244299674,4.914495114,0,1.045059718,0,1.498371336,0.009500543,0,0,0,0.057003257,0,0,0,0,0,0.146579805,0,0,0.241585233,0.036644951,0.03257329,5.9387E+12,77.05754615,11.74945711,100,99.77,88.81
HER34_1A,HER34_1A_276,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000275.spe,576,28.5,38.5,38.5,1459.73,2769.1,2237.69,2205.8,7.36,1,0.018358,-0.017998,0.007269,0.110437,35527.18359,1.39,0,47,0,0,67,43,141,31,509,79,21,12,9,1092,5,237,65,67,0,49,3515,56,780,0,1307,0,0,0,0,38,0,0,0,0,0,106,0,0,0,65,35,0,57082,8475,65557,6.735339233,0.148470621,73833,1.126241286,0,0.000716933,0,0,0.001022011,0.000655918,0.0021508,0.000472871,0.007764236,0.001205058,0.000320332,0.000183047,0.000137285,0.01665726,7.62695E-05,0.003615175,0.000991504,0.001022011,0,0.000747441,0.053617463,0.000854218,0.011898043,0,0.019936849,0,0,0,0,0.000579648,0,0,0,0,0,0.001616914,0,0,0,0.000991504,0.000533887,0,0.870723187,0.129276813,1,0.00010274,2.26476E-06,497290.3016,0,316.560944,0,0,451.2677286,289.619587,949.6828319,208.7955162,3428.28767,532.0917994,141.4421239,80.8240708,60.6180531,7354.990442,33.67669617,1596.275398,437.7970501,451.2677286,0,330.0316224,23674.7174,377.1789971,5253.564602,0,8803.088378,0,0,0,0,255.9428909,0,0,0,0,0,713.9459587,0,0,0,437.7970501,235.7368732,0,384466.6341,57082,441548.6341,45.36479458,1,0,0.594936709,0,0,0.848101266,0.544303797,1.784810127,0.392405063,6.443037975,1,0.265822785,0.151898734,0.113924051,13.82278481,0.063291139,3,0.82278481,0.848101266,0,0.620253165,44.49367089,0.708860759,9.873417722,0,16.5443038,0,0,0,0,0.481012658,0,0,0,0,0,1.341772152,0,0,0,0.82278481,0.443037975,0,722.556962,107.278481,829.835443,0.085257459,0.001879375,1.126241286,0,0.063657172,0,0,0.090745331,0.058239541,0.190971517,0.041986646,0.689393632,0.106998226,0.028442566,0.016252895,0.012189671,1.479013449,0.00677204,0.320994677,0.088036515,0.090745331,0,0.066365988,4.760743841,0.075846844,1.056438178,0,1.770211152,0,0,0,0,0.051467501,0,0,0,0,0,0.14356724,0,0,0,0.088036515,0.047404277,0,77.31231292,11.47860713,100,99.65,88.79
HER34_1A,HER34_1A_277,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000276.spe,577,28.6,38.6,38.6,1464.03,2775.58,2244.57,2212.83,7.36,1,0.018358,-0.017998,0.007269,0.110437,35489.45703,1.29,0,0,0,24,52,18,124,0,525,15,0,0,28,847,140,190,46,51,0,125,3319,50,858,0,1220,5,0,0,0,37,0,0,0,0,0,125,101,0,0,0,10,8.51036E+14,57774,8588,66362,6.727293898,0.148648181,74262,1.119044031,0,0,0,0.000361653,0.000783581,0.00027124,0.001868539,0,0.007911154,0.000226033,0,0,0.000421928,0.012763328,0.002109641,0.002863084,0.000693168,0.000768512,0,0.001883608,0.050013562,0.000753443,0.012929086,0,0.018384015,7.53443E-05,0,0,0,0.000557548,0,0,0,0,0,0.001883608,0.001521955,0,0,0,0.000150689,12824143961,0.87058859,0.12941141,1,0.000101373,2.23996E-06,499582.2995,0,0,0,161.4550536,349.8192827,121.0912902,834.1844434,0,3531.829297,100.9094085,0,0,188.3642292,5698.017932,941.8211458,1278.185841,309.4555193,343.0919888,0,840.9117373,22327.88845,336.3646949,5772.018165,0,8207.298556,33.63646949,0,0,0,248.9098742,0,0,0,0,0,840.9117373,679.4566837,0,0,0,67.27293898,5.72517E+15,388662.6777,57774,446436.6777,45.2564832,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.119044031,0,0,0,0.032318009,0.070022353,0.024238507,0.166976381,0,0.706956451,0.020198756,0,0,0.037704344,1.140556408,0.18852172,0.255850906,0.061942851,0.06867577,0,0.168322965,4.469311357,0.067329186,1.155368829,0,1.642832135,0.006732919,0,0,0,0.049823598,0,0,0,0,0,0.168322965,0.136004955,0,0,0,0.013465837,1.14599E+12,77.79752767,11.56446096,100,99.78,89.36
HER34_1A,HER34_1A_278,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000277.spe,578,28.7,38.7,38.7,1469.03,2778.26,2251.26,2219.86,7.36,1,0.018358,-0.017998,0.007269,0.110437,35355.26563,1.29,0,27,16,19,58,54,106,38,572,83,16,0,27,1133,8,232,114,67,0,95,3595,0,970,0,1237,5,0,0,0,0,64,0,0,0,0,188,124,0,51,48,0,0,57246,8622,65868,6.639526792,0.150613143,74716,1.134329265,0,0.000409911,0.00024291,0.000288456,0.000880549,0.000819821,0.001609279,0.000576911,0.008684035,0.001260096,0.00024291,0,0.000409911,0.017201069,0.000121455,0.003522196,0.001730734,0.001017186,0,0.001442278,0.054578855,0,0.014726423,0,0.018779984,7.59094E-05,0,0,0,0,0.00097164,0,0,0,0,0.002854193,0.001882553,0,0.000774276,0.00072873,0,0,0.86910184,0.13089816,1,0.0001008,2.28659E-06,496078.8838,0,179.2672234,106.2324287,126.151009,385.0925539,358.5344468,703.7898399,252.3020181,3797.809325,551.0807237,106.2324287,0,179.2672234,7522.583855,53.11621434,1540.370216,756.9060543,444.8482951,0,630.7550452,23869.09882,0,6440.340988,0,8213.094642,33.19763396,0,0,0,0,424.9297147,0,0,0,0,1248.231037,823.3013222,0,338.6158664,318.697286,0,0,380086.3507,57246,437332.3507,44.08331602,1,0,0.325301205,0.192771084,0.228915663,0.698795181,0.65060241,1.277108434,0.457831325,6.891566265,1,0.192771084,0,0.325301205,13.65060241,0.096385542,2.795180723,1.373493976,0.807228916,0,1.144578313,43.31325301,0,11.68674699,0,14.90361446,0.060240964,0,0,0,0,0.771084337,0,0,0,0,2.265060241,1.493975904,0,0.614457831,0.578313253,0,0,689.7108434,103.8795181,793.5903614,0.079994299,0.001814616,1.134329265,0,0.036136838,0.021414423,0.025429627,0.077627282,0.072273676,0.14187055,0.050859254,0.765565608,0.111087317,0.021414423,0,0.036136838,1.516408801,0.010707211,0.310509128,0.152577761,0.089672895,0,0.127148134,4.811553081,0,1.298249371,0,1.655602548,0.006692007,0,0,0,0,0.08565769,0,0,0,0,0.251619466,0.165961775,0,0.068258472,0.064243268,0,0,76.61812731,11.53969699,100,99.71,88.16
HER34_1A,HER34_1A_279,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000278.spe,579,28.8,38.8,38.8,1473.83,2783.03,2258.92,2226.88,7.37,1,0.018358,-0.017998,0.007269,0.110437,35420.38672,1.46,25,30,40,25,73,43,146,24,563,44,6,25,35,1123,6,154,97,0,0,186,3684,109,711,0,1265,7,0,0,0,0,5,0,0,0,0,0,215,138,277,68,17,0,57580,8733,66313,6.593381427,0.151667246,75092,1.132010315,0.000377,0.0004524,0.0006032,0.000377,0.00110084,0.00064844,0.00220168,0.00036192,0.00849004,0.00066352,9.048E-05,0.000377,0.0005278,0.016934839,9.048E-05,0.00232232,0.00146276,0,0,0.00280488,0.055554718,0.00164372,0.01072188,0,0.019076199,0.00010556,0,0,0,0,7.54E-05,0,0,0,0,0,0.0032422,0.00208104,0.00417716,0.00102544,0.00025636,0,0.868306365,0.131693635,1,9.94282E-05,2.28714E-06,494945.3636,164.8345357,197.8014428,263.7352571,164.8345357,481.3168442,283.5154014,962.6336883,158.2411542,3712.073743,290.1087828,39.56028856,164.8345357,230.7683499,7404.367342,39.56028856,1015.38074,639.5579984,0,0,1226.368945,24290.01718,718.6785755,4687.894194,0,8340.627505,46.15366999,0,0,0,0,32.96690713,0,0,0,0,0,1417.577007,909.8866369,1826.366655,448.349937,112.0874843,0,379646.9026,57580,437226.9026,43.47267864,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.132010315,0.033303582,0.039964299,0.053285731,0.033303582,0.09724646,0.057282161,0.19449292,0.031971439,0.74999667,0.058614305,0.00799286,0.033303582,0.046625015,1.495996909,0.00799286,0.205150066,0.129217899,0,0,0.247778651,4.907615863,0.145203618,0.947153876,0,1.685161256,0.009325003,0,0,0,0,0.006660716,0,0,0,0,0,0.286410806,0.183835773,0.36900369,0.090585743,0.022646436,0,76.70481037,11.63360731,100,99.52,88.34
HER34_1A,HER34_1A_280,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000279.spe,580,28.9,38.9,38.9,1477.7,2787.14,2266.99,2233.91,7.37,1,0.018358,-0.017998,0.007269,0.110437,35465.78125,1.47,0,31,0,8,55,70,135,55,602,57,0,5,13,1047,11,170,36,0,0,133,3587,50,798,0,1478,0,0,0,0,0,0,0,0,0,0,45,172,21,0,0,42,1.61226E+15,57736,8415,66151,6.861081402,0.145749619,74730,1.129688138,0,0.000468625,0,0.000120935,0.000831431,0.001058185,0.002040785,0.000831431,0.009100392,0.000861665,0,7.55846E-05,0.00019652,0.015827425,0.000166286,0.002569878,0.000544209,0,0,0.002010552,0.054224426,0.000755846,0.01206331,0,0.022342822,0,0,0,0,0,0,0,0,0,0,0.000680262,0.002600112,0.000317456,0,0,0.000634911,24372354758,0.872791039,0.127208961,1,0.000103718,2.20329E-06,512728.6132,0,212.6935235,0,54.88865122,377.3594771,480.2756982,926.2459893,377.3594771,4130.371004,391.0816399,0,34.30540701,89.19405823,7183.552228,75.47189542,1166.383838,246.9989305,0,0,912.5238265,24610.69899,343.0540701,5475.142959,0,10140.67831,0,0,0,0,0,0,0,0,0,0,308.7486631,1180.106001,144.0827094,0,0,288.1654189,1.10618E+16,396131.3958,57736,453867.3958,47.07443801,1,0,0.543859649,0,0.140350877,0.964912281,1.228070175,2.368421053,0.964912281,10.56140351,1,0,0.087719298,0.228070175,18.36842105,0.192982456,2.98245614,0.631578947,0,0,2.333333333,62.92982456,0.877192982,14,0,25.92982456,0,0,0,0,0,0,0,0,0,0,0.789473684,3.01754386,0.368421053,0,0,0.736842105,2.82852E+13,1012.912281,147.6315789,1160.54386,0.120369849,0.002557011,1.129688138,0,0.041482671,0,0.010705205,0.073598287,0.093670547,0.180650341,0.073598287,0.805566707,0.076274589,0,0.006690753,0.017395959,1.401043758,0.014719657,0.227485615,0.048173424,0,0,0.17797404,4.799946474,0.066907534,1.067844239,0,1.977786699,0,0,0,0,0,0,0,0,0,0,0.06021678,0.230161916,0.028101164,0,0,0.056202328,2.15744E+12,77.25946742,11.26053794,100,99.74,88.52
HER34_1A,HER34_1A_281,C:/Data/BAS_sjro/Sept_2015/HER34/HER34-1A_XRF/XRF data/L000280.spe,581,29,39,39,1484.07,2792.37,2274.24,2240.94,7.38,1,0.018358,-0.017998,0.007269,0.110437,35584.56641,1.4,0,0,0,8,33,53,114,37,598,73,0,0,50,896,0,163,45,70,0,0,3639,10,855,0,1340,0,0,0,5,16,45,0,0,0,0,205,13,0,0,97,22,0,58114,8447,66561,6.879838996,0.145352239,74829,1.124216884,0,0,0,0.000120191,0.000495786,0.000796262,0.001712715,0.000555881,0.00898424,0.001096738,0,0,0.000751191,0.013461336,0,0.002448881,0.000676072,0.001051667,0,0,0.054671655,0.000150238,0.01284536,0,0.020131909,0,0,0,7.51191E-05,0.000240381,0.000676072,0,0,0,0,0.003079882,0.00019531,0,0,0.00145731,0.000330524,0,0.873093854,0.126906146,1,0.000103361,2.18374E-06,514811.4722,0,0,0,55.03871197,227.0346869,364.6314668,784.3016456,254.5540429,4114.14372,502.2282467,0,0,343.9919498,6164.33574,0,1121.413756,309.5927548,481.5887297,0,0,25035.73411,68.79838996,5882.262342,0,9218.984255,0,0,0,34.39919498,110.0774239,309.5927548,0,0,0,0,1410.366994,89.43790695,0,0,667.3443826,151.3564579,0,399814.9634,58114,457928.9634,47.33218461,1,0,0,0,0.109589041,0.452054795,0.726027397,1.561643836,0.506849315,8.191780822,1,0,0,0.684931507,12.2739726,0,2.232876712,0.616438356,0.95890411,0,0,49.84931507,0.136986301,11.71232877,0,18.35616438,0,0,0,0.068493151,0.219178082,0.616438356,0,0,0,0,2.808219178,0.178082192,0,0,1.328767123,0.301369863,0,796.0821918,115.7123288,911.7945205,0.09424437,0.001991127,1.124216884,0,0,0,0.010691042,0.044100549,0.070828155,0.152347352,0.04944607,0.799155408,0.09755576,0,0,0.066819014,1.197396731,0,0.217829986,0.060137113,0.09354662,0,0,4.86308784,0.013363803,1.14260514,0,1.790749576,0,0,0,0.006681901,0.021382084,0.060137113,0,0,0,0,0.273957957,0.017372944,0,0,0.129628887,0.029400366,0,77.66240361,11.28840423,100,99.76,88.95
