"depth","label","MSE","cps","kcps","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","TS_sum","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca"
924,"C",1.26,52870,19163,0.614754098360656,0.348360655737705,1.93852459016393,1,0.475409836065574,37.9098360655738,0.631147540983607,0.799180327868853,9.66393442622951,0.782786885245902,4.02459016393443,127.545081967213,22.9959016393443,36732,5.5464266619141,0.180296262973555,-1.05451696880289,-1.71644413200162,-0.661927163198731
925,"C",1.35,51287,19460,0.422077922077922,0.175324675324675,0.967532467532468,1,0.37012987012987,24.0194805194805,0.366883116883117,0.464285714285714,7.99675324675325,0.227272727272727,2.42207792207792,104.178571428571,18.0584415584416,37649,5.76896799712334,0.173341228534921,-1.7411157364093,-1.70810943994113,0.0330062964681701
926,"C",1.2,52817,19591,1.2265625,0.484375,2.8125,1,0.5625,63.234375,0.890625,1.84375,19.890625,0.5,6.5078125,252.640625,46.0078125,38227,5.49125488198336,0.182107737027645,-0.724895878874526,-1.75896964640506,-1.03407376753054
927,"C",1.2,53697,19564,0.733009708737864,0.456310679611651,2.01941747572816,1,0.635922330097087,44.1601941747573,1.08252427184466,0.839805825242718,11.8834951456311,0.140776699029126,4.30582524271845,155.73786407767,27.4271844660194,37732,5.67823008849558,0.176111215011533,-0.784581386519577,-1.48739047799126,-0.702809091471682
928,"C",1.38,53834,19483,0.877551020408163,0.408163265306122,2.29081632653061,1,0.454081632653061,47.9642857142857,0.724489795918367,0.775510204081633,12.9795918367347,0.673469387755102,3.72448979591837,163.387755102041,28.9540816326531,37699,5.64299559471366,0.177210841868599,-0.896088024556636,-1.72499625306837,-0.828908228511737
929,"C",1.26,51290,18914,1.02312138728324,0.53757225433526,2.33526011560694,1,0.820809248554913,45.8208092485549,NA,0.942196531791908,13.7456647398844,0.427745664739884,4.10404624277457,182.618497109827,30.4971098265896,36869,5.98805913570887,0.166999018769981,-0.620692101344523,-1.46881538480789,-0.848123283463371
930,"C",1.34,49742,18911,0.657754010695187,0.368983957219251,1.80748663101604,1,0.705882352941177,37.7593582887701,0.235294117647059,0.609625668449198,11.6042780748663,0.561497326203209,4.81818181818182,166.085561497326,29.9465240641711,36658,5.54607142857143,0.180307811191963,-0.997002112257327,-1.58893939088576,-0.591937278628432
931,"C",1.24,50229,19205,1.39370078740157,0.62992125984252,2.83464566929134,1,0.582677165354331,55.0629921259843,0.519685039370079,1.2755905511811,17.8503937007874,0.818897637795276,6.46456692913386,248.787401574803,46.3937007874016,37488,5.36252545824847,0.186479301177364,-0.46216045178471,-1.50407739677627,-1.04191694499156
932,"C",1.25,51485,19392,1.47222222222222,0.5,3.06481481481481,1,0.759259259259259,66.2777777777778,1.24074074074074,1.50925925925926,20.6203703703704,1.68518518518519,7.32407407407407,301.231481481481,53.1574074074074,38274,5.66678279045462,0.176466971997664,-0.693147180559945,-1.81313432881279,-1.11998714825284
933,"C",1.28,52249,19651,1.5,0.583333333333333,3.38888888888889,1,0.583333333333333,59.9351851851852,0.472222222222222,1.55555555555556,22.2685185185185,NA,6.82407407407407,305.314814814815,54.8148148148148,38894,5.56993243243243,0.179535391520592,-0.538996500732687,-1.75949860700983,-1.22050210627715
934,"C",1.33,51530,19475,1.15789473684211,0.486842105263158,2.20394736842105,1,0.539473684210526,46.2763157894737,0.638157894736842,1.23026315789474,14.1710526315789,NA,5.57894736842105,217.171052631579,37.9802631578947,38783,5.71799757491772,0.174886398061194,-0.719815427642107,-1.5100654386209,-0.79025001097879
935,"C",1.31,53906,19712,0.560975609756098,0.248780487804878,1.78536585365854,1,0.717073170731707,41.2878048780488,0.478048780487805,0.95609756097561,11.5951219512195,0.439024390243902,4.04390243902439,161.321951219512,28.9512195121951,39006,5.57219882055602,0.179462368842793,-1.39118434641408,-1.97080770067704,-0.579623354262958
936,"C",1.28,51309,19716,1.46428571428571,0.705357142857143,2.95535714285714,1,1.11607142857143,52.9375,2.20535714285714,1.5625,19.8392857142857,0.357142857142857,6.91071428571429,298.178571428571,53.2142857142857,39356,5.60335570469799,0.178464486764882,-0.349051018828073,-1.43267052291004,-1.08361950408197
937,"C",1.32,51926,19882,1.72448979591837,0.520408163265306,3.61224489795918,1,0.826530612244898,67.4795918367347,0.5,2.10204081632653,25.2959183673469,NA,7.59183673469388,344.010204081633,57.6122448979592,39359,5.97113000354233,0.167472488357607,-0.653141845946246,-1.93747128040945,-1.2843294344632
938,"C",1.41,52508,20058,1.62727272727273,0.663636363636364,3.48181818181818,1,1.00909090909091,59.3636363636364,1.34545454545455,1.79090909090909,22.6545454545455,1.35454545454545,6.74545454545455,309.581818181818,50.4727272727273,39606,6.13364553314121,0.16303517942092,-0.410020924644025,-1.65757554803225,-1.24755462338823
939,"C",1.31,54311,20314,1.11111111111111,0.281481481481481,3.23703703703704,1,0.8,52.0962962962963,0.777777777777778,1.48888888888889,17.9777777777778,1.72592592592593,6.52592592592593,257.059259259259,44.7925925925926,40750,5.73887878286754,0.174250064835893,-1.26768861871204,-2.4423470353692,-1.17465841665716
940,"C",1.39,53169,20160,1.58119658119658,0.709401709401709,3.81196581196581,1,0.581196581196581,54.1025641025641,0.58974358974359,1.5982905982906,21.2905982905983,1.13675213675214,6.1025641025641,298.102564102564,48.7264957264957,40579,6.11787405718295,0.163455473364298,-0.343333327001158,-1.68147834422347,-1.33814501722231
941,"C",1.4,53476,20352,1.12413793103448,0.517241379310345,2.46896551724138,1,0.937931034482759,43.0965517241379,1.04137931034483,1.15172413793103,16.4896551724138,1.22758620689655,5.51724137931035,241.8,38.9724137931034,40712,6.20438860378694,0.161176235703488,-0.659245628884264,-1.56304487286439,-0.903799243980126
942,"C",1.37,54333,20659,1.49090909090909,0.245454545454545,3.14545454545455,1,0.854545454545454,49.8363636363636,NA,1.85454545454545,23.9727272727273,1.94545454545455,6.40909090909091,327.545454545455,55.5363636363636,42139,5.89785562285153,0.169553150152651,-1.40464349978809,-2.5506019090534,-1.14595840926531
943,"C",1.46,52570,20666,2.41333333333333,0.853333333333333,3.82666666666667,1,1.38666666666667,61.8,0.586666666666667,2.97333333333333,36.24,NA,7.04,477.053333333333,79.4666666666667,41739,6.00318791946309,0.166578160373403,-0.158605030176639,-1.50059913239995,-1.34199410222331
944,"C",1.55,50611,19729,1.52380952380952,0.349206349206349,2.37301587301587,1,0.53968253968254,49.6587301587302,0.468253968253968,1.61904761904762,19.3333333333333,0.920634920634921,4.08730158730159,264.944444444444,42.9126984126984,38790,6.17403366007028,0.161968666686637,-1.05209227303322,-1.91625393947243,-0.864161666439208
945,"C",1.32,51800,19451,0.993333333333333,0.426666666666667,2.34,1,0.713333333333333,55.42,1.04,1.79333333333333,13.9733333333333,0.54,3.18,216.506666666667,37.5333333333333,38106,5.7683836589698,0.173358788028082,-0.851752210736584,-1.70190314010619,-0.85015092936961
946,"C",1.22,51632,19190,0.872727272727273,0.418181818181818,1.93333333333333,1,0.533333333333333,41.5030303030303,0.812121212121212,1.04848484848485,14.1575757575758,1.15151515151515,4.7030303030303,195.775757575758,34.4363636363636,37985,5.68514607532559,0.17589697551311,-0.871838969303321,-1.53108459818759,-0.659245628884264
947,"C",1.25,53989,19720,0.353200883002208,0.335540838852097,0.799116997792494,1,0.293598233995585,20.6379690949227,0.143487858719647,0.437086092715232,5.08830022075055,0.203090507726269,1.22075055187638,71.9094922737307,12.682119205298,38320,5.67014795474326,0.176362240982348,-1.09201160463676,-0.867763690979495,0.224247913657263
948,"C",1.35,49888,18915,0.987012987012987,0.396103896103896,2.15584415584416,1,0.519480519480519,44.1038961038961,0.818181818181818,1.33116883116883,14.7077922077922,1.52597402597403,6.01948051948052,201.902597402597,37.1883116883117,36820,5.4291950410337,0.184189367381726,-0.926078738240318,-1.69426110474318,-0.768182366502859
949,"C",1.45,51889,19629,1.30872483221477,0.456375838926175,2.61073825503356,1,1.14093959731544,45.8926174496644,0.550335570469799,1.54362416107383,16.8456375838926,0.87248322147651,6.03355704697987,219.093959731544,37.8859060402685,38290,5.78299379982285,0.17292081482616,-0.784438600769352,-1.74407163844234,-0.959633037672987
950,"C",1.3,52668,19837,1.23841059602649,0.483443708609272,2.81456953642384,1,0.913907284768212,49.3377483443709,0.112582781456954,1.23841059602649,16.3907284768212,0.933774834437086,6.29801324503311,216.245033112583,38.4503311258278,38459,5.62400964519463,0.177809083392031,-0.726820395666533,-1.76162972777603,-1.03480933210949
951,"C",1.42,52069,19847,1.3448275862069,0.474137931034483,3.51724137931034,1,0.956896551724138,65.6206896551724,0.801724137931034,1.48275862068966,22.3706896551724,0.28448275862069,7.73275862068965,279.844827586207,47.3448275862069,37954,5.91077931536781,0.169182428685848,-0.746257005873894,-2.00393398917169,-1.2576769832978
952,"C",1.47,53523,19793,0.99390243902439,0.548780487804878,2.52439024390244,1,0.951219512195122,54.7987804878049,0.902439024390244,1.26829268292683,15.3475609756098,0.75609756097561,4.6890243902439,195.756097560976,36.0243902439024,38012,5.43398781313473,0.184026912534264,-0.600056757493933,-1.52605630349505,-0.925999546001116
953,"C",1.32,52487,19724,1.27777777777778,0.541666666666667,3,1,0.770833333333333,59.8333333333333,0.645833333333333,1.30555555555556,16.1597222222222,1.24305555555556,5.04861111111111,222.055555555556,39.3333333333333,37640,5.6454802259887,0.177132849637228,-0.613104472886409,-1.71171676155452,-1.09861228866811
954,"C",1.18,53730,19826,0.539622641509434,0.290566037735849,2.05660377358491,1,0.50188679245283,34.8150943396226,0.358490566037736,0.437735849056604,8.88679245283019,0.611320754716981,3.21132075471698,121.77358490566,21.2452830188679,37900,5.73179396092362,0.17446544778432,-1.23592440413254,-1.95698037280956,-0.721055968677022
955,"C",1.33,52020,19639,0.817708333333333,0.375,2.63541666666667,1,0.770833333333333,39.8385416666667,0.848958333333333,1.22916666666667,12.5,0.213541666666667,3.94270833333333,166.791666666667,29.71875,37730,5.61233788994041,0.178178865850612,-0.980829253011726,-1.94987055027141,-0.969041297259684
956,"C",1.36,52407,19538,1.19736842105263,0.618421052631579,2.81578947368421,1,0.967105263157895,52.1842105263158,1.85526315789474,1.34868421052632,15.6381578947368,1.05921052631579,5.30921052631579,209.697368421053,37.2171052631579,37531,5.63443521301043,0.177480077806363,-0.480585738576272,-1.51582841331179,-1.03524267473552
957,"C",1.27,52462,19733,0.611353711790393,0.445414847161572,1.78165938864629,1,0.62882096069869,34.4934497816594,0.794759825327511,1.04803493449782,10.9344978165939,0.122270742358079,4.12227074235808,141.052401746725,24.6724890829694,37951,5.71699115044248,0.174917185226464,-0.808749190269969,-1.38629436111989,-0.577545170849922
958,"C",1.22,52874,19870,0.977653631284916,0.508379888268156,2.7877094972067,1,0.921787709497207,46.3743016759777,0.726256983240223,0.787709497206704,12.7374301675978,0.402234636871508,3.54189944134078,182.748603351955,32.5865921787709,38545,5.6080918909652,0.178313768647591,-0.676526299323905,-1.70174658923467,-1.02522028991076
959,"C",1.26,53318,19502,0.786666666666667,0.346666666666667,2.07555555555556,1,0.671111111111111,38.92,0.551111111111111,0.68,11.0666666666667,0.426666666666667,3.65333333333333,143.404444444444,26.0444444444444,38126,5.5061433447099,0.181615322630633,-1.05939157551483,-1.78962043097931,-0.730228855464477
960,"C",1.21,52857,19339,1.06741573033708,0.539325842696629,2.68539325842697,1,0.971910112359551,49.5224719101124,0.915730337078652,1.05056179775281,13.7078651685393,0.674157303370786,5.92696629213483,176.123595505618,32.376404494382,37113,5.43987506507028,0.183827751196172,-0.617435358824249,-1.60526254102362,-0.987827182199371
961,"C",1.36,51120,19187,0.843434343434343,0.237373737373737,2.3030303030303,1,0.515151515151515,34.7878787878788,0.98989898989899,0.818181818181818,11.9141414141414,0.48989898989899,4.67676767676768,159.59595959596,29.7979797979798,37500,5.35593220338983,0.186708860759494,-1.43811942898448,-2.27234520780433,-0.834225778819851
962,"C",1.21,52911,19744,1.02173913043478,0.516304347826087,2.27173913043478,1,0.733695652173913,39.9728260869565,0.815217391304348,0.875,13.8967391304348,0.668478260869565,5.34239130434783,178.097826086957,32.7119565217391,38789,5.44442598438279,0.183674092157461,-0.661058866008445,-1.48160454092422,-0.820545674915771
963,"C",1.2,52045,19350,1.5078125,0.6953125,3.3515625,1,0.8828125,62.8984375,1.15625,1.75,18.984375,1.8203125,6.609375,246.4140625,44.78125,37273,5.50261688764829,0.181731714276656,-0.363393894187477,-1.57282054919588,-1.2094266550084
964,"C",1.25,49936,19292,1.04166666666667,0.451388888888889,2.77777777777778,1,0.736111111111111,44.8888888888889,0.409722222222222,1.14583333333333,15.7291666666667,1.42361111111111,6.05555555555556,220.055555555556,39.6597222222222,37399,5.54859043950271,0.180225953042161,-0.795426029680363,-1.81707727721234,-1.02165124753198
965,"C",1.31,49670,19393,1.29452054794521,0.493150684931507,2.5958904109589,1,0.883561643835616,41.1027397260274,0.465753424657534,1.28082191780822,15.2876712328767,1.07534246575342,4.26712328767123,218.315068493151,38.7328767123288,37529,5.63642793987622,0.177417330739788,-0.706940502692281,-1.66087008606637,-0.95392958337409
966,"C",1.38,50792,19635,1.42857142857143,0.507936507936508,2.82539682539683,1,0.896825396825397,45.6507936507937,1.30952380952381,1.57936507936508,20.2619047619048,0.19047619047619,5.48412698412698,257.603174603175,47.531746031746,38447,5.41960260477542,0.184515373713722,-0.677398823591806,-1.71604764749236,-1.03864882390055
967,"C",1.43,50152,19485,2.6986301369863,0.506849315068493,5.16438356164384,1,1.02739726027397,87.1506849315068,0.506849315068493,2.68493150684932,34.7260273972603,2.79452054794521,11.8904109589041,435.315068493151,77.0821917808219,37405,5.64741425271015,0.177072188306375,-0.679541528504167,-2.32132727480379,-1.64178574629962
968,"C",1.32,51221,19192,1.28671328671329,0.573426573426573,3.3986013986014,1,0.895104895104895,53.7902097902098,0.321678321678322,1.46853146853147,16.1678321678322,1.06993006993007,8.04195804195804,217.769230769231,40.5734265734266,36943,5.3672871423647,0.186313862753283,-0.556125382995654,-1.77948937663624,-1.22336399364059
969,"C",1.42,50655,19511,1.35820895522388,0.738805970149254,3.47761194029851,1,1.1044776119403,53.8582089552239,0.835820895522388,1.41044776119403,17.3731343283582,NA,5.91791044776119,238.05223880597,42.3507462686567,37574,5.62096916299559,0.177905263487884,-0.302719949816321,-1.54906578399106,-1.24634583417473
970,"C",1.37,52557,19545,1.07333333333333,0.513333333333333,2.86666666666667,1,1.33333333333333,56.6666666666667,0.58,1.12666666666667,17.0266666666667,0.2,6.14666666666667,213.246666666667,37.4333333333333,37602,5.69670525378451,0.175540063150655,-0.666829872242572,-1.71997978683392,-1.05314991459135
971,"C",1.18,52742,19517,0.940217391304348,0.456521739130435,2.90760869565217,1,0.668478260869565,42.2391304347826,0.71195652173913,0.548913043478261,13.8967391304348,0.179347826086957,5.625,176.04347826087,31.1576086956522,38125,5.65009593581022,0.176988145221042,-0.784118958765672,-1.85144994805269,-1.06733098928702
972,"C",1.21,52213,19751,1.312,0.448,3.024,1,0.808,49.992,1.072,1.456,19.488,1.36,7.24,267.344,48.024,39421,5.56688322505414,0.179633730324975,-0.802962046567152,-1.90954250488444,-1.10658045831729
973,"C",1.28,52167,20110,1.73636363636364,0.590909090909091,3.16363636363636,1,1.21818181818182,54.3,1.41818181818182,2.29090909090909,23.6,1.50909090909091,6.76363636363636,304.827272727273,54.6727272727273,39545,5.57549052211507,0.179356416450449,-0.526093095896779,-1.67781520987884,-1.15172211398206
974,"C",1.23,52385,20085,0.762790697674419,0.348837209302326,1.8,1,0.73953488372093,27.6418604651163,0.637209302325581,0.865116279069767,12.3162790697674,0.534883720930233,3.2093023255814,156.925581395349,27.7162790697674,39698,5.66185601611009,0.176620528172145,-1.05314991459135,-1.64093657949347,-0.587786664902119
975,"C",1.3,52709,19804,1.01234567901235,0.561728395061728,3.11728395061728,1,0.944444444444444,41.0740740740741,1.04320987654321,1.39506172839506,16.358024691358,1,6.06172839506173,203.685185185185,35.6666666666667,38775,5.71079958463136,0.175106827893445,-0.576736828715534,-1.71369892275851,-1.13696209404298
976,"C",1.26,52448,19600,0.983695652173913,0.451086956521739,2.57065217391304,1,0.565217391304348,38.1684782608696,1.07608695652174,0.673913043478261,14.5108695652174,1.09239130434783,5.1195652173913,175.913043478261,31.7717391304348,38214,5.53677728361273,0.180610479485912,-0.796095149812388,-1.74025478069534,-0.944159630882947
977,"C",1.33,51916,19556,0.964705882352941,0.470588235294118,2.37058823529412,1,0.923529411764706,37.0411764705882,0.529411764705882,0.917647058823529,14.8352941176471,1.34705882352941,5.58823529411765,192.947058823529,33.8058823529412,38548,5.70749956499043,0.175208072924606,-0.75377180237638,-1.6169099272728,-0.863138124896421
978,"C",1.15,51099,19197,0.988636363636364,0.607954545454545,2.6875,1,0.6875,37.0795454545455,0.573863636363636,1.25,15.6079545454545,0.556818181818182,4.95454545454545,182.267045454545,31.3693181818182,37600,5.81036044194892,0.172106362417781,-0.497655160576246,-1.48626655403003,-0.988611393453781
979,"C",1.37,47495,18784,0.912790697674419,0.476744186046512,2.51744186046512,1,0.337209302325581,31.4127906976744,0.744186046511628,0.802325581395349,13.203488372093,0.744186046511628,4.06395348837209,179.418604651163,32.1046511627907,36382,5.5885548714234,0.178937135450421,-0.7407752295492,-1.66401848073824,-0.923243251189037
980,"C",1.3,48922,18653,1.2406015037594,0.240601503759398,2.60902255639098,1,0.947368421052632,42.218045112782,1.06015037593985,1.25563909774436,17.609022556391,1.47368421052632,8.6390977443609,232.383458646617,42.3007518796992,36533,5.49360113757554,0.182029960850293,-1.42461322542203,-2.38358887714713,-0.958975651725105
981,"C",1.28,50085,19110,1.01129943502825,0.418079096045198,2.73446327683616,1,0.870056497175141,34.2937853107345,0.536723163841808,1.17514124293785,13.5649717514124,1.10169491525424,4.22033898305085,179.54802259887,31.7062146892655,37392,5.66286528866714,0.176589049716803,-0.872084639369659,-1.87801981351246,-1.0059351741428
982,"C",1.22,49494,18975,0.921985815602837,0.645390070921986,2.79432624113475,1,0.49645390070922,37.8297872340426,0.319148936170213,1.09929078014184,16.1276595744681,0.687943262411348,6.21985815602837,227.446808510638,41.4751773049645,37918,5.48392612859097,0.182351106953539,-0.437900383861318,-1.46549140278108,-1.02759101891977
983,"C",1.14,49926,19180,1.8780487804878,0.670731707317073,3.84146341463415,1,1.46341463414634,62.0975609756098,1.89024390243902,1.74390243902439,28.9878048780488,1.82926829268293,7.84146341463415,403.914634146341,68.7317073170732,38757,5.87668559261888,0.170163944325353,-0.399386062031782,-1.74523945359316,-1.34585339156138
984,"C",1.35,51311,19346,0.854922279792746,0.33160621761658,2.69430051813471,1,0.507772020725389,32.7616580310881,0.409326424870466,1.16580310880829,12.7098445595855,0.544041450777202,4.96891191709845,167.725388601036,28.9740932642487,37963,5.78880543633763,0.17274721201075,-1.10380710554521,-2.0949457282158,-0.991138622670587
985,"C",1.35,46160,17276,0.611374407582938,0.364928909952607,2.28909952606635,1,0.672985781990521,32.4265402843602,NA,0.781990521327014,9.96682464454976,NA,4.11374407582938,135.308056872038,22.8530805687204,33372,5.92077975943592,0.168896672504378,-1.00805271162238,-1.83621123179889,-0.828158520176506
986,"C",1.26,46570,17597,0.911917098445596,0.523316062176166,2.48186528497409,1,0.751295336787565,36.4145077720207,0.170984455958549,1.05699481865285,11.0259067357513,NA,4.19689119170984,147.487046632124,25.979274611399,33479,5.67710410849621,0.176146144387845,-0.647569672063626,-1.55658008056966,-0.90901040850603
987,"C",1.37,49144,18361,0.809756097560976,0.575609756097561,2.37560975609756,1,0.64390243902439,38.3756097560976,0.331707317073171,0.902439024390244,11.5658536585366,0.458536585365854,3.71219512195122,144.951219512195,26.6585365853659,35180,5.43732845379689,0.183913848224802,-0.552325354672743,-1.41757949861693,-0.865254143944182
988,"C",1.51,45251,17312,0.756476683937824,0.33160621761658,2.07772020725389,1,0.735751295336788,33.7772020725389,0.44559585492228,0.704663212435233,11.0051813471503,0.176165803108808,4.29533678756477,144.829015544041,26.7150259067358,33108,5.42125678820791,0.18445907269605,-1.10380710554521,-1.8350783439469,-0.731271238401684
989,"C",1.51,47441,17505,0.547892720306513,0.35632183908046,2.42911877394636,1,0.704980842911877,31.6475095785441,0.134099616858238,0.731800766283525,7.75478927203065,0.126436781609195,3.59003831417625,106.60153256705,19.992337164751,33041,5.33211958604829,0.18754268051612,-1.03192091416944,-1.91944946128397,-0.887528547114533
990,"C",1.42,48545,17330,0.880597014925373,0.517412935323383,3.38308457711443,1,1.06965174129353,46.9850746268657,0.243781094527363,0.810945273631841,9.57213930348259,0.641791044776119,5.09452736318408,138.611940298507,25.2189054726368,32930,5.4963503649635,0.181938911022576,-0.658914008917703,-1.87770189902878,-1.21878789011108
991,"C",1.43,50178,17960,0.327313769751693,0.18058690744921,1.32279909706546,1,0.510158013544018,21.372460496614,0.297968397291196,0.408577878103837,4.63656884875846,0.559819413092551,2.33182844243792,64.2686230248307,11.8103837471783,33703,5.44170489296636,0.183765937269502,-1.71154313537125,-1.99129315490313,-0.279750019531877
992,"C",1.31,46563,17348,0.727777777777778,0.516666666666667,2.86111111111111,1,0.35,42.7388888888889,0.622222222222222,1.00555555555556,10.3277777777778,0.911111111111111,4.76111111111111,156.027777777778,27.7611111111111,33082,5.620372223334,0.177924158803632,-0.660357357736954,-1.71156740751048,-1.05121004977353
993,"C",1.21,47900,17840,0.748633879781421,0.355191256830601,3.10928961748634,1,0.896174863387978,42.6284153005465,0.278688524590164,0.939890710382514,10.4426229508197,0.775956284153005,5.60109289617486,156.535519125683,28.1584699453552,33799,5.5590917911896,0.179885498848007,-1.03509888294578,-2.16949316423069,-1.13439428128491
994,"C",1.26,45144,16970,0.993333333333333,0.386666666666667,2.68666666666667,1,0.646666666666667,47.2,0.973333333333333,1.32,12.0133333333333,0.686666666666667,4.76666666666667,183.813333333333,34.2066666666667,32703,5.37361138179692,0.186094588713187,-0.950192283549836,-1.93849355140026,-0.988301267850427
995,"C",1.27,47352,17420,1.46846846846847,0.918918918918919,4.25225225225225,1,1.6036036036036,70.9099099099099,0.63963963963964,1.42342342342342,17.1351351351351,2.33333333333333,10.3783783783784,252.189189189189,47.6216216216216,33279,5.29568671963678,0.188832922516343,-0.084557388028063,-1.53200617230128,-1.44744878427322
996,"C",1.24,46967,17892,0.835227272727273,0.426136363636364,2.16477272727273,1,0.863636363636364,35.9545454545455,0.767045454545455,1.02272727272727,13.3238636363636,0.403409090909091,4.96590909090909,166.460227272727,29.7897727272727,34540,5.58783139423994,0.178960303102707,-0.852995881501841,-1.62531126159039,-0.772315380088549
997,"C",1.32,45807,17972,1.80898876404494,0.393258426966292,3.0561797752809,1,0.98876404494382,43.0449438202247,0.662921348314607,2.29213483146067,26.438202247191,1.80898876404494,11.0786516853933,342.61797752809,59.685393258427,35805,5.74039909638554,0.174203915652773,-0.933288308242726,-2.05045400480658,-1.11716569656386
998,"C",1.32,47079,18034,0.961290322580645,0.380645161290323,2.46451612903226,1,0.658064516129032,31.0774193548387,0.483870967741935,1.41935483870968,13.9806451612903,0.567741935483871,5.40645161290323,197.232258064516,35.2516129032258,36035,5.59498535871157,0.178731477544078,-0.965887673013527,-1.86788316470086,-0.901995491687329
999,"C",1.26,46729,18713,1.80434782608696,0.739130434782609,2.47826086956522,1,0.989130434782609,36.6086956521739,0.554347826086957,2.3804347826087,24.8586956521739,1.70652173913043,8.92391304347826,350.130434782609,59.5108695652174,37687,5.8834703196347,0.169967713895443,-0.302280871872934,-1.20983792377833,-0.9075570519054
1000,"C",1.42,48281,19314,2.25373134328358,0.492537313432836,3.17910447761194,1,0.940298507462687,47.4029850746269,0.641791044776119,3.74626865671642,35.5671641791045,1.71641791044776,11.3731343283582,498.44776119403,87.089552238806,39231,5.72339331619537,0.174721523535753,-0.708185057924486,-1.86478460424295,-1.15659954631846
1001,"C",1.58,48615,19561,1.5377358490566,0.386792452830189,2.37735849056604,1,0.566037735849057,27.2735849056604,0.849056603773585,2.05660377358491,22.4150943396226,0.773584905660377,6.19811320754717,320.811320754717,52.3207547169811,39552,6.13162639740353,0.163088866670588,-0.949867027407759,-1.81585702080712,-0.865989993399356
1002,"C",1.31,49809,19841,1.95294117647059,0.435294117647059,3.08235294117647,1,0.729411764705882,40.4705882352941,0.905882352941176,2.77647058823529,30.4352941176471,NA,7.04705882352941,408.388235294118,67.1294117647059,40419,6.08359621451104,0.164376458387348,-0.831733343846092,-1.95742659111687,-1.12569324727078
1003,"C",1.25,48692,19880,1.70114942528736,0.344827586206897,3.97701149425287,1,0.64367816091954,34.2988505747126,0.0689655172413793,1.77011494252874,27.4597701149425,NA,6.08045977011494,400.919540229885,64.5172413793103,40493,6.21414573311954,0.160923165137615,-1.06471073699243,-2.44524139339557,-1.38053065640314
1004,"C",1.37,49009,19637,1.97435897435897,0.461538461538462,3.53846153846154,1,0.423076923076923,36.8333333333333,0.615384615384615,2.25641025641026,30.9871794871795,1.8974358974359,8.58974358974359,442.192307692308,72.6282051282051,40156,6.08843777581642,0.164245745266881,-0.773189888233482,-2.03688192726104,-1.26369203902756
1005,"C",1.42,48787,19538,1.64423076923077,0.394230769230769,2.75961538461538,1,0.509615384615385,28.0961538461538,0.0576923076923077,1.97115384615385,23.0865384615385,0.432692307692308,5.57692307692308,329.307692307692,54.4615384615385,39912,6.04661016949153,0.165381920112123,-0.930818832437065,-1.94591014905531,-1.01509131661825
1006,"C",1.34,48031,19386,2.5,0.457142857142857,3.07142857142857,1,0.928571428571429,46.6857142857143,0.957142857142857,2.85714285714286,31.5571428571429,1.68571428571429,8.52857142857143,477.414285714286,80.1571428571429,39030,5.95597932632329,0.167898500852808,-0.782759339249632,-1.90490212532794,-1.1221427860783
1007,"C",1.33,47829,18893,0.185333333333333,0.084,0.290666666666667,1,0.226666666666667,7.44133333333333,0.0666666666666667,0.278666666666667,2.992,0.102666666666667,0.596,41.3266666666667,6.952,36209,5.9445723053318,0.16822068075496,-2.47693848013882,-1.24136033639756,1.23557814374127
1008,"C",1.33,45700,18072,0.930232558139535,0.436046511627907,1.41860465116279,1,0.5,27.156976744186,0.424418604651163,1.1046511627907,12.3255813953488,0.447674418604651,4.91860465116279,174.424418604651,29.6220930232558,35096,5.8883218842002,0.16982767241092,-0.830006363277143,-1.17968011175689,-0.349673748479749
1009,"C",1.35,45961,18203,1.81443298969072,0.443298969072165,3.76288659793814,1,0.927835051546392,47.5051546391753,0.443298969072165,1.61855670103093,22.5257731958763,1,9.63917525773196,312.494845360825,55.2680412371134,35673,5.65416899832121,0.176860649247823,-0.81351086280982,-2.13869723788893,-1.32518637507911
1010,"C",1.35,45203,18041,1.32075471698113,0.39622641509434,3.11320754716981,1,0.660377358490566,41.3867924528302,0.669811320754717,1.81132075471698,17.7452830188679,0.443396226415094,8.22641509433962,280.943396226415,51.8867924528302,35280,5.41454545454545,0.184687709872398,-0.925769475828699,-2.06142303617716,-1.13565356034846
1011,"C",1.32,46153,18374,1.51041666666667,0.291666666666667,2.29166666666667,1,0.541666666666667,43.9791666666667,0.833333333333333,1.32291666666667,22.9583333333333,0.8125,8.40625,323.854166666667,56.03125,36469,5.77988473693995,0.173013830813766,-1.23214368129263,-2.06142303617716,-0.829279354884525
1012,"C",1.45,48874,19098,1.37254901960784,0.509803921568627,2.95098039215686,1,1.33333333333333,57.0098039215686,0.352941176470588,2.1078431372549,26.0098039215686,0.558823529411765,7.57843137254902,305.56862745098,52.8235294117647,36556,5.78470675575353,0.172869609856263,-0.673729094702844,-1.75586654616745,-1.0821374514646
1013,"C",1.46,48418,18676,1.30555555555556,0.361111111111111,2.33333333333333,1,0.805555555555556,47.9537037037037,0.657407407407407,1.62037037037037,25.6574074074074,0.194444444444444,7.24074074074074,292.212962962963,50.8055555555556,37046,5.7515946783306,0.173864824614215,-1.01856958099457,-1.86586744138178,-0.847297860387204
