"depth","label","MSE","cps","kcps","Cl","K","Ca","Ti","Mn","Fe","Co","Ni","Br","Rb","Sr","Mo_inc","Mo_coh","inc_coh","coh_inc","LnK_Ti","LnK_Ca","LnTi_Ca","cps_sum_all","cps_sum_filtered"
26,"A",1.4,54196,19163,0.262011956601963,0.151302679164514,0.7638940143184,0.570152778802864,0.289689275961326,16.3831279061185,0.079341648830172,0.271237729721751,7.17396117794671,0.422540408886265,1.38571112259207,58.3290279725441,9.95091888700273,5.8616725384758,0.17059977223839,-1.32662202963349,-1.61914672656106,-0.292524696927569,100,96.0329175584914
27,"A",1.34,53809,19345,0.210002044267688,0.130089761935736,0.828857626047687,0.289914326599639,0.280622200747087,15.4713895445,0.276905350406066,0.395844561318739,7.97821925700162,0.377260309613633,1.43470423163411,58.9288037317177,10.0299206452452,5.87530109319993,0.170204043016178,-0.801360765200178,-1.85182370997071,-1.05046294477053,100,96.632533591035
28,"A",1.31,53059,19212,0.220509244426016,0.064079609491321,0.821726757006351,0.343014380218248,0.277050076330123,15.3753368891234,0.297781714694962,0.433479711264818,8.16638082134982,0.145121468553874,1.37394221526979,58.8288509018263,9.99264969185247,5.88721237268955,0.169859678349459,-1.67764616246063,-2.55128171873287,-0.873635556272239,100,96.3399234814075
29,"A",1.3,51028,18667,0.23124559065611,0.105824253351101,0.883828486321235,0.190091714352904,0.195970839539077,13.2633064200047,0.18029317237595,0.22928588226072,7.77416320451517,0,1.13075174414047,62.3775182252881,10.5197146664576,5.9295827123696,0.168645931511153,-0.585726931939108,-2.1224832929384,-1.5367563609993,100,97.0819941992631
30,"A",1.36,51026,19151,0.243013365735115,0.145024105358053,0.762356445733548,0.180300239093795,0.12542625328264,10.7161055148356,0.150903460980677,0.407635323168581,8.28793164269196,0.0921099047544389,0.968133892525379,63.8360835652413,10.7944969231372,5.9137618010167,0.169097104964234,-0.217723483844871,-1.65951425041428,-1.44179076656941,100,96.7095206365382
31,"A",1.26,53119,19630,0.352039759784635,0.144957548146614,0.833976543233118,0.19013912159491,0.201434514956983,12.2743274534536,0.0715374912931343,0.308740751896685,7.70157570737401,0.297445358534611,1.36486003125059,62.461642726708,10.1865622470303,6.13176861947884,0.163085083938636,-0.271315094987576,-1.74976434819145,-1.47844925320388,100,96.3892392552571
32,"A",1.33,53696,19370,0.27003873659118,0.175059594755661,0.957240762812872,0.186233611442193,0.208581644815256,16.9584326579261,0.0335220500595948,0.378054231227652,8.05087902264601,0.27935041716329,1.26825089392134,58.9652860548272,9.53143623361144,6.18640093786635,0.161644873981429,-0.0618754037180875,-1.69892848318516,-1.63705307946707,100,97.2623659117998
33,"A",1.41,51022,19100,0.274391438987104,0.176394496491709,1.04660734585081,0.180314374191525,0.197953823840696,12.3907334091176,0.131315902943828,0.215593273489867,8.12786641056799,0.0627180431970523,1.36999725608561,62.0026655168359,10.8541413507899,5.71235102925244,0.175059269796112,-0.0219789067187752,-1.78058616862993,-1.75860726191115,100,97.0306926423896
34,"A",1.31,53273,19321,0.27781427740131,0.1370300152047,0.876616672610891,0.236517560490305,0.262797289433672,14.0446379967338,0.176449608619751,0.245903177970079,8.42077600285323,0.388564563662643,1.47541906782047,60.3438890244589,10.0426107033582,6.00878504672897,0.166422994369615,-0.545822465803087,-1.85586981652051,-1.31004735071742,100,96.9290259606179
35,"A",1.41,54212,19387,0.250866966723235,0.145724193905408,0.817162251899948,0.328340588799528,0.239799306426621,15.483656754962,0.21950859588283,0.313583708404043,7.68649007599793,0,1.43510661846086,59.1271305246071,10.4995204013871,5.63141250878426,0.177575341611031,-0.812335697825064,-1.72412191757811,-0.91178621975305,100,96.5468899874567
36,"A",1.28,56727,20298,0.237981913374584,0.132212174096991,0.775644754702346,0.155128950940469,0.275001322121741,15.6733125319513,0.0793273044581945,0.333174678724417,8.14779558235056,0.105769739277593,1.21635200169232,59.5307349234051,10.1151127329138,5.88532589752527,0.169914124962985,-0.159848700941896,-1.769286613376,-1.6094379124341,100,96.7775486100093
37,"A",1.33,55860,20294,0.255997135696384,0.161117078410312,0.905836018617973,0.184389545291801,0.239885427855353,15.952380952381,0.166487647690655,0.358037952022914,7.66201217329037,0.272108843537415,1.41962047977086,58.9778016469746,9.75653419262442,6.04495412844037,0.165427227196843,-0.134919317899371,-1.7267269989572,-1.59180768105783,100,96.312209094164
38,"A",1.3,56267,20109,0.254145413830487,0.184833028240354,0.840634830362379,0.245259210549701,0.307462633515204,17.1912488670091,0.167060621678782,0.307462633515204,8.35480832459523,0.188387509552669,1.43067872820659,57.7034496241136,9.55977748946985,6.03606618330545,0.165670814340274,-0.282862786015832,-1.51470448935056,-1.23184170333473,100,96.7352089146391
39,"A",1.33,56953,19773,0.233525889768757,0.145734201885765,0.828753533615437,0.210700050919179,0.331852580197707,19.6425122469405,0.040384176426176,0.381015925412182,7.59924850315172,0.475830948325813,1.60307622074342,56.0479693782593,9.50432813021263,5.89709957509699,0.169574888004762,-0.368651134985448,-1.73813837778896,-1.36948724280351,100,97.0449317858585
40,"A",1.32,56234,19707,0.241846569690934,0.177828360066863,0.725539709072803,0.320091048120354,0.266742540100295,18.7537788526514,0.0302308212113668,0.307643062915674,7.68752000569051,0.467688586975851,1.38172635771953,57.0135505210371,9.9103745065263,5.75291584424906,0.173824896291444,-0.587786664902119,-1.40609698841607,-0.818310323513951,100,97.284560941779
41,"A",1.39,53069,19371,0.20539297895193,0.194086943413292,0.940285288963425,0.199739961182611,0.246848442593605,16.5011588686427,0.0734892310011494,0.309031638056116,7.89915016299535,0.06972055248827,1.16075298196687,59.4245227910833,9.51402890576419,6.24598930481283,0.160102739726027,-0.0287101058824314,-1.57787710752188,-1.54916700163945,100,96.7382087471028
42,"A",1.45,52007,18704,0.265348895341012,0.178822081642856,1.12292575999385,0.251889168765743,0.359566981367893,17.2765204683985,0.163439536985406,0.282654258080643,7.20672217201531,0.0769127232872498,1.30751629588325,58.4094448824197,9.64870113638549,6.05360701474691,0.16519076933206,-0.342597830047896,-1.83730148967497,-1.49470365962708,100,96.5504643605668
43,"A",1.5,48531,17772,0.255506789474769,0.212235478354042,1.04881416002143,0.311141332344275,0.362654797964188,14.2836537470895,0,0.307020255094682,7.07382909892646,0.292596484721106,1.46298242360553,61.1773917702087,9.97094640539037,6.13556519942137,0.162984169754126,-0.382550848585288,-1.59771902832089,-1.2151681797356,100,96.7587727431951
44,"A",1.66,52063,18726,0.238172982732459,0.21128248468202,0.941167431765361,0.343814225073469,0.226648483567985,15.7885638553291,0.142135489695177,0.405278220617329,8.25538290148474,0.130610990530703,1.31763440447151,58.9996734725237,9.93027678005493,5.94139264990329,0.168310707425855,-0.486905440048339,-1.49392502531226,-1.00701958526392,100,96.9306417225285
45,"A",1.4,51325,19032,0.229907452508524,0.229907452508524,0.794934242571846,0.235752557233317,0.290306867998052,15.7447637603507,0.229907452508524,0.385776911836337,8.28251339503166,0,1.4203604481247,59.3784705309304,10.034096444228,5.91766990291262,0.168985431158945,-0.0251059211310764,-1.2405825499385,-1.21547662880742,100,97.2566975158305
46,"A",1.29,51692,18737,0.297918439990714,0.147024684670742,0.926642420490598,0.336609146483015,0.292114834016869,16.6776290335062,0.311460187263019,0.251489592199954,7.83293352936625,0.406252418169156,1.65596223787046,57.3125435270448,10.1969356960458,5.62056535761715,0.177918044960508,-0.828321958928198,-1.84096725712458,-1.01264529819639,100,96.6455157471175
47,"A",1.49,50444,18171,0.35088414875902,0.172468479898501,1.07049401316311,0.35088414875902,0.321148203948934,17.2488303861708,0.190310046784553,0.4242328126239,7.47958131789707,0.188327650463881,2.18261834906034,56.0363967964475,10.2410593925938,5.47173828881146,0.182757278805674,-0.710241613919245,-1.82566102090374,-1.11541940698449,100,96.2572357465704
48,"A",1.39,49076,17409,0.334175564430679,0.181351373380064,1.1268237020132,0.32194962914663,0.350476811476078,18.4896894612438,0.24248104980031,0.405493520254299,7.42725568505991,0.368815714402152,1.92354715135708,55.0126334664602,10.253484391556,5.36526232114467,0.186384176605674,-0.573958663294827,-1.8267216317902,-1.25276296849537,100,96.4381775205803
49,"A",1.27,49628,17381,0.243813975981301,0.249858950592408,0.967195937777061,0.346578544370114,0.330458612073829,19.4144434593375,0.284113806722012,0.318368662851616,7.63681792536471,0.278068832110905,2.35149512372048,53.7237043604417,10.48803095027,5.1223823246878,0.195221663791163,-0.327212911208416,-1.3535045382969,-1.02629162708848,100,96.6329491416136
50,"A",1.4,49993,17687,0.36805152721381,0.282039485527974,1.3481887464245,0.332046486508111,0.382053487488248,20.3328465985238,0.230032204508631,0.404056567919509,7.04898685816014,0.246034444822275,1.93627107795091,53.4754865681195,10.2834396815554,5.20015561174869,0.192301937607541,-0.163227897978375,-1.56447022053414,-1.40124232255576,100,96.6695337347229
51,"A",1.42,52255,17952,0.264089560807578,0.254521098459478,1.20371256339106,0.369342646636685,0.355946799349345,22.01511817051,0.386565878863267,0.300449717730361,6.68644148885274,0.250693713520237,1.87541862022773,52.0294708640321,10.0679360826715,5.16783881391371,0.193504487273797,-0.372341060683132,-1.55378212847869,-1.18144106779556,100,96.0597072050521
